Entity,Code,Year,"Net enrolment rate, secondary, gender parity index (GPI) (GPI)"
Ethiopia,ETH,2000,0.707390010356903
Ethiopia,ETH,2001,0.670080006122589
Ethiopia,ETH,2002,0.615920007228851
Euro area,,1976,1.00990998744965
Euro area,,1977,1.01177000999451
Euro area,,1978,1.01831996440887
Euro area,,1979,1.02103996276855
Euro area,,1980,1.0231100320816
Euro area,,1981,1.02602005004883
Euro area,,1982,1.02828001976013
Euro area,,1983,1.02977001667023
Euro area,,1984,1.02980995178223
Euro area,,1985,1.03076004981995
Euro area,,1986,1.03067004680634
Euro area,,1987,1.02918994426727
Euro area,,1988,1.02910995483398
Euro area,,1989,1.02948999404907
Euro area,,1990,1.02991998195648
Euro area,,1991,1.02908003330231
Euro area,,1992,1.02827000617981
Euro area,,1993,1.02804005146027
Euro area,,1994,1.01783001422882
Euro area,,1995,1.0181200504303
Euro area,,1996,1.02164995670319
Euro area,,1997,1.01901996135712
Euro area,,1998,1.0200400352478
Euro area,,1999,1.01980996131897
Euro area,,2000,1.01419997215271
Euro area,,2001,1.0236599445343
Euro area,,2002,1.01842999458313
Euro area,,2003,1.021360039711
Euro area,,2004,1.02248001098633
Euro area,,2005,1.02066004276276
Euro area,,2006,1.01793003082275
Euro area,,2007,1.01665997505188
Euro area,,2008,1.01415002346039
Euro area,,2009,1.01277005672455
Euro area,,2010,1.00931000709534
Euro area,,2011,1.00944995880127
Euro area,,2012,1.0095499753952
Euro area,,2013,1.00914001464844
Euro area,,2014,1.00940001010895
Europe & Central Asia,,1999,0.979820013046265
Europe & Central Asia,,2000,0.981480002403259
Europe & Central Asia,,2001,0.9792799949646
Europe & Central Asia,,2002,0.978540003299713
Europe & Central Asia,,2003,0.978690028190613
Europe & Central Asia,,2004,0.979170024394989
Europe & Central Asia,,2005,0.978799998760223
Europe & Central Asia,,2006,0.979309976100922
Europe & Central Asia,,2007,0.980050027370453
Europe & Central Asia,,2008,0.984860002994537
Europe & Central Asia,,2009,0.987399995326996
Europe & Central Asia,,2010,0.984640002250671
Europe & Central Asia,,2011,0.984499990940094
Europe & Central Asia,,2012,0.990880012512207
Europe & Central Asia,,2013,0.990970015525818
Europe & Central Asia,,2014,0.990840017795563
Europe & Central Asia (all income levels),,1996,0.995410025119781
Europe & Central Asia (all income levels),,1997,0.995970010757446
Europe & Central Asia (all income levels),,1998,0.997489988803864
Europe & Central Asia (all income levels),,1999,0.999170005321503
Europe & Central Asia (all income levels),,2000,0.99795001745224
Europe & Central Asia (all income levels),,2001,0.999390006065369
Europe & Central Asia (all income levels),,2002,0.997409999370575
Europe & Central Asia (all income levels),,2003,0.999019980430603
Europe & Central Asia (all income levels),,2004,0.999840021133423
Europe & Central Asia (all income levels),,2005,0.999040007591248
Europe & Central Asia (all income levels),,2006,0.998719990253448
Europe & Central Asia (all income levels),,2007,0.998470008373261
Europe & Central Asia (all income levels),,2008,0.999639987945557
Europe & Central Asia (all income levels),,2010,0.997070014476776
Europe & Central Asia (all income levels),,2011,0.996730029582977
Europe & Central Asia (all income levels),,2012,0.999629974365234
Europe & Central Asia (all income levels),,2013,0.999769985675812
European Union,,1976,1.01340997219086
European Union,,1977,1.01462996006012
European Union,,1978,1.01907002925873
European Union,,1979,1.0210599899292
European Union,,1980,1.02358996868134
European Union,,1981,1.02665996551514
European Union,,1982,1.02832996845245
European Union,,1983,1.02866005897522
European Union,,1984,1.02866995334625
European Union,,1985,1.02945995330811
European Union,,1986,1.02953004837036
European Union,,1987,1.02749001979828
European Union,,1988,1.02759003639221
European Union,,1989,1.02795004844666
European Union,,1990,1.02850997447968
European Union,,1991,1.02831995487213
European Union,,1992,1.0278400182724
European Union,,1993,1.02476000785828
European Union,,1994,1.01804995536804
European Union,,1995,1.01847004890442
European Union,,1996,1.02135002613068
European Union,,1997,1.01998996734619
European Union,,1998,1.02098000049591
European Union,,1999,1.02109003067017
European Union,,2000,1.01696002483368
European Union,,2001,1.02219998836517
European Union,,2002,1.01858997344971
European Union,,2003,1.02123999595642
European Union,,2004,1.0220400094986
European Union,,2005,1.02011001110077
European Union,,2006,1.01845002174377
European Union,,2007,1.01689004898071
European Union,,2008,1.01387000083923
European Union,,2009,1.01207995414734
European Union,,2010,1.00870001316071
European Union,,2011,1.00820004940033
European Union,,2012,1.00760996341705
European Union,,2013,1.00797998905182
European Union,,2014,1.00870001316071
Fiji,FJI,1999,1.13011002540588
Fiji,FJI,2000,1.10783004760742
Fiji,FJI,2001,1.07210004329681
Fiji,FJI,2002,1.10549998283386
Fiji,FJI,2003,1.08750998973846
Fiji,FJI,2004,1.08954000473022
Fiji,FJI,2006,1.09069001674652
Fiji,FJI,2007,1.13059997558594
Fiji,FJI,2009,1.11006999015808
Fiji,FJI,2011,1.09049999713898
Fiji,FJI,2012,1.11142003536224
Finland,FIN,1979,1.04771995544434
Finland,FIN,1991,1.01877999305725
Finland,FIN,1993,1.02506005764008
Finland,FIN,1994,1.01594996452332
Finland,FIN,1995,1.01814997196198
Finland,FIN,1996,1.02417004108429
Finland,FIN,1997,1.01242005825043
Finland,FIN,1998,1.03193998336792
Finland,FIN,1999,1.00784003734589
Finland,FIN,2000,1.01607000827789
Finland,FIN,2001,1.01608002185822
Finland,FIN,2002,1.01570999622345
Finland,FIN,2003,1.00908994674683
Finland,FIN,2004,1.00495004653931
Finland,FIN,2005,1.00567996501923
Finland,FIN,2006,1.00327003002167
Finland,FIN,2007,1.0062700510025
Finland,FIN,2008,1.00891995429993
Finland,FIN,2009,1.00944995880127
Finland,FIN,2010,1.00815999507904
Finland,FIN,2011,1.00601994991302
Finland,FIN,2012,1.00608003139496
Finland,FIN,2013,1.00589001178741
Finland,FIN,2014,1.00171995162964
France,FRA,1977,1.09450995922089
France,FRA,1979,1.10588002204895
France,FRA,1980,1.1091400384903
France,FRA,1982,1.10582995414734
France,FRA,1983,1.10146999359131
France,FRA,1985,1.0840699672699
France,FRA,1986,1.08020997047424
France,FRA,1987,1.07413995265961
France,FRA,1988,1.07024002075195
France,FRA,1989,1.07214999198914
France,FRA,1990,1.07007002830505
France,FRA,1992,1.05054998397827
France,FRA,1993,1.04790997505188
France,FRA,1994,1.01287996768951
France,FRA,1995,1.01040005683899
France,FRA,1996,1.01401996612549
France,FRA,1997,1.00829005241394
France,FRA,1999,1.01332998275757
France,FRA,2000,1.014279961586
France,FRA,2001,1.01626002788544
France,FRA,2002,1.01542997360229
France,FRA,2003,1.01565003395081
France,FRA,2004,1.01478004455566
Gambia,GMB,1978,0.458970010280609
Gambia,GMB,1979,0.426470011472702
Gambia,GMB,1983,0.416669994592667
Gambia,GMB,1984,0.428229987621307
Gambia,GMB,1985,0.418000012636185
Gambia,GMB,1986,0.419849991798401
Georgia,GEO,1996,0.967100024223328
Georgia,GEO,1997,0.967970013618469
Georgia,GEO,1999,0.997650027275085
Georgia,GEO,2000,0.994490027427673
Georgia,GEO,2005,0.977100014686584
Georgia,GEO,2006,1.01021003723145
Georgia,GEO,2008,0.957180023193359
Georgia,GEO,2013,0.989170014858246
Georgia,GEO,2014,0.999090015888214
Ghana,GHA,1999,0.846719980239868
Ghana,GHA,2000,0.868390023708344
Ghana,GHA,2001,0.89206999540329
Ghana,GHA,2002,0.895820021629334
Ghana,GHA,2003,0.902639985084534
Ghana,GHA,2004,0.865580022335052
Ghana,GHA,2005,0.880710005760193
Ghana,GHA,2006,0.874440014362335
Ghana,GHA,2007,0.900839984416962
Ghana,GHA,2008,0.908469974994659
Ghana,GHA,2009,0.914439976215363
Ghana,GHA,2013,0.952180027961731
Ghana,GHA,2014,0.970790028572083
Ghana,GHA,2015,0.98173999786377
Greece,GRC,1971,0.871739983558655
Greece,GRC,1972,0.851000010967255
Greece,GRC,1973,0.846459984779358
Greece,GRC,1974,0.857590019702911
Greece,GRC,1975,0.867160022258759
Greece,GRC,1976,0.871630012989044
Greece,GRC,1977,0.865459978580475
Greece,GRC,1978,0.904179990291595
Greece,GRC,1979,0.919719994068146
Greece,GRC,1980,0.900039970874786
Greece,GRC,1982,0.970300018787384
Greece,GRC,1984,1.0166699886322
Greece,GRC,1985,1.01766002178192
Greece,GRC,1986,1.00791001319885
Greece,GRC,1987,0.997669994831085
Greece,GRC,1988,1.00002002716064
Greece,GRC,1989,1.00484001636505
Greece,GRC,1991,1.02231001853943
Greece,GRC,1992,1.02372002601624
Greece,GRC,1994,1.00923001766205
Greece,GRC,1996,1.06872999668121
Greece,GRC,1997,1.06698000431061
Greece,GRC,1998,1.07311999797821
Greece,GRC,1999,1.07637000083923
Greece,GRC,2000,1.08401000499725
Greece,GRC,2001,1.0730299949646
Greece,GRC,2002,1.04472005367279
Greece,GRC,2003,1.03698003292084
Greece,GRC,2004,1.02486002445221
Greece,GRC,2005,1.00141000747681
Greece,GRC,2006,0.984920024871826
Greece,GRC,2007,0.968500018119812
Greece,GRC,2010,0.977800011634827
Greece,GRC,2013,0.99098002910614
Grenada,GRD,1972,1.21561002731323
Grenada,GRD,2002,1.19830000400543
Grenada,GRD,2003,1.00966000556946
Grenada,GRD,2004,1.08109998703003
Grenada,GRD,2005,1.00653004646301
Grenada,GRD,2013,1.0173100233078
Grenada,GRD,2014,1.02780997753143
Guatemala,GTM,1972,0.86720997095108
Guatemala,GTM,1974,0.875159978866577
Guatemala,GTM,1975,0.899389982223511
Guatemala,GTM,1999,0.853910028934479
Guatemala,GTM,2000,0.905330002307892
Guatemala,GTM,2001,0.924539983272552
Guatemala,GTM,2002,0.913829982280731
Guatemala,GTM,2008,0.953369975090027
Guatemala,GTM,2009,0.951510012149811
Guatemala,GTM,2010,0.936259984970093
Guatemala,GTM,2011,0.934830009937286
Guatemala,GTM,2012,0.936959981918335
Guatemala,GTM,2013,0.934740006923676
Guatemala,GTM,2014,0.945620000362396
Guinea,GIN,1986,0.387870013713837
Guinea,GIN,1989,0.368739992380142
Guinea,GIN,1990,0.376010000705719
Guinea,GIN,1999,0.371030002832413
Guinea,GIN,2001,0.40777000784874
Guinea,GIN,2002,0.429540008306503
Guinea,GIN,2003,0.472620010375977
Guinea,GIN,2004,0.482050001621246
Guinea,GIN,2005,0.523999989032745
Guinea,GIN,2006,0.559530019760132
Guinea,GIN,2011,0.630919992923737
Guinea,GIN,2014,0.66210001707077
Guinea-Bissau,GNB,1981,0.31411999464035
Guinea-Bissau,GNB,1982,0.222660005092621
Guinea-Bissau,GNB,1984,0.241510003805161
Guinea-Bissau,GNB,2000,0.561800003051758
Guyana,GUY,1971,1.0237900018692
Guyana,GUY,1999,0.992709994316101
Guyana,GUY,2009,0.953679978847504
Guyana,GUY,2011,1.00356996059418
Heavily indebted poor countries (HIPC),,1992,0.728630006313324
Heavily indebted poor countries (HIPC),,1993,0.72664999961853
Heavily indebted poor countries (HIPC),,1994,0.712639987468719
Heavily indebted poor countries (HIPC),,1995,0.713509976863861
Heavily indebted poor countries (HIPC),,1996,0.71780002117157
Heavily indebted poor countries (HIPC),,1997,0.722630023956299
Heavily indebted poor countries (HIPC),,1998,0.727129995822906
Heavily indebted poor countries (HIPC),,1999,0.730949997901917
Heavily indebted poor countries (HIPC),,2000,0.735450029373169
Heavily indebted poor countries (HIPC),,2001,0.740180015563965
Heavily indebted poor countries (HIPC),,2002,0.737559974193573
Heavily indebted poor countries (HIPC),,2003,0.745899975299835
Heavily indebted poor countries (HIPC),,2004,0.740679979324341
Heavily indebted poor countries (HIPC),,2005,0.748870015144348
Heavily indebted poor countries (HIPC),,2006,0.746990025043488
Heavily indebted poor countries (HIPC),,2007,0.757570028305054
Heavily indebted poor countries (HIPC),,2008,0.761650025844574
Heavily indebted poor countries (HIPC),,2009,0.772040009498596
Heavily indebted poor countries (HIPC),,2010,0.789260029792786
Heavily indebted poor countries (HIPC),,2011,0.803359985351563
Heavily indebted poor countries (HIPC),,2012,0.814649999141693
Heavily indebted poor countries (HIPC),,2013,0.827409982681274
Heavily indebted poor countries (HIPC),,2014,0.829119980335236
High income,,1977,1.01058995723724
High income,,1978,1.01339995861053
High income,,1979,1.01446998119354
High income,,1980,1.0184999704361
High income,,1981,1.02095997333527
High income,,1982,1.02225005626678
High income,,1983,1.02256000041962
High income,,1984,1.02251994609833
High income,,1985,1.02349996566772
High income,,1986,1.02399003505707
High income,,1987,1.02372002601624
High income,,1988,1.02356004714966
High income,,1989,1.02330994606018
High income,,1990,1.02210998535156
High income,,1991,1.02076995372772
High income,,1992,1.02043998241425
High income,,1993,1.01835000514984
High income,,1994,1.01450002193451
High income,,1995,1.01747000217438
High income,,1996,1.01479005813599
High income,,1997,1.01514995098114
High income,,1998,1.0161600112915
High income,,1999,1.01689004898071
High income,,2000,1.01604998111725
High income,,2001,1.01949000358582
High income,,2002,1.01242995262146
High income,,2003,1.01777005195618
High income,,2004,1.02230000495911
High income,,2005,1.02118003368378
High income,,2006,1.01816999912262
High income,,2007,1.01652002334595
High income,,2008,1.01336002349854
High income,,2009,1.01499998569489
High income,,2010,1.01109004020691
High income,,2011,1.01071000099182
High income,,2012,1.01263999938965
High income,,2013,1.00963997840881
High income,,2014,1.01350998878479
Honduras,HND,1983,1.1110999584198
Honduras,HND,2013,1.17682003974915
Honduras,HND,2014,1.15954995155334
Hong Kong,HKG,1971,0.786409974098206
Hong Kong,HKG,1972,0.806739985942841
Hong Kong,HKG,1973,0.842190027236938
Hong Kong,HKG,1974,0.877040028572083
Hong Kong,HKG,1975,0.892599999904633
Hong Kong,HKG,1976,0.930930018424988
Hong Kong,HKG,1977,0.954119980335236
Hong Kong,HKG,1978,0.990610003471375
Hong Kong,HKG,1979,1.04032003879547
Hong Kong,HKG,1980,1.04887998104095
Hong Kong,HKG,1981,1.07393002510071
Hong Kong,HKG,1983,1.0927300453186
Hong Kong,HKG,1984,1.08852994441986
Hong Kong,HKG,1985,1.07519996166229
Hong Kong,HKG,1996,1.03252005577087
Hong Kong,HKG,2001,0.998459994792938
Hong Kong,HKG,2002,0.991159975528717
Hong Kong,HKG,2003,0.998040020465851
Hong Kong,HKG,2004,0.999840021133423
Hong Kong,HKG,2005,1.00498998165131
Hong Kong,HKG,2006,1.00452995300293
Hong Kong,HKG,2007,0.998839974403381
Hong Kong,HKG,2008,0.998000025749207
Hong Kong,HKG,2009,0.998560011386871
Hong Kong,HKG,2010,0.995100021362305
Hong Kong,HKG,2011,0.994859993457794
Hong Kong,HKG,2012,0.999909996986389
Hong Kong,HKG,2013,0.994989991188049
Hong Kong,HKG,2014,0.991879999637604
Hungary,HUN,1997,1.02521002292633
Hungary,HUN,1998,1.01651000976563
Hungary,HUN,1999,1.01180005073547
Hungary,HUN,2000,1.00784003734589
Hungary,HUN,2001,1.00444996356964
Hungary,HUN,2002,0.999450027942657
Hungary,HUN,2003,0.99769002199173
Hungary,HUN,2004,0.984390020370483
Hungary,HUN,2005,0.9964200258255
Hungary,HUN,2006,0.997860014438629
Hungary,HUN,2007,0.998960018157959
Hungary,HUN,2008,0.991770029067993
Hungary,HUN,2009,0.994050025939941
Hungary,HUN,2010,0.996140003204346
Hungary,HUN,2011,0.993219971656799
Hungary,HUN,2012,0.994369983673096
Hungary,HUN,2013,0.99576997756958
Hungary,HUN,2014,0.998510003089905
Iceland,ISL,1998,1.0161600112915
Iceland,ISL,1999,1.04960000514984
Iceland,ISL,2000,1.05531001091003
Iceland,ISL,2001,1.03982996940613
Iceland,ISL,2002,1.03387999534607
Iceland,ISL,2003,1.0407999753952
Iceland,ISL,2004,1.03336000442505
Iceland,ISL,2005,1.02972996234894
Iceland,ISL,2006,1.02208995819092
Iceland,ISL,2007,1.03322005271912
Iceland,ISL,2008,1.02781999111176
Iceland,ISL,2009,1.02681994438171
Iceland,ISL,2010,1.01821005344391
Iceland,ISL,2011,1.01004004478455
Iceland,ISL,2012,1.00885999202728
India,IND,2013,1.01308000087738
Indonesia,IDN,1972,0.603299975395203
Indonesia,IDN,1973,0.601620018482208
Indonesia,IDN,1974,0.616699993610382
Indonesia,IDN,1975,0.659479975700378
Indonesia,IDN,1976,0.664439976215363
Indonesia,IDN,1977,0.681050002574921
Indonesia,IDN,1978,0.693979978561401
Indonesia,IDN,1995,0.864989995956421
Indonesia,IDN,2001,0.987510025501251
Indonesia,IDN,2002,0.987879991531372
Indonesia,IDN,2003,0.986729979515076
Indonesia,IDN,2004,0.992079973220825
Indonesia,IDN,2005,0.989950001239777
Indonesia,IDN,2006,1.00837004184723
Indonesia,IDN,2007,1.0061399936676
Indonesia,IDN,2008,0.992810010910034
Indonesia,IDN,2009,0.985400021076202
Indonesia,IDN,2010,0.9964399933815
Indonesia,IDN,2011,1.00529003143311
Indonesia,IDN,2012,1.03022003173828
Indonesia,IDN,2013,0.973860025405884
Indonesia,IDN,2014,0.991479992866516
Iran,IRN,2009,0.98378998041153
Iran,IRN,2010,0.988359987735748
Iran,IRN,2011,0.994360029697418
Iran,IRN,2012,0.990419983863831
Iran,IRN,2013,0.970089972019196
Iran,IRN,2014,1.00935995578766
Iraq,IRQ,1975,0.457500010728836
Iraq,IRQ,1976,0.455399990081787
Iraq,IRQ,1977,0.466100007295609
Iraq,IRQ,1978,0.451240003108978
Iraq,IRQ,1979,0.454459995031357
Iraq,IRQ,1980,0.468270003795624
Iraq,IRQ,1981,0.505490005016327
Iraq,IRQ,1982,0.527530014514923
Iraq,IRQ,1985,0.582319974899292
Iraq,IRQ,1987,0.601949989795685
Iraq,IRQ,1988,0.624819993972778
Iraq,IRQ,1989,0.644110023975372
Iraq,IRQ,1993,0.671029984951019
Iraq,IRQ,1999,0.664309978485107
Iraq,IRQ,2000,0.662699997425079
Iraq,IRQ,2003,0.769420027732849
Iraq,IRQ,2004,0.71995997428894
Iraq,IRQ,2007,0.807510018348694
Ireland,IRL,1971,1.06052005290985
Ireland,IRL,1972,1.04094994068146
Ireland,IRL,1973,1.06687998771667
Ireland,IRL,1974,1.06497001647949
Ireland,IRL,1975,1.06386995315552
Ireland,IRL,1976,1.06150996685028
Ireland,IRL,1977,1.06064999103546
Ireland,IRL,1978,1.0672299861908
Ireland,IRL,1982,1.06262004375458
Ireland,IRL,1991,1.05218005180359
Ireland,IRL,1992,1.05376994609833
Ireland,IRL,1995,1.05059003829956
Ireland,IRL,1996,1.05174994468689
Ireland,IRL,1997,1.04844999313354
Ireland,IRL,1998,1.04747998714447
Ireland,IRL,1999,1.04806995391846
Ireland,IRL,2000,1.05940997600555
Ireland,IRL,2001,1.06630003452301
Ireland,IRL,2002,1.06941998004913
Ireland,IRL,2003,1.06881999969482
Ireland,IRL,2004,1.06291997432709
Israel,ISR,1999,1.00749003887177
Italy,ITA,1999,1.01531994342804
Italy,ITA,2000,0.97664999961853
Italy,ITA,2001,1.02755999565125
Italy,ITA,2002,1.00989997386932
Italy,ITA,2003,1.01643002033234
Italy,ITA,2004,1.02167999744415
Italy,ITA,2005,1.02100002765656
Italy,ITA,2006,1.01533997058868
Italy,ITA,2007,1.01591002941132
Italy,ITA,2008,1.00756001472473
Italy,ITA,2009,1.00696003437042
Italy,ITA,2010,1.00284004211426
Italy,ITA,2011,1.00604999065399
Italy,ITA,2012,1.00382995605469
Italy,ITA,2013,0.999080002307892
Jamaica,JAM,1975,1.18254005908966
Jamaica,JAM,1976,1.17223000526428
Jamaica,JAM,1977,1.11319005489349
Jamaica,JAM,1981,1.12380003929138
Jamaica,JAM,1983,1.10157001018524
Jamaica,JAM,1984,1.09138000011444
Jamaica,JAM,1985,1.08675003051758
Jamaica,JAM,1986,1.12458002567291
Jamaica,JAM,1999,1.01047003269196
Jamaica,JAM,2000,1.0317200422287
Jamaica,JAM,2001,1.02998995780945
Jamaica,JAM,2002,1.04031002521515
Jamaica,JAM,2003,1.05801999568939
Jamaica,JAM,2004,1.06014001369476
Jamaica,JAM,2005,1.07810997962952
Jamaica,JAM,2011,1.07875001430511
Jamaica,JAM,2013,1.08542001247406
Jamaica,JAM,2014,1.08987998962402
Japan,JPN,1978,1.01496994495392
Japan,JPN,2006,1.00464999675751
Japan,JPN,2007,1.00452995300293
Japan,JPN,2008,1.0039199590683
Japan,JPN,2009,1.00514996051788
Japan,JPN,2010,1.00450003147125
Japan,JPN,2011,1.0064799785614
Japan,JPN,2012,1.00749003887177
Japan,JPN,2013,1.0082700252533
Jordan,JOR,1999,1.08869004249573
Jordan,JOR,2000,1.05204999446869
Jordan,JOR,2002,1.04275000095367
Jordan,JOR,2003,1.04489004611969
Jordan,JOR,2004,1.03148996829987
Jordan,JOR,2005,1.05359995365143
Jordan,JOR,2006,1.03848004341125
Jordan,JOR,2008,1.05739998817444
Jordan,JOR,2011,1.05707001686096
Kazakhstan,KAZ,2000,1.04751002788544
Kazakhstan,KAZ,2013,1.01874005794525
Kenya,KEN,2000,0.984610021114349
Kenya,KEN,2001,0.973829984664917
Kenya,KEN,2002,0.991079986095428
Kenya,KEN,2003,0.970160007476807
Kenya,KEN,2004,1.00804996490479
Kenya,KEN,2005,1.01353001594543
Kenya,KEN,2006,0.965499997138977
Kenya,KEN,2007,0.902320027351379
Kenya,KEN,2008,0.957199990749359
Kenya,KEN,2009,0.939610004425049
Kenya,KEN,2012,0.969079971313477
Kiribati,KIR,1986,1.02128005027771
Kiribati,KIR,2003,1.14958000183105
Kiribati,KIR,2004,1.15276002883911
Kiribati,KIR,2005,1.11260998249054
Kuwait,KWT,1971,0.843469977378845
Kuwait,KWT,1972,0.867590010166168
Kuwait,KWT,1973,0.863619983196259
Kuwait,KWT,1992,0.959460020065308
Kuwait,KWT,1994,0.979019999504089
Kuwait,KWT,1996,0.935159981250763
Kuwait,KWT,1997,0.952470004558563
Kuwait,KWT,1999,1.01804995536804
Kuwait,KWT,2000,1.0304399728775
Kuwait,KWT,2001,1.06892001628876
Kuwait,KWT,2006,1.10286998748779
Kuwait,KWT,2007,0.991020023822784
Kuwait,KWT,2008,0.970650017261505
Kuwait,KWT,2009,0.963620007038116
Kuwait,KWT,2010,0.967360019683838
Kuwait,KWT,2011,0.990719974040985
Kuwait,KWT,2012,1.0440399646759
Kyrgyzstan,KGZ,2004,1.00552999973297
Kyrgyzstan,KGZ,2005,1.00232005119324
Kyrgyzstan,KGZ,2006,1.00545001029968
Kyrgyzstan,KGZ,2007,1.00708997249603
Kyrgyzstan,KGZ,2008,1.00250995159149
Kyrgyzstan,KGZ,2009,1.0040899515152
Kyrgyzstan,KGZ,2010,0.992630004882813
Kyrgyzstan,KGZ,2011,0.992690026760101
Kyrgyzstan,KGZ,2013,1.00498998165131
Kyrgyzstan,KGZ,2014,1.00025999546051
Laos,LAO,1992,0.784780025482178
Laos,LAO,1993,0.764900028705597
Laos,LAO,1994,0.775039970874786
Laos,LAO,1997,0.764280021190643
Laos,LAO,1998,0.793110013008118
Laos,LAO,1999,0.786339998245239
Laos,LAO,2000,0.783990025520325
Laos,LAO,2001,0.803009986877441
Laos,LAO,2002,0.807919979095459
Laos,LAO,2003,0.823140025138855
Laos,LAO,2004,0.83636999130249
Laos,LAO,2005,0.844799995422363
Laos,LAO,2006,0.854019999504089
Laos,LAO,2007,0.861180007457733
Laos,LAO,2008,0.880689978599548
Laos,LAO,2009,0.887499988079071
Laos,LAO,2010,0.901950001716614
Laos,LAO,2011,0.903460025787354
Laos,LAO,2012,0.920279979705811
Laos,LAO,2013,0.94362998008728
Laos,LAO,2014,0.961740016937256
Latin America & Caribbean,,1998,1.07156002521515
Latin America & Caribbean,,1999,1.07179999351501
Latin America & Caribbean,,2000,1.06872999668121
Latin America & Caribbean,,2001,1.07263004779816
Latin America & Caribbean,,2002,1.07433998584747
Latin America & Caribbean,,2003,1.07473003864288
Latin America & Caribbean,,2004,1.07754004001617
Latin America & Caribbean,,2005,1.08380997180939
Latin America & Caribbean,,2006,1.09031999111176
Latin America & Caribbean,,2007,1.09306001663208
Latin America & Caribbean,,2008,1.09064996242523
Latin America & Caribbean,,2009,1.08131003379822
Latin America & Caribbean,,2010,1.07493996620178
Latin America & Caribbean,,2011,1.07146000862122
Latin America & Caribbean,,2012,1.06193995475769
Latin America & Caribbean,,2013,1.0568699836731
Latin America & Caribbean,,2014,1.05716001987457
Latin America & Caribbean (all income levels),,1998,1.0701299905777
Latin America & Caribbean (all income levels),,1999,1.07025003433228
Latin America & Caribbean (all income levels),,2000,1.06738996505737
Latin America & Caribbean (all income levels),,2001,1.07100999355316
Latin America & Caribbean (all income levels),,2002,1.07264995574951
Latin America & Caribbean (all income levels),,2003,1.07305002212524
Latin America & Caribbean (all income levels),,2004,1.07574999332428
Latin America & Caribbean (all income levels),,2005,1.08167004585266
Latin America & Caribbean (all income levels),,2006,1.08781003952026
Latin America & Caribbean (all income levels),,2007,1.09060001373291
Latin America & Caribbean (all income levels),,2008,1.08849000930786
Latin America & Caribbean (all income levels),,2009,1.07992994785309
Latin America & Caribbean (all income levels),,2010,1.07380998134613
Latin America & Caribbean (all income levels),,2011,1.0706399679184
Latin America & Caribbean (all income levels),,2012,1.0618599653244
Latin America & Caribbean (all income levels),,2013,1.0566600561142
Latin America & Caribbean (all income levels),,2014,1.05692994594574
Latvia,LVA,2008,1.0391800403595
Latvia,LVA,2009,1.03787994384766
Latvia,LVA,2010,1.02121996879578
Latvia,LVA,2011,1.01643002033234
Latvia,LVA,2012,1.02245998382568
Latvia,LVA,2013,1.02181005477905
Latvia,LVA,2014,1.02367997169495
Least developed countries: UN classification,,1977,0.545750021934509
Least developed countries: UN classification,,1978,0.538619995117188
Least developed countries: UN classification,,1979,0.535749971866608
Least developed countries: UN classification,,1980,0.523339986801147
Least developed countries: UN classification,,1981,0.525910019874573
Least developed countries: UN classification,,1982,0.544430017471313
Least developed countries: UN classification,,1983,0.553849995136261
Least developed countries: UN classification,,1984,0.569570004940033
Least developed countries: UN classification,,1985,0.58459997177124
Least developed countries: UN classification,,1986,0.601429998874664
Least developed countries: UN classification,,1987,0.615890026092529
Least developed countries: UN classification,,1988,0.629199981689453
Least developed countries: UN classification,,1989,0.644640028476715
Least developed countries: UN classification,,1990,0.650960028171539
Least developed countries: UN classification,,1991,0.660529971122742
Least developed countries: UN classification,,1992,0.67562997341156
Least developed countries: UN classification,,1993,0.688849985599518
Least developed countries: UN classification,,1994,0.699079990386963
Least developed countries: UN classification,,1995,0.720730006694794
Least developed countries: UN classification,,1996,0.744260013103485
Least developed countries: UN classification,,1997,0.769240021705627
Least developed countries: UN classification,,1998,0.796389997005463
Least developed countries: UN classification,,1999,0.818040013313293
Least developed countries: UN classification,,2000,0.837639987468719
Least developed countries: UN classification,,2001,0.848529994487762
Least developed countries: UN classification,,2002,0.848569989204407
Least developed countries: UN classification,,2003,0.851339995861053
Least developed countries: UN classification,,2004,0.823819994926453
Least developed countries: UN classification,,2005,0.837700009346008
Least developed countries: UN classification,,2006,0.833920001983643
Least developed countries: UN classification,,2007,0.837840020656586
Least developed countries: UN classification,,2008,0.840149998664856
Least developed countries: UN classification,,2009,0.853070020675659
Least developed countries: UN classification,,2010,0.873939990997314
Least developed countries: UN classification,,2011,0.890479981899261
Least developed countries: UN classification,,2012,0.898649990558624
Least developed countries: UN classification,,2013,0.896870017051697
Least developed countries: UN classification,,2014,0.897449970245361
Lebanon,LBN,2006,0.994449973106384
Lebanon,LBN,2007,1.0178200006485
Lebanon,LBN,2008,1.00944995880127
Lebanon,LBN,2009,1.0092099905014
Lebanon,LBN,2010,1.01555001735687
Lebanon,LBN,2011,1.00297999382019
Lebanon,LBN,2012,1.0033700466156
Lesotho,LSO,1971,1.49916005134583
Lesotho,LSO,1973,1.44300997257233
Lesotho,LSO,1977,1.63194000720978
Lesotho,LSO,1978,1.67711997032166
Lesotho,LSO,1979,1.77214002609253
Lesotho,LSO,1980,1.86665999889374
Lesotho,LSO,1981,1.8902200460434
Lesotho,LSO,1982,1.80131995677948
Lesotho,LSO,1983,2.17988991737366
