Entity,Code,Year,Coal consumption per capita (BP & UN (2017 revision)) (megawatt-hours)
Czech Republic,CZE,1993,27.629716830000003
Czech Republic,CZE,1994,25.63793317
Czech Republic,CZE,1995,25.44138567
Czech Republic,CZE,1996,25.35290269
Czech Republic,CZE,1997,26.067681840000002
Czech Republic,CZE,1998,23.94418524
Czech Republic,CZE,1999,20.772006020000003
Czech Republic,CZE,2000,24.46227976
Czech Republic,CZE,2001,23.98771488
Czech Republic,CZE,2002,23.58524718
Czech Republic,CZE,2003,23.90281413
Czech Republic,CZE,2004,23.832244640000003
Czech Republic,CZE,2005,22.95519447
Czech Republic,CZE,2006,23.75557005
Czech Republic,CZE,2007,24.01903803
Czech Republic,CZE,2008,22.02558454
Czech Republic,CZE,2009,19.57965556
Czech Republic,CZE,2010,20.71587189
Czech Republic,CZE,2011,20.26319974
Czech Republic,CZE,2012,19.12276821
Czech Republic,CZE,2013,18.884115320000003
Czech Republic,CZE,2014,17.597649620000002
Czech Republic,CZE,2015,18.18462165
Denmark,DNK,1965,9.034610731
Denmark,DNK,1966,10.16260838
Denmark,DNK,1967,8.6372587
Denmark,DNK,1968,7.684392409
Denmark,DNK,1969,6.971413619
Denmark,DNK,1970,5.539958400000001
Denmark,DNK,1971,3.3693927680000004
Denmark,DNK,1972,3.4224347400000004
Denmark,DNK,1973,5.217594785
Denmark,DNK,1974,4.905140596
Denmark,DNK,1975,4.712435131
Denmark,DNK,1976,6.523306687000001
Denmark,DNK,1977,7.480828205
Denmark,DNK,1978,8.22138388
Denmark,DNK,1979,9.787117723
Denmark,DNK,1980,13.95365309
Denmark,DNK,1981,11.14940146
Denmark,DNK,1982,13.45451442
Denmark,DNK,1983,12.85849715
Denmark,DNK,1984,13.562344880000001
Denmark,DNK,1985,16.53614641
Denmark,DNK,1986,16.72558453
Denmark,DNK,1987,16.40929854
Denmark,DNK,1988,15.33792737
Denmark,DNK,1989,12.58581219
Denmark,DNK,1990,13.777882420000001
Denmark,DNK,1991,18.63743582
Denmark,DNK,1992,15.473759249999999
Denmark,DNK,1993,16.17190317
Denmark,DNK,1994,17.32203252
Denmark,DNK,1995,14.420860039999999
Denmark,DNK,1996,19.73855022
Denmark,DNK,1997,14.61013364
Denmark,DNK,1998,12.36356136
Denmark,DNK,1999,10.34484572
Denmark,DNK,2000,8.646517988
Denmark,DNK,2001,9.110712417999999
Denmark,DNK,2002,9.096542380999999
Denmark,DNK,2003,12.37856453
Denmark,DNK,2004,9.460690562
Denmark,DNK,2005,7.954405252
Denmark,DNK,2006,12.020223
Denmark,DNK,2007,9.89190792
Denmark,DNK,2008,8.668026804
Denmark,DNK,2009,8.483451706
Denmark,DNK,2010,8.024287608
Denmark,DNK,2011,6.745720078000001
Denmark,DNK,2012,5.126524113
Denmark,DNK,2013,6.6754226580000005
Denmark,DNK,2014,5.392742351
Denmark,DNK,2015,3.533456672
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0
Ecuador,ECU,1971,0
Ecuador,ECU,1972,0
Ecuador,ECU,1973,0
Ecuador,ECU,1974,0
Ecuador,ECU,1975,0
Ecuador,ECU,1976,0
Ecuador,ECU,1977,0
Ecuador,ECU,1978,0
Ecuador,ECU,1979,0
Ecuador,ECU,1980,0
Ecuador,ECU,1981,0
Ecuador,ECU,1982,0
Ecuador,ECU,1983,0
Ecuador,ECU,1984,0
Ecuador,ECU,1985,0
Ecuador,ECU,1986,0
Ecuador,ECU,1987,0
Ecuador,ECU,1988,0
Ecuador,ECU,1989,0
Ecuador,ECU,1990,0
Ecuador,ECU,1991,0
Ecuador,ECU,1992,0
Ecuador,ECU,1993,0
Ecuador,ECU,1994,0
Ecuador,ECU,1995,0
Ecuador,ECU,1996,0
Ecuador,ECU,1997,0
Ecuador,ECU,1998,0
Ecuador,ECU,1999,0
Ecuador,ECU,2000,0
Ecuador,ECU,2001,0
Ecuador,ECU,2002,0
Ecuador,ECU,2003,0
Ecuador,ECU,2004,0
Ecuador,ECU,2005,0
Ecuador,ECU,2006,0
Ecuador,ECU,2007,0
Ecuador,ECU,2008,0
Ecuador,ECU,2009,0
Ecuador,ECU,2010,0
Ecuador,ECU,2011,0
Ecuador,ECU,2012,0
Ecuador,ECU,2013,0
Ecuador,ECU,2014,0
Ecuador,ECU,2015,0
Egypt,EGY,1965,0.1517973657
Egypt,EGY,1966,0.10053185070000001
Egypt,EGY,1967,0.1508531638
Egypt,EGY,1968,0.1529655266
Egypt,EGY,1969,0.1611084558
Egypt,EGY,1970,0.1450171321
Egypt,EGY,1971,0.1162932484
Egypt,EGY,1972,0.1006359679
Egypt,EGY,1973,0.08575186232
Egypt,EGY,1974,0.1464729103
Egypt,EGY,1975,0.1711879691
Egypt,EGY,1976,0.1636768381
Egypt,EGY,1977,0.18240853
Egypt,EGY,1978,0.1706762548
Egypt,EGY,1979,0.18481394520000002
Egypt,EGY,1980,0.14517476099999999
Egypt,EGY,1981,0.1824847364
Egypt,EGY,1982,0.1838475332
Egypt,EGY,1983,0.1699322691
Egypt,EGY,1984,0.1678259065
Egypt,EGY,1985,0.1724856575
Egypt,EGY,1986,0.16871349219999998
Egypt,EGY,1987,0.17357151099999998
Egypt,EGY,1988,0.1845863107
Egypt,EGY,1989,0.1839915868
Egypt,EGY,1990,0.15377240560000002
Egypt,EGY,1991,0.15466003900000003
Egypt,EGY,1992,0.15504384400000001
Egypt,EGY,1993,0.1829818067
Egypt,EGY,1994,0.1930877065
Egypt,EGY,1995,0.1267254176
Egypt,EGY,1996,0.17090336300000003
Egypt,EGY,1997,0.1419836398
Egypt,EGY,1998,0.13713836459999998
Egypt,EGY,1999,0.12239072860000001
Egypt,EGY,2000,0.1446405178
Egypt,EGY,2001,0.1248778976
Egypt,EGY,2002,0.131452111
Egypt,EGY,2003,0.13373598720000002
Egypt,EGY,2004,0.13415047559999999
Egypt,EGY,2005,0.1288654152
Egypt,EGY,2006,0.1266593255
Egypt,EGY,2007,0.1131433081
Egypt,EGY,2008,0.1000351853
Egypt,EGY,2009,0.08728286934000001
Egypt,EGY,2010,0.06416109738999999
Egypt,EGY,2011,0.05967997671
Egypt,EGY,2012,0.05172131789
Egypt,EGY,2013,0.04996406868
Egypt,EGY,2014,0.04994781357
Egypt,EGY,2015,0.05103886171
Finland,FIN,1965,4.434581578
Finland,FIN,1966,4.104794438
Finland,FIN,1967,3.942743908
Finland,FIN,1968,4.7428178260000005
Finland,FIN,1969,5.680909665000001
Finland,FIN,1970,5.733138553
Finland,FIN,1971,5.064213062
Finland,FIN,1972,5.597215306
Finland,FIN,1973,6.185314687
Finland,FIN,1974,6.272433281
Finland,FIN,1975,5.659044614000001
Finland,FIN,1976,7.607791826
Finland,FIN,1977,7.653481355
Finland,FIN,1978,10.29871661
Finland,FIN,1979,9.897162703
Finland,FIN,1980,11.19599959
Finland,FIN,1981,6.843359145000001
Finland,FIN,1982,7.554882238
Finland,FIN,1983,8.163922515000001
Finland,FIN,1984,9.354492298
Finland,FIN,1985,11.805733720000001
Finland,FIN,1986,10.75184815
Finland,FIN,1987,12.00739523
Finland,FIN,1988,11.984268770000002
Finland,FIN,1989,11.68570771
Finland,FIN,1990,12.25776196
Finland,FIN,1991,12.18893289
Finland,FIN,1992,11.03683405
Finland,FIN,1993,12.55523445
Finland,FIN,1994,15.215850640000001
Finland,FIN,1995,13.40201856
Finland,FIN,1996,15.9134278
Finland,FIN,1997,15.02947846
Finland,FIN,1998,12.30356965
Finland,FIN,1999,11.89465099
Finland,FIN,2000,11.24281792
Finland,FIN,2001,13.55436041
Finland,FIN,2002,14.69122454
Finland,FIN,2003,18.28785467
Finland,FIN,2004,16.382428739999998
Finland,FIN,2005,10.49046908
Finland,FIN,2006,16.32459004
Finland,FIN,2007,15.35538705
Finland,FIN,2008,11.66254775
Finland,FIN,2009,11.69639954
Finland,FIN,2010,14.708946430000001
Finland,FIN,2011,11.897313200000001
Finland,FIN,2012,9.699216821
Finland,FIN,2013,10.688736440000001
Finland,FIN,2014,9.516111875
Finland,FIN,2015,8.031638041
France,FRA,1965,9.828667553999999
France,FRA,1966,9.022496914
France,FRA,1967,8.837627746
France,FRA,1968,8.441750804
France,FRA,1969,8.393765159
France,FRA,1970,7.929597713000001
France,FRA,1971,7.205191188
France,FRA,1972,6.351248989
France,FRA,1973,6.225385426
France,FRA,1974,6.249389979
France,FRA,1975,5.441202005
France,FRA,1976,6.363183623
France,FRA,1977,6.103295291
France,FRA,1978,6.346498726
France,FRA,1979,6.869904104000001
France,FRA,1980,6.7016017869999995
France,FRA,1981,6.082944607000001
France,FRA,1982,6.191558476
France,FRA,1983,5.575492296
France,FRA,1984,5.303944669000001
France,FRA,1985,5.120371717
France,FRA,1986,4.209010497
France,FRA,1987,3.809234701
France,FRA,1988,3.698601698
France,FRA,1989,4.00438528
France,FRA,1990,3.877290422
France,FRA,1991,4.106424468
France,FRA,1992,3.604478385
France,FRA,1993,2.932432727
France,FRA,1994,2.8718693170000003
France,FRA,1995,2.92737907
France,FRA,1996,3.10532591
France,FRA,1997,2.707440576
France,FRA,1998,3.205223227
France,FRA,1999,2.856713102
France,FRA,2000,2.764070857
France,FRA,2001,2.406689975
France,FRA,2002,2.46757507
France,FRA,2003,2.609068484
France,FRA,2004,2.4699758480000003
France,FRA,2005,2.550621906
France,FRA,2006,2.343088672
France,FRA,2007,2.411340668
France,FRA,2008,2.252686755
France,FRA,2009,1.994468777
France,FRA,2010,2.1240331190000004
France,FRA,2011,1.793502324
France,FRA,2012,2.022322662
France,FRA,2013,2.104105321
France,FRA,2014,1.56483557
France,FRA,2015,1.5126715549999998
Germany,DEU,1965,24.51581976
Germany,DEU,1966,22.720940549999998
Germany,DEU,1967,21.73557302
Germany,DEU,1968,21.909141690000002
Germany,DEU,1969,22.43906294
Germany,DEU,1970,22.06862998
Germany,DEU,1971,21.06170163
Germany,DEU,1972,20.53011717
Germany,DEU,1973,20.58789758
Germany,DEU,1974,20.68140908
Germany,DEU,1975,18.74773773
Germany,DEU,1976,19.80898564
Germany,DEU,1977,19.04660771
Germany,DEU,1978,19.3217444
Germany,DEU,1979,20.480283640000003
Germany,DEU,1980,20.992941180000003
Germany,DEU,1981,21.39249655
Germany,DEU,1982,20.931205870000003
Germany,DEU,1983,21.73756744
Germany,DEU,1984,22.46006349
Germany,DEU,1985,22.33731156
Germany,DEU,1986,21.07437431
Germany,DEU,1987,20.929477159999998
Germany,DEU,1988,20.60385991
Germany,DEU,1989,20.83573373
Germany,DEU,1990,19.33421637
Germany,DEU,1991,16.88687863
Germany,DEU,1992,15.17247083
Germany,DEU,1993,14.22966915
Germany,DEU,1994,13.73331641
Germany,DEU,1995,12.97306174
Germany,DEU,1996,12.88774504
Germany,DEU,1997,12.47631818
Germany,DEU,1998,12.17818007
Germany,DEU,1999,11.72757436
Germany,DEU,2000,12.174783880000001
Germany,DEU,2001,12.20243687
Germany,DEU,2002,12.21818395
Germany,DEU,2003,12.4086598
Germany,DEU,2004,12.092052180000001
Germany,DEU,2005,11.57552294
Germany,DEU,2006,12.05919807
Germany,DEU,2007,12.395272660000002
Germany,DEU,2008,11.48523837
Germany,DEU,2009,10.30428123
Germany,DEU,2010,11.07824469
Germany,DEU,2011,11.25350701
Germany,DEU,2012,11.547030000000001
Germany,DEU,2013,11.85500478
Germany,DEU,2014,11.36211637
Germany,DEU,2015,11.169304389999999
Greece,GRC,1965,2.8997572220000003
Greece,GRC,1966,2.882000531
Greece,GRC,1967,2.742231119
Greece,GRC,1968,3.0820841110000003
Greece,GRC,1969,2.9674459189999998
Greece,GRC,1970,3.39507344
Greece,GRC,1971,4.973597685
Greece,GRC,1972,5.278070387
Greece,GRC,1973,6.161762707
Greece,GRC,1974,6.431991022
Greece,GRC,1975,8.333404181
Greece,GRC,1976,9.723578331999999
Greece,GRC,1977,10.19578018
Greece,GRC,1978,8.93413974
Greece,GRC,1979,4.838061004
Greece,GRC,1980,4.781401305
Greece,GRC,1981,4.687759439000001
Greece,GRC,1982,4.722383322
Greece,GRC,1983,5.754204274
Greece,GRC,1984,6.110114547999999
Greece,GRC,1985,7.048139304999999
Greece,GRC,1986,6.693701143
Greece,GRC,1987,7.6075727330000005
Greece,GRC,1988,8.498439034
Greece,GRC,1989,9.084143383
Greece,GRC,1990,9.152698088
Greece,GRC,1991,8.735635897
Greece,GRC,1992,9.095541207
Greece,GRC,1993,8.985299007
Greece,GRC,1994,9.225898186
Greece,GRC,1995,9.042498476999999
Greece,GRC,1996,8.495601472
Greece,GRC,1997,9.062725142
Greece,GRC,1998,9.406995743
Greece,GRC,1999,8.979214295
Greece,GRC,2000,9.433538988
Greece,GRC,2001,9.678739705
Greece,GRC,2002,9.305514613
Greece,GRC,2003,9.201231691
Greece,GRC,2004,9.381102715
Greece,GRC,2005,9.204524491
Greece,GRC,2006,8.639955480000001
Greece,GRC,2007,9.029502947000001
Greece,GRC,2008,8.47376587
Greece,GRC,2009,8.562568836
Greece,GRC,2010,7.989398048
Greece,GRC,2011,8.030161856
Greece,GRC,2012,8.315701693000001
Greece,GRC,2013,7.171044050000001
Greece,GRC,2014,6.903938276
Greece,GRC,2015,5.812408137
Hong Kong,HKG,1965,0.4099749714
Hong Kong,HKG,1966,0.3454736833
Hong Kong,HKG,1967,0.27098164960000004
Hong Kong,HKG,1968,0.1903638737
Hong Kong,HKG,1969,0.1101182085
Hong Kong,HKG,1970,0.06305782017
Hong Kong,HKG,1971,0.07974190855
Hong Kong,HKG,1972,0.037813457280000004
Hong Kong,HKG,1973,0.02004164408
Hong Kong,HKG,1974,0.01966854598
Hong Kong,HKG,1975,0.01647308004
Hong Kong,HKG,1976,0.02135622593
Hong Kong,HKG,1977,0.018103699219999998
Hong Kong,HKG,1978,0.01251566611
Hong Kong,HKG,1979,0.009713278712
Hong Kong,HKG,1980,0.004732002066
Hong Kong,HKG,1981,0.08107777571
Hong Kong,HKG,1982,2.037790806
Hong Kong,HKG,1983,4.715793787
Hong Kong,HKG,1984,6.069178939
Hong Kong,HKG,1985,7.401631288
Hong Kong,HKG,1986,8.427944829
Hong Kong,HKG,1987,10.38536483
Hong Kong,HKG,1988,11.815155240000001
Hong Kong,HKG,1989,12.46008533
Hong Kong,HKG,1990,11.04772342
Hong Kong,HKG,1991,11.77286368
Hong Kong,HKG,1992,12.34264115
Hong Kong,HKG,1993,14.14060339
Hong Kong,HKG,1994,9.981874741
Hong Kong,HKG,1995,10.610779860000001
Hong Kong,HKG,1996,7.756674747
Hong Kong,HKG,1997,6.427496708
Hong Kong,HKG,1998,7.845149306000001
Hong Kong,HKG,1999,6.598250448
Hong Kong,HKG,2000,7.570879614000001
Hong Kong,HKG,2001,11.85431507
Hong Kong,HKG,2002,9.170603395
Hong Kong,HKG,2003,11.59077845
Hong Kong,HKG,2004,10.790936
Hong Kong,HKG,2005,11.6966927
Hong Kong,HKG,2006,11.622419330000001
Hong Kong,HKG,2007,12.611343699999999
Hong Kong,HKG,2008,11.48673724
Hong Kong,HKG,2009,11.92102753
Hong Kong,HKG,2010,10.30900744
Hong Kong,HKG,2011,12.19207472
Hong Kong,HKG,2012,11.93243817
Hong Kong,HKG,2013,12.64258114
Hong Kong,HKG,2014,13.166346740000002
Hong Kong,HKG,2015,10.75135603
Hungary,HUN,1965,12.476318670000001
Hungary,HUN,1966,11.920083080000001
Hungary,HUN,1967,10.30021973
Hungary,HUN,1968,10.125728590000001
Hungary,HUN,1969,10.23776823
Hungary,HUN,1970,10.36748071
Hungary,HUN,1971,10.00441701
Hungary,HUN,1972,9.69647605
Hungary,HUN,1973,9.720906519
Hungary,HUN,1974,9.242662612
Hungary,HUN,1975,8.771713844
Hungary,HUN,1976,8.844706747
Hungary,HUN,1977,8.946849382
Hungary,HUN,1978,8.890664887000002
Hungary,HUN,1979,8.923997594000001
Hungary,HUN,1980,8.73539601
Hungary,HUN,1981,8.783942961000001
Hungary,HUN,1982,9.18455713
Hungary,HUN,1983,8.672065822
Hungary,HUN,1984,8.480502263
Hungary,HUN,1985,8.369078408
Hungary,HUN,1986,8.308101515
Hungary,HUN,1987,8.339148425
Hungary,HUN,1988,7.898556662
Hungary,HUN,1989,7.097322220000001
Hungary,HUN,1990,6.983277719
Hungary,HUN,1991,6.786172788
Hungary,HUN,1992,5.87689165
Hungary,HUN,1993,5.458570702
Hungary,HUN,1994,5.309900385
Hungary,HUN,1995,5.194477537
Hungary,HUN,1996,5.338122783
Hungary,HUN,1997,5.1892094129999995
Hungary,HUN,1998,4.84188083
Hungary,HUN,1999,4.719983465
Hungary,HUN,2000,4.380941451
Hungary,HUN,2001,4.130165328
Hungary,HUN,2002,4.141695529
Hungary,HUN,2003,4.297224519999999
Hungary,HUN,2004,3.8798933000000004
Hungary,HUN,2005,3.4950655160000004
Hungary,HUN,2006,3.5586591629999997
Hungary,HUN,2007,3.636968473
Hungary,HUN,2008,3.5543479710000003
Hungary,HUN,2009,2.995276707
Hungary,HUN,2010,3.1985358350000004
Hungary,HUN,2011,3.182380864
Hungary,HUN,2012,3.059718832
Hungary,HUN,2013,2.671957184
Hungary,HUN,2014,2.6286007760000003
Hungary,HUN,2015,2.808861474
India,IND,1965,0.8306316791
India,IND,1966,0.8115825544
India,IND,1967,0.8080429956
India,IND,1968,0.818587681
India,IND,1969,0.8510376495
India,IND,1970,0.7890640018
India,IND,1971,0.7821490554
India,IND,1972,0.8071691301
India,IND,1973,0.7780835709
India,IND,1974,0.8580115037
India,IND,1975,0.9011824436000001
India,IND,1976,0.9170505721
India,IND,1977,0.9382939489000001
India,IND,1978,0.8875463339
India,IND,1979,0.9215425444
India,IND,1980,0.9465852257
India,IND,1981,1.040700675
India,IND,1982,1.005529794
India,IND,1983,1.042973457
India,IND,1984,1.070743824
India,IND,1985,1.096883251
India,IND,1986,1.152729546
India,IND,1987,1.238539208
India,IND,1988,1.300864279
India,IND,1989,1.384468634
India,IND,1990,1.466470575
India,IND,1991,1.529047061
India,IND,1992,1.587442669
India,IND,1993,1.6120477530000001
India,IND,1994,1.631585809
India,IND,1995,1.6987429770000002
India,IND,1996,1.714673775
India,IND,1997,1.7604914020000002
India,IND,1998,1.785813635
India,IND,1999,1.7373095840000001
India,IND,2000,1.815478642
India,IND,2001,1.799127463
India,IND,2002,1.847534416
India,IND,2003,1.903217374
India,IND,2004,1.993294048
India,IND,2005,2.1474996809999998
India,IND,2006,2.195693676
India,IND,2007,2.367257658
India,IND,2008,2.51949994
India,IND,2009,2.689801133
India,IND,2010,2.743640505
India,IND,2011,2.8418419370000003
India,IND,2012,3.038446141
India,IND,2013,3.20896373
India,IND,2014,3.4834855389999997
India,IND,2015,3.523063436
Indonesia,IDN,1965,0.014956500269999999
Indonesia,IDN,1966,0.0178285357
Indonesia,IDN,1967,0.01218923289
Indonesia,IDN,1968,0.008870392637000001
Indonesia,IDN,1969,0.01040249601
Indonesia,IDN,1970,0.008811006561
Indonesia,IDN,1971,0.009862451618
Indonesia,IDN,1972,0.009606845188999999
Indonesia,IDN,1973,0.006271696617
Indonesia,IDN,1974,0.00666056142
Indonesia,IDN,1975,0.008273836851000001
Indonesia,IDN,1976,0.008070923297
Indonesia,IDN,1977,0.008469138235000001
Indonesia,IDN,1978,0.01099620081
Indonesia,IDN,1979,0.01614677678
Indonesia,IDN,1980,0.01994970994
Indonesia,IDN,1981,0.020798278750000003
Indonesia,IDN,1982,0.0191943673
Indonesia,IDN,1983,0.01876467037
Indonesia,IDN,1984,0.01922069137
Indonesia,IDN,1985,0.06343167507
Indonesia,IDN,1986,0.09986210083000001
Indonesia,IDN,1987,0.1535280747
Indonesia,IDN,1988,0.15736969060000003
Indonesia,IDN,1989,0.23190412710000002
Indonesia,IDN,1990,0.2193429714
Indonesia,IDN,1991,0.2181574522
Indonesia,IDN,1992,0.2618256646
Indonesia,IDN,1993,0.3002399036
Indonesia,IDN,1994,0.295597524
Indonesia,IDN,1995,0.3203308987
Indonesia,IDN,1996,0.3761894552
Indonesia,IDN,1997,0.45728633830000004
Indonesia,IDN,1998,0.4838444991
Indonesia,IDN,1999,0.6566952077
Indonesia,IDN,2000,0.7237571818
Indonesia,IDN,2001,0.9061523484
Indonesia,IDN,2002,0.9218094455000001
Indonesia,IDN,2003,1.220372811
Indonesia,IDN,2004,1.1057929819999999
Indonesia,IDN,2005,1.2499539640000001
Indonesia,IDN,2006,1.4608877070000001
Indonesia,IDN,2007,1.808065707
Indonesia,IDN,2008,1.551737521
Indonesia,IDN,2009,1.611908352
Indonesia,IDN,2010,1.893243769
Indonesia,IDN,2011,2.218967844
Indonesia,IDN,2012,2.4774822420000002
Indonesia,IDN,2013,2.630884542
Indonesia,IDN,2014,2.056771698
Indonesia,IDN,2015,2.3045409610000003
Iran,IRN,1965,0.09833374841
Iran,IRN,1966,0.1052954623
Iran,IRN,1967,0.1131266258
Iran,IRN,1968,0.121320864
Iran,IRN,1969,0.1302682638
Iran,IRN,1970,0.1398992986
Iran,IRN,1971,0.09597988584
Iran,IRN,1972,0.1460077622
Iran,IRN,1973,0.2389070219
Iran,IRN,1974,0.2543971714
Iran,IRN,1975,0.4576602917
Iran,IRN,1976,0.4388264479
Iran,IRN,1977,0.4302512829
Iran,IRN,1978,0.25440632679999997
Iran,IRN,1979,0.3546010187
Iran,IRN,1980,0.3597655126
Iran,IRN,1981,0.2888533697
Iran,IRN,1982,0.37410272640000003
Iran,IRN,1983,0.3387207377
Iran,IRN,1984,0.2513374863
Iran,IRN,1985,0.2375162958
Iran,IRN,1986,0.2248417213
Iran,IRN,1987,0.2127872207
Iran,IRN,1988,0.2118110041
Iran,IRN,1989,0.150777582
Iran,IRN,1990,0.14692749989999998
Iran,IRN,1991,0.2055228627
Iran,IRN,1992,0.1782591321
Iran,IRN,1993,0.2164136848
Iran,IRN,1994,0.21461389460000002
Iran,IRN,1995,0.1981819247
Iran,IRN,1996,0.20392497460000003
Iran,IRN,1997,0.2052605368
Iran,IRN,1998,0.2345698733
Iran,IRN,1999,0.21924835490000003
Iran,IRN,2000,0.2292338346
Iran,IRN,2001,0.2215021545
Iran,IRN,2002,0.20713250560000002
Iran,IRN,2003,0.2217201406
Iran,IRN,2004,0.22941523190000002
Iran,IRN,2005,0.25706197100000006
Iran,IRN,2006,0.24532209330000002
Iran,IRN,2007,0.2528823481
Iran,IRN,2008,0.1872445604
Iran,IRN,2009,0.2142700629
Iran,IRN,2010,0.2005319425
Iran,IRN,2011,0.2198832736
Iran,IRN,2012,0.1709228886
Iran,IRN,2013,0.2154821727
Iran,IRN,2014,0.24100106510000002
Iran,IRN,2015,0.2397853586
Ireland,IRL,1965,12.71187134
Ireland,IRL,1966,14.41970968
Ireland,IRL,1967,15.2874445
Ireland,IRL,1968,18.57072862
Ireland,IRL,1969,17.55293522
Ireland,IRL,1970,8.476107441
Ireland,IRL,1971,7.990121813
Ireland,IRL,1972,7.330166529
Ireland,IRL,1973,7.036250181000001
Ireland,IRL,1974,7.461949588
Ireland,IRL,1975,6.212891700999999
Ireland,IRL,1976,6.282711792000001
Ireland,IRL,1977,6.473734265
Ireland,IRL,1978,6.02868794
Ireland,IRL,1979,6.81701154
Ireland,IRL,1980,6.378812170000001
Ireland,IRL,1981,6.603829435
Ireland,IRL,1982,6.920881165
Ireland,IRL,1983,7.45197034
Ireland,IRL,1984,7.102457052
Ireland,IRL,1985,8.129675545
Ireland,IRL,1986,8.919485819
Ireland,IRL,1987,11.458208280000001
Ireland,IRL,1988,11.675254240000001
Ireland,IRL,1989,11.70404192
Ireland,IRL,1990,11.28008672
Ireland,IRL,1991,10.79920085
Ireland,IRL,1992,10.25103798
Ireland,IRL,1993,9.913909161
Ireland,IRL,1994,9.430798863
Ireland,IRL,1995,9.431025379000001
Ireland,IRL,1996,9.433901024999999
Ireland,IRL,1997,8.897060109
Ireland,IRL,1998,8.865486911
Ireland,IRL,1999,7.535196099
Ireland,IRL,2000,7.908823137000001
Ireland,IRL,2001,8.157104871
Ireland,IRL,2002,7.713605654
Ireland,IRL,2003,7.325693554000001
Ireland,IRL,2004,6.718230512
Ireland,IRL,2005,7.3760058719999995
Ireland,IRL,2006,6.438291478
Ireland,IRL,2007,6.208597268000001
Ireland,IRL,2008,5.890082806000001
Ireland,IRL,2009,4.994999886
Ireland,IRL,2010,4.985733949
Ireland,IRL,2011,4.862187384
Ireland,IRL,2012,5.628162592
Ireland,IRL,2013,5.084122549
Ireland,IRL,2014,5.039447918
Ireland,IRL,2015,5.40774897
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0.003105750124
Israel,ISR,1981,0.003048307416
Israel,ISR,1982,1.662084421
Israel,ISR,1983,3.0796458739999997
Israel,ISR,1984,4.902627654
Israel,ISR,1985,5.261261486
Israel,ISR,1986,5.749202328000001
Israel,ISR,1987,6.024393177
Israel,ISR,1988,5.671946623
Israel,ISR,1989,5.997559504
Israel,ISR,1990,6.124959763
Israel,ISR,1991,6.428428161
Israel,ISR,1992,7.639517682
Israel,ISR,1993,8.321734107000001
Israel,ISR,1994,8.515612252
Israel,ISR,1995,9.002914094
Israel,ISR,1996,10.60725036
Israel,ISR,1997,11.240646380000001
Israel,ISR,1998,11.78683891
Israel,ISR,1999,11.32785494
Israel,ISR,2000,12.09639198
Israel,ISR,2001,13.699057849999999
Israel,ISR,2002,14.22606687
Israel,ISR,2003,14.48740158
Israel,ISR,2004,14.35709849
Israel,ISR,2005,13.98417104
Israel,ISR,2006,13.51358581
Israel,ISR,2007,13.486044210000001
Israel,ISR,2008,12.94412952
Israel,ISR,2009,12.37851339
Israel,ISR,2010,12.10884193
Israel,ISR,2011,12.18849209
Israel,ISR,2012,13.3092043
Israel,ISR,2013,10.965952170000001
Israel,ISR,2014,10.071012580000001
Israel,ISR,2015,9.730393392
Italy,ITA,1965,1.939357645
Italy,ITA,1966,2.002156344
Italy,ITA,1967,2.178499871
Italy,ITA,1968,2.095332816
Italy,ITA,1969,2.136169818
Italy,ITA,1970,2.142421082
Italy,ITA,1971,2.055462352
Italy,ITA,1972,1.899688143
Italy,ITA,1973,1.9147743210000001
Italy,ITA,1974,2.0722632450000003
Italy,ITA,1975,2.06617506
Italy,ITA,1976,2.038648747
Italy,ITA,1977,1.996121663
Italy,ITA,1978,2.022806241
Italy,ITA,1979,2.212410306
Italy,ITA,1980,2.587821489
Italy,ITA,1981,2.644765396
Italy,ITA,1982,2.949685735
Italy,ITA,1983,2.754925585
Italy,ITA,1984,3.119025103
Italy,ITA,1985,3.075366545
Italy,ITA,1986,3.020322306
Italy,ITA,1987,2.996653445
Italy,ITA,1988,2.8081550980000003
Italy,ITA,1989,2.9294331280000003
Italy,ITA,1990,2.866624994
Italy,ITA,1991,2.813135506
Italy,ITA,1992,2.487981782
Italy,ITA,1993,2.163961135
Italy,ITA,1994,2.307865068
Italy,ITA,1995,2.493855221
Italy,ITA,1996,2.283988288
Italy,ITA,1997,2.3050156889999998
Italy,ITA,1998,2.3970757789999997
Italy,ITA,1999,2.393221779
Italy,ITA,2000,2.547594212
Italy,ITA,2001,2.7001667830000002
Italy,ITA,2002,2.7610347280000003
Italy,ITA,2003,2.972231448
Italy,ITA,2004,3.297393573
Italy,ITA,2005,3.2552578850000002
Italy,ITA,2006,3.2812302780000002
Italy,ITA,2007,3.201384184
Italy,ITA,2008,3.0876119170000003
