Entity,Code,Year,Gas (%)
China,CHN,2018,7.433491025564654
Colombia,COL,1965,10.201523762894167
Colombia,COL,1966,9.766190803818647
Colombia,COL,1967,11.352206478511576
Colombia,COL,1968,10.98624227642175
Colombia,COL,1969,11.80066747158765
Colombia,COL,1970,10.51451353599192
Colombia,COL,1971,11.14233253064966
Colombia,COL,1972,12.11561926530806
Colombia,COL,1973,12.581058198403927
Colombia,COL,1974,11.682625884383862
Colombia,COL,1975,10.799434624269477
Colombia,COL,1976,11.049941938795175
Colombia,COL,1977,12.091956064242202
Colombia,COL,1978,14.013186532677357
Colombia,COL,1979,14.2309222044153
Colombia,COL,1980,15.44521099900231
Colombia,COL,1981,16.28330286850639
Colombia,COL,1982,16.794117313440807
Colombia,COL,1983,17.677554229019282
Colombia,COL,1984,17.115557456160456
Colombia,COL,1985,16.52757675000592
Colombia,COL,1986,16.309919468561564
Colombia,COL,1987,15.229809499709617
Colombia,COL,1988,15.28782164609802
Colombia,COL,1989,13.87559170178051
Colombia,COL,1990,15.420070311187201
Colombia,COL,1991,15.300354423635182
Colombia,COL,1992,14.341331754913591
Colombia,COL,1993,13.546635595102433
Colombia,COL,1994,12.495464813867684
Colombia,COL,1995,13.082507025835277
Colombia,COL,1996,13.887292715925323
Colombia,COL,1997,16.937997586518517
Colombia,COL,1998,19.54735698315985
Colombia,COL,1999,18.298064010610993
Colombia,COL,2000,18.906953182787227
Colombia,COL,2001,19.870663336144222
Colombia,COL,2002,20.124883214374897
Colombia,COL,2003,18.60170116670467
Colombia,COL,2004,19.469739176423488
Colombia,COL,2005,20.376979690425884
Colombia,COL,2006,19.029167429933068
Colombia,COL,2007,20.0367871053493
Colombia,COL,2008,18.804829606907234
Colombia,COL,2009,22.66282910619896
Colombia,COL,2010,22.061447241417138
Colombia,COL,2011,20.49480823940137
Colombia,COL,2012,21.262303340136768
Colombia,COL,2013,23.187954177209612
Colombia,COL,2014,23.86780734571747
Colombia,COL,2015,23.338454751658773
Colombia,COL,2016,22.91649019438738
Colombia,COL,2017,22.972784466034295
Colombia,COL,2018,23.85973950321935
Croatia,HRV,1990,25.724702064460526
Croatia,HRV,1991,28.512944064536867
Croatia,HRV,1992,30.97228034192419
Croatia,HRV,1993,31.349929367408087
Croatia,HRV,1994,29.291762850513397
Croatia,HRV,1995,26.161430157838595
Croatia,HRV,1996,27.494577903807983
Croatia,HRV,1997,28.571171546256025
Croatia,HRV,1998,25.959632130940673
Croatia,HRV,1999,25.54256390706266
Croatia,HRV,2000,27.205491480968362
Croatia,HRV,2001,27.109663745173197
Croatia,HRV,2002,27.583491275316437
Croatia,HRV,2003,26.13312648504269
Croatia,HRV,2004,26.160144672491718
Croatia,HRV,2005,25.530579979902647
Croatia,HRV,2006,25.514481577351606
Croatia,HRV,2007,29.043323678549314
Croatia,HRV,2008,28.33679177995475
Croatia,HRV,2009,26.53815615833167
Croatia,HRV,2010,28.635370505181157
Croatia,HRV,2011,31.88164719161708
Croatia,HRV,2012,32.26995111570942
Croatia,HRV,2013,27.892731948677234
Croatia,HRV,2014,24.67967653017483
Croatia,HRV,2015,26.775178908996494
Croatia,HRV,2016,26.81772951961865
Croatia,HRV,2017,30.751647121099385
Croatia,HRV,2018,28.056324697968225
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0
Cyprus,CYP,2005,0
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Cyprus,CYP,2008,0
Cyprus,CYP,2009,0
Cyprus,CYP,2010,0
Cyprus,CYP,2011,0
Cyprus,CYP,2012,0
Cyprus,CYP,2013,0
Cyprus,CYP,2014,0
Cyprus,CYP,2015,0
Cyprus,CYP,2016,0
Cyprus,CYP,2017,0
Cyprus,CYP,2018,0
Czech Republic,CZE,1965,0.9166718139859307
Czech Republic,CZE,1966,0.9521311061766093
Czech Republic,CZE,1967,1.1616369539612557
Czech Republic,CZE,1968,1.3730486703015254
Czech Republic,CZE,1969,1.4439467745293266
Czech Republic,CZE,1970,1.522377388245324
Czech Republic,CZE,1971,1.799456234396719
Czech Republic,CZE,1972,1.942899367604493
Czech Republic,CZE,1973,2.1207806344884355
Czech Republic,CZE,1974,2.5603975099941207
Czech Republic,CZE,1975,2.814941855703721
Czech Republic,CZE,1976,3.022953170417843
Czech Republic,CZE,1977,3.326840269606663
Czech Republic,CZE,1978,3.6761126795865593
Czech Republic,CZE,1979,4.082238442839177
Czech Republic,CZE,1980,4.856297835376509
Czech Republic,CZE,1981,4.907395980016151
Czech Republic,CZE,1982,5.25868679805471
Czech Republic,CZE,1983,6.165849784280289
Czech Republic,CZE,1984,6.379562885215476
Czech Republic,CZE,1985,7.781947643331461
Czech Republic,CZE,1986,8.143351480416063
Czech Republic,CZE,1987,8.697453689336694
Czech Republic,CZE,1988,8.71578544752748
Czech Republic,CZE,1989,9.280724388491103
Czech Republic,CZE,1990,11.22346077680013
Czech Republic,CZE,1991,11.901825464195454
Czech Republic,CZE,1992,14.051688567101229
Czech Republic,CZE,1993,14.482433425668301
Czech Republic,CZE,1994,14.5364958577816
Czech Republic,CZE,1995,15.780111582200023
Czech Republic,CZE,1996,17.554270933382792
Czech Republic,CZE,1997,18.6205276547722
Czech Republic,CZE,1998,19.227971294062915
Czech Republic,CZE,1999,20.174241825665014
Czech Republic,CZE,2000,18.52148729065384
Czech Republic,CZE,2001,19.39448952379076
Czech Republic,CZE,2002,18.70213940538907
Czech Republic,CZE,2003,17.87955711818414
Czech Republic,CZE,2004,17.314312887429875
Czech Republic,CZE,2005,17.376774713739586
Czech Republic,CZE,2006,16.794628559599932
Czech Republic,CZE,2007,16.175527734664513
Czech Republic,CZE,2008,16.322816015538535
Czech Republic,CZE,2009,16.123862839474622
Czech Republic,CZE,2010,18.338254882653263
Czech Republic,CZE,2011,15.820425865269833
Czech Republic,CZE,2012,16.008089561949976
Czech Republic,CZE,2013,16.516572264384145
Czech Republic,CZE,2014,15.014957876308626
Czech Republic,CZE,2015,16.009523054266133
Czech Republic,CZE,2016,17.586970996297165
Czech Republic,CZE,2017,17.242519809221637
Czech Republic,CZE,2018,16.296815034289263
Denmark,DNK,1965,0
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0
Denmark,DNK,1979,0
Denmark,DNK,1980,0
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0.07678532807480314
Denmark,DNK,1984,0.6095747964188851
Denmark,DNK,1985,3.082943678956536
Denmark,DNK,1986,5.377267119499717
Denmark,DNK,1987,7.079890076683822
Denmark,DNK,1988,8.731896706378109
Denmark,DNK,1989,10.09470829585552
Denmark,DNK,1990,10.438671819463666
Denmark,DNK,1991,10.454057701194264
Denmark,DNK,1992,11.743342760531887
Denmark,DNK,1993,12.451661232990944
Denmark,DNK,1994,12.968482687487674
Denmark,DNK,1995,15.294236078892792
Denmark,DNK,1996,15.139239873676738
Denmark,DNK,1997,17.462281262097004
Denmark,DNK,1998,19.550259486005643
Denmark,DNK,1999,21.158739275398126
Denmark,DNK,2000,21.76589194418814
Denmark,DNK,2001,22.683152036619227
Denmark,DNK,2002,22.970507844025718
Denmark,DNK,2003,21.562253177931332
Denmark,DNK,2004,22.71723521049446
Denmark,DNK,2005,22.60852789933365
Denmark,DNK,2006,20.873129014884462
Denmark,DNK,2007,19.736966352474855
Denmark,DNK,2008,20.599272979242418
Denmark,DNK,2009,21.030414224864376
Denmark,DNK,2010,22.620353182109756
Denmark,DNK,2011,20.052794309495155
Denmark,DNK,2012,20.202550126591568
Denmark,DNK,2013,18.222464291821417
Denmark,DNK,2014,16.162241817016824
Denmark,DNK,2015,16.81816163766392
Denmark,DNK,2016,16.935058995027873
Denmark,DNK,2017,16.167140955463445
Denmark,DNK,2018,15.911552511943079
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,4.639373258530059
Ecuador,ECU,1971,4.220082878559325
Ecuador,ECU,1972,5.478289411863719
Ecuador,ECU,1973,3.1621823892071044
Ecuador,ECU,1974,5.477370614943956
Ecuador,ECU,1975,6.859051068666906
Ecuador,ECU,1976,5.642063534018385
Ecuador,ECU,1977,2.93322847676392
Ecuador,ECU,1978,2.917777167793767
Ecuador,ECU,1979,2.021191998984512
Ecuador,ECU,1980,1.2441139591182233
Ecuador,ECU,1981,1.8172449846617311
Ecuador,ECU,1982,2.1424228961689264
Ecuador,ECU,1983,2.6815788132797693
Ecuador,ECU,1984,3.4398121826616475
Ecuador,ECU,1985,3.107094165870184
Ecuador,ECU,1986,2.9562948228644954
Ecuador,ECU,1987,2.673634592458717
Ecuador,ECU,1988,3.1646434791452362
Ecuador,ECU,1989,2.4439582851663566
Ecuador,ECU,1990,3.956529366371015
Ecuador,ECU,1991,4.365797299392105
Ecuador,ECU,1992,4.5049363993664615
Ecuador,ECU,1993,4.838046144454227
Ecuador,ECU,1994,4.012608902320554
Ecuador,ECU,1995,4.15815512194073
Ecuador,ECU,1996,3.880152501710062
Ecuador,ECU,1997,3.175790465241054
Ecuador,ECU,1998,3.187335262089863
Ecuador,ECU,1999,3.1893739246228474
Ecuador,ECU,2000,3.263917111213213
Ecuador,ECU,2001,3.2829052611535423
Ecuador,ECU,2002,1.3255062700809233
Ecuador,ECU,2003,2.274784254869826
Ecuador,ECU,2004,4.794896455006961
Ecuador,ECU,2005,4.6390918947898
Ecuador,ECU,2006,4.788590249567379
Ecuador,ECU,2007,4.132239063182281
Ecuador,ECU,2008,3.540977542178636
Ecuador,ECU,2009,4.255988182566224
Ecuador,ECU,2010,4.0261786810679885
Ecuador,ECU,2011,3.44069593742378
Ecuador,ECU,2012,4.346786556999384
Ecuador,ECU,2013,4.777264589697321
Ecuador,ECU,2014,4.65766700672462
Ecuador,ECU,2015,4.392676291366655
Ecuador,ECU,2016,4.755057539836409
Ecuador,ECU,2017,4.248603702767911
Ecuador,ECU,2018,3.4499350611427566
Egypt,EGY,1965,0.5176363137951713
Egypt,EGY,1966,0.562226689709754
Egypt,EGY,1967,0.6577594907929688
Egypt,EGY,1968,0.6115194985462785
Egypt,EGY,1969,0.9481239148571854
Egypt,EGY,1970,0.9099803682012844
Egypt,EGY,1971,0.885914733585929
Egypt,EGY,1972,0.6659907138391861
Egypt,EGY,1973,0.5662004709193799
Egypt,EGY,1974,0.5241160208994313
Egypt,EGY,1975,0.39421570856663496
Egypt,EGY,1976,2.5075767753763647
Egypt,EGY,1977,2.8010646195448294
Egypt,EGY,1978,4.261847507963624
Egypt,EGY,1979,5.8921516754781695
Egypt,EGY,1980,10.04767115493046
Egypt,EGY,1981,9.877115639839065
Egypt,EGY,1982,9.676298046672427
Egypt,EGY,1983,10.445063033820045
Egypt,EGY,1984,12.323288690319789
Egypt,EGY,1985,14.561289117669368
Egypt,EGY,1986,16.37951731113642
Egypt,EGY,1987,17.28595742935121
Egypt,EGY,1988,18.484539152630003
Egypt,EGY,1989,19.572967609847474
Egypt,EGY,1990,19.75271687069255
Egypt,EGY,1991,21.939610437217354
Egypt,EGY,1992,23.757793190320243
Egypt,EGY,1993,27.029903897532765
Egypt,EGY,1994,28.189676743198707
Egypt,EGY,1995,27.93282765494654
Egypt,EGY,1996,27.347588609362667
Egypt,EGY,1997,27.057504381688773
Egypt,EGY,1998,26.565453050634584
Egypt,EGY,1999,29.703730679128377
Egypt,EGY,2000,34.170414617179105
Egypt,EGY,2001,39.715298712725605
Egypt,EGY,2002,42.28790365180962
Egypt,EGY,2003,44.66686631674295
Egypt,EGY,2004,45.52606302540995
Egypt,EGY,2005,43.22855037674549
Egypt,EGY,2006,47.55869614840537
Egypt,EGY,2007,47.190750505776165
Egypt,EGY,2008,47.14127609485428
Egypt,EGY,2009,47.21992422134507
Egypt,EGY,2010,47.59736285250424
Egypt,EGY,2011,51.5427575191657
Egypt,EGY,2012,51.98583567772768
Egypt,EGY,2013,51.180247813135395
Egypt,EGY,2014,47.896559542981436
Egypt,EGY,2015,46.39546702885903
Egypt,EGY,2016,47.184062582559385
Egypt,EGY,2017,51.92661502707649
Egypt,EGY,2018,54.16405684070653
Estonia,EST,1985,8.852682805400708
Estonia,EST,1986,8.084601498331972
Estonia,EST,1987,8.628444140239987
Estonia,EST,1988,9.453420534952635
Estonia,EST,1989,9.173292769498625
Estonia,EST,1990,11.805028007306088
Estonia,EST,1991,13.137364203936674
Estonia,EST,1992,10.597995400868939
Estonia,EST,1993,6.622122420526741
Estonia,EST,1994,9.415343632414308
Estonia,EST,1995,11.501501002506446
Estonia,EST,1996,12.030567718787962
Estonia,EST,1997,11.82049896580885
Estonia,EST,1998,11.990103949800362
Estonia,EST,1999,12.728914473018202
Estonia,EST,2000,14.22278015715586
Estonia,EST,2001,14.771717534025544
Estonia,EST,2002,12.51422466644403
Estonia,EST,2003,12.625811259524506
Estonia,EST,2004,14.247919152606705
Estonia,EST,2005,14.930070613322227
Estonia,EST,2006,15.349244877127868
Estonia,EST,2007,13.466141769893378
Estonia,EST,2008,13.504203465546432
Estonia,EST,2009,10.334159430182915
Estonia,EST,2010,9.159654157452403
Estonia,EST,2011,8.015787883067075
Estonia,EST,2012,8.25813866766811
Estonia,EST,2013,8.22594474186993
Estonia,EST,2014,6.584526246570631
Estonia,EST,2015,6.274930473112065
Estonia,EST,2016,6.841204459829052
Estonia,EST,2017,5.956934076556422
Estonia,EST,2018,5.857836535635602
Europe,,1965,3.0797463156415272
Europe,,1966,3.385483967549447
Europe,,1967,3.939637824251808
Europe,,1968,4.784469655261214
Europe,,1969,5.750252413798342
Europe,,1970,6.818809044395048
Europe,,1971,8.174134146618858
Europe,,1972,9.50234721728338
Europe,,1973,10.210005308691503
Europe,,1974,11.734054913403003
Europe,,1975,12.731570249909796
Europe,,1976,13.089125395561732
Europe,,1977,13.492943452566234
Europe,,1978,13.51853319394072
Europe,,1979,13.760468401993467
Europe,,1980,14.097472578242307
Europe,,1981,14.341404706048843
Europe,,1982,14.3429999957061
Europe,,1983,14.788031758466696
Europe,,1984,15.116070030838035
Europe,,1985,17.19313710094429
Europe,,1986,17.337163149090284
Europe,,1987,17.748181325233944
Europe,,1988,17.72629668541556
Europe,,1989,18.282202475330493
Europe,,1990,19.558699282242486
Europe,,1991,20.132509196196104
Europe,,1992,19.589896929022814
Europe,,1993,20.098253552207613
Europe,,1994,19.91847673119958
Europe,,1995,20.67685165902749
Europe,,1996,22.252442741068364
Europe,,1997,21.79450229693769
Europe,,1998,21.91879420628751
Europe,,1999,22.86679711645933
Europe,,2000,23.21268138811006
Europe,,2001,23.34737147246098
Europe,,2002,23.501677498083446
Europe,,2003,24.09094782871559
Europe,,2004,24.28708535778452
Europe,,2005,24.794885323243395
Europe,,2006,24.364294855504333
Europe,,2007,24.369359215512247
Europe,,2008,24.753300310166996
Europe,,2009,24.225334499824164
Europe,,2010,25.19619643555382
Europe,,2011,24.008309639569017
Europe,,2012,23.458652002136365
Europe,,2013,23.199412842591077
Europe,,2014,21.73035556944008
Europe,,2015,21.909361669426563
Europe,,2016,22.798794627512304
Europe,,2017,23.506998410480982
Europe,,2018,23.017180565467992
Finland,FIN,1965,0
Finland,FIN,1966,0
Finland,FIN,1967,0
Finland,FIN,1968,0
Finland,FIN,1969,0
Finland,FIN,1970,0
Finland,FIN,1971,0
Finland,FIN,1972,0
Finland,FIN,1973,0
Finland,FIN,1974,2.180727096611662
Finland,FIN,1975,3.5483688652516934
Finland,FIN,1976,3.9005031884761827
Finland,FIN,1977,3.770964504844889
Finland,FIN,1978,3.9424663357147978
Finland,FIN,1979,3.644440238596553
Finland,FIN,1980,3.441897606778406
Finland,FIN,1981,2.73994851405135
Finland,FIN,1982,2.6242152284809643
Finland,FIN,1983,2.573895575552565
Finland,FIN,1984,2.8268744920470246
Finland,FIN,1985,3.4105612188523855
Finland,FIN,1986,4.081286217656721
Finland,FIN,1987,5.129341415521051
Finland,FIN,1988,5.551748199662305
Finland,FIN,1989,7.242714558420017
Finland,FIN,1990,8.010535893070523
Finland,FIN,1991,8.280967992683129
Finland,FIN,1992,8.658253066946639
Finland,FIN,1993,8.837979918441794
Finland,FIN,1994,9.263955107905373
Finland,FIN,1995,10.10449324268343
Finland,FIN,1996,10.071256173475737
Finland,FIN,1997,9.826317181974758
Finland,FIN,1998,10.898458458486733
Finland,FIN,1999,11.109916055428517
Finland,FIN,2000,11.276560610994553
Finland,FIN,2001,11.926434688898215
Finland,FIN,2002,11.69066750236809
Finland,FIN,2003,12.031571721193568
Finland,FIN,2004,11.693715401536977
Finland,FIN,2005,11.751786864845961
Finland,FIN,2006,11.698107155186415
Finland,FIN,2007,10.829021889532953
Finland,FIN,2008,11.452450352959836
Finland,FIN,2009,10.987600237081818
Finland,FIN,2010,11.141531273267747
Finland,FIN,2011,10.453916704008131
Finland,FIN,2012,9.520936833684909
Finland,FIN,2013,8.773736955204964
Finland,FIN,2014,8.119072691774372
Finland,FIN,2015,7.028670652736142
Finland,FIN,2016,5.996848036361606
Finland,FIN,2017,5.611003992495175
Finland,FIN,2018,6.0045814951677805
France,FRA,1965,3.8657231880939875
France,FRA,1966,3.986530123691033
France,FRA,1967,4.2676777276708595
France,FRA,1968,4.842092221989191
France,FRA,1969,5.096367986296869
France,FRA,1970,5.358299077969915
France,FRA,1971,6.099880209373253
France,FRA,1972,6.7471973880499805
France,FRA,1973,7.281947529987311
France,FRA,1974,7.75298505978555
France,FRA,1975,9.19354507505783
France,FRA,1976,9.252703619278149
France,FRA,1977,9.573539154043772
France,FRA,1978,9.769644917641441
France,FRA,1979,10.51537866330864
France,FRA,1980,11.083519406987593
France,FRA,1981,11.421883628133568
France,FRA,1982,11.408581453644336
France,FRA,1983,11.88881278813274
France,FRA,1984,11.76412023259063
France,FRA,1985,12.209528273662734
France,FRA,1986,12.004830191339403
France,FRA,1987,11.943557260763656
France,FRA,1988,11.741398226294915
France,FRA,1989,11.327466444166037
France,FRA,1990,11.759374704739399
France,FRA,1991,12.117853721071604
France,FRA,1992,12.011761362631484
France,FRA,1993,12.302810108168838
France,FRA,1994,11.90890363934147
France,FRA,1995,12.379430528549879
France,FRA,1996,13.181239893264769
France,FRA,1997,12.812595311384872
France,FRA,1998,13.33453828313132
France,FRA,1999,13.373416423721283
France,FRA,2000,13.867797473548121
France,FRA,2001,14.351571827655613
France,FRA,2002,14.431633414684875
France,FRA,2003,14.93719217180195
France,FRA,2004,15.08706973684025
France,FRA,2005,15.454226482516528
France,FRA,2006,15.009121562103326
France,FRA,2007,14.790685913268032
France,FRA,2008,15.230921340006573
France,FRA,2009,15.508510869116456
France,FRA,2010,16.644420733362203
France,FRA,2011,14.98309807910691
France,FRA,2012,15.454923039097917
France,FRA,2013,15.518785625872436
France,FRA,2014,13.561291076748356
France,FRA,2015,14.486601640020641
France,FRA,2016,16.06082077044007
France,FRA,2017,16.208499211761595
France,FRA,2018,15.138647023922092
Germany,DEU,1965,1.045046913552411
Germany,DEU,1966,1.2529256301857252
Germany,DEU,1967,1.6187694843873421
Germany,DEU,1968,2.4917911906674273
Germany,DEU,1969,3.2885926896035715
Germany,DEU,1970,4.432901927365331
Germany,DEU,1971,5.801618232376794
Germany,DEU,1972,7.260044187904718
Germany,DEU,1973,8.854057748774663
Germany,DEU,1974,11.276479867555393
Germany,DEU,1975,12.392495021560734
Germany,DEU,1976,12.289171662757855
Germany,DEU,1977,13.094998484159198
Germany,DEU,1978,13.548420982803774
Germany,DEU,1979,14.190566782309263
Germany,DEU,1980,14.470515318965838
Germany,DEU,1981,14.290245340429896
Germany,DEU,1982,13.75363144238832
Germany,DEU,1983,14.099414358422901
Germany,DEU,1984,14.214887237081852
Germany,DEU,1985,13.665265329796583
Germany,DEU,1986,13.73636417513224
Germany,DEU,1987,14.774924071741303
Germany,DEU,1988,14.506284126965308
Germany,DEU,1989,15.008262655227956
Germany,DEU,1990,15.32897700140728
Germany,DEU,1991,16.50638571756633
Germany,DEU,1992,16.667308952050323
Germany,DEU,1993,17.712943470063067
Germany,DEU,1994,18.20980659317151
Germany,DEU,1995,19.75851892941423
Germany,DEU,1996,21.40226228202614
Germany,DEU,1997,20.725057124742875
Germany,DEU,1998,21.077838430564423
Germany,DEU,1999,21.329644777878606
Germany,DEU,2000,21.024430053044625
Germany,DEU,2001,21.763361851237377
Germany,DEU,2002,22.000734175456287
Germany,DEU,2003,22.266159352813215
Germany,DEU,2004,22.38215291299465
Germany,DEU,2005,22.995393262074018
Germany,DEU,2006,22.837698633310502
Germany,DEU,2007,22.96016404349893
Germany,DEU,2008,22.935661327032925
Germany,DEU,2009,23.04182228923109
Germany,DEU,2010,23.0962581656707
Germany,DEU,2011,21.99349462210331
Germany,DEU,2012,21.76209458210537
Germany,DEU,2013,22.15105681171174
Germany,DEU,2014,20.081241932169622
Germany,DEU,2015,20.516861069325625
Germany,DEU,2016,22.24856257808979
Germany,DEU,2017,23.106520807140043
Germany,DEU,2018,23.439370781472988
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0.42627724198652733
Greece,GRC,1983,0.40294349701988114
Greece,GRC,1984,0.424833247666919
Greece,GRC,1985,0.377858769483541
Greece,GRC,1986,0.5168327006659243
Greece,GRC,1987,0.5390186422792111
Greece,GRC,1988,0.6118702243943465
Greece,GRC,1989,0.5687882745577593
Greece,GRC,1990,0.5517778122080338
Greece,GRC,1991,0.541211861789283
Greece,GRC,1992,0.4925383040184533
Greece,GRC,1993,0.3576498301947085
Greece,GRC,1994,0.17983990457423668
Greece,GRC,1995,0.1601520652253247
Greece,GRC,1996,0.1752238848093213
Greece,GRC,1997,0.5915030850524119
Greece,GRC,1998,2.2798910247926703
Greece,GRC,1999,4.0961052625938725
Greece,GRC,2000,5.211735966208622
Greece,GRC,2001,5.090886368467581
Greece,GRC,2002,5.452957404362876
Greece,GRC,2003,5.866753794630451
Greece,GRC,2004,6.437091883501682
Greece,GRC,2005,6.4439016288982565
Greece,GRC,2006,7.349418382988546
Greece,GRC,2007,9.125778662438856
Greece,GRC,2008,9.8641290761241
Greece,GRC,2009,8.560245794728962
Greece,GRC,2010,9.852523139920622
Greece,GRC,2011,12.46529606869284
Greece,GRC,2012,12.10189603129911
Greece,GRC,2013,11.265566869262889
Greece,GRC,2014,9.121139263129017
Greece,GRC,2015,9.770126154111004
Greece,GRC,2016,12.917433935048752
Greece,GRC,2017,14.787579484342277
Greece,GRC,2018,14.3716345717043
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0.16822347270426946
Hong Kong,HKG,1996,10.669788325447396
Hong Kong,HKG,1997,16.468380026208454
Hong Kong,HKG,1998,15.156036057356706
Hong Kong,HKG,1999,16.50108550538226
Hong Kong,HKG,2000,14.248334230093858
Hong Kong,HKG,2001,11.385082850896769
Hong Kong,HKG,2002,11.082140613048317
Hong Kong,HKG,2003,6.900242415949279
Hong Kong,HKG,2004,8.90180516584967
Hong Kong,HKG,2005,9.300128336343308
Hong Kong,HKG,2006,9.64361101916646
Hong Kong,HKG,2007,8.468118760497063
Hong Kong,HKG,2008,10.528736995199214
Hong Kong,HKG,2009,9.36437097370395
Hong Kong,HKG,2010,11.186918943434247
Hong Kong,HKG,2011,8.689460758008945
Hong Kong,HKG,2012,8.325916227431545
Hong Kong,HKG,2013,7.63645445769033
Hong Kong,HKG,2014,7.513238359730705
Hong Kong,HKG,2015,9.325854476631266
Hong Kong,HKG,2016,9.32869220109884
Hong Kong,HKG,2017,8.67661474643161
Hong Kong,HKG,2018,8.349169648548152
Hungary,HUN,1965,7.3522604412109045
Hungary,HUN,1966,8.992576724041038
Hungary,HUN,1967,12.095960716657082
Hungary,HUN,1968,14.671829469445722
Hungary,HUN,1969,16.31192641386101
Hungary,HUN,1970,16.97756959312487
Hungary,HUN,1971,17.124740040089275
Hungary,HUN,1972,17.902738438837936
Hungary,HUN,1973,19.632727854492536
Hungary,HUN,1974,20.286281554230243
Hungary,HUN,1975,21.286696913833456
Hungary,HUN,1976,23.92500323956846
Hungary,HUN,1977,24.520070711948303
Hungary,HUN,1978,25.105187010979925
Hungary,HUN,1979,26.78272904705964
Hungary,HUN,1980,28.81195579892879
Hungary,HUN,1981,29.776032870028924
Hungary,HUN,1982,30.956071077703108
Hungary,HUN,1983,31.4564276441558
Hungary,HUN,1984,31.21166894055457
Hungary,HUN,1985,30.924652973400534
Hungary,HUN,1986,32.97698435784099
Hungary,HUN,1987,31.397489796550754
Hungary,HUN,1988,31.84109073822976
Hungary,HUN,1989,33.31569218908574
Hungary,HUN,1990,32.055695496642514
Hungary,HUN,1991,34.01752848700085
Hungary,HUN,1992,31.73421510510048
Hungary,HUN,1993,34.64135214766167
Hungary,HUN,1994,34.52908812639079
Hungary,HUN,1995,37.27776218915416
Hungary,HUN,1996,40.80171584344333
Hungary,HUN,1997,39.825892643791995
Hungary,HUN,1998,39.694348576181405
Hungary,HUN,1999,40.14333610881079
Hungary,HUN,2000,40.43694814549828
Hungary,HUN,2001,43.55336344726503
Hungary,HUN,2002,44.575304253650124
