Entity,Code,Year,Crops - Wheat - 15 - Yield - 5419 - hg/ha (tonnes per hectare)
Slovakia,SVK,2013,4.5808
Slovakia,SVK,2014,5.464
Slovakia,SVK,2015,5.5098
Slovakia,SVK,2016,5.8434
Slovakia,SVK,2017,4.7386
Slovakia,SVK,2018,4.7795000000000005
Slovenia,SVN,1992,4.1937
Slovenia,SVN,1993,3.843
Slovenia,SVN,1994,4.33
Slovenia,SVN,1995,4.23
Slovenia,SVN,1996,3.9000000000000004
Slovenia,SVN,1997,4.1557
Slovenia,SVN,1998,4.8279000000000005
Slovenia,SVN,1999,3.7087000000000003
Slovenia,SVN,2000,4.2492
Slovenia,SVN,2001,4.6036
Slovenia,SVN,2002,4.8943
Slovenia,SVN,2003,3.4543000000000004
Slovenia,SVN,2004,4.5339
Slovenia,SVN,2005,4.7005
Slovenia,SVN,2006,4.1907000000000005
Slovenia,SVN,2007,4.1616
Slovenia,SVN,2008,4.5265
Slovenia,SVN,2009,3.9643
Slovenia,SVN,2010,4.8044
Slovenia,SVN,2011,5.1770000000000005
Slovenia,SVN,2012,5.437600000000001
Slovenia,SVN,2013,4.3528
Slovenia,SVN,2014,5.2302
Slovenia,SVN,2015,5.1102
Slovenia,SVN,2016,5.1863
Slovenia,SVN,2017,5.0314000000000005
Slovenia,SVN,2018,4.3815
Small island developing States,,1961,2.5
Small island developing States,,1962,2.5
Small island developing States,,1963,2.5
Small island developing States,,1964,2.5
Small island developing States,,1965,2.5
Small island developing States,,1966,2.5
Small island developing States,,1967,3
Small island developing States,,1968,2.6875
Small island developing States,,1969,2.9000000000000004
Small island developing States,,1970,2.8571
Small island developing States,,1971,1.3333000000000002
Small island developing States,,1972,2.5
Small island developing States,,1973,3.35
Small island developing States,,1974,3.25
Small island developing States,,1975,3
Small island developing States,,1976,2
Small island developing States,,1977,2
Small island developing States,,1978,2.2222
Small island developing States,,1979,1.2069
Small island developing States,,1980,1.0638
Small island developing States,,1981,1.3978000000000002
Small island developing States,,1982,1.6246
Small island developing States,,1983,0.8247
Small island developing States,,1984,0.7327
Small island developing States,,1985,1.8350000000000002
Small island developing States,,1986,1.8392000000000002
Small island developing States,,1987,1.5
Small island developing States,,1988,1.32
Small island developing States,,1989,1.1300000000000001
Small island developing States,,1990,0.7317
Small island developing States,,1991,1.3812
Small island developing States,,1992,2.0273
Small island developing States,,1993,0.5333
Small island developing States,,1994,1.9571
Small island developing States,,1995,1.9400000000000002
Small island developing States,,1996,1.5369000000000002
Small island developing States,,1997,1.8889
Small island developing States,,1998,1.975
Small island developing States,,1999,1.75
Small island developing States,,2000,0
Small island developing States,,2001,1.85
Small island developing States,,2002,0
Small island developing States,,2003,1.9000000000000001
Small island developing States,,2004,1.7686000000000002
Small island developing States,,2005,4
Small island developing States,,2006,0
Small island developing States,,2007,0
Small island developing States,,2011,0
Small island developing States,,2012,2
Small island developing States,,2013,4.1000000000000005
Small island developing States,,2015,1.237
Small island developing States,,2016,1.3897000000000002
Small island developing States,,2017,1.3881000000000001
Small island developing States,,2018,1.3864
Somalia,SOM,1985,0.36110000000000003
Somalia,SOM,1986,0.36110000000000003
Somalia,SOM,1987,0.3703
Somalia,SOM,1988,0.3703
Somalia,SOM,1989,0.3684
Somalia,SOM,1990,0.37
Somalia,SOM,1991,0.3667
Somalia,SOM,1992,0.3684
Somalia,SOM,1993,0.37
Somalia,SOM,1994,0.37010000000000004
Somalia,SOM,1995,0.3708
Somalia,SOM,1996,0.3714
Somalia,SOM,1997,0.3724
Somalia,SOM,1998,0.375
Somalia,SOM,1999,0.37220000000000003
Somalia,SOM,2000,0.36920000000000003
Somalia,SOM,2001,0.3654
Somalia,SOM,2002,0.37360000000000004
Somalia,SOM,2003,0.3763
Somalia,SOM,2004,0.3786
Somalia,SOM,2005,0.3871
Somalia,SOM,2006,0.36920000000000003
Somalia,SOM,2007,0.3785
Somalia,SOM,2008,0.3806
Somalia,SOM,2009,0.3834
Somalia,SOM,2010,0.38680000000000003
Somalia,SOM,2011,0.3901
Somalia,SOM,2012,0.4
Somalia,SOM,2013,0.4
Somalia,SOM,2014,0.39490000000000003
Somalia,SOM,2015,0.39540000000000003
Somalia,SOM,2016,0.3971
Somalia,SOM,2017,0.3982
Somalia,SOM,2018,0.39940000000000003
South Africa,ZAF,1961,0.619
South Africa,ZAF,1962,0.5127
South Africa,ZAF,1963,0.5793
South Africa,ZAF,1964,0.8036000000000001
South Africa,ZAF,1965,0.4824
South Africa,ZAF,1966,0.4832
South Africa,ZAF,1967,0.8297
South Africa,ZAF,1968,0.7467
South Africa,ZAF,1969,0.7114
South Africa,ZAF,1970,0.7233
South Africa,ZAF,1971,0.8308000000000001
South Africa,ZAF,1972,0.8656
South Africa,ZAF,1973,0.924
South Africa,ZAF,1974,0.8558
South Africa,ZAF,1975,0.9744
South Africa,ZAF,1976,1.1475
South Africa,ZAF,1977,1.0279
South Africa,ZAF,1978,0.8929
South Africa,ZAF,1979,1.0967
South Africa,ZAF,1980,0.9047000000000001
South Africa,ZAF,1981,1.3002
South Africa,ZAF,1982,1.2141
South Africa,ZAF,1983,0.9808
South Africa,ZAF,1984,1.208
South Africa,ZAF,1985,0.8538
South Africa,ZAF,1986,1.1989
South Africa,ZAF,1987,1.8033000000000001
South Africa,ZAF,1988,1.8019
South Africa,ZAF,1989,1.0906
South Africa,ZAF,1990,1.0934000000000001
South Africa,ZAF,1991,1.4916
South Africa,ZAF,1992,1.7653
South Africa,ZAF,1993,1.8454000000000002
South Africa,ZAF,1994,1.7561
South Africa,ZAF,1995,1.4507
South Africa,ZAF,1996,2.0961000000000003
South Africa,ZAF,1997,1.7575
South Africa,ZAF,1998,2.5295
South Africa,ZAF,1999,2.4137
South Africa,ZAF,2000,2.5997000000000003
South Africa,ZAF,2001,2.5708
South Africa,ZAF,2002,2.5906000000000002
South Africa,ZAF,2003,2.068
South Africa,ZAF,2004,2.0325
South Africa,ZAF,2005,2.3665000000000003
South Africa,ZAF,2006,2.7516000000000003
South Africa,ZAF,2007,3.0142
South Africa,ZAF,2008,2.8476000000000004
South Africa,ZAF,2009,3.0475000000000003
South Africa,ZAF,2010,2.5623
South Africa,ZAF,2011,3.3157
South Africa,ZAF,2012,3.7476000000000003
South Africa,ZAF,2013,3.6993
South Africa,ZAF,2014,3.6721000000000004
South Africa,ZAF,2015,2.9866
South Africa,ZAF,2016,3.7571000000000003
South Africa,ZAF,2017,3.1225
South Africa,ZAF,2018,3.7111
South America,,1961,1.1358000000000001
South America,,1962,1.3453000000000002
South America,,1963,1.3791
South America,,1964,1.6361
South America,,1965,1.2446000000000002
South America,,1966,1.1883000000000001
South America,,1967,1.2138
South America,,1968,1.0250000000000001
South America,,1969,1.2722
South America,,1970,1.2495
South America,,1971,1.1827
South America,,1972,1.2397
South America,,1973,1.4337
South America,,1974,1.3210000000000002
South America,,1975,1.2526000000000002
South America,,1976,1.3883
South America,,1977,1.0958
South America,,1978,1.4263000000000001
South America,,1979,1.3074000000000001
South America,,1980,1.3153000000000001
South America,,1981,1.3395000000000001
South America,,1982,1.6414
South America,,1983,1.6796
South America,,1984,1.9917
South America,,1985,1.629
South America,,1986,1.6793
South America,,1987,1.8843
South America,,1988,1.8298
South America,,1989,1.8813000000000002
South America,,1990,1.7172
South America,,1991,1.8289000000000002
South America,,1992,2.0109
South America,,1993,2.129
South America,,1994,1.9912
South America,,1995,2.0980000000000003
South America,,1996,1.9775
South America,,1997,2.1702
South America,,1998,2.4233000000000002
South America,,1999,2.2068000000000003
South America,,2000,2.355
South America,,2001,2.3897
South America,,2002,2.1141
South America,,2003,2.2033
South America,,2004,2.4519
South America,,2005,2.5011
South America,,2006,2.3383000000000003
South America,,2007,2.5380000000000003
South America,,2008,2.7258
South America,,2009,2.1020000000000003
South America,,2010,2.8288
South America,,2011,3.1833
South America,,2012,2.9477
South America,,2013,2.6962
South America,,2014,2.4887
South America,,2015,2.6232
South America,,2016,2.9847
South America,,2017,3.0026
South America,,2018,2.9839
South Eastern Asia,,1961,0.3078
South Eastern Asia,,1962,0.41240000000000004
South Eastern Asia,,1963,0.5582
South Eastern Asia,,1964,0.6762
South Eastern Asia,,1965,0.6445000000000001
South Eastern Asia,,1966,0.6344000000000001
South Eastern Asia,,1967,0.4979
South Eastern Asia,,1968,0.5763
South Eastern Asia,,1969,0.46840000000000004
South Eastern Asia,,1970,0.555
South Eastern Asia,,1971,0.6243000000000001
South Eastern Asia,,1972,0.5499
South Eastern Asia,,1973,0.5479
South Eastern Asia,,1974,0.4555
South Eastern Asia,,1975,0.7452000000000001
South Eastern Asia,,1976,0.6526000000000001
South Eastern Asia,,1977,0.8783000000000001
South Eastern Asia,,1978,1.0256
South Eastern Asia,,1979,0.5037
South Eastern Asia,,1980,1.1064
South Eastern Asia,,1981,1.11
South Eastern Asia,,1982,1.3341
South Eastern Asia,,1983,1.2630000000000001
South Eastern Asia,,1984,1.5942
South Eastern Asia,,1985,1.7431
South Eastern Asia,,1986,1.7121000000000002
South Eastern Asia,,1987,1.7286000000000001
South Eastern Asia,,1988,1.306
South Eastern Asia,,1989,1.0723
South Eastern Asia,,1990,0.9524
South Eastern Asia,,1991,0.9551000000000001
South Eastern Asia,,1992,0.9371
South Eastern Asia,,1993,0.9301
South Eastern Asia,,1994,0.8198000000000001
South Eastern Asia,,1995,0.8407
South Eastern Asia,,1996,0.9427000000000001
South Eastern Asia,,1997,1.0286
South Eastern Asia,,1998,0.9559000000000001
South Eastern Asia,,1999,1.0915000000000001
South Eastern Asia,,2000,1.143
South Eastern Asia,,2001,1.1841000000000002
South Eastern Asia,,2002,1.2602
South Eastern Asia,,2003,1.2802
South Eastern Asia,,2004,1.3864
South Eastern Asia,,2005,1.3867
South Eastern Asia,,2006,1.5162
South Eastern Asia,,2007,1.5695000000000001
South Eastern Asia,,2008,1.7005000000000001
South Eastern Asia,,2009,1.7192
South Eastern Asia,,2010,1.7708000000000002
South Eastern Asia,,2011,1.7670000000000001
South Eastern Asia,,2012,1.7735
South Eastern Asia,,2013,1.8013000000000001
South Eastern Asia,,2014,1.8378
South Eastern Asia,,2015,1.8504
South Eastern Asia,,2016,1.1843000000000001
South Eastern Asia,,2017,1.8676000000000001
South Eastern Asia,,2018,1.8009000000000002
South Korea,KOR,1961,2.2657000000000003
South Korea,KOR,1962,2.0093
South Korea,KOR,1963,1.6559000000000001
South Korea,KOR,1964,2.1219
South Korea,KOR,1965,1.9800000000000002
South Korea,KOR,1966,2.0585
South Korea,KOR,1967,2.0548
South Korea,KOR,1968,2.19
South Korea,KOR,1969,2.39
South Korea,KOR,1970,2.2600000000000002
South Korea,KOR,1971,2.2674000000000003
South Korea,KOR,1972,2.375
South Korea,KOR,1973,2.3080000000000003
South Korea,KOR,1974,2.0341
South Korea,KOR,1975,2.2176
South Korea,KOR,1976,2.2227
South Korea,KOR,1977,1.6844000000000001
South Korea,KOR,1978,2.0891
South Korea,KOR,1979,3.2070000000000003
South Korea,KOR,1980,3.2997
South Korea,KOR,1981,2.9011
South Korea,KOR,1982,3.3482000000000003
South Korea,KOR,1983,4.2213
South Korea,KOR,1984,2.6887000000000003
South Korea,KOR,1985,3.4257
South Korea,KOR,1986,2.9379
South Korea,KOR,1987,3.0235000000000003
South Korea,KOR,1988,3.2842000000000002
South Korea,KOR,1989,3.0797000000000003
South Korea,KOR,1990,3.0238
South Korea,KOR,1991,3.0955000000000004
South Korea,KOR,1992,3.3659000000000003
South Korea,KOR,1993,2.7112000000000003
South Korea,KOR,1994,3.7045000000000003
South Korea,KOR,1995,4.4386
South Korea,KOR,1996,3.9193000000000002
South Korea,KOR,1997,4.0441
South Korea,KOR,1998,3.4847
South Korea,KOR,1999,3.6699
South Korea,KOR,2000,2.5452
South Korea,KOR,2001,3.1049
South Korea,KOR,2002,3.2268000000000003
South Korea,KOR,2003,3.0512
South Korea,KOR,2004,3.3289
South Korea,KOR,2005,3.2058
South Korea,KOR,2006,3.3429
South Korea,KOR,2007,3.8128
South Korea,KOR,2008,4.0639
South Korea,KOR,2009,3.7067
South Korea,KOR,2010,3.1173
South Korea,KOR,2011,3.3484000000000003
South Korea,KOR,2012,3.9098
South Korea,KOR,2013,2.5852
South Korea,KOR,2014,3.2603
South Korea,KOR,2015,2.6234
South Korea,KOR,2016,3.7074000000000003
South Korea,KOR,2017,4.0316
South Korea,KOR,2018,3.6558
Southern Africa,,1961,0.6305000000000001
Southern Africa,,1962,0.5264
Southern Africa,,1963,0.5888
Southern Africa,,1964,0.8024
Southern Africa,,1965,0.4943
Southern Africa,,1966,0.5034000000000001
Southern Africa,,1967,0.8222
Southern Africa,,1968,0.7425
Southern Africa,,1969,0.7077
Southern Africa,,1970,0.7207
Southern Africa,,1971,0.8215
Southern Africa,,1972,0.8343
Southern Africa,,1973,0.9089
Southern Africa,,1974,0.8522000000000001
Southern Africa,,1975,0.9705
Southern Africa,,1976,1.1382
Southern Africa,,1977,1.0386
Southern Africa,,1978,0.904
Southern Africa,,1979,1.0949
Southern Africa,,1980,0.9073
Southern Africa,,1981,1.2966
Southern Africa,,1982,1.2083000000000002
Southern Africa,,1983,0.9752000000000001
Southern Africa,,1984,1.2003000000000001
Southern Africa,,1985,0.8497
Southern Africa,,1986,1.1953
Southern Africa,,1987,1.7871000000000001
Southern Africa,,1988,1.786
Southern Africa,,1989,1.0836000000000001
Southern Africa,,1990,1.0893000000000002
Southern Africa,,1991,1.4643000000000002
Southern Africa,,1992,1.7517
Southern Africa,,1993,1.8371000000000002
Southern Africa,,1994,1.7247000000000001
Southern Africa,,1995,1.4439
Southern Africa,,1996,2.0867
Southern Africa,,1997,1.7581
Southern Africa,,1998,2.5050000000000003
Southern Africa,,1999,2.3676
Southern Africa,,2000,2.5528
Southern Africa,,2001,2.5609
Southern Africa,,2002,2.5265
Southern Africa,,2003,2.0066
Southern Africa,,2004,1.996
Southern Africa,,2005,2.3344
Southern Africa,,2006,2.6884
Southern Africa,,2007,2.9845
Southern Africa,,2008,2.8046
Southern Africa,,2009,2.9704
Southern Africa,,2010,2.5492
Southern Africa,,2011,3.2524
Southern Africa,,2012,3.6905
Southern Africa,,2013,3.6580000000000004
Southern Africa,,2014,3.6021
Southern Africa,,2015,2.9595000000000002
Southern Africa,,2016,3.7113
Southern Africa,,2017,3.1014
Southern Africa,,2018,3.6681000000000004
Southern Asia,,1961,0.8542000000000001
Southern Asia,,1962,0.8679
Southern Asia,,1963,0.7965
Southern Asia,,1964,0.7699
Southern Asia,,1965,0.8843000000000001
Southern Asia,,1966,0.8128000000000001
Southern Asia,,1967,0.8754000000000001
Southern Asia,,1968,1.0413000000000001
Southern Asia,,1969,1.0847
Southern Asia,,1970,1.1106
Southern Asia,,1971,1.1314
Southern Asia,,1972,1.2069
Southern Asia,,1973,1.1797
Southern Asia,,1974,1.1206
Southern Asia,,1975,1.2455
Southern Asia,,1976,1.3404
Southern Asia,,1977,1.318
Southern Asia,,1978,1.3646
Southern Asia,,1979,1.4695
Southern Asia,,1980,1.3818000000000001
Southern Asia,,1981,1.4923000000000002
Southern Asia,,1982,1.5427000000000002
Southern Asia,,1983,1.6368
Southern Asia,,1984,1.6432
Southern Asia,,1985,1.6685
Southern Asia,,1986,1.832
Southern Asia,,1987,1.6863000000000001
Southern Asia,,1988,1.7563000000000002
Southern Asia,,1989,1.9132
Southern Asia,,1990,1.8708
Southern Asia,,1991,1.9938
Southern Asia,,1992,2.0980000000000003
Southern Asia,,1993,2.0532
Southern Asia,,1994,2.0837
Southern Asia,,1995,2.2514000000000003
Southern Asia,,1996,2.1728
Southern Asia,,1997,2.3125
Southern Asia,,1998,2.2872
Southern Asia,,1999,2.3455
Southern Asia,,2000,2.4684
Southern Asia,,2001,2.4048000000000003
Southern Asia,,2002,2.4886
Southern Asia,,2003,2.4163
Southern Asia,,2004,2.4938000000000002
Southern Asia,,2005,2.4572000000000003
Southern Asia,,2006,2.4398
Southern Asia,,2007,2.5699
Southern Asia,,2008,2.4755000000000003
Southern Asia,,2009,2.6334
Southern Asia,,2010,2.5853
Southern Asia,,2011,2.6587
Southern Asia,,2012,2.7742
Southern Asia,,2013,2.791
Southern Asia,,2014,2.8438000000000003
Southern Asia,,2015,2.6376
Southern Asia,,2016,2.8566000000000003
Southern Asia,,2017,2.9497
Southern Asia,,2018,3.0549
Southern Europe,,1961,1.3956000000000002
Southern Europe,,1962,1.5634000000000001
Southern Europe,,1963,1.5135
Southern Europe,,1964,1.4887000000000001
Southern Europe,,1965,1.6985000000000001
Southern Europe,,1966,1.7693
Southern Europe,,1967,1.9153
Southern Europe,,1968,1.8051000000000001
Southern Europe,,1969,1.824
Southern Europe,,1970,1.7695
Southern Europe,,1971,2.1628000000000003
Southern Europe,,1972,1.9641000000000002
Southern Europe,,1973,2.0296000000000003
Southern Europe,,1974,2.2829
Southern Europe,,1975,2.2645
Southern Europe,,1976,2.3796
Southern Europe,,1977,2.1586000000000003
Southern Europe,,1978,2.402
Southern Europe,,1979,2.3026
Southern Europe,,1980,2.6329000000000002
Southern Europe,,1981,2.2803
Southern Europe,,1982,2.4679
Southern Europe,,1983,2.3734
Southern Europe,,1984,2.9912
Southern Europe,,1985,2.7563
Southern Europe,,1986,2.7104
Southern Europe,,1987,2.9175
Southern Europe,,1988,3
Southern Europe,,1989,2.7447
Southern Europe,,1990,2.8731
Southern Europe,,1991,3.2332
Southern Europe,,1992,2.7510000000000003
Southern Europe,,1993,2.9657
Southern Europe,,1994,2.9593000000000003
Southern Europe,,1995,2.601
Southern Europe,,1996,2.9548
Southern Europe,,1997,2.6833
Southern Europe,,1998,3.1818
Southern Europe,,1999,2.6761
Southern Europe,,2000,3.0604
Southern Europe,,2001,2.6742
Southern Europe,,2002,2.9367
Southern Europe,,2003,2.6177
Southern Europe,,2004,3.4159
Southern Europe,,2005,2.7377000000000002
Southern Europe,,2006,3.1991
Southern Europe,,2007,3.3178
Southern Europe,,2008,3.5768
Southern Europe,,2009,3.2196000000000002
Southern Europe,,2010,3.2829
Southern Europe,,2011,3.5996
Southern Europe,,2012,3.2744
Southern Europe,,2013,3.7121000000000004
Southern Europe,,2014,3.395
Southern Europe,,2015,3.4736000000000002
Southern Europe,,2016,3.8962000000000003
Southern Europe,,2017,3.2278000000000002
Southern Europe,,2018,3.8702
Spain,ESP,1961,0.8837
Spain,ESP,1962,1.1307
Spain,ESP,1963,1.1456
Spain,ESP,1964,0.9609000000000001
Spain,ESP,1965,1.1077000000000001
Spain,ESP,1966,1.1646
Spain,ESP,1967,1.3263
Spain,ESP,1968,1.3401
Spain,ESP,1969,1.2271
Spain,ESP,1970,1.0813000000000001
Spain,ESP,1971,1.4908000000000001
Spain,ESP,1972,1.2718
Spain,ESP,1973,1.2584
Spain,ESP,1974,1.433
Spain,ESP,1975,1.6169
Spain,ESP,1976,1.6003
Spain,ESP,1977,1.4969000000000001
Spain,ESP,1978,1.7464000000000002
Spain,ESP,1979,1.6003
Spain,ESP,1980,2.2379000000000002
Spain,ESP,1981,1.2934
Spain,ESP,1982,1.6568
Spain,ESP,1983,1.6392
Spain,ESP,1984,2.6249000000000002
Spain,ESP,1985,2.6079000000000003
Spain,ESP,1986,2.0776
Spain,ESP,1987,2.6074
Spain,ESP,1988,2.7852
Spain,ESP,1989,2.3597
Spain,ESP,1990,2.3789000000000002
Spain,ESP,1991,2.4592
Spain,ESP,1992,1.9426
Spain,ESP,1993,2.4492000000000003
Spain,ESP,1994,2.1843
Spain,ESP,1995,1.4761
Spain,ESP,1996,3.0016000000000003
Spain,ESP,1997,2.2498
Spain,ESP,1998,2.8424
Spain,ESP,1999,2.0987
Spain,ESP,2000,3.0997000000000003
Spain,ESP,2001,2.3003
Spain,ESP,2002,2.8347
Spain,ESP,2003,2.9236
Spain,ESP,2004,3.2628000000000004
Spain,ESP,2005,1.7707000000000002
Spain,ESP,2006,2.8755
Spain,ESP,2007,3.5692000000000004
Spain,ESP,2008,3.2483
Spain,ESP,2009,2.7103
Spain,ESP,2010,3.0498000000000003
Spain,ESP,2011,3.4475000000000002
Spain,ESP,2012,2.3718
Spain,ESP,2013,3.6447000000000003
Spain,ESP,2014,2.9806000000000004
Spain,ESP,2015,2.9236
Spain,ESP,2016,3.4886000000000004
Spain,ESP,2017,2.3263000000000003
Spain,ESP,2018,3.8717
Sudan,SDN,2012,1.7297
Sudan,SDN,2013,1.9534
Sudan,SDN,2014,2.1219
Sudan,SDN,2015,3.4393000000000002
Sudan,SDN,2016,2.3810000000000002
Sudan,SDN,2017,2.6307
Sudan,SDN,2018,2.6327000000000003
Sudan (former),,1961,1.6098000000000001
Sudan (former),,1962,1.6588
Sudan (former),,1963,1.3635000000000002
Sudan (former),,1964,1.5758
Sudan (former),,1965,0.9833000000000001
Sudan (former),,1966,1.2033
Sudan (former),,1967,1.0825
Sudan (former),,1968,0.9793000000000001
Sudan (former),,1969,1.1173
Sudan (former),,1970,0.9458000000000001
Sudan (former),,1971,1.3426
Sudan (former),,1972,1.0249000000000001
Sudan (former),,1973,1.4601000000000002
Sudan (former),,1974,1.3352000000000002
Sudan (former),,1975,1.0835000000000001
Sudan (former),,1976,0.9021
Sudan (former),,1977,1.0868
Sudan (former),,1978,1.2610000000000001
Sudan (former),,1979,0.6843
Sudan (former),,1980,1.2112
Sudan (former),,1981,1.1875
Sudan (former),,1982,1.0275
Sudan (former),,1983,1.8621
Sudan (former),,1984,1.1156000000000001
Sudan (former),,1985,1.6356000000000002
Sudan (former),,1986,1.3161
Sudan (former),,1987,1.3253000000000001
Sudan (former),,1988,1.2562
Sudan (former),,1989,1.497
Sudan (former),,1990,1.5857
Sudan (former),,1991,1.4819
Sudan (former),,1992,2.2111
Sudan (former),,1993,1.379
Sudan (former),,1994,1.3287
Sudan (former),,1995,1.6113000000000002
Sudan (former),,1996,1.7698
Sudan (former),,1997,1.9497
Sudan (former),,1998,2.2941000000000003
Sudan (former),,1999,1.2113
Sudan (former),,2000,2.3266
Sudan (former),,2001,2.5225
Sudan (former),,2002,2.1385
Sudan (former),,2003,1.9645000000000001
Sudan (former),,2004,2.4167
Sudan (former),,2005,2.4615
Sudan (former),,2006,3.8320000000000003
Sudan (former),,2007,2.8258
Sudan (former),,2008,1.9458000000000002
Sudan (former),,2009,1.6042
Sudan (former),,2010,1.7935
Sudan (former),,2011,1.5982
Swaziland,SWZ,1970,2.7895000000000003
Swaziland,SWZ,1971,4.5345
Swaziland,SWZ,1972,3.0833
Swaziland,SWZ,1973,2.9384
Swaziland,SWZ,1974,2.9378
Swaziland,SWZ,1975,1.4684000000000001
Swaziland,SWZ,1976,2.0421
Swaziland,SWZ,1977,3.25
Swaziland,SWZ,1978,3.25
Swaziland,SWZ,1979,3.25
Swaziland,SWZ,1980,3.25
Swaziland,SWZ,1981,3.25
Swaziland,SWZ,1982,3.25
Swaziland,SWZ,1983,3.25
Swaziland,SWZ,1984,3.25
Swaziland,SWZ,1985,3.25
Swaziland,SWZ,1986,3.25
Swaziland,SWZ,1987,3.25
Swaziland,SWZ,1988,3.25
Swaziland,SWZ,1989,3.25
Swaziland,SWZ,1990,3.9641
Swaziland,SWZ,1991,2
Swaziland,SWZ,1992,1.6781000000000001
Swaziland,SWZ,1993,1.6051
Swaziland,SWZ,1994,1.4286
Swaziland,SWZ,1995,1.5
Swaziland,SWZ,1996,1.5
Swaziland,SWZ,1997,1.5603
Swaziland,SWZ,1998,1.5909
Swaziland,SWZ,1999,1.5
Swaziland,SWZ,2000,1.5
Swaziland,SWZ,2001,1.5413000000000001
Swaziland,SWZ,2002,1.5392000000000001
Swaziland,SWZ,2003,1.5428000000000002
Swaziland,SWZ,2004,1.5438
Swaziland,SWZ,2005,1.5451000000000001
Swaziland,SWZ,2006,1.552
Swaziland,SWZ,2007,1.4773
Swaziland,SWZ,2008,1.566
Swaziland,SWZ,2009,1.5
Swaziland,SWZ,2010,1.5
Swaziland,SWZ,2011,1.6847
Swaziland,SWZ,2012,2
Swaziland,SWZ,2013,2
Swaziland,SWZ,2014,1.8353000000000002
Swaziland,SWZ,2015,1.7709000000000001
Swaziland,SWZ,2016,1.7916
Swaziland,SWZ,2017,1.8017
Swaziland,SWZ,2018,1.8146
Sweden,SWE,1961,3.2627
Sweden,SWE,1962,3.0609
Sweden,SWE,1963,3.0169
Sweden,SWE,1964,4.105300000000001
Sweden,SWE,1965,3.75
Sweden,SWE,1966,3.0372000000000003
Sweden,SWE,1967,4.4457
Sweden,SWE,1968,4.327100000000001
Sweden,SWE,1969,3.4542
Sweden,SWE,1970,3.6341
Sweden,SWE,1971,4.0534
Sweden,SWE,1972,4.216200000000001
Sweden,SWE,1973,4.5176
Sweden,SWE,1974,5.3041
Sweden,SWE,1975,4.831300000000001
Sweden,SWE,1976,4.4668
Sweden,SWE,1977,4.0702
Sweden,SWE,1978,4.4891000000000005
Sweden,SWE,1979,4.1256
Sweden,SWE,1980,4.1455
Sweden,SWE,1981,4.770700000000001
Sweden,SWE,1982,5.2611
Sweden,SWE,1983,5.1286000000000005
Sweden,SWE,1984,5.6337
Sweden,SWE,1985,4.8303
Sweden,SWE,1986,5.5661000000000005
Sweden,SWE,1987,4.791300000000001
Sweden,SWE,1988,5.176200000000001
Sweden,SWE,1989,6.194
Sweden,SWE,1990,6.449400000000001
Sweden,SWE,1991,5.859100000000001
Sweden,SWE,1992,5.3249
Sweden,SWE,1993,5.8993
Sweden,SWE,1994,5.3403
Sweden,SWE,1995,5.944100000000001
Sweden,SWE,1996,6.0597
Sweden,SWE,1997,5.974200000000001
Sweden,SWE,1998,5.6494
Sweden,SWE,1999,6.0236
Sweden,SWE,2000,5.9066
Sweden,SWE,2001,5.9412
Sweden,SWE,2002,6.148700000000001
Sweden,SWE,2003,5.4849000000000006
Sweden,SWE,2004,5.9798
Sweden,SWE,2005,6.3334
Sweden,SWE,2006,5.4627
Sweden,SWE,2007,6.2571
Sweden,SWE,2008,6.108700000000001
Sweden,SWE,2009,6.0776
Sweden,SWE,2010,5.3966
Sweden,SWE,2011,5.3786000000000005
Sweden,SWE,2012,6.237900000000001
Sweden,SWE,2013,5.7792
Sweden,SWE,2014,6.806
Sweden,SWE,2015,7.2132000000000005
Sweden,SWE,2016,6.3204
Sweden,SWE,2017,6.9891000000000005
Sweden,SWE,2018,4.3498
Switzerland,CHE,1961,2.7134
Switzerland,CHE,1962,3.8648000000000002
Switzerland,CHE,1963,2.8725
Switzerland,CHE,1964,3.6435
Switzerland,CHE,1965,3.2267
Switzerland,CHE,1966,3.2281
Switzerland,CHE,1967,4.0257000000000005
Switzerland,CHE,1968,3.8521
Switzerland,CHE,1969,3.5260000000000002
Switzerland,CHE,1970,3.5664000000000002
Switzerland,CHE,1971,3.9819
Switzerland,CHE,1972,4.202100000000001
Switzerland,CHE,1973,3.7852
Switzerland,CHE,1974,4.6371
Switzerland,CHE,1975,3.9593000000000003
Switzerland,CHE,1976,4.3917
Switzerland,CHE,1977,3.6212
Switzerland,CHE,1978,4.5892
Switzerland,CHE,1979,4.914000000000001
Switzerland,CHE,1980,4.3628
Switzerland,CHE,1981,4.703
Switzerland,CHE,1982,4.9157
Switzerland,CHE,1983,4.8924
Switzerland,CHE,1984,6.262300000000001
Switzerland,CHE,1985,5.6688
Switzerland,CHE,1986,5.098
Switzerland,CHE,1987,4.8457
Switzerland,CHE,1988,6.0181000000000004
Switzerland,CHE,1989,6.5735
Switzerland,CHE,1990,5.6376
Switzerland,CHE,1991,5.947100000000001
Switzerland,CHE,1992,5.5114
Switzerland,CHE,1993,5.9382
Switzerland,CHE,1994,5.492500000000001
Switzerland,CHE,1995,5.9798
Switzerland,CHE,1996,6.6149000000000004
Switzerland,CHE,1997,5.9787
Switzerland,CHE,1998,6.181100000000001
Switzerland,CHE,1999,5.2609
