Entity,Code,Year,
Switzerland,CHE,2007,0
Switzerland,CHE,2008,0
Switzerland,CHE,2009,0
Syria,SYR,2007,0.1348314606741573
Syria,SYR,2008,0.1323860011732709
Syria,SYR,2009,0
Syria,SYR,2010,0
Syria,SYR,2011,0
Tajikistan,TJK,2006,87.54838709677419
Tajikistan,TJK,2007,87.54838709677419
Tajikistan,TJK,2008,84.41331733606624
Tajikistan,TJK,2009,35.93983090791905
Tajikistan,TJK,2010,35.72419210616402
Tajikistan,TJK,2011,35.72419210616402
Tajikistan,TJK,2012,3.849620912257735
Tajikistan,TJK,2014,0.249719377849142
Tanzania,TZA,2006,3000
Tanzania,TZA,2007,3000
Tanzania,TZA,2008,28470.37932977608
Tanzania,TZA,2009,29589.40193406375
Tanzania,TZA,2010,29245.42474629428
Tanzania,TZA,2011,29245.42474629428
Tanzania,TZA,2012,26132.83967384249
Tanzania,TZA,2013,21897.63598132548
Tanzania,TZA,2014,17370.15552379212
Thailand,THA,2006,59.48248407643312
Thailand,THA,2007,59.48248407643312
Thailand,THA,2008,58.64790846297876
Thailand,THA,2009,396.6357981070095
Thailand,THA,2010,405.1134727073748
Thailand,THA,2011,405.1134727073748
Thailand,THA,2012,260.7341162407623
Thailand,THA,2013,202.5991478102501
Thailand,THA,2014,209.6279073200882
Timor,TLS,2008,3441.223738484732
Timor,TLS,2009,52880.99380073403
Timor,TLS,2010,47481.53597457882
Timor,TLS,2011,47481.53597457882
Timor,TLS,2012,27941.98858610021
Timor,TLS,2013,10110.98650239116
Timor,TLS,2014,8347.50014810081
Trinidad and Tobago,TTO,2006,1.153846153846154
Trinidad and Tobago,TTO,2007,1.153846153846154
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Tunisia,TUN,2006,0
Tunisia,TUN,2007,0
Tunisia,TUN,2008,0
Tunisia,TUN,2009,0
Turkey,TUR,2006,12.93408134642356
Turkey,TUR,2007,12.93408134642356
Turkey,TUR,2008,12.96139480461983
Turkey,TUR,2009,1.651013378743594
Turkey,TUR,2010,1.657227624946081
Turkey,TUR,2011,1.657227624946081
Turkey,TUR,2012,0.1366596056588203
Turkey,TUR,2013,0.0149376158989248
Turkey,TUR,2014,0
Uganda,UGA,2006,47842.67829457364
Uganda,UGA,2007,47842.67829457364
Uganda,UGA,2008,44367.95383844787
Uganda,UGA,2009,35541.57190635452
Uganda,UGA,2010,35543.23851573241
Uganda,UGA,2011,35543.23851573241
Uganda,UGA,2012,28037.44288826319
Uganda,UGA,2013,28011.94927556286
Uganda,UGA,2014,24486.97045550717
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,41.57407407407407
United Arab Emirates,ARE,2009,0
United Kingdom,GBR,2006,0
United Kingdom,GBR,2007,0
United Kingdom,GBR,2008,0
United Kingdom,GBR,2009,0
United States,USA,2006,0
United States,USA,2007,0
United States,USA,2008,0
United States,USA,2009,0
Uruguay,URY,2006,1.588235294117647
Uruguay,URY,2007,1.588235294117647
Uruguay,URY,2008,0
Uruguay,URY,2009,0
Venezuela,VEN,2006,178.0725190839695
Venezuela,VEN,2007,178.0725190839695
Venezuela,VEN,2008,123.5452208459921
Venezuela,VEN,2009,435.4971262755009
Venezuela,VEN,2010,435.637875759271
Venezuela,VEN,2011,435.637875759271
Venezuela,VEN,2012,301.7707662712716
Venezuela,VEN,2013,200.089065112209
Venezuela,VEN,2014,287.0994020253594
Vietnam,VNM,2006,45.96560196560197
Vietnam,VNM,2007,45.96560196560197
Vietnam,VNM,2008,45.53925200974705
Vietnam,VNM,2009,82.44347289082599
Vietnam,VNM,2010,81.57714181564928
Vietnam,VNM,2011,81.57714181564928
Vietnam,VNM,2012,57.59893482680609
Vietnam,VNM,2013,28.38093649792488
Vietnam,VNM,2014,29.73706847507399
Yemen,YEM,2012,3233.879798942174
Yemen,YEM,2013,2380.249420561713
Yemen,YEM,2014,1802.752921099081
Zambia,ZMB,2006,18964.00943396226
Zambia,ZMB,2007,18964.00943396226
Zambia,ZMB,2008,18431.10194184505
Zambia,ZMB,2009,30715.99412318871
Zambia,ZMB,2010,31251.30802064028
Zambia,ZMB,2011,31251.30802064028
Zambia,ZMB,2012,22100.48047171014
Zambia,ZMB,2013,24518.26384035751
Zambia,ZMB,2014,26650.19252603274
Zimbabwe,ZWE,2006,9562.351145038168
Zimbabwe,ZWE,2007,9562.351145038168
Zimbabwe,ZWE,2008,9797.502421672532
Zimbabwe,ZWE,2009,20567.20610687023
Zimbabwe,ZWE,2010,20367.8882387204
Zimbabwe,ZWE,2011,20367.8882387204
Zimbabwe,ZWE,2012,11645.67846444025
Zimbabwe,ZWE,2013,13491.57912679082
Zimbabwe,ZWE,2014,8452.64497861404
