Entity,Code,Year, (%)
Mexico,MEX,2007,42.44640644
Mexico,MEX,2008,42.28406649
Mexico,MEX,2009,42.77307898
Mexico,MEX,2010,42.52665027
Mexico,MEX,2011,42.85206057
Mexico,MEX,2012,43.85616526
Mexico,MEX,2013,43.88415613
Mexico,MEX,2014,43.05307682
Mexico,MEX,2015,43.35434162
Mexico,MEX,2016,43.40275406
Netherlands,NLD,1971,13.30016856
Netherlands,NLD,1972,14.09892848
Netherlands,NLD,1973,14.83241171
Netherlands,NLD,1974,15.53283523
Netherlands,NLD,1975,16.13028006
Netherlands,NLD,1976,16.69363282
Netherlands,NLD,1977,17.14082103
Netherlands,NLD,1978,17.6057639
Netherlands,NLD,1979,18.60845839
Netherlands,NLD,1980,19.90940505
Netherlands,NLD,1981,20.65198207
Netherlands,NLD,1982,21.68099165
Netherlands,NLD,1983,22.82430779
Netherlands,NLD,1984,23.2382379
Netherlands,NLD,1985,23.6536715
Netherlands,NLD,1986,24.0195508
Netherlands,NLD,1987,41.33452106
Netherlands,NLD,1988,42.62909911
Netherlands,NLD,1989,42.84374643
Netherlands,NLD,1990,44.49518151
Netherlands,NLD,1991,45.54146921
Netherlands,NLD,1992,45.83585762
Netherlands,NLD,1993,46.83963909
Netherlands,NLD,1994,47.54577948
Netherlands,NLD,1995,48.95417532
Netherlands,NLD,1996,49.41344325
Netherlands,NLD,1997,50.87553242
Netherlands,NLD,1998,51.5830721
Netherlands,NLD,1999,52.66438143
Netherlands,NLD,2000,53.72118211
Netherlands,NLD,2001,53.84024578
Netherlands,NLD,2002,54.97406164
Netherlands,NLD,2003,54.54407525
Netherlands,NLD,2004,55.07246377
Netherlands,NLD,2005,55.77587502
Netherlands,NLD,2006,56.28832062
Netherlands,NLD,2007,57.5554563
Netherlands,NLD,2008,58.41349711
Netherlands,NLD,2009,58.87891717
Netherlands,NLD,2010,58.92595844
Netherlands,NLD,2011,58.94261579
Netherlands,NLD,2012,59.49484578
Netherlands,NLD,2013,59.39657372
Netherlands,NLD,2014,58.59572457
Netherlands,NLD,2015,58.79907799
Netherlands,NLD,2016,58.67597212
New Zealand,NZL,1986,54.63219367
New Zealand,NZL,1987,54.83010887
New Zealand,NZL,1988,54.16666593
New Zealand,NZL,1989,52.9854114
New Zealand,NZL,1990,53.96293847
New Zealand,NZL,1991,54.31028073
New Zealand,NZL,1992,54.02574836
New Zealand,NZL,1993,53.91973515
New Zealand,NZL,1994,55.05323087
New Zealand,NZL,1995,55.8329842
New Zealand,NZL,1996,57.17530557
New Zealand,NZL,1997,57.07985569
New Zealand,NZL,1998,56.97791502
New Zealand,NZL,1999,57.27599608
New Zealand,NZL,2000,57.39738695
New Zealand,NZL,2001,58.24513253
New Zealand,NZL,2002,58.98307387
New Zealand,NZL,2003,59.2938676
New Zealand,NZL,2004,59.78334521
New Zealand,NZL,2005,60.7813444
New Zealand,NZL,2006,61.29013043
New Zealand,NZL,2007,61.74895637
New Zealand,NZL,2008,62.06514792
New Zealand,NZL,2009,62.12243571
New Zealand,NZL,2010,61.98097531
New Zealand,NZL,2011,62.48306219
New Zealand,NZL,2012,62.59246807
New Zealand,NZL,2013,62.90787956
New Zealand,NZL,2014,63.7103825
New Zealand,NZL,2015,63.69095422
New Zealand,NZL,2016,64.52339713
Norway,NOR,1972,44.79242535
Norway,NOR,1973,44.92017417
Norway,NOR,1974,44.44444444
Norway,NOR,1975,46.44616467
Norway,NOR,1976,49.92987377
Norway,NOR,1977,50.90529248
Norway,NOR,1978,52.42047026
Norway,NOR,1979,53.6351166
Norway,NOR,1980,55.37709497
Norway,NOR,1981,56.68745669
Norway,NOR,1982,56.11073599
Norway,NOR,1983,58.33905285
Norway,NOR,1984,58.541526
Norway,NOR,1985,60
Norway,NOR,1986,63.10483871
Norway,NOR,1987,64.30953969
Norway,NOR,1988,63.7434555
Norway,NOR,1989,62.41042345
Norway,NOR,1990,62.37816764
Norway,NOR,1991,62.33009709
Norway,NOR,1992,62.23369916
Norway,NOR,1993,62.25080386
Norway,NOR,1994,62.69230769
Norway,NOR,1995,64.03846154
Norway,NOR,1996,65.72890026
Norway,NOR,1997,67.19846841
Norway,NOR,1998,68.15003179
Norway,NOR,1999,68.48101266
Norway,NOR,2000,68.8720857
Norway,NOR,2001,69.17765223
Norway,NOR,2002,69.68184654
Norway,NOR,2003,68.99752475
Norway,NOR,2004,68.8383528
Norway,NOR,2005,68.65578846
Norway,NOR,2006,68.33818549
Norway,NOR,2007,69.45520723
Norway,NOR,2008,70.71420303
Norway,NOR,2009,69.79012205
Norway,NOR,2010,68.72333258
Norway,NOR,2011,68.70127716
Norway,NOR,2012,68.55633611
Norway,NOR,2013,68.41031035
Norway,NOR,2014,68.2591863
Norway,NOR,2015,68.29217139
Norway,NOR,2016,67.72418073
OECD countries,,1960,40.4474344
OECD countries,,1961,40.89510379
OECD countries,,1962,32.61644527
OECD countries,,1963,32.22708899
OECD countries,,1964,32.4036155
OECD countries,,1965,32.6761948
OECD countries,,1966,33.95261489
OECD countries,,1967,34.88326489
OECD countries,,1968,46.14522728
OECD countries,,1969,46.66754614
OECD countries,,1970,45.06376126
OECD countries,,1971,44.24466996
OECD countries,,1972,43.72134668
OECD countries,,1973,44.61723712
OECD countries,,1974,44.99245672
OECD countries,,1975,45.2530993
OECD countries,,1976,45.95767481
OECD countries,,1977,47.29888135
OECD countries,,1978,48.08492623
OECD countries,,1979,48.89651762
OECD countries,,1980,49.14165179
OECD countries,,1981,49.45952738
OECD countries,,1982,50.08636521
OECD countries,,1983,50.14466751
OECD countries,,1984,50.25236335
OECD countries,,1985,50.79658806
OECD countries,,1986,51.50880434
OECD countries,,1987,52.46630876
OECD countries,,1988,52.04202101
OECD countries,,1989,52.98840956
OECD countries,,1990,53.34077828
OECD countries,,1991,51.6880738
OECD countries,,1992,52.47503712
OECD countries,,1993,51.38533029
OECD countries,,1994,52.04927284
OECD countries,,1995,51.44767389
OECD countries,,1996,51.47726717
OECD countries,,1997,51.84488623
OECD countries,,1998,51.93993901
OECD countries,,1999,51.25633793
OECD countries,,2000,51.06899078
OECD countries,,2001,51.07285935
OECD countries,,2002,49.80471216
OECD countries,,2003,49.83567863
OECD countries,,2004,50.04404461
OECD countries,,2005,50.30854308
OECD countries,,2006,50.65103078
OECD countries,,2007,50.7855513
OECD countries,,2008,51.03555764
OECD countries,,2009,51.16481289
OECD countries,,2010,51.151939
OECD countries,,2011,51.20214176
OECD countries,,2012,51.38032129
OECD countries,,2013,51.49411803
OECD countries,,2014,51.47743381
OECD countries,,2015,51.55227195
OECD countries,,2016,51.87578365
Poland,POL,1992,54.00848142
Poland,POL,1993,53.37273351
Poland,POL,1994,52.94117647
Poland,POL,1995,51.50685381
Poland,POL,1996,50.99024017
Poland,POL,1997,50.31414043
Poland,POL,1998,49.7420618
Poland,POL,1999,49.58211979
Poland,POL,2000,49.72527473
Poland,POL,2001,49.54156858
Poland,POL,2002,48.62040545
Poland,POL,2003,47.97284789
Poland,POL,2004,47.75280209
Poland,POL,2005,47.6828642
Poland,POL,2006,46.59844897
Poland,POL,2007,46.2635136
Poland,POL,2008,46.60992306
Poland,POL,2009,47.2712443
Poland,POL,2010,47.58778863
Poland,POL,2011,47.75241961
Poland,POL,2012,48.14276885
Poland,POL,2013,48.15902012
Poland,POL,2014,48.49748974
Poland,POL,2015,48.42893404
Poland,POL,2016,48.33131298
Portugal,PRT,1974,42.655534
Portugal,PRT,1975,42.20251906
Portugal,PRT,1976,42.23640968
Portugal,PRT,1977,43.28203768
Portugal,PRT,1978,43.26732934
Portugal,PRT,1979,44.8974782
Portugal,PRT,1980,44.96240993
Portugal,PRT,1981,46.18206241
Portugal,PRT,1982,45.12711321
Portugal,PRT,1983,48.32333216
Portugal,PRT,1984,46.84284551
Portugal,PRT,1985,45.73691791
Portugal,PRT,1986,45.67360613
Portugal,PRT,1987,46.24269282
Portugal,PRT,1988,46.86191495
Portugal,PRT,1989,47.26685879
Portugal,PRT,1990,48.07985266
Portugal,PRT,1991,50.16011446
Portugal,PRT,1992,49.27983782
Portugal,PRT,1993,49.25526691
Portugal,PRT,1994,49.47896208
Portugal,PRT,1995,49.28931788
Portugal,PRT,1996,49.18111096
Portugal,PRT,1997,49.4012985
Portugal,PRT,1998,51.78607614
Portugal,PRT,1999,52.13914551
Portugal,PRT,2000,52.88218292
Portugal,PRT,2001,53.54888269
Portugal,PRT,2002,54.17003513
Portugal,PRT,2003,54.59129291
Portugal,PRT,2004,54.4891501
Portugal,PRT,2005,55.29581879
Portugal,PRT,2006,55.54456972
Portugal,PRT,2007,55.9637929
Portugal,PRT,2008,55.82990799
Portugal,PRT,2009,55.64802018
Portugal,PRT,2010,55.86655977
Portugal,PRT,2011,54.6418935
Portugal,PRT,2012,54.70128717
Portugal,PRT,2013,54.14992216
Portugal,PRT,2014,53.8209341
Portugal,PRT,2015,53.74661097
Portugal,PRT,2016,53.50492528
Russia,RUS,1992,64.06834799
Russia,RUS,1993,61.56216294
Russia,RUS,1994,59.05718491
Russia,RUS,1995,58.30289929
Russia,RUS,1996,57.23510896
Russia,RUS,1997,55.93037792
Russia,RUS,1998,55.05427246
Russia,RUS,1999,59.714
Russia,RUS,2000,60.02952749
Russia,RUS,2001,58.9181229
Russia,RUS,2002,60.07100117
Russia,RUS,2003,60.04091395
Russia,RUS,2004,60.82926944
Russia,RUS,2005,61.46361279
Russia,RUS,2006,61.95628866
Russia,RUS,2007,62.41097555
Russia,RUS,2008,62.22997
Russia,RUS,2009,62.54037959
Russia,RUS,2010,62.24503161
Russia,RUS,2011,62.97494318
Russia,RUS,2012,63.28135625
Russia,RUS,2013,63.03042666
Russia,RUS,2014,63.33668638
Russia,RUS,2015,63.43980946
Russia,RUS,2016,63.80796972
Slovak Republic,,1994,51.35708227
Slovak Republic,,1995,51.49441341
Slovak Republic,,1996,52.28152655
Slovak Republic,,1997,51.77039606
Slovak Republic,,1998,51.45117541
Slovak Republic,,1999,51.93617784
Slovak Republic,,2000,52.61170827
Slovak Republic,,2001,53.0041406
Slovak Republic,,2002,52.57686547
Slovak Republic,,2003,52.88080345
Slovak Republic,,2004,52.48902222
Slovak Republic,,2005,51.25237519
Slovak Republic,,2006,50.66969062
Slovak Republic,,2007,50.51326432
Slovak Republic,,2008,51.06658753
Slovak Republic,,2009,50.30869443
Slovak Republic,,2010,51.82314332
Slovak Republic,,2011,50.12150385
Slovak Republic,,2012,50.66033251
Slovak Republic,,2013,51.02357584
Slovak Republic,,2014,51.07079484
Slovak Republic,,2015,51.94283033
Slovak Republic,,2016,52.51871438
Slovenia,SVN,2000,51.52461691
Slovenia,SVN,2001,51.60036954
Slovenia,SVN,2002,51.14988635
Slovenia,SVN,2003,50.03276625
Slovenia,SVN,2004,52.47020056
Slovenia,SVN,2005,52.89528095
Slovenia,SVN,2006,53.26497838
Slovenia,SVN,2007,53.32535459
Slovenia,SVN,2008,53.53942767
Slovenia,SVN,2009,53.615842
Slovenia,SVN,2010,53.25484648
Slovenia,SVN,2011,52.33188686
Slovenia,SVN,2012,52.23172706
Slovenia,SVN,2013,51.60089533
Slovenia,SVN,2014,52.22386887
Slovenia,SVN,2015,51.89137775
Slovenia,SVN,2016,51.94330169
South Africa,ZAF,2001,52.89525534
South Africa,ZAF,2002,52.51753308
South Africa,ZAF,2003,50.44943775
South Africa,ZAF,2004,48.30995885
South Africa,ZAF,2005,50.36539262
South Africa,ZAF,2006,51.87280589
South Africa,ZAF,2007,50.7807062
South Africa,ZAF,2008,47.93156236
South Africa,ZAF,2009,46.26401785
South Africa,ZAF,2010,44.63234733
South Africa,ZAF,2011,45.03820185
South Africa,ZAF,2012,45.22486513
South Africa,ZAF,2013,46.17645156
South Africa,ZAF,2014,46.40672798
South Africa,ZAF,2015,47.64482287
South Africa,ZAF,2016,47.63376183
Spain,ESP,1972,26.14694831
Spain,ESP,1973,28.55704048
Spain,ESP,1974,28.53477721
Spain,ESP,1975,27.5365753
Spain,ESP,1976,28.66205959
Spain,ESP,1977,28.12457867
Spain,ESP,1978,28.0630684
Spain,ESP,1979,28.05090451
Spain,ESP,1980,27.81012091
Spain,ESP,1981,27.4347386
Spain,ESP,1982,27.88840417
Spain,ESP,1983,28.58949856
Spain,ESP,1984,28.61231213
Spain,ESP,1985,28.71813631
Spain,ESP,1986,29.10516265
Spain,ESP,1987,31.98722653
Spain,ESP,1988,33.50676582
Spain,ESP,1989,33.6854347
Spain,ESP,1990,34.26667007
Spain,ESP,1991,34.73218238
Spain,ESP,1992,35.43108795
Spain,ESP,1993,36.11487116
Spain,ESP,1994,37.0859949
Spain,ESP,1995,37.66044501
Spain,ESP,1996,38.22431825
Spain,ESP,1997,38.8871247
Spain,ESP,1998,39.23155122
Spain,ESP,1999,39.92726458
Spain,ESP,2000,41.33411877
Spain,ESP,2001,40.27207822
Spain,ESP,2002,42.74755278
Spain,ESP,2003,44.3734474
Spain,ESP,2004,45.72769418
Spain,ESP,2005,47.03012963
Spain,ESP,2006,48.45382859
Spain,ESP,2007,49.50920682
Spain,ESP,2008,50.93257516
Spain,ESP,2009,52.01044212
Spain,ESP,2010,52.70006091
Spain,ESP,2011,53.38588255
Spain,ESP,2012,53.98224045
Spain,ESP,2013,53.94362644
Spain,ESP,2014,53.6745498
Spain,ESP,2015,53.69840031
Spain,ESP,2016,53.64144133
Sweden,SWE,1963,49.42408754
Sweden,SWE,1964,48.81364399
Sweden,SWE,1965,48.72393072
Sweden,SWE,1966,49.64076683
Sweden,SWE,1967,49.11694012
Sweden,SWE,1968,50.51489199
Sweden,SWE,1969,51.4780871
Sweden,SWE,1970,52.80073776
Sweden,SWE,1971,54.00916964
Sweden,SWE,1972,54.74883059
Sweden,SWE,1973,55.17323128
Sweden,SWE,1974,57.06172673
Sweden,SWE,1975,59.18972665
Sweden,SWE,1976,60.67343486
Sweden,SWE,1977,61.28557081
Sweden,SWE,1978,62.32899566
Sweden,SWE,1979,63.70136349
Sweden,SWE,1980,64.75181999
Sweden,SWE,1981,65.86411609
Sweden,SWE,1982,66.52316793
Sweden,SWE,1983,67.23278689
Sweden,SWE,1984,67.76358874
Sweden,SWE,1985,68.17320261
Sweden,SWE,1986,68.78916449
Sweden,SWE,1987,69.59921799
Sweden,SWE,1988,70.38961039
Sweden,SWE,1989,70.90203686
Sweden,SWE,1990,71.21260856
Sweden,SWE,1991,70.69186419
Sweden,SWE,1992,69.28731224
Sweden,SWE,1993,67.66677306
Sweden,SWE,1994,66.76199555
Sweden,SWE,1995,67.31135067
Sweden,SWE,1996,67.37476221
Sweden,SWE,1997,66.52905684
Sweden,SWE,1998,65.8838464
Sweden,SWE,1999,66.55030149
Sweden,SWE,2000,67.5118859
Sweden,SWE,2001,68.22488945
Sweden,SWE,2002,68.23751178
Sweden,SWE,2003,68.14629572
Sweden,SWE,2004,67.91995525
Sweden,SWE,2005,68.82022472
Sweden,SWE,2006,68.9573967
Sweden,SWE,2007,68.30892381
Sweden,SWE,2008,68.32855526
Sweden,SWE,2009,67.63604216
Sweden,SWE,2010,67.07485737
Sweden,SWE,2011,67.85121602
Sweden,SWE,2012,68.26624947
Sweden,SWE,2013,68.65844712
Sweden,SWE,2014,69.10256102
Sweden,SWE,2015,69.46709917
Sweden,SWE,2016,69.64246082
Switzerland,CHE,1991,56.80521845
Switzerland,CHE,1992,57.12716076
Switzerland,CHE,1993,56.9368123
Switzerland,CHE,1994,56.223497
Switzerland,CHE,1995,55.8484615
Switzerland,CHE,1996,56.95459277
Switzerland,CHE,1997,56.91881245
Switzerland,CHE,1998,58.14796303
Switzerland,CHE,1999,58.15928955
Switzerland,CHE,2000,57.62538988
Switzerland,CHE,2001,58.82918047
Switzerland,CHE,2002,59.30190858
Switzerland,CHE,2003,59.46355618
Switzerland,CHE,2004,59.11267838
Switzerland,CHE,2005,59.34019079
Switzerland,CHE,2006,59.75631543
Switzerland,CHE,2007,59.93574176
Switzerland,CHE,2008,61.29615939
Switzerland,CHE,2009,61.56054077
Switzerland,CHE,2010,59.9821225
Switzerland,CHE,2011,60.53689944
Switzerland,CHE,2012,60.83878063
Switzerland,CHE,2013,61.14365571
Switzerland,CHE,2014,61.90348243
Switzerland,CHE,2015,62.28265838
Switzerland,CHE,2016,62.83660183
Turkey,TUR,1988,34.26982733
Turkey,TUR,1989,36.12607681
Turkey,TUR,1990,34.15249072
Turkey,TUR,1991,34.1355203
Turkey,TUR,1992,32.73800198
Turkey,TUR,1993,26.79542567
Turkey,TUR,1994,31.29789864
Turkey,TUR,1995,30.93646289
Turkey,TUR,1996,30.56793134
Turkey,TUR,1997,28.82317938
Turkey,TUR,1998,29.26643692
Turkey,TUR,1999,30.01050236
Turkey,TUR,2000,26.56793303
Turkey,TUR,2001,27.13846931
Turkey,TUR,2002,27.90947386
Turkey,TUR,2003,26.58310008
Turkey,TUR,2004,23.33497983
Turkey,TUR,2005,23.29849295
Turkey,TUR,2006,23.57960209
Turkey,TUR,2007,23.61067504
Turkey,TUR,2008,24.47977102
Turkey,TUR,2009,26.03541303
Turkey,TUR,2010,27.61509406
Turkey,TUR,2011,28.81604517
Turkey,TUR,2012,29.49881184
Turkey,TUR,2013,30.75750053
Turkey,TUR,2014,30.25795715
Turkey,TUR,2015,31.50507155
Turkey,TUR,2016,32.45091105
United Kingdom,GBR,1921,32.3
United Kingdom,GBR,1931,34.2
United Kingdom,GBR,1951,34.7
United Kingdom,GBR,1961,37.4
United Kingdom,GBR,1971,42.7
United Kingdom,GBR,1981,45.6
United Kingdom,GBR,1984,49.23290481
United Kingdom,GBR,1985,49.57481603
United Kingdom,GBR,1986,50.41436054
United Kingdom,GBR,1987,50.92438981
United Kingdom,GBR,1988,51.65113991
United Kingdom,GBR,1989,52.94036269
United Kingdom,GBR,1990,53.24416241
United Kingdom,GBR,1991,53.21266192
United Kingdom,GBR,1992,53.05319012
United Kingdom,GBR,1993,53.09386359
United Kingdom,GBR,1994,53.15677061
United Kingdom,GBR,1995,53.12819639
United Kingdom,GBR,1996,53.5081382
United Kingdom,GBR,1997,53.95305483
United Kingdom,GBR,1998,53.92802838
United Kingdom,GBR,1999,54.49532789
United Kingdom,GBR,2000,54.87993966
United Kingdom,GBR,2001,54.86681396
United Kingdom,GBR,2002,55.43107287
United Kingdom,GBR,2003,55.26898748
United Kingdom,GBR,2004,55.65285647
United Kingdom,GBR,2005,55.92255619
United Kingdom,GBR,2006,56.61195223
United Kingdom,GBR,2007,56.21880413
United Kingdom,GBR,2008,56.5470764
United Kingdom,GBR,2009,56.58360522
United Kingdom,GBR,2010,56.63858715
United Kingdom,GBR,2011,56.69244111
United Kingdom,GBR,2012,56.82707988
United Kingdom,GBR,2013,57.16225204
United Kingdom,GBR,2014,57.57954364
United Kingdom,GBR,2015,57.60372919
United Kingdom,GBR,2016,57.9712273
United States,USA,1890,18.6
United States,USA,1900,20.4
United States,USA,1910,22.8
United States,USA,1920,23.3
United States,USA,1930,24.3
United States,USA,1940,25.4
United States,USA,1950,28.6
United States,USA,1960,40.4474344
United States,USA,1961,40.96715647
United States,USA,1962,40.90077337
United States,USA,1963,37.97147726
United States,USA,1964,38.38956963
United States,USA,1965,38.90124885
United States,USA,1966,39.86145545
United States,USA,1967,41.05501261
United States,USA,1968,41.61477407
United States,USA,1969,42.71176001
United States,USA,1970,43.33919543
United States,USA,1971,43.35783918
United States,USA,1972,43.88459976
United States,USA,1973,44.73048351
United States,USA,1974,45.656395
United States,USA,1975,46.34867241
United States,USA,1976,47.31763564
United States,USA,1977,48.43934497
United States,USA,1978,49.95488475
United States,USA,1979,50.9350099
United States,USA,1980,51.47568069
United States,USA,1981,52.10730107
United States,USA,1982,52.62374928
United States,USA,1983,52.90229697
United States,USA,1984,53.57843454
United States,USA,1985,54.46195206
United States,USA,1986,55.29391906
United States,USA,1987,55.9778413
United States,USA,1988,56.57633635
United States,USA,1989,57.39117075
United States,USA,1990,57.52723003
United States,USA,1991,57.37954981
United States,USA,1992,57.83060626
United States,USA,1993,57.92366954
United States,USA,1994,58.79350393
United States,USA,1995,58.93622165
United States,USA,1996,59.25737879
United States,USA,1997,59.79396113
United States,USA,1998,59.84558161
United States,USA,1999,60.03554535
United States,USA,2000,59.94195928
United States,USA,2001,59.78839291
United States,USA,2002,59.62348651
United States,USA,2003,59.50372165
United States,USA,2004,59.16193243
United States,USA,2005,59.252386
United States,USA,2006,59.36350024
United States,USA,2007,59.30657087
United States,USA,2008,59.47247174
United States,USA,2009,59.1948449
United States,USA,2010,58.62167362
United States,USA,2011,58.10300081
United States,USA,2012,57.68381769
United States,USA,2013,57.20556307
United States,USA,2014,56.97314332
United States,USA,2015,56.67617579
United States,USA,2016,56.80250305
