Entity,Code,Year,Primary energy consumption per unit GDP (kilowatt-hours per $)
Cyprus,CYP,1990,1.3675066023900562
Cyprus,CYP,1991,1.372051441839086
Cyprus,CYP,1992,1.5550889493629998
Cyprus,CYP,1993,1.6298415605860728
Cyprus,CYP,1994,1.526618919676833
Cyprus,CYP,1995,1.5415411384646498
Cyprus,CYP,1996,1.5939553837140388
Cyprus,CYP,1997,1.5448590667207038
Cyprus,CYP,1998,1.637509123720193
Cyprus,CYP,1999,1.5778715434568582
Cyprus,CYP,2000,1.4564857846380725
Cyprus,CYP,2001,1.4264509887232326
Cyprus,CYP,2002,1.4200473564394076
Cyprus,CYP,2003,1.6052742423057682
Cyprus,CYP,2004,1.5221579750248513
Cyprus,CYP,2005,1.6078659157115531
Cyprus,CYP,2006,1.5047001305233283
Cyprus,CYP,2007,1.4603247467390932
Cyprus,CYP,2008,1.3326189103370103
Cyprus,CYP,2009,1.2279447551348726
Cyprus,CYP,2010,1.184638161223834
Cyprus,CYP,2011,1.2349654346004073
Cyprus,CYP,2012,1.144026452898305
Cyprus,CYP,2013,1.084193241676163
Cyprus,CYP,2014,1.1128249762200766
Cyprus,CYP,2015,1.1292653849163128
Cyprus,CYP,2016,1.1940781758501144
Czech Republic,CZE,1970,4.278983446717887
Czech Republic,CZE,1971,4.288547902997674
Czech Republic,CZE,1972,4.091255159675001
Czech Republic,CZE,1973,3.9423763867084514
Czech Republic,CZE,1974,3.79430648734094
Czech Republic,CZE,1975,3.726047689606962
Czech Republic,CZE,1976,3.690513670215244
Czech Republic,CZE,1977,3.698269017086391
Czech Republic,CZE,1978,3.601105116489205
Czech Republic,CZE,1979,3.577392931379888
Czech Republic,CZE,1980,3.406842706042857
Czech Republic,CZE,1981,3.400831436253591
Czech Republic,CZE,1982,3.399296949120112
Czech Republic,CZE,1983,3.345416428328022
Czech Republic,CZE,1984,3.367629689533871
Czech Republic,CZE,1985,3.318307436926842
Czech Republic,CZE,1986,3.264956986014872
Czech Republic,CZE,1987,3.2512964152409998
Czech Republic,CZE,1988,3.201102495800981
Czech Republic,CZE,1989,3.057490282910145
Czech Republic,CZE,1990,2.601810294534929
Czech Republic,CZE,1991,2.811340607347159
Czech Republic,CZE,1992,2.711960696790961
Czech Republic,CZE,1993,2.6739775776573036
Czech Republic,CZE,1994,2.463709078076596
Czech Republic,CZE,1995,2.4761857339933333
Czech Republic,CZE,1996,2.472868631688119
Czech Republic,CZE,1997,2.419094886551515
Czech Republic,CZE,1998,2.39610789466134
Czech Republic,CZE,1999,2.2842150942625645
Czech Republic,CZE,2000,2.331430447716832
Czech Republic,CZE,2001,2.261278286132864
Czech Republic,CZE,2002,2.2555393422939254
Czech Republic,CZE,2003,2.318665069485
Czech Republic,CZE,2004,2.2943509167973684
Czech Republic,CZE,2005,2.1754387869911396
Czech Republic,CZE,2006,2.1118042442682734
Czech Republic,CZE,2007,1.8994517854700732
Czech Republic,CZE,2008,1.9071429831548508
Czech Republic,CZE,2009,1.8244795484784389
Czech Republic,CZE,2010,1.9095704865835823
Czech Republic,CZE,2011,1.7877092355650002
Czech Republic,CZE,2012,1.7663166176088654
Czech Republic,CZE,2013,1.6866393070779313
Czech Republic,CZE,2014,1.5648447783830066
Czech Republic,CZE,2015,1.4716729017771875
Czech Republic,CZE,2016,1.414568350940549
Democratic Republic of Congo,COD,1971,1.560269093321138
Democratic Republic of Congo,COD,1972,1.6539731363277324
Democratic Republic of Congo,COD,1973,1.5513722233989355
Democratic Republic of Congo,COD,1974,1.4922652529059228
Democratic Republic of Congo,COD,1975,1.856209992403134
Democratic Republic of Congo,COD,1976,2.104252679149623
Democratic Republic of Congo,COD,1977,2.057614718023901
Democratic Republic of Congo,COD,1978,2.1894516563495285
Democratic Republic of Congo,COD,1979,1.9769738178544227
Democratic Republic of Congo,COD,1980,1.9045236380062487
Democratic Republic of Congo,COD,1981,2.100004139360103
Democratic Republic of Congo,COD,1982,2.0678360309648487
Democratic Republic of Congo,COD,1983,2.1347947414053383
Democratic Republic of Congo,COD,1984,1.9485601080692008
Democratic Republic of Congo,COD,1985,2.0181531492755598
Democratic Republic of Congo,COD,1986,2.1902640150719908
Democratic Republic of Congo,COD,1987,2.341165839581545
Democratic Republic of Congo,COD,1988,2.2733891690413843
Democratic Republic of Congo,COD,1989,2.2485180543592924
Democratic Republic of Congo,COD,1990,2.935528500953281
Democratic Republic of Congo,COD,1991,3.5225657008031757
Democratic Republic of Congo,COD,1992,2.883682702230428
Democratic Republic of Congo,COD,1993,3.728535580672547
Democratic Republic of Congo,COD,1994,4.587340207567025
Democratic Republic of Congo,COD,1995,4.556491961081588
Democratic Republic of Congo,COD,1996,5.166368864575692
Democratic Republic of Congo,COD,1997,5.337217726836567
Democratic Republic of Congo,COD,1998,6.0894937145595724
Democratic Republic of Congo,COD,1999,5.876073641798149
Democratic Republic of Congo,COD,2000,6.984321295079389
Democratic Republic of Congo,COD,2001,7.182358906596677
Democratic Republic of Congo,COD,2002,7.162986445321518
Democratic Republic of Congo,COD,2003,6.859485058651669
Democratic Republic of Congo,COD,2004,6.507972285519057
Democratic Republic of Congo,COD,2005,5.89926594347199
Democratic Republic of Congo,COD,2006,5.763492219732447
Democratic Republic of Congo,COD,2007,5.57422456877208
Democratic Republic of Congo,COD,2008,5.38894220651719
Democratic Republic of Congo,COD,2009,5.340008702965725
Democratic Republic of Congo,COD,2010,5.124484093114738
Democratic Republic of Congo,COD,2011,5.036249790863391
Democratic Republic of Congo,COD,2012,5.839717160147337
Democratic Republic of Congo,COD,2013,5.6554237120680995
Democratic Republic of Congo,COD,2014,5.395971369929922
Denmark,DNK,1960,1.8554869274771222
Denmark,DNK,1961,1.8421191603491678
Denmark,DNK,1962,1.9761347807394285
Denmark,DNK,1963,2.146335321406146
Denmark,DNK,1964,2.0433053262746417
Denmark,DNK,1965,2.2542154390287394
Denmark,DNK,1966,2.4927174100124123
Denmark,DNK,1967,2.4097755039313227
Denmark,DNK,1968,2.3992447372391736
Denmark,DNK,1969,2.568693173371131
Denmark,DNK,1970,2.664035663242914
Denmark,DNK,1971,2.4496659981800826
Denmark,DNK,1972,2.443057977532878
Denmark,DNK,1973,2.2762790751000006
Denmark,DNK,1974,2.137173361771017
Denmark,DNK,1975,2.118280431305133
Denmark,DNK,1976,2.183367871864151
Denmark,DNK,1977,2.1868593228805553
Denmark,DNK,1978,2.1982460995394497
Denmark,DNK,1979,2.1161702545247785
Denmark,DNK,1980,2.1176944440945458
Denmark,DNK,1981,1.9926895486923812
Denmark,DNK,1982,1.868957890672897
Denmark,DNK,1983,1.7599571584027778
Denmark,DNK,1984,1.7568505451081817
Denmark,DNK,1985,1.927160550487611
Denmark,DNK,1986,1.839377926385124
Denmark,DNK,1987,1.7301645740637097
Denmark,DNK,1988,1.6705180819157484
Denmark,DNK,1989,1.528101826596094
Denmark,DNK,1990,1.5630664022736436
Denmark,DNK,1991,1.7606484127098487
Denmark,DNK,1992,1.5878672618686132
Denmark,DNK,1993,1.6952214298463235
Denmark,DNK,1994,1.7058887489
Denmark,DNK,1995,1.6299601958167786
Denmark,DNK,1996,1.88899858372353
Denmark,DNK,1997,1.6062283564165645
Denmark,DNK,1998,1.4660479352418605
Denmark,DNK,1999,1.3572977412011114
Denmark,DNK,2000,1.2208357289307292
Denmark,DNK,2001,1.2241756081015627
Denmark,DNK,2002,1.195364973317857
Denmark,DNK,2003,1.3142463582531252
Denmark,DNK,2004,1.1859033073213932
Denmark,DNK,2005,1.1166329977310678
Denmark,DNK,2006,1.1697377247359448
Denmark,DNK,2007,1.0838402012130632
Denmark,DNK,2008,1.015963711119737
Denmark,DNK,2009,0.9728241159674109
Denmark,DNK,2010,0.97107284452839
Denmark,DNK,2011,0.8921643964641975
Denmark,DNK,2012,0.8236846071147542
Denmark,DNK,2013,0.844048990763454
Denmark,DNK,2014,0.8108610009820718
Denmark,DNK,2015,0.7716337550803921
Denmark,DNK,2016,0.7672400699181467
Djibouti,DJI,1990,1.0919742261274221
Djibouti,DJI,2004,0.9218666380741273
Djibouti,DJI,2005,0.8980366764183475
Djibouti,DJI,2006,0.8641718659390084
Djibouti,DJI,2007,0.8518050017562
Dominica,DMA,1990,0.437007176199144
Dominica,DMA,2004,0.9477627081330989
Dominica,DMA,2005,0.9576546042753344
Dominica,DMA,2006,0.8941454259468524
Dominica,DMA,2007,0.8400518764854986
Dominican Republic,DOM,1971,2.286403470666308
Dominican Republic,DOM,1972,2.1420778949905954
Dominican Republic,DOM,1973,2.0127422708906524
Dominican Republic,DOM,1974,2.0890919354567505
Dominican Republic,DOM,1975,2.0059438638821905
Dominican Republic,DOM,1976,1.7713679078646336
Dominican Republic,DOM,1977,1.764210713787608
Dominican Republic,DOM,1978,1.7722377150569846
Dominican Republic,DOM,1979,1.7406692289388634
Dominican Republic,DOM,1980,1.764988263542316
Dominican Republic,DOM,1981,1.6447155522484178
Dominican Republic,DOM,1982,1.6397484422300994
Dominican Republic,DOM,1983,1.6500104468120302
Dominican Republic,DOM,1984,1.5770460099917234
Dominican Republic,DOM,1985,1.2800055583687882
Dominican Republic,DOM,1986,1.2716770068559982
Dominican Republic,DOM,1987,1.3404615921073573
Dominican Republic,DOM,1988,1.2307621059914426
Dominican Republic,DOM,1989,1.167497095078056
Dominican Republic,DOM,1990,1.3073121019287866
Dominican Republic,DOM,1991,1.2695188988512893
Dominican Republic,DOM,1992,1.2839398643518583
Dominican Republic,DOM,1993,1.136987286548768
Dominican Republic,DOM,1994,1.241702335078243
Dominican Republic,DOM,1995,1.2740197264009814
Dominican Republic,DOM,1996,1.285565543177987
Dominican Republic,DOM,1997,1.3101283325073747
Dominican Republic,DOM,1998,1.2561574059548317
Dominican Republic,DOM,1999,1.228903828503696
Dominican Republic,DOM,2000,1.3020250841241574
Dominican Republic,DOM,2001,1.1488109585823667
Dominican Republic,DOM,2002,1.2012502095343236
Dominican Republic,DOM,2003,1.1911846661134164
Dominican Republic,DOM,2004,1.0363320518012367
Dominican Republic,DOM,2005,1.0032447671505447
Dominican Republic,DOM,2006,0.933741899230038
Dominican Republic,DOM,2007,0.8670348756626558
Dominican Republic,DOM,2008,0.852946979419374
Dominican Republic,DOM,2009,0.7856161085829905
Dominican Republic,DOM,2010,0.7591062648616108
Dominican Republic,DOM,2011,0.7524401398177555
Dominican Republic,DOM,2012,0.7674825910128323
Dominican Republic,DOM,2013,0.6997094995730477
Dominican Republic,DOM,2014,0.6627551935913969
Ecuador,ECU,1965,0.5279611502610272
Ecuador,ECU,1966,0.5358687873190758
Ecuador,ECU,1967,0.5465645551614684
Ecuador,ECU,1968,0.6035244193122838
Ecuador,ECU,1969,0.6088142030717365
Ecuador,ECU,1970,0.6703419116389082
Ecuador,ECU,1971,0.695972821492834
Ecuador,ECU,1972,0.7588313840060269
Ecuador,ECU,1973,0.6909481715726757
Ecuador,ECU,1974,0.6845608470878292
Ecuador,ECU,1975,0.653986425273597
Ecuador,ECU,1976,0.6660647754809921
Ecuador,ECU,1977,0.7572563901424825
Ecuador,ECU,1978,0.742930525173065
Ecuador,ECU,1979,0.7152329868541542
Ecuador,ECU,1980,0.850889545139066
Ecuador,ECU,1981,0.9167572653547099
Ecuador,ECU,1982,1.0010592745914424
Ecuador,ECU,1983,1.028101242120622
Ecuador,ECU,1984,1.1226879736247974
Ecuador,ECU,1985,1.2334413563422237
Ecuador,ECU,1986,1.35341340167749
Ecuador,ECU,1987,1.4542286218865919
Ecuador,ECU,1988,1.3779320780388111
Ecuador,ECU,1989,1.3790094540692002
Ecuador,ECU,1990,1.325458139243577
Ecuador,ECU,1991,1.4327677774913083
Ecuador,ECU,1992,1.310832526088468
Ecuador,ECU,1993,1.4621018127916807
Ecuador,ECU,1994,1.5204584575939055
Ecuador,ECU,1995,1.386991166985541
Ecuador,ECU,1996,1.562402194790219
Ecuador,ECU,1997,1.6624807100075847
Ecuador,ECU,1998,1.6500009024565065
Ecuador,ECU,1999,1.5986393550537328
Ecuador,ECU,2000,1.6000068897250261
Ecuador,ECU,2001,1.51029010926181
Ecuador,ECU,2002,1.3442206494221522
Ecuador,ECU,2003,1.290492473796991
Ecuador,ECU,2004,1.2728131430912548
Ecuador,ECU,2005,1.1786830054861388
Ecuador,ECU,2006,1.166820607912963
Ecuador,ECU,2007,1.1608142445377194
Ecuador,ECU,2008,1.1179575555023813
Ecuador,ECU,2009,1.1139313042580647
Ecuador,ECU,2010,1.1386630921518521
Ecuador,ECU,2011,1.086517300708
Ecuador,ECU,2012,1.0974775674388535
Ecuador,ECU,2013,1.0605562914410716
Ecuador,ECU,2014,1.0828711997907516
Ecuador,ECU,2015,1.080402105749711
Ecuador,ECU,2016,1.102916727895858
Egypt,EGY,1965,1.4692288513829044
Egypt,EGY,1966,1.5339312277936596
Egypt,EGY,1967,1.3257617701659354
Egypt,EGY,1968,1.4006269082463203
Egypt,EGY,1969,1.0701862602868855
Egypt,EGY,1970,1.2530835079965803
Egypt,EGY,1971,1.232998286689479
Egypt,EGY,1972,1.3424310880683934
Egypt,EGY,1973,1.2312896525347399
Egypt,EGY,1974,1.3462188084038813
Egypt,EGY,1975,1.3522707896963941
Egypt,EGY,1976,1.4024802576778848
Egypt,EGY,1977,1.3395330552135594
Egypt,EGY,1978,1.3056434137445312
Egypt,EGY,1979,1.3257625798246377
Egypt,EGY,1980,1.3648985992294118
Egypt,EGY,1981,1.4954204033742138
Egypt,EGY,1982,1.5004775304508478
Egypt,EGY,1983,1.5100823911408376
Egypt,EGY,1984,1.546693038455665
Egypt,EGY,1985,1.501717005135945
Egypt,EGY,1986,1.4967287865152468
Egypt,EGY,1987,1.5269733606296947
Egypt,EGY,1988,1.5076492092096234
Egypt,EGY,1989,1.547212317920732
Egypt,EGY,1990,1.5542716052019765
Egypt,EGY,1991,1.5262200951965519
Egypt,EGY,1992,1.478951214748699
Egypt,EGY,1993,1.4409402582189965
Egypt,EGY,1994,1.4128429556193105
Egypt,EGY,1995,1.432892973327723
Egypt,EGY,1996,1.43879172769717
Egypt,EGY,1997,1.4666768537852308
Egypt,EGY,1998,1.4950853810301203
Egypt,EGY,1999,1.5448102595843023
Egypt,EGY,2000,1.5869093990326761
Egypt,EGY,2001,1.5749531484618038
Egypt,EGY,2002,1.5545286487597938
Egypt,EGY,2003,1.595979578332419
Egypt,EGY,2004,1.5956976841354764
Egypt,EGY,2005,1.567006535198218
Egypt,EGY,2006,1.5293839641118014
Egypt,EGY,2007,1.4173704517222827
Egypt,EGY,2008,1.276944305742573
Egypt,EGY,2009,1.2658503511845258
Egypt,EGY,2010,1.1402515917792502
Egypt,EGY,2011,1.0082641771361263
Egypt,EGY,2012,1.0329333926383881
Egypt,EGY,2013,0.9930152571855235
Egypt,EGY,2014,0.9368642082792236
Egypt,EGY,2015,0.9269913600392523
Egypt,EGY,2016,0.9423343811981982
El Salvador,SLV,1971,2.404549387780914
El Salvador,SLV,1972,2.4164416582041377
El Salvador,SLV,1973,2.39376525312888
El Salvador,SLV,1974,2.3604982553990115
El Salvador,SLV,1975,2.4742064356691804
El Salvador,SLV,1976,2.6728849837978483
El Salvador,SLV,1977,2.5242749703874945
El Salvador,SLV,1978,2.451302853449444
El Salvador,SLV,1979,2.4679052963506973
El Salvador,SLV,1980,2.3328932762353873
El Salvador,SLV,1981,2.7089992104589298
El Salvador,SLV,1982,2.8717589804082624
El Salvador,SLV,1983,2.7245522233796398
El Salvador,SLV,1984,2.6472841942889866
El Salvador,SLV,1985,2.488266301696442
El Salvador,SLV,1986,2.0078089521816977
El Salvador,SLV,1987,2.2290357456011813
El Salvador,SLV,1988,1.9863670665748452
El Salvador,SLV,1989,1.9519785077815974
El Salvador,SLV,1990,1.8838740824879352
El Salvador,SLV,1991,1.9769243988807175
El Salvador,SLV,1992,1.8802472168682827
El Salvador,SLV,1993,1.7736858384267595
El Salvador,SLV,1994,1.7122988458553585
El Salvador,SLV,1995,1.6267105970529758
El Salvador,SLV,1996,1.5149869771307354
El Salvador,SLV,1997,1.5991293614294075
El Salvador,SLV,1998,1.5611570133784662
El Salvador,SLV,1999,1.5605705411181754
El Salvador,SLV,2000,1.559138170486844
El Salvador,SLV,2001,1.583533345509144
El Salvador,SLV,2002,1.5372606036282022
El Salvador,SLV,2003,1.5265669840242317
El Salvador,SLV,2004,1.4652806346778278
El Salvador,SLV,2005,1.3848587714074185
El Salvador,SLV,2006,1.3733627220497104
El Salvador,SLV,2007,1.2129485692865876
El Salvador,SLV,2008,1.1946648002848652
El Salvador,SLV,2009,1.1699288614596777
El Salvador,SLV,2010,1.1285058275183408
El Salvador,SLV,2011,1.0836731943104592
El Salvador,SLV,2012,1.039458475950776
El Salvador,SLV,2013,0.9759220776405112
El Salvador,SLV,2014,0.968439450325691
Equatorial Guinea,GNQ,2004,0.4917517354766918
Equatorial Guinea,GNQ,2005,0.7407461118297249
Equatorial Guinea,GNQ,2006,0.8365523224214836
Equatorial Guinea,GNQ,2007,0.8400421422116638
Estonia,EST,1985,7.874979624802158
Estonia,EST,1986,7.62593518315102
Estonia,EST,1987,7.667999003309396
Estonia,EST,1988,7.179272737491146
Estonia,EST,1989,6.94985668587036
Estonia,EST,1990,7.52576046247819
Estonia,EST,1991,6.702312432241625
Estonia,EST,1992,5.84301012834178
Estonia,EST,1993,5.062892206919829
Estonia,EST,1994,5.196861052313165
Estonia,EST,1995,4.436949029810123
Estonia,EST,1996,5.179108151257183
Estonia,EST,1997,4.8338469077439274
Estonia,EST,1998,4.087180509137143
Estonia,EST,1999,3.565172569689081
Estonia,EST,2000,3.3365408172032653
Estonia,EST,2001,3.2950116235486084
Estonia,EST,2002,3.038328612089722
Estonia,EST,2003,3.1759822627424605
Estonia,EST,2004,3.1524653607877933
Estonia,EST,2005,2.788887569368409
Estonia,EST,2006,2.475500171943986
Estonia,EST,2007,2.5114339250504627
Estonia,EST,2008,2.4349890246266317
Estonia,EST,2009,2.3331891568880425
Estonia,EST,2010,2.756534527096813
Estonia,EST,2011,2.5791682512732166
Estonia,EST,2012,2.419675602046688
Estonia,EST,2013,2.417001029380972
Estonia,EST,2014,2.299669899042014
Estonia,EST,2015,2.114802861832962
Estonia,EST,2016,2.0975247662044993
Ethiopia,ETH,1971,4.843478459166887
Ethiopia,ETH,1972,4.731222799213301
Ethiopia,ETH,1973,4.718887721946863
Ethiopia,ETH,1974,4.781886298686842
Ethiopia,ETH,1975,4.860417267077001
Ethiopia,ETH,1976,4.811416090092155
Ethiopia,ETH,1977,4.739919425882259
Ethiopia,ETH,1978,4.86629151961036
Ethiopia,ETH,1979,4.644896990674019
Ethiopia,ETH,1980,4.536110552047699
Ethiopia,ETH,1981,4.560324109522658
Ethiopia,ETH,1982,4.600740437491646
Ethiopia,ETH,1983,4.518228355332236
Ethiopia,ETH,1984,4.7504846180595095
Ethiopia,ETH,1985,5.2534618919861655
Ethiopia,ETH,1986,5.111042743343397
Ethiopia,ETH,1987,4.851103013464122
Ethiopia,ETH,1988,4.90933212592374
Ethiopia,ETH,1989,5.000064801608428
Ethiopia,ETH,1990,5.264668038182581
Ethiopia,ETH,1991,5.865131248447864
Ethiopia,ETH,1992,6.576255998537895
Ethiopia,ETH,1993,7.063364620904067
Ethiopia,ETH,1994,7.680233870322907
Ethiopia,ETH,1995,7.1416888446533395
Ethiopia,ETH,1996,7.646978184778971
Ethiopia,ETH,1997,6.965717824655757
Ethiopia,ETH,1998,7.606116031341198
Ethiopia,ETH,1999,8.027276786953832
Ethiopia,ETH,2000,8.648885077535557
Ethiopia,ETH,2001,7.9368805822788735
Ethiopia,ETH,2002,8.912864943917528
Ethiopia,ETH,2003,8.44947901529904
Ethiopia,ETH,2004,8.081025777583331
Ethiopia,ETH,2005,6.867386462806916
Ethiopia,ETH,2006,6.975758314792756
Ethiopia,ETH,2007,5.977136219466448
Ethiopia,ETH,2008,5.380285875955578
Ethiopia,ETH,2009,5.68098456600993
Ethiopia,ETH,2010,5.067788181474371
Ethiopia,ETH,2011,4.4638890878571145
Ethiopia,ETH,2012,4.166676123712734
Ethiopia,ETH,2013,3.976968532485709
Ethiopia,ETH,2014,3.6566619441554535
Finland,FIN,1960,3.0350501509703567
Finland,FIN,1961,2.860670259865063
Finland,FIN,1962,2.921330354546113
Finland,FIN,1963,3.0287858910126184
Finland,FIN,1964,3.1815013775704784
Finland,FIN,1965,2.351134180128257
Finland,FIN,1966,2.5780829341440197
Finland,FIN,1967,2.597799492826048
Finland,FIN,1968,2.653127721719579
Finland,FIN,1969,2.6451390867722555
Finland,FIN,1970,2.689894239703917
Finland,FIN,1971,2.6874719712145065
Finland,FIN,1972,2.6394645279728146
Finland,FIN,1973,2.727189918516013
Finland,FIN,1974,2.5371461830892117
Finland,FIN,1975,2.6414599293679264
Finland,FIN,1976,2.826659073426373
Finland,FIN,1977,2.9525063781554604
Finland,FIN,1978,2.979343596077913
Finland,FIN,1979,2.9746179755707804
Finland,FIN,1980,2.8067712942514325
Finland,FIN,1981,2.7718162370587134
Finland,FIN,1982,2.692633181279318
Finland,FIN,1983,2.637098211177672
Finland,FIN,1984,2.6976016117962813
Finland,FIN,1985,2.8095387474944924
Finland,FIN,1986,2.702820218160577
Finland,FIN,1987,2.7136953454642203
Finland,FIN,1988,2.5124911016136755
Finland,FIN,1989,2.4021896551373985
Finland,FIN,1990,2.6009134741743805
Finland,FIN,1991,2.890596480227027
Finland,FIN,1992,2.8968682240454546
Finland,FIN,1993,2.986898408435185
Finland,FIN,1994,2.9539453798973914
Finland,FIN,1995,2.526722458024219
Finland,FIN,1996,2.694249778937302
Finland,FIN,1997,2.4627985602496407
Finland,FIN,1998,2.311077514314379
Finland,FIN,1999,2.1568779457130436
Finland,FIN,2000,2.043777745788304
Finland,FIN,2001,2.072435195289595
Finland,FIN,2002,2.0754039180988575
Finland,FIN,2003,2.2450511769557475
Finland,FIN,2004,2.1159373689967214
Finland,FIN,2005,1.875224108118617
Finland,FIN,2006,1.9411424435333338
Finland,FIN,2007,1.8011563834676194
Finland,FIN,2008,1.708835442
Finland,FIN,2009,1.684166705857426
Finland,FIN,2010,1.8170839844485294
Finland,FIN,2011,1.6691615072347827
Finland,FIN,2012,1.597731927586667
Finland,FIN,2013,1.643622557678641
Finland,FIN,2014,1.5801279118888887
Finland,FIN,2015,1.5649235547091347
Finland,FIN,2016,1.5847582669829385
France,FRA,1960,1.8765981587917857
France,FRA,1961,1.8478753837754263
France,FRA,1962,1.8545321088142281
France,FRA,1963,1.899397948146931
France,FRA,1964,1.8854323922269562
France,FRA,1965,1.9978931118827163
France,FRA,1966,1.9277617530553133
France,FRA,1967,1.952853917359116
France,FRA,1968,1.9582030854310117
France,FRA,1969,2.01383000550306
France,FRA,1970,2.0515856023889527
France,FRA,1971,2.021995935111111
France,FRA,1972,2.052064194572906
France,FRA,1973,2.1142332853401964
France,FRA,1974,2.014084471067619
France,FRA,1975,1.8765217335273587
France,FRA,1976,1.9127913062585589
France,FRA,1977,1.8627906939530434
France,FRA,1978,1.8818321630638655
France,FRA,1979,1.873956875279675
France,FRA,1980,1.8168940434664
France,FRA,1981,1.8351097170311474
France,FRA,1982,1.7514433473276425
France,FRA,1983,1.8199100791553717
France,FRA,1984,1.9071806784638659
France,FRA,1985,1.9836654089949153
France,FRA,1986,1.9307769221612903
France,FRA,1987,1.9172594192440946
France,FRA,1988,1.839144088579851
France,FRA,1989,1.7983140088539573
France,FRA,1990,1.8130784629302816
France,FRA,1991,1.9006978465020832
France,FRA,1992,1.8873624994082197
France,FRA,1993,1.8976026304986209
France,FRA,1994,1.8211530544704695
France,FRA,1995,1.8401506030443708
France,FRA,1996,1.8849650465999999
France,FRA,1997,1.7451637348024542
France,FRA,1998,1.6748260148022989
France,FRA,1999,1.636839639783978
France,FRA,2000,1.5541410229098445
France,FRA,2001,1.5138113372681594
France,FRA,2002,1.4735338259043902
France,FRA,2003,1.5618740447295918
France,FRA,2004,1.5321140413955447
France,FRA,2005,1.4631980973535548
France,FRA,2006,1.4148247389000002
France,FRA,2007,1.3215246118580788
France,FRA,2008,1.3241498192395653
France,FRA,2009,1.265040384057456
France,FRA,2010,1.2780436445424896
France,FRA,2011,1.201326733125523
France,FRA,2012,1.1932518942307055
France,FRA,2013,1.1635743875572
France,FRA,2014,1.1048754628047432
France,FRA,2015,1.0988538536640624
France,FRA,2016,1.0663776204934616
Gabon,GAB,1971,3.25702243263487
Gabon,GAB,1972,3.1772839756950764
Gabon,GAB,1973,3.661071954662636
Gabon,GAB,1974,2.6326755333504663
Gabon,GAB,1975,1.9936528061986099
Gabon,GAB,1976,1.653355721523879
Gabon,GAB,1977,1.9088522157256451
Gabon,GAB,1978,2.0866566374349658
Gabon,GAB,1979,1.7046379454054246
Gabon,GAB,1980,1.5620427840119875
Gabon,GAB,1981,1.889048031321833
Gabon,GAB,1982,2.147496597506536
Gabon,GAB,1983,2.0718925686197314
Gabon,GAB,1984,1.762592421314124
Gabon,GAB,1985,1.6141146829381516
Gabon,GAB,1986,2.1861220028268993
Gabon,GAB,1987,2.124888471418225
Gabon,GAB,1988,2.480969856033096
Gabon,GAB,1989,1.778690975359275
Gabon,GAB,1990,1.344244920460764
Gabon,GAB,1991,1.5691816089147221
Gabon,GAB,1992,1.3432433941988495
Gabon,GAB,1993,1.5571665327499173
Gabon,GAB,1994,1.557358001870306
Gabon,GAB,1995,1.5571034623002118
Gabon,GAB,1996,1.468381513409239
Gabon,GAB,1997,1.697663550712624
Gabon,GAB,1998,2.0232049912400027
Gabon,GAB,1999,1.621275523442936
Gabon,GAB,2000,1.3142852584444857
Gabon,GAB,2001,1.58400387817674
Gabon,GAB,2002,1.765079917687779
Gabon,GAB,2003,1.8652688398734023
Gabon,GAB,2004,1.7721835884751729
Gabon,GAB,2005,1.506667933479604
Gabon,GAB,2006,1.7664097686650735
Gabon,GAB,2007,1.8627670564308305
Gabon,GAB,2008,1.7402251412221494
Gabon,GAB,2009,3.044988874869263
Gabon,GAB,2010,3.3025712871746076
Gabon,GAB,2011,1.826791095563766
Gabon,GAB,2012,1.7815819078618649
Gabon,GAB,2013,2.543982554557224
Gabon,GAB,2014,2.5217095172754154
Gambia,GMB,1990,0.3825077400260965
Gambia,GMB,2004,0.4207342289274769
Gambia,GMB,2005,0.4235662168836644
Gambia,GMB,2006,0.4688372784200605
Gambia,GMB,2007,0.5398566754090949
Georgia,GEO,1990,2.5785267341703957
Georgia,GEO,1991,2.421396875319052
Georgia,GEO,1992,4.405749756471313
Georgia,GEO,1993,6.2676249790595975
Georgia,GEO,1994,4.268612385580975
Georgia,GEO,1995,3.084760928551713
Georgia,GEO,1996,2.7675311911351126
Georgia,GEO,1997,2.2493269931428146
Georgia,GEO,1998,2.1383820469055426
Georgia,GEO,1999,1.9457873132647887
Georgia,GEO,2000,1.9956863618665133
Georgia,GEO,2001,1.6896840053336222
Georgia,GEO,2002,1.5683665140510417
Georgia,GEO,2003,1.4862838902497184
Georgia,GEO,2004,1.4211516705783422
Georgia,GEO,2005,1.3230545348924494
Georgia,GEO,2006,1.212270403445391
Georgia,GEO,2007,1.175048441469689
Georgia,GEO,2008,0.9995189478549279
Georgia,GEO,2009,0.97678805049748
Georgia,GEO,2010,0.9320143453485901
Georgia,GEO,2011,0.9835246241031346
Georgia,GEO,2012,1.0017961138632832
Georgia,GEO,2013,1.0317375216366083
Georgia,GEO,2014,1.1319284714404834
Germany,DEU,1960,1.9846780779509599
Germany,DEU,1961,1.9915048757000826
Germany,DEU,1962,2.056727722921644
Germany,DEU,1963,2.1675780013589487
Germany,DEU,1964,2.0834154807089167
Germany,DEU,1965,2.8777147829990297
Germany,DEU,1966,2.7770458987102806
Germany,DEU,1967,2.7705738634906547
Germany,DEU,1968,2.776475921134211
Germany,DEU,1969,2.799452840562295
