Entity,Code,Year,Gas Production (terawatt-hours)
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0
Denmark,DNK,1979,0
Denmark,DNK,1980,0
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0
Denmark,DNK,1984,2.418599999999998
Denmark,DNK,1985,11.696850000000031
Denmark,DNK,1986,19.838774999999952
Denmark,DNK,1987,25.285837500000028
Denmark,DNK,1988,24.973087500000023
Denmark,DNK,1989,32.025599999999976
Denmark,DNK,1990,32.70322500000004
Denmark,DNK,1991,41.08823368649997
Denmark,DNK,1992,42.79899564997503
Denmark,DNK,1993,46.952901232650035
Denmark,DNK,1994,50.873660144999995
Denmark,DNK,1995,55.08505084567498
Denmark,DNK,1996,66.93522229020006
Denmark,DNK,1997,81.93912494250002
Denmark,DNK,1998,78.86699793465006
Denmark,DNK,1999,80.85002411872505
Denmark,DNK,2000,84.99486319357501
Denmark,DNK,2001,87.38350053427506
Denmark,DNK,2002,88.42309589442922
Denmark,DNK,2003,83.76553772847346
Denmark,DNK,2004,98.75830824444392
Denmark,DNK,2005,109.13009387605982
Denmark,DNK,2006,108.42959023925008
Denmark,DNK,2007,96.15170569419176
Denmark,DNK,2008,104.90115621486673
Denmark,DNK,2009,87.5675192896778
Denmark,DNK,2010,85.35938767234447
Denmark,DNK,2011,68.57122941671632
Denmark,DNK,2012,59.911949534845895
Denmark,DNK,2013,49.73585405805146
Denmark,DNK,2014,48.0065432805547
Denmark,DNK,2015,47.935452619276965
Denmark,DNK,2016,47.00102649483558
Denmark,DNK,2017,50.500286276932016
Denmark,DNK,2018,42.92761380257613
Egypt,EGY,1970,0.8181249999999997
Egypt,EGY,1971,0.8181249999999997
Egypt,EGY,1972,0.6833749999999998
Egypt,EGY,1973,0.5486250000000003
Egypt,EGY,1974,0.5775
Egypt,EGY,1975,0.4812500000000004
Egypt,EGY,1976,3.657500000000001
Egypt,EGY,1977,4.427500000000003
Egypt,EGY,1978,7.122499999999997
Egypt,EGY,1979,10.779999999999998
Egypt,EGY,1980,20.982500000000048
Egypt,EGY,1981,23.485000000000035
Egypt,EGY,1982,25.698750000000004
Egypt,EGY,1983,30.12625000000005
Egypt,EGY,1984,38.69250000000001
Egypt,EGY,1985,47.45125000000003
Egypt,EGY,1986,54.669999999999966
Egypt,EGY,1987,60.445000000000036
Egypt,EGY,1988,66.60499999999998
Egypt,EGY,1989,74.49750000000004
Egypt,EGY,1990,77.67375000000004
Egypt,EGY,1991,87.39499999999998
Egypt,EGY,1992,94.51750000000007
Egypt,EGY,1993,108.66625000000003
Egypt,EGY,1994,116.4624999999999
Egypt,EGY,1995,120.3124999999998
Egypt,EGY,1996,128.0124999999996
Egypt,EGY,1997,130.89999999999978
Egypt,EGY,1998,134.7499999999997
Egypt,EGY,1999,161.70000000000007
Egypt,EGY,2000,202.12499999999952
Egypt,EGY,2001,242.5500000000001
Egypt,EGY,2002,262.7625000000004
Egypt,EGY,2003,289.7124999999997
Egypt,EGY,2004,317.6249999999998
Egypt,EGY,2005,409.06249999999983
Egypt,EGY,2006,526.4875000000005
Egypt,EGY,2007,536.0162500000002
Egypt,EGY,2008,567.5862500000001
Egypt,EGY,2009,603.39125
Egypt,EGY,2010,590.2050000000006
Egypt,EGY,2011,591.4328083124998
Egypt,EGY,2012,585.9818146874999
Egypt,EGY,2013,539.6483688749998
Egypt,EGY,2014,469.6104875000004
Egypt,EGY,2015,425.90625000000006
Egypt,EGY,2016,402.51749999999987
Egypt,EGY,2017,488.1264867858893
Egypt,EGY,2018,585.5832658081052
Europe,,1970,1031.677309326666
Europe,,1971,1262.1613669833303
Europe,,1972,1525.7600056544416
Europe,,1973,1718.3859157055504
Europe,,1974,1918.9116937166682
Europe,,1975,2002.201578423332
Europe,,1976,2135.7625187233275
Europe,,1977,2194.8760356111084
Europe,,1978,2243.335194398338
Europe,,1979,2319.94700572167
Europe,,1980,2283.73885609945
Europe,,1981,2247.6858516422176
Europe,,1982,2132.8486231572165
Europe,,1983,2180.7424444833305
Europe,,1984,2215.569846961665
Europe,,1985,2698.5705650210202
Europe,,1986,2611.6416162745395
Europe,,1987,2625.552616026557
Europe,,1988,2488.7220972817754
Europe,,1989,2507.605821669838
Europe,,1990,2455.0491536869213
Europe,,1991,2521.7942819767213
Europe,,1992,2484.616294655039
Europe,,1993,2576.3538262846805
Europe,,1994,2576.2330166188194
Europe,,1995,2659.435905208954
Europe,,1996,3004.6225028811537
Europe,,1997,2962.905010545227
Europe,,1998,2957.1436645728418
Europe,,1999,3040.2819831478723
Europe,,2000,3114.2324798166264
Europe,,2001,3149.3713692082592
Europe,,2002,3235.256331830743
Europe,,2003,3267.967856349703
Europe,,2004,3380.6322744085505
Europe,,2005,3282.734947473191
Europe,,2006,3208.962026819193
Europe,,2007,3068.9069209614904
Europe,,2008,3210.1581875968027
Europe,,2009,3041.060028531337
Europe,,2010,3106.8068798357576
Europe,,2011,2854.506930950784
Europe,,2012,2880.5023987012733
Europe,,2013,2806.315730266589
Europe,,2014,2674.707782853431
Europe,,2015,2616.7906146356213
Europe,,2016,2605.054127818572
Europe,,2017,2632.35136007085
Europe,,2018,2506.7048865214288
Europe (other),,1970,128.4471321599995
Europe (other),,1971,133.0140969000004
Europe (other),,1972,142.16995171000013
Europe (other),,1973,154.34427615000013
Europe (other),,1974,166.36630355000014
Europe (other),,1975,171.43170833999952
Europe (other),,1976,181.89767138999954
Europe (other),,1977,193.0507115000003
Europe (other),,1978,203.09798493999992
Europe (other),,1979,198.09079667999939
Europe (other),,1980,190.40492692999968
Europe (other),,1981,183.69782407000005
Europe (other),,1982,199.69081171000036
Europe (other),,1983,198.71630755000004
Europe (other),,1984,202.28016541999983
Europe (other),,1985,211.66945490091445
Europe (other),,1986,202.9850101748077
Europe (other),,1987,203.3767153148079
Europe (other),,1988,204.42291372350982
Europe (other),,1989,207.15136100221213
Europe (other),,1990,185.79480625332351
Europe (other),,1991,172.11597427123928
Europe (other),,1992,165.51983011014713
Europe (other),,1993,163.07408019774792
Europe (other),,1994,150.1005065695874
Europe (other),,1995,156.24229339970526
Europe (other),,1996,153.41343478859378
Europe (other),,1997,142.29626611111095
Europe (other),,1998,135.55576027777798
Europe (other),,1999,131.0481061111113
Europe (other),,2000,126.59594662452774
Europe (other),,2001,118.9376538946262
Europe (other),,2002,116.01792195406139
Europe (other),,2003,110.21626528764605
Europe (other),,2004,115.02250817035896
Europe (other),,2005,108.90240578271668
Europe (other),,2006,113.29253360578157
Europe (other),,2007,106.22332823595463
Europe (other),,2008,99.92585067298938
Europe (other),,2009,96.51668151386073
Europe (other),,2010,96.54396409749967
Europe (other),,2011,98.9252984716659
Europe (other),,2012,89.0999514692671
Europe (other),,2013,77.63427734585936
Europe (other),,2014,72.05281653041423
Europe (other),,2015,68.05573174689894
Europe (other),,2016,92.45788992190303
Europe (other),,2017,95.02113509916191
Europe (other),,2018,87.4782648366013
Germany,DEU,1970,120.12975000000007
Germany,DEU,1971,147.99724999999975
Germany,DEU,1972,177.18574999999976
Germany,DEU,1973,198.37449999999964
Germany,DEU,1974,206.03699999999913
Germany,DEU,1975,191.25199999999924
Germany,DEU,1976,197.2097499999994
Germany,DEU,1977,196.06600000000023
Germany,DEU,1978,202.71249999999935
Germany,DEU,1979,203.0047499999996
Germany,DEU,1980,184.81549999999964
Germany,DEU,1981,189.32574999999966
Germany,DEU,1982,166.2025
Germany,DEU,1983,183.71300000000028
Germany,DEU,1984,180.5254999999997
Germany,DEU,1985,171.07699999999926
Germany,DEU,1986,140.15149999999932
Germany,DEU,1987,157.30549999999928
Germany,DEU,1988,146.3842499999992
Germany,DEU,1989,153.20249999999976
Germany,DEU,1990,150.24624999999992
Germany,DEU,1991,153.9528228
Germany,DEU,1992,156.15968508
Germany,DEU,1993,155.403549
Germany,DEU,1994,162.92094840000001
Germany,DEU,1995,168.11718588000002
Germany,DEU,1996,182.06174196
Germany,DEU,1997,178.9668594
Germany,DEU,1998,174.86965692
Germany,DEU,1999,186.78319632
Germany,DEU,2000,176.65448976000002
Germany,DEU,2001,178.33381524
Germany,DEU,2002,177.86782440000002
Germany,DEU,2003,185.15662452000004
Germany,DEU,2004,171.33516036
Germany,DEU,2005,165.42674820000002
Germany,DEU,2006,163.42210836
Germany,DEU,2007,149.69735928
Germany,DEU,2008,136.35067824
Germany,DEU,2009,127.46168316000002
Germany,DEU,2010,111.23992656
Germany,DEU,2011,104.65450884
Germany,DEU,2012,94.61372508
Germany,DEU,2013,86.04125208
Germany,DEU,2014,80.82743004
Germany,DEU,2015,75.24433224
Germany,DEU,2016,69.23041272
Germany,DEU,2017,63.761614560000005
Germany,DEU,2018,55.41774084000001
India,IND,1970,6.328466202712504
India,IND,1971,6.70621875
India,IND,1972,7.3559062500000065
India,IND,1973,7.336656250000001
India,IND,1974,8.303968749999996
India,IND,1975,10.6308125
India,IND,1976,12.914343749999984
India,IND,1977,13.792624999999957
India,IND,1978,15.404812499999947
India,IND,1979,19.158562499999988
India,IND,1980,11.331031250000008
India,IND,1981,19.781781250000055
India,IND,1982,25.934562500000002
India,IND,1983,30.857749999999996
India,IND,1984,35.34059375000002
India,IND,1985,43.22828125000005
India,IND,1986,60.400243749999994
India,IND,1987,69.57700749999997
India,IND,1988,81.504885
India,IND,1989,96.90459624999997
India,IND,1990,115.92734999999996
India,IND,1991,129.1080174999996
India,IND,1992,144.34689499999996
India,IND,1993,146.67085125000048
India,IND,1994,158.56917999999948
India,IND,1995,180.7782900000003
India,IND,1996,197.31721625000006
India,IND,1997,214.52633124999952
India,IND,1998,235.42875125000043
India,IND,1999,241.23368500000035
India,IND,2000,253.62693125000064
India,IND,2001,254.27748500000033
India,IND,2002,265.5441250000002
India,IND,2003,284.2689849999994
India,IND,2004,281.37763499999954
India,IND,2005,285.1213749999998
India,IND,2006,281.8681250000001
India,IND,2007,289.64512499999967
India,IND,2008,293.9186250000004
India,IND,2009,361.4993877978174
India,IND,2010,474.2918771275301
India,IND,2011,429.3339434742532
India,IND,2012,372.67822803870473
India,IND,2013,310.63128105365325
India,IND,2014,293.55218215940505
India,IND,2015,281.42781077740824
India,IND,2016,265.8231589800019
India,IND,2017,276.9332434269783
India,IND,2018,274.92939945363406
Indonesia,IDN,1970,12.789000000000042
Indonesia,IDN,1971,15.225000000000056
Indonesia,IDN,1972,11.276650000000004
Indonesia,IDN,1973,17.478299999999997
Indonesia,IDN,1974,18.04669999999994
Indonesia,IDN,1975,23.64950000000003
Indonesia,IDN,1976,23.852499999999946
Indonesia,IDN,1977,57.449000000000055
Indonesia,IDN,1978,110.43200000000004
Indonesia,IDN,1979,160.1669999999999
Indonesia,IDN,1980,187.8765000000004
Indonesia,IDN,1981,190.51550000000057
Indonesia,IDN,1982,193.66200000000023
Indonesia,IDN,1983,220.96550000000042
Indonesia,IDN,1984,297.9024999999996
Indonesia,IDN,1985,327.8449999999999
Indonesia,IDN,1986,341.14149999999995
Indonesia,IDN,1987,364.4864999999999
Indonesia,IDN,1988,398.0830000000006
Indonesia,IDN,1989,418.78900000000044
Indonesia,IDN,1990,445.3982708397594
Indonesia,IDN,1991,489.0921175883925
Indonesia,IDN,1992,518.3108309440422
Indonesia,IDN,1993,538.4756520174151
Indonesia,IDN,1994,613.5329105189023
Indonesia,IDN,1995,616.3042948462929
Indonesia,IDN,1996,649.3877955267819
Indonesia,IDN,1997,666.6897730438216
Indonesia,IDN,1998,655.5651419810314
Indonesia,IDN,1999,710.8883436055305
Indonesia,IDN,2000,706.8442483429429
Indonesia,IDN,2001,686.2649733579151
Indonesia,IDN,2002,755.9024278288351
Indonesia,IDN,2003,791.5684575133652
Indonesia,IDN,2004,756.94689767277
Indonesia,IDN,2005,762.6978049670174
Indonesia,IDN,2006,753.9709921240349
Indonesia,IDN,2007,725.791287707798
Indonesia,IDN,2008,748.2994116533774
Indonesia,IDN,2009,780.4405711766474
Indonesia,IDN,2010,870.0051536661973
Indonesia,IDN,2011,826.7904294354072
Indonesia,IDN,2012,782.995699661122
Indonesia,IDN,2013,776.2365369424051
Indonesia,IDN,2014,763.9957757472076
Indonesia,IDN,2015,761.6220067760845
Indonesia,IDN,2016,750.7996436765999
Indonesia,IDN,2017,728.7114345471974
Indonesia,IDN,2018,731.7375937120195
Iran,IRN,1970,34.9545383970151
Iran,IRN,1971,84.54399723326725
Iran,IRN,1972,114.00434421227942
Iran,IRN,1973,125.9812680947381
Iran,IRN,1974,130.72009240069244
Iran,IRN,1975,136.17852652368407
Iran,IRN,1976,138.73763759533134
Iran,IRN,1977,140.88401174188257
Iran,IRN,1978,88.25415974197793
Iran,IRN,1979,85.0056490535181
Iran,IRN,1980,45.354040718812925
Iran,IRN,1981,49.28040561386945
Iran,IRN,1982,67.49102481037404
Iran,IRN,1983,77.13310996295115
Iran,IRN,1984,89.78871549688047
Iran,IRN,1985,96.86438076609015
Iran,IRN,1986,93.05474708599125
Iran,IRN,1987,113.91766947819492
Iran,IRN,1988,123.67467661554197
Iran,IRN,1989,156.1683525000002
Iran,IRN,1990,247.18037249999955
Iran,IRN,1991,291.99689749999965
Iran,IRN,1992,309.0441780000002
Iran,IRN,1993,165.1316574999995
Iran,IRN,1994,262.3145682500005
Iran,IRN,1995,318.6799670000001
Iran,IRN,1996,374.7938453999996
Iran,IRN,1997,393.7993577500002
Iran,IRN,1998,444.7178249999996
Iran,IRN,1999,529.8002740000002
Iran,IRN,2000,563.3661039000009
Iran,IRN,2001,626.0523799999999
Iran,IRN,2002,744.4714287499999
Iran,IRN,2003,780.8762367500003
Iran,IRN,2004,910.4012832000004
Iran,IRN,2005,966.1252719999999
Iran,IRN,2006,1052.7727575000001
Iran,IRN,2007,1180.1442495000015
Iran,IRN,2008,1235.6742380000023
Iran,IRN,2009,1357.3560620000057
Iran,IRN,2010,1439.1015924999988
Iran,IRN,2011,1509.8625880000034
Iran,IRN,2012,1569.357587500006
Iran,IRN,2013,1575.2805469999976
Iran,IRN,2014,1754.5060334999976
Iran,IRN,2015,1835.4789630000012
Iran,IRN,2016,1993.4191974999965
Iran,IRN,2017,2201.6585113126616
Iran,IRN,2018,2394.864603435086
Iraq,IRQ,1970,7.409999999999999
Iraq,IRQ,1971,8.787499999999996
Iraq,IRQ,1972,8.882500000000004
Iraq,IRQ,1973,8.645000000000003
Iraq,IRQ,1974,7.941999999999998
Iraq,IRQ,1975,12.30250000000004
Iraq,IRQ,1976,17.147500000000058
Iraq,IRQ,1977,11.190999999999994
Iraq,IRQ,1978,11.5995
Iraq,IRQ,1979,16.63450000000001
Iraq,IRQ,1980,12.169499999999974
Iraq,IRQ,1981,5.889999999999996
Iraq,IRQ,1982,6.460000000000005
Iraq,IRQ,1983,4.465000000000001
Iraq,IRQ,1984,5.604999999999997
Iraq,IRQ,1985,8.075000000000003
Iraq,IRQ,1986,14.725000000000048
Iraq,IRQ,1987,35.62500000000006
Iraq,IRQ,1988,53.19999999999998
Iraq,IRQ,1989,61.27499999999996
Iraq,IRQ,1990,37.80999999999996
Iraq,IRQ,1991,16.52999999999997
Iraq,IRQ,1992,21.56499999999998
Iraq,IRQ,1993,24.224999999999977
Iraq,IRQ,1994,30.11499999999995
Iraq,IRQ,1995,30.11499999999995
Iraq,IRQ,1996,30.780000000000033
Iraq,IRQ,1997,28.975
Iraq,IRQ,1998,28.02500000000004
Iraq,IRQ,1999,30.210000000000065
Iraq,IRQ,2000,29.92499999999996
Iraq,IRQ,2001,26.22000000000001
Iraq,IRQ,2002,22.420000000000055
Iraq,IRQ,2003,14.820000000000045
Iraq,IRQ,2004,9.5
Iraq,IRQ,2005,13.774999999999974
Iraq,IRQ,2006,13.774999999999974
Iraq,IRQ,2007,45.42956999999997
Iraq,IRQ,2008,64.57625
Iraq,IRQ,2009,68.52729999999995
Iraq,IRQ,2010,71.35260000000008
Iraq,IRQ,2011,63.01920000000003
Iraq,IRQ,2012,63.413450000000026
Iraq,IRQ,2013,70.72654999999997
Iraq,IRQ,2014,75.30834299999998
Iraq,IRQ,2015,73.01096750000002
Iraq,IRQ,2016,98.95578099999993
Iraq,IRQ,2017,101.17798394180467
Iraq,IRQ,2018,129.90401509351676
Italy,ITA,1970,125.8154999999998
Italy,ITA,1971,128.20199999999926
Italy,ITA,1972,135.87325000000016
Italy,ITA,1973,146.7525000000003
Italy,ITA,1974,146.48449999999937
Italy,ITA,1975,139.61825000000024
Italy,ITA,1976,150.0287500000003
Italy,ITA,1977,131.61200000000025
Italy,ITA,1978,131.4550000000001
Italy,ITA,1979,128.2585000000004
Italy,ITA,1980,119.35624999999997
Italy,ITA,1981,133.75874999999994
Italy,ITA,1982,137.34075000000007
Italy,ITA,1983,123.14949999999988
Italy,ITA,1984,130.3392499999997
Italy,ITA,1985,134.1922500000001
Italy,ITA,1986,150.37625000000028
Italy,ITA,1987,154.11824999999993
Italy,ITA,1988,156.6407499999996
Italy,ITA,1989,160.1127500000003
Italy,ITA,1990,163.16599999999977
Italy,ITA,1991,164.11075000000002
Italy,ITA,1992,171.35074999999995
Italy,ITA,1993,182.37749999999988
Italy,ITA,1994,192.4262499999999
Italy,ITA,1995,190.1119999999995
Italy,ITA,1996,190.3087499999992
Italy,ITA,1997,184.85885000000002
Italy,ITA,1998,182.38166
Italy,ITA,1999,167.68134
Italy,ITA,2000,159.58686
Italy,ITA,2001,146.24725
Italy,ITA,2002,140.30432000000002
Italy,ITA,2003,133.22165
Italy,ITA,2004,124.35959
Italy,ITA,2005,115.82317
Italy,ITA,2006,105.34454000000001
Italy,ITA,2007,93.12674689313928
Italy,ITA,2008,88.15177949999996
Italy,ITA,2009,76.3239486277
Italy,ITA,2010,80.06565047407501
Italy,ITA,2011,80.47827226159998
Italy,ITA,2012,81.9580409666159
Italy,ITA,2013,73.67495028011895
Italy,ITA,2014,68.09556246788844
Italy,ITA,2015,64.49687846238592
Italy,ITA,2016,55.09763239067936
Italy,ITA,2017,52.73058550490064
Italy,ITA,2018,51.891969219243286
Kazakhstan,KAZ,1985,46.73758117627209
Kazakhstan,KAZ,1986,49.88996934945172
Kazakhstan,KAZ,1987,54.06174391558896
Kazakhstan,KAZ,1988,61.111785944194544
Kazakhstan,KAZ,1989,57.47968652727021
Kazakhstan,KAZ,1990,60.94046050000001
Kazakhstan,KAZ,1991,62.46614249999995
Kazakhstan,KAZ,1992,58.586578999999944
Kazakhstan,KAZ,1993,52.83112899999995
Kazakhstan,KAZ,1994,32.66851949999999
Kazakhstan,KAZ,1995,41.12317799999998
Kazakhstan,KAZ,1996,35.562827999999996
Kazakhstan,KAZ,1997,57.83934600000001
Kazakhstan,KAZ,1998,50.80794199999998
Kazakhstan,KAZ,1999,67.55239949999999
Kazakhstan,KAZ,2000,84.75436649999993
Kazakhstan,KAZ,2001,86.46539349999996
Kazakhstan,KAZ,2002,92.24971829999998
Kazakhstan,KAZ,2003,111.19500134999997
Kazakhstan,KAZ,2004,131.04657267499948
Kazakhstan,KAZ,2005,145.88431469999952
Kazakhstan,KAZ,2006,152.31095950624976
Kazakhstan,KAZ,2007,157.92487543124997
Kazakhstan,KAZ,2008,182.90975508125047
Kazakhstan,KAZ,2009,190.09033400000047
Kazakhstan,KAZ,2010,204.3025364999998
Kazakhstan,KAZ,2011,200.88687149999978
Kazakhstan,KAZ,2012,198.31677650000006
Kazakhstan,KAZ,2013,213.81511599999956
Kazakhstan,KAZ,2014,216.8074669999995
Kazakhstan,KAZ,2015,219.72647500000042
Kazakhstan,KAZ,2016,229.49139999999935
Kazakhstan,KAZ,2017,234.07922500000038
Kazakhstan,KAZ,2018,243.71558757200717
Kuwait,KWT,1970,19.35150000000005
Kuwait,KWT,1971,19.988
Kuwait,KWT,1972,23.626499999999982
Kuwait,KWT,1973,26.467000000000038
Kuwait,KWT,1974,27.844499999999982
Kuwait,KWT,1975,30.514000000000024
Kuwait,KWT,1976,36.70799999999996
Kuwait,KWT,1977,40.0235
Kuwait,KWT,1978,44.84950000000004
Kuwait,KWT,1979,59.38449999999999
Kuwait,KWT,1980,38.674499999999966
Kuwait,KWT,1981,44.49799999999997
Kuwait,KWT,1982,34.91249999999997
Kuwait,KWT,1983,38.33250000000005
Kuwait,KWT,1984,41.57199999999996
Kuwait,KWT,1985,39.899999999999984
Kuwait,KWT,1986,54.43500000000004
Kuwait,KWT,1987,45.409999999999975
Kuwait,KWT,1988,64.98000000000003
Kuwait,KWT,1989,77.52000000000007
Kuwait,KWT,1990,39.804999999999986
Kuwait,KWT,1991,4.75
Kuwait,KWT,1992,24.88999999999995
Kuwait,KWT,1993,51.49000000000006
Kuwait,KWT,1994,56.71500000000006
Kuwait,KWT,1995,88.14099999999998
Kuwait,KWT,1996,88.36900000000003
Kuwait,KWT,1997,88.06499999999996
Kuwait,KWT,1998,90.16450000000002
Kuwait,KWT,1999,82.53599999999999
Kuwait,KWT,2000,91.20000000000005
Kuwait,KWT,2001,90.24999999999997
Kuwait,KWT,2002,82.74499999999995
Kuwait,KWT,2003,95
Kuwait,KWT,2004,103.54999999999997
Kuwait,KWT,2005,116.8499999999995
Kuwait,KWT,2006,117.89499999999992
Kuwait,KWT,2007,106.97000000000004
Kuwait,KWT,2008,120.65000000000049
Kuwait,KWT,2009,109.14550000000001
Kuwait,KWT,2010,111.46349999999998
Kuwait,KWT,2011,128.5635000000004
Kuwait,KWT,2012,147.39250000000058
Kuwait,KWT,2013,154.95638600962863
Kuwait,KWT,2014,142.77337265647085
Kuwait,KWT,2015,160.63549999999995
Kuwait,KWT,2016,164.26449999999966
Kuwait,KWT,2017,162.46640245322516
Kuwait,KWT,2018,174.76747676930503
Libya,LBY,1970,2.7930000000000046
Libya,LBY,1971,6.726000000000005
Libya,LBY,1972,26.90399999999995
Libya,LBY,1973,43.044500000000006
Libya,LBY,1974,38.712500000000034
Libya,LBY,1975,44.032500000000034
Libya,LBY,1976,45.400500000000044
Libya,LBY,1977,47.98450000000002
Libya,LBY,1978,48.649499999999996
Libya,LBY,1979,64.45749999999995
Libya,LBY,1980,49.115000000000045
Libya,LBY,1981,29.92499999999996
Libya,LBY,1982,31.82499999999999
Libya,LBY,1983,35.244999999999955
Libya,LBY,1984,43.700000000000045
Libya,LBY,1985,49.40000000000003
Libya,LBY,1986,53.19999999999998
Libya,LBY,1987,47.5
Libya,LBY,1988,52.25000000000002
Libya,LBY,1989,64.59999999999994
Libya,LBY,1990,58.89999999999996
Libya,LBY,1991,62.13000000000005
Libya,LBY,1992,64.31499999999996
Libya,LBY,1993,60.42
Libya,LBY,1994,60.705
Libya,LBY,1995,60.23000000000002
Libya,LBY,1996,60.98999999999999
Libya,LBY,1997,62.41500000000004
Libya,LBY,1998,60.42
Libya,LBY,1999,49.40000000000003
Libya,LBY,2000,55.85999999999997
Libya,LBY,2001,58.70999999999997
Libya,LBY,2002,56.04999999999997
Libya,LBY,2003,52.25000000000002
Libya,LBY,2004,76.57
Libya,LBY,2005,107.35000000000004
Libya,LBY,2006,125.35249999999948
Libya,LBY,2007,145.15999999999966
Libya,LBY,2008,151.05000000000032
Libya,LBY,2009,151.05000000000032
Libya,LBY,2010,159.73299999999966
Libya,LBY,2011,74.62249999999996
Libya,LBY,2012,115.89999999999976
Libya,LBY,2013,121.59999999999928
Libya,LBY,2014,118.27499999999944
Libya,LBY,2015,110.19999999999979
Libya,LBY,2016,94.0499999999998
Libya,LBY,2017,95.91599308451016
Libya,LBY,2018,98.00648184965104
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0.828749150489384
Malaysia,MYS,1972,1.1605093980175125
Malaysia,MYS,1973,1.1605093980175125
Malaysia,MYS,1974,2.4192625470124742
Malaysia,MYS,1975,2.916263083336791
Malaysia,MYS,1976,3.4717678024515832
Malaysia,MYS,1977,3.176757348805964
Malaysia,MYS,1978,23.655594531537233
Malaysia,MYS,1979,29.354115989210285
Malaysia,MYS,1980,26.109350000000003
Malaysia,MYS,1981,21.992330000000003
Malaysia,MYS,1982,27.66777
Malaysia,MYS,1983,66.72131
Malaysia,MYS,1984,101.35545
Malaysia,MYS,1985,111.98527
Malaysia,MYS,1986,150.6085
Malaysia,MYS,1987,162.84326000000001
Malaysia,MYS,1988,168.11165000000003
Malaysia,MYS,1989,181.95135000000002
Malaysia,MYS,1990,180.11381
Malaysia,MYS,1991,213.87570000000002
Malaysia,MYS,1992,223.90076
Malaysia,MYS,1993,241.24108999999999
Malaysia,MYS,1994,255.52273000000002
Malaysia,MYS,1995,282.88812
Malaysia,MYS,1996,361.4604
Malaysia,MYS,1997,413.08597000000003
Malaysia,MYS,1998,412.26024
Malaysia,MYS,1999,422.27367
Malaysia,MYS,2000,496.82197
Malaysia,MYS,2001,490.23939
Malaysia,MYS,2002,505.88174
Malaysia,MYS,2003,527.22279
Malaysia,MYS,2004,601.42219
Malaysia,MYS,2005,676.9997963409572
Malaysia,MYS,2006,674.658908620629
Malaysia,MYS,2007,676.2869833236923
Malaysia,MYS,2008,692.050748967489
Malaysia,MYS,2009,669.1448647585659
Malaysia,MYS,2010,658.3085524826907
Malaysia,MYS,2011,669.5116710957254
Malaysia,MYS,2012,692.5072089185551
Malaysia,MYS,2013,729.0951341167868
Malaysia,MYS,2014,719.9225724309872
Malaysia,MYS,2015,738.5476503205191
Malaysia,MYS,2016,723.9247578905062
Malaysia,MYS,2017,744.6179953794604
Malaysia,MYS,2018,724.9466034824643
Mexico,MEX,1970,110.30307247353805
Mexico,MEX,1971,109.18173073650928
Mexico,MEX,1972,113.48022671280812
Mexico,MEX,1973,123.30594010841212
Mexico,MEX,1974,129.2620303659833
Mexico,MEX,1975,131.39034115040175
Mexico,MEX,1976,128.85492711777013
Mexico,MEX,1977,136.65276270152313
Mexico,MEX,1978,171.0586454571238
Mexico,MEX,1979,207.65465445009642
Mexico,MEX,1980,251.1524159451847
Mexico,MEX,1981,270.57907289428795
Mexico,MEX,1982,288.5231111946207
Mexico,MEX,1983,290.9616630092781
Mexico,MEX,1984,286.19361489328924
Mexico,MEX,1985,277.6376753275102
Mexico,MEX,1986,246.61609113895727
Mexico,MEX,1987,250.67101352772443
Mexico,MEX,1988,253.9322862617052
Mexico,MEX,1989,243.76479232539324
Mexico,MEX,1990,263.8613968412736
Mexico,MEX,1991,267.59096716018905
Mexico,MEX,1992,259.3753216405857
Mexico,MEX,1993,277.78210000000064
Mexico,MEX,1994,292.2300972222221
Mexico,MEX,1995,291.86251222222273
Mexico,MEX,1996,308.05027027777794
Mexico,MEX,1997,311.0647225000005
Mexico,MEX,1998,329.34113138888864
Mexico,MEX,1999,342.35268361111116
Mexico,MEX,2000,333.7866919444447
Mexico,MEX,2001,331.407042777778
Mexico,MEX,2002,337.27730555555524
Mexico,MEX,2003,348.4040808333335
Mexico,MEX,2004,370.27044916666625
Mexico,MEX,2005,443.1189113888893
Mexico,MEX,2006,484.5220025000008
Mexico,MEX,2007,468.58574305555544
Mexico,MEX,2008,472.30578388888847
Mexico,MEX,2009,525.830511111111
Mexico,MEX,2010,511.7781780555561
Mexico,MEX,2011,520.9899083333335
Mexico,MEX,2012,508.5018699999998
Mexico,MEX,2013,524.8803919444453
Mexico,MEX,2014,512.9980325000005
Mexico,MEX,2015,479.4694752777778
Mexico,MEX,2016,436.51424027777813
Mexico,MEX,2017,382.68443722222196
Mexico,MEX,2018,373.6453340323795
Middle East,,1970,103.39427228229509
Middle East,,1971,161.56687122350735
Middle East,,1972,200.0349142727601
Middle East,,1973,228.7567990145781
Middle East,,1974,239.83973922677274
Middle East,,1975,263.9953731560039
Middle East,,1976,274.30208057037055
Middle East,,1977,310.9292007740428
Middle East,,1978,300.7024029960581
Middle East,,1979,367.91791277031757
Middle East,,1980,342.37035345849273
Middle East,,1981,369.2929282205899
Middle East,,1982,413.03800715165386
