Entity,Code,Year,Low-carbon energy (%)
China,CHN,2010,7.768995293782822
China,CHN,2011,7.359204554426007
China,CHN,2012,8.812111673231064
China,CHN,2013,9.401801263526501
China,CHN,2014,10.723104463479178
China,CHN,2015,11.794075405688195
China,CHN,2016,12.82785874726752
China,CHN,2017,13.736158647918884
China,CHN,2018,14.73042170574605
Colombia,COL,1965,10.628825634734127
Colombia,COL,1966,10.838239627862077
Colombia,COL,1967,11.352862779988197
Colombia,COL,1968,12.012602295300978
Colombia,COL,1969,13.137581725460773
Colombia,COL,1970,13.405474540828113
Colombia,COL,1971,14.483195574150834
Colombia,COL,1972,14.2805242862412
Colombia,COL,1973,15.575161718378865
Colombia,COL,1974,15.783319077662957
Colombia,COL,1975,17.46714542233888
Colombia,COL,1976,17.62596314967767
Colombia,COL,1977,17.59026065251981
Colombia,COL,1978,18.982748179954697
Colombia,COL,1979,19.619665505857192
Colombia,COL,1980,21.022146498498152
Colombia,COL,1981,20.25055273976202
Colombia,COL,1982,20.697879989522754
Colombia,COL,1983,19.849689906228875
Colombia,COL,1984,21.580522973735487
Colombia,COL,1985,22.33375053931434
Colombia,COL,1986,25.007456775375868
Colombia,COL,1987,25.041472057963
Colombia,COL,1988,26.403181526179825
Colombia,COL,1989,27.398056266605558
Colombia,COL,1990,30.114686220551313
Colombia,COL,1991,29.2152254867777
Colombia,COL,1992,22.486285223840397
Colombia,COL,1993,25.545513985157463
Colombia,COL,1994,27.406811515154217
Colombia,COL,1995,26.951398113823892
Colombia,COL,1996,28.99447801400959
Colombia,COL,1997,25.106088701393496
Colombia,COL,1998,24.448027338591217
Colombia,COL,1999,28.902051962622117
Colombia,COL,2000,27.1628755347257
Colombia,COL,2001,28.29075940041595
Colombia,COL,2002,30.426761816506243
Colombia,COL,2003,31.22522675639704
Colombia,COL,2004,32.452187277628866
Colombia,COL,2005,33.09322934703118
Colombia,COL,2006,31.935591207417612
Colombia,COL,2007,32.9838052803763
Colombia,COL,2008,31.78245116047542
Colombia,COL,2009,29.82076650699114
Colombia,COL,2010,27.687416915229406
Colombia,COL,2011,31.573104903554828
Colombia,COL,2012,29.030735401274548
Colombia,COL,2013,26.655222491726903
Colombia,COL,2014,25.67843076382742
Colombia,COL,2015,25.51242767863371
Colombia,COL,2016,24.97479487639177
Colombia,COL,2017,29.501579174534047
Colombia,COL,2018,28.33540422434767
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.006360935298161595
Cyprus,CYP,2005,0.00692537353387017
Cyprus,CYP,2006,0.01156282733244896
Cyprus,CYP,2007,0.02624423647745563
Cyprus,CYP,2008,0.11263993701510493
Cyprus,CYP,2009,0.2356407385293726
Cyprus,CYP,2010,0.5640317970568256
Cyprus,CYP,2011,1.3907998232918346
Cyprus,CYP,2012,2.143353694998522
Cyprus,CYP,2013,3.0488201197462326
Cyprus,CYP,2014,2.96276084045751
Cyprus,CYP,2015,3.610785121709764
Cyprus,CYP,2016,3.526330928317878
Cyprus,CYP,2017,3.5180645062810036
Cyprus,CYP,2018,3.7695605449392926
Czech Republic,CZE,1965,1.2548073801421022
Czech Republic,CZE,1966,1.1738507998573235
Czech Republic,CZE,1967,1.0745252194663284
Czech Republic,CZE,1968,0.7970773321537051
Czech Republic,CZE,1969,0.6239279365425099
Czech Republic,CZE,1970,0.8551552413127319
Czech Republic,CZE,1971,0.5591925484454714
Czech Republic,CZE,1972,0.5936118751517193
Czech Republic,CZE,1973,0.5089784206823491
Czech Republic,CZE,1974,0.8063936606583477
Czech Republic,CZE,1975,0.8119252365816745
Czech Republic,CZE,1976,0.626421490273439
Czech Republic,CZE,1977,0.8280461112910362
Czech Republic,CZE,1978,0.757846588475421
Czech Republic,CZE,1979,0.940783731947366
Czech Republic,CZE,1980,1.0166126995814382
Czech Republic,CZE,1981,0.8804444295601892
Czech Republic,CZE,1982,0.7243972437946358
Czech Republic,CZE,1983,0.714380750529024
Czech Republic,CZE,1984,0.5477273871546131
Czech Republic,CZE,1985,1.6989051137784914
Czech Republic,CZE,1986,3.315463634042757
Czech Republic,CZE,1987,5.3297816584082565
Czech Republic,CZE,1988,5.611750713777557
Czech Republic,CZE,1989,5.845315443511864
Czech Republic,CZE,1990,6.652987022876099
Czech Republic,CZE,1991,7.03355993288257
Czech Republic,CZE,1992,7.487122422560058
Czech Republic,CZE,1993,7.862450801029894
Czech Republic,CZE,1994,8.379636180148374
Czech Republic,CZE,1995,7.9787831399949605
Czech Republic,CZE,1996,7.961659735584801
Czech Republic,CZE,1997,8.069021481244345
Czech Republic,CZE,1998,8.583309904972241
Czech Republic,CZE,1999,9.289740491982792
Czech Republic,CZE,2000,8.86735644309644
Czech Republic,CZE,2001,9.461674181973068
Czech Republic,CZE,2002,11.844807325331983
Czech Republic,CZE,2003,14.315282071126308
Czech Republic,CZE,2004,14.555919985574702
Czech Republic,CZE,2005,14.177811161658987
Czech Republic,CZE,2006,14.792968805593215
Czech Republic,CZE,2007,14.949421792187653
Czech Republic,CZE,2008,15.595161314667747
Czech Republic,CZE,2009,17.092013220219393
Czech Republic,CZE,2010,17.41910131043713
Czech Republic,CZE,2011,18.735295244101827
Czech Republic,CZE,2012,20.344371543144213
Czech Republic,CZE,2013,21.59906182963091
Czech Republic,CZE,2014,21.705067192306633
Czech Republic,CZE,2015,20.264088126872938
Czech Republic,CZE,2016,19.000004615870935
Czech Republic,CZE,2017,20.565920174762443
Czech Republic,CZE,2018,21.07290339208521
Denmark,DNK,1965,0.034989545508687006
Denmark,DNK,1966,0.0307605758978778
Denmark,DNK,1967,0.03058792404003921
Denmark,DNK,1968,0.029270687567748466
Denmark,DNK,1969,0.025499946663036566
Denmark,DNK,1970,0.023932345174778515
Denmark,DNK,1971,0.02532419131985091
Denmark,DNK,1972,0.023996257336378155
Denmark,DNK,1973,0.024802016280508772
Denmark,DNK,1974,0.027261933440550012
Denmark,DNK,1975,0.02628666704592356
Denmark,DNK,1976,0.021604151274873997
Denmark,DNK,1977,0.028969778986885263
Denmark,DNK,1978,0.0329484403629493
Denmark,DNK,1979,0.03851726072157789
Denmark,DNK,1980,0.05038430748775201
Denmark,DNK,1981,0.05785558683951773
Denmark,DNK,1982,0.06421743194848911
Denmark,DNK,1983,0.12958848374360019
Denmark,DNK,1984,0.13127013708312227
Denmark,DNK,1985,0.14150668251233217
Denmark,DNK,1986,0.24262604874168014
Denmark,DNK,1987,0.32407096120314227
Denmark,DNK,1988,0.5017415055851109
Denmark,DNK,1989,0.7767042817786337
Denmark,DNK,1990,1.1071302914890062
Denmark,DNK,1991,1.2687664733404658
Denmark,DNK,1992,1.7711379217660208
Denmark,DNK,1993,2.0428256369768647
Denmark,DNK,1994,1.8543641017046801
Denmark,DNK,1995,2.0093982923424516
Denmark,DNK,1996,1.8925731164783952
Denmark,DNK,1997,2.944409762560067
Denmark,DNK,1998,4.096973850188087
Denmark,DNK,1999,4.7170711913673795
Denmark,DNK,2000,6.255831939256387
Denmark,DNK,2001,6.5457346050762215
Denmark,DNK,2002,7.625610753361632
Denmark,DNK,2003,8.423268446836822
Denmark,DNK,2004,10.512562261356031
Denmark,DNK,2005,11.22629801314009
Denmark,DNK,2006,9.541621995911548
Denmark,DNK,2007,11.272719231369557
Denmark,DNK,2008,11.470618456974108
Denmark,DNK,2009,12.152877490358094
Denmark,DNK,2010,14.273456458595039
Denmark,DNK,2011,17.213868425213892
Denmark,DNK,2012,19.427635015926544
Denmark,DNK,2013,19.993683998710505
Denmark,DNK,2014,23.26220982262008
Denmark,DNK,2015,25.35181356256037
Denmark,DNK,2016,24.44355953621993
Denmark,DNK,2017,28.842806468378683
Denmark,DNK,2018,27.98653938375142
Ecuador,ECU,1965,10.275972627528102
Ecuador,ECU,1966,11.124020251916313
Ecuador,ECU,1967,11.419471905598941
Ecuador,ECU,1968,10.091716498060407
Ecuador,ECU,1969,10.589049613156835
Ecuador,ECU,1970,9.742683842913124
Ecuador,ECU,1971,9.70619062068645
Ecuador,ECU,1972,15.301429046929698
Ecuador,ECU,1973,8.284917859722613
Ecuador,ECU,1974,7.175355505576582
Ecuador,ECU,1975,7.517519971258929
Ecuador,ECU,1976,7.077325310216046
Ecuador,ECU,1977,8.638960582249902
Ecuador,ECU,1978,9.531405414792973
Ecuador,ECU,1979,8.271915403251425
Ecuador,ECU,1980,7.760901364023202
Ecuador,ECU,1981,6.387081637266966
Ecuador,ECU,1982,6.524651547423549
Ecuador,ECU,1983,12.768251413689914
Ecuador,ECU,1984,20.879879045073565
Ecuador,ECU,1985,14.408293228618957
Ecuador,ECU,1986,16.879059018705853
Ecuador,ECU,1987,18.680703396170017
Ecuador,ECU,1988,19.975731574771803
Ecuador,ECU,1989,19.99704908270657
Ecuador,ECU,1990,19.841784777356448
Ecuador,ECU,1991,18.167954303454025
Ecuador,ECU,1992,18.302683511183105
Ecuador,ECU,1993,19.93895496241369
Ecuador,ECU,1994,20.69779688463369
Ecuador,ECU,1995,17.46580790363025
Ecuador,ECU,1996,18.879330937291286
Ecuador,ECU,1997,17.455293289340766
Ecuador,ECU,1998,17.125146699184764
Ecuador,ECU,1999,20.07468705756739
Ecuador,ECU,2000,20.004348736297636
Ecuador,ECU,2001,18.364897428789217
Ecuador,ECU,2002,19.82009998178469
Ecuador,ECU,2003,18.60088049330194
Ecuador,ECU,2004,17.39441699505029
Ecuador,ECU,2005,15.441731765942665
Ecuador,ECU,2006,15.192364243353431
Ecuador,ECU,2007,18.4093012823396
Ecuador,ECU,2008,21.492317924022892
Ecuador,ECU,2009,17.994702759633014
Ecuador,ECU,2010,15.194108059479497
Ecuador,ECU,2011,18.43116052398866
Ecuador,ECU,2012,19.147312352886896
Ecuador,ECU,2013,16.83010902979707
Ecuador,ECU,2014,16.79159397949682
Ecuador,ECU,2015,19.20276448513328
Ecuador,ECU,2016,23.219697530307236
Ecuador,ECU,2017,28.018451063900322
Ecuador,ECU,2018,27.2688336958342
Egypt,EGY,1965,5.003728011599278
Egypt,EGY,1966,5.010169946235921
Egypt,EGY,1967,6.315650398207122
Egypt,EGY,1968,8.959237120183367
Egypt,EGY,1969,14.570467318904894
Egypt,EGY,1970,13.72484523462858
Egypt,EGY,1971,14.38196002818424
Egypt,EGY,1972,13.238282550758399
Egypt,EGY,1973,13.994999775020778
Egypt,EGY,1974,14.60801649806247
Egypt,EGY,1975,14.642551538285112
Egypt,EGY,1976,14.440029125801871
Egypt,EGY,1977,15.046572592953943
Egypt,EGY,1978,15.636812737367139
Egypt,EGY,1979,13.819566223191618
Egypt,EGY,1980,12.352345702401482
Egypt,EGY,1981,11.303663853727988
Egypt,EGY,1982,10.395794039344743
Egypt,EGY,1983,8.955591236353253
Egypt,EGY,1984,8.071175230953727
Egypt,EGY,1985,7.3874529328813345
Egypt,EGY,1986,7.073880089495479
Egypt,EGY,1987,6.7502163833434246
Egypt,EGY,1988,6.448069575513713
Egypt,EGY,1989,6.559342109080833
Egypt,EGY,1990,6.660747543848246
Egypt,EGY,1991,6.550813672086056
Egypt,EGY,1992,6.482407833560323
Egypt,EGY,1993,6.606401787461557
Egypt,EGY,1994,6.8903816828196005
Egypt,EGY,1995,6.783717022578482
Egypt,EGY,1996,6.605178142725861
Egypt,EGY,1997,6.4984826515147365
Egypt,EGY,1998,6.417401026711452
Egypt,EGY,1999,6.661711434786881
Egypt,EGY,2000,6.6606383802293045
Egypt,EGY,2001,6.467908997537811
Egypt,EGY,2002,6.198960886037442
Egypt,EGY,2003,5.438425945570686
Egypt,EGY,2004,5.236727943352276
Egypt,EGY,2005,4.920324832658212
Egypt,EGY,2006,4.770363790903078
Egypt,EGY,2007,5.005299247179544
Egypt,EGY,2008,5.058153308218286
Egypt,EGY,2009,4.49525216681425
Egypt,EGY,2010,4.150989322545564
Egypt,EGY,2011,4.183227003589047
Egypt,EGY,2012,4.016817890410899
Egypt,EGY,2013,4.037310186067595
Egypt,EGY,2014,4.023761500529573
Egypt,EGY,2015,4.144185937636332
Egypt,EGY,2016,4.0588053047168575
Egypt,EGY,2017,3.938053193670231
Egypt,EGY,2018,4.059031262599647
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.026807009885095014
Estonia,EST,1996,0.02118786606961636
Estonia,EST,1997,0.0342798331006165
Estonia,EST,1998,0.054954267151816595
Estonia,EST,1999,0.07990704375820784
Estonia,EST,2000,0.08737825608771516
Estonia,EST,2001,0.0845205690333737
Estonia,EST,2002,0.16337459119049708
Estonia,EST,2003,0.19610107276170782
Estonia,EST,2004,0.25201198470001035
Estonia,EST,2005,0.4600554972874988
Estonia,EST,2006,0.5504234573738348
Estonia,EST,2007,0.5638001396745107
Estonia,EST,2008,0.7879596814769885
Estonia,EST,2009,2.4141024949137235
Estonia,EST,2010,3.854117055493542
Estonia,EST,2011,4.224320093009161
Estonia,EST,2012,5.230655713245807
Estonia,EST,2013,4.185231149408897
Estonia,EST,2014,4.812019905800147
Estonia,EST,2015,5.658551771372473
Estonia,EST,2016,5.676631858558195
Estonia,EST,2017,6.994172006831606
Estonia,EST,2018,6.6592125701958995
Europe,,1965,6.956758484151697
Europe,,1966,7.377654739628092
Europe,,1967,7.268434886261269
Europe,,1968,7.11178752449228
Europe,,1969,6.691846484118899
Europe,,1970,6.603868188260266
Europe,,1971,6.609690511542903
Europe,,1972,6.74264488077347
Europe,,1973,6.566559476453611
Europe,,1974,7.278366196357903
Europe,,1975,7.9165831516484
Europe,,1976,7.34593579043258
Europe,,1977,8.69512305040062
Europe,,1978,8.631323827696287
Europe,,1979,8.907687779006542
Europe,,1980,9.437353753540272
Europe,,1981,10.900260288044441
Europe,,1982,11.494364271924594
Europe,,1983,12.456193511223239
Europe,,1984,13.695108808269104
Europe,,1985,13.581707471870654
Europe,,1986,13.678779910223632
Europe,,1987,14.204757057606281
Europe,,1988,15.297472726135663
Europe,,1989,14.991755167131194
Europe,,1990,15.103537518500762
Europe,,1991,15.733033731301333
Europe,,1992,16.472499791498077
Europe,,1993,17.500884356279055
Europe,,1994,17.858854965813865
Europe,,1995,17.958183438368884
Europe,,1996,17.882564432325964
Europe,,1997,18.34225029805301
Europe,,1998,18.47005789793074
Europe,,1999,18.71653167789513
Europe,,2000,18.94338276522841
Europe,,2001,19.060848643228184
Europe,,2002,18.916233735555476
Europe,,2003,18.45280152113593
Europe,,2004,19.04385145825191
Europe,,2005,19.066916526554962
Europe,,2006,19.00013160942719
Europe,,2007,19.003537632254712
Europe,,2008,19.647418065271467
Europe,,2009,20.598399892437183
Europe,,2010,21.251399672534564
Europe,,2011,21.490974425031062
Europe,,2012,22.63326825648568
Europe,,2013,23.730655214982832
Europe,,2014,24.978378598919594
Europe,,2015,25.26379474137495
Europe,,2016,24.91137049841618
Europe,,2017,24.703291583038613
Europe,,2018,25.82621304476512
Finland,FIN,1965,21.906902147620393
Finland,FIN,1966,21.34426996611305
Finland,FIN,1967,22.758891947641327
Finland,FIN,1968,18.826066748528937
Finland,FIN,1969,14.199851078384915
Finland,FIN,1970,14.03275460870656
Finland,FIN,1971,15.350360123199241
Finland,FIN,1972,14.128608740077741
Finland,FIN,1973,13.050588729977363
Finland,FIN,1974,16.402406664513727
Finland,FIN,1975,15.500503799110968
Finland,FIN,1976,11.292897245966913
Finland,FIN,1977,16.7834056383904
Finland,FIN,1978,14.176313600871355
Finland,FIN,1979,17.715410503138802
Finland,FIN,1980,17.40622260882372
Finland,FIN,1981,28.583742822624252
Finland,FIN,1982,30.555302931153115
Finland,FIN,1983,32.38803566447081
Finland,FIN,1984,31.860627917196094
Finland,FIN,1985,29.60981558190984
Finland,FIN,1986,29.335794283417098
Finland,FIN,1987,29.630835921089734
Finland,FIN,1988,29.345523482818958
Finland,FIN,1989,28.490086771022494
Finland,FIN,1990,29.349620265692916
Finland,FIN,1991,30.817107627933172
Finland,FIN,1992,32.362449851395695
Finland,FIN,1993,31.99997686510424
Finland,FIN,1994,29.085275359851998
Finland,FIN,1995,31.422982091979897
Finland,FIN,1996,28.980486477432315
Finland,FIN,1997,31.463389257931297
Finland,FIN,1998,34.50511474788727
Finland,FIN,1999,33.577317460148585
Finland,FIN,2000,34.61929295933587
Finland,FIN,2001,32.61609977992521
Finland,FIN,2002,30.611718253546428
Finland,FIN,2003,28.23670243636956
Finland,FIN,2004,32.941379150865856
Finland,FIN,2005,34.89464030106302
Finland,FIN,2006,31.6338389721311
Finland,FIN,2007,33.35200212067325
Finland,FIN,2008,36.661816961665224
Finland,FIN,2009,35.20728573427628
Finland,FIN,2010,33.502671384331485
Finland,FIN,2011,36.1847622260722
Finland,FIN,2012,40.51836682548017
Finland,FIN,2013,38.387232189541265
Finland,FIN,2014,40.25516563040245
Finland,FIN,2015,43.582901519938424
Finland,FIN,2016,42.30432105738811
Finland,FIN,2017,43.61734972724033
Finland,FIN,2018,42.677827790792534
France,FRA,1965,9.744127955313827
France,FRA,1966,10.77028805250099
France,FRA,1967,9.102305428357237
France,FRA,1968,9.692945857995253
France,FRA,1969,9.431600722620294
France,FRA,1970,9.411825713578907
France,FRA,1971,8.446485992454376
France,FRA,1972,8.611833742599647
France,FRA,1973,7.809537321362157
France,FRA,1974,9.023838418022674
France,FRA,1975,10.553741449469234
France,FRA,1976,8.140093806572724
France,FRA,1977,11.748638009510481
France,FRA,1978,11.7784255639702
France,FRA,1979,12.314727265289285
France,FRA,1980,15.323869361823512
France,FRA,1981,21.041654265996996
France,FRA,1982,22.112845530439674
France,FRA,1983,25.724676143607304
France,FRA,1984,29.97892909213756
France,FRA,1985,32.401731261322986
France,FRA,1986,35.04450683314484
France,FRA,1987,36.56860996049643
France,FRA,1988,37.84458127991282
France,FRA,1989,37.12244250691597
France,FRA,1990,37.80499142564372
France,FRA,1991,37.59819526407948
France,FRA,1992,39.11121852453629
France,FRA,1993,41.609583268853754
France,FRA,1994,42.76237227289603
France,FRA,1995,42.87290537540651
France,FRA,1996,42.50471224093811
France,FRA,1997,42.734136405400434
France,FRA,1998,40.885104382911734
France,FRA,1999,41.71654432760835
France,FRA,2000,42.51282998542881
France,FRA,2001,43.14080423930414
France,FRA,2002,43.642615908421874
France,FRA,2003,43.33643881981054
France,FRA,2004,43.55096524206819
France,FRA,2005,43.28817440456493
France,FRA,2006,43.93113143288127
France,FRA,2007,43.96887665383281
France,FRA,2008,44.35063693129241
France,FRA,2009,43.73909177164829
France,FRA,2010,44.779606422283365
France,FRA,2011,46.44987403871833
France,FRA,2012,46.5229012786337
France,FRA,2013,47.09236836910344
France,FRA,2014,49.73408374771502
France,FRA,2015,49.28468058016474
France,FRA,2016,47.498669557821586
France,FRA,2017,46.59818119443179
France,FRA,2018,48.89731788053426
Germany,DEU,1965,1.451537362615072
Germany,DEU,1966,1.5829908576816014
Germany,DEU,1967,1.612383433168731
Germany,DEU,1968,1.5718224032433201
Germany,DEU,1969,1.4673206773970342
Germany,DEU,1970,1.8217758787622291
Germany,DEU,1971,1.4957646450560482
Germany,DEU,1972,1.6606248244771895
Germany,DEU,1973,1.8772952658537327
Germany,DEU,1974,2.2335176727805615
Germany,DEU,1975,2.967603437942865
Germany,DEU,1976,2.940486415827319
Germany,DEU,1977,3.9610931825724136
Germany,DEU,1978,4.043638419796366
Germany,DEU,1979,4.334349671428716
Germany,DEU,1980,4.778414653295763
Germany,DEU,1981,5.6197772505508095
Germany,DEU,1982,6.4108186522750366
Germany,DEU,1983,6.476044646346371
Germany,DEU,1984,7.913868875424081
Germany,DEU,1985,9.753135524769343
Germany,DEU,1986,9.394179120689653
Germany,DEU,1987,10.115234466255606
Germany,DEU,1988,11.015517777105574
Germany,DEU,1989,11.332139253033349
Germany,DEU,1990,10.852593193882486
Germany,DEU,1991,10.698732456774822
Germany,DEU,1992,11.88450696101087
Germany,DEU,1993,11.631258942016817
Germany,DEU,1994,11.708190626041892
Germany,DEU,1995,11.984324564294095
Germany,DEU,1996,11.950055802590168
Germany,DEU,1997,12.767203027360004
Germany,DEU,1998,12.45951056652291
Germany,DEU,1999,13.414109034623264
Germany,DEU,2000,13.929626429692826
Germany,DEU,2001,13.776018981267226
Germany,DEU,2002,13.958133775495346
Germany,DEU,2003,13.967110552428172
Germany,DEU,2004,14.83422361302151
Germany,DEU,2005,15.117862286045918
Germany,DEU,2006,15.611225352284897
Germany,DEU,2007,15.600537015142166
Germany,DEU,2008,16.321470833752027
Germany,DEU,2009,16.52533091609813
Germany,DEU,2010,16.958752040111072
Germany,DEU,2011,16.60651202734448
Germany,DEU,2012,17.145879244960696
Germany,DEU,2013,17.124440288797253
Germany,DEU,2014,18.56893271837936
Germany,DEU,2015,19.685360478287475
Germany,DEU,2016,18.920079437629596
Germany,DEU,2017,19.832699725653672
Germany,DEU,2018,21.111630495448956
Greece,GRC,1965,2.7689046228555685
Greece,GRC,1966,5.753691297186851
Greece,GRC,1967,5.01729511003892
Greece,GRC,1968,3.9922317852923896
Greece,GRC,1969,5.682219252888915
Greece,GRC,1970,6.612531044784102
Greece,GRC,1971,5.5910091482223985
Greece,GRC,1972,5.02156477315166
Greece,GRC,1973,3.62221934219295
Greece,GRC,1974,3.37787595887514
Greece,GRC,1975,2.957482986925082
Greece,GRC,1976,2.496121107462443
Greece,GRC,1977,2.4682309703131664
Greece,GRC,1978,3.76999273327609
Greece,GRC,1979,5.124582636492558
Greece,GRC,1980,4.942010629560021
Greece,GRC,1981,4.509111246888374
Greece,GRC,1982,4.66079457918346
Greece,GRC,1983,3.0833547262196315
Greece,GRC,1984,3.6141373891615842
Greece,GRC,1985,3.3517129517704434
Greece,GRC,1986,3.86605456424432
Greece,GRC,1987,3.0359814657126964
Greece,GRC,1988,2.445547540644428
Greece,GRC,1989,1.8144948490727577
Greece,GRC,1990,1.6007314101016672
Greece,GRC,1991,2.7829701511850136
Greece,GRC,1992,1.9550571970683674
Greece,GRC,1993,2.0277005823484937
Greece,GRC,1994,2.2557510907841865
Greece,GRC,1995,2.943768315000714
Greece,GRC,1996,3.5264374697422483
Greece,GRC,1997,3.0673863986746683
Greece,GRC,1998,2.7917066674467717
Greece,GRC,1999,3.509740055797818
Greece,GRC,2000,2.8994853749672567
Greece,GRC,2001,2.030533881201835
Greece,GRC,2002,2.4671572400620323
Greece,GRC,2003,3.867551476804365
Greece,GRC,2004,3.8767488841413003
Greece,GRC,2005,4.172884485390975
Greece,GRC,2006,4.83876692078236
Greece,GRC,2007,2.8384891133045786
Greece,GRC,2008,3.682990974060511
Greece,GRC,2009,5.41802443981829
Greece,GRC,2010,7.314833710368661
Greece,GRC,2011,5.8081944515753925
Greece,GRC,2012,7.648303623678244
Greece,GRC,2013,11.402540504137834
Greece,GRC,2014,10.27626089964678
Greece,GRC,2015,12.431065353448425
Greece,GRC,2016,12.663500687843014
Greece,GRC,2017,11.139382649841677
Greece,GRC,2018,12.86849160684034
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0006391258748404507
Hong Kong,HKG,2007,0.0007487531676775352
Hong Kong,HKG,2008,0.0007508081749744348
Hong Kong,HKG,2009,0.0009363851242982927
Hong Kong,HKG,2010,0.07649201911549425
Hong Kong,HKG,2011,0.06355464051287077
Hong Kong,HKG,2012,0.07556365607930106
Hong Kong,HKG,2013,0.07602592087970206
Hong Kong,HKG,2014,0.08697240960934619
Hong Kong,HKG,2015,0.08286920312600869
Hong Kong,HKG,2016,0.08045826034561603
Hong Kong,HKG,2017,0.07518503366440563
Hong Kong,HKG,2018,0.07464494515262697
Hungary,HUN,1965,0.10061656757268979
Hungary,HUN,1966,0.14890666759081453
Hungary,HUN,1967,0.11704172301001028
Hungary,HUN,1968,0.1315986966552816
Hungary,HUN,1969,0.12289800677212262
Hungary,HUN,1970,0.11406023771108388
Hungary,HUN,1971,0.11048263159657669
Hungary,HUN,1972,0.1222966942506453
Hungary,HUN,1973,0.09882267967623387
Hungary,HUN,1974,0.08218072743902638
Hungary,HUN,1975,0.1595707307211216
Hungary,HUN,1976,0.14936281578557487
Hungary,HUN,1977,0.1305298733710695
Hungary,HUN,1978,0.11486357042809639
Hungary,HUN,1979,0.11600557995249976
Hungary,HUN,1980,0.09396228089504913
Hungary,HUN,1981,0.13509900468758568
Hungary,HUN,1982,0.13812113784924676
Hungary,HUN,1983,2.200681270606412
Hungary,HUN,1984,3.2305072839130258
Hungary,HUN,1985,5.258141328487271
Hungary,HUN,1986,6.036213855096409
Hungary,HUN,1987,8.527957970780864
Hungary,HUN,1988,10.672525784053542
Hungary,HUN,1989,11.31287432599857
Hungary,HUN,1990,11.33291023457286
Hungary,HUN,1991,12.143895343972968
Hungary,HUN,1992,13.094125239611799
Hungary,HUN,1993,13.126086719422435
Hungary,HUN,1994,13.190900539044428
Hungary,HUN,1995,13.096294798858569
Hungary,HUN,1996,13.019665576506782
Hungary,HUN,1997,13.214570184600191
Hungary,HUN,1998,13.012984186157247
Hungary,HUN,1999,13.152333493421686
Hungary,HUN,2000,13.66593874890317
Hungary,HUN,2001,13.234042321650941
Hungary,HUN,2002,13.239321052808492
Hungary,HUN,2003,10.49680065272487
Hungary,HUN,2004,11.797571787376663
Hungary,HUN,2005,13.489244468266099
Hungary,HUN,2006,13.023431553404263
Hungary,HUN,2007,14.61243158731493
