Entity,Code,Year,Coal per capita (kWh) (kilowatt-hours)
Hong Kong,HKG,2002,9249.270533624293
Hong Kong,HKG,2003,11690.004129827508
Hong Kong,HKG,2004,10883.082118360267
Hong Kong,HKG,2005,11796.487772168392
Hong Kong,HKG,2006,11722.165050239637
Hong Kong,HKG,2007,12719.013969692985
Hong Kong,HKG,2008,11584.084084033711
Hong Kong,HKG,2009,12021.33975095307
Hong Kong,HKG,2010,10396.648802717487
Hong Kong,HKG,2011,12294.411938067646
Hong Kong,HKG,2012,12033.016413326239
Hong Kong,HKG,2013,12748.820551854986
Hong Kong,HKG,2014,13276.259440528382
Hong Kong,HKG,2015,10840.677860658225
Hong Kong,HKG,2016,10753.075342049973
Hong Kong,HKG,2017,9987.377193831097
Hong Kong,HKG,2018,9897.96225964867
Hungary,HUN,1965,12476.234021632254
Hungary,HUN,1966,11920.522139498433
Hungary,HUN,1967,10300.079032100693
Hungary,HUN,1968,10125.672497570456
Hungary,HUN,1969,10238.318327040372
Hungary,HUN,1970,10367.820760177503
Hungary,HUN,1971,10004.842277361033
Hungary,HUN,1972,9696.872242470747
Hungary,HUN,1973,9720.9623110771
Hungary,HUN,1974,9243.221438107954
Hungary,HUN,1975,8771.938823976441
Hungary,HUN,1976,8845.088863679335
Hungary,HUN,1977,8946.91078311554
Hungary,HUN,1978,8891.354156925092
Hungary,HUN,1979,8924.81974848626
Hungary,HUN,1980,8736.018225776455
Hungary,HUN,1981,8784.730132142195
Hungary,HUN,1982,9184.834826427772
Hungary,HUN,1983,8672.629112381666
Hungary,HUN,1984,8480.687576528211
Hungary,HUN,1985,8369.725534734054
Hungary,HUN,1986,8308.722312006845
Hungary,HUN,1987,8339.18186157518
Hungary,HUN,1988,7898.592237661716
Hungary,HUN,1989,7097.408190732552
Hungary,HUN,1990,6900.761423340081
Hungary,HUN,1991,6434.755663417929
Hungary,HUN,1992,5805.094459889951
Hungary,HUN,1993,5229.233758084758
Hungary,HUN,1994,4961.096611314926
Hungary,HUN,1995,4884.215667214223
Hungary,HUN,1996,4831.2699438637255
Hungary,HUN,1997,4625.700494761351
Hungary,HUN,1998,4501.142608949417
Hungary,HUN,1999,4700.036019123817
Hungary,HUN,2000,4402.0215644261825
Hungary,HUN,2001,4194.012128912
Hungary,HUN,2002,4056.9368142028134
Hungary,HUN,2003,4162.358765407752
Hungary,HUN,2004,3957.2690597192013
Hungary,HUN,2005,3529.010843743804
Hungary,HUN,2006,3552.997382657121
Hungary,HUN,2007,3624.7533330007986
Hungary,HUN,2008,3532.217927341874
Hungary,HUN,2009,2983.9667536901297
Hungary,HUN,2010,3153.896200261912
Hungary,HUN,2011,3187.9021675424415
Hungary,HUN,2012,3077.197310421736
Hungary,HUN,2013,2702.555841976815
Hungary,HUN,2014,2679.3551024987255
Hungary,HUN,2015,2784.4227715279203
Hungary,HUN,2016,2615.247508458936
Hungary,HUN,2017,2679.456378211716
Hungary,HUN,2018,2621.9480792943973
Iceland,ISL,1965,395.94189625
Iceland,ISL,1966,287.06030794871793
Iceland,ISL,1967,218.38294487309648
Iceland,ISL,1968,169.8858065
Iceland,ISL,1969,118.58972821782177
Iceland,ISL,1970,78.48442789215686
Iceland,ISL,1971,53.139155507246386
Iceland,ISL,1972,37.830008619047625
Iceland,ISL,1973,23.525906572769955
Iceland,ISL,1974,18.672503425925928
Iceland,ISL,1975,12.415878577981651
Iceland,ISL,1976,12.515148727272729
Iceland,ISL,1977,11.298806936936936
Iceland,ISL,1978,9.479176875000002
Iceland,ISL,1979,811.1947127876108
Iceland,ISL,1980,1072.105275921053
Iceland,ISL,1981,1798.9090670129872
Iceland,ISL,1982,1663.3819978540773
Iceland,ISL,1983,2347.220314830508
Iceland,ISL,1984,3203.3138187866107
Iceland,ISL,1985,3382.3470850000003
Iceland,ISL,1986,3778.622938606558
Iceland,ISL,1987,2977.2631435627536
Iceland,ISL,1988,2966.1760016400003
Iceland,ISL,1989,3143.6190441666668
Iceland,ISL,1990,2963.356883254902
Iceland,ISL,1991,3021.4263530620156
Iceland,ISL,1992,2361.8153901538462
Iceland,ISL,1993,2411.8630960456276
Iceland,ISL,1994,2364.8603942264153
Iceland,ISL,1995,2750.626878992538
Iceland,ISL,1996,2704.474056222222
Iceland,ISL,1997,2774.241755970696
Iceland,ISL,1998,2472.378182654545
Iceland,ISL,1999,2860.4028926258993
Iceland,ISL,2000,3927.399994142858
Iceland,ISL,2001,4215.434621625442
Iceland,ISL,2002,4169.590660526316
Iceland,ISL,2003,4050.925942743055
Iceland,ISL,2004,4200.076384364262
Iceland,ISL,2005,3954.8022763050853
Iceland,ISL,2006,3981.481498933333
Iceland,ISL,2007,4189.435319868852
Iceland,ISL,2008,3572.7045503858526
Iceland,ISL,2009,3252.4613312025313
Iceland,ISL,2010,3385.416678125
Iceland,ISL,2011,3353.9731795665634
Iceland,ISL,2012,3399.7955097852764
Iceland,ISL,2013,3899.082584740061
Iceland,ISL,2014,3174.6031699392097
Iceland,ISL,2015,3501.6835017878793
Iceland,ISL,2016,4049.5314603012052
Iceland,ISL,2017,3992.015954790419
Iceland,ISL,2018,3956.478720771513
India,IND,1965,828.2674700782378
India,IND,1966,809.2414944291176
India,IND,1967,805.6964875414765
India,IND,1968,816.2056505179365
India,IND,1969,848.5633528442612
India,IND,1970,786.7736526382347
India,IND,1971,779.885777820823
India,IND,1972,804.8417985454901
India,IND,1973,775.845149030251
India,IND,1974,855.541275691923
India,IND,1975,898.5773200741384
India,IND,1976,914.3779586168353
India,IND,1977,935.5268627035422
India,IND,1978,884.890013582651
India,IND,1979,918.7371433581548
India,IND,1980,943.6470835791106
India,IND,1981,1037.4027864632797
India,IND,1982,1002.2739250584498
India,IND,1983,1039.5221685935255
India,IND,1984,1067.1303980494718
India,IND,1985,1093.1167821931258
India,IND,1986,1148.7142132467236
India,IND,1987,1234.1735629376722
India,IND,1988,1296.2358731020338
India,IND,1989,1379.5076354389605
India,IND,1990,1461.1900459807293
India,IND,1991,1523.526079580975
India,IND,1992,1581.7062336398492
India,IND,1993,1606.2312389504473
India,IND,1994,1625.7231981896941
India,IND,1995,1692.6802131835825
India,IND,1996,1708.6139477708505
India,IND,1997,1754.344633222128
India,IND,1998,1779.6652423664445
India,IND,1999,1731.4205178147356
India,IND,2000,1809.421602987386
India,IND,2001,1793.2326700512644
India,IND,2002,1841.6032689053823
India,IND,2003,1897.2328577123824
India,IND,2004,1986.0824361116074
India,IND,2005,2140.1956683682874
India,IND,2006,2188.29028120109
India,IND,2007,2359.3187904450956
India,IND,2008,2511.362717689632
India,IND,2009,2682.107948276691
India,IND,2010,2736.1191904937104
India,IND,2011,2833.6083969549413
India,IND,2012,3031.9310313978676
India,IND,2013,3203.246595614405
India,IND,2014,3478.800059109092
India,IND,2015,3508.7707426499583
India,IND,2016,3515.7985312966075
India,IND,2017,3613.5762688210903
India,IND,2018,3888.192741800675
Indonesia,IDN,1965,14.962749458944618
Indonesia,IDN,1966,17.83586508129095
Indonesia,IDN,1967,12.193999962216388
Indonesia,IDN,1968,8.873781945210519
Indonesia,IDN,1969,10.406320743743233
Indonesia,IDN,1970,8.814213410225362
Indonesia,IDN,1971,9.86596538853071
Indonesia,IDN,1972,9.61022005172827
Indonesia,IDN,1973,6.273832528180355
Indonesia,IDN,1974,6.662821176876834
Indonesia,IDN,1975,8.276566601112636
Indonesia,IDN,1976,8.073555427829243
Indonesia,IDN,1977,8.471860021270706
Indonesia,IDN,1978,10.999630214333463
Indonesia,IDN,1979,16.151656134990628
Indonesia,IDN,1980,19.955441918506864
Indonesia,IDN,1981,20.803906239648068
Indonesia,IDN,1982,19.199122148276665
Indonesia,IDN,1983,18.768868546417917
Indonesia,IDN,1984,19.224567685118892
Indonesia,IDN,1985,63.443284721969675
Indonesia,IDN,1986,99.87872236806159
Indonesia,IDN,1987,153.5512412222854
Indonesia,IDN,1988,157.3920994879298
Indonesia,IDN,1989,231.9356590042325
Indonesia,IDN,1990,219.37178260071917
Indonesia,IDN,1991,218.18579140721158
Indonesia,IDN,1992,261.862044582561
Indonesia,IDN,1993,300.28476233198626
Indonesia,IDN,1994,295.6406326379073
Indonesia,IDN,1995,320.3696912336621
Indonesia,IDN,1996,376.21549852639055
Indonesia,IDN,1997,457.2873866723201
Indonesia,IDN,1998,483.82227838997807
Indonesia,IDN,1999,656.6874891417208
Indonesia,IDN,2000,723.8476161076808
Indonesia,IDN,2001,906.4882838457551
Indonesia,IDN,2002,922.445841500198
Indonesia,IDN,2003,1221.6813320542997
Indonesia,IDN,2004,1107.420570848598
Indonesia,IDN,2005,1252.2945679500838
Indonesia,IDN,2006,1464.2016935247123
Indonesia,IDN,2007,1812.8520225412485
Indonesia,IDN,2008,1556.2798211933582
Indonesia,IDN,2009,1616.7685509873331
Indonesia,IDN,2010,1898.646528610535
Indonesia,IDN,2011,2224.3226306928145
Indonesia,IDN,2012,2481.782346935827
Indonesia,IDN,2013,2633.2590927804163
Indonesia,IDN,2014,2056.7968182359446
Indonesia,IDN,2015,2302.570778493298
Indonesia,IDN,2016,2372.523068061907
Indonesia,IDN,2017,2512.5756989899696
Indonesia,IDN,2018,2674.6245481348506
Iran,IRN,1965,98.33420156281309
Iran,IRN,1966,105.29815797689666
Iran,IRN,1967,113.1271373204651
Iran,IRN,1968,121.32060814559982
Iran,IRN,1969,130.2694039258059
Iran,IRN,1970,139.8993476888546
Iran,IRN,1971,95.97748651048425
Iran,IRN,1972,146.00435411471324
Iran,IRN,1973,238.8936565715395
Iran,IRN,1974,254.39316963443028
Iran,IRN,1975,457.66803819126187
Iran,IRN,1976,438.8754636272011
Iran,IRN,1977,430.3467583254317
Iran,IRN,1978,254.4887589332889
Iran,IRN,1979,354.75013642344976
Iran,IRN,1980,359.93510970245796
Iran,IRN,1981,288.98004129353234
Iran,IRN,1982,374.2307838735103
Iran,IRN,1983,338.7835497398997
Iran,IRN,1984,251.34692674774047
Iran,IRN,1985,237.49473483008427
Iran,IRN,1986,224.82730694275278
Iran,IRN,1987,212.8016935578388
Iran,IRN,1988,211.80548900653764
Iran,IRN,1989,150.65413155302616
Iran,IRN,1990,146.56304846893516
Iran,IRN,1991,204.4417252379549
Iran,IRN,1992,176.68439248043555
Iran,IRN,1993,213.75840298707385
Iran,IRN,1994,211.54695713884902
Iran,IRN,1995,195.3843028497958
Iran,IRN,1996,201.5945077454049
Iran,IRN,1997,203.87738516852514
Iran,IRN,1998,234.3081767023073
Iran,IRN,1999,220.13365796824124
Iran,IRN,2000,231.0113600414489
Iran,IRN,2001,223.66025463137146
Iran,IRN,2002,209.28226915360037
Iran,IRN,2003,223.96495163160756
Iran,IRN,2004,231.6314939594785
Iran,IRN,2005,259.4932705484361
Iran,IRN,2006,247.66171950960248
Iran,IRN,2007,255.3464514410676
Iran,IRN,2008,189.12565674352825
Iran,IRN,2009,216.51065053136784
Iran,IRN,2010,202.7190845003593
Iran,IRN,2011,222.40686246399144
Iran,IRN,2012,172.99001469420176
Iran,IRN,2013,218.16825906749304
Iran,IRN,2014,245.41137595848505
Iran,IRN,2015,231.25300501961982
Iran,IRN,2016,221.09190714393443
Iran,IRN,2017,206.01112881275256
Iran,IRN,2018,211.88344972127143
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Ireland,IRL,1965,12873.718130311616
Ireland,IRL,1966,14608.264550264554
Ireland,IRL,1967,15495.76950105411
Ireland,IRL,1968,18825.07165326809
Ireland,IRL,1969,17798.219368274906
Ireland,IRL,1970,8598.521320495185
Ireland,IRL,1971,8106.236413043478
Ireland,IRL,1972,7436.6588550385
Ireland,IRL,1973,7141.295319709954
Ireland,IRL,1974,7573.6369529983795
Ireland,IRL,1975,6306.225693337584
Ireland,IRL,1976,6376.44827586207
Ireland,IRL,1977,6569.892075238976
Ireland,IRL,1978,6118.63691560413
Ireland,IRL,1979,6918.144823459008
Ireland,IRL,1980,6472.945347119647
Ireland,IRL,1981,6702.033898305085
Ireland,IRL,1982,7023.792704111175
Ireland,IRL,1983,7565.015809140558
Ireland,IRL,1984,7209.336953415262
Ireland,IRL,1985,8254.616918256908
Ireland,IRL,1986,9059.889078498294
Ireland,IRL,1987,11639.923208191127
Ireland,IRL,1988,11865.116742596814
Ireland,IRL,1989,11895.071225071224
Ireland,IRL,1990,11467.253913933353
Ireland,IRL,1991,10978.39452529278
Ireland,IRL,1992,10421.1935943966
Ireland,IRL,1993,10077.87856798985
Ireland,IRL,1994,9586.214095005607
Ireland,IRL,1995,9587.364577658685
Ireland,IRL,1996,9565.016395027624
Ireland,IRL,1997,9035.513916461243
Ireland,IRL,1998,9004.317478850327
Ireland,IRL,1999,7657.246861431253
Ireland,IRL,2000,8041.039796457838
Ireland,IRL,2001,8292.87411764706
Ireland,IRL,2002,7837.774831115662
Ireland,IRL,2003,7449.920854271357
Ireland,IRL,2004,6826.631210961064
Ireland,IRL,2005,7434.10045882637
Ireland,IRL,2006,6564.036870716143
Ireland,IRL,2007,6270.788439306359
Ireland,IRL,2008,6009.886775362319
Ireland,IRL,2009,5161.70189098999
Ireland,IRL,2010,5071.844532279316
Ireland,IRL,2011,4937.2402526682645
Ireland,IRL,2012,5706.473524305557
Ireland,IRL,2013,5156.008667388949
Ireland,IRL,2014,5054.663929111736
Ireland,IRL,2015,5482.674065
Ireland,IRL,2016,5218.145229982964
Ireland,IRL,2017,4389.749761554807
Ireland,IRL,2018,3470.596356403818
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,3.142393947581735
Israel,ISR,1981,3.084062582869266
Israel,ISR,1982,1681.7743616466912
Israel,ISR,1983,3116.0297131147545
Israel,ISR,1984,4960.8440413202325
Israel,ISR,1985,5323.571251548947
Israel,ISR,1986,5816.417946842235
Israel,ISR,1987,6095.4931605471575
Israel,ISR,1988,5738.234323432343
Israel,ISR,1989,6067.242731887402
Israel,ISR,1990,6197.218590377699
Israel,ISR,1991,6504.35057310961
Israel,ISR,1992,7729.29848937513
Israel,ISR,1993,8420.88919862041
Israel,ISR,1994,8615.798280454368
Israel,ISR,1995,9110.03869474483
Israel,ISR,1996,10732.560243362834
Israel,ISR,1997,11370.970840668224
Israel,ISR,1998,11923.776371293212
Israel,ISR,1999,11457.702298712446
Israel,ISR,2000,12234.202558022202
Israel,ISR,2001,13853.94919650223
Israel,ISR,2002,14388.148101799321
Israel,ISR,2003,14652.442116916218
Israel,ISR,2004,14518.303318743163
Israel,ISR,2005,14142.604053606983
Israel,ISR,2006,13663.6915921853
Israel,ISR,2007,13635.115516681759
Israel,ISR,2008,13085.001322404216
Israel,ISR,2009,12512.619686500695
Israel,ISR,2010,12240.643032175336
Israel,ISR,2011,12321.616403405906
Israel,ISR,2012,13456.199786305977
Israel,ISR,2013,10658.25223012282
Israel,ISR,2014,9754.549284452509
Israel,ISR,2015,9404.259658513412
Israel,ISR,2016,7907.383352413367
Israel,ISR,2017,7058.810786962639
Israel,ISR,2018,6489.037896741828
Italy,ITA,1965,1941.2965148905703
Italy,ITA,1966,2004.1941493959243
Italy,ITA,1967,2180.805218087846
Italy,ITA,1968,2097.563405625533
Italy,ITA,1969,2138.4934625152855
Italy,ITA,1970,2144.81025430221
Italy,ITA,1971,2057.7863756981947
Italy,ITA,1972,1901.8594150279216
Italy,ITA,1973,1917.0048884087955
Italy,ITA,1974,2074.6846682921505
Italy,ITA,1975,2068.631140866733
Italy,ITA,1976,2041.0819618999606
Italy,ITA,1977,1998.521818638173
Italy,ITA,1978,2025.2638911214704
Italy,ITA,1979,2215.1197977856104
Italy,ITA,1980,2591.0489982075997
Italy,ITA,1981,2648.1122024599595
Italy,ITA,1982,2953.438961956042
Italy,ITA,1983,2758.5011891130102
Italy,ITA,1984,3123.1222411761605
Italy,ITA,1985,3079.436570244305
Italy,ITA,1986,3024.4449319107125
Italy,ITA,1987,3000.9349564973336
Italy,ITA,1988,2812.3476796801015
Italy,ITA,1989,2933.7561591471003
Italy,ITA,1990,2984.4877948394337
Italy,ITA,1991,2832.8928410524104
Italy,ITA,1992,2482.47249680637
Italy,ITA,1993,2169.123707122627
Italy,ITA,1994,2289.6938044884123
Italy,ITA,1995,2464.532148354147
Italy,ITA,1996,2272.102139139578
Italy,ITA,1997,2311.806879129763
Italy,ITA,1998,2406.6787055672066
Italy,ITA,1999,2407.1472493645865
Italy,ITA,2000,2567.913313518662
Italy,ITA,2001,2719.9387214065932
Italy,ITA,2002,2792.4080898169036
Italy,ITA,2003,2993.1215691826633
Italy,ITA,2004,3330.7918204252087
Italy,ITA,2005,3286.3802606338263
Italy,ITA,2006,3312.287292246725
Italy,ITA,2007,3231.5709358616464
Italy,ITA,2008,3117.6964300261366
Italy,ITA,2009,2433.3137363381043
Italy,ITA,2010,2680.6155103244837
Italy,ITA,2011,2991.659168135059
Italy,ITA,2012,3051.709358539722
Italy,ITA,2013,2616.1038137184837
Italy,ITA,2014,2540.099617447443
Italy,ITA,2015,2367.1210290864674
Italy,ITA,2016,2105.6051446516003
Italy,ITA,2017,1844.3471363351684
Italy,ITA,2018,1702.9941440468772
Japan,JPN,1965,5754.597763263483
Japan,JPN,1966,6062.219824089321
Japan,JPN,1967,6577.876876078635
Japan,JPN,1968,6682.611620187224
Japan,JPN,1969,7043.583374236687
Japan,JPN,1970,6693.147074688601
Japan,JPN,1971,5991.58144361863
Japan,JPN,1972,5770.925427872861
Japan,JPN,1973,6015.041436514531
Japan,JPN,1974,6290.099165037875
Japan,JPN,1975,5811.2786234688165
Japan,JPN,1976,5619.248436386668
Japan,JPN,1977,5248.3428649806665
Japan,JPN,1978,4709.502154833922
Japan,JPN,1979,4986.987826332497
Japan,JPN,1980,5746.712729062868
Japan,JPN,1981,6393.083473844677
Japan,JPN,1982,6052.818695706701
Japan,JPN,1983,5925.3859168964045
Japan,JPN,1984,6584.594898051804
Japan,JPN,1985,6832.999759605524
Japan,JPN,1986,6473.611203258538
Japan,JPN,1987,6575.987149902903
Japan,JPN,1988,7078.301162762472
Japan,JPN,1989,7062.478953562419
Japan,JPN,1990,7290.387937030641
Japan,JPN,1991,7207.882640678779
Japan,JPN,1992,7063.333620572724
Japan,JPN,1993,7181.823597731233
Japan,JPN,1994,7499.4304728963225
Japan,JPN,1995,7754.168704150675
Japan,JPN,1996,7940.229966678248
Japan,JPN,1997,8140.291529871624
Japan,JPN,1998,7746.559680451869
Japan,JPN,1999,8136.414714983584
Japan,JPN,2000,8708.975259558985
Japan,JPN,2001,8903.915396902456
Japan,JPN,2002,9444.677050346776
Japan,JPN,2003,9692.947203610865
Japan,JPN,2004,9938.087368568846
Japan,JPN,2005,10335.136766010006
Japan,JPN,2006,10174.28707356159
Japan,JPN,2007,10653.737881441937
Japan,JPN,2008,10885.446430071808
Japan,JPN,2009,9194.3940599121
Japan,JPN,2010,10469.365239555942
Japan,JPN,2011,9920.495340562964
Japan,JPN,2012,10488.18076530088
Japan,JPN,2013,10980.820123454963
Japan,JPN,2014,10808.011437484884
Japan,JPN,2015,10841.003062171349
Japan,JPN,2016,10817.85009110619
Japan,JPN,2017,10940.616519619149
Japan,JPN,2018,10740.51357784469
Kazakhstan,KAZ,1985,28309.614451678797
Kazakhstan,KAZ,1986,29393.022140919704
Kazakhstan,KAZ,1987,30186.227320905295
Kazakhstan,KAZ,1988,31162.601505615203
Kazakhstan,KAZ,1989,29522.691247626637
Kazakhstan,KAZ,1990,27484.574501220708
Kazakhstan,KAZ,1991,26847.525342454042
Kazakhstan,KAZ,1992,27161.88048003435
Kazakhstan,KAZ,1993,24851.754637537855
Kazakhstan,KAZ,1994,24552.017218449633
Kazakhstan,KAZ,1995,20057.479082770376
Kazakhstan,KAZ,1996,18151.413580348006
Kazakhstan,KAZ,1997,15811.096574321695
Kazakhstan,KAZ,1998,15790.291103225807
Kazakhstan,KAZ,1999,14784.880885293926
Kazakhstan,KAZ,2000,13902.30217878443
Kazakhstan,KAZ,2001,17394.221126760563
Kazakhstan,KAZ,2002,17544.789997329062
Kazakhstan,KAZ,2003,19212.760000000002
Kazakhstan,KAZ,2004,20278.830622950823
Kazakhstan,KAZ,2005,20299.382393040316
Kazakhstan,KAZ,2006,21192.461063597195
Kazakhstan,KAZ,2007,23063.574321742457
Kazakhstan,KAZ,2008,24773.080450132395
Kazakhstan,KAZ,2009,22426.798179891543
Kazakhstan,KAZ,2010,23889.71741324145
Kazakhstan,KAZ,2011,25628.525559396036
Kazakhstan,KAZ,2012,26281.35625596944
Kazakhstan,KAZ,2013,25600.890990250206
Kazakhstan,KAZ,2014,24892.622666589607
Kazakhstan,KAZ,2015,22661.027202367404
Kazakhstan,KAZ,2016,22106.090086529082
Kazakhstan,KAZ,2017,23391.348808318584
Kazakhstan,KAZ,2018,25902.802971162666
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0.14160733496332517
Kuwait,KWT,2001,0.3594626723728008
Kuwait,KWT,2002,1.5345504726251755
Kuwait,KWT,2003,0.5040383903792784
Kuwait,KWT,2004,0.44775499999999996
Kuwait,KWT,2005,0
Kuwait,KWT,2006,11.43536651221567
Kuwait,KWT,2007,1.8451710263578274
Kuwait,KWT,2008,2.942429408885542
Kuwait,KWT,2009,0
Kuwait,KWT,2010,14.942870802139039
Kuwait,KWT,2011,49.703532616792934
Kuwait,KWT,2012,0
Kuwait,KWT,2013,903.6664297050485
Kuwait,KWT,2014,686.2496202844758
Kuwait,KWT,2015,547.3620541319084
Kuwait,KWT,2016,654.2202620950216
Kuwait,KWT,2017,451.3659400912229
Kuwait,KWT,2018,442.52846338167757
Latvia,LVA,1965,0
Latvia,LVA,1966,0
Latvia,LVA,1967,0
Latvia,LVA,1968,0
Latvia,LVA,1969,0
Latvia,LVA,1970,0
Latvia,LVA,1971,0
Latvia,LVA,1972,0
Latvia,LVA,1973,0
Latvia,LVA,1974,0
Latvia,LVA,1975,0
Latvia,LVA,1976,0
Latvia,LVA,1977,0
Latvia,LVA,1978,0
Latvia,LVA,1979,0
Latvia,LVA,1980,0
Latvia,LVA,1981,0
Latvia,LVA,1982,0
Latvia,LVA,1983,0
Latvia,LVA,1984,0
Latvia,LVA,1985,3271.3599380085234
Latvia,LVA,1986,4094.8148347425063
Latvia,LVA,1987,3713.7197563760947
Latvia,LVA,1988,3695.1801509433963
Latvia,LVA,1989,3001.7972972972975
Latvia,LVA,1990,3093.038663663664
Latvia,LVA,1991,2726.398640996603
Latvia,LVA,1992,2424.9881679389314
Latvia,LVA,1993,2248.1064653503677
Latvia,LVA,1994,1717.0707547169814
Latvia,LVA,1995,1239.049441786284
Latvia,LVA,1996,1175.197660346914
Latvia,LVA,1997,1061.0656339176521
Latvia,LVA,1998,789.8449197860964
Latvia,LVA,1999,616.2740863787376
Latvia,LVA,2000,641.991610738255
Latvia,LVA,2001,605.4107672742689
Latvia,LVA,2002,493.51478782683245
Latvia,LVA,2003,447.85082393755425
Latvia,LVA,2004,342.9293549802545
Latvia,LVA,2005,417.79174067495563
Latvia,LVA,2006,453.1779775280899
Latvia,LVA,2007,567.213830755232
Latvia,LVA,2008,568.9111008751728
Latvia,LVA,2009,464.65780885780885
Latvia,LVA,2010,600.4351109013685
Latvia,LVA,2011,616.4899713467049
Latvia,LVA,2012,498.5891735137748
Latvia,LVA,2013,425.959413202934
Latvia,LVA,2014,343.6633349826819
Latvia,LVA,2015,269.1547547547548
Latvia,LVA,2016,241.5552178318136
Latvia,LVA,2017,238.4418247052794
Latvia,LVA,2018,335.19660263485474
Lithuania,LTU,1985,2655.1662212240317
Lithuania,LTU,1986,3062.670217028381
Lithuania,LTU,1987,2987.3997353184454
Lithuania,LTU,1988,2986.08219633953
Lithuania,LTU,1989,2771.027978148249
Lithuania,LTU,1990,2508.5054112554117
Lithuania,LTU,1991,2801.014876927238
Lithuania,LTU,1992,1315.9433297180044
Lithuania,LTU,1993,1172.1874148733316
Lithuania,LTU,1994,979.1000274047683
Lithuania,LTU,1995,786.8767576509513
Lithuania,LTU,1996,727.6817425083242
Lithuania,LTU,1997,592.2203910614526
Lithuania,LTU,1998,520.1603375527427
Lithuania,LTU,1999,447.20629073391893
Lithuania,LTU,2000,306.52455739577385
Lithuania,LTU,2001,280.53943580886585
Lithuania,LTU,2002,456.08505079825835
Lithuania,LTU,2003,594.4449326303456
Lithuania,LTU,2004,580.2960662525879
Lithuania,LTU,2005,642.7105263157895
Lithuania,LTU,2006,883.7814108386316
Lithuania,LTU,2007,890.360540042958
Lithuania,LTU,2008,766.2841581076876
Lithuania,LTU,2009,618.0388380170509
Lithuania,LTU,2010,770.6177976952625
Lithuania,LTU,2011,904.2202400259489
Lithuania,LTU,2012,892.295141168746
Lithuania,LTU,2013,1039.3177135260885
Lithuania,LTU,2014,890.5503197576575
Lithuania,LTU,2015,723.5034106412006
Lithuania,LTU,2016,743.6761245674742
Lithuania,LTU,2017,809.8077328646749
Lithuania,LTU,2018,884.5918755801499
