Entity,Code,Year,Wind (%)
Japan,JPN,1996,99.99953945277778
Japan,JPN,1997,-49.999884862929314
Japan,JPN,1998,636.8410144934211
Japan,JPN,1999,414.2856071378346
Japan,JPN,2000,199.75000559054106
Japan,JPN,2001,131.19265575201928
Japan,JPN,2002,63.88888961960979
Japan,JPN,2003,101.45278411498575
Japan,JPN,2004,73.0769227909042
Japan,JPN,2005,32.63888917447897
Japan,JPN,2006,11.780104585447937
Japan,JPN,2007,28.337236477724304
Japan,JPN,2008,7.481751942548898
Japan,JPN,2009,16.376987977425216
Japan,JPN,2010,14.54283051359113
Japan,JPN,2011,13.585041927853524
Japan,JPN,2012,6.018693206239467
Japan,JPN,2013,8.582954924231245
Japan,JPN,2014,-2.322102712359919
Japan,JPN,2015,4.165060846020552
Japan,JPN,2016,2.2501872057106187
Japan,JPN,2017,14.39187405440141
Japan,JPN,2018,11.14355550099595
Kazakhstan,KAZ,2012,1710.8798798798805
Kazakhstan,KAZ,2013,70.68287610920312
Kazakhstan,KAZ,2014,191.62628964388878
Kazakhstan,KAZ,2015,892.9914005405143
Kazakhstan,KAZ,2016,108.75949251061994
Kazakhstan,KAZ,2017,20.029796654706765
Kazakhstan,KAZ,2018,63.98917501644248
Kuwait,KWT,2017,-0.27324515747456646
Kuwait,KWT,2018,0
Latvia,LVA,1997,100
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,150
Latvia,LVA,2001,-40
Latvia,LVA,2002,266.6668139800391
Latvia,LVA,2003,336.3635815776934
Latvia,LVA,2004,2.0833327578906546
Latvia,LVA,2005,-4.081631548671394
Latvia,LVA,2006,-2.1276589742779684
Latvia,LVA,2007,15.217386918364939
Latvia,LVA,2008,9.433959904200773
Latvia,LVA,2009,-17.24137536914374
Latvia,LVA,2010,2.0833327578906546
Latvia,LVA,2011,44.89795605456892
Latvia,LVA,2012,52.11267553032335
Latvia,LVA,2013,10.185186776532952
Latvia,LVA,2014,-15.126050201710338
Latvia,LVA,2015,45.54455562517206
Latvia,LVA,2016,-11.564625727630162
Latvia,LVA,2017,15.384614600106538
Latvia,LVA,2018,-17.808219783479462
Lithuania,LTU,2005,49.99999999999998
Lithuania,LTU,2006,661.1112338722547
Lithuania,LTU,2007,674.4526395111176
Lithuania,LTU,2008,23.562674505901924
Lithuania,LTU,2009,20.2898566846881
Lithuania,LTU,2010,42.041850232671464
Lithuania,LTU,2011,112.05357228292772
Lithuania,LTU,2012,13.705263774309206
Lithuania,LTU,2013,11.590446404403675
Lithuania,LTU,2014,6.039488816428595
Lithuania,LTU,2015,26.787669944548508
Lithuania,LTU,2016,40.18264868075403
Lithuania,LTU,2017,20.063385766725283
Lithuania,LTU,2018,-16.043408073937904
Luxembourg,LUX,1998,266.6668139800391
Luxembourg,LUX,1999,63.63633806959028
Luxembourg,LUX,2000,37.46111848632603
Luxembourg,LUX,2001,-4.053673658497914
Luxembourg,LUX,2002,3.1128845799429206
Luxembourg,LUX,2003,6.899799548184538
Luxembourg,LUX,2004,50.561747466630756
Luxembourg,LUX,2005,32.620116789536205
Luxembourg,LUX,2006,10.975871129546588
Luxembourg,LUX,2007,10.864692100000696
Luxembourg,LUX,2008,-5.750863843973164
Luxembourg,LUX,2009,4.7582893379762625
Luxembourg,LUX,2010,-13.216854796826471
Luxembourg,LUX,2011,16.279074245487514
Luxembourg,LUX,2012,20.94613382895012
Luxembourg,LUX,2013,7.178629651705681
Luxembourg,LUX,2014,-3.7951472562933186
Luxembourg,LUX,2015,27.507632948132454
Luxembourg,LUX,2016,-0.355429147576658
Luxembourg,LUX,2017,131.38462004748263
Luxembourg,LUX,2018,30.799533064978334
Macedonia,MKD,2015,70.97815696506787
Macedonia,MKD,2016,-9.343612953844161
Macedonia,MKD,2017,0.9106467647874705
Macedonia,MKD,2018,-11.89536614636445
Mexico,MEX,1991,0
Mexico,MEX,1992,0
Mexico,MEX,1993,0
Mexico,MEX,1994,400
Mexico,MEX,1995,39.99999999999997
Mexico,MEX,1996,-14.28571428571428
Mexico,MEX,1997,100.00007365668617
Mexico,MEX,1998,24.999990792917636
Mexico,MEX,1999,13.333329404977889
Mexico,MEX,2000,11.764702823944617
Mexico,MEX,2001,-5.26315667052627
Mexico,MEX,2002,16.66666257462954
Mexico,MEX,2003,-9.523807519546379
Mexico,MEX,2004,5.263156670526259
Mexico,MEX,2005,-4.999998895149938
Mexico,MEX,2006,136.84211995368472
Mexico,MEX,2007,451.11109605241523
Mexico,MEX,2008,2.822579890678645
Mexico,MEX,2009,133.86383637890654
Mexico,MEX,2010,107.7815603956791
Mexico,MEX,2011,33.024502277072656
Mexico,MEX,2012,123.76159786206667
Mexico,MEX,2013,13.454226282803239
Mexico,MEX,2014,53.56982360518228
Mexico,MEX,2015,36.08507765756765
Mexico,MEX,2016,18.67332546918421
Mexico,MEX,2017,2.3288180261274105
Mexico,MEX,2018,18.921529889424704
Morocco,MAR,2001,221.5624940441681
Morocco,MAR,2002,-5.782312508832632
Morocco,MAR,2003,4.589994779227613
Morocco,MAR,2004,-1.9230775097822894
Morocco,MAR,2005,3.7204638152567027
Morocco,MAR,2006,-11.197285721492756
Morocco,MAR,2007,52.237990672508936
Morocco,MAR,2008,6.920043593760372
Morocco,MAR,2009,31.153588036307788
Morocco,MAR,2010,68.44796774043662
Morocco,MAR,2011,5.069823903547044
Morocco,MAR,2012,5.171915521375214
Morocco,MAR,2013,66.8818675685027
Morocco,MAR,2014,58.35048159237503
Morocco,MAR,2015,30.95955929682519
Morocco,MAR,2016,19.079939613672025
Morocco,MAR,2017,1.1599613225236505
Morocco,MAR,2018,26.55112206591479
Netherlands,NLD,1987,100
Netherlands,NLD,1988,700.0002209700584
Netherlands,NLD,1989,43.74998791570326
Netherlands,NLD,1990,143.47827173009534
Netherlands,NLD,1991,57.14285939765309
Netherlands,NLD,1992,67.0454577983704
Netherlands,NLD,1993,18.36734497541581
Netherlands,NLD,1994,36.78161001283657
Netherlands,NLD,1995,33.193277966297586
Netherlands,NLD,1996,37.85488932163381
Netherlands,NLD,1997,8.695651910094515
Netherlands,NLD,1998,34.73684235989896
Netherlands,NLD,1999,0.7812504855297719
Netherlands,NLD,2000,28.52713169690011
Netherlands,NLD,2001,-0.4825094515319428
Netherlands,NLD,2002,14.666667102357
Netherlands,NLD,2003,39.32346703686098
Netherlands,NLD,2004,41.65402127560191
Netherlands,NLD,2005,10.712372791080238
Netherlands,NLD,2006,32.26898886986618
Netherlands,NLD,2007,25.713240645572878
Netherlands,NLD,2008,23.89679955988486
Netherlands,NLD,2009,7.632094479590723
Netherlands,NLD,2010,-12.878771795823107
Netherlands,NLD,2011,27.7260073425027
Netherlands,NLD,2012,-2.3203535594866986
Netherlands,NLD,2013,12.953455407064052
Netherlands,NLD,2014,3.0243739536946146
Netherlands,NLD,2015,30.230085133505668
Netherlands,NLD,2016,8.219807135006118
Netherlands,NLD,2017,29.353837927241177
Netherlands,NLD,2018,-0.18522443447928083
New Zealand,NZL,1993,42.69037643521922
New Zealand,NZL,1994,2.459262579849808
New Zealand,NZL,1995,0
New Zealand,NZL,1996,724.2989836411286
New Zealand,NZL,1997,63.2611758011832
New Zealand,NZL,1998,62.354094742875475
New Zealand,NZL,1999,76.68084685437329
New Zealand,NZL,2000,208.28175770336296
New Zealand,NZL,2001,15.622741850385724
New Zealand,NZL,2002,11.868141204574645
New Zealand,NZL,2003,-5.751242803094458
New Zealand,NZL,2004,146.71368881176724
New Zealand,NZL,2005,69.93743141531337
New Zealand,NZL,2006,1.274573583612515
New Zealand,NZL,2007,49.44634655906028
New Zealand,NZL,2008,13.827352064554809
New Zealand,NZL,2009,39.491698075295645
New Zealand,NZL,2010,10.884402901874001
New Zealand,NZL,2011,19.549308216323723
New Zealand,NZL,2012,6.232504711913656
New Zealand,NZL,2013,-2.757477844333245
New Zealand,NZL,2014,9.361578240315493
New Zealand,NZL,2015,6.445827044706043
New Zealand,NZL,2016,-2.0064921788910173
New Zealand,NZL,2017,-7.164936605063388
New Zealand,NZL,2018,-4.445634912054642
North America,,1984,143.25336175795346
North America,,1985,4.036986326304026
North America,,1986,-23.296799853814253
North America,,1987,-12.512122840275886
North America,,1988,-58.92741268897112
North America,,1989,113442.98708595958
North America,,1990,32.10820650950459
North America,,1991,5.815926297474805
North America,,1992,-0.2342035793220787
North America,,1993,4.014492391170221
North America,,1994,14.525580103428393
North America,,1995,-8.001096172955869
North America,,1996,2.223066549218089
North America,,1997,1.8145695245403548
North America,,1998,-7.716341528445348
North America,,1999,50.397140378380634
North America,,2000,25.898588090657526
North America,,2001,20.557490105640497
North America,,2002,52.18516510850728
North America,,2003,10.331792233895065
North America,,2004,26.996496704610284
North America,,2005,28.25831041074178
North America,,2006,50.04362577079227
North America,,2007,29.547485205895963
North America,,2008,57.60927753335858
North America,,2009,36.50398742098879
North America,,2010,28.947647060938753
North America,,2011,26.29965905722964
North America,,2012,18.02677601304652
North America,,2013,21.9020350477926
North America,,2014,10.836758094677922
North America,,2015,7.484949498612514
North America,,2016,17.729323889421657
North America,,2017,10.308904192307832
North America,,2018,8.757532853219342
Norway,NOR,2000,111.53684344781279
Norway,NOR,2001,-4.7716902027005625
Norway,NOR,2002,35.27714915959477
Norway,NOR,2003,464.9846826780496
Norway,NOR,2004,18.0726669953865
Norway,NOR,2005,95.37298001588039
Norway,NOR,2006,25.4363642138548
Norway,NOR,2007,40.25157212164092
Norway,NOR,2008,2.3542604623832952
Norway,NOR,2009,7.009857682250753
Norway,NOR,2010,-10.030706280642288
Norway,NOR,2011,45.96131950070856
Norway,NOR,2012,20.654715543545098
Norway,NOR,2013,21.51162790531693
Norway,NOR,2014,17.86283887200295
Norway,NOR,2015,13.44158775562514
Norway,NOR,2016,-15.875069596324598
Norway,NOR,2017,34.893573928516595
Norway,NOR,2018,35.80522081994329
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,837.1429124605199
Pakistan,PAK,2013,167.58129832090646
Pakistan,PAK,2014,74.43980328181323
Pakistan,PAK,2015,17.54844345085187
Pakistan,PAK,2016,45.63808126334432
Pakistan,PAK,2017,53.06170388412592
Pakistan,PAK,2018,43.13637381895607
Peru,PER,1997,50.016574585635354
Peru,PER,1998,-16.666298383235755
Peru,PER,1999,19.99946967420321
Peru,PER,2000,33.33333333333333
Peru,PER,2001,50
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,0
Peru,PER,2013,0
Peru,PER,2014,21358.33904172651
Peru,PER,2015,130.82490477952194
Peru,PER,2016,77.34867167828415
Peru,PER,2017,1.832594226434403
Peru,PER,2018,39.145608598650526
Philippines,PHL,2006,204.73983119303566
Philippines,PHL,2007,8.654079159683903
Philippines,PHL,2008,6.1270371591147565
Philippines,PHL,2009,4.955529185094942
Philippines,PHL,2010,-4.207799868984696
Philippines,PHL,2011,42.91685839574284
Philippines,PHL,2012,-14.585503371643915
Philippines,PHL,2013,-12.853902049334753
Philippines,PHL,2014,131.59241305029877
Philippines,PHL,2015,392.2092509716812
Philippines,PHL,2016,30.30475107967836
Philippines,PHL,2017,12.134607551920439
Philippines,PHL,2018,5.428701456940899
Poland,POL,1996,-100
Poland,POL,1998,100
Poland,POL,1999,0
Poland,POL,2000,25
Poland,POL,2001,180.0000883880234
Poland,POL,2002,335.71427444030667
Poland,POL,2003,103.27868032951915
Poland,POL,2004,14.51613253880597
Poland,POL,2005,-4.929579196253697
Poland,POL,2006,89.62962907190015
Poland,POL,2007,103.90625071480777
Poland,POL,2008,60.34482783435657
Poland,POL,2009,28.67383547555873
Poland,POL,2010,54.50324959261095
Poland,POL,2011,92.608172915399
Poland,POL,2012,48.11232457907004
Poland,POL,2013,26.479881987217357
Poland,POL,2014,27.88141236427697
Poland,POL,2015,41.41703571409925
Poland,POL,2016,15.932952672885126
Poland,POL,2017,18.438195099135022
Poland,POL,2018,-13.843986860537171
Portugal,PRT,1990,-4.040216550657383
Portugal,PRT,1991,0
Portugal,PRT,1992,299.9995394527778
Portugal,PRT,1993,174.9998560788273
Portugal,PRT,1994,61.052628493936886
Portugal,PRT,1995,-5.882351411972319
Portugal,PRT,1996,31.24999136835949
Portugal,PRT,1997,80.95238496090724
Portugal,PRT,1998,134.21052998842117
Portugal,PRT,1999,38.20224763735893
Portugal,PRT,2000,36.58536743107674
Portugal,PRT,2001,52.380951754620185
Portugal,PRT,2002,41.40625136218081
Portugal,PRT,2003,37.01657441026769
Portugal,PRT,2004,64.51612871609392
Portugal,PRT,2005,117.27941151182972
Portugal,PRT,2006,64.97461932097221
Portugal,PRT,2007,38.01709408811951
Portugal,PRT,2008,42.605895455297556
Portugal,PRT,2009,31.61368767939756
Portugal,PRT,2010,21.182526114213896
Portugal,PRT,2011,-0.21781750745751838
Portugal,PRT,2012,11.984282917612576
Portugal,PRT,2013,17.101375369615134
Portugal,PRT,2014,0.8055458710222396
Portugal,PRT,2015,-4.1592798598723775
Portugal,PRT,2016,7.46372466213554
Portugal,PRT,2017,-1.8117684943062873
Portugal,PRT,2018,3.3393207230796307
Romania,ROU,1991,-100
Romania,ROU,2007,200
Romania,ROU,2008,66.66666666666667
Romania,ROU,2009,80.00008838802344
Romania,ROU,2010,3299.999214329066
Romania,ROU,2011,353.2679758951479
Romania,ROU,2012,90.33886085672988
Romania,ROU,2013,71.21212129328558
Romania,ROU,2014,4.504424758522663
Romania,ROU,2015,49.52578549668165
Romania,ROU,2016,-6.69687105585326
Romania,ROU,2017,12.397572080891806
Romania,ROU,2018,-12.285675679443775
Russia,RUS,2001,63.157821284276494
Russia,RUS,2002,99.9998574387735
Russia,RUS,2003,38.709748700018885
Russia,RUS,2004,-18.60469299052503
Russia,RUS,2005,-2.857142857142847
Russia,RUS,2006,-23.5294117647059
Russia,RUS,2007,26.923076923076962
Russia,RUS,2008,-21.21212121212124
Russia,RUS,2009,-26.923076923076906
Russia,RUS,2010,10.157877291837458
Russia,RUS,2011,28.810361628696345
Russia,RUS,2012,-2.6150031760342696
Russia,RUS,2013,-14.816230000757457
Russia,RUS,2014,2046.2113487622119
Russia,RUS,2015,50.62499982736721
Russia,RUS,2016,-1.659750580802699
Russia,RUS,2017,-1.3713099642177595
Russia,RUS,2018,62.38146200180954
Slovakia,SVK,2004,200
Slovakia,SVK,2005,16.66666666666665
Slovakia,SVK,2006,-14.28571428571428
Slovakia,SVK,2007,33.33333333333335
Slovakia,SVK,2008,-12.50000000000001
Slovakia,SVK,2009,-14.28571428571428
Slovakia,SVK,2010,0
Slovakia,SVK,2011,-16.666666666666664
Slovakia,SVK,2012,19.999999999999996
Slovakia,SVK,2013,0
Slovakia,SVK,2014,0
Slovakia,SVK,2015,0
Slovakia,SVK,2016,0.27400287261076794
Slovakia,SVK,2017,-0.27325414839463047
Slovakia,SVK,2018,-16.666666666666664
Slovenia,SVN,2014,0
Slovenia,SVN,2015,50
Slovenia,SVN,2016,0.27400287261076794
Slovenia,SVN,2017,-4.993646106495642
Slovenia,SVN,2018,7.750187878656645
South Africa,ZAF,2004,100.00007365668617
South Africa,ZAF,2005,0
South Africa,ZAF,2006,0
South Africa,ZAF,2007,0
South Africa,ZAF,2008,74.99997237875289
South Africa,ZAF,2009,42.85715488272175
South Africa,ZAF,2010,13.333329404977889
South Africa,ZAF,2011,8.823527117958463
South Africa,ZAF,2012,0
South Africa,ZAF,2013,0
South Africa,ZAF,2014,2781.081157266503
South Africa,ZAF,2015,188.08630378439858
South Africa,ZAF,2016,37.056333415446474
South Africa,ZAF,2017,39.390834607701294
South Africa,ZAF,2018,17.518526053413773
South Korea,KOR,1994,0
South Korea,KOR,1995,-100
South Korea,KOR,1998,100
South Korea,KOR,1999,191.9500607667661
South Korea,KOR,2000,185.75097258594332
South Korea,KOR,2001,-24.542995323143334
South Korea,KOR,2002,18.196976063279923
South Korea,KOR,2003,67.0922627382581
South Korea,KOR,2004,90.79831627336408
South Korea,KOR,2005,173.78273434385898
South Korea,KOR,2006,83.93616081977746
South Korea,KOR,2007,57.23051674021789
South Korea,KOR,2008,16.07731764641107
South Korea,KOR,2009,57.17879860052568
South Korea,KOR,2010,19.201345854398145
South Korea,KOR,2011,5.622620944661549
South Korea,KOR,2012,5.780151265105005
South Korea,KOR,2013,25.791993315374274
South Korea,KOR,2014,-0.22836152594134518
South Korea,KOR,2015,17.186573721478048
South Korea,KOR,2016,25.379402813331907
South Korea,KOR,2017,28.866964300092235
South Korea,KOR,2018,10.819499945041077
Spain,ESP,1990,7.692305077278316
Spain,ESP,1991,7.142854888061345
Spain,ESP,1992,586.6666411323563
Spain,ESP,1993,12.621360264728064
Spain,ESP,1994,50.862066830700044
Spain,ESP,1995,54.28571572878369
Spain,ESP,1996,34.81481551803898
Spain,ESP,1997,103.84615281882077
Spain,ESP,1998,82.21024308046141
Spain,ESP,1999,102.95858007894454
Spain,ESP,2000,72.2667636486602
Spain,ESP,2001,42.987095441747655
Spain,ESP,2002,38.215712398289625
Spain,ESP,2003,29.2549775290162
Spain,ESP,2004,30.02070392094136
Spain,ESP,2005,34.87898091392341
Spain,ESP,2006,10.016055908098021
Spain,ESP,2007,18.332832551467227
Spain,ESP,2008,19.50812537124682
Spain,ESP,2009,14.996973961191639
Spain,ESP,2010,15.294082786846385
Spain,ESP,2011,-2.857872185509569
Spain,ESP,2012,16.588504271737968
Spain,ESP,2013,12.724631859008806
Spain,ESP,2014,-6.731796875989227
Spain,ESP,2015,-5.1679387761968565
Spain,ESP,2016,-0.8332488629869461
Spain,ESP,2017,0.43545817128882724
Spain,ESP,2018,3.4787553544293637
Sri Lanka,LKA,2000,-2.857204187569362
Sri Lanka,LKA,2001,2.9412414617819183
Sri Lanka,LKA,2002,3.0213532702916712
Sri Lanka,LKA,2003,-5.546696801410967
Sri Lanka,LKA,2004,-20.553542788034818
Sri Lanka,LKA,2005,-11.087591038198886
Sri Lanka,LKA,2006,-4.156624292747447
Sri Lanka,LKA,2007,0
Sri Lanka,LKA,2008,40.59413531442326
Sri Lanka,LKA,2009,8.011167974959289
Sri Lanka,LKA,2010,1418.2710876068109
Sri Lanka,LKA,2011,72.34377273131597
Sri Lanka,LKA,2012,60.234700735916704
Sri Lanka,LKA,2013,59.78839717062547
Sri Lanka,LKA,2014,16.14447845034812
Sri Lanka,LKA,2015,25.970004811718805
Sri Lanka,LKA,2016,0.48366940848196815
Sri Lanka,LKA,2017,7.366342848150609
Sri Lanka,LKA,2018,-17.449797986702464
Sweden,SWE,1984,66.66666666666667
Sweden,SWE,1985,19.999999999999996
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,-16.666666666666664
Sweden,SWE,1989,0
Sweden,SWE,1990,19.999999999999996
Sweden,SWE,1991,116.66674032335287
Sweden,SWE,1992,138.4615253863915
Sweden,SWE,1993,67.74193042524466
Sweden,SWE,1994,44.230766452300244
Sweden,SWE,1995,40.00000235701344
Sweden,SWE,1996,37.142860389763264
Sweden,SWE,1997,40.97222011226567
Sweden,SWE,1998,51.72413748061153
Sweden,SWE,1999,16.233766345574274
Sweden,SWE,2000,27.653631522844634
Sweden,SWE,2001,5.47046002434135
Sweden,SWE,2002,26.141078305542244
Sweden,SWE,2003,11.67763215757811
Sweden,SWE,2004,25.184094044415307
Sweden,SWE,2005,11.647058854725145
Sweden,SWE,2006,4.004214831607
Sweden,SWE,2007,44.883485541290334
Sweden,SWE,2008,39.58041956831697
Sweden,SWE,2009,24.4989979076931
Sweden,SWE,2010,40.92555332364096
Sweden,SWE,2011,73.55796681654014
Sweden,SWE,2012,17.88417249069734
Sweden,SWE,2013,37.362177209977055
Sweden,SWE,2014,14.143466799901837
Sweden,SWE,2015,44.810396968871636
Sweden,SWE,2016,-4.850012286260719
Sweden,SWE,2017,13.760578857380334
Sweden,SWE,2018,-4.518192726633807
Switzerland,CHE,1997,100
Switzerland,CHE,1998,50
Switzerland,CHE,1999,0
Switzerland,CHE,2000,0
Switzerland,CHE,2001,33.33333333333335
Switzerland,CHE,2002,25
Switzerland,CHE,2003,0
Switzerland,CHE,2004,19.999999999999996
Switzerland,CHE,2005,33.33333333333335
Switzerland,CHE,2006,87.50005524251465
Switzerland,CHE,2007,6.666664702488934
Switzerland,CHE,2008,18.74999482101569
Switzerland,CHE,2009,21.052626682105103
Switzerland,CHE,2010,60.869572736219844
Switzerland,CHE,2011,89.1891917717459
Switzerland,CHE,2012,25.714285533902025
Switzerland,CHE,2013,2.272726702040284
Switzerland,CHE,2014,12.222224131839553
Switzerland,CHE,2015,8.910893125299491
Switzerland,CHE,2016,-0.9090906534231391
Switzerland,CHE,2017,22.018346429218095
Switzerland,CHE,2018,0
Taiwan,TWN,2001,784.3093954433745
Taiwan,TWN,2002,29.854401738158764
Taiwan,TWN,2003,49.63615561468649
Taiwan,TWN,2004,6.275622309901552
Taiwan,TWN,2005,261.54560987147363
Taiwan,TWN,2006,202.38055949343945
Taiwan,TWN,2007,59.208523316757656
Taiwan,TWN,2008,33.8382214545236
Taiwan,TWN,2009,33.7212350868159
Taiwan,TWN,2010,30.47184665959568
Taiwan,TWN,2011,45.437172625827735
Taiwan,TWN,2012,-5.306452993602296
Taiwan,TWN,2013,16.02717935009177
Taiwan,TWN,2014,-8.50747446822745
Taiwan,TWN,2015,1.6495554926815759
Taiwan,TWN,2016,-4.467103580328214
Taiwan,TWN,2017,18.214111351050267
Taiwan,TWN,2018,-2.502177045186915
Thailand,THA,2007,300.4424778761062
Thailand,THA,2008,25.014364640883933
Thailand,THA,2009,99.99911612367201
Thailand,THA,2010,290.00022097005854
Thailand,THA,2011,28.205055565439395
Thailand,THA,2012,244.00008838802339
Thailand,THA,2013,1942.441888101305
Thailand,THA,2014,-13.151153077812683
Thailand,THA,2015,2.458210488329815
Thailand,THA,2016,10.36468334476024
Thailand,THA,2017,52.7464149827344
Thailand,THA,2018,45.0084588959214
Turkey,TUR,1999,272.7272435081032
Turkey,TUR,2000,62.92681969862279
Turkey,TUR,2001,86.82635079159525
Turkey,TUR,2002,-23.07692362172089
Turkey,TUR,2003,27.916668162817704
Turkey,TUR,2004,-6.026060495826435
Turkey,TUR,2005,2.2530361545981092
Turkey,TUR,2006,121.18643058482368
Turkey,TUR,2007,169.04215007029558
Turkey,TUR,2008,141.09940019767592
Turkey,TUR,2009,76.65327822530344
Turkey,TUR,2010,95.03066151038769
Turkey,TUR,2011,61.97542893124874
Turkey,TUR,2012,24.06592011054769
Turkey,TUR,2013,28.950219656716293
Turkey,TUR,2014,12.737100492748565
Turkey,TUR,2015,36.76527717508839
Turkey,TUR,2016,33.16564511974247
Turkey,TUR,2017,15.381193501132117
Turkey,TUR,2018,10.734575876284191
Ukraine,UKR,1999,0
Ukraine,UKR,2000,100
Ukraine,UKR,2001,166.66674032335288
Ukraine,UKR,2002,37.49998964203136
Ukraine,UKR,2003,40.909102779380916
Ukraine,UKR,2004,6.451611063725338
Ukraine,UKR,2005,15.151511093296621
Ukraine,UKR,2006,-7.894735005789411
Ukraine,UKR,2007,28.571433982938842
Ukraine,UKR,2008,0
Ukraine,UKR,2009,-4.4444431349926266
Ukraine,UKR,2010,16.279064748112717
Ukraine,UKR,2011,77.99999699480796
Ukraine,UKR,2012,223.59550969090023
Ukraine,UKR,2013,121.87500043158207
Ukraine,UKR,2014,76.83881119578291
Ukraine,UKR,2015,-4.070796550856192
Ukraine,UKR,2016,-11.992620009693745
Ukraine,UKR,2017,2.1802933885864073
Ukraine,UKR,2018,15.654493646654588
United Arab Emirates,ARE,2014,0
United Arab Emirates,ARE,2015,0
United Arab Emirates,ARE,2016,-24.794571804851316
United Arab Emirates,ARE,2017,-33.51563326373028
United Arab Emirates,ARE,2018,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,266.66658482594437
United Kingdom,GBR,1993,557.5757555466482
United Kingdom,GBR,1994,58.5253464198624
United Kingdom,GBR,1995,13.953488461723907
United Kingdom,GBR,1996,24.489794929018128
United Kingdom,GBR,1997,36.68032819732336
United Kingdom,GBR,1998,31.484258140268118
United Kingdom,GBR,1999,-3.0786774946031326
United Kingdom,GBR,2000,11.294117771841861
United Kingdom,GBR,2001,2.0084565919641806
United Kingdom,GBR,2002,30.46632093647055
United Kingdom,GBR,2003,2.3034155046874005
United Kingdom,GBR,2004,50.54347828884143
United Kingdom,GBR,2005,50.1805055953604
United Kingdom,GBR,2006,45.467032880935456
United Kingdom,GBR,2007,24.499940977640165
United Kingdom,GBR,2008,34.57515678575624
United Kingdom,GBR,2009,30.76859225122448
United Kingdom,GBR,2010,10.825084717279498
United Kingdom,GBR,2011,55.196580409791494
United Kingdom,GBR,2012,24.332262092070266
United Kingdom,GBR,2013,43.07945821049594
United Kingdom,GBR,2014,12.543838491730618
United Kingdom,GBR,2015,26.020552997042046
United Kingdom,GBR,2016,-7.479823499737237
United Kingdom,GBR,2017,34.19224717142626
United Kingdom,GBR,2018,14.223085714939021
United States,USA,1984,143.25336175795346
United States,USA,1985,-11.217244106113212
United States,USA,1986,-27.29954509110707
United States,USA,1987,-15.469151623964283
United States,USA,1988,-75.40246103890487
United States,USA,1989,242385.25990074145
United States,USA,1990,32.03329668648118
United States,USA,1991,5.821953701437055
United States,USA,1992,-2.149408788508189
United States,USA,1993,4.097075573177489
United States,USA,1994,14.680884812415185
United States,USA,1995,-8.20560070319204
United States,USA,1996,2.206397598032517
United States,USA,1997,1.6686718883009322
United States,USA,1998,-7.978595149934575
United States,USA,1999,48.32944221168667
United States,USA,2000,24.627083152342987
United States,USA,2001,20.454436157722313
United States,USA,2002,53.68519071666904
United States,USA,2003,8.046778741778837
United States,USA,2004,26.424884785966853
United States,USA,2005,25.925305021351797
United States,USA,2006,49.288699657107806
United States,USA,2007,29.563915508032814
United States,USA,2008,60.70600089083194
United States,USA,2009,33.457360580455656
United States,USA,2010,28.10556385519678
United States,USA,2011,26.96645256329504
United States,USA,2012,17.178971746363402
United States,USA,2013,19.185992943592645
United States,USA,2014,8.231385847563466
United States,USA,2015,4.989266431239092
United States,USA,2016,19.01965717276035
United States,USA,2017,12.03127527712935
United States,USA,2018,8.119912257409512
Venezuela,VEN,2016,-100
Vietnam,VNM,2009,582.3523142034168
Vietnam,VNM,2010,250.86203053881252
Vietnam,VNM,2011,0
Vietnam,VNM,2012,0
Vietnam,VNM,2013,69.28747219551339
Vietnam,VNM,2014,0
Vietnam,VNM,2015,156.45862902903022
Vietnam,VNM,2016,18.73231599095242
Vietnam,VNM,2017,26.203502877918282
Vietnam,VNM,2018,23.374233008002676
World,OWID_WRL,1979,100
World,OWID_WRL,1980,75.00003682834311
World,OWID_WRL,1981,0
World,OWID_WRL,1982,76.19050224589712
World,OWID_WRL,1983,77.26997682084638
World,OWID_WRL,1984,36.470880899173785
World,OWID_WRL,1985,43.491017042843374
World,OWID_WRL,1986,116.18012817733697
World,OWID_WRL,1987,40.72961078833992
World,OWID_WRL,1988,69.71301247328307
World,OWID_WRL,1989,699.1369716141145
World,OWID_WRL,1990,37.08590704944961
World,OWID_WRL,1991,12.504882183959353
World,OWID_WRL,1992,15.819714827820741
World,OWID_WRL,1993,20.374257430851127
World,OWID_WRL,1994,25.01700414876238
World,OWID_WRL,1995,15.990521092150045
World,OWID_WRL,1996,11.40990012425589
World,OWID_WRL,1997,30.563148949768216
World,OWID_WRL,1998,32.48047439142137
World,OWID_WRL,1999,33.25687571550342
World,OWID_WRL,2000,48.098976519723344
World,OWID_WRL,2001,22.182694546166747
World,OWID_WRL,2002,36.312753788476556
World,OWID_WRL,2003,20.227048953860827
