Entity,Code,Year,"Net enrolment rate, primary, gender parity index (GPI) (GPI)"
Cote d'Ivoire,CIV,2003,0.809689998626709
Cote d'Ivoire,CIV,2009,0.835600018501282
Cote d'Ivoire,CIV,2013,0.930429995059967
Cote d'Ivoire,CIV,2014,0.885930001735687
Croatia,HRV,1998,0.994229972362518
Croatia,HRV,1999,0.990010023117065
Croatia,HRV,2000,0.988170027732849
Croatia,HRV,2001,0.985220015048981
Croatia,HRV,2002,0.985960006713867
Croatia,HRV,2003,0.990119993686676
Croatia,HRV,2005,0.995169997215271
Croatia,HRV,2006,0.995270013809204
Croatia,HRV,2007,0.995819985866547
Croatia,HRV,2008,1.00104999542236
Croatia,HRV,2009,0.998239994049072
Croatia,HRV,2010,0.996190011501312
Croatia,HRV,2011,0.994199991226196
Croatia,HRV,2012,0.994189977645874
Croatia,HRV,2014,0.991299986839294
Cuba,CUB,1972,1.01762998104095
Cuba,CUB,1973,1.01031005382538
Cuba,CUB,1974,1.00799000263214
Cuba,CUB,1979,0.994539976119995
Cuba,CUB,1980,0.987730026245117
Cuba,CUB,1981,0.995480000972748
Cuba,CUB,1982,0.996789991855621
Cuba,CUB,1983,0.992169976234436
Cuba,CUB,1984,1.00345003604889
Cuba,CUB,1985,0.99602997303009
Cuba,CUB,1986,0.994159996509552
Cuba,CUB,1987,0.991789996623993
Cuba,CUB,1988,0.986930012702942
Cuba,CUB,1989,0.989359974861145
Cuba,CUB,1990,1.00021004676819
Cuba,CUB,1991,1.0022200345993
Cuba,CUB,1992,1.00648999214172
Cuba,CUB,1993,1.00464999675751
Cuba,CUB,1994,1.00338995456696
Cuba,CUB,1995,1.00480997562408
Cuba,CUB,1996,0.99497002363205
Cuba,CUB,1997,0.993149995803833
Cuba,CUB,1998,0.990040004253387
Cuba,CUB,1999,0.989340007305145
Cuba,CUB,2000,0.988290011882782
Cuba,CUB,2001,0.989600002765656
Cuba,CUB,2002,0.994949996471405
Cuba,CUB,2003,0.996270000934601
Cuba,CUB,2004,0.99440997838974
Cuba,CUB,2005,1.0001699924469
Cuba,CUB,2006,1.00822997093201
Cuba,CUB,2007,0.996159970760345
Cuba,CUB,2008,1.00054001808167
Cuba,CUB,2010,1.00453996658325
Cuba,CUB,2011,1.00505995750427
Cuba,CUB,2012,1.00618004798889
Cuba,CUB,2013,1.00347995758057
Cuba,CUB,2014,1.00752997398376
Cyprus,CYP,1971,0.996079981327057
Cyprus,CYP,1972,0.995930016040802
Cyprus,CYP,1973,0.994279980659485
Cyprus,CYP,1974,0.986209988594055
Cyprus,CYP,1975,0.993770003318787
Cyprus,CYP,1976,0.99387001991272
Cyprus,CYP,1977,1.00093996524811
Cyprus,CYP,1978,1.0046900510788
Cyprus,CYP,1979,1.01197004318237
Cyprus,CYP,1980,1.01372003555298
Cyprus,CYP,1981,1.00837004184723
Cyprus,CYP,1982,1.01428997516632
Cyprus,CYP,1983,0.998780012130737
Cyprus,CYP,1984,0.992190003395081
Cyprus,CYP,1985,0.993929982185364
Cyprus,CYP,1986,0.992179989814758
Cyprus,CYP,1987,0.990750014781952
Cyprus,CYP,1988,0.986050009727478
Cyprus,CYP,1989,0.987770020961761
Cyprus,CYP,1990,0.998979985713959
Cyprus,CYP,1991,0.999930024147034
Cyprus,CYP,1992,0.995909988880157
Cyprus,CYP,1993,1.00077998638153
Cyprus,CYP,1994,0.997259974479675
Cyprus,CYP,1995,0.998359978199005
Cyprus,CYP,1996,0.994780004024506
Cyprus,CYP,1997,1.00183999538422
Cyprus,CYP,1999,0.99931001663208
Cyprus,CYP,2000,1.00392997264862
Cyprus,CYP,2001,1.0064799785614
Cyprus,CYP,2002,1.00381994247437
Cyprus,CYP,2003,1.00355005264282
Cyprus,CYP,2004,0.996670007705688
Cyprus,CYP,2005,1.00176000595093
Cyprus,CYP,2006,1.00006997585297
Cyprus,CYP,2007,0.997919976711273
Cyprus,CYP,2008,0.994260013103485
Cyprus,CYP,2009,0.994120001792908
Cyprus,CYP,2010,1.00294005870819
Cyprus,CYP,2011,0.99905002117157
Cyprus,CYP,2012,1.00348997116089
Cyprus,CYP,2013,1.00826001167297
Cyprus,CYP,2014,1.01346004009247
Democratic Republic of Congo,COD,1971,0.643630027770996
Democratic Republic of Congo,COD,1972,0.654779970645905
Democratic Republic of Congo,COD,1975,0.699050009250641
Democratic Republic of Congo,COD,1979,0.697030007839203
Democratic Republic of Congo,COD,1983,0.736880004405975
Democratic Republic of Congo,COD,1984,0.750789999961853
Democratic Republic of Congo,COD,1988,0.77837997674942
Democratic Republic of Congo,COD,1991,0.786670029163361
Democratic Republic of Congo,COD,1992,0.801519989967346
Democratic Republic of Congo,COD,1993,0.808969974517822
Democratic Republic of Congo,COD,1994,0.78491997718811
Democratic Republic of Congo,COD,1995,0.702160000801086
Democratic Republic of Congo,COD,1999,0.951520025730133
Denmark,DNK,1981,1.00215005874634
Denmark,DNK,1982,1.00180995464325
Denmark,DNK,1983,1.00277996063232
Denmark,DNK,1984,0.998910009860992
Denmark,DNK,1985,1.00460994243622
Denmark,DNK,1986,0.99864000082016
Denmark,DNK,1987,1.0022200345993
Denmark,DNK,1988,1.00319004058838
Denmark,DNK,1989,1.00279998779297
Denmark,DNK,1990,1.00302004814148
Denmark,DNK,1991,1.00113999843597
Denmark,DNK,1992,0.997959971427917
Denmark,DNK,1993,0.997269988059998
Denmark,DNK,1994,0.99769002199173
Denmark,DNK,1995,1.00329995155334
Denmark,DNK,1996,0.998809993267059
Denmark,DNK,1999,1.00672996044159
Denmark,DNK,2000,1.00778996944427
Denmark,DNK,2004,1.00845003128052
Denmark,DNK,2005,1.0110000371933
Denmark,DNK,2006,1.01346004009247
Denmark,DNK,2007,1.01364994049072
Denmark,DNK,2008,1.0222100019455
Denmark,DNK,2009,1.02174997329712
Denmark,DNK,2010,1.01993000507355
Denmark,DNK,2011,1.009850025177
Denmark,DNK,2012,1.00740003585815
Denmark,DNK,2013,1.0042599439621
Denmark,DNK,2014,1.00347995758057
Djibouti,DJI,1985,0.75110000371933
Djibouti,DJI,1986,0.730490028858185
Djibouti,DJI,1987,0.715640008449554
Djibouti,DJI,1988,0.728860020637512
Djibouti,DJI,1989,0.746540009975433
Djibouti,DJI,1990,0.767490029335022
Djibouti,DJI,1992,0.750450015068054
Djibouti,DJI,1993,0.787129998207092
Djibouti,DJI,1994,0.789460003376007
Djibouti,DJI,1995,0.7951700091362
Djibouti,DJI,1996,0.770680010318756
Djibouti,DJI,1997,0.769550025463104
Djibouti,DJI,1999,0.731850028038025
Djibouti,DJI,2000,0.763469994068146
Djibouti,DJI,2001,0.769469976425171
Djibouti,DJI,2002,0.780589997768402
Djibouti,DJI,2004,0.801100015640259
Djibouti,DJI,2005,0.821139991283417
Djibouti,DJI,2006,0.825330018997192
Djibouti,DJI,2007,0.863340020179749
Djibouti,DJI,2008,0.900340020656586
Djibouti,DJI,2009,0.908519983291626
Djibouti,DJI,2011,0.899779975414276
Djibouti,DJI,2013,0.889909982681274
Djibouti,DJI,2014,0.868219971656799
Djibouti,DJI,2015,0.88959002494812
Dominica,DMA,1976,1.01153004169464
Dominica,DMA,1977,1.04427003860474
Dominica,DMA,1979,1.0801899433136
Dominica,DMA,1980,1.02539002895355
Dominica,DMA,1981,1.11168003082275
Dominica,DMA,1982,1.0129599571228
Dominica,DMA,2004,1.02611005306244
Dominica,DMA,2005,1.02743005752563
Dominica,DMA,2006,1.02112996578217
Dominica,DMA,2007,0.996699988842011
Dominica,DMA,2008,0.99466997385025
Dominica,DMA,2009,1.01188004016876
Dominican Republic,DOM,1999,1.00750994682312
Dominican Republic,DOM,2000,1.005499958992
Dominican Republic,DOM,2002,0.956839978694916
Dominican Republic,DOM,2003,0.94498997926712
Dominican Republic,DOM,2004,1.01621997356415
Dominican Republic,DOM,2005,1.01276004314423
Dominican Republic,DOM,2006,1.02585005760193
Dominican Republic,DOM,2007,1.00432002544403
Dominican Republic,DOM,2008,1.00362002849579
Dominican Republic,DOM,2009,0.89367002248764
Dominican Republic,DOM,2010,0.931339979171753
Dominican Republic,DOM,2011,0.960259974002838
Dominican Republic,DOM,2012,0.964789986610413
Dominican Republic,DOM,2013,0.972760021686554
Dominican Republic,DOM,2014,0.976729989051819
East Asia & Pacific,,1993,0.958180010318756
East Asia & Pacific,,1994,0.960820019245148
East Asia & Pacific,,1995,0.967410027980804
East Asia & Pacific,,1996,0.976999998092651
East Asia & Pacific,,1997,0.982900023460388
East Asia & Pacific,,1998,0.988640010356903
East Asia & Pacific,,1999,0.994400024414063
East Asia & Pacific,,2000,0.994279980659485
East Asia & Pacific,,2001,0.994840025901794
East Asia & Pacific,,2002,0.995859980583191
East Asia & Pacific,,2003,0.993350028991699
East Asia & Pacific,,2005,0.99278998374939
East Asia & Pacific,,2006,0.993910014629364
East Asia & Pacific,,2007,0.99523001909256
East Asia & Pacific,,2008,0.994840025901794
East Asia & Pacific,,2009,0.994930028915405
East Asia & Pacific,,2010,1.00097000598907
East Asia & Pacific,,2011,1.00709998607635
East Asia & Pacific,,2012,1.00217998027802
East Asia & Pacific,,2013,1.00247001647949
East Asia & Pacific,,2014,0.999090015888214
East Asia & Pacific (all income levels),,1993,0.962239980697632
East Asia & Pacific (all income levels),,1994,0.964529991149902
East Asia & Pacific (all income levels),,1995,0.970570027828217
East Asia & Pacific (all income levels),,1996,0.979290008544922
East Asia & Pacific (all income levels),,1997,0.984640002250671
East Asia & Pacific (all income levels),,1998,0.989889979362488
East Asia & Pacific (all income levels),,1999,0.995209991931915
East Asia & Pacific (all income levels),,2000,0.995019972324371
East Asia & Pacific (all income levels),,2001,0.995410025119781
East Asia & Pacific (all income levels),,2002,0.996290028095245
East Asia & Pacific (all income levels),,2003,0.994120001792908
East Asia & Pacific (all income levels),,2005,0.993600010871887
East Asia & Pacific (all income levels),,2006,0.994729995727539
East Asia & Pacific (all income levels),,2007,0.99592000246048
East Asia & Pacific (all income levels),,2008,0.995549976825714
East Asia & Pacific (all income levels),,2009,0.99549001455307
East Asia & Pacific (all income levels),,2010,1.00094997882843
East Asia & Pacific (all income levels),,2011,1.0066100358963
East Asia & Pacific (all income levels),,2012,1.0020899772644
East Asia & Pacific (all income levels),,2013,1.00235998630524
East Asia & Pacific (all income levels),,2014,0.999249994754791
Ecuador,ECU,1971,0.988139986991882
Ecuador,ECU,1973,0.983120024204254
Ecuador,ECU,1974,0.989839971065521
Ecuador,ECU,1975,1.00031995773315
Ecuador,ECU,1976,1.00065994262695
Ecuador,ECU,1977,0.996110022068024
Ecuador,ECU,1978,0.99397999048233
Ecuador,ECU,1979,0.986729979515076
Ecuador,ECU,1980,0.988579988479614
Ecuador,ECU,1994,1.00727999210358
Ecuador,ECU,1995,1.00742995738983
Ecuador,ECU,1996,1.00899994373322
Ecuador,ECU,1997,1.00814998149872
Ecuador,ECU,1998,1.01003003120422
Ecuador,ECU,1999,1.01248002052307
Ecuador,ECU,2000,1.00802004337311
Ecuador,ECU,2001,1.01223003864288
Ecuador,ECU,2009,1.02725994586945
Ecuador,ECU,2010,1.0146199464798
Ecuador,ECU,2014,1.0181599855423
Egypt,EGY,1971,0.663280010223389
Egypt,EGY,1972,0.659179985523224
Egypt,EGY,1973,0.656979978084564
Egypt,EGY,1978,0.692700028419495
Egypt,EGY,1994,0.864019989967346
Egypt,EGY,1997,0.894460022449493
Egypt,EGY,1999,0.939930021762848
Egypt,EGY,2000,0.94897997379303
Egypt,EGY,2001,0.958150029182434
Egypt,EGY,2002,0.966539978981018
Egypt,EGY,2003,0.972479999065399
Egypt,EGY,2004,0.983150005340576
Egypt,EGY,2012,0.976090013980865
Egypt,EGY,2014,1.00760996341705
El Salvador,SLV,1970,0.9651700258255
El Salvador,SLV,1998,1.17053997516632
El Salvador,SLV,2000,0.993229985237122
El Salvador,SLV,2001,0.999890029430389
El Salvador,SLV,2002,1.00123000144958
El Salvador,SLV,2003,1.00188994407654
El Salvador,SLV,2005,1.00481998920441
El Salvador,SLV,2006,1.00302004814148
El Salvador,SLV,2007,1.00586998462677
El Salvador,SLV,2008,1.00642001628876
El Salvador,SLV,2009,1.00547003746033
El Salvador,SLV,2010,0.998839974403381
El Salvador,SLV,2011,0.99685001373291
El Salvador,SLV,2012,0.996150016784668
El Salvador,SLV,2013,1.00071001052856
El Salvador,SLV,2014,1.00452995300293
Equatorial Guinea,GNQ,1994,0.975179970264435
Equatorial Guinea,GNQ,2000,0.806010007858276
Equatorial Guinea,GNQ,2001,0.868610024452209
Equatorial Guinea,GNQ,2002,0.854499995708466
Equatorial Guinea,GNQ,2003,0.908029973506927
Equatorial Guinea,GNQ,2008,0.976230025291443
Equatorial Guinea,GNQ,2009,0.986450016498566
Equatorial Guinea,GNQ,2010,0.994859993457794
Equatorial Guinea,GNQ,2011,1.00023996829987
Equatorial Guinea,GNQ,2012,1.00058996677399
Eritrea,ERI,1992,0.915989995002747
Eritrea,ERI,1994,0.917249977588654
Eritrea,ERI,1995,0.918060004711151
Eritrea,ERI,1996,0.922659993171692
Eritrea,ERI,1997,0.915090024471283
Eritrea,ERI,1999,0.879980027675629
Eritrea,ERI,2000,0.879059970378876
Eritrea,ERI,2001,0.876060009002686
Eritrea,ERI,2002,0.86269998550415
Eritrea,ERI,2003,0.866020023822784
Eritrea,ERI,2004,0.863489985466003
Eritrea,ERI,2005,0.872030019760132
Eritrea,ERI,2006,0.885950028896332
Eritrea,ERI,2007,0.896640002727509
Eritrea,ERI,2008,0.887430012226105
Eritrea,ERI,2009,0.889379978179932
Eritrea,ERI,2010,0.884230017662048
Eritrea,ERI,2011,0.875159978866577
Eritrea,ERI,2012,0.871890008449554
Eritrea,ERI,2013,0.8994500041008
Estonia,EST,1995,0.978540003299713
Estonia,EST,1996,0.984969973564148
Estonia,EST,1999,1.00124001502991
Estonia,EST,2000,1.00761997699738
Estonia,EST,2001,1.00846004486084
Estonia,EST,2003,1.00336003303528
Estonia,EST,2004,1.00483000278473
Estonia,EST,2005,0.995890021324158
Estonia,EST,2006,0.989080011844635
Estonia,EST,2007,0.992709994316101
Estonia,EST,2008,0.987450003623962
Estonia,EST,2009,0.982230007648468
Estonia,EST,2010,0.982010006904602
Estonia,EST,2011,0.995779991149902
Estonia,EST,2012,0.99413001537323
Estonia,EST,2013,0.990100026130676
Ethiopia,ETH,1987,0.705730020999908
Ethiopia,ETH,1988,0.698090016841888
Ethiopia,ETH,1989,0.725709974765778
Ethiopia,ETH,1994,0.684689998626709
Ethiopia,ETH,1995,0.651080012321472
Ethiopia,ETH,1996,0.63561999797821
Ethiopia,ETH,1998,0.660809993743896
Ethiopia,ETH,1999,0.699039995670319
Ethiopia,ETH,2000,0.742500007152557
Ethiopia,ETH,2001,0.779910027980804
Ethiopia,ETH,2002,0.800429999828339
Ethiopia,ETH,2003,0.817460000514984
Ethiopia,ETH,2004,0.859879970550537
Ethiopia,ETH,2005,0.900139987468719
Ethiopia,ETH,2006,0.925469994544983
Ethiopia,ETH,2007,0.934230029582977
Ethiopia,ETH,2008,0.940460026264191
Ethiopia,ETH,2009,0.953849971294403
Ethiopia,ETH,2010,0.949720025062561
Ethiopia,ETH,2011,0.944230020046234
Ethiopia,ETH,2012,0.946579992771149
Ethiopia,ETH,2014,0.934599995613098
Euro area,,1998,0.999520003795624
Euro area,,1999,0.999119997024536
Euro area,,2000,1.00029003620148
Euro area,,2001,0.999650001525879
Euro area,,2002,0.998660027980804
Euro area,,2003,0.998080015182495
Euro area,,2004,0.997860014438629
Euro area,,2005,0.996720016002655
Euro area,,2006,0.99617999792099
Euro area,,2007,0.996399998664856
Euro area,,2008,0.996930003166199
Euro area,,2009,0.998080015182495
Euro area,,2010,0.999339997768402
Euro area,,2011,1.00009000301361
Euro area,,2012,1.00172996520996
Euro area,,2013,1.00144004821777
Euro area,,2014,1.00173997879028
Europe & Central Asia,,1992,0.980660021305084
Europe & Central Asia,,1993,0.975090026855469
Europe & Central Asia,,1994,0.97434002161026
Europe & Central Asia,,1995,0.979499995708466
Europe & Central Asia,,1996,0.977680027484894
Europe & Central Asia,,1997,0.973630011081696
Europe & Central Asia,,1998,0.972039997577667
Europe & Central Asia,,1999,0.972790002822876
Europe & Central Asia,,2000,0.972100019454956
Europe & Central Asia,,2001,0.973959982395172
Europe & Central Asia,,2002,0.975790023803711
Europe & Central Asia,,2003,0.977540016174316
Europe & Central Asia,,2004,0.981169998645782
Europe & Central Asia,,2005,0.982959985733032
Europe & Central Asia,,2006,0.985040009021759
Europe & Central Asia,,2007,0.986949980258942
Europe & Central Asia,,2008,0.988770008087158
Europe & Central Asia,,2009,0.990719974040985
Europe & Central Asia,,2010,0.992649972438812
Europe & Central Asia,,2011,0.99345999956131
Europe & Central Asia,,2012,0.993110001087189
Europe & Central Asia,,2013,0.994419991970062
Europe & Central Asia,,2014,0.995790004730225
Europe & Central Asia (all income levels),,1972,0.979189991950989
Europe & Central Asia (all income levels),,1995,0.982680022716522
Europe & Central Asia (all income levels),,1996,0.983539998531342
Europe & Central Asia (all income levels),,1997,0.984839975833893
Europe & Central Asia (all income levels),,1998,0.986810028553009
Europe & Central Asia (all income levels),,1999,0.987169981002808
Europe & Central Asia (all income levels),,2000,0.98743999004364
Europe & Central Asia (all income levels),,2001,0.988319993019104
Europe & Central Asia (all income levels),,2002,0.988940000534058
Europe & Central Asia (all income levels),,2003,0.989740014076233
Europe & Central Asia (all income levels),,2004,0.990859985351563
Europe & Central Asia (all income levels),,2005,0.991330027580261
Europe & Central Asia (all income levels),,2006,0.992550015449524
Europe & Central Asia (all income levels),,2007,0.993449985980988
Europe & Central Asia (all income levels),,2008,0.994000017642975
Europe & Central Asia (all income levels),,2009,0.995369970798492
Europe & Central Asia (all income levels),,2010,0.996659994125366
Europe & Central Asia (all income levels),,2011,0.997330009937286
Europe & Central Asia (all income levels),,2012,0.997650027275085
Europe & Central Asia (all income levels),,2013,0.997839987277985
Europe & Central Asia (all income levels),,2014,0.998539984226227
European Union,,1998,0.999040007591248
European Union,,1999,0.99905002117157
European Union,,2000,0.999670028686523
European Union,,2001,0.999360024929047
European Union,,2002,0.998730003833771
European Union,,2003,0.998730003833771
European Union,,2004,0.998610019683838
European Union,,2005,0.997749984264374
European Union,,2006,0.998290002346039
European Union,,2007,0.99838000535965
European Union,,2008,0.997759997844696
European Union,,2009,0.998619973659515
European Union,,2010,0.99931001663208
European Union,,2011,0.999790012836456
European Union,,2012,1.00051999092102
European Union,,2013,0.999809980392456
European Union,,2014,1.00004994869232
Fiji,FJI,1992,1.00078999996185
Fiji,FJI,1994,1.00240004062653
Fiji,FJI,1995,1.00584995746613
Fiji,FJI,1996,0.99497002363205
Fiji,FJI,1997,0.995169997215271
Fiji,FJI,1998,1.00048005580902
Fiji,FJI,1999,1.00624001026154
Fiji,FJI,2000,0.996829986572266
Fiji,FJI,2001,1.00093996524811
Fiji,FJI,2003,1.01175999641418
Fiji,FJI,2004,1.00032997131348
Fiji,FJI,2006,1.0077999830246
Fiji,FJI,2009,1.00015997886658
Fiji,FJI,2013,1.02444005012512
Finland,FIN,1993,0.99905002117157
Finland,FIN,1994,1.00120997428894
Finland,FIN,1995,1.00076997280121
Finland,FIN,1996,1.00587999820709
Finland,FIN,1997,1.00129997730255
Finland,FIN,1998,0.997259974479675
Finland,FIN,2001,1.00054001808167
Finland,FIN,2002,0.999450027942657
Finland,FIN,2003,0.99779999256134
Finland,FIN,2004,0.99702000617981
Finland,FIN,2005,1.00048995018005
Finland,FIN,2006,1.00361001491547
Finland,FIN,2007,1.0025999546051
Finland,FIN,2008,0.998470008373261
Finland,FIN,2009,0.99905002117157
Finland,FIN,2010,0.9998499751091
Finland,FIN,2011,1.00020003318787
Finland,FIN,2012,1.00095999240875
Finland,FIN,2013,1.0037100315094
Finland,FIN,2014,1.00697994232178
France,FRA,1971,1.01839005947113
France,FRA,1972,1.0192699432373
France,FRA,1982,1.00059998035431
France,FRA,1983,1.00591003894806
France,FRA,1985,1.00355005264282
France,FRA,1986,0.999210000038147
France,FRA,1992,1.0003000497818
France,FRA,1993,0.999830007553101
France,FRA,1994,0.99821001291275
France,FRA,1995,0.998340010643005
France,FRA,1996,0.999409973621368
France,FRA,1997,1.00202000141144
France,FRA,1999,1.00212001800537
France,FRA,2000,1.0032000541687
France,FRA,2001,1.00278997421265
France,FRA,2002,1.00334000587463
France,FRA,2003,1.00258004665375
France,FRA,2004,1.00393998622894
France,FRA,2005,1.00285995006561
France,FRA,2006,1.00172996520996
France,FRA,2007,1.00124001502991
France,FRA,2008,1.00223004817963
France,FRA,2009,1.00320994853973
France,FRA,2010,1.0035400390625
France,FRA,2011,1.00862002372742
France,FRA,2012,1.01096999645233
France,FRA,2013,1.00619995594025
France,FRA,2014,1.004390001297
Gabon,GAB,1997,0.997070014476776
Gambia,GMB,1971,0.477290004491806
Gambia,GMB,1972,0.498719990253448
Gambia,GMB,1973,0.512470006942749
Gambia,GMB,1974,0.526880025863647
Gambia,GMB,1975,0.53192001581192
Gambia,GMB,1976,0.519659996032715
Gambia,GMB,1977,0.491160005331039
Gambia,GMB,1978,0.489250004291534
Gambia,GMB,1979,0.482069998979568
Gambia,GMB,1980,0.500090003013611
Gambia,GMB,1981,0.529789984226227
Gambia,GMB,1982,0.538359999656677
Gambia,GMB,1983,0.557410001754761
Gambia,GMB,1984,0.599749982357025
Gambia,GMB,1985,0.610119998455048
Gambia,GMB,1986,0.629149973392487
Gambia,GMB,1992,0.71288001537323
Gambia,GMB,1993,0.729650020599365
Gambia,GMB,1996,0.796540021896362
Gambia,GMB,1998,0.845759987831116
Gambia,GMB,1999,0.870559990406036
Gambia,GMB,2000,0.902520000934601
Gambia,GMB,2001,0.934740006923676
Gambia,GMB,2002,0.935050010681152
Gambia,GMB,2003,0.993570029735565
Gambia,GMB,2004,1.02945005893707
Gambia,GMB,2005,1.05154001712799
Gambia,GMB,2006,1.04949998855591
Gambia,GMB,2007,1.06299996376038
Gambia,GMB,2008,1.07687997817993
Gambia,GMB,2010,1.04009997844696
Gambia,GMB,2011,1.05016005039215
Gambia,GMB,2012,1.06274998188019
Gambia,GMB,2013,1.06797003746033
Gambia,GMB,2014,1.08085000514984
Georgia,GEO,1995,0.981710016727448
Georgia,GEO,1996,1.00892996788025
Georgia,GEO,1997,0.985639989376068
Georgia,GEO,2004,0.960120022296906
Georgia,GEO,2005,0.979830026626587
Georgia,GEO,2006,1.01503002643585
Georgia,GEO,2007,0.976960003376007
Ghana,GHA,1999,0.963190019130707
Ghana,GHA,2000,0.971830010414124
Ghana,GHA,2001,0.982850015163422
Ghana,GHA,2002,0.989830017089844
Ghana,GHA,2003,1.0022200345993
Ghana,GHA,2004,1.00785994529724
Ghana,GHA,2005,0.99057000875473
Ghana,GHA,2006,1.00847995281219
Ghana,GHA,2007,1.00182998180389
Ghana,GHA,2008,1.00468003749847
Ghana,GHA,2009,1.00057005882263
Ghana,GHA,2011,1.00281000137329
Ghana,GHA,2012,0.970130026340485
Ghana,GHA,2013,1.00315999984741
Ghana,GHA,2014,1.00332999229431
Ghana,GHA,2015,1.00454998016357
Greece,GRC,1971,1.00099003314972
Greece,GRC,1972,1.00164997577667
Greece,GRC,1973,1.00116002559662
Greece,GRC,1974,0.999199986457825
Greece,GRC,1975,0.999100029468536
Greece,GRC,1976,1.00227999687195
Greece,GRC,1977,1.00504994392395
Greece,GRC,1978,1.00653004646301
Greece,GRC,1979,1.00469994544983
Greece,GRC,1980,1.00058996677399
Greece,GRC,1981,1.00837004184723
Greece,GRC,1982,1.00582003593445
Greece,GRC,1987,1.00928997993469
Greece,GRC,1988,1.01084005832672
Greece,GRC,1989,1.00906002521515
Greece,GRC,1990,1.0032399892807
Greece,GRC,1991,1.00334000587463
Greece,GRC,1992,1.01064002513885
Greece,GRC,1993,1.00861001014709
Greece,GRC,1994,1.00755000114441
Greece,GRC,1995,1.02908003330231
Greece,GRC,1996,1.01412999629974
Greece,GRC,1997,1.00984001159668
Greece,GRC,1998,1.0083099603653
Greece,GRC,1999,1.00621998310089
Greece,GRC,2000,1.0038800239563
Greece,GRC,2001,1.0038800239563
Greece,GRC,2002,0.992690026760101
Greece,GRC,2003,0.986660003662109
Greece,GRC,2004,0.976050019264221
Greece,GRC,2005,0.977450013160706
Greece,GRC,2006,0.975359976291656
Greece,GRC,2007,0.980840027332306
Greece,GRC,2010,0.985610008239746
Greece,GRC,2011,0.98743999004364
Greece,GRC,2012,0.989329993724823
Greece,GRC,2013,0.990930020809174
Grenada,GRD,1972,1.0084400177002
Grenada,GRD,1977,1.00007998943329
Grenada,GRD,1980,0.964039981365204
Grenada,GRD,1981,0.9896399974823
Grenada,GRD,1982,0.991580009460449
Grenada,GRD,1983,0.994870007038116
Grenada,GRD,1984,1.00247001647949
Grenada,GRD,2002,0.98514997959137
Grenada,GRD,2004,0.99974000453949
Grenada,GRD,2005,0.997210025787354
Grenada,GRD,2007,1.0023900270462
Grenada,GRD,2008,0.986899971961975
Grenada,GRD,2009,0.991729974746704
Grenada,GRD,2013,0.978429973125458
Grenada,GRD,2014,1.00757002830505
Guatemala,GTM,1970,0.842249989509583
Guatemala,GTM,1971,0.838429987430573
Guatemala,GTM,1972,0.841229975223541
Guatemala,GTM,1974,0.855080008506775
Guatemala,GTM,1975,0.854240000247955
Guatemala,GTM,1978,0.863179981708527
Guatemala,GTM,1981,0.869499981403351
Guatemala,GTM,1982,0.890009999275208
Guatemala,GTM,1983,0.880970001220703
Guatemala,GTM,1997,0.897790014743805
Guatemala,GTM,1999,0.91593998670578
Guatemala,GTM,2000,0.929979979991913
Guatemala,GTM,2001,0.935410022735596
Guatemala,GTM,2002,0.94692999124527
Guatemala,GTM,2004,0.957379996776581
Guatemala,GTM,2005,0.962710022926331
Guatemala,GTM,2006,0.966639995574951
Guatemala,GTM,2007,0.972090005874634
Guatemala,GTM,2008,0.975849986076355
Guatemala,GTM,2009,0.985530018806458
Guatemala,GTM,2010,0.993799984455109
Guatemala,GTM,2011,0.996079981327057
Guatemala,GTM,2012,0.995010018348694
Guatemala,GTM,2013,0.993510007858276
Guatemala,GTM,2014,0.992959976196289
Guinea,GIN,1984,0.476639986038208
Guinea,GIN,1985,0.457789987325668
Guinea,GIN,1986,0.465790003538132
Guinea,GIN,1987,0.458480000495911
Guinea,GIN,1988,0.467920005321503
Guinea,GIN,1989,0.477120012044907
Guinea,GIN,1990,0.480729997158051
Guinea,GIN,1991,0.495149999856949
Guinea,GIN,1998,0.64028000831604
Guinea,GIN,1999,0.672609984874725
Guinea,GIN,2000,0.721419990062714
Guinea,GIN,2001,0.747600018978119
Guinea,GIN,2002,0.765230000019073
Guinea,GIN,2003,0.787469983100891
Guinea,GIN,2004,0.805509984493256
Guinea,GIN,2005,0.826380014419556
Guinea,GIN,2006,0.84824001789093
Guinea,GIN,2007,0.858229994773865
Guinea,GIN,2008,0.854009985923767
Guinea,GIN,2009,0.856180012226105
Guinea,GIN,2010,0.833379983901978
Guinea,GIN,2011,0.865629971027374
Guinea,GIN,2012,0.861999988555908
Guinea,GIN,2013,0.861090004444122
Guinea,GIN,2014,0.864189982414246
Guinea-Bissau,GNB,1981,0.496710002422333
Guinea-Bissau,GNB,1982,0.470640003681183
Guinea-Bissau,GNB,1984,0.500829994678497
Guinea-Bissau,GNB,1985,0.516529977321625
Guinea-Bissau,GNB,1987,0.553969979286194
Guinea-Bissau,GNB,1988,0.552330017089844
Guinea-Bissau,GNB,2000,0.708339989185333
Guinea-Bissau,GNB,2010,0.955399990081787
Guyana,GUY,1971,0.990029990673065
Guyana,GUY,1972,0.989650011062622
Guyana,GUY,1974,1.00004005432129
Guyana,GUY,1976,0.990279972553253
Guyana,GUY,1977,0.979349970817566
Guyana,GUY,1979,0.973720014095306
