Entity,Code,Year,Gas Consumption (terwatt-hours)
Canada,CAN,2015,1097.5304999999976
Canada,CAN,2016,1058.6569999999979
Canada,CAN,2017,1096.9974999999986
Canada,CAN,2018,1157.3715404881764
Central America,,1965,0
Central America,,1966,0
Central America,,1967,0
Central America,,1968,0
Central America,,1969,0
Central America,,1970,0
Central America,,1971,0
Central America,,1972,0
Central America,,1973,0
Central America,,1974,0
Central America,,1975,0
Central America,,1976,0
Central America,,1977,0
Central America,,1978,0
Central America,,1979,0
Central America,,1980,0
Central America,,1981,0
Central America,,1982,0
Central America,,1983,0
Central America,,1984,0
Central America,,1985,0
Central America,,1986,0
Central America,,1987,0
Central America,,1988,0
Central America,,1989,0
Central America,,1990,0
Central America,,1991,0
Central America,,1992,0
Central America,,1993,0
Central America,,1994,0
Central America,,1995,0
Central America,,1996,0
Central America,,1997,0
Central America,,1998,0
Central America,,1999,0
Central America,,2000,0
Central America,,2001,0
Central America,,2002,0
Central America,,2003,0
Central America,,2004,0
Central America,,2005,0
Central America,,2006,0
Central America,,2007,0
Central America,,2008,0
Central America,,2009,0
Central America,,2010,0
Central America,,2011,0
Central America,,2012,0
Central America,,2013,0
Central America,,2014,0
Central America,,2015,0
Central America,,2016,0
Central America,,2017,0
Central America,,2018,0
Chile,CHL,1965,6.1778
Chile,CHL,1966,6.451499999999996
Chile,CHL,1967,5.718375000000005
Chile,CHL,1968,4.887499999999999
Chile,CHL,1969,6.431949999999999
Chile,CHL,1970,6.422175000000001
Chile,CHL,1971,6.54925
Chile,CHL,1972,5.962749999999994
Chile,CHL,1973,4.6822250000000025
Chile,CHL,1974,4.877725000000001
Chile,CHL,1975,5.532650000000006
Chile,CHL,1976,6.040950000000003
Chile,CHL,1977,6.216900000000005
Chile,CHL,1978,5.806350000000001
Chile,CHL,1979,6.871824999999998
Chile,CHL,1980,7.038000000000001
Chile,CHL,1981,6.930474999999998
Chile,CHL,1982,7.174849999999998
Chile,CHL,1983,7.741799999999997
Chile,CHL,1984,7.917749999999999
Chile,CHL,1985,7.907975
Chile,CHL,1986,7.233499999999999
Chile,CHL,1987,7.018450000000005
Chile,CHL,1988,9.862975000000004
Chile,CHL,1989,15.385850000000037
Chile,CHL,1990,16.51975000000003
Chile,CHL,1991,19.455827000000003
Chile,CHL,1992,21.762056
Chile,CHL,1993,22.534036633832002
Chile,CHL,1994,21.734144
Chile,CHL,1995,20.827004000000002
Chile,CHL,1996,21.166600000000003
Chile,CHL,1997,28.799369000000002
Chile,CHL,1998,39.771111000000005
Chile,CHL,1999,54.328382000000005
Chile,CHL,2000,70.14053
Chile,CHL,2001,79.501517
Chile,CHL,2002,80.17722
Chile,CHL,2003,86.738866
Chile,CHL,2004,94.15018180337167
Chile,CHL,2005,91.07757721020053
Chile,CHL,2006,84.28349858194865
Chile,CHL,2007,49.681034000000004
Chile,CHL,2008,27.651488000000004
Chile,CHL,2009,27.949216000000003
Chile,CHL,2010,57.397539
Chile,CHL,2011,58.36515500000001
Chile,CHL,2012,53.008377
Chile,CHL,2013,53.12584
Chile,CHL,2014,43.989312000000005
Chile,CHL,2015,48.24285657
Chile,CHL,2016,59.16300789
Chile,CHL,2017,56.14596942368075
Chile,CHL,2018,64.13709331496804
China,CHN,1965,11.086529006882984
China,CHN,1966,13.505408062930204
China,CHN,1967,14.714847590953786
China,CHN,1968,14.110127826941937
China,CHN,1969,19.754178957718807
China,CHN,1970,28.92576204523107
China,CHN,1971,37.69419862340218
China,CHN,1972,48.780727630285114
China,CHN,1973,60.2704031465093
China,CHN,1974,75.89233038348087
China,CHN,1975,89.19616519174038
China,CHN,1976,101.79449360865291
China,CHN,1977,122.15339233038394
China,CHN,1978,138.38003933136628
China,CHN,1979,146.24139626352056
China,CHN,1980,143.82251720747246
China,CHN,1981,128.40216322517242
China,CHN,1982,120.23844641101316
China,CHN,1983,123.06047197640123
China,CHN,1984,125.27777777777817
China,CHN,1985,130.3171091445432
China,CHN,1986,138.68239921337243
China,CHN,1987,139.99262536873206
China,CHN,1988,143.72173058013746
China,CHN,1989,151.67379547689276
China,CHN,1990,154.1833824975419
China,CHN,1991,156.11848574237945
China,CHN,1992,159.1420845624387
China,CHN,1993,168.96878072763008
China,CHN,1994,176.97123893805286
China,CHN,1995,178.79547689282145
China,CHN,1996,187.36234021632302
China,CHN,1997,197.98525073746274
China,CHN,1998,204.16347099311696
China,CHN,1999,216.63077679449322
China,CHN,2000,246.9574729596855
China,CHN,2001,276.4577187807276
China,CHN,2002,294.13569321533924
China,CHN,2003,341.7472959685349
China,CHN,2004,399.83970009832893
China,CHN,2005,469.75108190757066
China,CHN,2006,577.837570771878
China,CHN,2007,710.778988021141
China,CHN,2008,819.3290590275316
China,CHN,2009,902.2402998062835
China,CHN,2010,1088.7405489121218
China,CHN,2011,1351.6287213506864
China,CHN,2012,1508.7758215334302
China,CHN,2013,1718.7854200897466
China,CHN,2014,1883.631355728824
China,CHN,2015,1946.8952802359922
China,CHN,2016,2094.410888219807
China,CHN,2017,2404.3836996763253
China,CHN,2018,2829.95961451904
Colombia,COL,1965,8.951249999999996
Colombia,COL,1966,9.336249999999998
Colombia,COL,1967,11.55
Colombia,COL,1968,11.771375000000043
Colombia,COL,1969,12.854187499999975
Colombia,COL,1970,12.493250000000035
Colombia,COL,1971,13.00450000000003
Colombia,COL,1972,15.885249999999946
Colombia,COL,1973,16.46
Colombia,COL,1974,17.12574999999998
Colombia,COL,1975,16.142249999999994
Colombia,COL,1976,17.204499999999985
Colombia,COL,1977,19.254750000000005
Colombia,COL,1978,23.85075000000001
Colombia,COL,1979,25.721500000000013
Colombia,COL,1980,28.371499999999994
Colombia,COL,1981,30.634500000000017
Colombia,COL,1982,33.03124999999999
Colombia,COL,1983,36.55974999999996
Colombia,COL,1984,36.30574999999993
Colombia,COL,1985,36.43224999999998
Colombia,COL,1986,37.070749999999904
Colombia,COL,1987,37.63624999999996
Colombia,COL,1988,37.778249999999986
Colombia,COL,1989,36.05899999999994
Colombia,COL,1990,37.41949999999988
Colombia,COL,1991,38.58249999999988
Colombia,COL,1992,37.96574999999992
Colombia,COL,1993,39.41674999999993
Colombia,COL,1994,38.996499999999976
Colombia,COL,1995,41.47249999999992
Colombia,COL,1996,45.10274999999994
Colombia,COL,1997,56.73999999999997
Colombia,COL,1998,65.88624999999992
Colombia,COL,1999,56.908999999999885
Colombia,COL,2000,57.35807355078341
Colombia,COL,2001,59.389931181199564
Colombia,COL,2002,59.98681491166388
Colombia,COL,2003,57.49979936806256
Colombia,COL,2004,61.348200406490015
Colombia,COL,2005,64.46344289014625
Colombia,COL,2006,67.64682278595596
Colombia,COL,2007,71.61634233266565
Colombia,COL,2008,72.75114453895041
Colombia,COL,2009,83.79319707695275
Colombia,COL,2010,87.45137770101763
Colombia,COL,2011,85.14971457194696
Colombia,COL,2012,94.6589767799437
Colombia,COL,2013,104.77255472782396
Colombia,COL,2014,113.84061849065039
Colombia,COL,2015,112.11729382157657
Colombia,COL,2016,117.91595881368767
Colombia,COL,2017,121.59192450040467
Colombia,COL,2018,130.27637747428062
Croatia,HRV,1965,0
Croatia,HRV,1966,0
Croatia,HRV,1967,0
Croatia,HRV,1968,0
Croatia,HRV,1969,0
Croatia,HRV,1970,0
Croatia,HRV,1971,0
Croatia,HRV,1972,0
Croatia,HRV,1973,0
Croatia,HRV,1974,0
Croatia,HRV,1975,0
Croatia,HRV,1976,0
Croatia,HRV,1977,0
Croatia,HRV,1978,0
Croatia,HRV,1979,0
Croatia,HRV,1980,0
Croatia,HRV,1981,0
Croatia,HRV,1982,0
Croatia,HRV,1983,0
Croatia,HRV,1984,0
Croatia,HRV,1985,0
Croatia,HRV,1986,0
Croatia,HRV,1987,0
Croatia,HRV,1988,0
Croatia,HRV,1989,0
Croatia,HRV,1990,25.52274999999998
Croatia,HRV,1991,23.635999999999907
Croatia,HRV,1992,24.500499999999917
Croatia,HRV,1993,25.868499999999926
Croatia,HRV,1994,24.33899999999995
Croatia,HRV,1995,22.494999999999912
Croatia,HRV,1996,25.207249999999988
Croatia,HRV,1997,26.129749999999973
Croatia,HRV,1998,25.118000000000006
Croatia,HRV,1999,25.46749999999999
Croatia,HRV,2000,25.695499999999935
Croatia,HRV,2001,26.92499999999991
Croatia,HRV,2002,27.566999999999943
Croatia,HRV,2003,27.40174999999994
Croatia,HRV,2004,28.418333333333337
Croatia,HRV,2005,27.482388888888874
Croatia,HRV,2006,27.179222222222265
Croatia,HRV,2007,31.22994444444446
Croatia,HRV,2008,30.27038888888893
Croatia,HRV,2009,27.9498888888889
Croatia,HRV,2010,30.614166666666723
Croatia,HRV,2011,29.891666666666623
Croatia,HRV,2012,28.066055555555547
Croatia,HRV,2013,26.537944444444413
Croatia,HRV,2014,23.48571111111107
Croatia,HRV,2015,24.212311111111138
Croatia,HRV,2016,25.243533333333342
Croatia,HRV,2017,28.996669444444432
Croatia,HRV,2018,28.186216866159747
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0
Cyprus,CYP,2005,0
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Cyprus,CYP,2008,0
Cyprus,CYP,2009,0
Cyprus,CYP,2010,0
Cyprus,CYP,2011,0
Cyprus,CYP,2012,0
Cyprus,CYP,2013,0
Cyprus,CYP,2014,0
Cyprus,CYP,2015,0
Cyprus,CYP,2016,0
Cyprus,CYP,2017,0
Cyprus,CYP,2018,0
Czech Republic,CZE,1965,4.290499999999992
Czech Republic,CZE,1966,4.49024999999999
Czech Republic,CZE,1967,5.393749999999986
Czech Republic,CZE,1968,6.651249999999993
Czech Republic,CZE,1969,7.29399999999999
Czech Republic,CZE,1970,8.012499999999989
Czech Republic,CZE,1971,9.95499999999999
Czech Republic,CZE,1972,10.810499999999989
Czech Republic,CZE,1973,11.872499999999995
Czech Republic,CZE,1974,14.475250000000027
Czech Republic,CZE,1975,16.571999999999996
Czech Republic,CZE,1976,18.29624999999993
Czech Republic,CZE,1977,20.79300000000002
Czech Republic,CZE,1978,23.299000000000003
Czech Republic,CZE,1979,26.140749999999915
Czech Republic,CZE,1980,30.111249999999917
Czech Republic,CZE,1981,30.2075
Czech Republic,CZE,1982,31.997749999999947
Czech Republic,CZE,1983,37.54174999999993
Czech Republic,CZE,1984,39.96024999999998
Czech Republic,CZE,1985,49.06349999999997
Czech Republic,CZE,1986,51.84599999999993
Czech Republic,CZE,1987,56.55599999999992
Czech Republic,CZE,1988,56.91624999999991
Czech Republic,CZE,1989,58.73774999999987
Czech Republic,CZE,1990,61.03074999999993
Czech Republic,CZE,1991,58.8897499999999
Czech Republic,CZE,1992,67.45049999999989
Czech Republic,CZE,1993,68.93174999999987
Czech Republic,CZE,1994,67.32974999999986
Czech Republic,CZE,1995,76.19524999999982
Czech Republic,CZE,1996,87.68699999999983
Czech Republic,CZE,1997,89.18874999999991
Czech Republic,CZE,1998,89.3802499999999
Czech Republic,CZE,1999,89.86049999999983
Czech Republic,CZE,2000,87.22674999999983
Czech Republic,CZE,2001,93.41399999999982
Czech Republic,CZE,2002,90.27249999999982
Czech Republic,CZE,2003,91.20474999999989
Czech Republic,CZE,2004,90.57324999999985
Czech Republic,CZE,2005,89.59099999999982
Czech Republic,CZE,2006,88.31274999999988
Czech Republic,CZE,2007,84.18549999999986
Czech Republic,CZE,2008,83.42824999999989
Czech Republic,CZE,2009,79.13349999999987
Czech Republic,CZE,2010,93.84874999999984
Czech Republic,CZE,2011,79.19049999999991
Czech Republic,CZE,2012,79.73649999999991
Czech Republic,CZE,2013,80.7867499999999
Czech Republic,CZE,2014,71.89799999999985
Czech Republic,CZE,2015,75.39449999999992
Czech Republic,CZE,2016,81.59974999999984
Czech Republic,CZE,2017,83.74774999999984
Czech Republic,CZE,2018,79.82824999999984
Denmark,DNK,1965,0
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0
Denmark,DNK,1979,0
Denmark,DNK,1980,0
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0.1459500000000001
Denmark,DNK,1984,1.1780249999999985
Denmark,DNK,1985,6.7137
Denmark,DNK,1986,11.967900000000059
Denmark,DNK,1987,15.189225000000004
Denmark,DNK,1988,18.52522500000003
Denmark,DNK,1989,19.74495000000003
Denmark,DNK,1990,21.048074999999987
Denmark,DNK,1991,24.295814531400023
Denmark,DNK,1992,25.54621123665001
Denmark,DNK,1993,28.707319226549984
Denmark,DNK,1994,32.07804361927502
Denmark,DNK,1995,37.14420408914996
Denmark,DNK,1996,43.75494409949995
Denmark,DNK,1997,45.718910474999966
Denmark,DNK,1998,49.297982193600006
Denmark,DNK,1999,51.69367624807504
Denmark,DNK,2000,51.019350833549986
Denmark,DNK,2001,53.31486995797502
Denmark,DNK,2002,53.81795537783996
Denmark,DNK,2003,54.409176408242956
Denmark,DNK,2004,54.15029317956416
Denmark,DNK,2005,52.00558226772151
Denmark,DNK,2006,52.98290757771672
Denmark,DNK,2007,47.48961303326025
Denmark,DNK,2008,47.71609951686674
Denmark,DNK,2009,45.827922839183344
Denmark,DNK,2010,51.83978527386672
Denmark,DNK,2011,43.47364559255776
Denmark,DNK,2012,40.60289213639597
Denmark,DNK,2013,38.29782495651154
Denmark,DNK,2014,32.89438225860467
Denmark,DNK,2015,33.092526110714466
Denmark,DNK,2016,33.65253264559561
Denmark,DNK,2017,32.32919763545701
Denmark,DNK,2018,31.401571155256075
Eastern Africa,,1965,0
Eastern Africa,,1966,0.009249999999999984
Eastern Africa,,1967,0.009249999999999984
Eastern Africa,,1968,0.009249999999999984
Eastern Africa,,1969,0.009249999999999984
Eastern Africa,,1970,0.009249999999999984
Eastern Africa,,1971,0.009249999999999984
Eastern Africa,,1972,0.009249999999999984
Eastern Africa,,1973,0.009249999999999984
Eastern Africa,,1974,0.009249999999999984
Eastern Africa,,1975,0.009249999999999984
Eastern Africa,,1976,0.009249999999999984
Eastern Africa,,1977,0.009249999999999984
Eastern Africa,,1978,0.009249999999999984
Eastern Africa,,1979,0.009999999999999985
Eastern Africa,,1980,0.010499999999999982
Eastern Africa,,1981,0.009999999999999985
Eastern Africa,,1982,0.010499999999999982
Eastern Africa,,1983,0.010499999999999982
Eastern Africa,,1984,0.003999999999999998
Eastern Africa,,1985,0.0037499999999999942
Eastern Africa,,1986,0.002499999999999996
Eastern Africa,,1987,0.0009999999999999985
Eastern Africa,,1988,0.001749999999999995
Eastern Africa,,1989,0.001249999999999998
Eastern Africa,,1990,0.0015000000000000022
Eastern Africa,,1991,0.001249999999999998
Eastern Africa,,1992,0.002999999999999993
Eastern Africa,,1993,0.0032499999999999972
Eastern Africa,,1994,0.0032499999999999972
Eastern Africa,,1995,0.004999999999999992
Eastern Africa,,1996,0.004999999999999992
Eastern Africa,,1997,0.005749999999999993
Eastern Africa,,1998,0.013590524999999958
Eastern Africa,,1999,0.019448515000000006
Eastern Africa,,2000,0.02314361499999996
Eastern Africa,,2001,0.021317375249999947
Eastern Africa,,2002,0.02625477475000002
Eastern Africa,,2003,0.029565349999999938
Eastern Africa,,2004,1.2567402707249995
Eastern Africa,,2005,4.197484240512499
Eastern Africa,,2006,5.193444161268755
Eastern Africa,,2007,5.789238792423103
Eastern Africa,,2008,6.1548591504823875
Eastern Africa,,2009,7.269697945009244
Eastern Africa,,2010,8.438041871801685
Eastern Africa,,2011,9.550317344146817
Eastern Africa,,2012,10.99139200673233
Eastern Africa,,2013,11.424062674817032
Eastern Africa,,2014,12.551069243705433
Eastern Africa,,2015,16.079248932327168
Eastern Africa,,2016,20.348945603453416
Eastern Africa,,2017,20.07597406644223
Eastern Africa,,2018,21.58651873166099
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0.6978
Ecuador,ECU,1971,0.6978
Ecuador,ECU,1972,1.01181
Ecuador,ECU,1973,0.5815
Ecuador,ECU,1974,1.163
Ecuador,ECU,1975,1.45375
Ecuador,ECU,1976,1.3258200000000002
Ecuador,ECU,1977,0.84899
Ecuador,ECU,1978,0.8722500000000001
Ecuador,ECU,1979,0.62802
Ecuador,ECU,1980,0.48846000000000006
Ecuador,ECU,1981,0.7908400000000001
Ecuador,ECU,1982,1.02344
Ecuador,ECU,1983,1.26767
Ecuador,ECU,1984,1.8259100000000001
Ecuador,ECU,1985,1.8608000000000002
Ecuador,ECU,1986,1.8491700000000002
Ecuador,ECU,1987,1.72124
Ecuador,ECU,1988,2.01199
Ecuador,ECU,1989,1.5933100000000002
Ecuador,ECU,1990,2.61675
Ecuador,ECU,1991,3.2098800000000005
Ecuador,ECU,1992,3.2215100000000003
Ecuador,ECU,1993,3.70997
Ecuador,ECU,1994,3.34944
Ecuador,ECU,1995,3.2331400000000006
Ecuador,ECU,1996,3.43085
Ecuador,ECU,1997,3.1284700000000005
Ecuador,ECU,1998,3.1866200000000005
Ecuador,ECU,1999,3.0005400000000004
Ecuador,ECU,2000,3.2680300000000004
Ecuador,ECU,2001,3.32618
Ecuador,ECU,2002,1.3242071049070736
Ecuador,ECU,2003,2.3108554232496648
Ecuador,ECU,2004,5.378898924899998
Ecuador,ECU,2005,5.5226989684125005
Ecuador,ECU,2006,6.034419843975003
Ecuador,ECU,2007,5.468308642557102
Ecuador,ECU,2008,4.987914871971679
Ecuador,ECU,2009,5.8786892952230945
Ecuador,ECU,2010,6.189022438235283
Ecuador,ECU,2011,5.6075634886997
Ecuador,ECU,2012,7.489686155848987
Ecuador,ECU,2013,8.51181747238574
Ecuador,ECU,2014,8.725520483481729
Ecuador,ECU,2015,8.210332117536666
Ecuador,ECU,2016,8.863090931592756
Ecuador,ECU,2017,8.232370154985956
Ecuador,ECU,2018,7.07233899376153
Egypt,EGY,1965,0.47162500000000007
Egypt,EGY,1966,0.5389999999999998
Egypt,EGY,1967,0.5389999999999998
Egypt,EGY,1968,0.5389999999999998
Egypt,EGY,1969,0.6833749999999998
Egypt,EGY,1970,0.8181249999999997
Egypt,EGY,1971,0.8181249999999997
Egypt,EGY,1972,0.6833749999999998
Egypt,EGY,1973,0.5486250000000003
Egypt,EGY,1974,0.5775
Egypt,EGY,1975,0.4812500000000004
Egypt,EGY,1976,3.657500000000001
Egypt,EGY,1977,4.427500000000003
Egypt,EGY,1978,7.122499999999997
Egypt,EGY,1979,10.779999999999998
Egypt,EGY,1980,20.982500000000048
Egypt,EGY,1981,23.485000000000035
Egypt,EGY,1982,25.698750000000004
Egypt,EGY,1983,30.12625000000005
Egypt,EGY,1984,38.69250000000001
Egypt,EGY,1985,47.45125000000003
Egypt,EGY,1986,54.669999999999966
Egypt,EGY,1987,60.445000000000036
Egypt,EGY,1988,66.60499999999998
Egypt,EGY,1989,74.49750000000004
Egypt,EGY,1990,77.67375000000004
Egypt,EGY,1991,87.39499999999998
Egypt,EGY,1992,94.51750000000007
Egypt,EGY,1993,108.66625000000003
Egypt,EGY,1994,115.49999999999999
Egypt,EGY,1995,121.27499999999948
Egypt,EGY,1996,125.12500000000053
Egypt,EGY,1997,128.97500000000042
Egypt,EGY,1998,131.86249999999947
Egypt,EGY,1999,157.8500000000002
Egypt,EGY,2000,192.5000000000004
Egypt,EGY,2001,235.81250000000003
Egypt,EGY,2002,255.0624999999995
Egypt,EGY,2003,285.8624999999998
Egypt,EGY,2004,305.11250000000035
Egypt,EGY,2005,304.1499999999995
Egypt,EGY,2006,351.3125000000003
Egypt,EGY,2007,369.2149999999997
Egypt,EGY,2008,393.08499999999975
Egypt,EGY,2009,409.44750000000016
Egypt,EGY,2010,434.1837500000003
Egypt,EGY,2011,477.59249999999946
Egypt,EGY,2012,506.37124999999975
Egypt,EGY,2013,495.0137500000002
Egypt,EGY,2014,462.1874950000004
Egypt,EGY,2015,460.18770874999984
Egypt,EGY,2016,493.5411250000001
Egypt,EGY,2017,559.3414143797718
Egypt,EGY,2018,595.50035203474
Estonia,EST,1965,0
Estonia,EST,1966,0
Estonia,EST,1967,0
Estonia,EST,1968,0
Estonia,EST,1969,0
Estonia,EST,1970,0
Estonia,EST,1971,0
Estonia,EST,1972,0
Estonia,EST,1973,0
Estonia,EST,1974,0
Estonia,EST,1975,0
Estonia,EST,1976,0
Estonia,EST,1977,0
Estonia,EST,1978,0
Estonia,EST,1979,0
Estonia,EST,1980,0
Estonia,EST,1981,0
Estonia,EST,1982,0
Estonia,EST,1983,0
Estonia,EST,1984,0
Estonia,EST,1985,10.486234021632255
Estonia,EST,1986,9.530358898721724
Estonia,EST,1987,10.325344149459193
Estonia,EST,1988,11.12032940019666
Estonia,EST,1989,11.12032940019666
Estonia,EST,1990,14.215277777777775
Estonia,EST,1991,14.273888888888884
Estonia,EST,1992,8.345277777777778
Estonia,EST,1993,4.136388888888887
Estonia,EST,1994,5.940833333333339
Estonia,EST,1995,6.774444444444444
Estonia,EST,1996,7.47111111111111
Estonia,EST,1997,7.259444444444446
Estonia,EST,1998,6.8900000000000015
Estonia,EST,1999,6.707222222222226
Estonia,EST,2000,7.710277777777785
Estonia,EST,2001,8.27861111111111
Estonia,EST,2002,6.934166666666665
Estonia,EST,2003,7.641388888888895
Estonia,EST,2004,9.016111111111119
Estonia,EST,2005,9.300277777777778
Estonia,EST,2006,9.415277777777783
Estonia,EST,2007,9.365277777777782
Estonia,EST,2008,8.975000000000009
Estonia,EST,2009,6.095555555555555
Estonia,EST,2010,6.542499999999998
Estonia,EST,2011,5.898333333333335
Estonia,EST,2012,6.137777777777779
Estonia,EST,2013,6.327777777777781
Estonia,EST,2014,4.94694444444445
Estonia,EST,2015,4.397777777777783
Estonia,EST,2016,4.833611111111114
Estonia,EST,2017,4.59194444444445
Estonia,EST,2018,4.703943089430898
Europe,,1965,379.145305972057
Europe,,1966,429.26025346260457
Europe,,1967,514.3610627792185
Europe,,1968,666.4043030108876
Europe,,1969,859.5315465841912
Europe,,1970,1085.3882576430833
Europe,,1971,1336.557853771184
Europe,,1972,1627.107403538182
Europe,,1973,1849.1982237552456
Europe,,1974,2094.446441819908
Europe,,1975,2248.5957885612584
Europe,,1976,2444.750285885689
Europe,,1977,2560.3448251405616
Europe,,1978,2663.3577847509696
Europe,,1979,2811.931892219868
Europe,,1980,2808.842699914929
Europe,,1981,2781.2327506599763
Europe,,1982,2728.2873737005357
Europe,,1983,2837.0487073670374
Europe,,1984,2971.759657267263
Europe,,1985,4026.7718016042345
Europe,,1986,4129.70581488414
Europe,,1987,4312.42441384047
Europe,,1988,4350.337989033907
Europe,,1989,4472.6914245194075
Europe,,1990,4827.620676369161
Europe,,1991,4887.688245928738
Europe,,1992,4619.808145274944
Europe,,1993,4643.135043415965
Europe,,1994,4509.38800703732
Europe,,1995,4763.897666477704
Europe,,1996,5278.226358371216
Europe,,1997,5156.904984657796
Europe,,1998,5231.497508727312
Europe,,1999,5436.989419135912
Europe,,2000,5583.058633549308
Europe,,2001,5692.724532765876
Europe,,2002,5710.911552142082
Europe,,2003,5968.792777467886
Europe,,2004,6113.594620035684
Europe,,2005,6273.299417813943
Europe,,2006,6225.73076667408
Europe,,2007,6171.394207253258
Europe,,2008,6256.412871760749
Europe,,2009,5771.288435985907
Europe,,2010,6225.806011413184
Europe,,2011,5801.307628593502
Europe,,2012,5653.827168545422
Europe,,2013,5543.721584683792
Europe,,2014,4999.708581064478
Europe,,2015,5087.888775493951
Europe,,2016,5375.791109143209
Europe,,2017,5604.484705367539
Europe,,2018,5489.556751732183
Europe (other),,1965,3.459375000000003
Europe (other),,1966,4.230374999999994
Europe (other),,1967,4.895600000000002
Europe (other),,1968,6.118975000000007
Europe (other),,1969,7.587887500000004
Europe (other),,1970,9.970975000000005
Europe (other),,1971,11.850550000000002
Europe (other),,1972,14.532862499999995
Europe (other),,1973,15.812324999999964
Europe (other),,1974,17.290962500000035
Europe (other),,1975,18.334649999999947
Europe (other),,1976,19.658074999999975
Europe (other),,1977,20.784199999999974
Europe (other),,1978,23.354375000000008
Europe (other),,1979,27.378925000000034
Europe (other),,1980,32.52979999999997
Europe (other),,1981,32.32767499999997
Europe (other),,1982,40.268300000000025
Europe (other),,1983,43.34830000000005
Europe (other),,1984,48.32442499999994
Europe (other),,1985,96.70491811701083
Europe (other),,1986,101.9733232300885
Europe (other),,1987,112.66014906588008
Europe (other),,1988,114.2448110496559
Europe (other),,1989,120.11141162733588
Europe (other),,1990,83.77307527312686
Europe (other),,1991,78.75581753618492
Europe (other),,1992,74.89286229030488
Europe (other),,1993,51.668783268416945
Europe (other),,1994,38.72836073504425
Europe (other),,1995,36.78771311230084
Europe (other),,1996,26.997621683903628
Europe (other),,1997,34.55863414737457
Europe (other),,1998,31.26393973347105
Europe (other),,1999,28.4138077712783
Europe (other),,2000,29.979694231278305
Europe (other),,2001,30.564123859262484
Europe (other),,2002,31.486744521278304
Europe (other),,2003,32.0102445792626
Europe (other),,2004,39.6607969812783
Europe (other),,2005,38.62148328187802
Europe (other),,2006,44.497234242871166
Europe (other),,2007,42.696817217305735
Europe (other),,2008,36.40663316617496
Europe (other),,2009,29.562094041986228
Europe (other),,2010,35.5429827702393
Europe (other),,2011,42.22787729323637
Europe (other),,2012,39.46401085535827
Europe (other),,2013,41.79399852458211
Europe (other),,2014,41.15717276619981
Europe (other),,2015,45.19545593644537
Europe (other),,2016,46.197579984137604
Europe (other),,2017,53.11118051413243
Europe (other),,2018,53.07133104343057
Finland,FIN,1965,0
Finland,FIN,1966,0
Finland,FIN,1967,0
Finland,FIN,1968,0
Finland,FIN,1969,0
Finland,FIN,1970,0
Finland,FIN,1971,0
Finland,FIN,1972,0
Finland,FIN,1973,0
Finland,FIN,1974,4.44444444444445
Finland,FIN,1975,7.355000000000003
Finland,FIN,1976,8.618333333333336
Finland,FIN,1977,8.765000000000004
Finland,FIN,1978,9.543333333333333
Finland,FIN,1979,9.50944444444445
Finland,FIN,1980,8.945555555555558
Finland,FIN,1981,7.118055555555564
Finland,FIN,1982,6.723333333333331
Finland,FIN,1983,6.520277777777776
Finland,FIN,1984,7.467777777777777
Finland,FIN,1985,9.475555555555555
Finland,FIN,1986,11.472222222222232
Finland,FIN,1987,15.17222222222219
Finland,FIN,1988,16.31999999999995
Finland,FIN,1989,21.400000000000016
Finland,FIN,1990,25.20999999999998
Finland,FIN,1991,26.570000000000068
Finland,FIN,1992,27.589999999999993
Finland,FIN,1993,28.510000000000034
