Entity,Code,Year,Hydropower (%)
Colombia,COL,1968,11.43151392320554
Colombia,COL,1969,11.18299443158126
Colombia,COL,1970,11.305070666554684
Colombia,COL,1971,6.1239730739671705
Colombia,COL,1972,10.767065476596827
Colombia,COL,1973,8.831003811628403
Colombia,COL,1974,13.543490950280912
Colombia,COL,1975,10.694087404451814
Colombia,COL,1976,5.077114368211433
Colombia,COL,1977,2.2040166409998285
Colombia,COL,1978,15.496145556583762
Colombia,COL,1979,9.840251048209181
Colombia,COL,1980,8.957637272403307
Colombia,COL,1981,-1.2575603858529627
Colombia,COL,1982,6.822101673267844
Colombia,COL,1983,0.8349883587374318
Colombia,COL,1984,11.548027237105728
Colombia,COL,1985,7.5877205837715955
Colombia,COL,1986,15.683616718330295
Colombia,COL,1987,8.974885425937451
Colombia,COL,1988,5.470853710387691
Colombia,COL,1989,9.228284548240273
Colombia,COL,1990,2.664957066735396
Colombia,COL,1991,0.8373190333877956
Colombia,COL,1992,-19.640338626725363
Colombia,COL,1993,25.02541224760226
Colombia,COL,1994,15.084509150570025
Colombia,COL,1995,-0.21520730135087263
Colombia,COL,1996,10.310365870057602
Colombia,COL,1997,-10.802269263384723
Colombia,COL,1998,-2.2051127526197978
Colombia,COL,1999,9.48282751674865
Colombia,COL,2000,-8.560485680006646
Colombia,COL,2001,2.651049708789621
Colombia,COL,2002,7.3828130331139
Colombia,COL,2003,6.501176194581149
Colombia,COL,2004,5.953329742562596
Colombia,COL,2005,2.3241029311951378
Colombia,COL,2006,8.508231034705261
Colombia,COL,2007,3.9571741268561667
Colombia,COL,2008,4.337285787134482
Colombia,COL,2009,-11.53252812505363
Colombia,COL,2010,-0.6854100381329276
Colombia,COL,2011,19.404605225839777
Colombia,COL,2012,-1.746463802181497
Colombia,COL,2013,-6.765035817778086
Colombia,COL,2014,0.854710306635309
Colombia,COL,2015,-0.13423866870598822
Colombia,COL,2016,4.713371710330749
Colombia,COL,2017,22.557044637052883
Colombia,COL,2018,-1.2118292310465018
Croatia,HRV,1991,54.55978982044414
Croatia,HRV,1992,-26.049991501315695
Croatia,HRV,1993,4.621752120546807
Croatia,HRV,1994,19.450549440836483
Croatia,HRV,1995,4.563017489429488
Croatia,HRV,1996,38.36002105279914
Croatia,HRV,1997,-25.562762281947627
Croatia,HRV,1998,2.887408156573601
Croatia,HRV,1999,21.67054133146209
Croatia,HRV,2000,-11.928483668381462
Croatia,HRV,2001,11.281574484797051
Croatia,HRV,2002,-18.521097350916136
Croatia,HRV,2003,-6.716800578943049
Croatia,HRV,2004,39.73983144419731
Croatia,HRV,2005,-7.74878717948596
Croatia,HRV,2006,-5.955088110053919
Croatia,HRV,2007,-28.97083270269334
Croatia,HRV,2008,23.000000013164158
Croatia,HRV,2009,28.16121772739266
Croatia,HRV,2010,23.174517485013734
Croatia,HRV,2011,-44.84987944933949
Croatia,HRV,2012,-3.8942976566106458
Croatia,HRV,2013,78.2509820202371
Croatia,HRV,2014,4.465321266773481
Croatia,HRV,2015,-29.0440768370809
Croatia,HRV,2016,7.228915684312165
Croatia,HRV,2017,-22.553626168774755
Croatia,HRV,2018,41.54859649689164
Czech Republic,CZE,1966,-5.742574257425748
Czech Republic,CZE,1967,-9.873949579831931
Czech Republic,CZE,1968,-22.61072261072261
Czech Republic,CZE,1969,-18.37349397590361
Czech Republic,CZE,1970,42.80442804428044
Czech Republic,CZE,1971,-31.26614987080103
Czech Republic,CZE,1972,6.766917293233066
Czech Republic,CZE,1973,-13.732394366197177
Czech Republic,CZE,1974,60.00000000000001
Czech Republic,CZE,1975,4.846938775510212
Czech Republic,CZE,1976,-20.68126520681267
Czech Republic,CZE,1977,36.50306748466259
Czech Republic,CZE,1978,-7.191011235955069
Czech Republic,CZE,1979,25.423728813559343
Czech Republic,CZE,1980,4.633204633204646
Czech Republic,CZE,1981,-14.022140221402225
Czech Republic,CZE,1982,-18.669527896995717
Czech Republic,CZE,1983,-1.319261213720302
Czech Republic,CZE,1984,-21.122994652406433
Czech Republic,CZE,1985,28.474576271186457
Czech Republic,CZE,1986,11.87335092348285
Czech Republic,CZE,1987,31.60377358490567
Czech Republic,CZE,1988,-14.69534050179211
Czech Republic,CZE,1989,-22.058823529411775
Czech Republic,CZE,1990,-29.18993396226415
Czech Republic,CZE,1991,-6.201550638415821
Czech Republic,CZE,1992,28.741965234540267
Czech Republic,CZE,1993,-2.3537803210321395
Czech Republic,CZE,1994,6.647187905595553
Czech Republic,CZE,1995,37.12328746888092
Czech Republic,CZE,1996,-1.6483516532032727
Czech Republic,CZE,1997,-13.712544398220484
Czech Republic,CZE,1998,-17.83401996216709
Czech Republic,CZE,1999,20.415472732200723
Czech Republic,CZE,2000,4.580606616991734
Czech Republic,CZE,2001,16.83731521148053
Czech Republic,CZE,2002,21.324245325644853
Czech Republic,CZE,2003,-44.50240764992891
Czech Republic,CZE,2004,45.99421557739885
Czech Republic,CZE,2005,17.869842898264544
Czech Republic,CZE,2006,7.177582392717907
Czech Republic,CZE,2007,-18.48067021842692
Czech Republic,CZE,2008,-2.6452168629107264
Czech Republic,CZE,2009,20.020648587028987
Czech Republic,CZE,2010,14.8080769749098
Czech Republic,CZE,2011,-23.492507391634255
Czech Republic,CZE,2012,4.56398485542171
Czech Republic,CZE,2013,28.003585055307067
Czech Republic,CZE,2014,-33.16062180735231
Czech Republic,CZE,2015,-5.992038357836538
Czech Republic,CZE,2016,11.460886790775415
Czech Republic,CZE,2017,-6.548362726953128
Czech Republic,CZE,2018,-12.960684655953148
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,-4.9644800000000044
Denmark,DNK,1976,-9.523807519546379
Denmark,DNK,1977,36.842119953684694
Denmark,DNK,1978,3.846152538639158
Denmark,DNK,1979,7.407404982496701
Denmark,DNK,1980,17.586209156173528
Denmark,DNK,1981,4.1055705172901025
Denmark,DNK,1982,-14.647895214163508
Denmark,DNK,1983,10.561068380518822
Denmark,DNK,1984,-9.850749615940968
Denmark,DNK,1985,-1.6556359713979951
Denmark,DNK,1986,-3.7036954369618735
Denmark,DNK,1987,2.7972019327302533
Denmark,DNK,1988,11.564622373557443
Denmark,DNK,1989,-30.18292543259592
Denmark,DNK,1990,22.27074556048121
Denmark,DNK,1991,-9.285711354479753
Denmark,DNK,1992,9.055106259592405
Denmark,DNK,1993,-0.7220214878572606
Denmark,DNK,1994,18.545458110193813
Denmark,DNK,1995,-7.055219589275074
Denmark,DNK,1996,-36.3036224204486
Denmark,DNK,1997,-0.518145986280627
Denmark,DNK,1998,42.187501798258545
Denmark,DNK,1999,11.721608875320943
Denmark,DNK,2000,-0.9835990986741927
Denmark,DNK,2001,-8.609269003456077
Denmark,DNK,2002,15.217386431033653
Denmark,DNK,2003,-33.33333796582802
Denmark,DNK,2004,25.000005211556896
Denmark,DNK,2005,-15.094335846721185
Denmark,DNK,2006,3.9999890006047645
Denmark,DNK,2007,20.51283552502854
Denmark,DNK,2008,-8.510635630360774
Denmark,DNK,2009,-26.74418544897246
Denmark,DNK,2010,9.215149701900982
Denmark,DNK,2011,-18.27477886583879
Denmark,DNK,2012,3.5896555924797013
Denmark,DNK,2013,-23.207753258153396
Denmark,DNK,2014,12.543973527294394
Denmark,DNK,2015,19.385687640421835
Denmark,DNK,2016,6.886453350784882
Denmark,DNK,2017,-7.2643397817338755
Denmark,DNK,2018,-7.930934377965782
Ecuador,ECU,1966,14.10256410256412
Ecuador,ECU,1967,11.23595505617978
Ecuador,ECU,1968,4.040404040404022
Ecuador,ECU,1969,11.65048543689322
Ecuador,ECU,1970,9.565217391304337
Ecuador,ECU,1971,9.523809523809534
Ecuador,ECU,1972,76.08695652173911
Ecuador,ECU,1973,-46.09053497942386
Ecuador,ECU,1974,0
Ecuador,ECU,1975,4.580152671755711
Ecuador,ECU,1976,4.379562043795637
Ecuador,ECU,1977,50.34965034965033
Ecuador,ECU,1978,13.953488372093027
Ecuador,ECU,1979,-9.795918367346946
Ecuador,ECU,1980,18.552036199095046
Ecuador,ECU,1981,-8.778625954198482
Ecuador,ECU,1982,12.133891213389125
Ecuador,ECU,1983,93.65671641791045
Ecuador,ECU,1984,83.62235067437376
Ecuador,ECU,1985,-22.145233788037764
Ecuador,ECU,1986,22.35437632911026
Ecuador,ECU,1987,13.908275117312652
Ecuador,ECU,1988,5.601750513315706
Ecuador,ECU,1989,2.652300072106284
Ecuador,ECU,1990,0.6598243596091402
Ecuador,ECU,1991,1.789430348401222
Ecuador,ECU,1992,-2.016187864631702
Ecuador,ECU,1993,16.81999790729907
Ecuador,ECU,1994,12.99694629480397
Ecuador,ECU,1995,-21.396295882136084
Ecuador,ECU,1996,22.92126809476567
Ecuador,ECU,1997,3.0072444741384707
Ecuador,ECU,1998,-0.429766411585375
Ecuador,ECU,1999,10.307726766677106
Ecuador,ECU,2000,6.054369223368994
Ecuador,ECU,2001,-7.102382830341403
Ecuador,ECU,2002,6.415297446032331
Ecuador,ECU,2003,-4.569742397287779
Ecuador,ECU,2004,3.2210139166045204
Ecuador,ECU,2005,-7.138171084562284
Ecuador,ECU,2006,3.5866156417174277
Ecuador,ECU,2007,26.76434406451915
Ecuador,ECU,2008,24.958660762479724
Ecuador,ECU,2009,-18.311031607372442
Ecuador,ECU,2010,-6.384610400983037
Ecuador,ECU,2011,28.908886424428726
Ecuador,ECU,2012,9.92209110907558
Ecuador,ECU,2013,-9.796747319516886
Ecuador,ECU,2014,3.796337700999808
Ecuador,ECU,2015,14.299086258047456
Ecuador,ECU,2016,20.903448082135068
Ecuador,ECU,2017,26.871355554263808
Ecuador,ECU,2018,3.024155134012352
Egypt,EGY,1966,5.357142857142838
Egypt,EGY,1967,7.748184019370474
Egypt,EGY,1968,52.584269662921336
Egypt,EGY,1969,32.98969072164948
Egypt,EGY,1970,17.49723145071982
Egypt,EGY,1971,7.634307257304451
Egypt,EGY,1972,2.27670753064797
Egypt,EGY,1973,-0.171232876712335
Egypt,EGY,1974,18.696397941680985
Egypt,EGY,1975,11.054913294797664
Egypt,EGY,1976,17.826935588809366
Egypt,EGY,1977,12.921038100496961
Egypt,EGY,1978,9.877750611246938
Egypt,EGY,1979,-3.2487761459723985
Egypt,EGY,1980,2.0239190432382648
Egypt,EGY,1981,4.192966636609552
Egypt,EGY,1982,2.7260926006058117
Egypt,EGY,1983,-6.444818871103619
Egypt,EGY,1984,-1.891040072039618
Egypt,EGY,1985,-5.003935337310706
Egypt,EGY,1986,-1.9239178173844684
Egypt,EGY,1987,-0.027864484475959017
Egypt,EGY,1988,-1.5664195368274791
Egypt,EGY,1989,7.45271268027885
Egypt,EGY,1990,4.91198482370121
Egypt,EGY,1991,-0.3717472021570356
Egypt,EGY,1992,-1.1698265447227407
Egypt,EGY,1993,2.984693875296207
Egypt,EGY,1994,6.296754988651898
Egypt,EGY,1995,4.3251305074299085
Egypt,EGY,1996,2.609006452656093
Egypt,EGY,1997,2.4991292148393462
Egypt,EGY,1998,2.8332342008211775
Egypt,EGY,1999,11.037217560977219
Egypt,EGY,2000,5.487147065439335
Egypt,EGY,2001,1.661024133764255
Egypt,EGY,2002,-2.9069969086003344
Egypt,EGY,2003,-7.542248746350088
Egypt,EGY,2004,-0.8308215490644977
Egypt,EGY,2005,-1.4612477195186435
Egypt,EGY,2006,1.111198990357365
Egypt,EGY,2007,11.208885763000076
Egypt,EGY,2008,6.179004742198813
Egypt,EGY,2009,-8.767223110043808
Egypt,EGY,2010,-5.939371935883553
Egypt,EGY,2011,0.27403606194376096
Egypt,EGY,2012,0.2886836113160429
Egypt,EGY,2013,1.6042985808801369
Egypt,EGY,2014,2.647980978037001
Egypt,EGY,2015,0.7102377178573649
Egypt,EGY,2016,-1.3227609942524365
Egypt,EGY,2017,-0.7043140093303868
Egypt,EGY,2018,0.5667019686983243
Estonia,EST,2000,25
Estonia,EST,2001,39.99999999999997
Estonia,EST,2002,-14.28571428571428
Estonia,EST,2003,116.66674032335287
Estonia,EST,2004,69.23074569550471
Estonia,EST,2005,0
Estonia,EST,2006,-36.363629058842506
Estonia,EST,2007,57.1428391044907
Estonia,EST,2008,27.27274188231499
Estonia,EST,2009,14.285709776122669
Estonia,EST,2010,-15.624995684179732
Estonia,EST,2011,11.111107473745086
Estonia,EST,2012,40.000002946266555
Estonia,EST,2013,-38.09523659204089
Estonia,EST,2014,2.692298278201899
Estonia,EST,2015,1.12360350268077
Estonia,EST,2016,29.629619929986895
Estonia,EST,2017,-25.71427922047339
Estonia,EST,2018,-39.93400136525453
Europe,,1966,7.505468838301921
Europe,,1967,-0.04854573126359396
Europe,,1968,3.6326683299579887
Europe,,1969,-1.5116996039082342
Europe,,1970,4.574853722905248
Europe,,1971,1.1959927451816288
Europe,,1972,3.72008200368823
Europe,,1973,1.5957826005250197
Europe,,1974,7.990790603445341
Europe,,1975,1.918876567178307
Europe,,1976,-7.417453523148865
Europe,,1977,21.137190102919433
Europe,,1978,-0.11271114721727038
Europe,,1979,5.252393756371454
Europe,,1980,-3.0389537252800025
Europe,,1981,1.2420109219160036
Europe,,1982,-0.8739871811506594
Europe,,1983,2.9592255259373035
Europe,,1984,1.1947809031566337
Europe,,1985,3.1613982036416743
Europe,,1986,-3.1985906807478037
Europe,,1987,8.929395158290143
Europe,,1988,6.950101418771792
Europe,,1989,-12.9883601186072
Europe,,1990,1.9667674329721718
Europe,,1991,2.1165235819091466
Europe,,1992,3.228443008102544
Europe,,1993,3.9289820906966977
Europe,,1994,1.2225740184243827
Europe,,1995,1.3807120361933212
Europe,,1996,-2.9746707738733114
Europe,,1997,3.5747432129532353
Europe,,1998,4.619721906851804
Europe,,1999,0.7200978983926021
Europe,,2000,3.2492753244919514
Europe,,2001,-0.9086549967649016
Europe,,2002,-7.858330008022851
Europe,,2003,-6.098725331133014
Europe,,2004,7.66337677118436
Europe,,2005,0.27577497213002733
Europe,,2006,-1.717263385834067
Europe,,2007,0.37025274706323774
Europe,,2008,5.15296675581316
Europe,,2009,-0.556852227701321
Europe,,2010,10.179938137398903
Europe,,2011,-12.330280092186364
Europe,,2012,9.857397178759353
Europe,,2013,5.7216627850164015
Europe,,2014,-2.653854526762489
Europe,,2015,-1.2680464889569643
Europe,,2016,2.4406607933775026
Europe,,2017,-10.204610211077036
Europe,,2018,9.775713778732232
Finland,FIN,1966,10.982721384019122
Finland,FIN,1967,12.02685608811327
Finland,FIN,1968,-9.806305928962189
Finland,FIN,1969,-16.621725708474766
Finland,FIN,1970,8.905058905058905
Finland,FIN,1971,12.143387406316686
Finland,FIN,1972,-2.8182334168668666
Finland,FIN,1973,1.9268197747781102
Finland,FIN,1974,20.06874167941732
Finland,FIN,1975,-3.8883587786259444
Finland,FIN,1976,-22.338049143708115
Finland,FIN,1977,28.475551294343205
Finland,FIN,1978,-19.560530692026546
Finland,FIN,1979,10.937016789002207
Finland,FIN,1980,-6.011893688133741
Finland,FIN,1981,33.64310427655808
Finland,FIN,1982,-4.142624639168857
Finland,FIN,1983,3.758296045439291
Finland,FIN,1984,-2.454444031504621
Finland,FIN,1985,-6.892870770559901
Finland,FIN,1986,0.45041357359383305
Finland,FIN,1987,11.348442851504203
Finland,FIN,1988,-3.1410162545453923
Finland,FIN,1989,-2.4869604548935276
Finland,FIN,1990,-16.651162790697683
Finland,FIN,1991,21.52157735382434
Finland,FIN,1992,14.472677191799654
Finland,FIN,1993,-10.817677352518329
Finland,FIN,1994,-12.57215683609495
Finland,FIN,1995,9.65443321927355
Finland,FIN,1996,-8.478327176267852
Finland,FIN,1997,0.7792407605368368
Finland,FIN,1998,25.279569993556382
Finland,FIN,1999,-15.090751605877518
Finland,FIN,2000,15.192042540882511
Finland,FIN,2001,-9.926796208487687
Finland,FIN,2002,-18.39746197735057
Finland,FIN,2003,-10.995848680693898
Finland,FIN,2004,57.217345300997714
Finland,FIN,2005,-9.666395338592315
Finland,FIN,2006,-15.750670213836159
Finland,FIN,2007,23.668346147868146
Finland,FIN,2008,20.863293897168987
Finland,FIN,2009,-25.6453472707462
Finland,FIN,2010,1.3521037027089733
Finland,FIN,2011,-3.6467080038313116
Finland,FIN,2012,35.74273313081417
Finland,FIN,2013,-23.9666644683752
Finland,FIN,2014,4.480603498302105
Finland,FIN,2015,25.256416094929236
Finland,FIN,2016,-5.728343863136143
Finland,FIN,2017,-6.549743493830507
Finland,FIN,2018,-10.028610155463591
France,FRA,1966,11.363594039320413
France,FRA,1967,-13.083723590379792
France,FRA,1968,11.117706574508034
France,FRA,1969,4.996721294118389
France,FRA,1970,7.063176018280259
France,FRA,1971,-13.80478605023593
France,FRA,1972,-0.051698505633046565
France,FRA,1973,-2.3247410928442624
France,FRA,1974,17.892434862829674
France,FRA,1975,6.896021719703049
France,FRA,1976,-19.204300415683797
France,FRA,1977,57.157543318441405
France,FRA,1978,-10.433481987322823
France,FRA,1979,-2.838937581344436
France,FRA,1980,4.678786834100168
France,FRA,1981,3.8379703618536487
France,FRA,1982,-2.244343938967308
France,FRA,1983,-1.6037481667249276
France,FRA,1984,-5.404294750149896
France,FRA,1985,-4.927341427834742
France,FRA,1986,0.8926850889982241
France,FRA,1987,12.817969934032059
France,FRA,1988,8.482123023478906
France,FRA,1989,-39.258376766882485
France,FRA,1990,14.994368163775862
France,FRA,1991,6.935729369576493
France,FRA,1992,19.711121141368615
France,FRA,1993,-5.889262665531037
France,FRA,1994,21.41767464251494
France,FRA,1995,-7.2023250223685835
France,FRA,1996,-9.676007608316329
France,FRA,1997,-3.452243980596037
France,FRA,1998,-2.6206009306667277
France,FRA,1999,16.782890179700026
France,FRA,2000,-8.482499967683644
France,FRA,2001,11.91175806799385
France,FRA,2002,-18.67695369867728
France,FRA,2003,-2.407404361262977
France,FRA,2004,1.0382912552264534
France,FRA,2005,-13.558895140947069
France,FRA,2006,9.368686830120776
France,FRA,2007,2.310711661548037
France,FRA,2008,10.50274292381108
France,FRA,2009,-10.462814593609727
France,FRA,2010,10.036144130431701
France,FRA,2011,-28.578945692999326
France,FRA,2012,30.977205274310137
France,FRA,2013,20.540006113772023
France,FRA,2014,-11.151648831231242
France,FRA,2015,-13.347127216474174
France,FRA,2016,10.283961580812528
France,FRA,2017,-18.022721769178386
France,FRA,2018,30.478081538605473
Germany,DEU,1966,8.153044319048707
Germany,DEU,1967,-5.028436823664917
Germany,DEU,1968,1.4813498876516507
Germany,DEU,1969,-18.850315035880495
Germany,DEU,1970,27.85726901795933
Germany,DEU,1971,-23.260892279383427
Germany,DEU,1972,-1.8527708293141654
Germany,DEU,1973,15.32321355795807
Germany,DEU,1974,15.815857664838129
Germany,DEU,1975,-3.2827082201344004
Germany,DEU,1976,-18.830336855091335
Germany,DEU,1977,26.976041402559424
Germany,DEU,1978,4.436735768851641
Germany,DEU,1979,0.11682783387598761
Germany,DEU,1980,3.728612300792067
Germany,DEU,1981,4.434024120165936
Germany,DEU,1982,-0.8871870302852747
Germany,DEU,1983,-5.1979732818762
Germany,DEU,1984,-1.2443500664617746
Germany,DEU,1985,-5.836433886417291
Germany,DEU,1986,6.731542921208478
Germany,DEU,1987,9.535806264583947
Germany,DEU,1988,-1.2956770969802744
Germany,DEU,1989,-9.142025356483863
Germany,DEU,1990,-4.981042320053419
Germany,DEU,1991,-8.566483991776774
Germany,DEU,1992,17.57097792009208
Germany,DEU,1993,1.7440300632920902
Germany,DEU,1994,6.5137130787488395
Germany,DEU,1995,6.739291912409406
Germany,DEU,1996,-12.701799978586237
Germany,DEU,1997,0.7120841739675532
Germany,DEU,1998,0.26382439854923945
Germany,DEU,1999,8.862225030322502
Germany,DEU,2000,20.210528863077727
Germany,DEU,2001,-6.537846710363016
Germany,DEU,2002,1.8103782016660297
Germany,DEU,2003,-25.102750211853085
Germany,DEU,2004,13.395779247516693
Germany,DEU,2005,-2.2740843860481363
Germany,DEU,2006,1.8814603445555855
Germany,DEU,2007,5.8000349835538145
Germany,DEU,2008,-3.429543189087425
Germany,DEU,2009,-6.90700974130255
Germany,DEU,2010,10.099311643999997
Germany,DEU,2011,-15.65754783866411
Germany,DEU,2012,24.99806194734333
Germany,DEU,2013,4.110457211187635
Germany,DEU,2014,-14.831281971114052
Germany,DEU,2015,-3.1140027834399397
Germany,DEU,2016,8.268809331338268
Germany,DEU,2017,-1.929024276836333
Germany,DEU,2018,-16.129032261602017
Greece,GRC,1966,127.65957446808511
Greece,GRC,1967,-3.971962616822411
Greece,GRC,1968,-17.274939172749406
Greece,GRC,1969,50.294117647058826
Greece,GRC,1970,29.354207436399204
Greece,GRC,1971,0.7564296520423452
Greece,GRC,1972,0.7507507507507505
Greece,GRC,1973,-16.989567809239926
Greece,GRC,1974,-9.335727109515268
Greece,GRC,1975,-0.1980198019801982
Greece,GRC,1976,-6.746031746031756
Greece,GRC,1977,2.553191489361728
Greece,GRC,1978,55.3941908713693
Greece,GRC,1979,19.359145527369815
Greece,GRC,1980,-4.474272930648759
Greece,GRC,1981,-11.358313817330224
Greece,GRC,1982,4.755614266842811
Greece,GRC,1983,-33.29129886506935
Greece,GRC,1984,22.30623818525521
Greece,GRC,1985,-2.009273570324588
Greece,GRC,1986,15.525381388012626
Greece,GRC,1987,-14.071706486863523
Greece,GRC,1988,-14.892752229182404
Greece,GRC,1989,-19.514294533555066
Greece,GRC,1990,-7.1511852449001045
Greece,GRC,1991,75.18371969186282
Greece,GRC,1992,-28.912552468021623
Greece,GRC,1993,3.586019118364514
Greece,GRC,1994,13.89132339450041
Greece,GRC,1995,35.78299348938039
Greece,GRC,1996,23.207707540793887
Greece,GRC,1997,-10.71757129990657
Greece,GRC,1998,-4.250386409760765
Greece,GRC,1999,23.540489583295887
Greece,GRC,2000,-19.577526147976343
Greece,GRC,2001,-43.216896770891246
Greece,GRC,2002,33.52408197128405
Greece,GRC,2003,70.21428572059911
Greece,GRC,2004,-1.9723038520246705
Greece,GRC,2005,7.384417838832413
Greece,GRC,2006,16.902531404131317
Greece,GRC,2007,-55.822676934836515
Greece,GRC,2008,27.827093934236192
Greece,GRC,2009,62.258453986945206
Greece,GRC,2010,38.816524005353514
Greece,GRC,2011,-46.23324392857512
Greece,GRC,2012,9.773123848293741
Greece,GRC,2013,44.129003002661605
Greece,GRC,2014,-29.467381078206312
Greece,GRC,2015,36.237712330250815
Greece,GRC,2016,-9.10134475312091
Greece,GRC,2017,-28.512592440076766
Greece,GRC,2018,44.35613535264373
Hungary,HUN,1966,50
Hungary,HUN,1967,-25
Hungary,HUN,1968,16.666666666666675
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,14.28571428571428
Hungary,HUN,1973,-12.5
Hungary,HUN,1974,-14.28571428571429
Hungary,HUN,1975,105.55555555555559
Hungary,HUN,1976,0
Hungary,HUN,1977,-8.108108108108114
Hungary,HUN,1978,-5.882352941176472
Hungary,HUN,1979,0
Hungary,HUN,1980,-18.75
Hungary,HUN,1981,42.307692307692314
Hungary,HUN,1982,0
Hungary,HUN,1983,-8.108108108108114
Hungary,HUN,1984,23.529411764705888
Hungary,HUN,1985,-19.047619047619047
Hungary,HUN,1986,0
Hungary,HUN,1987,14.705882352941169
Hungary,HUN,1988,0
Hungary,HUN,1989,-5.128205128205121
Hungary,HUN,1990,8.856651351351342
Hungary,HUN,1991,8.98876407284057
Hungary,HUN,1992,-18.55670279229993
Hungary,HUN,1993,5.063292661706464
Hungary,HUN,1994,-3.0120473908767487
Hungary,HUN,1995,1.2422356838547977
Hungary,HUN,1996,26.993863134436392
Hungary,HUN,1997,4.347827108031921
Hungary,HUN,1998,-28.240741413274606
Hungary,HUN,1999,16.774194946407526
Hungary,HUN,2000,-1.6574581183718462
Hungary,HUN,2001,4.494380795015784
Hungary,HUN,2002,4.301076520699532
Hungary,HUN,2003,-11.855671418250612
Hungary,HUN,2004,19.883040965899923
Hungary,HUN,2005,-1.4634142555659757
Hungary,HUN,2006,-7.920792187515935
Hungary,HUN,2007,12.903227186077014
Hungary,HUN,2008,1.428571037740145
Hungary,HUN,2009,7.042253696465006
Hungary,HUN,2010,-17.543860703304105
Hungary,HUN,2011,18.08510640798666
Hungary,HUN,2012,-4.054053004890434
Hungary,HUN,2013,0
Hungary,HUN,2014,41.31455322107034
Hungary,HUN,2015,-22.259136202868834
Hungary,HUN,2016,10.683761636147992
Hungary,HUN,2017,-15.05791606590271
Hungary,HUN,2018,0.45454533584257106
Iceland,ISL,1966,-2.622132036510638
Iceland,ISL,1967,6.507452805603564
Iceland,ISL,1968,3.3709560503005997
Iceland,ISL,1969,25.214732559163487
Iceland,ISL,1970,64.27159627469192
Iceland,ISL,1971,8.967372047406673
Iceland,ISL,1972,10.587165572109258
Iceland,ISL,1973,28.09820283694695
Iceland,ISL,1974,3.5396605770306566
Iceland,ISL,1975,-2.329288785812589
Iceland,ISL,1976,6.524301754836803
Iceland,ISL,1977,7.244094642815724
Iceland,ISL,1978,3.3853235393592307
Iceland,ISL,1979,8.218810095940675
Iceland,ISL,1980,8.304068584196834
Iceland,ISL,1981,1.0251538824238793
Iceland,ISL,1982,10.45874544041354
Iceland,ISL,1983,5.30656572024284
Iceland,ISL,1984,4.180718524993554
Iceland,ISL,1985,-2.006474282074422
Iceland,ISL,1986,4.884108193644465
Iceland,ISL,1987,1.8793274765565915
Iceland,ISL,1988,6.387327541002419
Iceland,ISL,1989,1.1815562008591796
Iceland,ISL,1990,-1.4122282274200204
Iceland,ISL,1991,0
Iceland,ISL,1992,3.62563492327701
Iceland,ISL,1993,3.6405472034358954
Iceland,ISL,1994,1.0826501579497938
Iceland,ISL,1995,3.723242730782861
Iceland,ISL,1996,1.8200469611405312
Iceland,ISL,1997,9.218018816802044
Iceland,ISL,1998,7.964751121086366
Iceland,ISL,1999,7.590761883356678
Iceland,ISL,2000,5.10849256029986
Iceland,ISL,2001,3.4974792666959464
Iceland,ISL,2002,6.056770588078941
Iceland,ISL,2003,1.6016415603708811
Iceland,ISL,2004,0.6998526534559568
Iceland,ISL,2005,-1.635009646832719
Iceland,ISL,2006,3.9016374329418513
Iceland,ISL,2007,15.156243659880397
Iceland,ISL,2008,48.056056039317305
Iceland,ISL,2009,-1.1916435205951648
Iceland,ISL,2010,2.546873202599409
Iceland,ISL,2011,-0.6769580376225659
Iceland,ISL,2012,-1.3617269137407129
Iceland,ISL,2013,4.266302296958857
Iceland,ISL,2014,0.07907620100395807
Iceland,ISL,2015,7.051610420092969
Iceland,ISL,2016,-2.2580284742411028
Iceland,ISL,2017,4.373747641629855
Iceland,ISL,2018,-1.7620862149417271
India,IND,1966,4.427023287987097
India,IND,1967,11.90108191653787
India,IND,1968,15.410418310970787
India,IND,1969,11.027526072832972
India,IND,1970,6.051740067754863
India,IND,1971,9.684913605343382
India,IND,1972,-2.9388403494837068
India,IND,1973,6.492089470812856
India,IND,1974,-3.77817622950819
India,IND,1975,19.47291361639827
India,IND,1976,4.612299465240621
India,IND,1977,9.105431309904155
India,IND,1978,24.07027818448022
India,IND,1979,-3.5717095429155687
India,IND,1980,2.34967773517174
India,IND,1981,6.568353925866877
India,IND,1982,-15.610741267110484
India,IND,1983,-3.6429711044141277
India,IND,1984,11.737650630116825
India,IND,1985,-3.482341318844151
India,IND,1986,1.4585465711361323
India,IND,1987,-6.860025220680965
India,IND,1988,11.544363209675957
India,IND,1989,16.03010195824568
India,IND,1990,4.777181114443141
India,IND,1991,11.328541001064952
India,IND,1992,-5.219418868826975
India,IND,1993,0.9588090582224096
India,IND,1994,13.4020618556701
India,IND,1995,-5.3498622589531415
India,IND,1996,-9.040107107515006
India,IND,1997,1.6702931012415378
India,IND,1998,19.11625857619437
