Entity,Code,Year,Oil (%)
Colombia,COL,1968,55.15145602645026
Colombia,COL,1969,52.117278581163404
Colombia,COL,1970,54.12555279673909
Colombia,COL,1971,56.99305824121632
Colombia,COL,1972,57.52814382875584
Colombia,COL,1973,55.43694269659998
Colombia,COL,1974,54.826779850038186
Colombia,COL,1975,54.081700404067014
Colombia,COL,1976,54.7498513098497
Colombia,COL,1977,53.70431092643969
Colombia,COL,1978,51.294037862280796
Colombia,COL,1979,51.22663005025786
Colombia,COL,1980,48.133371503500385
Colombia,COL,1981,48.14730524711016
Colombia,COL,1982,47.25086811668329
Colombia,COL,1983,46.480393447746394
Colombia,COL,1984,45.07083342362444
Colombia,COL,1985,45.02733220477299
Colombia,COL,1986,43.25365979121221
Colombia,COL,1987,41.88561394847631
Colombia,COL,1988,44.07478441395515
Colombia,COL,1989,43.044349272072964
Colombia,COL,1990,46.807852621250305
Colombia,COL,1991,46.2172191152577
Colombia,COL,1992,48.40750890820889
Colombia,COL,1993,46.823230108394895
Colombia,COL,1994,45.067040508804716
Colombia,COL,1995,46.724472027464046
Colombia,COL,1996,47.098738842528434
Colombia,COL,1997,46.450792621479714
Colombia,COL,1998,45.13028129833017
Colombia,COL,1999,43.387983764157205
Colombia,COL,2000,43.567318031093485
Colombia,COL,2001,41.4805193203148
Colombia,COL,2002,40.9063465027224
Colombia,COL,2003,41.04208569317559
Colombia,COL,2004,40.23957863024178
Colombia,COL,2005,41.61051403139788
Colombia,COL,2006,36.565123926792744
Colombia,COL,2007,36.05906982276782
Colombia,COL,2008,36.06418838961673
Colombia,COL,2009,34.669260210822316
Colombia,COL,2010,36.14733466897889
Colombia,COL,2011,37.03684474158296
Colombia,COL,2012,37.451615761992414
Colombia,COL,2013,37.167725419168704
Colombia,COL,2014,37.41985547621489
Colombia,COL,2015,39.121576977235435
Colombia,COL,2016,37.96616390057102
Colombia,COL,2017,36.14695719409785
Colombia,COL,2018,35.29350712622181
Croatia,HRV,1990,54.70507894776519
Croatia,HRV,1991,46.43939472416328
Croatia,HRV,1992,48.66499734297315
Croatia,HRV,1993,49.292048988251274
Croatia,HRV,1994,50.50089210740371
Croatia,HRV,1995,54.066725648398084
Croatia,HRV,1996,48.091800743826255
Croatia,HRV,1997,51.487853137758776
Croatia,HRV,1998,54.85290985850197
Croatia,HRV,1999,52.70768643034579
Croatia,HRV,2000,49.49652634757446
Croatia,HRV,2001,48.236058575522705
Croatia,HRV,2002,50.212130758982276
Croatia,HRV,2003,52.96262214639923
Croatia,HRV,2004,47.96316198319314
Croatia,HRV,2005,49.82350854758119
Croatia,HRV,2006,51.13561655413432
Croatia,HRV,2007,51.89891446570145
Croatia,HRV,2008,49.55147819482309
Croatia,HRV,2009,49.15632508626223
Croatia,HRV,2010,41.05111386567701
Croatia,HRV,2011,44.5565574439709
Croatia,HRV,2012,43.38151546064587
Croatia,HRV,2013,38.199606369042975
Croatia,HRV,2014,39.937480567020664
Croatia,HRV,2015,43.57961670523062
Croatia,HRV,2016,41.75610103759864
Croatia,HRV,2017,44.55049025998634
Croatia,HRV,2018,42.5203926338053
Cyprus,CYP,1965,100
Cyprus,CYP,1966,100
Cyprus,CYP,1967,100
Cyprus,CYP,1968,100
Cyprus,CYP,1969,100
Cyprus,CYP,1970,100
Cyprus,CYP,1971,100
Cyprus,CYP,1972,100
Cyprus,CYP,1973,100
Cyprus,CYP,1974,100
Cyprus,CYP,1975,100
Cyprus,CYP,1976,100
Cyprus,CYP,1977,100
Cyprus,CYP,1978,100
Cyprus,CYP,1979,100
Cyprus,CYP,1980,100
Cyprus,CYP,1981,100
Cyprus,CYP,1982,100
Cyprus,CYP,1983,100
Cyprus,CYP,1984,100
Cyprus,CYP,1985,92.02683579829532
Cyprus,CYP,1986,95.31295018805086
Cyprus,CYP,1987,91.8566967882405
Cyprus,CYP,1988,95.24242240233383
Cyprus,CYP,1989,95.87184000530193
Cyprus,CYP,1990,96.31934067859625
Cyprus,CYP,1991,97.31782596467012
Cyprus,CYP,1992,95.76565535002399
Cyprus,CYP,1993,96.56355470351176
Cyprus,CYP,1994,95.29553745616067
Cyprus,CYP,1995,95.06786839414572
Cyprus,CYP,1996,95.45788605134965
Cyprus,CYP,1997,96.5809496467061
Cyprus,CYP,1998,99.40677545842327
Cyprus,CYP,1999,99.03354072432592
Cyprus,CYP,2000,98.61644181135351
Cyprus,CYP,2001,97.98628882067413
Cyprus,CYP,2002,98.3047734764442
Cyprus,CYP,2003,98.40527547052248
Cyprus,CYP,2004,98.35498921203994
Cyprus,CYP,2005,98.53070622091862
Cyprus,CYP,2006,98.96855824019588
Cyprus,CYP,2007,99.06279870999603
Cyprus,CYP,2008,99.16072292271807
Cyprus,CYP,2009,99.36973723599345
Cyprus,CYP,2010,98.93558731854496
Cyprus,CYP,2011,98.37119171674475
Cyprus,CYP,2012,97.84780050560418
Cyprus,CYP,2013,96.9412907385541
Cyprus,CYP,2014,96.94593212375844
Cyprus,CYP,2015,96.25643350339398
Cyprus,CYP,2016,96.45737271068644
Cyprus,CYP,2017,96.37538099920098
Cyprus,CYP,2018,95.75285705531965
Czech Republic,CZE,1965,10.05163860855494
Czech Republic,CZE,1966,11.013991058140238
Czech Republic,CZE,1967,12.448038238430167
Czech Republic,CZE,1968,13.178820816816945
Czech Republic,CZE,1969,13.559110199535155
Czech Republic,CZE,1970,15.642468773599225
Czech Republic,CZE,1971,16.38394679121955
Czech Republic,CZE,1972,17.823349076239364
Czech Republic,CZE,1973,19.916190100857424
Czech Republic,CZE,1974,20.221238110141527
Czech Republic,CZE,1975,21.427099759754224
Czech Republic,CZE,1976,22.029366450768958
Czech Republic,CZE,1977,22.318340495736194
Czech Republic,CZE,1978,22.776068656645233
Czech Republic,CZE,1979,22.91076454353712
Czech Republic,CZE,1980,22.005733543321302
Czech Republic,CZE,1981,21.858899014787276
Czech Republic,CZE,1982,20.254545431435638
Czech Republic,CZE,1983,19.81933819290126
Czech Republic,CZE,1984,20.479335542496873
Czech Republic,CZE,1985,19.96385767707257
Czech Republic,CZE,1986,18.987689934332945
Czech Republic,CZE,1987,18.665491784621434
Czech Republic,CZE,1988,17.864848272745107
Czech Republic,CZE,1989,17.60413692602878
Czech Republic,CZE,1990,18.504900325770723
Czech Republic,CZE,1991,17.01527310297053
Czech Republic,CZE,1992,16.81284729884088
Czech Republic,CZE,1993,17.17208466228758
Czech Republic,CZE,1994,18.258298927302302
Czech Republic,CZE,1995,19.759733855209305
Czech Republic,CZE,1996,20.00798212747959
Czech Republic,CZE,1997,19.930341613043492
Czech Republic,CZE,1998,21.2034938309005
Czech Republic,CZE,1999,22.05520002123146
Czech Republic,CZE,2000,20.223958262042473
Czech Republic,CZE,2001,20.87304933033875
Czech Republic,CZE,2002,20.22208938900903
Czech Republic,CZE,2003,20.45781229842792
Czech Republic,CZE,2004,21.889510641702152
Czech Republic,CZE,2005,23.118331060258047
Czech Republic,CZE,2006,22.395437360715103
Czech Republic,CZE,2007,22.47004678599947
Czech Republic,CZE,2008,23.26825078916105
Czech Republic,CZE,2009,23.674386682498515
Czech Republic,CZE,2010,21.570478100976988
Czech Republic,CZE,2011,22.494527589294556
Czech Republic,CZE,2012,22.260540777460324
Czech Republic,CZE,2013,21.709698138012804
Czech Republic,CZE,2014,23.509939987910595
Czech Republic,CZE,2015,23.410628722127587
Czech Republic,CZE,2016,22.202659007607878
Czech Republic,CZE,2017,24.858026298598332
Czech Republic,CZE,2018,25.237736740637303
Denmark,DNK,1965,74.08604280535623
Denmark,DNK,1966,74.18387907194706
Denmark,DNK,1967,78.01707075090462
Denmark,DNK,1968,81.14850637886727
Denmark,DNK,1969,84.9968513813358
Denmark,DNK,1970,88.73265189171427
Denmark,DNK,1971,92.693970804223
Denmark,DNK,1972,92.92782303782262
Denmark,DNK,1973,88.80982629456004
Denmark,DNK,1974,88.37932825163115
Denmark,DNK,1975,88.62543662901132
Denmark,DNK,1976,85.65628493040285
Denmark,DNK,1977,83.82656928949882
Denmark,DNK,1978,82.4348412985695
Denmark,DNK,1979,79.0113859715079
Denmark,DNK,1980,69.25682351139953
Denmark,DNK,1981,72.6308846601066
Denmark,DNK,1982,65.46598960070813
Denmark,DNK,1983,65.15975912868694
Denmark,DNK,1984,63.355162933680674
Denmark,DNK,1985,57.940905692351585
Denmark,DNK,1986,55.94381536999784
Denmark,DNK,1987,53.456127246959205
Denmark,DNK,1988,53.73337502455191
Denmark,DNK,1989,56.11696209963536
Denmark,DNK,1990,53.324642391510125
Denmark,DNK,1991,46.938124207062565
Denmark,DNK,1992,49.6988728163913
Denmark,DNK,1993,49.09513129311845
Denmark,DNK,1994,48.682516020380056
Denmark,DNK,1995,51.62544922570569
Denmark,DNK,1996,47.07984988331757
Denmark,DNK,1997,50.141979807084645
Denmark,DNK,1998,50.364704518828795
Denmark,DNK,1999,51.59047362329138
Denmark,DNK,2000,52.27578491952658
Denmark,DNK,2001,50.00213555700634
Denmark,DNK,2002,48.54358355348801
Denmark,DNK,2003,43.58815959183963
Denmark,DNK,2004,45.3268218052798
Denmark,DNK,2005,47.41671070821433
Denmark,DNK,2006,43.80384395155528
Denmark,DNK,2007,46.5025777227449
Denmark,DNK,2008,47.35719768374088
Denmark,DNK,2009,45.301960714371795
Denmark,DNK,2010,43.65641721550782
Denmark,DNK,2011,45.36193396794322
Denmark,DNK,2012,46.058281107452544
Denmark,DNK,2013,43.87685553980823
Denmark,DNK,2014,45.568123158047555
Denmark,DNK,2015,47.61449199939346
Denmark,DNK,2016,46.365382167468084
Denmark,DNK,2017,45.87878628029259
Denmark,DNK,2018,46.68503545381529
Ecuador,ECU,1965,89.72402737247191
Ecuador,ECU,1966,88.87597974808368
Ecuador,ECU,1967,88.58052809440107
Ecuador,ECU,1968,89.90828350193958
Ecuador,ECU,1969,89.41095038684317
Ecuador,ECU,1970,85.61794289855682
Ecuador,ECU,1971,86.07372650075423
Ecuador,ECU,1972,79.22028154120659
Ecuador,ECU,1973,88.55289975107029
Ecuador,ECU,1974,87.34727387947947
Ecuador,ECU,1975,85.62342896007416
Ecuador,ECU,1976,87.28061115576557
Ecuador,ECU,1977,88.42781094098616
Ecuador,ECU,1978,87.55081741741326
Ecuador,ECU,1979,89.70689259776407
Ecuador,ECU,1980,90.99498467685856
Ecuador,ECU,1981,91.79567337807131
Ecuador,ECU,1982,91.33292555640753
Ecuador,ECU,1983,84.55016977303032
Ecuador,ECU,1984,75.6803087722648
Ecuador,ECU,1985,82.48461260551086
Ecuador,ECU,1986,80.16464615842965
Ecuador,ECU,1987,78.64566201137127
Ecuador,ECU,1988,76.85962492779022
Ecuador,ECU,1989,77.55899263212706
Ecuador,ECU,1990,76.20168585627255
Ecuador,ECU,1991,77.46624839715388
Ecuador,ECU,1992,77.19238008945042
Ecuador,ECU,1993,75.22299890829838
Ecuador,ECU,1994,75.28959421304575
Ecuador,ECU,1995,78.37603697442903
Ecuador,ECU,1996,77.24051656099866
Ecuador,ECU,1997,79.36891624541818
Ecuador,ECU,1998,79.68751803872537
Ecuador,ECU,1999,76.73593901780977
Ecuador,ECU,2000,76.73173415248917
Ecuador,ECU,2001,78.35219732153594
Ecuador,ECU,2002,78.854393736493
Ecuador,ECU,2003,79.12433525182823
Ecuador,ECU,2004,77.81068653957544
Ecuador,ECU,2005,79.91917632949827
Ecuador,ECU,2006,80.01904557168177
Ecuador,ECU,2007,77.4584596896319
Ecuador,ECU,2008,74.96670456682355
Ecuador,ECU,2009,77.74930904938101
Ecuador,ECU,2010,80.77971329728115
Ecuador,ECU,2011,78.12814384543343
Ecuador,ECU,2012,76.50590114411132
Ecuador,ECU,2013,78.39262637397826
Ecuador,ECU,2014,78.55073898894628
Ecuador,ECU,2015,76.40455921727781
Ecuador,ECU,2016,72.0252449610539
Ecuador,ECU,2017,67.7329452273297
Ecuador,ECU,2018,69.28123128840859
Egypt,EGY,1965,89.33449692798692
Egypt,EGY,1966,91.10366496149143
Egypt,EGY,1967,87.03736658730686
Egypt,EGY,1968,84.63674692212383
Egypt,EGY,1969,76.83312359551708
Egypt,EGY,1970,79.71224569424098
Egypt,EGY,1971,80.21587496046688
Egypt,EGY,1972,82.49892616928703
Egypt,EGY,1973,82.12114462729052
Egypt,EGY,1974,79.77360671031963
Egypt,EGY,1975,79.4679984244805
Egypt,EGY,1976,78.55373899696791
Egypt,EGY,1977,77.41786487319017
Egypt,EGY,1978,75.811550285313
Egypt,EGY,1979,75.94178694235416
Egypt,EGY,1980,74.5342846976334
Egypt,EGY,1981,75.348951672364
Egypt,EGY,1982,76.71733729071347
Egypt,EGY,1983,77.79520938876541
Egypt,EGY,1984,76.99342373865721
Egypt,EGY,1985,75.39388815434707
Egypt,EGY,1986,73.93794925650633
Egypt,EGY,1987,73.32974153345705
Egypt,EGY,1988,72.27308175813242
Egypt,EGY,1989,71.16029328376156
Egypt,EGY,1990,71.34143771802215
Egypt,EGY,1991,69.22846721399021
Egypt,EGY,1992,67.42011720533569
Egypt,EGY,1993,63.57471488200791
Egypt,EGY,1994,61.97475245525329
Egypt,EGY,1995,63.42374692961269
Egypt,EGY,1996,63.62177347981596
Egypt,EGY,1997,64.47359804617982
Egypt,EGY,1998,65.1556017037434
Egypt,EGY,1999,62.05400941792482
Egypt,EGY,2000,57.37411487655697
Egypt,EGY,2001,52.31876103108151
Egypt,EGY,2002,49.931105822716724
Egypt,EGY,2003,48.3487332733725
Egypt,EGY,2004,47.728312751261036
Egypt,EGY,2005,50.4448931549913
Egypt,EGY,2006,46.330792031934976
Egypt,EGY,2007,46.65374058472189
Egypt,EGY,2008,46.82937810103329
Egypt,EGY,2009,47.4547323087117
Egypt,EGY,2010,47.66006389174457
Egypt,EGY,2011,43.72076777113422
Egypt,EGY,2012,43.53106764407508
Egypt,EGY,2013,44.31850906671508
Egypt,EGY,2014,47.60453236510618
Egypt,EGY,2015,48.1468587930698
Egypt,EGY,2016,46.862118558489115
Egypt,EGY,2017,42.35641983501432
Egypt,EGY,2018,38.835953488519536
Estonia,EST,1985,34.145363686341504
Estonia,EST,1986,33.94130432912839
Estonia,EST,1987,33.768720300938654
Estonia,EST,1988,34.64873787097436
Estonia,EST,1989,34.67450552249366
Estonia,EST,1990,34.38336116629957
Estonia,EST,1991,33.50970650215989
Estonia,EST,1992,25.07208230277999
Estonia,EST,1993,33.79579028986676
Estonia,EST,1994,30.98958288328942
Estonia,EST,1995,26.258913837990466
Estonia,EST,1996,26.60359703968152
Estonia,EST,1997,26.70243616322493
Estonia,EST,1998,28.418543257862357
Estonia,EST,1999,28.09253763794257
Estonia,EST,2000,25.00442996783498
Estonia,EST,2001,27.250791928090766
Estonia,EST,2002,30.224655383724176
Estonia,EST,2003,26.732278292195844
Estonia,EST,2004,26.215077343432885
Estonia,EST,2005,26.873785090929765
Estonia,EST,2006,28.537918805737927
Estonia,EST,2007,26.899526258562435
Estonia,EST,2008,26.862099275405743
Estonia,EST,2009,27.062771341393233
Estonia,EST,2010,23.342922238058264
Estonia,EST,2011,21.862678466111976
Estonia,EST,2012,25.469279002984095
Estonia,EST,2013,24.255328981169864
Estonia,EST,2014,23.184237095262304
Estonia,EST,2015,24.639013581486072
Estonia,EST,2016,23.91802920002487
Estonia,EST,2017,22.808261690771765
Estonia,EST,2018,21.761472620069704
Europe,,1965,40.45649296837274
Europe,,1966,43.11715507583262
Europe,,1967,45.454005295987635
Europe,,1968,46.85309622928409
Europe,,1969,48.617634062311474
Europe,,1970,50.61059206609612
Europe,,1971,51.70118277872178
Europe,,1972,52.83818653060368
Europe,,1973,53.52910574155977
Europe,,1974,51.13035658304539
Europe,,1975,49.884529684278505
Europe,,1976,50.3858546118935
Europe,,1977,49.16145586908257
Europe,,1978,49.74600549940952
Europe,,1979,49.05482474435368
Europe,,1980,46.92086820464019
Europe,,1981,44.9184956563097
Europe,,1982,43.56937136057946
Europe,,1983,42.00020954143326
Europe,,1984,41.22721672051271
Europe,,1985,38.71009180512635
Europe,,1986,39.23307111768064
Europe,,1987,38.640212379667574
Europe,,1988,38.446222270534264
Europe,,1989,38.43427498816094
Europe,,1990,38.735424564543024
Europe,,1991,38.83418803576683
Europe,,1992,39.289013530609076
Europe,,1993,38.92049135337693
Europe,,1994,39.50080077436436
Europe,,1995,39.46046520749625
Europe,,1996,39.02769815209082
Europe,,1997,39.27367393121185
Europe,,1998,39.85442595038161
Europe,,1999,39.586563122646936
Europe,,2000,38.69241169859151
Europe,,2001,38.792796903063554
Europe,,2002,38.775323801495894
Europe,,2003,38.26496383395405
Europe,,2004,38.05593650673878
Europe,,2005,38.156070247272226
Europe,,2006,38.01639978852444
Europe,,2007,37.7155089482809
Europe,,2008,37.59791161760997
Europe,,2009,38.06921090126155
Europe,,2010,36.31267234288198
Europe,,2011,36.12411331686732
Europe,,2012,35.07935730521544
Europe,,2013,34.69188762364496
Europe,,2014,35.37070166062547
Europe,,2015,35.84167507323667
Europe,,2016,36.170010850732716
Europe,,2017,36.39777871538555
Europe,,2018,36.181178484239396
Finland,FIN,1965,60.061908803716925
Finland,FIN,1966,63.96320809227206
Finland,FIN,1967,63.7866729043721
Finland,FIN,1968,66.31309148886173
Finland,FIN,1969,69.67297646915016
Finland,FIN,1970,71.09259468054015
Finland,FIN,1971,71.77213797169684
Finland,FIN,1972,72.34148030753009
Finland,FIN,1973,73.34084258964285
Finland,FIN,1974,66.90044745019213
Finland,FIN,1975,68.0192405664117
Finland,FIN,1976,68.45933499664586
Finland,FIN,1977,63.77630074538222
Finland,FIN,1978,61.599826477835826
Finland,FIN,1979,60.50769111499833
Finland,FIN,1980,58.4948295864806
Finland,FIN,1981,55.97588547053666
Finland,FIN,1982,52.536376554413465
Finland,FIN,1983,49.34633024034956
Finland,FIN,1984,47.98175065060262
Finland,FIN,1985,46.09423494537258
Finland,FIN,1986,47.70830485058406
Finland,FIN,1987,45.1490882251798
Finland,FIN,1988,44.861979685774564
Finland,FIN,1989,44.56756033855974
Finland,FIN,1990,43.16559874399049
Finland,FIN,1991,41.824323607324104
Finland,FIN,1992,41.495333910364565
Finland,FIN,1993,39.41875591533814
Finland,FIN,1994,38.820171956592944
Finland,FIN,1995,37.26020034286429
Finland,FIN,1996,36.8678889203035
Finland,FIN,1997,36.092269494060865
Finland,FIN,1998,36.6270227806499
Finland,FIN,1999,37.583680047749716
Finland,FIN,2000,37.414715897134585
Finland,FIN,2001,35.79693133090195
Finland,FIN,2002,36.60950276474369
Finland,FIN,2003,35.26091690110644
Finland,FIN,2004,33.186244174934394
Finland,FIN,2005,37.704694650445234
Finland,FIN,2006,33.907497774847855
Finland,FIN,2007,34.31082119951569
Finland,FIN,2008,34.91959250429805
Finland,FIN,2009,35.43667938122294
Finland,FIN,2010,34.06414224207925
Finland,FIN,2011,34.80431652432533
Finland,FIN,2012,34.31301901759499
Finland,FIN,2013,35.69675484051588
Finland,FIN,2014,35.72026701806103
Finland,FIN,2015,35.746510517381225
Finland,FIN,2016,36.510786695452005
Finland,FIN,2017,36.527641652422425
Finland,FIN,2018,36.724228060946324
France,FRA,1965,49.226350729505555
France,FRA,1966,51.58088925841089
France,FRA,1967,55.50666334713639
France,FRA,1968,57.068574460512025
France,FRA,1969,59.72576693349269
France,FRA,1970,62.61573996512719
France,FRA,1971,65.55078425748624
France,FRA,1972,68.08072304866026
France,FRA,1973,69.83598685398455
France,FRA,1974,67.66575353318943
France,FRA,1975,65.7516728592332
France,FRA,1976,66.63455905202244
France,FRA,1977,63.43070149081306
France,FRA,1978,63.23412685950598
France,FRA,1979,61.11332882608954
France,FRA,1980,57.63742287969949
France,FRA,1981,52.78360318596217
France,FRA,1982,50.80113396860192
France,FRA,1983,48.507140396994984
France,FRA,1984,45.379395980310186
France,FRA,1985,43.27045753545533
France,FRA,1986,43.157647129036526
France,FRA,1987,42.72325133321464
France,FRA,1988,41.95739367929881
France,FRA,1989,42.472791731627524
France,FRA,1990,41.85736336696443
France,FRA,1991,41.69637776853784
France,FRA,1992,41.355956928014095
France,FRA,1993,39.93346038154073
France,FRA,1994,39.19124511236215
France,FRA,1995,38.61169208485884
France,FRA,1996,38.01512902392004
France,FRA,1997,38.86030424491384
France,FRA,1998,39.287313721502244
France,FRA,1999,39.19058541566919
France,FRA,2000,38.1263996612597
France,FRA,2001,37.76890735716191
France,FRA,2002,37.00610573313631
France,FRA,2003,36.565792256455175
France,FRA,2004,36.50268399908576
France,FRA,2005,36.19874187588585
France,FRA,2006,36.35910815468556
France,FRA,2007,36.303405903240446
France,FRA,2008,35.808133584598394
France,FRA,2009,36.417596991636906
France,FRA,2010,34.08040533781047
France,FRA,2011,34.6102152495757
France,FRA,2012,33.54678888357254
France,FRA,2013,32.76536033966785
France,FRA,2014,33.11121700165086
France,FRA,2015,32.76265693693247
France,FRA,2016,33.01851724798347
France,FRA,2017,33.289795346699506
France,FRA,2018,32.508912070840765
Germany,DEU,1965,34.43164173359047
Germany,DEU,1966,38.42690732405363
Germany,DEU,1967,40.05451166452583
Germany,DEU,1968,42.05516466501715
Germany,DEU,1969,43.83004436225467
Germany,DEU,1970,45.624861009634515
Germany,DEU,1971,47.08194822552903
Germany,DEU,1972,48.03681221746829
Germany,DEU,1973,48.429179862488624
Germany,DEU,1974,44.734046521006256
Germany,DEU,1975,45.247429254490626
Germany,DEU,1976,45.80657194198351
Germany,DEU,1977,45.39655103593595
Germany,DEU,1978,45.69811151529783
Germany,DEU,1979,44.66815278932113
Germany,DEU,1980,41.80407056552598
Germany,DEU,1981,39.189343830037274
Germany,DEU,1982,38.42502183994886
Germany,DEU,1983,37.10285354995699
Germany,DEU,1984,35.70161176569334
Germany,DEU,1985,35.78498765580749
Germany,DEU,1986,38.00643378643663
Germany,DEU,1987,36.71320771278992
Germany,DEU,1988,36.63571209397068
Germany,DEU,1989,34.79529683656708
Germany,DEU,1990,37.000704531105114
Germany,DEU,1991,39.653606803491975
Germany,DEU,1992,40.85327973579173
Germany,DEU,1993,41.667585397565375
Germany,DEU,1994,41.69296398773935
Germany,DEU,1995,41.46916074686523
Germany,DEU,1996,40.82940865440858
Germany,DEU,1997,41.14941952270837
Germany,DEU,1998,41.51779024408214
Germany,DEU,1999,40.88116741496675
Germany,DEU,2000,39.89266742986396
Germany,DEU,2001,39.69949842588093
Germany,DEU,2002,38.91536399630243
Germany,DEU,2003,38.22761147084541
Germany,DEU,2004,37.88408896168839
Germany,DEU,2005,37.806883158509414
Germany,DEU,2006,37.14359438015585
Germany,DEU,2007,35.320817249767906
Germany,DEU,2008,36.86411086889859
Germany,DEU,2009,37.66417408596923
Germany,DEU,2010,36.443307912967896
Germany,DEU,2011,36.62717551438078
Germany,DEU,2012,35.97684852514744
Germany,DEU,2013,35.61068731860734
Germany,DEU,2014,36.188292749769595
Germany,DEU,2015,35.401167120187765
Germany,DEU,2016,35.505878995437065
Germany,DEU,2017,35.63752561520856
Germany,DEU,2018,34.94841903004634
Greece,GRC,1965,66.19874409865143
Greece,GRC,1966,65.97525076359832
Greece,GRC,1967,70.44556822042767
Greece,GRC,1968,69.3537501187849
Greece,GRC,1969,69.88757390054174
Greece,GRC,1970,68.09778895337895
Greece,GRC,1971,63.12956131798836
Greece,GRC,1972,65.19329690012722
Greece,GRC,1973,65.93683139244763
Greece,GRC,1974,63.646028080005934
Greece,GRC,1975,59.15856827579648
Greece,GRC,1976,56.98705351204612
Greece,GRC,1977,55.981507425701295
Greece,GRC,1978,59.91425617114716
Greece,GRC,1979,72.17019161054658
Greece,GRC,1980,72.1360876096821
Greece,GRC,1981,72.13524119822483
Greece,GRC,1982,71.51491652305027
Greece,GRC,1983,68.05824282451539
Greece,GRC,1984,66.84124851355891
Greece,GRC,1985,64.3128497137446
Greece,GRC,1986,65.16609241165861
Greece,GRC,1987,64.66636161207069
Greece,GRC,1988,63.20723065160563
Greece,GRC,1989,64.18621403912373
Greece,GRC,1990,65.65560881955396
Greece,GRC,1991,65.92481689980244
Greece,GRC,1992,65.95195470537145
Greece,GRC,1993,66.51340888320956
Greece,GRC,1994,66.9277214701256
Greece,GRC,1995,67.41366981002903
Greece,GRC,1996,68.36721807790191
Greece,GRC,1997,67.0712656388976
Greece,GRC,1998,66.11182443072
Greece,GRC,1999,64.61812935937928
Greece,GRC,2000,63.985313726516566
Greece,GRC,2001,64.33136369176422
Greece,GRC,2002,64.72600204482373
Greece,GRC,2003,64.09313267982854
Greece,GRC,2004,62.907270971987
Greece,GRC,2005,63.12041328818497
Greece,GRC,2006,64.41583781333543
Greece,GRC,2007,63.848500854356296
Greece,GRC,2008,62.850790069849516
Greece,GRC,2009,61.368815219818615
Greece,GRC,2010,58.65926444915619
Greece,GRC,2011,56.83122563712055
Greece,GRC,2012,53.14780137927131
Greece,GRC,2013,52.793458435538064
Greece,GRC,2014,55.5577534086605
Greece,GRC,2015,56.982002457567226
Greece,GRC,2016,58.03975678581767
Greece,GRC,2017,56.96463444193133
Greece,GRC,2018,56.308398531216184
Hong Kong,HKG,1965,94.5612905791799
Hong Kong,HKG,1966,95.67837168592483
Hong Kong,HKG,1967,97.06599070295711
Hong Kong,HKG,1968,98.05251932800978
Hong Kong,HKG,1969,99.02177432449587
Hong Kong,HKG,1970,99.46885363199158
Hong Kong,HKG,1971,99.35335211129986
Hong Kong,HKG,1972,99.72587707951601
Hong Kong,HKG,1973,99.85767999699952
Hong Kong,HKG,1974,99.86097431079838
Hong Kong,HKG,1975,99.87341977278628
Hong Kong,HKG,1976,99.85706159482174
Hong Kong,HKG,1977,99.88416961040639
Hong Kong,HKG,1978,99.92036085215278
Hong Kong,HKG,1979,99.93777667374516
Hong Kong,HKG,1980,99.96955330979401
Hong Kong,HKG,1981,99.49999501659319
Hong Kong,HKG,1982,88.3505146271647
Hong Kong,HKG,1983,74.19728889559231
Hong Kong,HKG,1984,67.12156576910783
Hong Kong,HKG,1985,60.79408854287303
Hong Kong,HKG,1986,56.703160115825725
Hong Kong,HKG,1987,50.62090436156665
Hong Kong,HKG,1988,50.407912134891596
Hong Kong,HKG,1989,50.29185949906976
Hong Kong,HKG,1990,54.16690986704086
Hong Kong,HKG,1991,52.268398529186214
Hong Kong,HKG,1992,57.005752255976525
Hong Kong,HKG,1993,54.38965030959927
Hong Kong,HKG,1994,64.04303116381288
Hong Kong,HKG,1995,63.772982403441716
Hong Kong,HKG,1996,62.52063413013832
Hong Kong,HKG,1997,61.1683300848379
Hong Kong,HKG,1998,57.57274937614974
Hong Kong,HKG,1999,60.48268752458353
Hong Kong,HKG,2000,60.20431010312587
Hong Kong,HKG,2001,56.66548991086218
Hong Kong,HKG,2002,63.45346821179615
Hong Kong,HKG,2003,61.82944099908142
Hong Kong,HKG,2004,65.02381982785153
Hong Kong,HKG,2005,61.131179297796365
Hong Kong,HKG,2006,62.45250652917538
Hong Kong,HKG,2007,62.91469637651256
Hong Kong,HKG,2008,61.28568603387149
Hong Kong,HKG,2009,63.68129195969631
Hong Kong,HKG,2010,66.19567824557639
Hong Kong,HKG,2011,65.09639934594799
Hong Kong,HKG,2012,64.81436130061824
Hong Kong,HKG,2013,64.4959729131484
Hong Kong,HKG,2014,62.58462311776286
Hong Kong,HKG,2015,66.737665515497
Hong Kong,HKG,2016,67.34933620727907
Hong Kong,HKG,2017,70.93096018013047
Hong Kong,HKG,2018,71.38560948128736
Hungary,HUN,1965,23.93920098387709
Hungary,HUN,1966,25.941413970847073
Hungary,HUN,1967,28.765457560558094
Hungary,HUN,1968,29.05406121771464
Hungary,HUN,1969,30.350338664594634
Hungary,HUN,1970,32.716434114670385
Hungary,HUN,1971,35.70443735112863
Hungary,HUN,1972,37.67808306001755
Hungary,HUN,1973,39.14880302262172
Hungary,HUN,1974,41.58186090036473
Hungary,HUN,1975,44.310716078557675
Hungary,HUN,1976,43.449313625725765
