Entity,Code,Year,"Gross enrolment ratio, primary, both sexes (%) (%)"
Least developed countries: UN classification,,1981,70.1969528198242
Least developed countries: UN classification,,1982,70.1544036865234
Least developed countries: UN classification,,1983,70.4601287841797
Least developed countries: UN classification,,1984,69.8025207519531
Least developed countries: UN classification,,1985,67.8794708251953
Least developed countries: UN classification,,1986,67.7431335449219
Least developed countries: UN classification,,1987,66.5592193603516
Least developed countries: UN classification,,1988,68.7355804443359
Least developed countries: UN classification,,1989,68.1939010620117
Least developed countries: UN classification,,1990,67.1191024780273
Least developed countries: UN classification,,1991,68.9146575927734
Least developed countries: UN classification,,1992,68.86083984375
Least developed countries: UN classification,,1993,69.2876205444336
Least developed countries: UN classification,,1994,70.2706069946289
Least developed countries: UN classification,,1995,72.1525802612305
Least developed countries: UN classification,,1996,72.7306365966797
Least developed countries: UN classification,,1997,75.3583831787109
Least developed countries: UN classification,,1998,76.3944625854492
Least developed countries: UN classification,,1999,76.206916809082
Least developed countries: UN classification,,2000,78.3879165649414
Least developed countries: UN classification,,2001,80.7208786010742
Least developed countries: UN classification,,2002,85.4322128295898
Least developed countries: UN classification,,2003,88.7102966308594
Least developed countries: UN classification,,2004,91.1664276123047
Least developed countries: UN classification,,2005,93.3768310546875
Least developed countries: UN classification,,2006,95.7684326171875
Least developed countries: UN classification,,2007,97.4036636352539
Least developed countries: UN classification,,2008,99.8995513916016
Least developed countries: UN classification,,2009,100.416458129883
Least developed countries: UN classification,,2010,100.878540039063
Least developed countries: UN classification,,2011,102.642868041992
Least developed countries: UN classification,,2012,103.227478027344
Least developed countries: UN classification,,2013,103.425117492676
Least developed countries: UN classification,,2014,103.936920166016
Lebanon,LBN,1971,135.93815612793
Lebanon,LBN,1974,134.143310546875
Lebanon,LBN,1978,113.949150085449
Lebanon,LBN,1980,116.891181945801
Lebanon,LBN,1981,121.801597595215
Lebanon,LBN,1982,120.884536743164
Lebanon,LBN,1983,116.473457336426
Lebanon,LBN,1985,101.01091003418
Lebanon,LBN,1987,123.972099304199
Lebanon,LBN,1989,109.807563781738
Lebanon,LBN,1992,111.642517089844
Lebanon,LBN,1993,111.563209533691
Lebanon,LBN,1994,115.539627075195
Lebanon,LBN,1995,116.657081604004
Lebanon,LBN,1996,117.637542724609
Lebanon,LBN,1997,122.546722412109
Lebanon,LBN,1998,128.324996948242
Lebanon,LBN,1999,134.144195556641
Lebanon,LBN,2000,130.98469543457
Lebanon,LBN,2001,127.827629089355
Lebanon,LBN,2002,120.152267456055
Lebanon,LBN,2003,112.401718139648
Lebanon,LBN,2004,107.486557006836
Lebanon,LBN,2005,103.364242553711
Lebanon,LBN,2006,100.644271850586
Lebanon,LBN,2007,101.979301452637
Lebanon,LBN,2008,102.586669921875
Lebanon,LBN,2009,104.038642883301
Lebanon,LBN,2010,104.729766845703
Lebanon,LBN,2011,103.749641418457
Lebanon,LBN,2012,99.085823059082
Lebanon,LBN,2013,97.1463317871094
Lesotho,LSO,1970,88.9549179077148
Lesotho,LSO,1971,85.1048812866211
Lesotho,LSO,1972,85.5902099609375
Lesotho,LSO,1973,88.8267135620117
Lesotho,LSO,1974,100.882797241211
Lesotho,LSO,1975,100.342277526855
Lesotho,LSO,1976,98.038818359375
Lesotho,LSO,1977,97.2254409790039
Lesotho,LSO,1978,95.6259231567383
Lesotho,LSO,1979,95.945198059082
Lesotho,LSO,1980,97.2312469482422
Lesotho,LSO,1981,99.8970413208008
Lesotho,LSO,1982,103.953247070313
Lesotho,LSO,1983,105.096031188965
Lesotho,LSO,1984,105.004112243652
Lesotho,LSO,1985,108.229499816895
Lesotho,LSO,1986,108.065422058105
Lesotho,LSO,1987,110.309761047363
Lesotho,LSO,1988,112.658256530762
Lesotho,LSO,1989,111.489761352539
Lesotho,LSO,1990,110.15453338623
Lesotho,LSO,1991,111.445617675781
Lesotho,LSO,1992,110.331031799316
Lesotho,LSO,1993,106.47265625
Lesotho,LSO,1994,109.28099822998
Lesotho,LSO,1995,111.991981506348
Lesotho,LSO,1996,110.117988586426
Lesotho,LSO,1997,107.681098937988
Lesotho,LSO,1998,107.150108337402
Lesotho,LSO,1999,105.143501281738
Lesotho,LSO,2000,117.620193481445
Lesotho,LSO,2001,118.307067871094
Lesotho,LSO,2002,118.600479125977
Lesotho,LSO,2003,120.832092285156
Lesotho,LSO,2004,119.189361572266
Lesotho,LSO,2005,117.137733459473
Lesotho,LSO,2006,117.412239074707
Lesotho,LSO,2007,110.910011291504
Lesotho,LSO,2008,110.187690734863
Lesotho,LSO,2009,109.374320983887
Lesotho,LSO,2010,110.490737915039
Lesotho,LSO,2011,110.971412658691
Lesotho,LSO,2012,110.963172912598
Lesotho,LSO,2013,107.974731445313
Lesotho,LSO,2014,107.094207763672
Liberia,LBR,1970,36.399730682373
Liberia,LBR,1971,37.6177787780762
Liberia,LBR,1972,38.7269592285156
Liberia,LBR,1975,40.7385406494141
Liberia,LBR,1976,38.1831398010254
Liberia,LBR,1978,46.2516098022461
Liberia,LBR,1979,46.3527603149414
Liberia,LBR,1980,48.944580078125
Liberia,LBR,1984,39.3871192932129
Liberia,LBR,1998,76.2216033935547
Liberia,LBR,1999,95.1674270629883
Liberia,LBR,2000,112.687713623047
Liberia,LBR,2006,92.5245513916016
Liberia,LBR,2008,93.2556762695313
Liberia,LBR,2009,99.6381530761719
Liberia,LBR,2011,102.384712219238
Liberia,LBR,2014,95.6474685668945
Libya,LBY,1971,102.157051086426
Libya,LBY,1972,112.411720275879
Libya,LBY,1973,118.244079589844
Libya,LBY,1974,119.318962097168
Libya,LBY,1975,119.860198974609
Libya,LBY,1976,120.202339172363
Libya,LBY,1977,116.751312255859
Libya,LBY,1978,111.405937194824
Libya,LBY,1979,116.476028442383
Libya,LBY,1980,114.062202453613
Libya,LBY,1981,112.518669128418
Libya,LBY,1983,114.09912109375
Libya,LBY,1986,109.815170288086
Libya,LBY,1999,109.788696289063
Libya,LBY,2001,108.046890258789
Libya,LBY,2002,108.812431335449
Libya,LBY,2003,109.562568664551
Libya,LBY,2004,112.153129577637
Libya,LBY,2005,108.17106628418
Libya,LBY,2006,114.539558410645
Liechtenstein,LIE,2003,106.124397277832
Liechtenstein,LIE,2004,109.152221679688
Liechtenstein,LIE,2006,107.511962890625
Liechtenstein,LIE,2007,107.112167358398
Liechtenstein,LIE,2008,105.525672912598
Liechtenstein,LIE,2009,105.698707580566
Liechtenstein,LIE,2010,105.459182739258
Liechtenstein,LIE,2011,104.950500488281
Liechtenstein,LIE,2012,103.828002929688
Liechtenstein,LIE,2014,102.660987854004
Lithuania,LTU,1981,79.4275970458984
Lithuania,LTU,1986,81.446907043457
Lithuania,LTU,1989,90.2593994140625
Lithuania,LTU,1990,89.6067962646484
Lithuania,LTU,1991,91.9132385253906
Lithuania,LTU,1992,91.3637313842773
Lithuania,LTU,1993,94.3046188354492
Lithuania,LTU,1994,95.9369201660156
Lithuania,LTU,1995,98.7965316772461
Lithuania,LTU,1996,100.115928649902
Lithuania,LTU,1997,101.664367675781
Lithuania,LTU,1998,101.795677185059
Lithuania,LTU,1999,103.489692687988
Lithuania,LTU,2000,106.921600341797
Lithuania,LTU,2001,108.688400268555
Lithuania,LTU,2002,104.669952392578
Lithuania,LTU,2003,100.543411254883
Lithuania,LTU,2004,96.9709396362305
Lithuania,LTU,2005,94.6396484375
Lithuania,LTU,2006,95.7010803222656
Lithuania,LTU,2007,98.0253677368164
Lithuania,LTU,2008,98.9934310913086
Lithuania,LTU,2009,100.463150024414
Lithuania,LTU,2010,100.080909729004
Lithuania,LTU,2011,98.6691131591797
Lithuania,LTU,2012,99.5406723022461
Lithuania,LTU,2013,100.977096557617
Lithuania,LTU,2014,102.460220336914
Low & middle income,,1970,86.7839431762695
Low & middle income,,1971,86.9574584960938
Low & middle income,,1972,88.3227767944336
Low & middle income,,1973,91.6855392456055
Low & middle income,,1974,93.0943298339844
Low & middle income,,1975,94.7530517578125
Low & middle income,,1976,95.463493347168
Low & middle income,,1977,95.5454406738281
Low & middle income,,1978,94.0580978393555
Low & middle income,,1979,94.7812576293945
Low & middle income,,1980,96.0032806396484
Low & middle income,,1981,96.9920120239258
Low & middle income,,1982,97.4772567749023
Low & middle income,,1983,97.7118911743164
Low & middle income,,1984,98.2113037109375
Low & middle income,,1985,98.6230163574219
Low & middle income,,1986,100.252670288086
Low & middle income,,1987,99.1419219970703
Low & middle income,,1988,99.7699813842773
Low & middle income,,1989,99.9404602050781
Low & middle income,,1990,99.5240173339844
Low & middle income,,1991,98.8570175170898
Low & middle income,,1992,98.2276916503906
Low & middle income,,1993,98.1614990234375
Low & middle income,,1994,98.1044464111328
Low & middle income,,1995,98.2337265014648
Low & middle income,,1996,97.3290328979492
Low & middle income,,1997,96.8173980712891
Low & middle income,,1998,97.306282043457
Low & middle income,,1999,97.3757629394531
Low & middle income,,2000,98.0238265991211
Low & middle income,,2001,98.5728988647461
Low & middle income,,2002,100.046890258789
Low & middle income,,2003,102.735992431641
Low & middle income,,2004,102.593589782715
Low & middle income,,2005,102.212768554688
Low & middle income,,2006,103.219177246094
Low & middle income,,2007,104.865463256836
Low & middle income,,2008,105.79670715332
Low & middle income,,2009,105.946876525879
Low & middle income,,2010,105.679832458496
Low & middle income,,2011,105.745750427246
Low & middle income,,2012,106.123611450195
Low & middle income,,2013,105.581718444824
Low & middle income,,2014,104.855941772461
Low income,,1970,45.8162307739258
Low income,,1971,46.0524215698242
Low income,,1972,46.8634910583496
Low income,,1973,48.0274200439453
Low income,,1974,49.4171714782715
Low income,,1975,51.9783897399902
Low income,,1976,55.2051887512207
Low income,,1977,58.4963798522949
Low income,,1978,60.7934188842773
Low income,,1979,62.7305183410645
Low income,,1980,65.9973678588867
Low income,,1981,68.1177291870117
Low income,,1982,67.1826171875
Low income,,1983,67.3409423828125
Low income,,1984,67.0786514282227
Low income,,1985,65.5127868652344
Low income,,1986,65.2019805908203
Low income,,1987,63.2111892700195
Low income,,1988,63.236270904541
Low income,,1989,62.3975410461426
Low income,,1990,60.8728294372559
Low income,,1991,62.8672714233398
Low income,,1992,61.6461715698242
Low income,,1993,61.9917297363281
Low income,,1994,63.112491607666
Low income,,1995,66.0769805908203
Low income,,1996,66.7951965332031
Low income,,1997,70.8061294555664
Low income,,1998,72.2042083740234
Low income,,1999,71.7295074462891
Low income,,2000,74.2880020141602
Low income,,2001,77.3740081787109
Low income,,2002,83.3446884155273
Low income,,2003,87.2065582275391
Low income,,2004,90.0550689697266
Low income,,2005,92.6440887451172
Low income,,2006,95.6045074462891
Low income,,2007,97.9775314331055
Low income,,2008,101.333793640137
Low income,,2009,101.709671020508
Low income,,2010,101.752738952637
Low income,,2011,101.931640625
Low income,,2012,102.704238891602
Low income,,2013,102.839050292969
Low income,,2014,103.65788269043
Lower middle income,,1970,76.0067367553711
Lower middle income,,1971,76.1126708984375
Lower middle income,,1972,77.3881683349609
Lower middle income,,1973,79.5867080688477
Lower middle income,,1974,79.6488800048828
Lower middle income,,1975,80.8122863769531
Lower middle income,,1976,81.3622894287109
Lower middle income,,1977,83.501220703125
Lower middle income,,1978,83.3449172973633
Lower middle income,,1979,84.6617202758789
Lower middle income,,1980,86.2705230712891
Lower middle income,,1981,87.9810791015625
Lower middle income,,1982,89.7404327392578
Lower middle income,,1983,91.1371765136719
Lower middle income,,1984,91.9486694335938
Lower middle income,,1985,91.4296569824219
Lower middle income,,1986,91.3870086669922
Lower middle income,,1987,90.3860321044922
Lower middle income,,1988,91.2835464477539
Lower middle income,,1989,92.1784133911133
Lower middle income,,1990,91.7340087890625
Lower middle income,,1991,91.7854995727539
Lower middle income,,1992,91.9403305053711
Lower middle income,,1993,93.1043014526367
Lower middle income,,1994,94.0468902587891
Lower middle income,,1995,93.4293899536133
Lower middle income,,1996,93.0852279663086
Lower middle income,,1997,93.4147262573242
Lower middle income,,1998,93.3021087646484
Lower middle income,,1999,94.1033096313477
Lower middle income,,2000,95.3779373168945
Lower middle income,,2001,95.5860290527344
Lower middle income,,2002,96.1774063110352
Lower middle income,,2003,99.9610290527344
Lower middle income,,2004,101.310729980469
Lower middle income,,2005,102.547271728516
Lower middle income,,2006,103.079208374023
Lower middle income,,2007,104.114562988281
Lower middle income,,2008,103.79460144043
Lower middle income,,2009,103.84986114502
Lower middle income,,2010,104.339042663574
Lower middle income,,2011,104.3427734375
Lower middle income,,2012,105.251731872559
Lower middle income,,2013,104.903602600098
Lower middle income,,2014,104.861831665039
Luxembourg,LUX,1970,116.26538848877
Luxembourg,LUX,1971,110.811592102051
Luxembourg,LUX,1972,110.158569335938
Luxembourg,LUX,1973,107.769218444824
Luxembourg,LUX,1974,110.029991149902
Luxembourg,LUX,1975,95.5054702758789
Luxembourg,LUX,1976,95.4589691162109
Luxembourg,LUX,1977,95.0342102050781
Luxembourg,LUX,1978,94.6561584472656
Luxembourg,LUX,1979,93.5714263916016
Luxembourg,LUX,1980,89.6781234741211
Luxembourg,LUX,1981,89.186637878418
Luxembourg,LUX,1982,89.7616424560547
Luxembourg,LUX,1983,88.7106170654297
Luxembourg,LUX,1984,87.7790603637695
Luxembourg,LUX,1986,89.3813171386719
Luxembourg,LUX,1987,88.9280395507813
Luxembourg,LUX,1988,94.0454635620117
Luxembourg,LUX,1991,90.7736892700195
Luxembourg,LUX,1994,102.095848083496
Luxembourg,LUX,1995,95.5071182250977
Luxembourg,LUX,1996,95.5033416748047
Luxembourg,LUX,1997,95.1070175170898
Luxembourg,LUX,1998,94.7409591674805
Luxembourg,LUX,1999,99.7876968383789
Luxembourg,LUX,2000,100.138832092285
Luxembourg,LUX,2001,100.126411437988
Luxembourg,LUX,2002,100.313049316406
Luxembourg,LUX,2003,99.3991928100586
Luxembourg,LUX,2004,100.144706726074
Luxembourg,LUX,2005,100.806083679199
Luxembourg,LUX,2006,101.463340759277
Luxembourg,LUX,2007,101.525672912598
Luxembourg,LUX,2008,100.609931945801
Luxembourg,LUX,2010,97.6169281005859
Luxembourg,LUX,2011,96.5611190795898
Luxembourg,LUX,2012,97.044548034668
Luxembourg,LUX,2013,96.5436019897461
Macao,MAC,1971,59.0556602478027
Macao,MAC,1972,59.3984603881836
Macao,MAC,1973,62.6797981262207
Macao,MAC,1974,59.9732894897461
Macao,MAC,1975,64.5295028686523
Macao,MAC,1976,74.3587875366211
Macao,MAC,1977,95.0036468505859
Macao,MAC,1978,91.0779190063477
Macao,MAC,1979,100.278259277344
Macao,MAC,1989,112.585983276367
Macao,MAC,1990,106.689338684082
Macao,MAC,1991,105.55354309082
Macao,MAC,1992,107.20108795166
Macao,MAC,1993,108.310028076172
Macedonia,MKD,1993,95.6540298461914
Macedonia,MKD,1994,96.7630767822266
Macedonia,MKD,1995,98.8423385620117
Macedonia,MKD,1996,101.917236328125
Macedonia,MKD,1997,102.788269042969
Macedonia,MKD,1998,103.02734375
Macedonia,MKD,1999,102.361778259277
Macedonia,MKD,2000,100.366249084473
Macedonia,MKD,2001,98.4499435424805
Macedonia,MKD,2002,97.4195022583008
Macedonia,MKD,2003,95.2542266845703
Macedonia,MKD,2004,94.5463333129883
Macedonia,MKD,2005,94.2943496704102
Macedonia,MKD,2006,92.5025787353516
Macedonia,MKD,2007,91.092170715332
Macedonia,MKD,2008,85.8577423095703
Macedonia,MKD,2009,85.5084762573242
Macedonia,MKD,2010,85.5989074707031
Macedonia,MKD,2012,85.7572174072266
Madagascar,MDG,1971,86.1156005859375
Madagascar,MDG,1972,89.3833084106445
Madagascar,MDG,1973,88.8762969970703
Madagascar,MDG,1974,86.526611328125
Madagascar,MDG,1975,92.118766784668
Madagascar,MDG,1976,95.8440475463867
Madagascar,MDG,1977,118.28759765625
Madagascar,MDG,1978,121.860450744629
Madagascar,MDG,1979,122.307487487793
Madagascar,MDG,1980,129.794357299805
Madagascar,MDG,1981,135.666854858398
Madagascar,MDG,1982,131.704666137695
Madagascar,MDG,1983,125.027633666992
Madagascar,MDG,1984,117.302612304688
Madagascar,MDG,1985,112.059051513672
Madagascar,MDG,1988,95.762321472168
Madagascar,MDG,1989,97.9913635253906
Madagascar,MDG,1990,96.447509765625
Madagascar,MDG,1991,99.9283599853516
Madagascar,MDG,1992,93.7761764526367
Madagascar,MDG,1993,90.6691970825195
Madagascar,MDG,1994,87.745361328125
Madagascar,MDG,1995,83.8051834106445
Madagascar,MDG,1996,86.4378662109375
Madagascar,MDG,1998,91.2371292114258
Madagascar,MDG,1999,93.6897735595703
Madagascar,MDG,2000,99.6347732543945
Madagascar,MDG,2001,101.161239624023
Madagascar,MDG,2002,102.185691833496
Madagascar,MDG,2003,117.264549255371
Madagascar,MDG,2004,133.662063598633
Madagascar,MDG,2005,138.322082519531
Madagascar,MDG,2006,138.111694335938
Madagascar,MDG,2007,139.268249511719
Madagascar,MDG,2008,142.345443725586
Madagascar,MDG,2009,149.951736450195
Madagascar,MDG,2010,144.577774047852
Madagascar,MDG,2011,144.477462768555
Madagascar,MDG,2012,145.18586730957
Madagascar,MDG,2013,145.246963500977
Madagascar,MDG,2014,146.744812011719
Malawi,MWI,1971,40.4367980957031
Malawi,MWI,1972,46.9480400085449
Malawi,MWI,1973,50.7963981628418
Malawi,MWI,1974,55.7588500976563
Malawi,MWI,1975,61.3580017089844
Malawi,MWI,1976,61.9514083862305
Malawi,MWI,1977,60.8844909667969
Malawi,MWI,1978,59.0861396789551
Malawi,MWI,1979,59.6745109558105
Malawi,MWI,1980,63.3607788085938
Malawi,MWI,1981,63.7022895812988
Malawi,MWI,1982,67.4470977783203
Malawi,MWI,1983,63.7369194030762
Malawi,MWI,1984,58.9846496582031
Malawi,MWI,1985,60.5499992370605
Malawi,MWI,1986,60.1448287963867
Malawi,MWI,1987,61.5696907043457
Malawi,MWI,1988,60.9990997314453
Malawi,MWI,1989,67.384521484375
Malawi,MWI,1990,73.121208190918
Malawi,MWI,1991,76.0641937255859
Malawi,MWI,1992,91.4063034057617
Malawi,MWI,1993,97.165901184082
Malawi,MWI,1994,103.740692138672
Malawi,MWI,1995,152.251495361328
Malawi,MWI,1996,148.346710205078
Malawi,MWI,1998,134.363708496094
Malawi,MWI,1999,133.388412475586
Malawi,MWI,2000,135.972869873047
Malawi,MWI,2001,140.035552978516
Malawi,MWI,2002,136.483062744141
Malawi,MWI,2004,129.265106201172
Malawi,MWI,2005,127.165977478027
Malawi,MWI,2006,126.770889282227
Malawi,MWI,2007,123.961051940918
Malawi,MWI,2008,131.283447265625
Malawi,MWI,2009,130.053344726563
Malawi,MWI,2010,136.747573852539
Malawi,MWI,2011,138.983245849609
Malawi,MWI,2012,140.161651611328
Malawi,MWI,2013,145.881576538086
Malawi,MWI,2014,146.506530761719
Malaysia,MYS,1970,84.8273391723633
Malaysia,MYS,1975,91.2519607543945
Malaysia,MYS,1977,92.7957916259766
Malaysia,MYS,1978,94.0373764038086
Malaysia,MYS,1979,94.0288391113281
Malaysia,MYS,1980,94.1600799560547
Malaysia,MYS,1981,94.5442199707031
Malaysia,MYS,1982,95.4712295532227
Malaysia,MYS,1983,96.4961395263672
Malaysia,MYS,1984,95.9541778564453
Malaysia,MYS,1985,95.4254989624023
Malaysia,MYS,1987,93.3472671508789
Malaysia,MYS,1988,93.2402877807617
Malaysia,MYS,1989,92.935432434082
Malaysia,MYS,1990,92.6915130615234
Malaysia,MYS,1991,93.6024398803711
Malaysia,MYS,1992,94.8495864868164
Malaysia,MYS,1993,95.7033767700195
Malaysia,MYS,1994,96.1693267822266
Malaysia,MYS,1995,96.7789001464844
Malaysia,MYS,1996,97.3999862670898
Malaysia,MYS,1998,95.7913208007813
Malaysia,MYS,1999,95.3875885009766
Malaysia,MYS,2000,98.076057434082
Malaysia,MYS,2001,97.2954406738281
Malaysia,MYS,2002,95.8708114624023
Malaysia,MYS,2003,96.97216796875
Malaysia,MYS,2004,100.012626647949
Malaysia,MYS,2005,101.33277130127
Malaysia,MYS,2006,100.830879211426
Malaysia,MYS,2007,100.437591552734
Malaysia,MYS,2008,100.426933288574
Malaysia,MYS,2009,100.720260620117
Malaysia,MYS,2010,101.243553161621
Malaysia,MYS,2011,102.145233154297
Malaysia,MYS,2012,103.828430175781
Malaysia,MYS,2013,106.245849609375
Malaysia,MYS,2014,106.878768920898
Maldives,MDV,1980,134.977523803711
Maldives,MDV,1982,141.87614440918
Maldives,MDV,1986,146.917587280273
Maldives,MDV,1992,118.806510925293
Maldives,MDV,1993,122.260459899902
Maldives,MDV,1994,125.598197937012
Maldives,MDV,1995,123.009971618652
Maldives,MDV,1996,122.600410461426
Maldives,MDV,1997,119.606628417969
Maldives,MDV,1998,126.258392333984
Maldives,MDV,1999,127.588821411133
Maldives,MDV,2000,128.167495727539
Maldives,MDV,2001,126.14778137207
Maldives,MDV,2002,124.098930358887
Maldives,MDV,2003,123.814598083496
Maldives,MDV,2004,122.39688873291
Maldives,MDV,2005,116.096611022949
Maldives,MDV,2006,114.313743591309
Maldives,MDV,2007,108.873153686523
Maldives,MDV,2008,105.253509521484
Maldives,MDV,2009,102.428009033203
Mali,MLI,1971,23.4071197509766
Mali,MLI,1972,24.5509605407715
Mali,MLI,1973,24.8771095275879
Mali,MLI,1974,25.5872592926025
Mali,MLI,1975,25.4434795379639
Mali,MLI,1976,26.2606296539307
Mali,MLI,1977,26.9866504669189
Mali,MLI,1978,27.7374897003174
Mali,MLI,1979,28.1769695281982
Mali,MLI,1980,27.9356098175049
Mali,MLI,1981,26.6365203857422
Mali,MLI,1982,25.9522895812988
Mali,MLI,1983,25.5782909393311
Mali,MLI,1984,24.5326995849609
Mali,MLI,1985,23.9726696014404
Mali,MLI,1986,23.3664207458496
Mali,MLI,1987,23.3111591339111
Mali,MLI,1988,23.3670291900635
Mali,MLI,1989,27.0030193328857
Mali,MLI,1990,27.1855201721191
Mali,MLI,1991,27.8215503692627
Mali,MLI,1992,29.6439800262451
Mali,MLI,1993,33.1830406188965
Mali,MLI,1994,36.3905715942383
Mali,MLI,1995,39.0298614501953
Mali,MLI,1996,42.6686515808105
Mali,MLI,1997,47.59375
Mali,MLI,1998,51.4784812927246
Mali,MLI,1999,55.6942405700684
Mali,MLI,2000,57.4432182312012
Mali,MLI,2001,62.0487785339355
Mali,MLI,2002,65.6315307617188
Mali,MLI,2003,67.1021423339844
Mali,MLI,2004,70.1010589599609
Mali,MLI,2005,73.2341918945313
Mali,MLI,2006,76.0552291870117
Mali,MLI,2007,78.5934982299805
Mali,MLI,2008,80.6324615478516
Mali,MLI,2009,82.1695327758789
Mali,MLI,2010,83.0240707397461
Mali,MLI,2011,83.9595031738281
Mali,MLI,2012,80.8540115356445
Mali,MLI,2013,76.126579284668
Mali,MLI,2014,77.1928100585938
Malta,MLT,1971,106.139610290527
Malta,MLT,1972,103.539138793945
Malta,MLT,1973,100.891143798828
Malta,MLT,1974,100.942199707031
Malta,MLT,1975,100.573822021484
Malta,MLT,1976,105.193748474121
Malta,MLT,1977,113.948677062988
Malta,MLT,1978,117.693641662598
Malta,MLT,1979,119.012969970703
Malta,MLT,1980,115.157752990723
Malta,MLT,1981,112.138786315918
Malta,MLT,1982,108.471969604492
Malta,MLT,1983,104.651458740234
Malta,MLT,1984,103.505302429199
Malta,MLT,1985,104.760070800781
Malta,MLT,1986,104.924873352051
Malta,MLT,1987,103.478530883789
Malta,MLT,1988,103.934051513672
Malta,MLT,1989,105.607322692871
Malta,MLT,1990,108.681991577148
Malta,MLT,1991,110.519058227539
Malta,MLT,1992,107.686729431152
Malta,MLT,1993,107.162696838379
Malta,MLT,1994,105.630058288574
Malta,MLT,1995,102.95491027832
Malta,MLT,1996,102.246513366699
Malta,MLT,1997,102.065902709961
Malta,MLT,1998,101.998840332031
Malta,MLT,1999,102.019111633301
Malta,MLT,2000,101.761322021484
Malta,MLT,2001,101.427787780762
Malta,MLT,2002,101.181381225586
Malta,MLT,2003,100.066268920898
Malta,MLT,2004,99.8040237426758
Malta,MLT,2005,96.681037902832
Malta,MLT,2006,96.2014389038086
Malta,MLT,2007,94.1074905395508
Malta,MLT,2008,92.6366806030273
Malta,MLT,2009,87.6145172119141
Malta,MLT,2010,91.1395568847656
Malta,MLT,2011,89.8220291137695
Malta,MLT,2012,90.6702117919922
Malta,MLT,2013,93.5979080200195
Malta,MLT,2014,97.4851226806641
Marshall Islands,MHL,1999,89.7943572998047
Marshall Islands,MHL,2002,120.453918457031
Marshall Islands,MHL,2003,109.760322570801
Marshall Islands,MHL,2004,120.719932556152
Marshall Islands,MHL,2005,116.049560546875
Marshall Islands,MHL,2006,115.793899536133
Marshall Islands,MHL,2007,112.272789001465
Marshall Islands,MHL,2008,110.446182250977
Marshall Islands,MHL,2009,107.652870178223
Marshall Islands,MHL,2011,105.402069091797
Mauritania,MRT,1971,14.1653499603271
Mauritania,MRT,1972,15.0322999954224
Mauritania,MRT,1973,16.8181991577148
Mauritania,MRT,1974,17.0891704559326
Mauritania,MRT,1975,17.6534805297852
Mauritania,MRT,1976,19.394100189209
Mauritania,MRT,1977,24.1433601379395
Mauritania,MRT,1978,26.4814491271973
Mauritania,MRT,1979,29.0562896728516
Mauritania,MRT,1980,33.5419807434082
Mauritania,MRT,1981,34.7688217163086
Mauritania,MRT,1982,38.0420684814453
Mauritania,MRT,1983,38.9109687805176
Mauritania,MRT,1984,42.0151901245117
Mauritania,MRT,1985,43.482250213623
Mauritania,MRT,1986,47.1320190429688
Mauritania,MRT,1987,49.0271415710449
Mauritania,MRT,1988,49.8540916442871
Mauritania,MRT,1989,49.0203590393066
Mauritania,MRT,1990,46.7119789123535
Mauritania,MRT,1991,49.2010612487793
Mauritania,MRT,1992,54.1243286132813
Mauritania,MRT,1993,61.293701171875
Mauritania,MRT,1994,67.4887084960938
Mauritania,MRT,1995,71.2857894897461
Mauritania,MRT,1996,74.8125534057617
Mauritania,MRT,1997,78.5674591064453
Mauritania,MRT,1998,80.7984390258789
Mauritania,MRT,1999,82.5297012329102
Mauritania,MRT,2000,82.6854629516602
Mauritania,MRT,2001,81.7846832275391
Mauritania,MRT,2002,83.0035934448242
Mauritania,MRT,2003,84.8663330078125
Mauritania,MRT,2004,91.0337677001953
Mauritania,MRT,2005,90.7540817260742
Mauritania,MRT,2006,93.1971664428711
Mauritania,MRT,2007,94.2948608398438
Mauritania,MRT,2008,90.0325012207031
Mauritania,MRT,2009,95.1592864990234
Mauritania,MRT,2010,96.295036315918
Mauritania,MRT,2011,95.0072937011719
Mauritania,MRT,2012,95.8698196411133
Mauritania,MRT,2013,96.2698669433594
Mauritania,MRT,2014,97.9710998535156
Mauritius,MUS,1970,95.8805084228516
Mauritius,MUS,1971,95.9867706298828
Mauritius,MUS,1972,98.3362503051758
Mauritius,MUS,1973,99.7892532348633
Mauritius,MUS,1974,101.682510375977
Mauritius,MUS,1975,104.538452148438
Mauritius,MUS,1976,103.459518432617
Mauritius,MUS,1977,102.416778564453
Mauritius,MUS,1978,100.654197692871
Mauritius,MUS,1979,94.2427062988281
Mauritius,MUS,1980,92.6509780883789
Mauritius,MUS,1981,98.9033584594727
Mauritius,MUS,1982,101.567199707031
Mauritius,MUS,1983,104.475143432617
Mauritius,MUS,1984,103.427696228027
Mauritius,MUS,1985,109.102607727051
Mauritius,MUS,1986,113.807403564453
Mauritius,MUS,1987,114.659156799316
Mauritius,MUS,1988,112.421882629395
Mauritius,MUS,1989,111.373176574707
Mauritius,MUS,1990,111.779479980469
Mauritius,MUS,1991,110.803131103516
Mauritius,MUS,1992,107.385673522949
Mauritius,MUS,1993,105.193351745605
Mauritius,MUS,1994,104.421287536621
Mauritius,MUS,1995,104.846687316895
Mauritius,MUS,1996,105.925910949707
Mauritius,MUS,1997,106.288200378418
Mauritius,MUS,1998,106.202651977539
Mauritius,MUS,1999,105.405746459961
Mauritius,MUS,2000,104.559303283691
