Entity,Code,Year,Renewables (terawatt-hours)
China,CHN,2004,184.6021265422802
China,CHN,2005,123.53495477842023
China,CHN,2006,111.46515153505993
China,CHN,2007,142.09072304119013
China,CHN,2008,432.5202818140099
China,CHN,2009,-1.841263402649929
China,CHN,2010,308.4948691062598
China,CHN,2011,18.64902540650064
China,CHN,2012,537.2591188884994
China,CHN,2013,272.67664060171046
China,CHN,2014,475.4997118005199
China,CHN,2015,317.77163404203975
China,CHN,2016,305.9199139070406
China,CHN,2017,377.1207334689998
China,CHN,2018,471.54293710459933
Colombia,COL,1966,1.0349207987300009
Colombia,COL,1967,1.189564129519999
Colombia,COL,1968,1.3204161902800013
Colombia,COL,1969,1.4393725985799986
Colombia,COL,1970,1.617807222659998
Colombia,COL,1971,0.9754425829500022
Colombia,COL,1972,1.8200331283999986
Colombia,COL,1973,1.6534941451500025
Colombia,COL,1974,2.75978878886
Colombia,COL,1975,2.9716618144900018
Colombia,COL,1976,1.3345263226699977
Colombia,COL,1977,0.5668210559400002
Colombia,COL,1978,4.2990210449899955
Colombia,COL,1979,3.152263165720008
Colombia,COL,1980,3.154526317199995
Colombia,COL,1981,-0.5175789497699981
Colombia,COL,1982,2.611042100670005
Colombia,COL,1983,0.34273684432000096
Colombia,COL,1984,4.724852622739995
Colombia,COL,1985,3.4540842162900063
Colombia,COL,1986,7.608368422639998
Colombia,COL,1987,5.043705261699998
Colombia,COL,1988,3.3627368348599944
Colombia,COL,1989,5.954526319519999
Colombia,COL,1990,1.8782421041300097
Colombia,COL,1991,0.5927052723999964
Colombia,COL,1992,-14.14341053015
Colombia,COL,1993,14.802126310210006
Colombia,COL,1994,11.202631587530007
Colombia,COL,1995,-0.09471578996001995
Colombia,COL,1996,8.729537313000023
Colombia,COL,1997,-10.06543205636001
Colombia,COL,1998,-1.6975684143000223
Colombia,COL,1999,7.484142100810018
Colombia,COL,2000,-7.484486802380019
Colombia,COL,2001,2.1520361572600137
Colombia,COL,2002,6.137796034689998
Colombia,COL,2003,5.826515142120002
Colombia,COL,2004,5.734828211210015
Colombia,COL,2005,2.436577702729977
Colombia,COL,2006,8.836052610210018
Colombia,COL,2007,4.364236269989988
Colombia,COL,2008,5.0661613030599995
Colombia,COL,2009,-12.699445174789986
Colombia,COL,2010,-0.5061744322100168
Colombia,COL,2011,21.42400776692
Colombia,COL,2012,-1.9329335979899724
Colombia,COL,2013,-8.804669659970017
Colombia,COL,2014,2.037547704210013
Colombia,COL,2015,0.0843769641899712
Colombia,COL,2016,5.945890125750012
Colombia,COL,2017,27.641085523240008
Colombia,COL,2018,-1.434056002229994
Croatia,HRV,1991,5.463157900749998
Croatia,HRV,1992,-4.015789479459999
Croatia,HRV,1993,0.5631578966900026
Croatia,HRV,1994,2.2947368387599987
Croatia,HRV,1995,0.650000002199997
Croatia,HRV,1996,5.749999999780002
Croatia,HRV,1997,-5.310526315729998
Croatia,HRV,1998,0.4526315752999981
Croatia,HRV,1999,3.426315788640002
Croatia,HRV,2000,-2.3026315735100056
Croatia,HRV,2001,1.9131578994700043
Croatia,HRV,2002,-3.500000002900002
Croatia,HRV,2003,-1.0342105313699985
Croatia,HRV,2004,5.723684205650001
Croatia,HRV,2005,-1.507894721040003
Croatia,HRV,2006,-1.086842107999999
Croatia,HRV,2007,-5.0131579037
Croatia,HRV,2008,2.894736842580002
Croatia,HRV,2009,4.331622319140001
Croatia,HRV,2010,4.763157900169997
Croatia,HRV,2011,-10.549999995449998
Croatia,HRV,2012,-0.07109600427999929
Croatia,HRV,2013,10.561299877899996
Croatia,HRV,2014,1.7413316972500006
Croatia,HRV,2015,-6.386842110729997
Croatia,HRV,2016,2.24736843026
Croatia,HRV,2017,-3.2850000075400025
Croatia,HRV,2018,6.663799105180004
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.001986404
Cyprus,CYP,2005,0.00043696236000000024
Cyprus,CYP,2006,0.0015555822799999991
Cyprus,CYP,2007,0.00520316896
Cyprus,CYP,2008,0.031228945780000003
Cyprus,CYP,2009,0.04210526363
Cyprus,CYP,2010,0.10958893175999998
Cyprus,CYP,2011,0.27631579766000003
Cyprus,CYP,2012,0.20789472827000005
Cyprus,CYP,2013,0.18421053565
Cyprus,CYP,2014,-0.023684204250000063
Cyprus,CYP,2015,0.21513683394000005
Cyprus,CYP,2016,0.06554472616000018
Cyprus,CYP,2017,0.027792106329999955
Cyprus,CYP,2018,0.0752105354599999
Czech Republic,CZE,1966,-0.3372700000000002
Czech Republic,CZE,1967,-0.5466100000000003
Czech Republic,CZE,1968,-1.12811
Czech Republic,CZE,1969,-0.7094299999999998
Czech Republic,CZE,1970,1.3490799999999998
Czech Republic,CZE,1971,-1.4072300000000002
Czech Republic,CZE,1972,0.20933999999999964
Czech Republic,CZE,1973,-0.4535699999999996
Czech Republic,CZE,1974,1.7096100000000005
Czech Republic,CZE,1975,0.22097000000000033
Czech Republic,CZE,1976,-0.9885500000000009
Czech Republic,CZE,1977,1.3839700000000006
Czech Republic,CZE,1978,-0.37216000000000093
Czech Republic,CZE,1979,1.2211500000000006
Czech Republic,CZE,1980,0.2791200000000007
Czech Republic,CZE,1981,-0.8838800000000004
Czech Republic,CZE,1982,-1.0118100000000005
Czech Republic,CZE,1983,-0.05814999999999948
Czech Republic,CZE,1984,-0.9187700000000008
Czech Republic,CZE,1985,0.9769200000000002
Czech Republic,CZE,1986,0.5233499999999998
Czech Republic,CZE,1987,1.55842
Czech Republic,CZE,1988,-0.9536599999999993
Czech Republic,CZE,1989,-1.2211500000000006
Czech Republic,CZE,1990,-1.2594668376499998
Czech Republic,CZE,1991,-0.18947369214999998
Czech Republic,CZE,1992,0.82368421322
Czech Republic,CZE,1993,0.49473683893000064
Czech Republic,CZE,1994,0.47105264630999955
Czech Republic,CZE,1995,1.67894735381
Czech Republic,CZE,1996,-0.3842105175400006
Czech Republic,CZE,1997,-0.1789473675199984
Czech Republic,CZE,1998,-0.5526315836900011
Czech Republic,CZE,1999,1.002631580740001
Czech Republic,CZE,2000,-0.2342105340300007
Czech Republic,CZE,2001,0.7715794755899994
Czech Republic,CZE,2002,1.103683685450001
Czech Republic,CZE,2003,-2.92289473567
Czech Republic,CZE,2004,1.9290286277799993
Czech Republic,CZE,2005,1.156945212660001
Czech Republic,CZE,2006,1.218631814250001
Czech Republic,CZE,2007,-0.31352934373000174
Czech Republic,CZE,2008,0.9077631586599999
Czech Republic,CZE,2009,2.4475131591300006
Czech Republic,CZE,2010,3.2061236844500005
Czech Republic,CZE,2011,3.861547372040002
Czech Republic,CZE,2012,2.181815795699997
Czech Republic,CZE,2013,3.2027631494300017
Czech Republic,CZE,2014,-0.6070947341299977
Czech Republic,CZE,2015,0.6663473744299999
Czech Republic,CZE,2016,-0.07325000821000316
Czech Republic,CZE,2017,0.5879552780200008
Czech Republic,CZE,2018,-0.8286131700400006
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,-0.002886845120000002
Denmark,DNK,1976,-0.005263156500000005
Denmark,DNK,1977,0.01842105938
Denmark,DNK,1978,0.01052631300000001
Denmark,DNK,1979,0.013157891249999984
Denmark,DNK,1980,0.02526316283000002
Denmark,DNK,1981,0.0036842095499999977
Denmark,DNK,1982,0.007368419100000009
Denmark,DNK,1983,0.11789474049000001
Denmark,DNK,1984,0.007368419099999968
Denmark,DNK,1985,0.05447367558999999
Denmark,DNK,1986,0.23184211942000005
Denmark,DNK,1987,0.15526315164000004
Denmark,DNK,1988,0.3692105273299999
Denmark,DNK,1989,0.45473684952999993
Denmark,DNK,1990,0.7131578918300001
Denmark,DNK,1991,0.71631578573
Denmark,DNK,1992,0.9042105193000007
Denmark,DNK,1993,0.8568421107999993
Denmark,DNK,1994,-0.12289550092999946
Denmark,DNK,1995,0.29326511542999967
Denmark,DNK,1996,0.5897474842800001
Denmark,DNK,1997,2.2390590162300006
Denmark,DNK,1998,2.62202633329
Denmark,DNK,1999,1.1935068390799994
Denmark,DNK,2000,3.139252707979999
Denmark,DNK,2001,0.72150815042
Denmark,DNK,2002,2.4809534796300063
Denmark,DNK,2003,3.388719301559995
Denmark,DNK,2004,3.8035537606500007
Denmark,DNK,2005,0.765015364029999
Denmark,DNK,2006,-1.60365530368
Denmark,DNK,2007,2.903780749260001
Denmark,DNK,2008,-0.5530651617200029
Denmark,DNK,2009,-0.08785762547999454
Denmark,DNK,2010,6.22828412194
Denmark,DNK,2011,4.608033622359997
Denmark,DNK,2012,1.7265058546600045
Denmark,DNK,2013,2.9748903606399963
Denmark,DNK,2014,5.324305528099998
Denmark,DNK,2015,2.539232456330005
Denmark,DNK,2016,-1.310840629779996
Denmark,DNK,2017,9.103479529090002
Denmark,DNK,2018,-2.444891850170009
Ecuador,ECU,1966,0.1279300000000001
Ecuador,ECU,1967,0.11630000000000007
Ecuador,ECU,1968,0.046519999999999895
Ecuador,ECU,1969,0.13956000000000013
Ecuador,ECU,1970,0.12792999999999988
Ecuador,ECU,1971,0.13956000000000013
Ecuador,ECU,1972,1.22115
Ecuador,ECU,1973,-1.30256
Ecuador,ECU,1974,0
Ecuador,ECU,1975,0.06977999999999973
Ecuador,ECU,1976,0.0697800000000004
Ecuador,ECU,1977,0.8373599999999999
Ecuador,ECU,1978,0.3489
Ecuador,ECU,1979,-0.27912000000000026
Ecuador,ECU,1980,0.47683000000000053
Ecuador,ECU,1981,-0.26749000000000045
Ecuador,ECU,1982,0.3372700000000002
Ecuador,ECU,1983,2.9191300000000004
Ecuador,ECU,1984,5.047419999999999
Ecuador,ECU,1985,-2.454442627139999
Ecuador,ECU,1986,1.9289473689699985
Ecuador,ECU,1987,1.4684210472900023
Ecuador,ECU,1988,0.6736842064499982
Ecuador,ECU,1989,0.3368421090400009
Ecuador,ECU,1990,0.08602025992999884
Ecuador,ECU,1991,0.23482448173000137
Ecuador,ECU,1992,-0.2693160611900005
Ecuador,ECU,1993,2.20146369215
Ecuador,ECU,1994,1.9872115755700026
Ecuador,ECU,1995,-3.6966478931500024
Ecuador,ECU,1996,3.1127994705099997
Ecuador,ECU,1997,0.5020052632900018
Ecuador,ECU,1998,-0.0738992064400037
Ecuador,ECU,1999,1.7648172029500024
Ecuador,ECU,2000,1.143435490649999
Ecuador,ECU,2001,-1.4225757733699957
Ecuador,ECU,2002,1.193693151679998
Ecuador,ECU,2003,-0.9048397837100026
Ecuador,ECU,2004,0.6171652557999998
Ecuador,ECU,2005,-1.1300833551399982
Ecuador,ECU,2006,0.7619889007599987
Ecuador,ECU,2007,5.216643466370002
Ecuador,ECU,2008,5.913100759610007
Ecuador,ECU,2009,-5.419019236290005
Ecuador,ECU,2010,-1.4993201778999996
Ecuador,ECU,2011,6.682352583739998
Ecuador,ECU,2012,2.952918708780004
Ecuador,ECU,2013,-3.0047938120600115
Ecuador,ECU,2014,1.4700339189500085
Ecuador,ECU,2015,4.434982443870002
Ecuador,ECU,2016,7.388070438930001
Ecuador,ECU,2017,11.010494543969997
Ecuador,ECU,2018,1.610520248449994
Egypt,EGY,1966,0.24422999999999906
Egypt,EGY,1967,0.37216000000000093
Egypt,EGY,1968,2.72142
Egypt,EGY,1969,2.6051200000000003
Egypt,EGY,1970,1.8375399999999988
Egypt,EGY,1971,0.9420300000000026
Egypt,EGY,1972,0.30237999999999765
Egypt,EGY,1973,-0.023260000000000502
Egypt,EGY,1974,2.5353400000000033
Egypt,EGY,1975,1.7793899999999958
Egypt,EGY,1976,3.1866200000000013
Egypt,EGY,1977,2.721420000000002
Egypt,EGY,1978,2.3492599999999975
Egypt,EGY,1979,-0.848989999999997
Egypt,EGY,1980,0.5117200000000004
Egypt,EGY,1981,1.0815899999999985
Egypt,EGY,1982,0.7326900000000016
Egypt,EGY,1983,-1.7793899999999994
Egypt,EGY,1984,-0.4884599999999999
Egypt,EGY,1985,-1.2680857841300046
Egypt,EGY,1986,-0.4631578999299961
Egypt,EGY,1987,-0.006578951439998093
Egypt,EGY,1988,-0.36973684298000364
Egypt,EGY,1989,1.7315789537000015
Egypt,EGY,1990,1.2263157901399993
Egypt,EGY,1991,-0.09736841851000122
Egypt,EGY,1992,-0.3052631584099963
Egypt,EGY,1993,0.7697368416499977
Egypt,EGY,1994,1.672368414000001
Egypt,EGY,1995,1.2210526336399958
Egypt,EGY,1996,0.7684210583400031
Egypt,EGY,1997,0.7552631554599998
Egypt,EGY,1998,0.8776315731599986
Egypt,EGY,1999,3.547368423030001
Egypt,EGY,2000,2.1215794667399948
Egypt,EGY,2001,0.8807889669700018
Egypt,EGY,2002,-1.0142105366699994
Egypt,EGY,2003,-2.5842105276699883
Egypt,EGY,2004,0.2909223798599925
Egypt,EGY,2005,-0.47747209229999754
Egypt,EGY,2006,0.6196039388700001
Egypt,EGY,2007,3.9225677839699955
Egypt,EGY,2008,3.01625465371
Egypt,EGY,2009,-3.198471563129992
Egypt,EGY,2010,-1.1132907981400066
Egypt,EGY,2011,0.8961855401799923
Egypt,EGY,2012,0.3645002726600026
Egypt,EGY,2013,-0.07732590452999233
Egypt,EGY,2014,-0.22064060351000592
Egypt,EGY,2015,2.2772860121300127
Egypt,EGY,2016,1.3493620391299928
Egypt,EGY,2017,-0.03495215072000235
Egypt,EGY,2018,2.2067491201000067
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.0157894695
Estonia,EST,1996,-0.002631578249999999
Estonia,EST,1997,0.00789473475
Estonia,EST,1998,0.010526324629999997
Estonia,EST,1999,0.010526313000000002
Estonia,EST,2000,0.005263156500000005
Estonia,EST,2001,0
Estonia,EST,2002,0.043157894929999996
Estonia,EST,2003,0.02815790472
Estonia,EST,2004,0.04078945705999999
Estonia,EST,2005,0.12710527018000004
Estonia,EST,2006,0.05105262967999996
Estonia,EST,2007,0.054473675590000104
Estonia,EST,2008,0.13157895901999989
Estonia,EST,2009,0.90026284373
Estonia,EST,2010,1.3289473651500001
Estonia,EST,2011,0.3555271577900001
Estonia,EST,2012,0.77921020934
Estonia,EST,2013,-0.66815809565
Estonia,EST,2014,0.39578946183999975
Estonia,EST,2015,0.3505263275700008
Estonia,EST,2016,0.04499999388999942
Estonia,EST,2017,1.380717112260001
Estonia,EST,2018,-0.04404481036000085
Europe,,1966,62.62434367877995
Europe,,1967,0.6055761119901035
Europe,,1968,32.41178215222976
Europe,,1969,-12.280493893409925
Europe,,1970,44.40493970650016
Europe,,1971,11.218730438289981
Europe,,1972,34.084762408899905
Europe,,1973,16.716125814630118
Europe,,1974,78.79741821526
Europe,,1975,21.435921794779915
Europe,,1976,-79.57910931294009
Europe,,1977,210.74556433977
Europe,,1978,-0.05236516821992154
Europe,,1979,64.09004806273992
Europe,,1980,-35.81255352974995
Europe,,1981,15.2493473420202
Europe,,1982,-13.233637730749933
Europe,,1983,37.205270092219735
Europe,,1984,16.13260612557019
Europe,,1985,41.73492118965987
Europe,,1986,-36.655064770759964
Europe,,1987,113.9989001905301
Europe,,1988,99.32852531223966
Europe,,1989,-193.42872340424992
Europe,,1990,40.459472440899845
Europe,,1991,30.091505298490347
Europe,,1992,48.135930547709904
Europe,,1993,62.45968401049049
Europe,,1994,22.548377547289192
Europe,,1995,29.123572788040292
Europe,,1996,-41.18294527047988
Europe,,1997,71.19215713090966
Europe,,1998,91.00226501790053
Europe,,1999,24.5610576365998
Europe,,2000,84.00489107773024
Europe,,2001,4.017565019929634
Europe,,2002,-86.29856858630956
Europe,,2003,-49.39384894389991
Europe,,2004,174.91147218957963
Europe,,2005,63.12494058395987
Europe,,2006,36.55380562879009
Europe,,2007,95.0101295129798
Europe,,2008,155.24648344259026
Europe,,2009,73.97838555014005
Europe,,2010,271.85546168819974
Europe,,2011,-37.30638712721975
Europe,,2012,329.7674960714003
Europe,,2013,247.0335976962997
Europe,,2014,59.98603728769967
Europe,,2015,184.15892485010045
Europe,,2016,75.72878419310018
Europe,,2017,31.694280455400076
Europe,,2018,266.20203204469954
Finland,FIN,1966,2.703349282739996
Finland,FIN,1967,3.28548644392
Finland,FIN,1968,-3.0010632685899985
Finland,FIN,1969,-4.587985107300003
Finland,FIN,1970,2.0494417866199974
Finland,FIN,1971,3.0435938296900034
Finland,FIN,1972,-0.7921318487699978
Finland,FIN,1973,0.5263157895599946
Finland,FIN,1974,5.587453490860003
Finland,FIN,1975,-1.2998405105799975
Finland,FIN,1976,-7.177033494
Finland,FIN,1977,7.105263159059994
Finland,FIN,1978,-6.270600749189999
Finland,FIN,1979,2.8203083432100016
Finland,FIN,1980,-1.7198298741299993
Finland,FIN,1981,9.045720355240004
Finland,FIN,1982,-1.4885699059899977
Finland,FIN,1983,1.29452419335
Finland,FIN,1984,-0.8771929826000004
Finland,FIN,1985,-2.402977144090009
Finland,FIN,1986,0.14619883431000602
Finland,FIN,1987,3.7001594902399972
Finland,FIN,1988,-1.1403508773800013
Finland,FIN,1989,-0.874534818169991
Finland,FIN,1990,7.860007977049996
Finland,FIN,1991,5.739404569690002
Finland,FIN,1992,4.902634233949996
Finland,FIN,1993,-1.6427458852300063
Finland,FIN,1994,-3.1158931435499966
Finland,FIN,1995,3.3786124477699957
Finland,FIN,1996,-4.773030304789991
Finland,FIN,1997,5.526108450739997
Finland,FIN,1998,11.737679436950003
Finland,FIN,1999,-8.411379601430006
Finland,FIN,2000,5.733368041450014
Finland,FIN,2001,-4.823233583940002
Finland,FIN,2002,-4.486737734890006
Finland,FIN,2003,-2.082158011690005
Finland,FIN,2004,17.295244269750008
Finland,FIN,2005,-6.038652180380005
Finland,FIN,2006,-2.3000150909999917
Finland,FIN,2007,5.0318812616700015
Finland,FIN,2008,9.168018411440002
Finland,FIN,2009,-15.819703243420008
Finland,FIN,2010,6.385391431049996
Finland,FIN,2011,-0.20805883919998536
Finland,FIN,2012,11.485921965969986
Finland,FIN,2013,-7.666526482230012
Finland,FIN,2014,1.7714919041800243
Finland,FIN,2015,11.081354296429993
Finland,FIN,2016,-0.27810573607001743
Finland,FIN,2017,2.981700121060001
Finland,FIN,2018,1.905207747770035
France,FRA,1966,15.045728941490026
France,FRA,1967,-17.41003105556001
France,FRA,1968,14.120933694349986
France,FRA,1969,7.001256313290014
France,FRA,1970,10.638523101160018
France,FRA,1971,-20.53468632252003
France,FRA,1972,0.2581965833000197
France,FRA,1973,-2.895563363420024
France,FRA,1974,22.528935199459994
France,FRA,1975,9.780206120280013
France,FRA,1976,-30.59550973552001
France,FRA,1977,73.15797318156004
France,FRA,1978,-20.840361369010026
France,FRA,1979,-4.934397043249987
France,FRA,1980,8.143745424320002
France,FRA,1981,7.077750102950006
France,FRA,1982,-4.17136926948001
France,FRA,1983,-2.8960078620200136
France,FRA,1984,-9.708697902279994
France,FRA,1985,-8.439278913099997
France,FRA,1986,1.495162104000002
France,FRA,1987,21.4855557738
France,FRA,1988,15.927326286500005
France,FRA,1989,-79.49156952373002
France,FRA,1990,18.67244044603001
France,FRA,1991,10.329521665329992
France,FRA,1992,29.967073672270004
France,FRA,1993,-11.102348388639996
France,FRA,1994,37.064466542839995
France,FRA,1995,-14.481127040740006
France,FRA,1996,-18.362299223679997
France,FRA,1997,-5.325119255939995
France,FRA,1998,-4.431445981840028
France,FRA,1999,27.997121656350004
France,FRA,2000,-15.805970283559958
France,FRA,2001,21.939308574139943
France,FRA,2002,-35.61330795106997
France,FRA,2003,-3.0272004375499932
France,FRA,2004,2.3281071117700094
France,FRA,2005,-20.041966393080003
France,FRA,2006,15.824750709939991
France,FRA,2007,9.394984048600037
France,FRA,2008,20.836842189159967
France,FRA,2009,-10.968421065130002
France,FRA,2010,22.468421018170034
France,FRA,2011,-36.302631565130014
France,FRA,2012,48.91052633358001
France,FRA,2013,36.53947365414999
France,FRA,2014,-13.321052590500017
France,FRA,2015,-6.321052724259999
France,FRA,2016,20.615789581270008
France,FRA,2017,-17.225824381070026
France,FRA,2018,53.61717401723007
Germany,DEU,1966,3.478391055850004
Germany,DEU,1967,-2.3202263213899954
Germany,DEU,1968,0.6491552687799924
Germany,DEU,1969,-8.382928957979999
Germany,DEU,1970,12.474264637960005
Germany,DEU,1971,-10.519689296320003
Germany,DEU,1972,-0.609403393800001
Germany,DEU,1973,5.4155881653199955
Germany,DEU,1974,6.39951357723001
Germany,DEU,1975,-1.396179522899999
Germany,DEU,1976,-8.050829876950012
Germany,DEU,1977,9.747963399030006
Germany,DEU,1978,2.2393580467900023
Germany,DEU,1979,0.38764214675000375
Germany,DEU,1980,3.1799799677999943
Germany,DEU,1981,1.7987217697899993
Germany,DEU,1982,-0.47922381453000185
Germany,DEU,1983,-3.380395919899996
Germany,DEU,1984,-0.34246407430000403
Germany,DEU,1985,-2.835368065100006
Germany,DEU,1986,2.957557927410008
Germany,DEU,1987,4.2691261648800065
Germany,DEU,1988,-0.17249131028999898
Germany,DEU,1989,-4.490202381670009
Germany,DEU,1990,-3.09735709836
Germany,DEU,1991,-3.7368421035499892
Germany,DEU,1992,8.02631577916
Germany,DEU,1993,1.9105263328499973
Germany,DEU,1994,4.705263155409995
Germany,DEU,1995,5.492105273130008
Germany,DEU,1996,-5.560526319259999
Germany,DEU,1997,3.2868420948700035
Germany,DEU,1998,6.7710526282699846
Germany,DEU,1999,8.018421056039998
Germany,DEU,2000,24.58355263846002
Germany,DEU,2001,-0.3440789346900317
Germany,DEU,2002,17.41513157814002
Germany,DEU,2003,-0.18092105992998597
Germany,DEU,2004,29.06368420770997
Germany,DEU,2005,15.45000001114002
Germany,DEU,2006,24.03868418444
Germany,DEU,2007,43.89868421319002
Germany,DEU,2008,12.963684229259997
Germany,DEU,2009,5.053157881469986
Germany,DEU,2010,26.35236840985999
Germany,DEU,2011,49.62466837926996
Germany,DEU,2012,50.895594814160006
Germany,DEU,2013,23.57789475727003
Germany,DEU,2014,26.808162531060077
Germany,DEU,2015,69.10804494194997
Germany,DEU,2016,2.3294344669299676
Germany,DEU,2017,70.17541057970004
Germany,DEU,2018,25.66578955721002
Greece,GRC,1966,2.7912
Greece,GRC,1967,-0.19770999999999894
Greece,GRC,1968,-0.8257300000000005
Greece,GRC,1969,1.9887299999999999
Greece,GRC,1970,1.7444999999999995
Greece,GRC,1971,0.05814999999999948
Greece,GRC,1972,0.05815000000000037
Greece,GRC,1973,-1.3258199999999984
Greece,GRC,1974,-0.6047600000000006
Greece,GRC,1975,-0.011630000000000251
Greece,GRC,1976,-0.39542000000000055
Greece,GRC,1977,0.13956000000000124
Greece,GRC,1978,3.1052100000000005
Greece,GRC,1979,1.6863499999999991
Greece,GRC,1980,-0.4651999999999994
Greece,GRC,1981,-1.1281100000000013
Greece,GRC,1982,0.41868000000000016
Greece,GRC,1983,-3.0703199999999997
Greece,GRC,1984,1.3723400000000003
Greece,GRC,1985,-0.1511900000000006
Greece,GRC,1986,1.14475157634
Greece,GRC,1987,-1.1960205240199997
Greece,GRC,1988,-1.0900778996399998
Greece,GRC,1989,-1.2156315766300008
Greece,GRC,1990,-0.35591526251999994
Greece,GRC,1991,3.5000000028999994
Greece,GRC,1992,-2.3394736922699986
Greece,GRC,1993,0.3105263265399998
Greece,GRC,1994,0.8078947320900012
Greece,GRC,1995,2.439473689029999
Greece,GRC,1996,2.1578947348699984
Greece,GRC,1997,-1.2236842118899975
Greece,GRC,1998,-0.3394736872900008
Greece,GRC,1999,2.53947368579
Greece,GRC,2000,-1.6078947410600009
Greece,GRC,2001,-3.1894736763599996
Greece,GRC,2002,1.6973684248199996
Greece,GRC,2003,6.092105253690001
Greece,GRC,2004,0.0657894678799984
Greece,GRC,2005,1.2868421131500014
Greece,GRC,2006,3.350000007760002
Greece,GRC,2007,-8.11842106443
Greece,GRC,2008,3.0421052594699987
Greece,GRC,2009,6.407894736730002
Greece,GRC,2010,6.149999998449999
Greece,GRC,2011,-6.26052629658
Greece,GRC,2012,5.284210521599999
Greece,GRC,2013,11.04736842426
Greece,GRC,2014,-5.715789494159999
Greece,GRC,2015,7.03421054631
Greece,GRC,2016,0.11315788801000082
Greece,GRC,2017,-2.8735815818300026
Greece,GRC,2018,6.075803029120003
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.00182631705
Hong Kong,HKG,2007,0.00044999959
Hong Kong,HKG,2008,-0.00015263211999999972
Hong Kong,HKG,2009,0.0007684173599999994
Hong Kong,HKG,2010,0.24287373266000004
Hong Kong,HKG,2011,-0.03640003920000001
Hong Kong,HKG,2012,0.029863153470000015
Hong Kong,HKG,2013,0.008002637889999997
Hong Kong,HKG,2014,0.029089467720000012
Hong Kong,HKG,2015,-0.005686849029999996
Hong Kong,HKG,2016,-0.0009736868600000448
Hong Kong,HKG,2017,0.00036064630000004483
Hong Kong,HKG,2018,-0.00025789525000002866
Hungary,HUN,1966,0.09304000000000001
Hungary,HUN,1967,-0.06978000000000001
Hungary,HUN,1968,0.034890000000000004
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,0.034890000000000004
Hungary,HUN,1973,-0.034890000000000004
Hungary,HUN,1974,-0.034890000000000004
Hungary,HUN,1975,0.22097000000000006
Hungary,HUN,1976,0
