Entity,Code,Year,Renewables (kilowatt-hours)
China,CHN,2009,1284.4576749823468
China,CHN,2010,1502.6609640848899
China,CHN,2011,1507.817535486829
China,CHN,2012,1887.5565514302095
China,CHN,2013,2073.050419642741
China,CHN,2014,2401.610543044521
China,CHN,2015,2614.8631548472617
China,CHN,2016,2817.89021876062
China,CHN,2017,3069.4498708536494
China,CHN,2018,3385.4973944215944
Colombia,COL,1965,498.0604969901202
Colombia,COL,1966,537.4016392567428
Colombia,COL,1967,582.2496085487448
Colombia,COL,1968,631.1211103594195
Colombia,COL,1969,683.3376240688569
Colombia,COL,1970,741.5392805358472
Colombia,COL,1971,768.2106130185421
Colombia,COL,1972,831.5748559806359
Colombia,COL,1973,885.0047167170468
Colombia,COL,1974,982.9646695245987
Colombia,COL,1975,1084.8784262345218
Colombia,COL,1976,1115.2149922151334
Colombia,COL,1977,1113.05509971667
Colombia,COL,1978,1255.5006073428149
Colombia,COL,1979,1347.6728535355148
Colombia,COL,1980,1435.479800463923
Colombia,COL,1981,1385.5425378226716
Colombia,COL,1982,1448.6266195708492
Colombia,COL,1983,1429.6873339660099
Colombia,COL,1984,1560.7001033118545
Colombia,COL,1985,1643.7173699218727
Colombia,COL,1986,1859.1962373796287
Colombia,COL,1987,1983.749082573169
Colombia,COL,1988,2050.2714849552212
Colombia,COL,1989,2193.681356417722
Colombia,COL,1990,2207.6113309784614
Colombia,COL,1991,2182.3349476207122
Colombia,COL,1992,1729.3046112084944
Colombia,COL,1993,2118.2063475489444
Colombia,COL,1994,2391.918412969323
Colombia,COL,1995,2345.8415403039453
Colombia,COL,1996,2539.848744535819
Colombia,COL,1997,2229.403032447514
Colombia,COL,1998,2147.9624539086117
Colombia,COL,1999,2304.8943224841664
Colombia,COL,2000,2079.3360302846327
Colombia,COL,2001,2100.4601310969792
Colombia,COL,2002,2218.8114757707644
Colombia,COL,2003,2326.690632876531
Colombia,COL,2004,2430.25150740232
Colombia,COL,2005,2454.7889731802193
Colombia,COL,2006,2627.8996490451614
Colombia,COL,2007,2695.416548730852
Colombia,COL,2008,2778.4044811083495
Colombia,COL,2009,2463.8848075231285
Colombia,COL,2010,2426.9214935862283
Colombia,COL,2011,2872.712666083481
Colombia,COL,2012,2805.0122596010942
Colombia,COL,2013,2590.366172995161
Colombia,COL,2014,2607.661022773378
Colombia,COL,2015,2579.0913466006605
Colombia,COL,2016,2667.5016088751427
Colombia,COL,2017,3192.5572588591294
Colombia,COL,2018,3115.400808049979
Croatia,HRV,1990,2096.557347757538
Croatia,HRV,1991,3251.326847403361
Croatia,HRV,1992,2421.4084754236214
Croatia,HRV,1993,2559.319755400171
Croatia,HRV,1994,3073.9418311786176
Croatia,HRV,1995,3242.0231864479097
Croatia,HRV,1996,4528.6166233027325
Croatia,HRV,1997,3399.800250635482
Croatia,HRV,1998,3530.8384486153163
Croatia,HRV,1999,4328.2859290439865
Croatia,HRV,2000,3835.63923358401
Croatia,HRV,2001,4287.06180258167
Croatia,HRV,2002,3502.586083457689
Croatia,HRV,2003,3272.5354047641836
Croatia,HRV,2004,4581.852668147811
Croatia,HRV,2005,4243.706572891731
Croatia,HRV,2006,4001.854328098833
Croatia,HRV,2007,2860.831582856488
Croatia,HRV,2008,3531.7445915460607
Croatia,HRV,2009,4539.347276235891
Croatia,HRV,2010,5653.526900718577
Croatia,HRV,2011,3227.095856911663
Croatia,HRV,2012,3223.316672853818
Croatia,HRV,2013,5706.9600898947865
Croatia,HRV,2014,6144.266917699718
Croatia,HRV,2015,4668.830118355777
Croatia,HRV,2016,5229.3956572249945
Croatia,HRV,2017,4476.578129027014
Croatia,HRV,2018,6109.077338522618
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,1.9667366336633665
Cyprus,CYP,2005,2.3573602723735414
Cyprus,CYP,2006,3.8039661950286807
Cyprus,CYP,2007,8.62980977443609
Cyprus,CYP,2008,37.34848741219963
Cyprus,CYP,2009,75.15148179417122
Cyprus,CYP,2010,172.60131066486971
Cyprus,CYP,2011,416.3742723822222
Cyprus,CYP,2012,595.8729380616742
Cyprus,CYP,2013,752.2083219842658
Cyprus,CYP,2014,726.4254480034722
Cyprus,CYP,2015,906.0972868561586
Cyprus,CYP,2016,955.1484411965813
Cyprus,CYP,2017,970.6065953644069
Cyprus,CYP,2018,1026.5149856938604
Czech Republic,CZE,1965,598.6290897971666
Czech Republic,CZE,1966,563.6778332145403
Czech Republic,CZE,1967,508.2275644290517
Czech Republic,CZE,1968,393.6745513866232
Czech Republic,CZE,1969,321.44110147883737
Czech Republic,CZE,1970,458.4243226726421
Czech Republic,CZE,1971,314.1647202193561
Czech Republic,CZE,1972,333.93185724395914
Czech Republic,CZE,1973,286.4820028152021
Czech Republic,CZE,1974,455.5770960327771
Czech Republic,CZE,1975,474.6703078450845
Czech Republic,CZE,1976,374.0878145041934
Czech Republic,CZE,1977,507.3375159298109
Czech Republic,CZE,1978,468.0103283640261
Czech Republic,CZE,1979,584.0934651929417
Czech Republic,CZE,1980,609.0888008503239
Czech Republic,CZE,1981,522.8226895620298
Czech Republic,CZE,1982,425.2551857211771
Czech Republic,CZE,1983,420.09078616959636
Czech Republic,CZE,1984,331.77158882119716
Czech Republic,CZE,1985,426.65472848707776
Czech Republic,CZE,1986,477.4978212452794
Czech Republic,CZE,1987,628.4051515444951
Czech Republic,CZE,1988,535.8513212660923
Czech Republic,CZE,1989,417.4467879256966
Czech Republic,CZE,1990,295.4514227202398
Czech Republic,CZE,1991,276.99492269476127
Czech Republic,CZE,1992,356.36759233265724
Czech Republic,CZE,1993,403.920312998359
Czech Republic,CZE,1994,449.30635736511925
Czech Republic,CZE,1995,611.5283377553583
Czech Republic,CZE,1996,574.8792275294686
Czech Republic,CZE,1997,558.2368579425422
Czech Republic,CZE,1998,505.5140030727502
Czech Republic,CZE,1999,603.6340611740734
Czech Republic,CZE,2000,581.8682185275537
Czech Republic,CZE,2001,658.010084317009
Czech Republic,CZE,2002,766.885023553453
Czech Republic,CZE,2003,482.3918864928217
Czech Republic,CZE,2004,670.7919868717648
Czech Republic,CZE,2005,782.3342139052448
Czech Republic,CZE,2006,897.5450218943589
Czech Republic,CZE,2007,862.1632396949218
Czech Republic,CZE,2008,943.6978412872902
Czech Republic,CZE,2009,1171.3923679014113
Czech Republic,CZE,2010,1470.2179784568664
Czech Republic,CZE,2011,1831.478585316552
Czech Republic,CZE,2012,2035.2565926415275
Czech Republic,CZE,2013,2336.6216261613304
Czech Republic,CZE,2014,2278.417375322444
Czech Republic,CZE,2015,2339.125157670975
Czech Republic,CZE,2016,2328.2621516395143
Czech Republic,CZE,2017,2378.7022898486985
Czech Republic,CZE,2018,2295.439517742359
Denmark,DNK,1965,12.21638655462185
Denmark,DNK,1966,12.12468723936614
Denmark,DNK,1967,12.034354304635762
Denmark,DNK,1968,11.950267159884916
Denmark,DNK,1969,11.869769340681774
Denmark,DNK,1970,11.792739809369298
Denmark,DNK,1971,11.719064893188232
Denmark,DNK,1972,11.650971749148468
Denmark,DNK,1973,11.590591987243375
Denmark,DNK,1974,11.535409640944257
Denmark,DNK,1975,10.915100707090659
Denmark,DNK,1976,9.840582243652825
Denmark,DNK,1977,13.423790025505198
Denmark,DNK,1978,15.44958331898239
Denmark,DNK,1979,17.992823209611252
Denmark,DNK,1980,22.905625456674475
Denmark,DNK,1981,23.620026222439026
Denmark,DNK,1982,25.067548992777674
Denmark,DNK,1983,48.10855351171875
Denmark,DNK,1984,49.586437271305705
Denmark,DNK,1985,60.25770212553773
Denmark,DNK,1986,105.57184908895405
Denmark,DNK,1987,135.87319908735589
Denmark,DNK,1988,207.82383581803984
Denmark,DNK,1989,296.1424047933723
Denmark,DNK,1990,434.22844357517994
Denmark,DNK,1991,572.0046972162949
Denmark,DNK,1992,744.9525780065741
Denmark,DNK,1993,907.2889316605663
Denmark,DNK,1994,880.2228638111688
Denmark,DNK,1995,932.563817838716
Denmark,DNK,1996,1040.885621889629
Denmark,DNK,1997,1460.57464176961
Denmark,DNK,1998,1949.2338287830191
Denmark,DNK,1999,2165.435199479519
Denmark,DNK,2000,2745.496880660925
Denmark,DNK,2001,2871.445873465845
Denmark,DNK,2002,3325.1741056504757
Denmark,DNK,2003,3945.587483055504
Denmark,DNK,2004,4637.8740573514715
Denmark,DNK,2005,4762.716506067872
Denmark,DNK,2006,4448.896692178545
Denmark,DNK,2007,4958.605912519196
Denmark,DNK,2008,4832.759035969443
Denmark,DNK,2009,4792.372702547957
Denmark,DNK,2010,5888.557277447346
Denmark,DNK,2011,6684.393569511016
Denmark,DNK,2012,6958.737329039388
Denmark,DNK,2013,7453.062347264988
Denmark,DNK,2014,8358.87553707274
Denmark,DNK,2015,8768.483652365969
Denmark,DNK,2016,8505.17647846787
Denmark,DNK,2017,10062.202093094907
Denmark,DNK,2018,9602.164559709667
Ecuador,ECU,1965,172.9862700228833
Ecuador,ECU,1966,191.71513243193186
Ecuador,ECU,1967,207.0809352517986
Ecuador,ECU,1968,209.23842794759827
Ecuador,ECU,1969,226.8787107718406
Ecuador,ECU,1970,241.45328719723187
Ecuador,ECU,1971,256.9137185849208
Ecuador,ECU,1972,439.5846943537098
Ecuador,ECU,1973,230.3144368858655
Ecuador,ECU,1974,223.94972806114953
Ecuador,ECU,1975,227.81098084072062
Ecuador,ECU,1976,231.37033945464668
Ecuador,ECU,1977,338.6308234019502
Ecuador,ECU,1978,375.8045370614614
Ecuador,ECU,1979,330.19398766700925
Ecuador,ECU,1980,381.4069345349857
Ecuador,ECU,1981,339.05464747499394
Ecuador,ECU,1982,370.6552503270306
Ecuador,ECU,1983,699.8226086956523
Ecuador,ECU,1984,1253.3518036865319
Ecuador,ECU,1985,951.7921214273109
Ecuador,ECU,1986,1136.2349054918209
Ecuador,ECU,1987,1263.0031284520062
Ecuador,ECU,1988,1301.7630171760968
Ecuador,ECU,1989,1304.7279928552841
Ecuador,ECU,1990,1282.6568629205356
Ecuador,ECU,1991,1275.562151095302
Ecuador,ECU,1992,1221.3858515378874
Ecuador,ECU,1993,1394.9306155670104
Ecuador,ECU,1994,1541.4923316202714
Ecuador,ECU,1995,1185.5432701571367
Ecuador,ECU,1996,1426.4032837870632
Ecuador,ECU,1997,1438.8087100200823
Ecuador,ECU,1998,1403.615649041646
Ecuador,ECU,1999,1517.9328797588812
Ecuador,ECU,2000,1579.4934453599874
Ecuador,ECU,2001,1440.7263342810688
Ecuador,ECU,2002,1506.5566277805679
Ecuador,ECU,2003,1413.300970471952
Ecuador,ECU,2004,1435.2014733017063
Ecuador,ECU,2005,1329.5903280681325
Ecuador,ECU,2006,1361.7543763162387
Ecuador,ECU,2007,1703.9622468350003
Ecuador,ECU,2008,2082.7358972626585
Ecuador,ECU,2009,1682.3899936591313
Ecuador,ECU,2010,1555.9462786236763
Ecuador,ECU,2011,1970.5236271424822
Ecuador,ECU,2012,2132.065456956185
Ecuador,ECU,2013,1909.135230717514
Ecuador,ECU,2014,1971.9672133795139
Ecuador,ECU,2015,2213.903493196398
Ecuador,ECU,2016,2624.4541792874907
Ecuador,ECU,2017,3234.4574569317847
Ecuador,ECU,2018,3272.119448785413
Egypt,EGY,1965,149.80317418591665
Egypt,EGY,1966,153.76112427172032
Egypt,EGY,1967,161.44211872601932
Egypt,EGY,1968,240.1547959369868
Egypt,EGY,1969,311.60104441741095
Egypt,EGY,1970,357.5195572811033
Egypt,EGY,1971,376.1174671499774
Egypt,EGY,1972,376.25238899814417
Egypt,EGY,1973,367.5252730574301
Egypt,EGY,1974,426.85690039248976
Egypt,EGY,1975,463.7035980181068
Egypt,EGY,1976,534.2548765948812
Egypt,EGY,1977,589.7185717827921
Egypt,EGY,1978,633.1187615078981
Egypt,EGY,1979,598.1881846357679
Egypt,EGY,1980,595.6115357085133
Egypt,EGY,1981,605.3362612612613
Egypt,EGY,1982,606.2851621686906
Egypt,EGY,1983,552.7784197911317
Egypt,EGY,1984,528.294732014426
Egypt,EGY,1985,488.7164622885158
Egypt,EGY,1986,466.5927496134541
Egypt,EGY,1987,453.9919096110941
Egypt,EGY,1988,435.1057233566172
Egypt,EGY,1989,455.67156683312345
Egypt,EGY,1990,466.5996591256636
Egypt,EGY,1991,454.4142245859817
Egypt,EGY,1992,439.5908038324783
Egypt,EGY,1993,443.5331829810792
Egypt,EGY,1994,462.0855529672974
Egypt,EGY,1995,472.4970574282093
Egypt,EGY,1996,475.15884148407287
Egypt,EGY,1997,477.35184293179435
Egypt,EGY,1998,481.17745263882176
Egypt,EGY,1999,524.339649678891
Egypt,EGY,2000,545.1373671324384
Egypt,EGY,2001,547.4275401113281
Egypt,EGY,2002,523.0394304365951
Egypt,EGY,2003,477.92358714044445
Egypt,EGY,2004,473.17297008237614
Egypt,EGY,2005,458.38029559676403
Egypt,EGY,2006,458.3905791752739
Egypt,EGY,2007,500.573744343619
Egypt,EGY,2008,529.6240371339595
Egypt,EGY,2009,480.41743092463184
Egypt,EGY,2010,457.5268237446382
Egypt,EGY,2011,458.5593464977699
Egypt,EGY,2012,452.73267539249264
Egypt,EGY,2013,441.70281509235906
Egypt,EGY,2014,429.39559596051976
Egypt,EGY,2015,444.6565210655216
Egypt,EGY,2016,449.50866428780165
Egypt,EGY,2017,439.8431474059289
Egypt,EGY,2018,453.411178019284
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,11.018471388695046
Estonia,EST,1996,9.279189880112835
Estonia,EST,1997,14.930940425531917
Estonia,EST,1998,22.460135583214793
Estonia,EST,1999,29.989504009971512
Estonia,EST,2000,33.85877064331666
Estonia,EST,2001,34.02903744971265
Estonia,EST,2002,65.45648232827187
Estonia,EST,2003,86.44152933721777
Estonia,EST,2004,116.91618536656891
Estonia,EST,2005,211.34140635693217
Estonia,EST,2006,250.2828589325426
Estonia,EST,2007,291.7449793824406
Estonia,EST,2008,390.80911291791045
Estonia,EST,2009,1065.8286340119762
Estonia,EST,2010,2066.7375526951955
Estonia,EST,2011,2340.6788990813257
Estonia,EST,2012,2938.4971937414966
Estonia,EST,2013,2440.8443454662624
Estonia,EST,2014,2747.160450995441
Estonia,EST,2015,3015.80949131559
Estonia,EST,2016,3045.3982346013668
Estonia,EST,2017,4087.571332244125
Estonia,EST,2018,4041.921222123961
Europe,,1965,1266.5956959427817
Europe,,1966,1354.6252365913167
Europe,,1967,1345.9300107051345
Europe,,1968,1386.9952374189875
Europe,,1969,1359.3568706003923
Europe,,1970,1418.4086121078046
Europe,,1971,1426.5028431081937
Europe,,1972,1468.9354487866085
Europe,,1973,1485.0377635611949
Europe,,1974,1593.4415818923917
Europe,,1975,1616.2514577258437
Europe,,1976,1490.751488213608
Europe,,1977,1791.3312864994004
Europe,,1978,1782.5862203282632
Europe,,1979,1867.1464905766554
Europe,,1980,1807.214183275791
Europe,,1981,1821.4640354247276
Europe,,1982,1795.2037155755218
Europe,,1983,1841.191086819452
Europe,,1984,1856.9306299090324
Europe,,1985,1908.625100479406
Europe,,1986,1849.4042818724529
Europe,,1987,2001.8204188838877
Europe,,1988,2132.770006637949
Europe,,1989,1856.0042079178183
Europe,,1990,1906.3612020232267
Europe,,1991,1942.9355680940846
Europe,,1992,2005.0568017664118
Europe,,1993,2087.629227885722
Europe,,1994,2116.1593542479864
Europe,,1995,2154.8661990830174
Europe,,1996,2098.1427617496793
Europe,,1997,2197.1268796326044
Europe,,1998,2324.044336716401
Europe,,1999,2359.2881969261803
Europe,,2000,2475.5459233338006
Europe,,2001,2480.351507497729
Europe,,2002,2359.690030020956
Europe,,2003,2289.0929313100387
Europe,,2004,2526.1124327576204
Europe,,2005,2608.7276205205903
Europe,,2006,2654.2680119264965
Europe,,2007,2779.0262054949662
Europe,,2008,2985.1055437822197
Europe,,2009,3079.6457974666105
Europe,,2010,3442.5764377835962
Europe,,2011,3385.306248181883
Europe,,2012,3825.112830164554
Europe,,2013,4151.895037617151
Europe,,2014,4225.617100521925
Europe,,2015,4466.398560254315
Europe,,2016,4560.88659368507
Europe,,2017,4596.39376518738
Europe,,2018,4946.849880072186
Finland,FIN,1965,5387.2984723112295
Finland,FIN,1966,5963.308448533072
Finland,FIN,1967,6668.860851307475
Finland,FIN,1968,6008.345489346975
Finland,FIN,1969,5002.033051675722
Finland,FIN,1970,5434.474383647007
Finland,FIN,1971,6072.021967394686
Finland,FIN,1972,5872.985989744142
Finland,FIN,1973,5955.416818793582
Finland,FIN,1974,7114.072593896573
Finland,FIN,1975,6808.47353425302
Finland,FIN,1976,5270.83927210393
Finland,FIN,1977,6753.194917463661
Finland,FIN,1978,5419.675393865069
Finland,FIN,1979,5996.043568899602
Finland,FIN,1980,5615.558478088973
Finland,FIN,1981,7470.481153498961
Finland,FIN,1982,7123.980236264737
Finland,FIN,1983,7350.672282124641
Finland,FIN,1984,7132.114495313013
Finland,FIN,1985,6609.407149053146
Finland,FIN,1986,6613.5897248093315
Finland,FIN,1987,7340.306678841488
Finland,FIN,1988,7088.249537627495
Finland,FIN,1989,6889.747064094838
Finland,FIN,1990,8436.805267223779
Finland,FIN,1991,9541.678359183104
Finland,FIN,1992,10464.285018570863
Finland,FIN,1993,10084.694801549684
Finland,FIN,1994,9423.91188736708
Finland,FIN,1995,10043.424758288727
Finland,FIN,1996,9079.085270175201
Finland,FIN,1997,10125.265815921974
Finland,FIN,1998,12374.71900088691
Finland,FIN,1999,10720.956205399922
Finland,FIN,2000,11801.279367887435
Finland,FIN,2001,10846.50072628077
Finland,FIN,2002,9958.769622438136
Finland,FIN,2003,9533.749383983164
Finland,FIN,2004,12805.828367003054
Finland,FIN,2005,11616.181806322495
Finland,FIN,2006,11140.702108859203
Finland,FIN,2007,12046.31300304266
Finland,FIN,2008,13722.388550772705
Finland,FIN,2009,10701.924645851743
Finland,FIN,2010,11844.031473945211
Finland,FIN,2011,11752.692773653063
Finland,FIN,2012,13819.563437850415
Finland,FIN,2013,12349.036501880859
Finland,FIN,2014,12623.677245542944
Finland,FIN,2015,14599.389843886152
Finland,FIN,2016,14503.664968765004
Finland,FIN,2017,15010.497209096351
Finland,FIN,2018,15322.842271790698
France,FRA,1965,2530.84898103473
France,FRA,1966,2811.468409806228
France,FRA,1967,2437.1511785146326
France,FRA,1968,2701.2079332089957
France,FRA,1969,2820.751050311985
France,FRA,1970,3009.3709375390044
France,FRA,1971,2584.5439077206183
France,FRA,1972,2569.003481162818
France,FRA,1973,2493.18301597903
France,FRA,1974,2905.52530454476
France,FRA,1975,3072.8386283727154
France,FRA,1976,2478.9836461856935
France,FRA,1977,3842.719425968728
France,FRA,1978,3437.225475307639
France,FRA,1979,3331.5155494175665
France,FRA,1980,3468.408794617027
France,FRA,1981,3582.971398373645
France,FRA,1982,3488.493055503668
France,FRA,1983,3417.404991675903
France,FRA,1984,3222.740289595197
France,FRA,1985,3053.09277177631
France,FRA,1986,3064.0706311729227
France,FRA,1987,3432.7762273415956
France,FRA,1988,3698.9396227915768
France,FRA,1989,2271.3835143796537
France,FRA,1990,2590.353401293522
France,FRA,1991,2760.60508585638
France,FRA,1992,3273.735305942569
France,FRA,1993,3067.4882890022664
France,FRA,1994,3699.554928766909
France,FRA,1995,3435.264223420643
France,FRA,1996,3106.3028928235535
France,FRA,1997,3003.688087846997
France,FRA,1998,2916.403363573677
France,FRA,1999,3380.4067838145606
France,FRA,2000,3094.762849334746
France,FRA,2001,3444.980771380001
France,FRA,2002,2825.3336818647895
France,FRA,2003,2754.036874112229
France,FRA,2004,2772.1561970868893
France,FRA,2005,2425.104228692736
France,FRA,2006,2667.042565602432
France,FRA,2007,2803.376573344325
France,FRA,2008,3123.003864479416
France,FRA,2009,2930.951926518875
France,FRA,2010,3272.5659567181942
France,FRA,2011,2680.654136112588
France,FRA,2012,3435.7001152679195
France,FRA,2013,3989.831843068833
France,FRA,2014,3763.6736017468925
France,FRA,2015,3650.4772542205947
France,FRA,2016,3957.134905170254
France,FRA,2017,3680.800944843391
France,FRA,2018,4497.412713817453
Germany,DEU,1965,559.4653468838679
Germany,DEU,1966,600.6521671247071
Germany,DEU,1967,566.4887877907624
Germany,DEU,1968,571.2619423472966
Germany,DEU,1969,461.1249468819719
Germany,DEU,1970,618.0147637492684
Germany,DEU,1971,482.8363346816855
Germany,DEU,1972,474.4274088840587
Germany,DEU,1973,542.8578976978918
Germany,DEU,1974,624.1081378573058
Germany,DEU,1975,606.8300907403369
Germany,DEU,1976,505.2088517487497
Germany,DEU,1977,629.7015664277454
Germany,DEU,1978,659.1071500024182
Germany,DEU,1979,665.1919650047172
Germany,DEU,1980,707.1306326896006
Germany,DEU,1981,731.7435997417679
Germany,DEU,1982,727.302893438647
Germany,DEU,1983,685.295221218979
Germany,DEU,1984,681.6630014662342
Germany,DEU,1985,645.0802813005199
Germany,DEU,1986,682.1470727477315
Germany,DEU,1987,735.0320614629052
Germany,DEU,1988,730.0884966644533
Germany,DEU,1989,669.7377016924739
Germany,DEU,1990,627.219502071622
Germany,DEU,1991,576.7617518111485
Germany,DEU,1992,673.7326537571129
Germany,DEU,1993,693.5832911664947
Germany,DEU,1994,748.3264716222336
Germany,DEU,1995,813.1919170037838
Germany,DEU,1996,742.9670532009003
Germany,DEU,1997,782.6618844135679
Germany,DEU,1998,865.8028249284424
Germany,DEU,1999,964.4596192860301
Germany,DEU,2000,1266.334824537168
Germany,DEU,2001,1261.2866417543642
Germany,DEU,2002,1473.6245010805176
Germany,DEU,2003,1469.981285510697
Germany,DEU,2004,1825.377077179286
Germany,DEU,2005,2015.670218674804
Germany,DEU,2006,2313.9657924067164
Germany,DEU,2007,2859.5942967611163
Germany,DEU,2008,3026.9877566601294
Germany,DEU,2009,3095.660659615328
Germany,DEU,2010,3424.490773785245
Germany,DEU,2011,4037.003860591793
Germany,DEU,2012,4659.720881851605
Germany,DEU,2013,4938.643823434104
Germany,DEU,2014,5251.045257882137
Germany,DEU,2015,6074.3844522534155
Germany,DEU,2016,6072.64661244592
Germany,DEU,2017,6887.542963089842
Germany,DEU,2018,7157.69592175894
Greece,GRC,1965,258.6278684646322
Greece,GRC,1966,586.2944640753828
Greece,GRC,1967,560.4983583489682
Greece,GRC,1968,461.4540786556192
Greece,GRC,1969,689.9152542372882
Greece,GRC,1970,887.2841643582641
Greece,GRC,1971,888.5602845015486
Greece,GRC,1972,889.3139601139601
Greece,GRC,1973,732.7952488687785
Greece,GRC,1974,658.4987106177823
Greece,GRC,1975,650.2684712669183
Greece,GRC,1976,598.8933932288813
Greece,GRC,1977,605.6898973527824
Greece,GRC,1978,927.7739908403453
Greece,GRC,1979,1092.6040353089534
Greece,GRC,1980,1031.6838059623976
Greece,GRC,1981,905.7520576131687
Greece,GRC,1982,941.3687863631724
Greece,GRC,1983,623.8991988642126
Greece,GRC,1984,758.8352158128279
Greece,GRC,1985,739.7090690208669
Greece,GRC,1986,850.5413456155767
Greece,GRC,1987,728.0651339683802
Greece,GRC,1988,616.9758590911791
Greece,GRC,1989,493.93871367172113
Greece,GRC,1990,455.75262209368276
Greece,GRC,1991,791.1319744478914
Greece,GRC,1992,558.642286387716
Greece,GRC,1993,582.075085504082
Greece,GRC,1994,651.8998292898076
Greece,GRC,1995,872.7849778354738
Greece,GRC,1996,1065.0703569691655
Greece,GRC,1997,945.6407385659271
Greece,GRC,1998,909.1781410674567
Greece,GRC,1999,1134.6715536180632
Greece,GRC,2000,984.0518996787583
Greece,GRC,2001,692.9934862475301
Greece,GRC,2002,841.8134413074584
Greece,GRC,2003,1382.0539401363758
Greece,GRC,2004,1385.9414884085447
Greece,GRC,2005,1501.8169029327394
Greece,GRC,2006,1806.6959984962004
Greece,GRC,2007,1087.1828847796764
Greece,GRC,2008,1370.614034259058
Greece,GRC,2009,1965.4597750661558
Greece,GRC,2010,2543.118449063189
Greece,GRC,2011,1978.848220225321
Greece,GRC,2012,2477.799638105927
Greece,GRC,2013,3515.550351241039
Greece,GRC,2014,2994.5553526324647
Greece,GRC,2015,3665.9425304718575
Greece,GRC,2016,3692.143689386717
Greece,GRC,2017,3436.3254499962154
Greece,GRC,2018,4029.112973781601
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.26849706703910614
Hong Kong,HKG,2007,0.33279483040935676
Hong Kong,HKG,2008,0.3085853705318222
Hong Kong,HKG,2009,0.41763204043321295
Hong Kong,HKG,2010,35.2807686678151
Hong Kong,HKG,2011,29.879519814471244
Hong Kong,HKG,2012,33.94763002838088
Hong Kong,HKG,2013,34.87538252221753
Hong Kong,HKG,2014,38.72754792151367
Hong Kong,HKG,2015,37.66131441553021
Hong Kong,HKG,2016,37.22536147570403
Hong Kong,HKG,2017,36.958823546400225
Hong Kong,HKG,2018,36.59295572164949
Hungary,HUN,1965,18.296951819075716
Hungary,HUN,1966,27.34326018808778
Hungary,HUN,1967,20.425407356815303
Hungary,HUN,1968,23.734693877551024
Hungary,HUN,1969,23.645076967760676
Hungary,HUN,1970,23.560679143353273
Hungary,HUN,1971,23.488170802077324
Hungary,HUN,1972,26.771532706694803
Hungary,HUN,1973,23.36234933996557
Hungary,HUN,1974,19.96376120541675
Hungary,HUN,1975,40.87679300845446
Hungary,HUN,1976,40.67971261107961
Hungary,HUN,1977,37.17401522985805
