Entity,Code,Year,Renewables (%)
China,CHN,2007,5.270664651055185
China,CHN,2008,6.747197988986911
China,CHN,2009,6.451624517633683
China,CHN,2010,7.098063070546166
China,CHN,2011,6.632991884363591
China,CHN,2012,8.02490656040696
China,CHN,2013,8.533181747639844
China,CHN,2014,9.714930831263173
China,CHN,2015,10.510020171436997
China,CHN,2016,11.244010732580831
China,CHN,2017,11.947745697952591
China,CHN,2018,12.69568705454312
Colombia,COL,1965,10.628825634734127
Colombia,COL,1966,10.838239627862077
Colombia,COL,1967,11.352862779988197
Colombia,COL,1968,12.012602295300978
Colombia,COL,1969,13.137581725460773
Colombia,COL,1970,13.405474540828113
Colombia,COL,1971,14.483195574150834
Colombia,COL,1972,14.2805242862412
Colombia,COL,1973,15.575161718378865
Colombia,COL,1974,15.783319077662957
Colombia,COL,1975,17.46714542233888
Colombia,COL,1976,17.62596314967767
Colombia,COL,1977,17.59026065251981
Colombia,COL,1978,18.982748179954697
Colombia,COL,1979,19.619665505857192
Colombia,COL,1980,21.022146498498152
Colombia,COL,1981,20.25055273976202
Colombia,COL,1982,20.697879989522754
Colombia,COL,1983,19.849689906228875
Colombia,COL,1984,21.580522973735487
Colombia,COL,1985,22.33375053931434
Colombia,COL,1986,25.007456775375868
Colombia,COL,1987,25.041472057963
Colombia,COL,1988,26.403181526179825
Colombia,COL,1989,27.398056266605558
Colombia,COL,1990,30.114686220551313
Colombia,COL,1991,29.2152254867777
Colombia,COL,1992,22.486285223840397
Colombia,COL,1993,25.545513985157463
Colombia,COL,1994,27.406811515154217
Colombia,COL,1995,26.951398113823892
Colombia,COL,1996,28.99447801400959
Colombia,COL,1997,25.106088701393496
Colombia,COL,1998,24.448027338591217
Colombia,COL,1999,28.902051962622117
Colombia,COL,2000,27.1628755347257
Colombia,COL,2001,28.29075940041595
Colombia,COL,2002,30.426761816506243
Colombia,COL,2003,31.22522675639704
Colombia,COL,2004,32.452187277628866
Colombia,COL,2005,33.09322934703118
Colombia,COL,2006,31.935591207417612
Colombia,COL,2007,32.9838052803763
Colombia,COL,2008,31.78245116047542
Colombia,COL,2009,29.82076650699114
Colombia,COL,2010,27.687416915229406
Colombia,COL,2011,31.573104903554828
Colombia,COL,2012,29.030735401274548
Colombia,COL,2013,26.655222491726903
Colombia,COL,2014,25.67843076382742
Colombia,COL,2015,25.51242767863371
Colombia,COL,2016,24.97479487639177
Colombia,COL,2017,29.501579174534047
Colombia,COL,2018,28.33540422434767
Croatia,HRV,1990,10.092388301073571
Croatia,HRV,1991,18.669627959691045
Croatia,HRV,1992,14.487811831889788
Croatia,HRV,1993,14.571453725332132
Croatia,HRV,1994,17.23208816289877
Croatia,HRV,1995,17.40810410911304
Croatia,HRV,1996,22.59842869198467
Croatia,HRV,1997,16.8475245158248
Croatia,HRV,1998,16.39196705571426
Croatia,HRV,1999,19.343688894131667
Croatia,HRV,2000,17.982284634887407
Croatia,HRV,2001,19.02697506755179
Croatia,HRV,2002,15.406579515022873
Croatia,HRV,2003,13.698184310967648
Croatia,HRV,2004,18.490693634973262
Croatia,HRV,2005,17.259464006982782
Croatia,HRV,2006,16.420705274536207
Croatia,HRV,2007,11.605211404546056
Croatia,HRV,2008,14.391651520880657
Croatia,HRV,2009,18.710002884945716
Croatia,HRV,2010,22.886905668696492
Croatia,HRV,2011,14.845059571769905
Croatia,HRV,2012,15.92150708180156
Croatia,HRV,2013,25.654754218019438
Croatia,HRV,2014,27.479412409948456
Croatia,HRV,2015,21.85508380508922
Croatia,HRV,2016,23.38311098133111
Croatia,HRV,2017,19.858859251344636
Croatia,HRV,2018,25.272322330739776
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.006360935298161595
Cyprus,CYP,2005,0.00692537353387017
Cyprus,CYP,2006,0.01156282733244896
Cyprus,CYP,2007,0.02624423647745563
Cyprus,CYP,2008,0.11263993701510493
Cyprus,CYP,2009,0.2356407385293726
Cyprus,CYP,2010,0.5640317970568256
Cyprus,CYP,2011,1.3907998232918346
Cyprus,CYP,2012,2.143353694998522
Cyprus,CYP,2013,3.0488201197462326
Cyprus,CYP,2014,2.96276084045751
Cyprus,CYP,2015,3.610785121709764
Cyprus,CYP,2016,3.526330928317878
Cyprus,CYP,2017,3.5180645062810036
Cyprus,CYP,2018,3.7695605449392926
Czech Republic,CZE,1965,1.2548073801421022
Czech Republic,CZE,1966,1.1738507998573235
Czech Republic,CZE,1967,1.0745252194663284
Czech Republic,CZE,1968,0.7970773321537051
Czech Republic,CZE,1969,0.6239279365425099
Czech Republic,CZE,1970,0.8551552413127319
Czech Republic,CZE,1971,0.5591925484454714
Czech Republic,CZE,1972,0.5936118751517193
Czech Republic,CZE,1973,0.5089784206823491
Czech Republic,CZE,1974,0.8063936606583477
Czech Republic,CZE,1975,0.8119252365816745
Czech Republic,CZE,1976,0.626421490273439
Czech Republic,CZE,1977,0.8280461112910362
Czech Republic,CZE,1978,0.757846588475421
Czech Republic,CZE,1979,0.940783731947366
Czech Republic,CZE,1980,1.0166126995814382
Czech Republic,CZE,1981,0.8804444295601892
Czech Republic,CZE,1982,0.7243972437946358
Czech Republic,CZE,1983,0.714380750529024
Czech Republic,CZE,1984,0.5477273871546131
Czech Republic,CZE,1985,0.6991151336830056
Czech Republic,CZE,1986,0.774521532140016
Czech Republic,CZE,1987,0.9979926729502708
Czech Republic,CZE,1988,0.8477287653945154
Czech Republic,CZE,1989,0.6817390850496389
Czech Republic,CZE,1990,0.5618581824004897
Czech Republic,CZE,1991,0.5791861247438936
Czech Republic,CZE,1992,0.768613059613428
Czech Republic,CZE,1993,0.879094906545704
Czech Republic,CZE,1994,1.0050715139833717
Czech Republic,CZE,1995,1.3118212595497085
Czech Republic,CZE,1996,1.1911447778304523
Czech Republic,CZE,1997,1.2048609855696546
Czech Republic,CZE,1998,1.1226154571932034
Czech Republic,CZE,1999,1.3966650558874494
Czech Republic,CZE,2000,1.2712295238904014
Czech Republic,CZE,2001,1.4031744325869746
Czech Republic,CZE,2002,1.6288259284217732
Czech Republic,CZE,2003,0.9682708050818717
Czech Republic,CZE,2004,1.312957652476439
Czech Republic,CZE,2005,1.5565382769114562
Czech Republic,CZE,2006,1.7579167132447528
Czech Republic,CZE,2007,1.7158786537630162
Czech Republic,CZE,2008,1.9248237860608597
Czech Republic,CZE,2009,2.5032474894464767
Czech Republic,CZE,2010,3.0271101299579906
Czech Republic,CZE,2011,3.866327489716883
Czech Republic,CZE,2012,4.323427906101828
Czech Republic,CZE,2013,5.057560536436122
Czech Republic,CZE,2014,5.039385249203936
Czech Republic,CZE,2015,5.265492795334552
Czech Republic,CZE,2016,5.328656413754108
Czech Republic,CZE,2017,5.211348532055689
Czech Republic,CZE,2018,4.998199205108094
Denmark,DNK,1965,0.034989545508687006
Denmark,DNK,1966,0.0307605758978778
Denmark,DNK,1967,0.03058792404003921
Denmark,DNK,1968,0.029270687567748466
Denmark,DNK,1969,0.025499946663036566
Denmark,DNK,1970,0.023932345174778515
Denmark,DNK,1971,0.02532419131985091
Denmark,DNK,1972,0.023996257336378155
Denmark,DNK,1973,0.024802016280508772
Denmark,DNK,1974,0.027261933440550012
Denmark,DNK,1975,0.02628666704592356
Denmark,DNK,1976,0.021604151274873997
Denmark,DNK,1977,0.028969778986885263
Denmark,DNK,1978,0.0329484403629493
Denmark,DNK,1979,0.03851726072157789
Denmark,DNK,1980,0.05038430748775201
Denmark,DNK,1981,0.05785558683951773
Denmark,DNK,1982,0.06421743194848911
Denmark,DNK,1983,0.12958848374360019
Denmark,DNK,1984,0.13127013708312227
Denmark,DNK,1985,0.14150668251233217
Denmark,DNK,1986,0.24262604874168014
Denmark,DNK,1987,0.32407096120314227
Denmark,DNK,1988,0.5017415055851109
Denmark,DNK,1989,0.7767042817786337
Denmark,DNK,1990,1.1071302914890062
Denmark,DNK,1991,1.2687664733404658
Denmark,DNK,1992,1.7711379217660208
Denmark,DNK,1993,2.0428256369768647
Denmark,DNK,1994,1.8543641017046801
Denmark,DNK,1995,2.0093982923424516
Denmark,DNK,1996,1.8925731164783952
Denmark,DNK,1997,2.944409762560067
Denmark,DNK,1998,4.096973850188087
Denmark,DNK,1999,4.7170711913673795
Denmark,DNK,2000,6.255831939256387
Denmark,DNK,2001,6.5457346050762215
Denmark,DNK,2002,7.625610753361632
Denmark,DNK,2003,8.423268446836822
Denmark,DNK,2004,10.512562261356031
Denmark,DNK,2005,11.22629801314009
Denmark,DNK,2006,9.541621995911548
Denmark,DNK,2007,11.272719231369557
Denmark,DNK,2008,11.470618456974108
Denmark,DNK,2009,12.152877490358094
Denmark,DNK,2010,14.273456458595039
Denmark,DNK,2011,17.213868425213892
Denmark,DNK,2012,19.427635015926544
Denmark,DNK,2013,19.993683998710505
Denmark,DNK,2014,23.26220982262008
Denmark,DNK,2015,25.35181356256037
Denmark,DNK,2016,24.44355953621993
Denmark,DNK,2017,28.842806468378683
Denmark,DNK,2018,27.98653938375142
Ecuador,ECU,1965,10.275972627528102
Ecuador,ECU,1966,11.124020251916313
Ecuador,ECU,1967,11.419471905598941
Ecuador,ECU,1968,10.091716498060407
Ecuador,ECU,1969,10.589049613156835
Ecuador,ECU,1970,9.742683842913124
Ecuador,ECU,1971,9.70619062068645
Ecuador,ECU,1972,15.301429046929698
Ecuador,ECU,1973,8.284917859722613
Ecuador,ECU,1974,7.175355505576582
Ecuador,ECU,1975,7.517519971258929
Ecuador,ECU,1976,7.077325310216046
Ecuador,ECU,1977,8.638960582249902
Ecuador,ECU,1978,9.531405414792973
Ecuador,ECU,1979,8.271915403251425
Ecuador,ECU,1980,7.760901364023202
Ecuador,ECU,1981,6.387081637266966
Ecuador,ECU,1982,6.524651547423549
Ecuador,ECU,1983,12.768251413689914
Ecuador,ECU,1984,20.879879045073565
Ecuador,ECU,1985,14.408293228618957
Ecuador,ECU,1986,16.879059018705853
Ecuador,ECU,1987,18.680703396170017
Ecuador,ECU,1988,19.975731574771803
Ecuador,ECU,1989,19.99704908270657
Ecuador,ECU,1990,19.841784777356448
Ecuador,ECU,1991,18.167954303454025
Ecuador,ECU,1992,18.302683511183105
Ecuador,ECU,1993,19.93895496241369
Ecuador,ECU,1994,20.69779688463369
Ecuador,ECU,1995,17.46580790363025
Ecuador,ECU,1996,18.879330937291286
Ecuador,ECU,1997,17.455293289340766
Ecuador,ECU,1998,17.125146699184764
Ecuador,ECU,1999,20.07468705756739
Ecuador,ECU,2000,20.004348736297636
Ecuador,ECU,2001,18.364897428789217
Ecuador,ECU,2002,19.82009998178469
Ecuador,ECU,2003,18.60088049330194
Ecuador,ECU,2004,17.39441699505029
Ecuador,ECU,2005,15.441731765942665
Ecuador,ECU,2006,15.192364243353431
Ecuador,ECU,2007,18.4093012823396
Ecuador,ECU,2008,21.492317924022892
Ecuador,ECU,2009,17.994702759633014
Ecuador,ECU,2010,15.194108059479497
Ecuador,ECU,2011,18.43116052398866
Ecuador,ECU,2012,19.147312352886896
Ecuador,ECU,2013,16.83010902979707
Ecuador,ECU,2014,16.79159397949682
Ecuador,ECU,2015,19.20276448513328
Ecuador,ECU,2016,23.219697530307236
Ecuador,ECU,2017,28.018451063900322
Ecuador,ECU,2018,27.2688336958342
Egypt,EGY,1965,5.003728011599278
Egypt,EGY,1966,5.010169946235921
Egypt,EGY,1967,6.315650398207122
Egypt,EGY,1968,8.959237120183367
Egypt,EGY,1969,14.570467318904894
Egypt,EGY,1970,13.72484523462858
Egypt,EGY,1971,14.38196002818424
Egypt,EGY,1972,13.238282550758399
Egypt,EGY,1973,13.994999775020778
Egypt,EGY,1974,14.60801649806247
Egypt,EGY,1975,14.642551538285112
Egypt,EGY,1976,14.440029125801871
Egypt,EGY,1977,15.046572592953943
Egypt,EGY,1978,15.636812737367139
Egypt,EGY,1979,13.819566223191618
Egypt,EGY,1980,12.352345702401482
Egypt,EGY,1981,11.303663853727988
Egypt,EGY,1982,10.395794039344743
Egypt,EGY,1983,8.955591236353253
Egypt,EGY,1984,8.071175230953727
Egypt,EGY,1985,7.3874529328813345
Egypt,EGY,1986,7.073880089495479
Egypt,EGY,1987,6.7502163833434246
Egypt,EGY,1988,6.448069575513713
Egypt,EGY,1989,6.559342109080833
Egypt,EGY,1990,6.660747543848246
Egypt,EGY,1991,6.550813672086056
Egypt,EGY,1992,6.482407833560323
Egypt,EGY,1993,6.606401787461557
Egypt,EGY,1994,6.8903816828196005
Egypt,EGY,1995,6.783717022578482
Egypt,EGY,1996,6.605178142725861
Egypt,EGY,1997,6.4984826515147365
Egypt,EGY,1998,6.417401026711452
Egypt,EGY,1999,6.661711434786881
Egypt,EGY,2000,6.6606383802293045
Egypt,EGY,2001,6.467908997537811
Egypt,EGY,2002,6.198960886037442
Egypt,EGY,2003,5.438425945570686
Egypt,EGY,2004,5.236727943352276
Egypt,EGY,2005,4.920324832658212
Egypt,EGY,2006,4.770363790903078
Egypt,EGY,2007,5.005299247179544
Egypt,EGY,2008,5.058153308218286
Egypt,EGY,2009,4.49525216681425
Egypt,EGY,2010,4.150989322545564
Egypt,EGY,2011,4.183227003589047
Egypt,EGY,2012,4.016817890410899
Egypt,EGY,2013,4.037310186067595
Egypt,EGY,2014,4.023761500529573
Egypt,EGY,2015,4.144185937636332
Egypt,EGY,2016,4.0588053047168575
Egypt,EGY,2017,3.938053193670231
Egypt,EGY,2018,4.059031262599647
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.026807009885095014
Estonia,EST,1996,0.02118786606961636
Estonia,EST,1997,0.0342798331006165
Estonia,EST,1998,0.054954267151816595
Estonia,EST,1999,0.07990704375820784
Estonia,EST,2000,0.08737825608771516
Estonia,EST,2001,0.0845205690333737
Estonia,EST,2002,0.16337459119049708
Estonia,EST,2003,0.19610107276170782
Estonia,EST,2004,0.25201198470001035
Estonia,EST,2005,0.4600554972874988
Estonia,EST,2006,0.5504234573738348
Estonia,EST,2007,0.5638001396745107
Estonia,EST,2008,0.7879596814769885
Estonia,EST,2009,2.4141024949137235
Estonia,EST,2010,3.854117055493542
Estonia,EST,2011,4.224320093009161
Estonia,EST,2012,5.230655713245807
Estonia,EST,2013,4.185231149408897
Estonia,EST,2014,4.812019905800147
Estonia,EST,2015,5.658551771372473
Estonia,EST,2016,5.676631858558195
Estonia,EST,2017,6.994172006831606
Estonia,EST,2018,6.6592125701958995
Europe,,1965,6.530892568141159
Europe,,1966,6.834986732917864
Europe,,1967,6.642463387787889
Europe,,1968,6.459100646915935
Europe,,1969,5.936521954972338
Europe,,1970,5.853782425252319
Europe,,1971,5.767198393929611
Europe,,1972,5.706188880120725
Europe,,1973,5.487077850520286
Europe,,1974,6.009180659757467
Europe,,1975,6.194422134801174
Europe,,1976,5.431355342975206
Europe,,1977,6.4567631440132836
Europe,,1978,6.218535424366144
Europe,,1979,6.309007679203421
Europe,,1980,6.290886828361317
Europe,,1981,6.5419044855001625
Europe,,1982,6.6000279188093955
Europe,,1983,6.737873794525623
Europe,,1984,6.657192058270916
Europe,,1985,5.766293483633427
Europe,,1986,5.515783247875281
Europe,,1987,5.876475084214411
Europe,,1988,6.2228115330993266
Europe,,1989,5.451751297048474
Europe,,1990,5.567519341451998
Europe,,1991,5.7843762031439
Europe,,1992,6.1589594836903805
Europe,,1993,6.557401530497578
Europe,,1994,6.791095757172464
Europe,,1995,6.799439503653515
Europe,,1996,6.4308901848676605
Europe,,1997,6.74760407819207
Europe,,1998,7.070605584807428
Europe,,1999,7.200919823202511
Europe,,2000,7.467861474430023
Europe,,2001,7.382973075661376
Europe,,2002,7.052962998288289
Europe,,2003,6.718081555241275
Europe,,2004,7.3072219817343855
Europe,,2005,7.519585323669273
Europe,,2006,7.588508949586648
Europe,,2007,8.032086120825943
Europe,,2008,8.661992056505584
Europe,,2009,9.500350230830394
Europe,,2010,10.259930878543498
Europe,,2011,10.337185880512642
Europe,,2012,11.73225339929645
Europe,,2013,12.866832640086695
Europe,,2014,13.624157029336933
Europe,,2015,14.291338111416218
Europe,,2016,14.396227499622688
Europe,,2017,14.37066383567184
Europe,,2018,15.48197162365987
Finland,FIN,1965,21.906902147620393
Finland,FIN,1966,21.34426996611305
Finland,FIN,1967,22.758891947641327
Finland,FIN,1968,18.826066748528937
Finland,FIN,1969,14.199851078384915
Finland,FIN,1970,14.03275460870656
Finland,FIN,1971,15.350360123199241
Finland,FIN,1972,14.128608740077741
Finland,FIN,1973,13.050588729977363
Finland,FIN,1974,16.402406664513727
Finland,FIN,1975,15.500503799110968
Finland,FIN,1976,11.292897245966913
Finland,FIN,1977,13.792056921654986
Finland,FIN,1978,10.652845144764912
Finland,FIN,1979,10.963516731119418
Finland,FIN,1980,10.345172229146817
Finland,FIN,1981,13.831671938780588
Finland,FIN,1982,13.444169906740772
Finland,FIN,1983,14.108045148773963
Finland,FIN,1984,13.196678764352802
Finland,FIN,1985,11.682979293259969
Finland,FIN,1986,11.599350475958786
Finland,FIN,1987,12.273847684930287
Finland,FIN,1988,11.962386528185034
Finland,FIN,1989,11.605357286534325
Finland,FIN,1990,13.393348822745635
Finland,FIN,1991,14.925590434557273
Finland,FIN,1992,16.56720726588533
Finland,FIN,1993,15.856151890551992
Finland,FIN,1994,14.139874322070089
Finland,FIN,1995,15.896424429207137
Finland,FIN,1996,13.738624690038833
Finland,FIN,1997,15.238372881854495
Finland,FIN,1998,18.072391939347295
Finland,FIN,1999,15.97998413494598
Finland,FIN,2000,17.51859539978775
Finland,FIN,2001,15.73134773474866
Finland,FIN,2002,14.293965509636045
Finland,FIN,2003,12.756770362345488
Finland,FIN,2004,17.33607571497189
Finland,FIN,2005,17.328283492342358
Finland,FIN,2006,15.531293935269558
Finland,FIN,2007,16.87311944913384
Finland,FIN,2008,19.959317482881715
Finland,FIN,2009,16.80464434167814
Finland,FIN,2010,17.145298600029268
Finland,FIN,2011,18.334009090030783
Finland,FIN,2012,22.30332311753748
Finland,FIN,2013,19.83731180823115
Finland,FIN,2014,21.07635323533078
Finland,FIN,2015,24.583179101854206
Finland,FIN,2016,23.847179096366524
Finland,FIN,2017,25.32309387991366
Finland,FIN,2018,24.863567642904552
France,FRA,1965,9.529428787924383
France,FRA,1966,10.451518932791757
France,FRA,1967,8.558588504977326
France,FRA,1968,9.067816574372053
France,FRA,1969,8.63850116491481
France,FRA,1970,8.568842077280896
France,FRA,1971,7.123885935717884
France,FRA,1972,6.676820042950071
France,FRA,1973,6.009486408757722
France,FRA,1974,7.193370607521281
France,FRA,1975,8.139547196907634
France,FRA,1976,6.184503899887063
France,FRA,1977,9.544690993679902
France,FRA,1978,8.199897922454776
France,FRA,1979,7.752497232678773
France,FRA,1980,8.226621497067402
France,FRA,1981,8.661383900263036
France,FRA,1982,8.807724076204487
France,FRA,1983,8.484962760766456
France,FRA,1984,7.8049970122740735
France,FRA,1985,7.207110102353244
France,FRA,1986,7.108696272896688
France,FRA,1987,7.87210262758427
France,FRA,1988,8.42404698484117
France,FRA,1989,5.125308904020284
France,FRA,1990,5.701436565374478
France,FRA,1991,5.740474849568546
France,FRA,1992,6.7893597469673255
France,FRA,1993,6.395794295160602
France,FRA,1994,7.8512936220102345
France,FRA,1995,7.146159354970785
France,FRA,1996,6.248372426516526
France,FRA,1997,6.147672289965737
France,FRA,1998,5.84882431205229
France,FRA,1999,6.698104983179813
France,FRA,2000,6.088945026210223
France,FRA,2001,6.723392089859817
France,FRA,2002,5.593436947495521
France,FRA,2003,5.420497381927747
France,FRA,2004,5.436878352927822
France,FRA,2005,4.800960926914366
France,FRA,2006,5.343259105642479
France,FRA,2007,5.731176695096698
France,FRA,2008,6.3791201222286364
France,FRA,2009,6.355477237820857
France,FRA,2010,6.910338717004111
France,FRA,2011,5.902689953269262
France,FRA,2012,7.594117166605415
France,FRA,2013,8.763558858191455
France,FRA,2014,8.643159765381434
France,FRA,2015,8.36397801281119
France,FRA,2016,9.229664525013245
France,FRA,2017,8.641773224313308
France,FRA,2018,10.35981756198548
Germany,DEU,1965,1.439373922086445
Germany,DEU,1966,1.5528536088146112
Germany,DEU,1967,1.4782143938432384
Germany,DEU,1968,1.4050067483344157
Germany,DEU,1969,1.0566496770847955
Germany,DEU,1970,1.3476619969376613
Germany,DEU,1971,1.0458919840067218
Germany,DEU,1972,0.994666825709592
Germany,DEU,1973,1.0767907402630645
Germany,DEU,1974,1.2599648119851405
Germany,DEU,1975,1.2748927854951084
Germany,DEU,1976,0.9935753415198985
Germany,DEU,1977,1.2411230141634935
Germany,DEU,1978,1.252008951695453
Germany,DEU,1979,1.1952186406827607
Germany,DEU,1980,1.3116031775013324
Germany,DEU,1981,1.3987073198607094
Germany,DEU,1982,1.4385561048087268
Germany,DEU,1983,1.3338826308820173
Germany,DEU,1984,1.2794805839980135
Germany,DEU,1985,1.1777817556980061
Germany,DEU,1986,1.2574308736265023
Germany,DEU,1987,1.3478112959722315
Germany,DEU,1988,1.3401439245215
Germany,DEU,1989,1.2483601294849613
Germany,DEU,1990,1.1934292873142072
Germany,DEU,1991,1.13087644141017
Germany,DEU,1992,1.357153523393837
Germany,DEU,1993,1.411346592837351
Germany,DEU,1994,1.545040759255932
Germany,DEU,1995,1.6770549682580835
Germany,DEU,1996,1.4865298890488783
Germany,DEU,1997,1.5888042792951897
Germany,DEU,1998,1.7713508294258198
Germany,DEU,1999,2.002319228539019
Germany,DEU,2000,2.6134802580727143
Germany,DEU,2001,2.5568270272463263
Germany,DEU,2002,3.0275427048931896
Germany,DEU,2003,3.0227848361868688
Germany,DEU,2004,3.7555490065237676
Germany,DEU,2005,4.189573828760554
Germany,DEU,2006,4.679476473065746
Germany,DEU,2007,6.020621273908685
Germany,DEU,2008,6.288319247245252
Germany,DEU,2009,6.8347286567043986
Germany,DEU,2010,7.25871801234449
Germany,DEU,2011,8.878263754187403
Germany,DEU,2012,10.123393717635832
Germany,DEU,2013,10.450362078730393
Germany,DEU,2014,11.622838457951072
Germany,DEU,2015,13.245503352538474
Germany,DEU,2016,13.082489911408802
Germany,DEU,2017,14.66046404624346
Germany,DEU,2018,15.795141650777497
Greece,GRC,1965,2.7689046228555685
Greece,GRC,1966,5.753691297186851
Greece,GRC,1967,5.01729511003892
Greece,GRC,1968,3.9922317852923896
Greece,GRC,1969,5.682219252888915
Greece,GRC,1970,6.612531044784102
Greece,GRC,1971,5.5910091482223985
Greece,GRC,1972,5.02156477315166
Greece,GRC,1973,3.62221934219295
Greece,GRC,1974,3.37787595887514
Greece,GRC,1975,2.957482986925082
Greece,GRC,1976,2.496121107462443
Greece,GRC,1977,2.4682309703131664
Greece,GRC,1978,3.76999273327609
Greece,GRC,1979,5.124582636492558
Greece,GRC,1980,4.942010629560021
Greece,GRC,1981,4.509111246888374
Greece,GRC,1982,4.66079457918346
Greece,GRC,1983,3.0833547262196315
Greece,GRC,1984,3.6141373891615842
Greece,GRC,1985,3.3517129517704434
Greece,GRC,1986,3.86605456424432
Greece,GRC,1987,3.0359814657126964
Greece,GRC,1988,2.445547540644428
Greece,GRC,1989,1.8144948490727577
Greece,GRC,1990,1.6007314101016672
Greece,GRC,1991,2.7829701511850136
Greece,GRC,1992,1.9550571970683674
Greece,GRC,1993,2.0277005823484937
Greece,GRC,1994,2.2557510907841865
Greece,GRC,1995,2.943768315000714
Greece,GRC,1996,3.5264374697422483
Greece,GRC,1997,3.0673863986746683
Greece,GRC,1998,2.7917066674467717
Greece,GRC,1999,3.509740055797818
Greece,GRC,2000,2.8994853749672567
Greece,GRC,2001,2.030533881201835
Greece,GRC,2002,2.4671572400620323
Greece,GRC,2003,3.867551476804365
Greece,GRC,2004,3.8767488841413003
Greece,GRC,2005,4.172884485390975
Greece,GRC,2006,4.83876692078236
Greece,GRC,2007,2.8384891133045786
Greece,GRC,2008,3.682990974060511
Greece,GRC,2009,5.41802443981829
Greece,GRC,2010,7.314833710368661
Greece,GRC,2011,5.8081944515753925
Greece,GRC,2012,7.648303623678244
Greece,GRC,2013,11.402540504137834
Greece,GRC,2014,10.27626089964678
Greece,GRC,2015,12.431065353448425
Greece,GRC,2016,12.663500687843014
Greece,GRC,2017,11.139382649841677
Greece,GRC,2018,12.86849160684034
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0006391258748404507
Hong Kong,HKG,2007,0.0007487531676775352
Hong Kong,HKG,2008,0.0007508081749744348
Hong Kong,HKG,2009,0.0009363851242982927
Hong Kong,HKG,2010,0.07649201911549425
Hong Kong,HKG,2011,0.06355464051287077
Hong Kong,HKG,2012,0.07556365607930106
Hong Kong,HKG,2013,0.07602592087970206
Hong Kong,HKG,2014,0.08697240960934619
Hong Kong,HKG,2015,0.08286920312600869
Hong Kong,HKG,2016,0.08045826034561603
Hong Kong,HKG,2017,0.07518503366440563
Hong Kong,HKG,2018,0.07464494515262697
Hungary,HUN,1965,0.10061656757268979
Hungary,HUN,1966,0.14890666759081453
Hungary,HUN,1967,0.11704172301001028
Hungary,HUN,1968,0.1315986966552816
Hungary,HUN,1969,0.12289800677212262
Hungary,HUN,1970,0.11406023771108388
Hungary,HUN,1971,0.11048263159657669
Hungary,HUN,1972,0.1222966942506453
Hungary,HUN,1973,0.09882267967623387
Hungary,HUN,1974,0.08218072743902638
