Entity,Code,Year,Coal (terawatt-hours)
Hong Kong,HKG,1996,-16.735570000000003
Hong Kong,HKG,1997,-7.5595
Hong Kong,HKG,1998,9.932020000000001
Hong Kong,HKG,1999,-7.37459888658001
Hong Kong,HKG,2000,7.03611110928
Hong Kong,HKG,2001,29.23861110749001
Hong Kong,HKG,2002,-17.699722213839998
Hong Kong,HKG,2003,16.626666656739992
Hong Kong,HKG,2004,-5.208888884749996
Hong Kong,HKG,2005,6.455833329240008
Hong Kong,HKG,2006,-0.12805554585000323
Hong Kong,HKG,2007,7.263888880970001
Hong Kong,HKG,2008,-7.276388886380005
Hong Kong,HKG,2009,3.5261111090299977
Hong Kong,HKG,2010,-10.824722215619985
Hong Kong,HKG,2011,13.72388889030998
Hong Kong,HKG,2012,-1.3502777853299932
Hong Kong,HKG,2013,5.579722227389993
Hong Kong,HKG,2014,4.349722216070006
Hong Kong,HKG,2015,-16.825000001480007
Hong Kong,HKG,2016,-0.005833328879987221
Hong Kong,HKG,2017,-4.927499999680009
Hong Kong,HKG,2018,0
Hungary,HUN,1966,-5.198610000000002
Hungary,HUN,1967,-16.11918
Hungary,HUN,1968,-1.3723399999999941
Hungary,HUN,1969,1.5584199999999981
Hungary,HUN,1970,1.7212399999999946
Hungary,HUN,1971,-3.442479999999989
Hungary,HUN,1972,-2.9307600000000065
Hungary,HUN,1973,0.5233499999999935
Hungary,HUN,1974,-4.698520000000002
Hungary,HUN,1975,-4.582219999999992
Hungary,HUN,1976,1.2211499999999944
Hungary,HUN,1977,1.6049399999999991
Hungary,HUN,1978,-0.0930399999999878
Hungary,HUN,1979,0.732689999999991
Hungary,HUN,1980,-1.8607999999999976
Hungary,HUN,1981,0.45357000000001335
Hungary,HUN,1982,4.02397999999998
Hungary,HUN,1983,-5.896409999999989
Hungary,HUN,1984,-2.48881999999999
Hungary,HUN,1985,-1.6049400000000134
Hungary,HUN,1986,-1.0350700000000046
Hungary,HUN,1987,-0.046520000000001005
Hungary,HUN,1988,-4.931119999999993
Hungary,HUN,1989,-8.594570000000004
Hungary,HUN,1990,-2.2180387099999876
Hungary,HUN,1991,-4.9258283500000175
Hungary,HUN,1992,-6.548399429999996
Hungary,HUN,1993,-5.965341009999996
Hungary,HUN,1994,-2.782593800000001
Hungary,HUN,1995,-0.8402907600000091
Hungary,HUN,1996,-0.6300668799999869
Hungary,HUN,1997,-2.2349603600000023
Hungary,HUN,1998,-1.4099746800000048
Hungary,HUN,1999,1.8989231400000008
Hungary,HUN,2000,-3.1776067499999954
Hungary,HUN,2001,-2.243496780000001
Hungary,HUN,2002,-1.50268904
Hungary,HUN,2003,0.9636036500000031
Hungary,HUN,2004,-2.1866609700000055
Hungary,HUN,2005,-4.4302159
Hungary,HUN,2006,0.13533831000000163
Hungary,HUN,2007,0.6055857300000014
Hungary,HUN,2008,-1.040605880000001
Hungary,HUN,2009,-5.5765966300000045
Hungary,HUN,2010,1.5914026800000016
Hungary,HUN,2011,0.2387522699999991
Hungary,HUN,2012,-1.194005579999999
Hungary,HUN,2013,-3.7765401200000035
Hungary,HUN,2014,-0.30585736999999824
Hungary,HUN,2015,0.9550090800000035
Hungary,HUN,2016,-1.7195769100000042
Hungary,HUN,2017,0.5646016099999969
Hungary,HUN,2018,-0.617238606209991
Iceland,ISL,1966,-0.02004408403
Iceland,ISL,1967,-0.012955319909999992
Iceland,ISL,1968,-0.009044278840000003
Iceland,ISL,1969,-0.010022036200000004
Iceland,ISL,1970,-0.007944301809999998
Iceland,ISL,1971,-0.005011018099999999
Iceland,ISL,1972,-0.0030555033800000013
Iceland,ISL,1973,-0.00293328371
Iceland,ISL,1974,-0.0009777573599999995
Iceland,ISL,1975,-0.0013265992100000008
Iceland,ISL,1976,0.00004667119000000041
Iceland,ISL,1977,-0.00024499758000000055
Iceland,ISL,1978,-0.0003849995199999997
Iceland,ISL,1979,0.18120666947000003
Iceland,ISL,1980,0.06110999782000004
Iceland,ISL,1981,0.17110799156999995
Iceland,ISL,1982,-0.02797998897999998
Iceland,ISL,1983,0.16637598879999993
Iceland,ISL,1984,0.21164800838999998
Iceland,ISL,1985,0.05293599188000009
Iceland,ISL,1986,0.10345600245000008
Iceland,ISL,1987,-0.18660000056000003
Iceland,ISL,1988,0.006160003950000048
Iceland,ISL,1989,0.05064799871999992
Iceland,ISL,1990,-0.03653599389999995
Iceland,ISL,1991,0.02387199385999994
Iceland,ISL,1992,-0.16545599764999996
Iceland,ISL,1993,0.020247992820000005
Iceland,ISL,1994,-0.0076319897900000155
Iceland,ISL,1995,0.11047999910000006
Iceland,ISL,1996,-0.006960008390000216
Iceland,ISL,1997,0.027160004200000087
Iceland,ISL,1998,-0.07746399915000002
Iceland,ISL,1999,0.11528800392000005
Iceland,ISL,2000,0.30447999421000005
Iceland,ISL,2001,0.09329599956000001
Iceland,ISL,2002,-0.004634659669999985
Iceland,ISL,2003,-0.021666666740000062
Iceland,ISL,2004,0.05555555634000009
Iceland,ISL,2005,-0.05555555634000009
Iceland,ISL,2006,0.027777778169999934
Iceland,ISL,2007,0.08333332287999995
Iceland,ISL,2008,-0.16666665738999975
Iceland,ISL,2009,-0.08333333451000025
Iceland,ISL,2010,0.05555555634000009
Iceland,ISL,2011,0
Iceland,ISL,2012,0.024999999190000066
Iceland,ISL,2013,0.16666666901999982
Iceland,ISL,2014,-0.23055556229999996
Iceland,ISL,2015,0.11111111268000018
Iceland,ISL,2016,0.18888888923000002
Iceland,ISL,2017,-0.011111115920000136
Iceland,ISL,2018,0
India,IND,1966,-0.9919898050999905
India,IND,1967,6.869890078599951
India,IND,1968,14.539465702600069
India,IND,1969,27.016489999999976
India,IND,1970,-24.032330273500065
India,IND,1971,6.063325039300025
India,IND,1972,24.810885039300047
India,IND,1973,-6.233679999999993
India,IND,1974,59.40669523419996
India,IND,1975,39.0501001949001
India,IND,1976,23.12863007859994
India,IND,1977,27.311335039299934
India,IND,1978,-19.68205503929994
India,IND,1979,36.82877019490002
India,IND,1980,32.07210007859999
India,IND,1981,82.57743463530005
India,IND,1982,-8.238384735400018
India,IND,1983,45.144018414399966
India,IND,1984,39.26277916790002
India,IND,1985,39.08624914239999
India,IND,1986,63.842974318400024
India,IND,1987,90.3897810697
India,IND,1988,73.92751537189997
India,IND,1989,94.38378020899995
India,IND,1990,96.08401410300007
India,IND,1991,81.8525517380001
India,IND,1992,80.37886675499999
India,IND,1993,51.36876448099997
India,IND,1994,47.661754315999815
India,IND,1995,94.32632103100013
India,IND,1996,46.86912445899998
India,IND,1997,77.44096011999977
India,IND,1998,58.41680964500006
India,IND,1999,-17.025404718999425
India,IND,2000,114.47654741899964
India,IND,2001,15.933795474000135
India,IND,2002,85.73091134499964
India,IND,2003,95.3617050410005
India,IND,2004,134.7066277129993
India,IND,2005,212.58543756200015
India,IND,2006,94.31166490500027
India,IND,2007,241.14555071299947
India,IND,2008,223.7506213520005
India,IND,2009,250.75470097900006
India,IND,2010,111.06736643499971
India,IND,2011,165.6867542949999
India,IND,2012,294.93098848900036
India,IND,2013,265.09516086700023
India,IND,2014,404.2841941050001
India,IND,2015,89.88586259000022
India,IND,2016,59.71211368799959
India,IND,2017,180.6765147570004
India,IND,2018,421.9215833799999
Indonesia,IDN,1966,0.33726999999999996
Indonesia,IDN,1967,-0.54661
Indonesia,IDN,1968,-0.32564000000000004
Indonesia,IDN,1969,0.19770999999999994
Indonesia,IDN,1970,-0.15118999999999994
Indonesia,IDN,1971,0.15118999999999994
Indonesia,IDN,1972,0
Indonesia,IDN,1973,-0.38378999999999996
Indonesia,IDN,1974,0.06977999999999995
Indonesia,IDN,1975,0.23260000000000025
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0.08140999999999976
Indonesia,IDN,1978,0.3837900000000001
Indonesia,IDN,1979,0.77921
Indonesia,IDN,1980,0.61639
Indonesia,IDN,1981,0.19771000000000027
Indonesia,IDN,1982,-0.17445000000000022
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0.13956000000000035
Indonesia,IDN,1985,7.36179
Indonesia,IDN,1986,6.34998
Indonesia,IDN,1987,9.54823
Indonesia,IDN,1988,1.174630000000004
Indonesia,IDN,1989,13.793179999999992
Indonesia,IDN,1990,-1.5361285580299935
Indonesia,IDN,1991,0.4784601654699969
Indonesia,IDN,1992,8.886628642490003
Indonesia,IDN,1993,8.147669328170004
Indonesia,IDN,1994,0.020092616019994125
Indonesia,IDN,1995,5.761942579290007
Indonesia,IDN,1996,12.114166587789995
Indonesia,IDN,1997,17.543920127999996
Indonesia,IDN,1998,6.784562862000001
Indonesia,IDN,1999,37.4605314496
Indonesia,IDN,2000,16.109038872599996
Indonesia,IDN,2001,41.2716658187
Indonesia,IDN,2002,6.125412724700027
Indonesia,IDN,2003,68.64639959330003
Indonesia,IDN,2004,-21.87587322760004
Indonesia,IDN,2005,36.108965885999964
Indonesia,IDN,2006,52.38732848720002
Indonesia,IDN,2007,85.49187193030008
Indonesia,IDN,2008,-54.802466389600056
Indonesia,IDN,2009,19.3377059746
Indonesia,IDN,2010,73.36236912900006
Indonesia,IDN,2011,86.05978134489993
Indonesia,IDN,2012,71.38672171600001
Indonesia,IDN,2013,46.46399713059998
Indonesia,IDN,2014,-138.32132614859995
Indonesia,IDN,2015,70.19870523709994
Indonesia,IDN,2016,25.602479710000125
Indonesia,IDN,2017,44.40804782399994
Indonesia,IDN,2018,50.963757406799914
Iran,IRN,1966,0.2442299999999995
Iran,IRN,1967,0.27912000000000026
Iran,IRN,1968,0.3023799999999994
Iran,IRN,1969,0.3372700000000006
Iran,IRN,1970,0.3721599999999996
Iran,IRN,1971,-1.1786772399999998
Iran,IRN,1972,1.58066819
Iran,IRN,1973,2.9921664000000003
Iran,IRN,1974,0.70289394
Iran,IRN,1975,6.8933336
Iran,IRN,1976,-0.17444999999999844
Iran,IRN,1977,0.172333339999998
Iran,IRN,1978,-5.825687969999999
Iran,IRN,1979,4.058160569999998
Iran,IRN,1980,0.7016611600000005
Iran,IRN,1981,-2.294494329999999
Iran,IRN,1982,4.05167103
Iran,IRN,1983,-0.8851709299999992
Iran,IRN,1984,-3.35399896
Iran,IRN,1985,-0.1848355900000005
Iran,IRN,1986,-0.16967006999999867
Iran,IRN,1987,-0.18082324000000227
Iran,IRN,1988,0.34783003999999984
Iran,IRN,1989,-2.9828391399999994
Iran,IRN,1990,0.0020119899999997415
Iran,IRN,1991,3.530821480000002
Iran,IRN,1992,-1.4064856800000012
Iran,IRN,1993,2.380998269999999
Iran,IRN,1994,0.051334820000001
Iran,IRN,1995,-0.8128439599999986
Iran,IRN,1996,0.5533321399999966
Iran,IRN,1997,0.31367273000000395
Iran,IRN,1998,2.1171600899999987
Iran,IRN,1999,-0.7242815100000008
Iran,IRN,2000,0.8947773100000003
Iran,IRN,2001,-0.29765821999999886
Iran,IRN,2002,-0.7804427800000013
Iran,IRN,2003,1.1756069199999999
Iran,IRN,2004,0.7140587400000005
Iran,IRN,2005,2.1315463999999995
Iran,IRN,2006,-0.6289969199999987
Iran,IRN,2007,0.741621839999997
Iran,IRN,2008,-4.5754629699999985
Iran,IRN,2009,2.1491077
Iran,IRN,2010,-0.8358713599999987
Iran,IRN,2011,1.64616835
Iran,IRN,2012,-3.53167047
Iran,IRN,2013,3.618279079999999
Iran,IRN,2014,2.3250928600000016
Iran,IRN,2015,-0.859526780000003
Iran,IRN,2016,-0.5605543699999984
Iran,IRN,2017,-0.9712146941600004
Iran,IRN,2018,0.712324381360002
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Ireland,IRL,1966,5.059050000000006
Ireland,IRL,1967,2.6865299999999905
Ireland,IRL,1968,9.757570000000008
Ireland,IRL,1969,-2.581860000000006
Ireland,IRL,1970,-26.272170000000003
Ireland,IRL,1971,-1.1397399999999998
Ireland,IRL,1972,-1.6514600000000002
Ireland,IRL,1973,-0.5466099999999976
Ireland,IRL,1974,1.6979799999999976
Ireland,IRL,1975,-3.5820399999999992
Ireland,IRL,1976,0.5582400000000014
Ireland,IRL,1977,0.965289999999996
Ireland,IRL,1978,-1.1513699999999965
Ireland,IRL,1979,2.9656500000000037
Ireland,IRL,1980,-1.2095200000000013
Ireland,IRL,1981,1.0234399999999972
Ireland,IRL,1982,1.3258199999999967
Ireland,IRL,1983,2.058510000000002
Ireland,IRL,1984,-1.0932199999999987
Ireland,IRL,1985,3.7564899999999994
Ireland,IRL,1986,2.8726100000000017
Ireland,IRL,1987,9.071399999999997
Ireland,IRL,1988,0.744320000000009
Ireland,IRL,1989,0.0814099999999911
Ireland,IRL,1990,-1.4901715081799978
Ireland,IRL,1991,-1.6395365518399956
Ireland,IRL,1992,-1.8351785517600092
Ireland,IRL,1993,-1.0405781075599947
Ireland,IRL,1994,-1.5426233896799957
Ireland,IRL,1995,0.2342016719699913
Ireland,IRL,1996,0.18754578705000569
Ireland,IRL,1997,-1.6366980410000025
Ireland,IRL,1998,0.2192615530000026
Ireland,IRL,1999,-4.638734821999996
Ireland,IRL,2000,1.8500655099999932
Ireland,IRL,2001,1.4419688099999988
Ireland,IRL,2002,-1.2311983199999936
Ireland,IRL,2003,-0.9793390400000028
Ireland,IRL,2004,-1.9482155459200037
Ireland,IRL,2005,3.0821405459200015
Ireland,IRL,2006,-3.012170000000001
Ireland,IRL,2007,-0.6512799999999999
Ireland,IRL,2008,-0.5814999999999984
Ireland,IRL,2009,-3.3378099999999975
Ireland,IRL,2010,-0.10467000000000226
Ireland,IRL,2011,-0.43030999999999864
Ireland,IRL,2012,3.6285600000000002
Ireland,IRL,2013,-2.5004500000000043
Ireland,IRL,2014,-0.4070499999999946
Ireland,IRL,2015,2.117469750379996
Ireland,IRL,2016,-1.0009897503800005
Ireland,IRL,2017,-3.6399293833299993
Ireland,IRL,2018,-4.139676775160002
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0.011630000000000001
Israel,ISR,1981,0
Israel,ISR,1982,6.443020000000001
Israel,ISR,1983,5.710330000000001
Israel,ISR,1984,7.524610000000001
Israel,ISR,1985,1.7910199999999996
Israel,ISR,1986,2.3725200000000015
Israel,ISR,1987,1.5467900000000014
Israel,ISR,1988,-1.058330000000005
Israel,ISR,1989,1.9538400000000031
Israel,ISR,1990,1.2697982900000042
Israel,ISR,1991,2.283236489999993
Israel,ISR,1992,6.888890939999996
Israel,ISR,1993,4.769207140000006
Israel,ISR,1994,2.48570316
Israel,ISR,1995,4.026747939999993
Israel,ISR,1996,10.19439280000001
Israel,ISR,1997,5.088787910000001
Israel,ISR,1998,4.651406870000002
Israel,ISR,1999,-1.212485650000005
Israel,ISR,2000,6.00345252000001
Israel,ISR,2001,11.224217670000002
Israel,ISR,2002,4.791699559999998
Israel,ISR,2003,3.227545969999994
Israel,ISR,2004,0.8855547200000018
Israel,ISR,2005,-0.53652446400001
Israel,ISR,2006,-1.049938338610005
Israel,ISR,2007,2.07251241533001
Israel,ISR,2008,-1.4898416581199996
Israel,ISR,2009,-1.9040587386600123
Israel,ISR,2010,-0.0459718315799762
Israel,ISR,2011,2.33217829793999
Israel,ISR,2012,10.217019360419997
Israel,ISR,2013,-20.02738037271999
Israel,ISR,2014,-5.829350919910013
Israel,ISR,2015,-1.5850465244700018
Israel,ISR,2016,-10.906211950900001
Israel,ISR,2017,-5.928135476999998
Israel,ISR,2018,-3.801720477229992
Italy,ITA,1966,4.023980000000023
Italy,ITA,1967,10.001799999999989
Italy,ITA,1968,-3.6052999999999997
Italy,ITA,1969,2.9307599999999923
Italy,ITA,1970,1.1164799999999957
Italy,ITA,1971,-3.8960499999999882
Italy,ITA,1972,-7.699060000000017
Italy,ITA,1973,1.5119000000000113
Italy,ITA,1974,9.315629999999999
Italy,ITA,1975,0.3023799999999994
Italy,ITA,1976,-0.965289999999996
Italy,ITA,1977,-1.884059999999991
Italy,ITA,1978,1.9189499999999953
Italy,ITA,1979,11.04849999999999
Italy,ITA,1980,21.562020000000018
Italy,ITA,1981,3.628559999999993
Italy,ITA,1982,17.665969999999987
Italy,ITA,1983,-10.711229999999972
Italy,ITA,1984,21.003779999999978
Italy,ITA,1985,-2.256220000000013
Italy,ITA,1986,-2.9889099999999758
Italy,ITA,1987,-1.2676700000000096
Italy,ITA,1988,-10.722859999999997
Italy,ITA,1989,6.954739999999987
Italy,ITA,1990,2.9498797200000126
Italy,ITA,1991,-8.53487321
Italy,ITA,1992,-19.863295679999993
Italy,ITA,1993,-17.791353029999996
Italy,ITA,1994,6.9330035299999935
Italy,ITA,1995,9.90461972
Italy,ITA,1996,-11.249652480000009
Italy,ITA,1997,1.8935500800000113
Italy,ITA,1998,5.011111139999997
Italy,ITA,1999,-0.1828352299999949
Italy,ITA,2000,9.200807009999977
Italy,ITA,2001,9.116373210000006
Italy,ITA,2002,4.981757020000003
Italy,ITA,2003,12.620771330000025
Italy,ITA,2004,20.713681279999975
Italy,ITA,2005,-1.4791964399999813
Italy,ITA,2006,2.3777069799999992
Italy,ITA,2007,-4.06290561000003
Italy,ITA,2008,-6.147420289999957
Italy,ITA,2009,-39.877467350000046
Italy,ITA,2010,15.20407345000001
Italy,ITA,2011,19.24246302000003
Italy,ITA,2012,4.463326509999973
Italy,ITA,2013,-25.330186519999984
Italy,ITA,2014,-3.955700269999994
Italy,ITA,2015,-10.051960190000017
Italy,ITA,2016,-15.663132809999993
Italy,ITA,2017,-15.828406740000005
Italy,ITA,2018,-8.656492178869996
Japan,JPN,1966,37.24995960000001
Japan,JPN,1967,59.4218568
Japan,JPN,1968,19.26032669999995
Japan,JPN,1969,46.52767580000011
Japan,JPN,1970,-26.677475500000014
Japan,JPN,1971,-64.63919110000018
Japan,JPN,1972,-14.544594299999858
Japan,JPN,1973,35.700029499999914
Japan,JPN,1974,39.5242060999999
Japan,JPN,1975,-45.08241569999984
Japan,JPN,1976,-14.472720900000013
Japan,JPN,1977,-36.13382850000005
Japan,JPN,1978,-56.92431429999999
Japan,JPN,1979,37.08190609999997
Japan,JPN,1980,94.24614729999996
Japan,JPN,1981,82.0095265000001
Japan,JPN,1982,-35.122600000000034
Japan,JPN,1983,-10.365004899999917
Japan,JPN,1984,84.39809589999993
Japan,JPN,1985,34.84603860000004
Japan,JPN,1986,-39.750874799999906
Japan,JPN,1987,16.250831599999856
Japan,JPN,1988,65.4453827000001
Japan,JPN,1989,1.392227299999945
Japan,JPN,1990,31.525673600000005
Japan,JPN,1991,-7.208971800000086
Japan,JPN,1992,-15.226112299999954
Japan,JPN,1993,17.550833000000125
Japan,JPN,1994,42.520210399999996
Japan,JPN,1995,34.529818899999896
Japan,JPN,1996,25.72695560000011
Japan,JPN,1997,27.363529199999903
Japan,JPN,1998,-48.22658619999993
Japan,JPN,1999,51.25771309999982
Japan,JPN,2000,74.62622099999999
Japan,JPN,2001,26.551290000000108
Japan,JPN,2002,70.75343100000009
Japan,JPN,2003,33.35135100000002
Japan,JPN,2004,32.84312
Japan,JPN,2005,52.16420763499991
Japan,JPN,2006,-19.65429178699992
Japan,JPN,2007,62.32892648999996
Japan,JPN,2008,30.2630033370001
Japan,JPN,2009,-217.21907030300008
Japan,JPN,2010,163.76781825099965
Japan,JPN,2011,-70.9794158559996
Japan,JPN,2012,72.16039583600013
Japan,JPN,2013,62.058826717999864
Japan,JPN,2014,-23.740935390000004
Japan,JPN,2015,2.233758980999937
Japan,JPN,2016,-5.3647957220000535
Japan,JPN,2017,12.8404469110003
Japan,JPN,2018,-28.74661997200019
Kazakhstan,KAZ,1986,22.469160000000045
Kazakhstan,KAZ,1987,18.18932000000001
Kazakhstan,KAZ,1988,20.86421999999999
Kazakhstan,KAZ,1989,-23.00413999999995
Kazakhstan,KAZ,1990,-31.709711372000015
Kazakhstan,KAZ,1991,-10.732736196000019
Kazakhstan,KAZ,1992,3.2456050339999365
Kazakhstan,KAZ,1993,-40.693895675999954
Kazakhstan,KAZ,1994,-8.75382191600005
Kazakhstan,KAZ,1995,-75.682008682
Kazakhstan,KAZ,1996,-33.94751410399999
Kazakhstan,KAZ,1997,-40.157143263999984
Kazakhstan,KAZ,1998,-3.731231966000024
Kazakhstan,KAZ,1999,-17.77082607999995
Kazakhstan,KAZ,2000,-14.61964036400002
Kazakhstan,KAZ,2001,51.883781586
Kazakhstan,KAZ,2002,3.402938000000006
Kazakhstan,KAZ,2003,27.36190099999999
Kazakhstan,KAZ,2004,19.13949100000002
Kazakhstan,KAZ,2005,3.419219999999939
Kazakhstan,KAZ,2006,16.892575000000022
Kazakhstan,KAZ,2007,32.58028200000001
Kazakhstan,KAZ,2008,30.80635810000001
Kazakhstan,KAZ,2009,-33.1574789
Kazakhstan,KAZ,2010,28.46256420000003
Kazakhstan,KAZ,2011,34.38432759999995
Kazakhstan,KAZ,2012,17.62526500000007
Kazakhstan,KAZ,2013,-4.384510000000034
Kazakhstan,KAZ,2014,-5.163720000000069
Kazakhstan,KAZ,2015,-32.51747999999992
Kazakhstan,KAZ,2016,-4.025877667100019
Kazakhstan,KAZ,2017,28.741894121499968
Kazakhstan,KAZ,2018,51.62376397730003
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0.000289587
Kuwait,KWT,2001,0.00046636300000000013
Kuwait,KWT,2002,0.0025233843600000003
Kuwait,KWT,2003,-0.0021896033600000003
Kuwait,KWT,2004,-0.00010467000000000007
Kuwait,KWT,2005,-0.000985061
Kuwait,KWT,2006,0.0271475601
Kuwait,KWT,2007,-0.02252725185
Kuwait,KWT,2008,0.00319478426
Kuwait,KWT,2009,-0.00781509251
Kuwait,KWT,2010,0.044709069440000006
Kuwait,KWT,2011,0.11275172189000002
Kuwait,KWT,2012,-0.15746079133000002
Kuwait,KWT,2013,3.1863278311400007
Kuwait,KWT,2014,-0.6533804826700007
Kuwait,KWT,2015,-0.4332665088199996
Kuwait,KWT,2016,0.4890687374599998
Kuwait,KWT,2017,-0.7580093241000001
Kuwait,KWT,2018,0
Latvia,LVA,1966,0
Latvia,LVA,1967,0
Latvia,LVA,1968,0
Latvia,LVA,1969,0
Latvia,LVA,1970,0
Latvia,LVA,1971,0
Latvia,LVA,1972,0
Latvia,LVA,1973,0
Latvia,LVA,1974,0
Latvia,LVA,1975,0
Latvia,LVA,1976,0
Latvia,LVA,1977,0
Latvia,LVA,1978,0
Latvia,LVA,1979,0
Latvia,LVA,1980,0
Latvia,LVA,1981,0
Latvia,LVA,1982,0
Latvia,LVA,1983,0
Latvia,LVA,1984,0
Latvia,LVA,1985,8.44338
Latvia,LVA,1986,2.2113282000000005
Latvia,LVA,1987,-0.8987663999999995
Latvia,LVA,1988,0.03628559999999936
Latvia,LVA,1989,-1.7954393999999994
Latvia,LVA,1990,0.24306699999999992
Latvia,LVA,1991,-1.0176249999999998
Latvia,LVA,1992,-0.8687610000000001
Latvia,LVA,1993,-0.5466100000000003
Latvia,LVA,1994,-1.438631
Latvia,LVA,1995,-1.2606920000000001
Latvia,LVA,1996,-0.19422099999999975
Latvia,LVA,1997,-0.31052100000000005
Latvia,LVA,1998,-0.6826810000000001
Latvia,LVA,1999,-0.4361250000000001
Latvia,LVA,2000,0.046519999999999895
Latvia,LVA,2001,-0.10234399999999977
Latvia,LVA,2002,-0.276794
Latvia,LVA,2003,-0.11862600000000012
Latvia,LVA,2004,-0.2512080000000001
Latvia,LVA,2005,0.159331
Latvia,LVA,2006,0.06745400000000001
Latvia,LVA,2007,0.23841500000000004
Latvia,LVA,2008,-0.01163000000000003
Latvia,LVA,2009,-0.23841500000000004
Latvia,LVA,2010,0.27563099999999996
Latvia,LVA,2011,0.01860800000000018
Latvia,LVA,2012,-0.25934900000000005
Latvia,LVA,2013,-0.16049400000000014
Latvia,LVA,2014,-0.1765433999999999
Latvia,LVA,2015,-0.15677240000000003
Latvia,LVA,2016,-0.06094120000000003
Latvia,LVA,2017,-0.011629999999999918
Latvia,LVA,2018,0.18105904987999988
Lithuania,LTU,1986,1.5495346800000007
Lithuania,LTU,1987,-0.17193791999999952
Lithuania,LTU,1988,0.08778983420999964
Lithuania,LTU,1989,-0.71739263069
Lithuania,LTU,1990,-0.9342600435200001
Lithuania,LTU,1991,1.0839159999999985
Lithuania,LTU,1992,-5.502153
Lithuania,LTU,1993,-0.5500989999999994
Lithuania,LTU,1994,-0.7303640000000007
Lithuania,LTU,1995,-0.7187339999999995
Lithuania,LTU,1996,-0.23143700000000011
Lithuania,LTU,1997,-0.5024160000000002
Lithuania,LTU,1998,-0.27097899999999986
Lithuania,LTU,1999,-0.2709790000000003
Lithuania,LTU,2000,-0.5047419999999998
Lithuania,LTU,2001,-0.09885500000000003
Lithuania,LTU,2002,0.5966189999999999
Lithuania,LTU,2003,0.4582219999999999
Lithuania,LTU,2004,-0.0674539999999999
Lithuania,LTU,2005,0.18724300000000027
Lithuania,LTU,2006,0.7699059999999998
Lithuania,LTU,2007,-0.017444999999999933
Lithuania,LTU,2008,-0.4396139999999997
Lithuania,LTU,2009,-0.5047420000000002
Lithuania,LTU,2010,0.45008099999999995
