Entity,Code,Year, (%)
Middle East & North Africa,,1993,25.21
Middle East & North Africa,,1996,24.42
Middle East & North Africa,,1999,19.62
Middle East & North Africa,,2005,17.56
Middle East & North Africa,,2008,14.26
Middle income,,1981,71.72
Middle income,,1984,70.63
Middle income,,1987,67.53
Middle income,,1990,66.69
Middle income,,1993,64.75
Middle income,,1996,60.25
Middle income,,1999,58.96
Middle income,,2002,54.31
Middle income,,2005,47.18
Middle income,,2008,41.97
Middle income,,2010,38.02
Middle income,,2011,34.6
Middle income,,2012,32.37
Middle income,,2013,28.92
Moldova,MDA,1988,0
Moldova,MDA,1992,33.86
Moldova,MDA,1997,41.99
Moldova,MDA,1998,55.69
Moldova,MDA,1999,68.35
Moldova,MDA,2000,67.14
Moldova,MDA,2001,57.87
Moldova,MDA,2002,42.59
Moldova,MDA,2003,30.45
Moldova,MDA,2004,30.85
Moldova,MDA,2005,38.67
Moldova,MDA,2006,11.74
Moldova,MDA,2007,7.27
Moldova,MDA,2008,8.31
Moldova,MDA,2009,7.43
Moldova,MDA,2010,5.19
Moldova,MDA,2011,3.54
Moldova,MDA,2012,2.88
Moldova,MDA,2013,1.95
Moldova,MDA,2014,1.03
Mongolia,MNG,1995,36.93
Mongolia,MNG,1998,60.57
Mongolia,MNG,2002,33.63
Mongolia,MNG,2007,11.29
Mongolia,MNG,2010,8.74
Mongolia,MNG,2011,6.21
Mongolia,MNG,2012,3.95
Mongolia,MNG,2014,2.7
Montenegro,MNE,2005,1.11
Montenegro,MNE,2006,1.07
Montenegro,MNE,2007,0.56
Montenegro,MNE,2008,0.46
Montenegro,MNE,2009,0.59
Montenegro,MNE,2010,0.53
Montenegro,MNE,2011,1.03
Montenegro,MNE,2012,2.14
Montenegro,MNE,2013,2.53
Montenegro,MNE,2014,0.5
Morocco,MAR,1984,31.07
Morocco,MAR,1990,17.92
Morocco,MAR,1998,26.64
Morocco,MAR,2000,25.73
Morocco,MAR,2006,15.5
Mozambique,MOZ,1996,94.04
Mozambique,MOZ,2002,92.04
Mozambique,MOZ,2008,87.54
Namibia,NAM,1993,65.93
Namibia,NAM,2003,54.74
Namibia,NAM,2009,45.72
Nepal,NPL,1984,92.88
Nepal,NPL,1995,85.47
Nepal,NPL,2003,73.77
Nepal,NPL,2010,48.44
Nicaragua,NIC,1993,42.21
Nicaragua,NIC,1998,37.56
Nicaragua,NIC,2001,37.51
Nicaragua,NIC,2005,39.35
Nicaragua,NIC,2009,25.16
Nicaragua,NIC,2014,17.12
Niger,NER,1992,93.38
Niger,NER,1994,93.61
Niger,NER,2005,90.04
Niger,NER,2007,90.08
Niger,NER,2011,81.75
Niger,NER,2014,75.46
Nigeria,NGA,1985,70.64
Nigeria,NGA,1992,76.15
Nigeria,NGA,1996,81.04
Nigeria,NGA,2003,78.51
Nigeria,NGA,2009,76.46
Pakistan,PAK,1987,86.67
Pakistan,PAK,1990,85.57
Pakistan,PAK,1996,60.54
Pakistan,PAK,1998,63.82
Pakistan,PAK,2001,70.04
Pakistan,PAK,2004,58.08
Pakistan,PAK,2005,57.05
Pakistan,PAK,2007,52.88
Pakistan,PAK,2010,44.92
Pakistan,PAK,2011,43.58
Pakistan,PAK,2013,36.88
Palestine,PSE,2004,2.79
Palestine,PSE,2005,2.08
Palestine,PSE,2006,1.08
Palestine,PSE,2007,3.93
Palestine,PSE,2009,0.92
Panama,PAN,1989,33.17
Panama,PAN,1991,30.88
Panama,PAN,1995,24.08
Panama,PAN,1997,22.79
Panama,PAN,1998,22.92
Panama,PAN,1999,20.44
Panama,PAN,2000,21.79
Panama,PAN,2001,25.05
Panama,PAN,2002,21.8
Panama,PAN,2003,20.8
Panama,PAN,2004,19.74
Panama,PAN,2005,18.84
Panama,PAN,2006,19.33
Panama,PAN,2007,16.42
Panama,PAN,2008,11.99
Panama,PAN,2009,9.46
Panama,PAN,2010,10.7
Panama,PAN,2011,9.49
Panama,PAN,2012,9.91
Panama,PAN,2013,7.98
Panama,PAN,2014,8.37
Papua New Guinea,PNG,1996,70.18
Papua New Guinea,PNG,2009,64.68
Paraguay,PRY,1990,4.22
Paraguay,PRY,1995,22.7
Paraguay,PRY,1997,19.01
Paraguay,PRY,1999,19.33
Paraguay,PRY,2001,17.66
Paraguay,PRY,2002,26.17
Paraguay,PRY,2003,19.4
Paraguay,PRY,2004,17.25
Paraguay,PRY,2005,16.08
Paraguay,PRY,2006,20.37
Paraguay,PRY,2007,16.5
Paraguay,PRY,2008,14.1
Paraguay,PRY,2009,14.46
Paraguay,PRY,2010,13.45
Paraguay,PRY,2011,12.14
Paraguay,PRY,2012,9.66
Paraguay,PRY,2013,6.3
Paraguay,PRY,2014,6.99
Peru,PER,1985,36.51
Peru,PER,1994,32.66
Peru,PER,1997,32.07
Peru,PER,1998,30.34
Peru,PER,1999,31.01
Peru,PER,2000,29.87
Peru,PER,2001,32.61
Peru,PER,2002,29.43
Peru,PER,2003,27.23
Peru,PER,2004,25.5
Peru,PER,2005,27.37
Peru,PER,2006,23.99
Peru,PER,2007,20.84
Peru,PER,2008,17.46
Peru,PER,2009,15.35
Peru,PER,2010,13.01
Peru,PER,2011,11.69
Peru,PER,2012,10.79
Peru,PER,2013,9.7
Peru,PER,2014,9.01
Philippines,PHL,1985,55.82
Philippines,PHL,1988,53.52
Philippines,PHL,1991,52.03
Philippines,PHL,1994,50.15
Philippines,PHL,1997,41.7
Philippines,PHL,2000,43.08
Philippines,PHL,2003,40
Philippines,PHL,2006,40.66
Philippines,PHL,2009,36.45
Philippines,PHL,2012,37.61
Poland,POL,1985,0.39
Poland,POL,1987,0.32
Poland,POL,1989,0.21
Poland,POL,1993,2.63
Poland,POL,1996,18.38
Poland,POL,1998,0.76
Poland,POL,1999,0.87
Poland,POL,2000,1.1
Poland,POL,2001,1.26
Poland,POL,2002,1.43
Poland,POL,2003,0.91
Poland,POL,2004,1.14
Poland,POL,2005,1.37
Poland,POL,2006,1.62
Poland,POL,2007,0.51
Poland,POL,2008,0.38
Poland,POL,2009,0.28
Poland,POL,2010,1
Poland,POL,2011,0.35
Poland,POL,2012,0.26
Poland,POL,2013,0.26
Poland,POL,2014,0.31
Romania,ROU,1989,0.65
Romania,ROU,1992,2.53
Romania,ROU,1994,39.75
Romania,ROU,1998,11.53
Romania,ROU,1999,26.42
Romania,ROU,2000,28.84
Romania,ROU,2001,22.97
Romania,ROU,2002,22.24
Romania,ROU,2003,18.86
Romania,ROU,2004,14.74
Romania,ROU,2005,11.83
Romania,ROU,2006,11.74
Romania,ROU,2007,8.99
Romania,ROU,2008,11.45
Romania,ROU,2009,9.89
Romania,ROU,2010,11.33
Romania,ROU,2011,12.43
Romania,ROU,2012,11.6
Romania,ROU,2013,4.05
Russia,RUS,1988,12.26
Russia,RUS,1993,10.11
Russia,RUS,1996,10.73
Russia,RUS,1997,5.12
Russia,RUS,1998,7.25
Russia,RUS,1999,12.38
Russia,RUS,2000,9.22
Russia,RUS,2001,8.06
Russia,RUS,2002,4.25
Russia,RUS,2003,5.11
Russia,RUS,2004,4.1
Russia,RUS,2005,3.21
Russia,RUS,2006,2.79
Russia,RUS,2007,1.24
Russia,RUS,2008,0.44
Russia,RUS,2009,0.43
Russia,RUS,2010,0.85
Russia,RUS,2011,0.56
Russia,RUS,2012,0.48
Rwanda,RWA,1984,88.6
Rwanda,RWA,2000,89.65
Rwanda,RWA,2005,84.05
Rwanda,RWA,2010,80.66
Rwanda,RWA,2013,80.6
Saint Lucia,LCA,1995,61.77
Samoa,WSM,2008,8.35
Sao Tome and Principe,STP,2000,62.27
Sao Tome and Principe,STP,2010,68.1
Senegal,SEN,1991,83.81
Senegal,SEN,1994,82.09
Senegal,SEN,2001,75.42
Senegal,SEN,2005,66.38
Senegal,SEN,2011,66.26
Serbia,SRB,2002,1.28
Serbia,SRB,2003,1.78
Serbia,SRB,2004,2.74
Serbia,SRB,2005,3.99
Serbia,SRB,2006,1.74
Serbia,SRB,2007,1.16
Serbia,SRB,2008,0.79
Serbia,SRB,2009,1.19
Serbia,SRB,2010,1.65
Serbia,SRB,2013,1.33
Seychelles,SYC,1999,2.37
Seychelles,SYC,2006,0.97
Seychelles,SYC,2013,2.46
Sierra Leone,SLE,1989,78.33
Sierra Leone,SLE,2003,80.87
Sierra Leone,SLE,2011,79.96
Slovakia,SVK,1988,0
Slovakia,SVK,1992,0
Slovakia,SVK,1996,1.95
Slovakia,SVK,2004,0.48
Slovakia,SVK,2005,0.45
Slovakia,SVK,2006,0.04
Slovakia,SVK,2007,0.86
Slovakia,SVK,2008,0.53
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.51
Slovakia,SVK,2011,0.53
Slovakia,SVK,2012,0.42
Slovenia,SVN,1987,0.06
Slovenia,SVN,1993,0.1
Slovenia,SVN,1998,0.06
Slovenia,SVN,2002,0.13
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0.21
Slovenia,SVN,2005,0.18
Slovenia,SVN,2006,0.1
Slovenia,SVN,2007,0.09
Slovenia,SVN,2008,0.01
Slovenia,SVN,2009,0.03
Slovenia,SVN,2010,0.01
Slovenia,SVN,2011,0.01
Slovenia,SVN,2012,0.05
Solomon Islands,SLB,2005,69.26
South Africa,ZAF,1993,46.67
South Africa,ZAF,1996,52.86
South Africa,ZAF,2000,49.97
South Africa,ZAF,2006,46.84
South Africa,ZAF,2008,35.75
South Africa,ZAF,2011,34.68
South Asia,,1981,84.02
South Asia,,1984,82.87
South Asia,,1987,80.65
South Asia,,1990,78.42
South Asia,,1993,78.8
South Asia,,1996,75.59
South Asia,,2002,73.76
South Asia,,2005,69.5
South Asia,,2008,65.85
South Asia,,2010,61.8
South Asia,,2011,56.71
South Asia,,2012,53.31
South Asia,,2013,50.3
South Sudan,SSD,2009,63.46
Sri Lanka,LKA,1985,43.07
Sri Lanka,LKA,1990,40.45
Sri Lanka,LKA,1995,38.94
Sri Lanka,LKA,2002,33.9
Sri Lanka,LKA,2006,21.66
Sri Lanka,LKA,2009,16.73
Sri Lanka,LKA,2012,14.59
Sub-Saharan Africa,,1990,73.76
Sub-Saharan Africa,,1993,76.62
Sub-Saharan Africa,,1996,76.53
Sub-Saharan Africa,,1999,76.84
Sub-Saharan Africa,,2002,76.53
Sub-Saharan Africa,,2005,73.06
Sub-Saharan Africa,,2008,70.28
Sub-Saharan Africa,,2010,69.13
Sub-Saharan Africa,,2011,67.86
Sub-Saharan Africa,,2012,66.5
Sub-Saharan Africa,,2013,64.99
Sudan,SDN,2009,38.94
Suriname,SUR,1999,40.76
Swaziland,SWZ,1994,91.44
Swaziland,SWZ,2000,70.28
Swaziland,SWZ,2009,63.12
Tajikistan,TJK,1999,86.06
Tajikistan,TJK,2003,64.78
Tajikistan,TJK,2004,46.29
Tajikistan,TJK,2007,32.65
Tajikistan,TJK,2009,23.43
Tajikistan,TJK,2012,63.34
Tajikistan,TJK,2013,60.82
Tajikistan,TJK,2014,56.67
Tanzania,TZA,1991,88.66
Tanzania,TZA,2000,95.26
Tanzania,TZA,2007,77.89
Tanzania,TZA,2011,76.1
Thailand,THA,1981,41.53
Thailand,THA,1988,38.22
Thailand,THA,1990,34.31
Thailand,THA,1992,27.36
Thailand,THA,1994,17.87
Thailand,THA,1996,13.93
Thailand,THA,1998,12.93
Thailand,THA,1999,17.16
Thailand,THA,2000,16.97
Thailand,THA,2002,10.75
Thailand,THA,2004,8.01
Thailand,THA,2006,5.51
Thailand,THA,2007,3.74
Thailand,THA,2008,2.97
Thailand,THA,2009,2.59
Thailand,THA,2010,2.09
Thailand,THA,2011,1.17
Thailand,THA,2012,1.23
Thailand,THA,2013,0.92
Timor,TLS,2001,72.84
Timor,TLS,2007,80.01
Togo,TGO,2006,76.69
Togo,TGO,2011,74.54
Tonga,TON,2001,7.58
Tonga,TON,2009,8.19
Trinidad and Tobago,TTO,1988,7.7
Trinidad and Tobago,TTO,1992,12.24
Tunisia,TUN,1985,34.59
Tunisia,TUN,1990,27.42
Tunisia,TUN,1995,28.69
Tunisia,TUN,2000,20.15
Tunisia,TUN,2005,13.26
Tunisia,TUN,2010,8.41
Turkey,TUR,1987,9.75
Turkey,TUR,1994,12.08
Turkey,TUR,2002,9.94
Turkey,TUR,2003,13.2
Turkey,TUR,2004,9.08
Turkey,TUR,2005,9.34
Turkey,TUR,2006,7.76
Turkey,TUR,2007,6.32
Turkey,TUR,2008,5.36
Turkey,TUR,2009,4.57
Turkey,TUR,2010,4.25
Turkey,TUR,2011,3.99
Turkey,TUR,2012,3.1
Turkey,TUR,2013,2.62
Turkmenistan,TKM,1988,76.22
Turkmenistan,TKM,1998,69.14
Tuvalu,TUV,2010,16.28
Uganda,UGA,1989,95.29
Uganda,UGA,1992,87.8
Uganda,UGA,1996,83.37
Uganda,UGA,1999,84.64
Uganda,UGA,2002,82.48
Uganda,UGA,2005,76.33
Uganda,UGA,2009,69.37
Uganda,UGA,2012,64.95
Ukraine,UKR,1988,6.64
Ukraine,UKR,1992,11.79
Ukraine,UKR,1993,8.3
Ukraine,UKR,1995,18.96
Ukraine,UKR,1996,21.37
Ukraine,UKR,1999,34.65
Ukraine,UKR,2002,10.58
Ukraine,UKR,2003,6.25
Ukraine,UKR,2004,4.97
Ukraine,UKR,2005,2.26
Ukraine,UKR,2006,1.4
Ukraine,UKR,2007,1.03
Ukraine,UKR,2008,0.4
Ukraine,UKR,2009,0.55
Ukraine,UKR,2010,0.25
Ukraine,UKR,2011,0.17
Ukraine,UKR,2012,0.2
Ukraine,UKR,2013,0.08
Ukraine,UKR,2014,0.12
Upper middle income,,1981,67.75
Upper middle income,,1984,66.34
Upper middle income,,1987,61.56
Upper middle income,,1990,62.08
Upper middle income,,1993,57.03
Upper middle income,,1996,50.45
Upper middle income,,1999,48.13
Upper middle income,,2002,40.76
Upper middle income,,2005,30.62
Upper middle income,,2008,23.58
Upper middle income,,2010,19.82
Upper middle income,,2011,16.64
Upper middle income,,2012,14.55
Upper middle income,,2013,9.91
Uruguay,URY,1981,3.92
Uruguay,URY,1989,2.11
Uruguay,URY,1992,2.02
Uruguay,URY,1995,2.28
Uruguay,URY,1996,2.76
Uruguay,URY,1997,2.37
Uruguay,URY,1998,2.53
Uruguay,URY,2000,2.63
Uruguay,URY,2001,3.35
Uruguay,URY,2002,4.32
Uruguay,URY,2003,5.22
Uruguay,URY,2004,6.88
Uruguay,URY,2005,6.11
Uruguay,URY,2006,4.67
Uruguay,URY,2007,3.78
Uruguay,URY,2008,2.55
Uruguay,URY,2009,2.11
Uruguay,URY,2010,1.61
Uruguay,URY,2011,1.61
Uruguay,URY,2012,1.67
Uruguay,URY,2013,1.56
Uruguay,URY,2014,1.3
Uzbekistan,UZB,1988,3.36
Uzbekistan,UZB,1998,69.15
Uzbekistan,UZB,2000,88.71
Uzbekistan,UZB,2002,87.99
Uzbekistan,UZB,2003,87.82
Vanuatu,VUT,2010,38.8
Venezuela,VEN,1981,9.52
Venezuela,VEN,1987,10.24
Venezuela,VEN,1989,13.91
Venezuela,VEN,1992,8.53
Venezuela,VEN,1995,18.34
Venezuela,VEN,1998,20.29
Venezuela,VEN,1999,20.47
Venezuela,VEN,2001,19.05
Venezuela,VEN,2002,27.83
Venezuela,VEN,2003,33.58
Venezuela,VEN,2004,29.08
Venezuela,VEN,2005,23.97
Venezuela,VEN,2006,14.9
Vietnam,VNM,1992,77.09
Vietnam,VNM,1998,69.11
Vietnam,VNM,2002,69.32
Vietnam,VNM,2004,58.46
Vietnam,VNM,2006,51.15
Vietnam,VNM,2008,45.61
Vietnam,VNM,2010,18.05
Vietnam,VNM,2012,13.86
Vietnam,VNM,2014,12.02
Zambia,ZMB,1991,68.17
Zambia,ZMB,1993,72.87
Zambia,ZMB,1996,63.29
Zambia,ZMB,1998,64.25
Zambia,ZMB,2002,75.08
Zambia,ZMB,2004,74.02
Zambia,ZMB,2006,76.86
Zambia,ZMB,2010,78.87
Zimbabwe,ZWE,2011,45.5
