Entity,Code,Year,Estimated deaths from volcanic eruptions (deaths)
Ethiopia,ETH,1570,0
Ethiopia,ETH,1580,0
Ethiopia,ETH,1586,0
Ethiopia,ETH,1595,0
Ethiopia,ETH,1598,0
Ethiopia,ETH,1600,0
Ethiopia,ETH,1629,0
Ethiopia,ETH,1630,0
Ethiopia,ETH,1631,50
Ethiopia,ETH,1638,0
Ethiopia,ETH,1640,0
Ethiopia,ETH,1650,0
Ethiopia,ETH,1660,0
Ethiopia,ETH,1663,0
Ethiopia,ETH,1664,0
Ethiopia,ETH,1669,0
Ethiopia,ETH,1672,0
Ethiopia,ETH,1677,0
Ethiopia,ETH,1682,0
Ethiopia,ETH,1684,0
Ethiopia,ETH,1711,0
Ethiopia,ETH,1716,0
Ethiopia,ETH,1717,0
Ethiopia,ETH,1718,0
Ethiopia,ETH,1721,0
Ethiopia,ETH,1727,0
Ethiopia,ETH,1737,0
Ethiopia,ETH,1741,0
Ethiopia,ETH,1754,0
Ethiopia,ETH,1755,0
Ethiopia,ETH,1757,0
Ethiopia,ETH,1760,0
Ethiopia,ETH,1766,0
Ethiopia,ETH,1772,0
Ethiopia,ETH,1775,0
Ethiopia,ETH,1778,0
Ethiopia,ETH,1779,0
Ethiopia,ETH,1780,0
Ethiopia,ETH,1781,0
Ethiopia,ETH,1783,0
Ethiopia,ETH,1784,0
Ethiopia,ETH,1785,0
Ethiopia,ETH,1786,0
Ethiopia,ETH,1790,0
Ethiopia,ETH,1792,0
Ethiopia,ETH,1794,0
Ethiopia,ETH,1800,0
Ethiopia,ETH,1801,0
Ethiopia,ETH,1805,0
Ethiopia,ETH,1812,0
Ethiopia,ETH,1814,0
Ethiopia,ETH,1815,0
Ethiopia,ETH,1816,0
Ethiopia,ETH,1822,0
Ethiopia,ETH,1832,0
Ethiopia,ETH,1833,0
Ethiopia,ETH,1838,0
Ethiopia,ETH,1840,0
Ethiopia,ETH,1843,0
Ethiopia,ETH,1845,0
Ethiopia,ETH,1846,0
Ethiopia,ETH,1848,0
Ethiopia,ETH,1853,0
Ethiopia,ETH,1854,0
Ethiopia,ETH,1856,0
Ethiopia,ETH,1860,0
Ethiopia,ETH,1861,0
Ethiopia,ETH,1864,0
Ethiopia,ETH,1866,0
Ethiopia,ETH,1867,0
Ethiopia,ETH,1868,0
Ethiopia,ETH,1869,0
Ethiopia,ETH,1871,0
Ethiopia,ETH,1872,0
Ethiopia,ETH,1873,0
Ethiopia,ETH,1874,0
Ethiopia,ETH,1875,0
Ethiopia,ETH,1877,0
Ethiopia,ETH,1878,0
Ethiopia,ETH,1883,0
Ethiopia,ETH,1885,0
Ethiopia,ETH,1886,0
Ethiopia,ETH,1887,0
Ethiopia,ETH,1888,0
Ethiopia,ETH,1892,0
Ethiopia,ETH,1893,0
Ethiopia,ETH,1894,0
Ethiopia,ETH,1895,0
Ethiopia,ETH,1896,0
Ethiopia,ETH,1897,0
Ethiopia,ETH,1899,0
Ethiopia,ETH,1900,0
Ethiopia,ETH,1902,0
Ethiopia,ETH,1903,0
Ethiopia,ETH,1904,0
Ethiopia,ETH,1905,0
Ethiopia,ETH,1906,0
Ethiopia,ETH,1907,0
Ethiopia,ETH,1909,0
Ethiopia,ETH,1910,0
Ethiopia,ETH,1911,0
Ethiopia,ETH,1912,0
Ethiopia,ETH,1913,0
Ethiopia,ETH,1914,0
Ethiopia,ETH,1917,0
Ethiopia,ETH,1919,0
Ethiopia,ETH,1920,0
Ethiopia,ETH,1921,0
Ethiopia,ETH,1923,0
Ethiopia,ETH,1924,0
Ethiopia,ETH,1926,0
Ethiopia,ETH,1927,0
Ethiopia,ETH,1928,0
Ethiopia,ETH,1929,0
Ethiopia,ETH,1930,0
Ethiopia,ETH,1931,0
Ethiopia,ETH,1932,0
Ethiopia,ETH,1933,0
Ethiopia,ETH,1934,0
Ethiopia,ETH,1936,0
Ethiopia,ETH,1937,0
Ethiopia,ETH,1938,0
Ethiopia,ETH,1939,0
Ethiopia,ETH,1940,0
Ethiopia,ETH,1941,0
Ethiopia,ETH,1943,0
Ethiopia,ETH,1944,0
Ethiopia,ETH,1946,0
Ethiopia,ETH,1947,0
Ethiopia,ETH,1949,0
Ethiopia,ETH,1950,0
Ethiopia,ETH,1951,0
Ethiopia,ETH,1952,0
Ethiopia,ETH,1953,0
Ethiopia,ETH,1954,0
Ethiopia,ETH,1955,0
Ethiopia,ETH,1957,0
Ethiopia,ETH,1958,0
Ethiopia,ETH,1961,0
Ethiopia,ETH,1962,0
Ethiopia,ETH,1963,0
Ethiopia,ETH,1964,0
Ethiopia,ETH,1965,0
Ethiopia,ETH,1966,0
Ethiopia,ETH,1967,0
Ethiopia,ETH,1968,0
Ethiopia,ETH,1969,0
Ethiopia,ETH,1970,0
Ethiopia,ETH,1971,0
Ethiopia,ETH,1972,0
Ethiopia,ETH,1973,0
Ethiopia,ETH,1974,0
Ethiopia,ETH,1975,0
Ethiopia,ETH,1976,0
Ethiopia,ETH,1977,0
Ethiopia,ETH,1978,0
Ethiopia,ETH,1979,0
Ethiopia,ETH,1980,0
Ethiopia,ETH,1981,0
Ethiopia,ETH,1982,0
Ethiopia,ETH,1983,0
Ethiopia,ETH,1984,0
Ethiopia,ETH,1985,0
Ethiopia,ETH,1986,0
Ethiopia,ETH,1987,0
Ethiopia,ETH,1988,0
Ethiopia,ETH,1989,0
Ethiopia,ETH,1990,0
Ethiopia,ETH,1991,0
Ethiopia,ETH,1992,0
Ethiopia,ETH,1993,0
Ethiopia,ETH,1994,0
Ethiopia,ETH,1995,0
Ethiopia,ETH,1996,0
Ethiopia,ETH,1997,0
Ethiopia,ETH,1998,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,2000,0
Ethiopia,ETH,2001,0
Ethiopia,ETH,2002,0
Ethiopia,ETH,2004,0
Ethiopia,ETH,2005,0
Ethiopia,ETH,2006,0
Ethiopia,ETH,2007,0
Ethiopia,ETH,2008,0
Ethiopia,ETH,2010,0
Ethiopia,ETH,2011,0
Ethiopia,ETH,2013,0
Ethiopia,ETH,2014,0
Ethiopia,ETH,2015,0
Ethiopia,ETH,2016,0
Ethiopia,ETH,2017,0
Greece,GRC,141 BCE,0
Greece,GRC,79,0
Greece,GRC,450,0
Greece,GRC,764,0
Greece,GRC,1169,0
Greece,GRC,1300,0
Greece,GRC,1362,0
Greece,GRC,1410,0
Greece,GRC,1485,0
Greece,GRC,1510,0
Greece,GRC,1536,0
Greece,GRC,1538,0
Greece,GRC,1568,0
Greece,GRC,1570,0
Greece,GRC,1580,0
Greece,GRC,1586,0
Greece,GRC,1595,0
Greece,GRC,1598,0
Greece,GRC,1600,0
Greece,GRC,1629,0
Greece,GRC,1630,0
Greece,GRC,1631,0
Greece,GRC,1638,0
Greece,GRC,1640,0
Greece,GRC,1650,120
Greece,GRC,1660,0
Greece,GRC,1663,0
Greece,GRC,1664,0
Greece,GRC,1669,0
Greece,GRC,1672,0
Greece,GRC,1677,0
Greece,GRC,1682,0
Greece,GRC,1684,0
Greece,GRC,1711,0
Greece,GRC,1716,0
Greece,GRC,1717,0
Greece,GRC,1718,0
Greece,GRC,1721,0
Greece,GRC,1727,0
Greece,GRC,1737,0
Greece,GRC,1741,0
Greece,GRC,1754,0
Greece,GRC,1755,0
Greece,GRC,1757,0
Greece,GRC,1760,0
Greece,GRC,1766,0
Greece,GRC,1772,0
Greece,GRC,1775,0
Greece,GRC,1778,0
Greece,GRC,1779,0
Greece,GRC,1780,0
Greece,GRC,1781,0
Greece,GRC,1783,0
Greece,GRC,1784,0
Greece,GRC,1785,0
Greece,GRC,1786,0
Greece,GRC,1790,0
Greece,GRC,1792,0
Greece,GRC,1794,0
Greece,GRC,1800,0
Greece,GRC,1801,0
Greece,GRC,1805,0
Greece,GRC,1812,0
Greece,GRC,1814,0
Greece,GRC,1815,0
Greece,GRC,1816,0
Greece,GRC,1822,0
Greece,GRC,1832,0
Greece,GRC,1833,0
Greece,GRC,1838,0
Greece,GRC,1840,0
Greece,GRC,1843,0
Greece,GRC,1845,0
Greece,GRC,1846,0
Greece,GRC,1848,0
Greece,GRC,1853,0
Greece,GRC,1854,0
Greece,GRC,1856,0
Greece,GRC,1860,0
Greece,GRC,1861,0
Greece,GRC,1864,0
Greece,GRC,1866,1
Greece,GRC,1867,0
Greece,GRC,1868,0
Greece,GRC,1869,0
Greece,GRC,1871,0
Greece,GRC,1872,0
Greece,GRC,1873,0
Greece,GRC,1874,0
Greece,GRC,1875,0
Greece,GRC,1877,0
Greece,GRC,1878,0
Greece,GRC,1883,0
Greece,GRC,1885,0
Greece,GRC,1886,0
Greece,GRC,1887,0
Greece,GRC,1888,0
Greece,GRC,1892,0
Greece,GRC,1893,0
Greece,GRC,1894,0
Greece,GRC,1895,0
Greece,GRC,1896,0
Greece,GRC,1897,0
Greece,GRC,1899,0
Greece,GRC,1900,0
Greece,GRC,1902,0
Greece,GRC,1903,0
Greece,GRC,1904,0
Greece,GRC,1905,0
Greece,GRC,1906,0
Greece,GRC,1907,0
Greece,GRC,1909,0
Greece,GRC,1910,0
Greece,GRC,1911,0
Greece,GRC,1912,0
Greece,GRC,1913,0
Greece,GRC,1914,0
Greece,GRC,1917,0
Greece,GRC,1919,0
Greece,GRC,1920,0
Greece,GRC,1921,0
Greece,GRC,1923,0
Greece,GRC,1924,0
Greece,GRC,1926,0
Greece,GRC,1927,0
Greece,GRC,1928,48
Greece,GRC,1929,0
Greece,GRC,1930,0
Greece,GRC,1931,0
Greece,GRC,1932,0
Greece,GRC,1933,0
Greece,GRC,1934,0
Greece,GRC,1936,0
Greece,GRC,1937,0
Greece,GRC,1938,0
Greece,GRC,1939,0
Greece,GRC,1940,0
Greece,GRC,1941,0
Greece,GRC,1943,0
Greece,GRC,1944,0
Greece,GRC,1946,0
Greece,GRC,1947,0
Greece,GRC,1949,0
Greece,GRC,1950,0
Greece,GRC,1951,0
Greece,GRC,1952,0
Greece,GRC,1953,0
Greece,GRC,1954,0
Greece,GRC,1955,0
Greece,GRC,1957,0
Greece,GRC,1958,0
Greece,GRC,1961,0
Greece,GRC,1962,0
Greece,GRC,1963,0
Greece,GRC,1964,0
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0
Greece,GRC,1983,0
Greece,GRC,1984,0
Greece,GRC,1985,0
Greece,GRC,1986,0
Greece,GRC,1987,0
Greece,GRC,1988,0
Greece,GRC,1989,0
Greece,GRC,1990,0
Greece,GRC,1991,0
Greece,GRC,1992,0
Greece,GRC,1993,0
Greece,GRC,1994,0
Greece,GRC,1995,0
Greece,GRC,1996,0
Greece,GRC,1997,0
Greece,GRC,1998,0
Greece,GRC,1999,0
Greece,GRC,2000,0
Greece,GRC,2001,0
Greece,GRC,2002,0
Greece,GRC,2004,0
Greece,GRC,2005,0
Greece,GRC,2006,0
Greece,GRC,2007,0
Greece,GRC,2008,0
Greece,GRC,2010,0
Greece,GRC,2011,0
Greece,GRC,2013,0
Greece,GRC,2014,0
Greece,GRC,2015,0
Greece,GRC,2016,0
Greece,GRC,2017,0
Guatemala,GTM,141 BCE,0
Guatemala,GTM,79,0
Guatemala,GTM,450,0
Guatemala,GTM,764,0
Guatemala,GTM,1169,0
Guatemala,GTM,1300,0
Guatemala,GTM,1362,0
Guatemala,GTM,1410,0
Guatemala,GTM,1485,0
Guatemala,GTM,1510,0
Guatemala,GTM,1536,0
Guatemala,GTM,1538,0
Guatemala,GTM,1568,0
Guatemala,GTM,1570,0
Guatemala,GTM,1580,0
Guatemala,GTM,1586,0
Guatemala,GTM,1595,0
Guatemala,GTM,1598,0
Guatemala,GTM,1600,0
Guatemala,GTM,1629,0
Guatemala,GTM,1630,0
Guatemala,GTM,1631,0
Guatemala,GTM,1638,0
Guatemala,GTM,1640,0
Guatemala,GTM,1650,0
Guatemala,GTM,1660,0
Guatemala,GTM,1663,0
Guatemala,GTM,1664,0
Guatemala,GTM,1669,0
Guatemala,GTM,1672,0
Guatemala,GTM,1677,0
Guatemala,GTM,1682,0
Guatemala,GTM,1684,0
Guatemala,GTM,1711,0
Guatemala,GTM,1716,0
Guatemala,GTM,1717,0
Guatemala,GTM,1718,0
Guatemala,GTM,1721,0
Guatemala,GTM,1727,0
Guatemala,GTM,1737,0
Guatemala,GTM,1741,0
Guatemala,GTM,1754,0
Guatemala,GTM,1755,0
Guatemala,GTM,1757,0
Guatemala,GTM,1760,0
Guatemala,GTM,1766,0
Guatemala,GTM,1772,0
Guatemala,GTM,1775,0
Guatemala,GTM,1778,0
Guatemala,GTM,1779,0
Guatemala,GTM,1780,0
Guatemala,GTM,1781,0
Guatemala,GTM,1783,0
Guatemala,GTM,1784,0
Guatemala,GTM,1785,0
Guatemala,GTM,1786,0
Guatemala,GTM,1790,0
Guatemala,GTM,1792,0
Guatemala,GTM,1794,0
Guatemala,GTM,1800,0
Guatemala,GTM,1801,0
Guatemala,GTM,1805,0
Guatemala,GTM,1812,0
Guatemala,GTM,1814,0
Guatemala,GTM,1815,0
Guatemala,GTM,1816,0
Guatemala,GTM,1822,0
Guatemala,GTM,1832,0
Guatemala,GTM,1833,0
Guatemala,GTM,1838,0
Guatemala,GTM,1840,0
Guatemala,GTM,1843,0
Guatemala,GTM,1845,0
Guatemala,GTM,1846,0
Guatemala,GTM,1848,0
Guatemala,GTM,1853,0
Guatemala,GTM,1854,0
Guatemala,GTM,1856,0
Guatemala,GTM,1860,0
Guatemala,GTM,1861,0
Guatemala,GTM,1864,0
Guatemala,GTM,1866,0
Guatemala,GTM,1867,0
Guatemala,GTM,1868,0
Guatemala,GTM,1869,0
Guatemala,GTM,1871,0
Guatemala,GTM,1872,0
Guatemala,GTM,1873,0
Guatemala,GTM,1874,0
Guatemala,GTM,1875,0
Guatemala,GTM,1877,0
Guatemala,GTM,1878,0
Guatemala,GTM,1883,0
Guatemala,GTM,1885,0
Guatemala,GTM,1886,0
Guatemala,GTM,1887,0
Guatemala,GTM,1888,0
Guatemala,GTM,1892,0
Guatemala,GTM,1893,0
Guatemala,GTM,1894,0
Guatemala,GTM,1895,0
Guatemala,GTM,1896,0
Guatemala,GTM,1897,0
Guatemala,GTM,1899,0
Guatemala,GTM,1900,0
Guatemala,GTM,1902,10000
Guatemala,GTM,1903,0
Guatemala,GTM,1904,0
Guatemala,GTM,1905,0
Guatemala,GTM,1906,0
Guatemala,GTM,1907,0
Guatemala,GTM,1909,0
Guatemala,GTM,1910,0
Guatemala,GTM,1911,0
Guatemala,GTM,1912,0
Guatemala,GTM,1913,0
Guatemala,GTM,1914,0
Guatemala,GTM,1917,0
Guatemala,GTM,1919,0
Guatemala,GTM,1920,0
Guatemala,GTM,1921,0
Guatemala,GTM,1923,0
Guatemala,GTM,1924,0
Guatemala,GTM,1926,0
Guatemala,GTM,1927,0
Guatemala,GTM,1928,0
Guatemala,GTM,1929,200
Guatemala,GTM,1930,0
Guatemala,GTM,1931,0
Guatemala,GTM,1932,0
Guatemala,GTM,1933,0
Guatemala,GTM,1934,0
Guatemala,GTM,1936,0
Guatemala,GTM,1937,0
Guatemala,GTM,1938,0
Guatemala,GTM,1939,0
Guatemala,GTM,1940,0
Guatemala,GTM,1941,0
Guatemala,GTM,1943,0
Guatemala,GTM,1944,0
Guatemala,GTM,1946,0
Guatemala,GTM,1947,0
Guatemala,GTM,1949,0
Guatemala,GTM,1950,0
Guatemala,GTM,1951,0
Guatemala,GTM,1952,0
Guatemala,GTM,1953,0
Guatemala,GTM,1954,0
Guatemala,GTM,1955,0
Guatemala,GTM,1957,0
Guatemala,GTM,1958,0
Guatemala,GTM,1961,0
Guatemala,GTM,1962,0
Guatemala,GTM,1963,7
Guatemala,GTM,1964,0
Guatemala,GTM,1965,0
Guatemala,GTM,1966,0
Guatemala,GTM,1967,0
Guatemala,GTM,1968,0
Guatemala,GTM,1969,0
Guatemala,GTM,1970,0
Guatemala,GTM,1971,10
Guatemala,GTM,1972,0
Guatemala,GTM,1973,0
Guatemala,GTM,1974,0
Guatemala,GTM,1975,0
Guatemala,GTM,1976,0
Guatemala,GTM,1977,0
Guatemala,GTM,1978,1
Guatemala,GTM,1979,0
Guatemala,GTM,1980,0
Guatemala,GTM,1981,0
Guatemala,GTM,1982,0
Guatemala,GTM,1983,0
Guatemala,GTM,1984,0
Guatemala,GTM,1985,0
Guatemala,GTM,1986,0
Guatemala,GTM,1987,0
Guatemala,GTM,1988,0
Guatemala,GTM,1989,0
Guatemala,GTM,1990,4
Guatemala,GTM,1991,0
Guatemala,GTM,1992,0
Guatemala,GTM,1993,0
Guatemala,GTM,1994,0
Guatemala,GTM,1995,1
Guatemala,GTM,1996,0
Guatemala,GTM,1997,0
Guatemala,GTM,1998,0
Guatemala,GTM,1999,0
Guatemala,GTM,2000,0
Guatemala,GTM,2001,0
Guatemala,GTM,2002,0
Guatemala,GTM,2004,0
Guatemala,GTM,2005,0
Guatemala,GTM,2006,0
Guatemala,GTM,2007,0
Guatemala,GTM,2008,0
Guatemala,GTM,2010,1
Guatemala,GTM,2011,0
Guatemala,GTM,2013,0
Guatemala,GTM,2014,0
Guatemala,GTM,2015,0
Guatemala,GTM,2016,0
Guatemala,GTM,2017,0
Iceland,ISL,141 BCE,0
Iceland,ISL,79,0
Iceland,ISL,450,0
Iceland,ISL,764,0
Iceland,ISL,1169,0
Iceland,ISL,1300,600
Iceland,ISL,1362,220
Iceland,ISL,1410,0
Iceland,ISL,1485,0
Iceland,ISL,1510,1
Iceland,ISL,1536,0
Iceland,ISL,1538,0
Iceland,ISL,1568,0
Iceland,ISL,1570,0
Iceland,ISL,1580,0
Iceland,ISL,1586,0
Iceland,ISL,1595,0
Iceland,ISL,1598,0
Iceland,ISL,1600,0
Iceland,ISL,1629,4
Iceland,ISL,1630,0
Iceland,ISL,1631,0
Iceland,ISL,1638,0
Iceland,ISL,1640,0
Iceland,ISL,1650,0
Iceland,ISL,1660,0
Iceland,ISL,1663,0
Iceland,ISL,1664,0
Iceland,ISL,1669,0
Iceland,ISL,1672,0
Iceland,ISL,1677,0
Iceland,ISL,1682,0
Iceland,ISL,1684,1
Iceland,ISL,1711,0
Iceland,ISL,1716,0
Iceland,ISL,1717,0
Iceland,ISL,1718,0
Iceland,ISL,1721,0
Iceland,ISL,1727,3
Iceland,ISL,1737,0
Iceland,ISL,1741,0
Iceland,ISL,1754,0
Iceland,ISL,1755,2
Iceland,ISL,1757,0
Iceland,ISL,1760,0
Iceland,ISL,1766,0
Iceland,ISL,1772,0
Iceland,ISL,1775,0
Iceland,ISL,1778,0
Iceland,ISL,1779,0
Iceland,ISL,1780,0
Iceland,ISL,1781,0
Iceland,ISL,1783,0
Iceland,ISL,1784,9350
Iceland,ISL,1785,0
Iceland,ISL,1786,0
Iceland,ISL,1790,0
Iceland,ISL,1792,0
Iceland,ISL,1794,0
Iceland,ISL,1800,0
Iceland,ISL,1801,0
Iceland,ISL,1805,0
Iceland,ISL,1812,0
Iceland,ISL,1814,0
Iceland,ISL,1815,0
Iceland,ISL,1816,0
Iceland,ISL,1822,0
Iceland,ISL,1832,0
Iceland,ISL,1833,0
Iceland,ISL,1838,0
Iceland,ISL,1840,0
Iceland,ISL,1843,0
Iceland,ISL,1845,0
Iceland,ISL,1846,0
Iceland,ISL,1848,0
Iceland,ISL,1853,0
Iceland,ISL,1854,0
Iceland,ISL,1856,0
Iceland,ISL,1860,1
Iceland,ISL,1861,0
Iceland,ISL,1864,0
Iceland,ISL,1866,0
Iceland,ISL,1867,0
Iceland,ISL,1868,0
Iceland,ISL,1869,0
Iceland,ISL,1871,0
Iceland,ISL,1872,0
Iceland,ISL,1873,0
Iceland,ISL,1874,0
Iceland,ISL,1875,0
Iceland,ISL,1877,0
Iceland,ISL,1878,0
Iceland,ISL,1883,0
Iceland,ISL,1885,0
Iceland,ISL,1886,0
Iceland,ISL,1887,0
Iceland,ISL,1888,0
Iceland,ISL,1892,0
Iceland,ISL,1893,0
Iceland,ISL,1894,0
Iceland,ISL,1895,0
Iceland,ISL,1896,0
Iceland,ISL,1897,0
Iceland,ISL,1899,0
Iceland,ISL,1900,0
Iceland,ISL,1902,0
Iceland,ISL,1903,0
Iceland,ISL,1904,0
Iceland,ISL,1905,0
Iceland,ISL,1906,0
Iceland,ISL,1907,0
Iceland,ISL,1909,0
Iceland,ISL,1910,0
Iceland,ISL,1911,0
Iceland,ISL,1912,0
Iceland,ISL,1913,0
Iceland,ISL,1914,0
Iceland,ISL,1917,0
Iceland,ISL,1919,0
Iceland,ISL,1920,0
Iceland,ISL,1921,0
Iceland,ISL,1923,0
Iceland,ISL,1924,0
Iceland,ISL,1926,0
Iceland,ISL,1927,1
Iceland,ISL,1928,0
Iceland,ISL,1929,0
Iceland,ISL,1930,0
Iceland,ISL,1931,0
Iceland,ISL,1932,0
Iceland,ISL,1933,0
Iceland,ISL,1934,0
Iceland,ISL,1936,0
Iceland,ISL,1937,0
Iceland,ISL,1938,0
Iceland,ISL,1939,0
Iceland,ISL,1940,0
Iceland,ISL,1941,0
Iceland,ISL,1943,0
Iceland,ISL,1944,0
Iceland,ISL,1946,0
Iceland,ISL,1947,1
Iceland,ISL,1949,0
Iceland,ISL,1950,0
Iceland,ISL,1951,0
Iceland,ISL,1952,0
Iceland,ISL,1953,0
Iceland,ISL,1954,0
Iceland,ISL,1955,0
Iceland,ISL,1957,0
Iceland,ISL,1958,0
Iceland,ISL,1961,0
Iceland,ISL,1962,0
Iceland,ISL,1963,0
Iceland,ISL,1964,0
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,1
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2010,2
Iceland,ISL,2011,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Indonesia,IDN,141 BCE,0
Indonesia,IDN,79,0
Indonesia,IDN,450,0
Indonesia,IDN,764,0
Indonesia,IDN,1169,0
Indonesia,IDN,1300,0
Indonesia,IDN,1362,0
Indonesia,IDN,1410,0
Indonesia,IDN,1485,0
Indonesia,IDN,1510,0
Indonesia,IDN,1536,0
Indonesia,IDN,1538,0
Indonesia,IDN,1568,0
Indonesia,IDN,1570,0
Indonesia,IDN,1580,0
Indonesia,IDN,1586,10000
Indonesia,IDN,1595,0
Indonesia,IDN,1598,0
Indonesia,IDN,1600,0
Indonesia,IDN,1629,0
Indonesia,IDN,1630,0
Indonesia,IDN,1631,0
Indonesia,IDN,1638,1001
Indonesia,IDN,1640,0
Indonesia,IDN,1650,0
Indonesia,IDN,1660,0
Indonesia,IDN,1663,0
Indonesia,IDN,1664,0
Indonesia,IDN,1669,0
Indonesia,IDN,1672,3000
Indonesia,IDN,1677,0
Indonesia,IDN,1682,0
Indonesia,IDN,1684,0
Indonesia,IDN,1711,3000
Indonesia,IDN,1716,0
Indonesia,IDN,1717,0
Indonesia,IDN,1718,0
Indonesia,IDN,1721,0
Indonesia,IDN,1727,0
Indonesia,IDN,1737,0
Indonesia,IDN,1741,0
Indonesia,IDN,1754,0
Indonesia,IDN,1755,0
Indonesia,IDN,1757,0
Indonesia,IDN,1760,2000
Indonesia,IDN,1766,0
Indonesia,IDN,1772,2992
Indonesia,IDN,1775,1300
Indonesia,IDN,1778,0
Indonesia,IDN,1779,0
Indonesia,IDN,1780,0
Indonesia,IDN,1781,0
Indonesia,IDN,1783,0
Indonesia,IDN,1784,0
Indonesia,IDN,1785,0
Indonesia,IDN,1786,38
Indonesia,IDN,1790,0
Indonesia,IDN,1792,0
Indonesia,IDN,1794,0
Indonesia,IDN,1800,0
Indonesia,IDN,1801,0
Indonesia,IDN,1805,0
Indonesia,IDN,1812,953
Indonesia,IDN,1814,0
Indonesia,IDN,1815,60000
Indonesia,IDN,1816,0
Indonesia,IDN,1822,4111
Indonesia,IDN,1832,32
Indonesia,IDN,1833,126
Indonesia,IDN,1838,4
Indonesia,IDN,1840,0
Indonesia,IDN,1843,4
Indonesia,IDN,1845,118
Indonesia,IDN,1846,0
Indonesia,IDN,1848,21
Indonesia,IDN,1853,0
Indonesia,IDN,1854,0
Indonesia,IDN,1856,2806
Indonesia,IDN,1860,0
Indonesia,IDN,1861,326
Indonesia,IDN,1864,54
Indonesia,IDN,1866,0
Indonesia,IDN,1867,0
Indonesia,IDN,1868,0
Indonesia,IDN,1869,10
Indonesia,IDN,1871,401
Indonesia,IDN,1872,400
Indonesia,IDN,1873,0
Indonesia,IDN,1874,0
Indonesia,IDN,1875,0
Indonesia,IDN,1877,0
Indonesia,IDN,1878,0
Indonesia,IDN,1883,36417
Indonesia,IDN,1885,74
Indonesia,IDN,1886,0
Indonesia,IDN,1887,0
Indonesia,IDN,1888,0
Indonesia,IDN,1892,1712
Indonesia,IDN,1893,0
Indonesia,IDN,1894,0
Indonesia,IDN,1895,0
Indonesia,IDN,1896,0
Indonesia,IDN,1897,0
Indonesia,IDN,1899,0
Indonesia,IDN,1900,0
Indonesia,IDN,1902,16
Indonesia,IDN,1903,0
Indonesia,IDN,1904,0
Indonesia,IDN,1905,0
Indonesia,IDN,1906,0
Indonesia,IDN,1907,1
Indonesia,IDN,1909,221
Indonesia,IDN,1910,0
Indonesia,IDN,1911,0
Indonesia,IDN,1912,0
Indonesia,IDN,1913,138
Indonesia,IDN,1914,0
Indonesia,IDN,1917,0
Indonesia,IDN,1919,5110
Indonesia,IDN,1920,33
Indonesia,IDN,1921,0
Indonesia,IDN,1923,4
Indonesia,IDN,1924,0
Indonesia,IDN,1926,0
Indonesia,IDN,1927,0
Indonesia,IDN,1928,266
Indonesia,IDN,1929,0
Indonesia,IDN,1930,1369
Indonesia,IDN,1931,0
Indonesia,IDN,1932,0
Indonesia,IDN,1933,0
Indonesia,IDN,1934,0
Indonesia,IDN,1936,0
Indonesia,IDN,1937,0
Indonesia,IDN,1938,0
Indonesia,IDN,1939,10
Indonesia,IDN,1940,1
Indonesia,IDN,1941,0
Indonesia,IDN,1943,0
Indonesia,IDN,1944,117
Indonesia,IDN,1946,6
Indonesia,IDN,1947,0
Indonesia,IDN,1949,0
Indonesia,IDN,1950,6
Indonesia,IDN,1951,7
Indonesia,IDN,1952,0
Indonesia,IDN,1953,69
Indonesia,IDN,1954,0
Indonesia,IDN,1955,0
Indonesia,IDN,1957,0
Indonesia,IDN,1958,1
