Entity,Code,Year,
Guatemala,GTM,2011,0
Guatemala,GTM,2012,0
Guatemala,GTM,2013,0
Guatemala,GTM,2014,0
Guatemala,GTM,2015,0
Indonesia,IDN,1956,0
Indonesia,IDN,1957,0
Indonesia,IDN,1958,0
Indonesia,IDN,1959,0
Indonesia,IDN,1960,0
Indonesia,IDN,1961,0
Indonesia,IDN,1962,0
Indonesia,IDN,1963,0
Indonesia,IDN,1964,0
Indonesia,IDN,1965,1
Indonesia,IDN,1966,1
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,1
Indonesia,IDN,1976,1
Indonesia,IDN,1977,1
Indonesia,IDN,1978,1
Indonesia,IDN,1979,1
Indonesia,IDN,1980,1
Indonesia,IDN,1981,1
Indonesia,IDN,1982,1
Indonesia,IDN,1983,1
Indonesia,IDN,1984,1
Indonesia,IDN,1985,1
Indonesia,IDN,1986,1
Indonesia,IDN,1987,1
Indonesia,IDN,1988,1
Indonesia,IDN,1989,1
Indonesia,IDN,1990,1
Indonesia,IDN,1991,1
Indonesia,IDN,1992,1
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0
Indonesia,IDN,2009,0
Indonesia,IDN,2010,0
Indonesia,IDN,2011,0
Indonesia,IDN,2012,0
Indonesia,IDN,2013,0
Indonesia,IDN,2014,0
Indonesia,IDN,2015,0
Iran,IRN,1956,0
Iran,IRN,1957,0
Iran,IRN,1958,0
Iran,IRN,1959,0
Iran,IRN,1960,0
Iran,IRN,1961,0
Iran,IRN,1962,0
Iran,IRN,1963,0
Iran,IRN,1964,0
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,1
Iran,IRN,1982,1
Iran,IRN,1983,1
Iran,IRN,1984,1
Iran,IRN,1985,1
Iran,IRN,1986,1
Iran,IRN,1987,1
Iran,IRN,1988,1
Iran,IRN,1989,1
Iran,IRN,1990,1
Iran,IRN,1991,1
Iran,IRN,1992,1
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0
Iran,IRN,2007,0
Iran,IRN,2008,0
Iran,IRN,2009,0
Iran,IRN,2010,0
Iran,IRN,2011,0
Iran,IRN,2012,0
Iran,IRN,2013,0
Iran,IRN,2014,0
Iran,IRN,2015,0
Iraq,IRQ,1956,0
Iraq,IRQ,1957,0
Iraq,IRQ,1958,0
Iraq,IRQ,1959,0
Iraq,IRQ,1960,0
Iraq,IRQ,1961,0
Iraq,IRQ,1962,0
Iraq,IRQ,1963,1
Iraq,IRQ,1964,1
Iraq,IRQ,1965,1
Iraq,IRQ,1966,1
Iraq,IRQ,1967,1
Iraq,IRQ,1968,1
Iraq,IRQ,1969,1
Iraq,IRQ,1970,1
Iraq,IRQ,1971,1
Iraq,IRQ,1972,1
Iraq,IRQ,1973,1
Iraq,IRQ,1974,1
Iraq,IRQ,1975,1
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,1
Iraq,IRQ,1989,1
Iraq,IRQ,1990,1
Iraq,IRQ,1991,1
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,1
Iraq,IRQ,2015,1
Myanmar,MMR,1956,0
Myanmar,MMR,1957,0
Myanmar,MMR,1958,0
Myanmar,MMR,1959,0
Myanmar,MMR,1960,0
Myanmar,MMR,1961,0
Myanmar,MMR,1962,0
Myanmar,MMR,1963,0
Myanmar,MMR,1964,0
Myanmar,MMR,1965,0
Myanmar,MMR,1966,0
Myanmar,MMR,1967,0
Myanmar,MMR,1968,0
Myanmar,MMR,1969,0
Myanmar,MMR,1970,0
Myanmar,MMR,1971,0
Myanmar,MMR,1972,0
Myanmar,MMR,1973,0
Myanmar,MMR,1974,0
Myanmar,MMR,1975,0
Myanmar,MMR,1976,0
Myanmar,MMR,1977,0
Myanmar,MMR,1978,1
Myanmar,MMR,1979,0
Myanmar,MMR,1980,0
Myanmar,MMR,1981,0
Myanmar,MMR,1982,0
Myanmar,MMR,1983,0
Myanmar,MMR,1984,0
Myanmar,MMR,1985,0
Myanmar,MMR,1986,0
Myanmar,MMR,1987,0
Myanmar,MMR,1988,0
Myanmar,MMR,1989,0
Myanmar,MMR,1990,0
Myanmar,MMR,1991,0
Myanmar,MMR,1992,0
Myanmar,MMR,1993,0
Myanmar,MMR,1994,0
Myanmar,MMR,1995,0
Myanmar,MMR,1996,0
Myanmar,MMR,1997,0
Myanmar,MMR,1998,0
Myanmar,MMR,1999,0
Myanmar,MMR,2000,0
Myanmar,MMR,2001,0
Myanmar,MMR,2002,0
Myanmar,MMR,2003,0
Myanmar,MMR,2004,0
Myanmar,MMR,2005,0
Myanmar,MMR,2006,0
Myanmar,MMR,2007,0
Myanmar,MMR,2008,0
Myanmar,MMR,2009,0
Myanmar,MMR,2010,0
Myanmar,MMR,2011,0
Myanmar,MMR,2012,0
Myanmar,MMR,2013,0
Myanmar,MMR,2014,0
Myanmar,MMR,2015,0
Nigeria,NGA,1956,0
Nigeria,NGA,1957,0
Nigeria,NGA,1958,0
Nigeria,NGA,1959,0
Nigeria,NGA,1960,0
Nigeria,NGA,1961,0
Nigeria,NGA,1962,0
Nigeria,NGA,1963,0
Nigeria,NGA,1964,0
Nigeria,NGA,1965,0
Nigeria,NGA,1966,0
Nigeria,NGA,1967,1
Nigeria,NGA,1968,1
Nigeria,NGA,1969,1
Nigeria,NGA,1970,1
Nigeria,NGA,1971,0
Nigeria,NGA,1972,0
Nigeria,NGA,1973,0
Nigeria,NGA,1974,0
Nigeria,NGA,1975,0
Nigeria,NGA,1976,0
Nigeria,NGA,1977,0
Nigeria,NGA,1978,0
Nigeria,NGA,1979,0
Nigeria,NGA,1980,0
Nigeria,NGA,1981,0
Nigeria,NGA,1982,0
Nigeria,NGA,1983,0
Nigeria,NGA,1984,0
Nigeria,NGA,1985,0
Nigeria,NGA,1986,0
Nigeria,NGA,1987,0
Nigeria,NGA,1988,0
Nigeria,NGA,1989,0
Nigeria,NGA,1990,0
Nigeria,NGA,1991,0
Nigeria,NGA,1992,0
Nigeria,NGA,1993,0
Nigeria,NGA,1994,0
Nigeria,NGA,1995,0
Nigeria,NGA,1996,0
Nigeria,NGA,1997,0
Nigeria,NGA,1998,0
Nigeria,NGA,1999,0
Nigeria,NGA,2000,0
Nigeria,NGA,2001,0
Nigeria,NGA,2002,0
Nigeria,NGA,2003,0
Nigeria,NGA,2004,0
Nigeria,NGA,2005,0
Nigeria,NGA,2006,0
Nigeria,NGA,2007,0
Nigeria,NGA,2008,0
Nigeria,NGA,2009,0
Nigeria,NGA,2010,0
Nigeria,NGA,2011,0
Nigeria,NGA,2012,0
Nigeria,NGA,2013,0
Nigeria,NGA,2014,0
Nigeria,NGA,2015,0
Pakistan,PAK,1956,0
Pakistan,PAK,1957,0
Pakistan,PAK,1958,0
Pakistan,PAK,1959,0
Pakistan,PAK,1960,0
Pakistan,PAK,1961,0
Pakistan,PAK,1962,0
Pakistan,PAK,1963,0
Pakistan,PAK,1964,0
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,1
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0
Pakistan,PAK,2013,0
Pakistan,PAK,2014,0
Pakistan,PAK,2015,0
Philippines,PHL,1956,0
Philippines,PHL,1957,0
Philippines,PHL,1958,0
Philippines,PHL,1959,0
Philippines,PHL,1960,0
Philippines,PHL,1961,0
Philippines,PHL,1962,0
Philippines,PHL,1963,0
Philippines,PHL,1964,0
Philippines,PHL,1965,0
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,1
Philippines,PHL,1973,1
Philippines,PHL,1974,1
Philippines,PHL,1975,1
Philippines,PHL,1976,1
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0
Philippines,PHL,2006,0
Philippines,PHL,2007,0
Philippines,PHL,2008,0
Philippines,PHL,2009,0
Philippines,PHL,2010,0
Philippines,PHL,2011,0
Philippines,PHL,2012,0
Philippines,PHL,2013,0
Philippines,PHL,2014,0
Philippines,PHL,2015,0
Rwanda,RWA,1956,0
Rwanda,RWA,1957,0
Rwanda,RWA,1958,0
Rwanda,RWA,1959,0
Rwanda,RWA,1960,0
Rwanda,RWA,1961,0
Rwanda,RWA,1962,0
Rwanda,RWA,1963,1
Rwanda,RWA,1964,1
Rwanda,RWA,1965,0
Rwanda,RWA,1966,0
Rwanda,RWA,1967,0
Rwanda,RWA,1968,0
Rwanda,RWA,1969,0
Rwanda,RWA,1970,0
Rwanda,RWA,1971,0
Rwanda,RWA,1972,0
Rwanda,RWA,1973,0
Rwanda,RWA,1974,0
Rwanda,RWA,1975,0
Rwanda,RWA,1976,0
Rwanda,RWA,1977,0
Rwanda,RWA,1978,0
Rwanda,RWA,1979,0
Rwanda,RWA,1980,0
Rwanda,RWA,1981,0
Rwanda,RWA,1982,0
Rwanda,RWA,1983,0
Rwanda,RWA,1984,0
Rwanda,RWA,1985,0
Rwanda,RWA,1986,0
Rwanda,RWA,1987,0
Rwanda,RWA,1988,0
Rwanda,RWA,1989,0
Rwanda,RWA,1990,0
Rwanda,RWA,1991,0
Rwanda,RWA,1992,0
Rwanda,RWA,1993,0
Rwanda,RWA,1994,1
Rwanda,RWA,1995,0
Rwanda,RWA,1996,0
Rwanda,RWA,1997,0
Rwanda,RWA,1998,0
Rwanda,RWA,1999,0
Rwanda,RWA,2000,0
Rwanda,RWA,2001,0
Rwanda,RWA,2002,0
Rwanda,RWA,2003,0
Rwanda,RWA,2004,0
Rwanda,RWA,2005,0
Rwanda,RWA,2006,0
Rwanda,RWA,2007,0
Rwanda,RWA,2008,0
Rwanda,RWA,2009,0
Rwanda,RWA,2010,0
Rwanda,RWA,2011,0
Rwanda,RWA,2012,0
Rwanda,RWA,2013,0
Rwanda,RWA,2014,0
Rwanda,RWA,2015,0
Somalia,SOM,1956,0
Somalia,SOM,1957,0
Somalia,SOM,1958,0
Somalia,SOM,1959,0
Somalia,SOM,1960,0
Somalia,SOM,1961,0
Somalia,SOM,1962,0
Somalia,SOM,1963,0
Somalia,SOM,1964,0
Somalia,SOM,1965,0
Somalia,SOM,1966,0
Somalia,SOM,1967,0
Somalia,SOM,1968,0
Somalia,SOM,1969,0
Somalia,SOM,1970,0
Somalia,SOM,1971,0
Somalia,SOM,1972,0
Somalia,SOM,1973,0
Somalia,SOM,1974,0
Somalia,SOM,1975,0
Somalia,SOM,1976,0
Somalia,SOM,1977,0
Somalia,SOM,1978,0
Somalia,SOM,1979,0
Somalia,SOM,1980,0
Somalia,SOM,1981,0
Somalia,SOM,1982,0
Somalia,SOM,1983,0
Somalia,SOM,1984,0
Somalia,SOM,1985,0
Somalia,SOM,1986,0
Somalia,SOM,1987,0
Somalia,SOM,1988,1
Somalia,SOM,1989,1
Somalia,SOM,1990,1
Somalia,SOM,1991,1
Somalia,SOM,1992,0
Somalia,SOM,1993,0
Somalia,SOM,1994,0
Somalia,SOM,1995,0
Somalia,SOM,1996,0
Somalia,SOM,1997,0
Somalia,SOM,1998,0
Somalia,SOM,1999,0
Somalia,SOM,2000,0
Somalia,SOM,2001,0
Somalia,SOM,2002,0
Somalia,SOM,2003,0
Somalia,SOM,2004,0
Somalia,SOM,2005,0
Somalia,SOM,2006,0
Somalia,SOM,2007,0
Somalia,SOM,2008,0
Somalia,SOM,2009,0
Somalia,SOM,2010,0
Somalia,SOM,2011,0
Somalia,SOM,2012,0
Somalia,SOM,2013,0
Somalia,SOM,2014,0
Somalia,SOM,2015,0
Sri Lanka,LKA,1956,0
Sri Lanka,LKA,1957,0
Sri Lanka,LKA,1958,0
Sri Lanka,LKA,1959,0
Sri Lanka,LKA,1960,0
Sri Lanka,LKA,1961,0
Sri Lanka,LKA,1962,0
Sri Lanka,LKA,1963,0
Sri Lanka,LKA,1964,0
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,1
Sri Lanka,LKA,1990,1
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0
Sri Lanka,LKA,2001,0
Sri Lanka,LKA,2002,0
Sri Lanka,LKA,2003,0
Sri Lanka,LKA,2004,0
Sri Lanka,LKA,2005,0
Sri Lanka,LKA,2006,0
Sri Lanka,LKA,2007,0
Sri Lanka,LKA,2008,1
Sri Lanka,LKA,2009,1
Sri Lanka,LKA,2010,0
Sri Lanka,LKA,2011,0
Sri Lanka,LKA,2012,0
Sri Lanka,LKA,2013,0
Sri Lanka,LKA,2014,0
Sri Lanka,LKA,2015,0
Sudan,SDN,1956,1
Sudan,SDN,1957,1
Sudan,SDN,1958,1
Sudan,SDN,1959,1
Sudan,SDN,1960,1
Sudan,SDN,1961,1
Sudan,SDN,1962,1
Sudan,SDN,1963,1
Sudan,SDN,1964,1
Sudan,SDN,1965,1
Sudan,SDN,1966,1
Sudan,SDN,1967,1
Sudan,SDN,1968,1
Sudan,SDN,1969,1
Sudan,SDN,1970,1
Sudan,SDN,1971,1
Sudan,SDN,1972,1
Sudan,SDN,1973,0
Sudan,SDN,1974,0
Sudan,SDN,1975,0
Sudan,SDN,1976,0
Sudan,SDN,1977,0
Sudan,SDN,1978,0
Sudan,SDN,1979,0
Sudan,SDN,1980,0
Sudan,SDN,1981,0
Sudan,SDN,1982,0
Sudan,SDN,1983,1
Sudan,SDN,1984,1
Sudan,SDN,1985,1
Sudan,SDN,1986,1
Sudan,SDN,1987,1
Sudan,SDN,1988,1
Sudan,SDN,1989,1
Sudan,SDN,1990,1
Sudan,SDN,1991,1
Sudan,SDN,1992,1
Sudan,SDN,1993,1
Sudan,SDN,1994,1
Sudan,SDN,1995,1
Sudan,SDN,1996,1
Sudan,SDN,1997,1
Sudan,SDN,1998,1
Sudan,SDN,1999,1
Sudan,SDN,2000,1
Sudan,SDN,2001,1
Sudan,SDN,2002,1
Sudan,SDN,2003,1
Sudan,SDN,2004,1
Sudan,SDN,2005,1
Sudan,SDN,2006,1
Sudan,SDN,2007,1
Sudan,SDN,2008,1
Sudan,SDN,2009,1
Sudan,SDN,2010,1
Sudan,SDN,2011,1
Sudan,SDN,2012,0
Sudan,SDN,2013,0
Sudan,SDN,2014,0
Sudan,SDN,2015,0
Syria,SYR,1956,0
Syria,SYR,1957,0
Syria,SYR,1958,0
Syria,SYR,1959,0
Syria,SYR,1960,0
Syria,SYR,1961,0
Syria,SYR,1962,0
Syria,SYR,1963,0
Syria,SYR,1964,0
Syria,SYR,1965,0
Syria,SYR,1966,0
Syria,SYR,1967,0
Syria,SYR,1968,0
Syria,SYR,1969,0
Syria,SYR,1970,0
Syria,SYR,1971,0
Syria,SYR,1972,0
Syria,SYR,1973,0
Syria,SYR,1974,0
Syria,SYR,1975,0
Syria,SYR,1976,0
Syria,SYR,1977,0
Syria,SYR,1978,0
Syria,SYR,1979,0
Syria,SYR,1980,0
Syria,SYR,1981,1
Syria,SYR,1982,1
Syria,SYR,1983,0
Syria,SYR,1984,0
Syria,SYR,1985,0
Syria,SYR,1986,0
Syria,SYR,1987,0
Syria,SYR,1988,0
Syria,SYR,1989,0
Syria,SYR,1990,0
Syria,SYR,1991,0
Syria,SYR,1992,0
Syria,SYR,1993,0
Syria,SYR,1994,0
Syria,SYR,1995,0
Syria,SYR,1996,0
Syria,SYR,1997,0
Syria,SYR,1998,0
Syria,SYR,1999,0
Syria,SYR,2000,0
Syria,SYR,2001,0
Syria,SYR,2002,0
Syria,SYR,2003,0
Syria,SYR,2004,0
Syria,SYR,2005,0
Syria,SYR,2006,0
Syria,SYR,2007,0
Syria,SYR,2008,0
Syria,SYR,2009,0
Syria,SYR,2010,0
Syria,SYR,2011,0
Syria,SYR,2012,0
Syria,SYR,2013,0
Syria,SYR,2014,0
Syria,SYR,2015,0
Uganda,UGA,1956,0
Uganda,UGA,1957,0
Uganda,UGA,1958,0
Uganda,UGA,1959,0
Uganda,UGA,1960,0
Uganda,UGA,1961,0
Uganda,UGA,1962,0
Uganda,UGA,1963,0
Uganda,UGA,1964,0
Uganda,UGA,1965,0
Uganda,UGA,1966,0
Uganda,UGA,1967,0
Uganda,UGA,1968,0
Uganda,UGA,1969,0
Uganda,UGA,1970,0
Uganda,UGA,1971,1
Uganda,UGA,1972,1
Uganda,UGA,1973,1
Uganda,UGA,1974,1
Uganda,UGA,1975,1
Uganda,UGA,1976,1
Uganda,UGA,1977,1
Uganda,UGA,1978,1
Uganda,UGA,1979,1
Uganda,UGA,1980,1
Uganda,UGA,1981,1
Uganda,UGA,1982,1
Uganda,UGA,1983,1
Uganda,UGA,1984,1
Uganda,UGA,1985,1
Uganda,UGA,1986,1
Uganda,UGA,1987,0
Uganda,UGA,1988,0
Uganda,UGA,1989,0
Uganda,UGA,1990,0
Uganda,UGA,1991,0
Uganda,UGA,1992,0
Uganda,UGA,1993,0
Uganda,UGA,1994,0
Uganda,UGA,1995,0
Uganda,UGA,1996,0
Uganda,UGA,1997,0
Uganda,UGA,1998,0
Uganda,UGA,1999,0
Uganda,UGA,2000,0
Uganda,UGA,2001,0
Uganda,UGA,2002,0
Uganda,UGA,2003,0
Uganda,UGA,2004,0
Uganda,UGA,2005,0
Uganda,UGA,2006,0
Uganda,UGA,2007,0
Uganda,UGA,2008,0
Uganda,UGA,2009,0
Uganda,UGA,2010,0
Uganda,UGA,2011,0
Uganda,UGA,2012,0
Uganda,UGA,2013,0
Uganda,UGA,2014,0
Uganda,UGA,2015,0
Vietnam,VNM,1956,0
Vietnam,VNM,1957,0
Vietnam,VNM,1958,0
Vietnam,VNM,1959,0
Vietnam,VNM,1960,0
Vietnam,VNM,1961,0
Vietnam,VNM,1962,0
Vietnam,VNM,1963,0
Vietnam,VNM,1964,0
Vietnam,VNM,1965,1
Vietnam,VNM,1966,1
Vietnam,VNM,1967,1
Vietnam,VNM,1968,1
Vietnam,VNM,1969,1
Vietnam,VNM,1970,1
Vietnam,VNM,1971,1
Vietnam,VNM,1972,1
Vietnam,VNM,1973,1
Vietnam,VNM,1974,1
Vietnam,VNM,1975,1
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0
Vietnam,VNM,2011,0
Vietnam,VNM,2012,0
Vietnam,VNM,2013,0
Vietnam,VNM,2014,0
Vietnam,VNM,2015,0
World,OWID_WRL,1956,1
World,OWID_WRL,1957,1
World,OWID_WRL,1958,1
World,OWID_WRL,1959,2
World,OWID_WRL,1960,1
World,OWID_WRL,1961,1
World,OWID_WRL,1962,2
World,OWID_WRL,1963,3
World,OWID_WRL,1964,4
World,OWID_WRL,1965,6
World,OWID_WRL,1966,6
World,OWID_WRL,1967,6
World,OWID_WRL,1968,6
World,OWID_WRL,1969,7
World,OWID_WRL,1970,7
World,OWID_WRL,1971,8
World,OWID_WRL,1972,8
World,OWID_WRL,1973,9
World,OWID_WRL,1974,8
World,OWID_WRL,1975,11
World,OWID_WRL,1976,10
World,OWID_WRL,1977,9
World,OWID_WRL,1978,11
World,OWID_WRL,1979,10
World,OWID_WRL,1980,7
World,OWID_WRL,1981,8
World,OWID_WRL,1982,8
World,OWID_WRL,1983,8
World,OWID_WRL,1984,8
World,OWID_WRL,1985,8
World,OWID_WRL,1986,8
World,OWID_WRL,1987,7
World,OWID_WRL,1988,10
World,OWID_WRL,1989,10
World,OWID_WRL,1990,9
World,OWID_WRL,1991,7
World,OWID_WRL,1992,6
World,OWID_WRL,1993,4
World,OWID_WRL,1994,4
World,OWID_WRL,1995,2
World,OWID_WRL,1996,1
World,OWID_WRL,1997,1
World,OWID_WRL,1998,3
World,OWID_WRL,1999,3
World,OWID_WRL,2000,2
World,OWID_WRL,2001,2
World,OWID_WRL,2002,2
World,OWID_WRL,2003,1
World,OWID_WRL,2004,1
World,OWID_WRL,2005,1
World,OWID_WRL,2006,1
World,OWID_WRL,2007,1
World,OWID_WRL,2008,2
World,OWID_WRL,2009,2
World,OWID_WRL,2010,1
World,OWID_WRL,2011,1
World,OWID_WRL,2012,0
World,OWID_WRL,2013,1
World,OWID_WRL,2014,2
World,OWID_WRL,2015,2
Yugoslavia,OWID_YGS,1956,0
Yugoslavia,OWID_YGS,1957,0
Yugoslavia,OWID_YGS,1958,0
Yugoslavia,OWID_YGS,1959,0
Yugoslavia,OWID_YGS,1960,0
Yugoslavia,OWID_YGS,1961,0
Yugoslavia,OWID_YGS,1962,0
Yugoslavia,OWID_YGS,1963,0
Yugoslavia,OWID_YGS,1964,0
Yugoslavia,OWID_YGS,1965,0
Yugoslavia,OWID_YGS,1966,0
Yugoslavia,OWID_YGS,1967,0
Yugoslavia,OWID_YGS,1968,0
Yugoslavia,OWID_YGS,1969,0
Yugoslavia,OWID_YGS,1970,0
Yugoslavia,OWID_YGS,1971,0
Yugoslavia,OWID_YGS,1972,0
Yugoslavia,OWID_YGS,1973,0
Yugoslavia,OWID_YGS,1974,0
Yugoslavia,OWID_YGS,1975,0
Yugoslavia,OWID_YGS,1976,0
Yugoslavia,OWID_YGS,1977,0
Yugoslavia,OWID_YGS,1978,0
Yugoslavia,OWID_YGS,1979,0
Yugoslavia,OWID_YGS,1980,0
Yugoslavia,OWID_YGS,1981,0
Yugoslavia,OWID_YGS,1982,0
Yugoslavia,OWID_YGS,1983,0
Yugoslavia,OWID_YGS,1984,0
Yugoslavia,OWID_YGS,1985,0
Yugoslavia,OWID_YGS,1986,0
Yugoslavia,OWID_YGS,1987,0
Yugoslavia,OWID_YGS,1988,0
Yugoslavia,OWID_YGS,1989,0
Yugoslavia,OWID_YGS,1990,0
Yugoslavia,OWID_YGS,1991,0
