Entity,Code,Year,Solar (%)
Czech Republic,CZE,1996,0
Czech Republic,CZE,1997,0
Czech Republic,CZE,1998,0
Czech Republic,CZE,1999,0
Czech Republic,CZE,2000,0
Czech Republic,CZE,2001,0
Czech Republic,CZE,2002,0
Czech Republic,CZE,2003,0
Czech Republic,CZE,2004,0.00005024507093375235
Czech Republic,CZE,2005,0.00003473803289107619
Czech Republic,CZE,2006,0.00008515054632957668
Czech Republic,CZE,2007,0.0008868836678612811
Czech Republic,CZE,2008,0.006660883935764164
Czech Republic,CZE,2009,0.04761812797149288
Czech Republic,CZE,2010,0.3166040601436439
Czech Republic,CZE,2011,1.1134928791283265
Czech Republic,CZE,2012,1.1480966565678778
Czech Republic,CZE,2013,1.113803279449845
Czech Republic,CZE,2014,1.166684019120195
Czech Republic,CZE,2015,1.2650077542782905
Czech Republic,CZE,2016,1.2086542193417427
Czech Republic,CZE,2017,1.1883804328740535
Czech Republic,CZE,2018,1.2563726573890723
Denmark,DNK,1965,0
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0
Denmark,DNK,1979,0
Denmark,DNK,1980,0
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0
Denmark,DNK,1984,0
Denmark,DNK,1985,0
Denmark,DNK,1986,0
Denmark,DNK,1987,0
Denmark,DNK,1988,0
Denmark,DNK,1989,0
Denmark,DNK,1990,0
Denmark,DNK,1991,0
Denmark,DNK,1992,0
Denmark,DNK,1993,0
Denmark,DNK,1994,0
Denmark,DNK,1995,0
Denmark,DNK,1996,0.0001468755534328698
Denmark,DNK,1997,0.0003211612347321831
Denmark,DNK,1998,0.0004173992615599183
Denmark,DNK,1999,0.0009484753621762034
Denmark,DNK,2000,0.0013472217164634797
Denmark,DNK,2001,0.0013435461345293741
Denmark,DNK,2002,0.0014383300460701
Denmark,DNK,2003,0.0015846112484329937
Denmark,DNK,2004,0.0020301441414977174
Denmark,DNK,2005,0.0024723857092071363
Denmark,DNK,2006,0.0022952190061841264
Denmark,DNK,2007,0.0027281757418995863
Denmark,DNK,2008,0.0029790136627813983
Denmark,DNK,2009,0.004528611672974823
Denmark,DNK,2010,0.007074759786436021
Denmark,DNK,2011,0.018366232171187942
Denmark,DNK,2012,0.1359936370207078
Denmark,DNK,2013,0.6480294196665977
Denmark,DNK,2014,0.7699990472337737
Denmark,DNK,2015,0.8081456690268413
Denmark,DNK,2016,0.984986286567569
Denmark,DNK,2017,0.9889530193625462
Denmark,DNK,2018,1.270744323259845
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0
Ecuador,ECU,1971,0
Ecuador,ECU,1972,0
Ecuador,ECU,1973,0
Ecuador,ECU,1974,0
Ecuador,ECU,1975,0
Ecuador,ECU,1976,0
Ecuador,ECU,1977,0
Ecuador,ECU,1978,0
Ecuador,ECU,1979,0
Ecuador,ECU,1980,0
Ecuador,ECU,1981,0
Ecuador,ECU,1982,0
Ecuador,ECU,1983,0
Ecuador,ECU,1984,0
Ecuador,ECU,1985,0
Ecuador,ECU,1986,0
Ecuador,ECU,1987,0
Ecuador,ECU,1988,0
Ecuador,ECU,1989,0
Ecuador,ECU,1990,0
Ecuador,ECU,1991,0
Ecuador,ECU,1992,0
Ecuador,ECU,1993,0
Ecuador,ECU,1994,0
Ecuador,ECU,1995,0
Ecuador,ECU,1996,0
Ecuador,ECU,1997,0
Ecuador,ECU,1998,0
Ecuador,ECU,1999,0
Ecuador,ECU,2000,0
Ecuador,ECU,2001,0
Ecuador,ECU,2002,0
Ecuador,ECU,2003,0
Ecuador,ECU,2004,0
Ecuador,ECU,2005,0.000027353906019131963
Ecuador,ECU,2006,0.0000311015310848147
Ecuador,ECU,2007,0.00003612051689029161
Ecuador,ECU,2008,0.00004986786703642434
Ecuador,ECU,2009,0.000014987169635630582
Ecuador,ECU,2010,0
Ecuador,ECU,2011,0.00009419454244613525
Ecuador,ECU,2012,0.0004974528211778947
Ecuador,ECU,2013,0.005411059792172519
Ecuador,ECU,2014,0.023153771483813843
Ecuador,ECU,2015,0.05076748568649393
Ecuador,ECU,2016,0.054715791797250404
Ecuador,ECU,2017,0.050902288346407386
Ecuador,ECU,2018,0.04876982007094219
Egypt,EGY,1965,0
Egypt,EGY,1966,0
Egypt,EGY,1967,0
Egypt,EGY,1968,0
Egypt,EGY,1969,0
Egypt,EGY,1970,0
Egypt,EGY,1971,0
Egypt,EGY,1972,0
Egypt,EGY,1973,0
Egypt,EGY,1974,0
Egypt,EGY,1975,0
Egypt,EGY,1976,0
Egypt,EGY,1977,0
Egypt,EGY,1978,0
Egypt,EGY,1979,0
Egypt,EGY,1980,0
Egypt,EGY,1981,0
Egypt,EGY,1982,0
Egypt,EGY,1983,0
Egypt,EGY,1984,0
Egypt,EGY,1985,0
Egypt,EGY,1986,0
Egypt,EGY,1987,0
Egypt,EGY,1988,0
Egypt,EGY,1989,0
Egypt,EGY,1990,0
Egypt,EGY,1991,0
Egypt,EGY,1992,0
Egypt,EGY,1993,0
Egypt,EGY,1994,0
Egypt,EGY,1995,0
Egypt,EGY,1996,0
Egypt,EGY,1997,0
Egypt,EGY,1998,0
Egypt,EGY,1999,0
Egypt,EGY,2000,0.00009351847824654559
Egypt,EGY,2001,0.0003988879113622249
Egypt,EGY,2002,0.00043630062241143774
Egypt,EGY,2003,0.0004111919328983482
Egypt,EGY,2004,0.00039265974766358307
Egypt,EGY,2005,0.00037402371504245685
Egypt,EGY,2006,0.00035624815623571906
Egypt,EGY,2007,0.00040362223409251834
Egypt,EGY,2008,0.0004733943279324672
Egypt,EGY,2009,0.0006676764084060288
Egypt,EGY,2010,0.0072698643481524045
Egypt,EGY,2011,0.026582903294810084
Egypt,EGY,2012,0.015696706074674147
Egypt,EGY,2013,0.016080109606622223
Egypt,EGY,2014,0.011317503261742278
Egypt,EGY,2015,0.017351406725096667
Egypt,EGY,2016,0.026290853346895997
Egypt,EGY,2017,0.06419604789986512
Egypt,EGY,2018,0.24791107275369484
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0
Estonia,EST,1996,0
Estonia,EST,1997,0
Estonia,EST,1998,0
Estonia,EST,1999,0
Estonia,EST,2000,0
Estonia,EST,2001,0
Estonia,EST,2002,0
Estonia,EST,2003,0
Estonia,EST,2004,0
Estonia,EST,2005,0
Estonia,EST,2006,0
Estonia,EST,2007,0
Estonia,EST,2008,0
Estonia,EST,2009,0.00044560496074083953
Estonia,EST,2010,0.00036797939332591464
Estonia,EST,2011,0.0007159699923737863
Estonia,EST,2012,0.0010624793544339894
Estonia,EST,2013,0.004789375545917717
Estonia,EST,2014,0.010858398898033743
Estonia,EST,2015,0.022153589280287517
Estonia,EST,2016,0.03761825280703742
Estonia,EST,2017,0.043285776343542144
Estonia,EST,2018,0.04155222002958755
Europe,,1965,0
Europe,,1966,0
Europe,,1967,0
Europe,,1968,0
Europe,,1969,0
Europe,,1970,0
Europe,,1971,0
Europe,,1972,0
Europe,,1973,0
Europe,,1974,0
Europe,,1975,0
Europe,,1976,0
Europe,,1977,0
Europe,,1978,0
Europe,,1979,0
Europe,,1980,0
Europe,,1981,0
Europe,,1982,0
Europe,,1983,0
Europe,,1984,0.000013520945266728354
Europe,,1985,0.000011349584167500655
Europe,,1986,0.000011159397901656168
Europe,,1987,0
Europe,,1988,0.000010831207011770876
Europe,,1989,0.00009778748934942995
Europe,,1990,0.00013327024890894505
Europe,,1991,0.0001680128338996349
Europe,,1992,0.0003022745389243482
Europe,,1993,0.0003688760622785258
Europe,,1994,0.0004380904580164619
Europe,,1995,0.0005350018524675453
Europe,,1996,0.0005970084187601948
Europe,,1997,0.000710973521577317
Europe,,1998,0.0009602136154470428
Europe,,1999,0.0010093663507959685
Europe,,2000,0.0014713142130138917
Europe,,2001,0.001836573417305961
Europe,,2002,0.002997431392305629
Europe,,2003,0.004978546832240023
Europe,,2004,0.007852498937209471
Europe,,2005,0.015460426616019287
Europe,,2006,0.025994962309922272
Europe,,2007,0.03965109473013197
Europe,,2008,0.07809963754493794
Europe,,2009,0.15677698811378266
Europe,,2010,0.2477586601227048
Europe,,2011,0.5087381833418465
Europe,,2012,0.784733586779893
Europe,,2013,0.9573860117875832
Europe,,2014,1.1304161465751477
Europe,,2015,1.245167750696143
Europe,,2016,1.2717509199701795
Europe,,2017,1.3746592195428287
Europe,,2018,1.534294345469223
Finland,FIN,1965,0
Finland,FIN,1966,0
Finland,FIN,1967,0
Finland,FIN,1968,0
Finland,FIN,1969,0
Finland,FIN,1970,0
Finland,FIN,1971,0
Finland,FIN,1972,0
Finland,FIN,1973,0
Finland,FIN,1974,0
Finland,FIN,1975,0
Finland,FIN,1976,0
Finland,FIN,1977,0
Finland,FIN,1978,0
Finland,FIN,1979,0
Finland,FIN,1980,0
Finland,FIN,1981,0
Finland,FIN,1982,0
Finland,FIN,1983,0
Finland,FIN,1984,0
Finland,FIN,1985,0
Finland,FIN,1986,0
Finland,FIN,1987,0
Finland,FIN,1988,0
Finland,FIN,1989,0
Finland,FIN,1990,0.00041809688999974617
Finland,FIN,1991,0.00041008866334527104
Finland,FIN,1992,0.0004955028006684006
Finland,FIN,1993,0.0005710465240085905
Finland,FIN,1994,0.0006197349290521996
Finland,FIN,1995,0.0006509367109263391
Finland,FIN,1996,0.0007751895102652506
Finland,FIN,1997,0.000922473381208095
Finland,FIN,1998,0.0009675077129227235
Finland,FIN,1999,0.0010609450189760174
Finland,FIN,2000,0.0012047765192035405
Finland,FIN,2001,0.0012477819872177137
Finland,FIN,2002,0.0013766695716149503
Finland,FIN,2003,0.0014146875982479522
Finland,FIN,2004,0.001631073875107583
Finland,FIN,2005,0.0019407902836609614
Finland,FIN,2006,0.002363758961347472
Finland,FIN,2007,0.0026438034718741614
Finland,FIN,2008,0.002806513432260218
Finland,FIN,2009,0.0033262012316263895
Finland,FIN,2010,0.003336638698093053
Finland,FIN,2011,0.004036673584339653
Finland,FIN,2012,0.004470623573152677
Finland,FIN,2013,0.00505196669904062
Finland,FIN,2014,0.006436409766649853
Finland,FIN,2015,0.00824632004056736
Finland,FIN,2016,0.015110266904588252
Finland,FIN,2017,0.03512320880497431
Finland,FIN,2018,0.1254054258571425
France,FRA,1965,0
France,FRA,1966,0
France,FRA,1967,0
France,FRA,1968,0
France,FRA,1969,0
France,FRA,1970,0
France,FRA,1971,0
France,FRA,1972,0
France,FRA,1973,0
France,FRA,1974,0
France,FRA,1975,0
France,FRA,1976,0
France,FRA,1977,0
France,FRA,1978,0
France,FRA,1979,0
France,FRA,1980,0
France,FRA,1981,0
France,FRA,1982,0
France,FRA,1983,0
France,FRA,1984,0
France,FRA,1985,0
France,FRA,1986,0
France,FRA,1987,0
France,FRA,1988,0
France,FRA,1989,0
France,FRA,1990,0
France,FRA,1991,0
France,FRA,1992,0.00014210546631412196
France,FRA,1993,0.0001609634707541387
France,FRA,1994,0.0001821776913510827
France,FRA,1995,0.00019320401179107968
France,FRA,1996,0.00024183372131326284
France,FRA,1997,0.0003151659774881169
France,FRA,1998,0.0003691999682529676
France,FRA,1999,0.00040392847684742885
France,FRA,2000,0.0004582573159602504
France,FRA,2001,0.0005328006034658039
France,FRA,2002,0.0006188307349701595
France,FRA,2003,0.000667704550608247
France,FRA,2004,0.0007183349616622861
France,FRA,2005,0.0008950587342449043
France,FRA,2006,0.0010205204171376495
France,FRA,2007,0.0015652299953009677
France,FRA,2008,0.0036291151986921925
France,FRA,2009,0.015875463364668115
France,FRA,2010,0.05479065424503928
France,FRA,2011,0.19045961604594797
France,FRA,2012,0.36750303715535265
France,FRA,2013,0.42835340653482556
France,FRA,2014,0.5566605348282316
France,FRA,2015,0.6793486972964452
France,FRA,2016,0.7745013728429215
France,FRA,2017,0.8730521218649803
France,FRA,2018,0.9475261994936618
Germany,DEU,1965,0
Germany,DEU,1966,0
Germany,DEU,1967,0
Germany,DEU,1968,0
Germany,DEU,1969,0
Germany,DEU,1970,0
Germany,DEU,1971,0
Germany,DEU,1972,0
Germany,DEU,1973,0
Germany,DEU,1974,0
Germany,DEU,1975,0
Germany,DEU,1976,0
Germany,DEU,1977,0
Germany,DEU,1978,0
Germany,DEU,1979,0
Germany,DEU,1980,0
Germany,DEU,1981,0
Germany,DEU,1982,0
Germany,DEU,1983,0
Germany,DEU,1984,0
Germany,DEU,1985,0
Germany,DEU,1986,0
Germany,DEU,1987,0
Germany,DEU,1988,0
Germany,DEU,1989,0
Germany,DEU,1990,0.00006333876293839301
Germany,DEU,1991,0.00006491081057979068
Germany,DEU,1992,0.0002651725604152568
Germany,DEU,1993,0.00019973764772968785
Germany,DEU,1994,0.0004705160727999353
Germany,DEU,1995,0.00046820809898020393
Germany,DEU,1996,0.0007769320779671747
Germany,DEU,1997,0.0011813158938257823
Germany,DEU,1998,0.0023148860528233624
Germany,DEU,1999,0.0020137979362856986
Germany,DEU,2000,0.004003212093994063
Germany,DEU,2001,0.004977429791274639
Germany,DEU,2002,0.010742139548554597
Germany,DEU,2003,0.020753507573939962
Germany,DEU,2004,0.036936651822394875
Germany,DEU,2005,0.08593076385951223
Germany,DEU,2006,0.14501112898895605
Germany,DEU,2007,0.20961646921751334
Germany,DEU,2008,0.2980738286537964
Germany,DEU,2009,0.4727806205111816
Germany,DEU,2010,0.8094403589456959
Germany,DEU,2011,1.4028361270843912
Germany,DEU,2012,1.862589666685717
Germany,DEU,2013,2.127280967381543
Germany,DEU,2014,2.5785128503688632
Germany,DEU,2015,2.7170708167124347
Germany,DEU,2016,2.6277912637335956
Germany,DEU,2017,2.6700669507246344
Germany,DEU,2018,3.2251036940169606
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0
Greece,GRC,1983,0
Greece,GRC,1984,0
Greece,GRC,1985,0
Greece,GRC,1986,0
Greece,GRC,1987,0
Greece,GRC,1988,0
Greece,GRC,1989,0
Greece,GRC,1990,0
Greece,GRC,1991,0
Greece,GRC,1992,0
Greece,GRC,1993,0
Greece,GRC,1994,0
Greece,GRC,1995,0
Greece,GRC,1996,0
Greece,GRC,1997,0
Greece,GRC,1998,0
Greece,GRC,1999,0
Greece,GRC,2000,0
Greece,GRC,2001,0
Greece,GRC,2002,0
Greece,GRC,2003,0
Greece,GRC,2004,0.0006551880782694793
Greece,GRC,2005,0.0006514023384215744
Greece,GRC,2006,0.000630129657115708
Greece,GRC,2007,0.0006178686030446324
Greece,GRC,2008,0.0032026000002561795
Greece,GRC,2009,0.03309727821036184
Greece,GRC,2010,0.10984068726116436
Greece,GRC,2011,0.43509746099973945
Greece,GRC,2012,1.2763497538191033
Greece,GRC,2013,2.8989105696824327
Greece,GRC,2014,3.200097013283708
Greece,GRC,2015,3.2647242342389804
Greece,GRC,2016,3.34167445934208
Greece,GRC,2017,3.2216842274564956
Greece,GRC,2018,3.028312077404646
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0
Hong Kong,HKG,2007,0
Hong Kong,HKG,2008,0
Hong Kong,HKG,2009,0
Hong Kong,HKG,2010,0.00028668139723765396
Hong Kong,HKG,2011,0.0005519958358481395
Hong Kong,HKG,2012,0.0007098616706519094
Hong Kong,HKG,2013,0.0008998687163291186
Hong Kong,HKG,2014,0.0009127783294825738
Hong Kong,HKG,2015,0.0008299721576272161
Hong Kong,HKG,2016,0.0007686910274520649
Hong Kong,HKG,2017,0.0007759708960885904
Hong Kong,HKG,2018,0.0006997722452930558
Hungary,HUN,1965,0
Hungary,HUN,1966,0
Hungary,HUN,1967,0
Hungary,HUN,1968,0
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,0
Hungary,HUN,1973,0
Hungary,HUN,1974,0
Hungary,HUN,1975,0
Hungary,HUN,1976,0
Hungary,HUN,1977,0
Hungary,HUN,1978,0
Hungary,HUN,1979,0
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,0
Hungary,HUN,1984,0
Hungary,HUN,1985,0
Hungary,HUN,1986,0
Hungary,HUN,1987,0
Hungary,HUN,1988,0
Hungary,HUN,1989,0
Hungary,HUN,1990,0
Hungary,HUN,1991,0
Hungary,HUN,1992,0
Hungary,HUN,1993,0
Hungary,HUN,1994,0
Hungary,HUN,1995,0
Hungary,HUN,1996,0
Hungary,HUN,1997,0
Hungary,HUN,1998,0
Hungary,HUN,1999,0
Hungary,HUN,2000,0
Hungary,HUN,2001,0
Hungary,HUN,2002,0
Hungary,HUN,2003,0
Hungary,HUN,2004,0
Hungary,HUN,2005,0
Hungary,HUN,2006,0
Hungary,HUN,2007,0
Hungary,HUN,2008,0.0008937858438637127
Hungary,HUN,2009,0.000973386539154193
Hungary,HUN,2010,0.000952093058827355
Hungary,HUN,2011,0.0009585396323807531
Hungary,HUN,2012,0.008250142557650586
Hungary,HUN,2013,0.027093277976480486
Hungary,HUN,2014,0.07232267458337238
Hungary,HUN,2015,0.144791588624052
Hungary,HUN,2016,0.24617189346502721
Hungary,HUN,2017,0.3355651904030535
Hungary,HUN,2018,0.5617809037431994
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,0
India,IND,1978,0
India,IND,1979,0
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0
India,IND,1991,0
India,IND,1992,0
India,IND,1993,0
India,IND,1994,0
India,IND,1995,0.00009063406472001778
India,IND,1996,0.0005223750339241761
India,IND,1997,0.0004948207216056887
India,IND,1998,0.0004668971019034169
India,IND,1999,0.00045456930729888343
India,IND,2000,0.0005038548956526785
India,IND,2001,0.0007872852764775745
India,IND,2002,0.0008887938690186253
India,IND,2003,0.001052881500384769
India,IND,2004,0.0011186660743216636
India,IND,2005,0.0010412274735030719
India,IND,2006,0.0003921600000938191
India,IND,2007,0.0029542865780821633
India,IND,2008,0.002983129412826793
India,IND,2009,0.0032998687419396166
India,IND,2010,0.004742457741041733
India,IND,2011,0.03275083980276639
India,IND,2012,0.07902111161494126
India,IND,2013,0.12438346617007105
India,IND,2014,0.1664049839826658
India,IND,2015,0.21540383855389125
India,IND,2016,0.3635483595868003
India,IND,2017,0.6492492164083304
India,IND,2018,0.8594142664707082
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0.00001702544374220097
Indonesia,IDN,2009,0.00001642942696501757
Indonesia,IDN,2010,0.00007788734871617217
Indonesia,IDN,2011,0.00010583304148641497
Indonesia,IDN,2012,0.00039272974127803307
Indonesia,IDN,2013,0.0006984909545962151
Indonesia,IDN,2014,0.0009216434783794874
Indonesia,IDN,2015,0.0007210580805448284
Indonesia,IDN,2016,0.002804444817557529
Indonesia,IDN,2017,0.0037165287188783455
Indonesia,IDN,2018,0.0022392123360816933
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0.000012207611143706815
Iran,IRN,2007,0.00001140348015655971
Iran,IRN,2008,0.00002201561919536239
Iran,IRN,2009,0.0000319226434031279
Iran,IRN,2010,0.00007421926449901408
Iran,IRN,2011,0.0000704138849230057
Iran,IRN,2012,0.00007001746329063191
Iran,IRN,2013,0.00006656937710627052
Iran,IRN,2014,0.0000636234380024306
Iran,IRN,2015,0.00013618581566596292
Iran,IRN,2016,0.00043995849367698645
Iran,IRN,2017,0.0012178993787194795
Iran,IRN,2018,0.0029855669661218933
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0.02491593282000111
Iraq,IRQ,2014,0.03223128190999667
Iraq,IRQ,2015,0.03234131840207577
Iraq,IRQ,2016,0.028034635625104946
Iraq,IRQ,2017,0.027455577513230026
Iraq,IRQ,2018,0.02405668371402836
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
