Entity,Code,Year,"Primary completion rate, gender parity index (GPI) (GPI)"
Chad,TCD,1994,0.299950003623962
Chad,TCD,1995,0.298689991235733
Chad,TCD,1996,0.316879987716675
Chad,TCD,1997,0.331499993801117
Chad,TCD,1999,0.391039997339249
Chad,TCD,2000,0.402559995651245
Chad,TCD,2001,0.420749992132187
Chad,TCD,2002,0.438470005989075
Chad,TCD,2003,0.466729998588562
Chad,TCD,2004,0.511709988117218
Chad,TCD,2005,0.511520028114319
Chad,TCD,2006,0.527490019798279
Chad,TCD,2009,0.57735002040863
Chad,TCD,2010,0.601769983768463
Chad,TCD,2011,0.624409973621368
Chad,TCD,2012,0.622850000858307
Chad,TCD,2013,0.636590003967285
Chile,CHL,1970,1.0166699886322
Chile,CHL,1971,1.02357995510101
Chile,CHL,1972,1.02531003952026
Chile,CHL,1973,1.03907001018524
Chile,CHL,1974,1.0373500585556
Chile,CHL,1975,1.03508996963501
Chile,CHL,1976,1.03203999996185
Chile,CHL,1977,1.01383996009827
Chile,CHL,1983,1.0048999786377
Chile,CHL,1997,0.982529997825623
Chile,CHL,2011,1.0008100271225
Chile,CHL,2012,1.00173997879028
Chile,CHL,2013,0.991580009460449
Chile,CHL,2014,0.999360024929047
China,CHN,1996,0.941340029239655
China,CHN,1997,0.955030024051666
Colombia,COL,1970,0.613219976425171
Colombia,COL,1971,1.12402999401093
Colombia,COL,1972,1.14052999019623
Colombia,COL,1973,1.14792001247406
Colombia,COL,1974,1.16249001026154
Colombia,COL,1982,1.10148000717163
Colombia,COL,1983,1.10683000087738
Colombia,COL,1984,1.08956003189087
Colombia,COL,1985,1.1031299829483
Colombia,COL,1986,0.965120017528534
Colombia,COL,1987,1.09122002124786
Colombia,COL,1988,1.09203994274139
Colombia,COL,1989,1.09271001815796
Colombia,COL,1990,1.36635994911194
Colombia,COL,1991,1.09336996078491
Colombia,COL,1992,1.17004001140594
Colombia,COL,1993,1.0927699804306
Colombia,COL,1994,1.05873000621796
Colombia,COL,1995,1.0592999458313
Colombia,COL,1996,1.05241000652313
Colombia,COL,1998,1.05069005489349
Colombia,COL,1999,1.0541900396347
Colombia,COL,2000,1.05304002761841
Colombia,COL,2002,1.05113995075226
Colombia,COL,2004,1.04335999488831
Colombia,COL,2005,1.03902995586395
Colombia,COL,2006,1.03659999370575
Colombia,COL,2007,1.04153001308441
Colombia,COL,2008,1.03078997135162
Colombia,COL,2009,1.03464996814728
Colombia,COL,2010,1.024129986763
Colombia,COL,2011,0.997529983520508
Colombia,COL,2012,0.988879978656769
Colombia,COL,2013,0.984539985656738
Colombia,COL,2014,0.985849976539612
Comoros,COM,1986,0.68681001663208
Comoros,COM,1987,0.793219983577728
Comoros,COM,1992,0.858640015125275
Comoros,COM,1999,0.927640020847321
Comoros,COM,2002,0.886340022087097
Comoros,COM,2003,0.88730001449585
Comoros,COM,2004,0.954169988632202
Comoros,COM,2007,0.925310015678406
Comoros,COM,2008,0.783110022544861
Comoros,COM,2013,1.05300998687744
Congo,COG,1972,0.699699997901917
Congo,COG,1973,0.71900999546051
Congo,COG,1974,0.692359983921051
Congo,COG,1975,0.736819982528687
Congo,COG,1976,0.78753000497818
Congo,COG,1977,0.797429978847504
Congo,COG,1978,0.829200029373169
Congo,COG,1979,0.834969997406006
Congo,COG,1980,0.861810028553009
Congo,COG,1981,0.913670003414154
Congo,COG,1982,0.900479972362518
Congo,COG,1983,0.977129995822906
Congo,COG,1984,0.93120002746582
Congo,COG,1985,0.968129992485046
Congo,COG,1986,0.998920023441315
Congo,COG,1987,1.02785003185272
Congo,COG,1988,0.998719990253448
Congo,COG,1989,0.988039970397949
Congo,COG,1990,0.985930025577545
Congo,COG,1991,0.844770014286041
Congo,COG,1992,1.01180005073547
Congo,COG,1993,0.970409989356995
Congo,COG,1994,0.954970002174377
Congo,COG,1996,1.01136994361877
Congo,COG,1999,1.03791999816895
Congo,COG,2001,1.00051999092102
Congo,COG,2002,0.979669988155365
Congo,COG,2003,0.942969977855682
Congo,COG,2004,0.915740013122559
Congo,COG,2005,0.930909991264343
Congo,COG,2006,0.907220005989075
Congo,COG,2007,0.934580028057098
Congo,COG,2008,0.942709982395172
Congo,COG,2009,0.929329991340637
Congo,COG,2010,0.938989996910095
Congo,COG,2011,0.980560004711151
Congo,COG,2012,1.12600994110107
Costa Rica,CRI,1970,1.02837002277374
Costa Rica,CRI,1971,1.05158996582031
Costa Rica,CRI,1972,1.0494099855423
Costa Rica,CRI,1973,1.02430999279022
Costa Rica,CRI,1974,1.01514005661011
Costa Rica,CRI,1975,1.06535005569458
Costa Rica,CRI,1976,1.05062997341156
Costa Rica,CRI,1977,1.05586004257202
Costa Rica,CRI,1978,1.06123995780945
Costa Rica,CRI,1979,1.03544998168945
Costa Rica,CRI,1980,1.02909994125366
Costa Rica,CRI,1981,1.02997994422913
Costa Rica,CRI,1982,1.03224003314972
Costa Rica,CRI,1985,1.02921998500824
Costa Rica,CRI,1986,1.00740003585815
Costa Rica,CRI,1987,1.00741994380951
Costa Rica,CRI,1988,1.01919996738434
Costa Rica,CRI,1989,1.0267299413681
Costa Rica,CRI,1991,1.03372001647949
Costa Rica,CRI,1992,1.03193998336792
Costa Rica,CRI,1993,1.02093005180359
Costa Rica,CRI,1994,1.03188002109528
Costa Rica,CRI,1995,1.02888000011444
Costa Rica,CRI,1996,1.05508005619049
Costa Rica,CRI,1999,1.04297995567322
Costa Rica,CRI,2000,1.02768003940582
Costa Rica,CRI,2001,1.02732002735138
Costa Rica,CRI,2002,1.00249004364014
Costa Rica,CRI,2004,1.00778996944427
Costa Rica,CRI,2005,1.00519001483917
Costa Rica,CRI,2006,1.0223799943924
Costa Rica,CRI,2007,1.0202100276947
Costa Rica,CRI,2008,1.03644001483917
Costa Rica,CRI,2009,1.007120013237
Costa Rica,CRI,2010,1.01119005680084
Costa Rica,CRI,2011,1.02543997764587
Costa Rica,CRI,2012,1.02052998542786
Costa Rica,CRI,2013,1.0069500207901
Costa Rica,CRI,2014,0.994310021400452
Cote d'Ivoire,CIV,1973,0.425590008497238
Cote d'Ivoire,CIV,1974,0.431780010461807
Cote d'Ivoire,CIV,1976,0.487500011920929
Cote d'Ivoire,CIV,1977,0.502680003643036
Cote d'Ivoire,CIV,1978,0.526210010051727
Cote d'Ivoire,CIV,1979,0.524609982967377
Cote d'Ivoire,CIV,1980,0.543009996414185
Cote d'Ivoire,CIV,1981,0.565580010414124
Cote d'Ivoire,CIV,1983,0.561879992485046
Cote d'Ivoire,CIV,1984,0.559830009937286
Cote d'Ivoire,CIV,1985,0.61379998922348
Cote d'Ivoire,CIV,1986,0.576089978218079
Cote d'Ivoire,CIV,1987,0.604619979858398
Cote d'Ivoire,CIV,1988,0.582910001277924
Cote d'Ivoire,CIV,1989,0.622609972953796
Cote d'Ivoire,CIV,1990,0.605840027332306
Cote d'Ivoire,CIV,1991,0.570029973983765
Cote d'Ivoire,CIV,1992,0.597630023956299
Cote d'Ivoire,CIV,1993,0.60436999797821
Cote d'Ivoire,CIV,1994,0.632669985294342
Cote d'Ivoire,CIV,1995,0.630569994449615
Cote d'Ivoire,CIV,1996,0.630819976329803
Cote d'Ivoire,CIV,1997,0.627849996089935
Cote d'Ivoire,CIV,1998,0.675450026988983
Cote d'Ivoire,CIV,2000,0.634800016880035
Cote d'Ivoire,CIV,2001,0.662410020828247
Cote d'Ivoire,CIV,2006,0.621249973773956
Cote d'Ivoire,CIV,2007,0.697790026664734
Cote d'Ivoire,CIV,2009,0.718209981918335
Cote d'Ivoire,CIV,2011,0.811179995536804
Cote d'Ivoire,CIV,2012,0.757319986820221
Cote d'Ivoire,CIV,2013,0.792919993400574
Cote d'Ivoire,CIV,2014,0.795459985733032
Croatia,HRV,1995,1.00992000102997
Croatia,HRV,1996,0.99779999256134
Croatia,HRV,1997,0.998610019683838
Croatia,HRV,1998,1.00195002555847
Croatia,HRV,1999,0.99439001083374
Croatia,HRV,2000,0.985809981822968
Croatia,HRV,2001,0.999100029468536
Croatia,HRV,2002,0.97614997625351
Croatia,HRV,2003,0.990059971809387
Croatia,HRV,2005,1.01574003696442
Croatia,HRV,2006,0.988409996032715
Croatia,HRV,2007,0.998139977455139
Croatia,HRV,2008,1.0141099691391
Croatia,HRV,2009,1.00794005393982
Croatia,HRV,2010,1.002769947052
Croatia,HRV,2011,0.997420012950897
Croatia,HRV,2012,0.99738997220993
Croatia,HRV,2014,0.99439001083374
Cuba,CUB,1971,1.18324995040894
Cuba,CUB,1972,1.16471004486084
Cuba,CUB,1999,1.02164995670319
Cuba,CUB,2000,1.00048005580902
Cuba,CUB,2001,1.00206005573273
Cuba,CUB,2002,1.0063099861145
Cuba,CUB,2003,1.01180005073547
Cuba,CUB,2004,1.01350998878479
Cuba,CUB,2005,1.01212000846863
Cuba,CUB,2006,1.01838004589081
Cuba,CUB,2007,1.01902997493744
Cuba,CUB,2008,1.01833999156952
Cuba,CUB,2009,1.01598000526428
Cuba,CUB,2010,1.03047001361847
Cuba,CUB,2011,1.02699995040894
Cuba,CUB,2012,1.01760005950928
Cuba,CUB,2013,1.0338100194931
Cuba,CUB,2014,1.04536998271942
Cyprus,CYP,1971,1.02339994907379
Cyprus,CYP,1972,0.994520008563995
Cyprus,CYP,1973,1.00769996643066
Cyprus,CYP,1974,1.00697994232178
Cyprus,CYP,1975,0.995199978351593
Cyprus,CYP,1976,0.968879997730255
Cyprus,CYP,1977,0.976620018482208
Cyprus,CYP,1978,0.97816002368927
Cyprus,CYP,1979,0.989009976387024
Cyprus,CYP,1980,1.0100599527359
Cyprus,CYP,1981,1.01989996433258
Cyprus,CYP,1982,1.02999997138977
Cyprus,CYP,1983,1.00090003013611
Cyprus,CYP,1984,1.00682997703552
Cyprus,CYP,1985,1.01081001758575
Cyprus,CYP,1986,0.990599989891052
Cyprus,CYP,1987,1.0066499710083
Cyprus,CYP,1988,0.967670023441315
Cyprus,CYP,1989,0.959039986133575
Cyprus,CYP,1990,1.00269997119904
Cyprus,CYP,1991,1.01387000083923
Cyprus,CYP,1992,0.976530015468597
Cyprus,CYP,1993,0.996020019054413
Cyprus,CYP,1994,1.00533998012543
Cyprus,CYP,1995,1.00238001346588
Cyprus,CYP,1996,0.979619979858398
Cyprus,CYP,1997,1.00685000419617
Cyprus,CYP,1999,0.982860028743744
Cyprus,CYP,2000,0.992320001125336
Cyprus,CYP,2001,1.01048994064331
Cyprus,CYP,2002,1.00884997844696
Cyprus,CYP,2003,1.03851997852325
Cyprus,CYP,2004,0.98760998249054
Cyprus,CYP,2005,0.99550998210907
Cyprus,CYP,2006,1.00513994693756
Cyprus,CYP,2007,1.00015997886658
Cyprus,CYP,2008,0.988979995250702
Cyprus,CYP,2009,1.00311005115509
Cyprus,CYP,2010,1.0304399728775
Cyprus,CYP,2011,0.996469974517822
Cyprus,CYP,2012,0.99278998374939
Cyprus,CYP,2013,0.990559995174408
Cyprus,CYP,2014,1.00523996353149
Czech Republic,CZE,1993,1.02137994766235
Czech Republic,CZE,1994,1.00609004497528
Czech Republic,CZE,1996,0.981100022792816
Czech Republic,CZE,1999,1.00417995452881
Czech Republic,CZE,2000,1.01200997829437
Czech Republic,CZE,2001,1.00519001483917
Czech Republic,CZE,2002,1.00809001922607
Czech Republic,CZE,2003,0.983240008354187
Czech Republic,CZE,2004,1.00434005260468
Czech Republic,CZE,2005,0.993570029735565
Czech Republic,CZE,2006,0.985400021076202
Czech Republic,CZE,2007,0.987829983234406
Czech Republic,CZE,2008,0.997080028057098
Czech Republic,CZE,2009,1.00515997409821
Czech Republic,CZE,2010,1.00250995159149
Czech Republic,CZE,2011,0.989369988441467
Czech Republic,CZE,2012,0.989960014820099
Czech Republic,CZE,2013,1.0096800327301
Czech Republic,CZE,2014,1.00310003757477
Democratic Republic of Congo,COD,1971,0.341230005025864
Democratic Republic of Congo,COD,1972,0.359769999980927
Democratic Republic of Congo,COD,1976,0.471560001373291
Democratic Republic of Congo,COD,1977,0.506070017814636
Democratic Republic of Congo,COD,1978,0.527329981327057
Democratic Republic of Congo,COD,1980,0.562520027160645
Democratic Republic of Congo,COD,1981,0.596679985523224
Democratic Republic of Congo,COD,1982,0.596800029277802
Democratic Republic of Congo,COD,1983,0.63331001996994
Democratic Republic of Congo,COD,1984,0.67263001203537
Democratic Republic of Congo,COD,1988,0.570760011672974
Democratic Republic of Congo,COD,1991,0.593519985675812
Democratic Republic of Congo,COD,1992,0.592999994754791
Democratic Republic of Congo,COD,1993,0.676159977912903
Democratic Republic of Congo,COD,1994,0.646399974822998
Democratic Republic of Congo,COD,1999,0.860459983348846
Democratic Republic of Congo,COD,2002,0.671700000762939
Democratic Republic of Congo,COD,2007,0.678420007228851
Democratic Republic of Congo,COD,2008,0.697430014610291
Democratic Republic of Congo,COD,2009,0.696640014648438
Democratic Republic of Congo,COD,2010,0.755410015583038
Democratic Republic of Congo,COD,2011,0.72189998626709
Democratic Republic of Congo,COD,2012,0.747300028800964
Democratic Republic of Congo,COD,2013,0.816349983215332
Denmark,DNK,1971,1.02839994430542
Denmark,DNK,1972,1.03034996986389
Denmark,DNK,1973,1.03751003742218
Denmark,DNK,1974,1.03545999526978
Denmark,DNK,1981,1.00194001197815
Denmark,DNK,1982,1.00060999393463
Denmark,DNK,1983,1.00838994979858
Denmark,DNK,1984,0.991360008716583
Denmark,DNK,1985,1.00995004177094
Denmark,DNK,1986,0.995850026607513
Denmark,DNK,1987,1.00065994262695
Denmark,DNK,1988,1.01160001754761
Denmark,DNK,1989,0.988770008087158
Denmark,DNK,1990,1.00591003894806
Denmark,DNK,1991,1.00497996807098
Denmark,DNK,1992,1.00538003444672
Denmark,DNK,1993,1.00562000274658
Denmark,DNK,1994,1.01013004779816
Denmark,DNK,1998,1.00313997268677
Denmark,DNK,1999,0.998179972171783
Denmark,DNK,2000,0.995010018348694
Denmark,DNK,2001,1.0032399892807
Denmark,DNK,2002,1.01057004928589
Denmark,DNK,2004,1.00508999824524
Denmark,DNK,2005,1.0008100271225
Denmark,DNK,2006,1.00434994697571
Denmark,DNK,2007,1.00445997714996
Denmark,DNK,2008,1.00775003433228
Denmark,DNK,2009,1.00502002239227
Denmark,DNK,2010,1.0050300359726
Denmark,DNK,2011,1.00116002559662
Denmark,DNK,2012,1.01314997673035
Denmark,DNK,2013,1.01183998584747
Denmark,DNK,2014,1.00641000270844
Djibouti,DJI,1972,0.403849989175797
Djibouti,DJI,1973,0.447939991950989
Djibouti,DJI,1974,0.437009990215302
Djibouti,DJI,1975,0.5278599858284
Djibouti,DJI,1976,0.462740004062653
Djibouti,DJI,1999,0.690320014953613
Djibouti,DJI,2000,0.691280007362366
Djibouti,DJI,2001,0.681590020656586
Djibouti,DJI,2005,0.764710009098053
Djibouti,DJI,2006,0.81071001291275
Djibouti,DJI,2008,0.817309975624084
Djibouti,DJI,2011,0.970480024814606
Djibouti,DJI,2013,0.839200019836426
Djibouti,DJI,2014,0.844120025634766
Djibouti,DJI,2015,0.868929982185364
Dominica,DMA,1988,1.25871002674103
Dominica,DMA,1999,1.26317000389099
Dominica,DMA,2000,1.09674000740051
Dominica,DMA,2001,1.00662994384766
Dominica,DMA,2002,1.03822004795074
Dominica,DMA,2003,0.970179975032806
Dominica,DMA,2004,1.0263500213623
Dominica,DMA,2005,1.08097994327545
Dominica,DMA,2006,1.04750001430511
Dominica,DMA,2007,1.05641996860504
Dominica,DMA,2008,1.06245994567871
Dominica,DMA,2009,0.982389986515045
Dominica,DMA,2010,0.968029975891113
Dominica,DMA,2011,1.16198003292084
Dominica,DMA,2012,0.980170011520386
Dominica,DMA,2013,0.996940016746521
Dominica,DMA,2014,1.06002998352051
Dominican Republic,DOM,1971,1.10826003551483
Dominican Republic,DOM,1999,1.11189997196198
Dominican Republic,DOM,2000,1.10397005081177
Dominican Republic,DOM,2002,1.09297001361847
Dominican Republic,DOM,2004,1.05396997928619
Dominican Republic,DOM,2006,1.08469998836517
Dominican Republic,DOM,2007,1.05402004718781
Dominican Republic,DOM,2009,0.997290015220642
Dominican Republic,DOM,2010,0.986699998378754
Dominican Republic,DOM,2011,1.02260005474091
Dominican Republic,DOM,2012,1.02462005615234
Dominican Republic,DOM,2013,1.01400005817413
Dominican Republic,DOM,2014,0.989979982376099
East Asia & Pacific,,1995,0.955479979515076
East Asia & Pacific,,1996,0.955309987068176
East Asia & Pacific,,1997,0.959049999713898
East Asia & Pacific,,1998,0.966759979724884
East Asia & Pacific,,1999,0.973980009555817
East Asia & Pacific,,2000,0.983150005340576
East Asia & Pacific,,2001,0.992829978466034
East Asia & Pacific,,2002,0.992410004138947
East Asia & Pacific,,2003,0.992089986801147
East Asia & Pacific,,2004,0.994700014591217
East Asia & Pacific,,2005,0.997870028018951
East Asia & Pacific,,2006,0.998730003833771
East Asia & Pacific,,2007,0.996110022068024
East Asia & Pacific,,2008,0.993529975414276
East Asia & Pacific,,2009,0.995739996433258
East Asia & Pacific,,2010,0.996810019016266
East Asia & Pacific,,2011,0.998809993267059
East Asia & Pacific,,2012,1.00074005126953
East Asia & Pacific,,2013,1.00186002254486
East Asia & Pacific,,2014,0.99115002155304
East Asia & Pacific (all income levels),,1995,0.959190011024475
East Asia & Pacific (all income levels),,1996,0.958899974822998
East Asia & Pacific (all income levels),,1997,0.96220999956131
East Asia & Pacific (all income levels),,1998,0.969219982624054
East Asia & Pacific (all income levels),,1999,0.975870013237
East Asia & Pacific (all income levels),,2000,0.984170019626617
East Asia & Pacific (all income levels),,2001,0.993080019950867
East Asia & Pacific (all income levels),,2002,0.992890000343323
East Asia & Pacific (all income levels),,2003,0.993170022964478
East Asia & Pacific (all income levels),,2004,0.995119988918304
East Asia & Pacific (all income levels),,2005,0.997789978981018
East Asia & Pacific (all income levels),,2006,0.998960018157959
East Asia & Pacific (all income levels),,2007,0.996940016746521
East Asia & Pacific (all income levels),,2008,0.994710028171539
East Asia & Pacific (all income levels),,2009,0.99712997674942
East Asia & Pacific (all income levels),,2010,0.997810006141663
East Asia & Pacific (all income levels),,2011,0.999930024147034
East Asia & Pacific (all income levels),,2012,1.00143003463745
East Asia & Pacific (all income levels),,2013,1.00253999233246
East Asia & Pacific (all income levels),,2014,0.992649972438812
Ecuador,ECU,1971,0.927370011806488
Ecuador,ECU,1972,0.962650001049042
Ecuador,ECU,1973,0.968999981880188
Ecuador,ECU,1974,0.949379980564117
Ecuador,ECU,1975,0.956239998340607
Ecuador,ECU,1976,0.960870027542114
Ecuador,ECU,1977,0.968389987945557
Ecuador,ECU,1978,0.97749000787735
Ecuador,ECU,1979,0.954209983348846
Ecuador,ECU,1980,0.956550002098084
Ecuador,ECU,1987,0.959159970283508
Ecuador,ECU,1988,1.00154995918274
Ecuador,ECU,1994,1.01396000385284
Ecuador,ECU,1995,1.01559996604919
Ecuador,ECU,1996,1.01218998432159
Ecuador,ECU,1997,1.00660002231598
Ecuador,ECU,1999,1.0161999464035
Ecuador,ECU,2000,1.00857996940613
Ecuador,ECU,2001,1.01759004592896
Ecuador,ECU,2002,1.00929999351501
Ecuador,ECU,2003,1.01253998279572
Ecuador,ECU,2004,1.01148998737335
Ecuador,ECU,2005,1.01257002353668
Ecuador,ECU,2006,1.00292003154755
Ecuador,ECU,2007,1.01231002807617
Ecuador,ECU,2010,1.01233994960785
Ecuador,ECU,2011,1.01630997657776
Ecuador,ECU,2012,1.01783001422882
Ecuador,ECU,2013,1.01354002952576
Ecuador,ECU,2014,1.01169002056122
Egypt,EGY,1971,0.597630023956299
Egypt,EGY,1972,0.601710021495819
Egypt,EGY,1973,0.604240000247955
Egypt,EGY,1974,0.622049987316132
Egypt,EGY,1975,0.614069998264313
Egypt,EGY,1976,0.624109983444214
Egypt,EGY,1977,0.620729982852936
Egypt,EGY,1978,0.525250017642975
Egypt,EGY,1979,0.4964399933815
Egypt,EGY,1980,0.662410020828247
Egypt,EGY,1981,0.669279992580414
Egypt,EGY,1986,0.740320026874542
Egypt,EGY,1997,0.887260019779205
Egypt,EGY,1999,0.928849995136261
Egypt,EGY,2000,0.936280012130737
Egypt,EGY,2001,0.94624000787735
Egypt,EGY,2002,0.99083000421524
Egypt,EGY,2003,0.964250028133392
Egypt,EGY,2004,0.970809996128082
Egypt,EGY,2005,0.925769984722137
Egypt,EGY,2006,0.972339987754822
Egypt,EGY,2007,0.96042001247406
Egypt,EGY,2009,0.97487998008728
Egypt,EGY,2010,0.980109989643097
Egypt,EGY,2013,1.00840997695923
El Salvador,SLV,1971,0.869009971618652
El Salvador,SLV,1972,0.904340028762817
El Salvador,SLV,1973,0.908640027046204
El Salvador,SLV,1974,0.929740011692047
El Salvador,SLV,1976,0.940129995346069
El Salvador,SLV,1977,0.945460021495819
El Salvador,SLV,1981,1.01391005516052
El Salvador,SLV,1982,1.0040500164032
El Salvador,SLV,1983,1.01662003993988
El Salvador,SLV,1984,1.04186999797821
El Salvador,SLV,1987,1.03826999664307
El Salvador,SLV,1988,1.04288995265961
El Salvador,SLV,1989,1.04475998878479
El Salvador,SLV,1991,1.02749001979828
El Salvador,SLV,1992,1.03311002254486
El Salvador,SLV,1993,1.02585005760193
El Salvador,SLV,1995,1.02825999259949
El Salvador,SLV,1996,0.99387001991272
El Salvador,SLV,1998,0.998969972133636
El Salvador,SLV,2000,0.955739974975586
El Salvador,SLV,2001,0.993149995803833
El Salvador,SLV,2002,0.999040007591248
El Salvador,SLV,2003,1.00092005729675
El Salvador,SLV,2005,1.01188004016876
El Salvador,SLV,2006,1.00542998313904
El Salvador,SLV,2007,1.02950000762939
El Salvador,SLV,2008,1.0236200094223
El Salvador,SLV,2009,1.02346003055573
El Salvador,SLV,2010,0.991199970245361
El Salvador,SLV,2011,0.999199986457825
El Salvador,SLV,2012,1.00119996070862
El Salvador,SLV,2013,1.00381004810333
El Salvador,SLV,2014,1.00750994682312
Equatorial Guinea,GNQ,1994,0.886129975318909
Equatorial Guinea,GNQ,2000,0.774399995803833
Equatorial Guinea,GNQ,2003,0.705640017986298
Equatorial Guinea,GNQ,2005,0.95006000995636
Equatorial Guinea,GNQ,2008,0.935060024261475
Equatorial Guinea,GNQ,2009,0.963670015335083
Equatorial Guinea,GNQ,2010,1.00857996940613
Equatorial Guinea,GNQ,2011,1.02008998394012
Equatorial Guinea,GNQ,2012,1.0215300321579
Eritrea,ERI,1994,0.756259977817535
Eritrea,ERI,1995,0.752020001411438
Eritrea,ERI,1996,0.677240014076233
Eritrea,ERI,1997,0.679949998855591
Eritrea,ERI,1999,0.796480000019073
Eritrea,ERI,2000,0.827480018138886
Eritrea,ERI,2001,0.854740023612976
Eritrea,ERI,2002,0.763469994068146
Eritrea,ERI,2003,0.732140004634857
Eritrea,ERI,2004,0.684220016002655
Eritrea,ERI,2005,0.768339991569519
Eritrea,ERI,2006,0.756309986114502
Eritrea,ERI,2007,0.7951700091362
Eritrea,ERI,2008,0.815199971199036
Eritrea,ERI,2009,0.84197998046875
Eritrea,ERI,2010,0.858739972114563
Eritrea,ERI,2012,0.835370004177094
Eritrea,ERI,2013,0.852209985256195
Estonia,EST,1995,1.02206003665924
Estonia,EST,1996,1.00089001655579
Estonia,EST,1998,1.00513005256653
Estonia,EST,1999,1.02026998996735
Estonia,EST,2000,1.01820003986359
Estonia,EST,2001,1.02523005008698
Estonia,EST,2002,1.0271600484848
Estonia,EST,2003,0.979089975357056
Estonia,EST,2004,0.991330027580261
Estonia,EST,2005,0.981270015239716
Estonia,EST,2006,0.960089981555939
Estonia,EST,2007,0.981869995594025
Estonia,EST,2008,1.00511002540588
Estonia,EST,2009,0.998849987983704
Estonia,EST,2010,0.973479986190796
Estonia,EST,2011,0.997709989547729
Estonia,EST,2012,0.972869992256165
Estonia,EST,2013,0.985019981861115
Ethiopia,ETH,1982,0.498760014772415
Ethiopia,ETH,1987,0.642170011997223
Ethiopia,ETH,1988,0.621930003166199
Ethiopia,ETH,1989,0.640349984169006
Ethiopia,ETH,1994,0.750140011310577
Ethiopia,ETH,1995,0.681860029697418
Ethiopia,ETH,1996,0.648959994316101
Ethiopia,ETH,1998,0.586499989032745
Ethiopia,ETH,1999,0.551819980144501
Ethiopia,ETH,2000,0.550970017910004
Ethiopia,ETH,2001,0.550379991531372
Ethiopia,ETH,2002,0.554470002651215
Ethiopia,ETH,2003,0.576719999313354
Ethiopia,ETH,2004,0.632080018520355
Ethiopia,ETH,2005,0.711480021476746
Ethiopia,ETH,2006,0.800800025463104
Ethiopia,ETH,2007,0.814050018787384
Ethiopia,ETH,2008,0.872640013694763
Ethiopia,ETH,2009,0.95169997215271
Ethiopia,ETH,2010,0.93079000711441
Ethiopia,ETH,2011,0.916660010814667
Ethiopia,ETH,2012,1.0066499710083
Ethiopia,ETH,2014,0.985639989376068
Euro area,,1970,1.01864004135132
Euro area,,1971,1.0188399553299
Euro area,,1972,1.019739985466
Euro area,,1973,1.02005994319916
Euro area,,1974,1.02014005184174
Euro area,,1975,1.01787996292114
Euro area,,1976,1.01871001720428
Euro area,,1977,1.01971995830536
Euro area,,1978,1.01874995231628
Euro area,,1979,1.0181200504303
Euro area,,1980,1.02042996883392
Euro area,,1981,1.02111995220184
Euro area,,1982,1.02235996723175
Euro area,,1983,1.0199099779129
Euro area,,1984,1.01962995529175
Euro area,,1985,1.0176899433136
Euro area,,1986,1.01730000972748
Euro area,,1987,1.01777005195618
Euro area,,1988,1.01461005210876
Euro area,,1989,1.00944995880127
Euro area,,1990,1.01565003395081
Euro area,,1991,1.01594996452332
Euro area,,1992,1.01813995838165
Euro area,,1993,1.02146005630493
Euro area,,1994,1.0222100019455
Euro area,,1995,1.0135600566864
Euro area,,1996,1.01504004001617
Euro area,,1997,1.01372003555298
Euro area,,1998,1.01191997528076
Euro area,,1999,1.0100200176239
Euro area,,2000,1.01225996017456
Euro area,,2001,1.01242995262146
Euro area,,2002,1.01128995418549
Euro area,,2003,1.01076996326447
Euro area,,2004,1.01013004779816
Euro area,,2005,1.01161003112793
Euro area,,2006,1.01082003116608
Euro area,,2007,1.01294994354248
Euro area,,2008,1.01321995258331
Euro area,,2009,1.01067996025085
Euro area,,2010,1.01101994514465
Euro area,,2011,1.01046001911163
Euro area,,2012,1.01285004615784
Euro area,,2013,1.01280999183655
Euro area,,2014,1.01315999031067
Europe & Central Asia,,1992,0.985509991645813
Europe & Central Asia,,1993,0.985840022563934
Europe & Central Asia,,1994,0.985099971294403
Europe & Central Asia,,1995,0.987169981002808
Europe & Central Asia,,1996,0.987110018730164
Europe & Central Asia,,1997,0.983460009098053
Europe & Central Asia,,1998,0.983519971370697
Europe & Central Asia,,1999,0.982879996299744
Europe & Central Asia,,2000,0.980480015277863
Europe & Central Asia,,2001,0.980170011520386
Europe & Central Asia,,2002,0.982460021972656
Europe & Central Asia,,2003,0.97995001077652
Europe & Central Asia,,2004,0.98114001750946
Europe & Central Asia,,2005,0.978749990463257
Europe & Central Asia,,2006,0.983669996261597
Europe & Central Asia,,2007,0.985339999198914
Europe & Central Asia,,2008,0.989030003547668
Europe & Central Asia,,2009,0.993160009384155
Europe & Central Asia,,2010,0.996559977531433
Europe & Central Asia,,2011,0.997879981994629
Europe & Central Asia,,2012,0.995389997959137
Europe & Central Asia,,2013,0.995199978351593
Europe & Central Asia,,2014,0.996640026569366
Europe & Central Asia (all income levels),,1990,0.998329997062683
Europe & Central Asia (all income levels),,1992,0.999379992485046
Europe & Central Asia (all income levels),,1993,1.0004700422287
Europe & Central Asia (all income levels),,1994,0.999949991703033
Europe & Central Asia (all income levels),,1995,0.998059988021851
Europe & Central Asia (all income levels),,1996,0.998399972915649
Europe & Central Asia (all income levels),,1997,0.995880007743835
Europe & Central Asia (all income levels),,1998,0.99575001001358
Europe & Central Asia (all income levels),,1999,0.99439001083374
Europe & Central Asia (all income levels),,2000,0.994260013103485
