Entity,Code,Year,"School life expectancy, primary, gender parity index (GPI) (GPI)"
Cote d'Ivoire,CIV,1994,0.720550000667572
Cote d'Ivoire,CIV,1995,0.730440020561218
Cote d'Ivoire,CIV,1996,0.72800999879837
Cote d'Ivoire,CIV,1997,0.732770025730133
Cote d'Ivoire,CIV,1998,0.754010021686554
Cote d'Ivoire,CIV,1999,0.741039991378784
Cote d'Ivoire,CIV,2000,0.746699988842011
Cote d'Ivoire,CIV,2001,0.762979984283447
Cote d'Ivoire,CIV,2002,0.738059997558594
Cote d'Ivoire,CIV,2003,0.794770002365112
Cote d'Ivoire,CIV,2006,0.796570003032684
Cote d'Ivoire,CIV,2007,0.798089981079102
Cote d'Ivoire,CIV,2008,0.796909987926483
Cote d'Ivoire,CIV,2009,0.81334000825882
Cote d'Ivoire,CIV,2011,0.837989985942841
Cote d'Ivoire,CIV,2012,0.850560009479523
Cote d'Ivoire,CIV,2013,0.860960006713867
Cote d'Ivoire,CIV,2014,0.872259974479675
Croatia,HRV,1993,1.00504004955292
Croatia,HRV,1994,1.00164997577667
Croatia,HRV,1995,1.00319004058838
Croatia,HRV,1996,1.00072002410889
Croatia,HRV,1997,0.997439980506897
Croatia,HRV,1998,0.996739983558655
Croatia,HRV,1999,0.990689992904663
Croatia,HRV,2000,0.991209983825684
Croatia,HRV,2001,0.991280019283295
Croatia,HRV,2002,0.992820024490356
Croatia,HRV,2003,0.994910001754761
Croatia,HRV,2005,1.00021004676819
Croatia,HRV,2006,0.998090028762817
Croatia,HRV,2007,1.00106000900269
Croatia,HRV,2008,1.00384998321533
Croatia,HRV,2009,1.00120997428894
Croatia,HRV,2010,1.00317001342773
Croatia,HRV,2011,0.998889982700348
Croatia,HRV,2012,1.00136005878448
Croatia,HRV,2014,0.996619999408722
Cuba,CUB,1971,0.995609998703003
Cuba,CUB,1972,0.9757000207901
Cuba,CUB,1973,0.970480024814606
Cuba,CUB,1974,0.96916002035141
Cuba,CUB,1975,0.970319986343384
Cuba,CUB,1976,0.96425998210907
Cuba,CUB,1977,0.95687997341156
Cuba,CUB,1978,0.94419002532959
Cuba,CUB,1979,0.945330023765564
Cuba,CUB,1980,0.940519988536835
Cuba,CUB,1981,0.948870003223419
Cuba,CUB,1982,0.951340019702911
Cuba,CUB,1983,0.949379980564117
Cuba,CUB,1984,0.956250011920929
Cuba,CUB,1985,0.946699976921082
Cuba,CUB,1986,0.951650023460388
Cuba,CUB,1987,0.951979994773865
Cuba,CUB,1988,0.949790000915527
Cuba,CUB,1989,0.956350028514862
Cuba,CUB,1990,0.965780019760132
Cuba,CUB,1991,0.972639977931976
Cuba,CUB,1992,0.984629988670349
Cuba,CUB,1993,0.9860600233078
Cuba,CUB,1994,0.98853999376297
Cuba,CUB,1995,0.989319980144501
Cuba,CUB,1996,0.962069988250732
Cuba,CUB,1997,0.961700022220612
Cuba,CUB,1998,0.958069980144501
Cuba,CUB,1999,0.962019979953766
Cuba,CUB,2000,0.960919976234436
Cuba,CUB,2001,0.96315997838974
Cuba,CUB,2002,0.968949973583221
Cuba,CUB,2003,0.972180008888245
Cuba,CUB,2004,0.971289992332459
Cuba,CUB,2005,0.97614997625351
Cuba,CUB,2006,0.979700028896332
Cuba,CUB,2007,0.978670001029968
Cuba,CUB,2008,0.983839988708496
Cuba,CUB,2009,0.987399995326996
Cuba,CUB,2010,0.988829970359802
Cuba,CUB,2011,0.9894899725914
Cuba,CUB,2012,0.990540027618408
Cuba,CUB,2013,0.99193000793457
Cuba,CUB,2014,0.956939995288849
Curacao,CUW,2013,0.95644998550415
Cyprus,CYP,1971,0.998420000076294
Cyprus,CYP,1972,0.991959989070892
Cyprus,CYP,1973,0.990800023078918
Cyprus,CYP,1974,0.981270015239716
Cyprus,CYP,1975,0.987190008163452
Cyprus,CYP,1976,0.993669986724854
Cyprus,CYP,1977,0.999769985675812
Cyprus,CYP,1978,1.00516998767853
Cyprus,CYP,1979,1.00841999053955
Cyprus,CYP,1980,1.01418995857239
Cyprus,CYP,1981,1.00571000576019
Cyprus,CYP,1982,1.01048004627228
Cyprus,CYP,1983,0.998529970645905
Cyprus,CYP,1984,0.99074000120163
Cyprus,CYP,1985,0.99235999584198
Cyprus,CYP,1986,0.991580009460449
Cyprus,CYP,1987,0.989329993724823
Cyprus,CYP,1988,0.984570026397705
Cyprus,CYP,1989,0.986370027065277
Cyprus,CYP,1990,0.998359978199005
Cyprus,CYP,1991,0.998679995536804
Cyprus,CYP,1992,0.994270026683807
Cyprus,CYP,1993,0.999379992485046
Cyprus,CYP,1994,0.999010026454926
Cyprus,CYP,1995,0.997850000858307
Cyprus,CYP,1996,0.99370002746582
Cyprus,CYP,1997,1.0011899471283
Cyprus,CYP,1999,0.996190011501312
Cyprus,CYP,2000,1.0020500421524
Cyprus,CYP,2001,1.00160002708435
Cyprus,CYP,2002,1.00234997272491
Cyprus,CYP,2003,1.00271999835968
Cyprus,CYP,2004,0.996829986572266
Cyprus,CYP,2005,0.998979985713959
Cyprus,CYP,2006,0.997349977493286
Cyprus,CYP,2007,0.992709994316101
Cyprus,CYP,2008,0.989629983901978
Cyprus,CYP,2009,0.989600002765656
Cyprus,CYP,2010,1.00048995018005
Cyprus,CYP,2011,0.993529975414276
Cyprus,CYP,2012,0.998170018196106
Cyprus,CYP,2013,1.00302004814148
Cyprus,CYP,2014,1.0083099603653
Czech Republic,CZE,1971,1.00824999809265
Czech Republic,CZE,1972,1.00723004341125
Czech Republic,CZE,1973,1.00686001777649
Czech Republic,CZE,1974,1.00701999664307
Czech Republic,CZE,1975,1.00750005245209
Czech Republic,CZE,1976,1.00801002979279
Czech Republic,CZE,1977,1.00785994529724
Czech Republic,CZE,1978,1.00799000263214
Czech Republic,CZE,1979,1.0083099603653
Czech Republic,CZE,1981,1.00902998447418
Czech Republic,CZE,1982,1.00910997390747
Czech Republic,CZE,1983,1.00926005840302
Czech Republic,CZE,1984,0.96985000371933
Czech Republic,CZE,1985,0.970049977302551
Czech Republic,CZE,1986,0.970120012760162
Czech Republic,CZE,1987,0.970340013504028
Czech Republic,CZE,1988,0.970319986343384
Czech Republic,CZE,1989,1.00479996204376
Czech Republic,CZE,1990,1.00341999530792
Czech Republic,CZE,1991,1.00589001178741
Czech Republic,CZE,1992,1.16683995723724
Czech Republic,CZE,1993,1.01080000400543
Czech Republic,CZE,1994,1.00266003608704
Czech Republic,CZE,1995,0.998849987983704
Czech Republic,CZE,1996,0.992089986801147
Czech Republic,CZE,1997,0.999530017375946
Czech Republic,CZE,1998,0.998040020465851
Czech Republic,CZE,1999,0.993489980697632
Czech Republic,CZE,2000,0.995649993419647
Czech Republic,CZE,2001,0.991280019283295
Czech Republic,CZE,2002,0.987739980220795
Czech Republic,CZE,2003,0.984990000724792
Czech Republic,CZE,2004,0.99234002828598
Czech Republic,CZE,2005,0.994059979915619
Czech Republic,CZE,2006,1.00055003166199
Czech Republic,CZE,2007,0.998809993267059
Czech Republic,CZE,2008,0.99413001537323
Czech Republic,CZE,2009,0.997229993343353
Czech Republic,CZE,2010,0.995039999485016
Czech Republic,CZE,2011,0.99142998456955
Czech Republic,CZE,2012,0.995000004768372
Czech Republic,CZE,2013,0.996259987354279
Czech Republic,CZE,2014,0.995090007781982
Democratic Republic of Congo,COD,1971,0.57056999206543
Democratic Republic of Congo,COD,1972,0.599889993667603
Democratic Republic of Congo,COD,1973,0.621580004692078
Democratic Republic of Congo,COD,1974,0.649119973182678
Democratic Republic of Congo,COD,1975,0.638329982757568
Democratic Republic of Congo,COD,1976,0.658010005950928
Democratic Republic of Congo,COD,1977,0.674549996852875
Democratic Republic of Congo,COD,1978,0.679319977760315
Democratic Republic of Congo,COD,1979,0.687219977378845
Democratic Republic of Congo,COD,1980,0.702509999275208
Democratic Republic of Congo,COD,1981,0.714770019054413
Democratic Republic of Congo,COD,1982,0.723580002784729
Democratic Republic of Congo,COD,1983,0.736760020256042
Democratic Republic of Congo,COD,1984,0.750699996948242
Democratic Republic of Congo,COD,1985,0.650049984455109
Democratic Republic of Congo,COD,1986,0.650269985198975
Democratic Republic of Congo,COD,1987,0.785170018672943
Democratic Republic of Congo,COD,1988,0.730560004711151
Democratic Republic of Congo,COD,1990,0.708029985427856
Democratic Republic of Congo,COD,1991,0.739929974079132
Democratic Republic of Congo,COD,1992,0.750500023365021
Democratic Republic of Congo,COD,1993,0.772459983825684
Democratic Republic of Congo,COD,1994,0.737500011920929
Democratic Republic of Congo,COD,1995,0.681559979915619
Democratic Republic of Congo,COD,1998,0.745010018348694
Democratic Republic of Congo,COD,1999,0.893299996852875
Democratic Republic of Congo,COD,2002,0.788760006427765
Democratic Republic of Congo,COD,2007,0.817290008068085
Democratic Republic of Congo,COD,2008,0.841000020503998
Democratic Republic of Congo,COD,2009,0.858160018920898
Democratic Republic of Congo,COD,2010,0.870400011539459
Democratic Republic of Congo,COD,2011,0.866630017757416
Democratic Republic of Congo,COD,2012,0.882139980792999
Democratic Republic of Congo,COD,2013,0.906270027160645
Democratic Republic of Congo,COD,2014,0.909060001373291
Denmark,DNK,1971,1.0205500125885
Denmark,DNK,1972,1.01907002925873
Denmark,DNK,1973,1.01672995090485
Denmark,DNK,1974,1.01578998565674
Denmark,DNK,1975,1.02927994728088
Denmark,DNK,1976,0.992259979248047
Denmark,DNK,1977,1.02842998504639
Denmark,DNK,1978,1.02727997303009
Denmark,DNK,1979,1.03290998935699
Denmark,DNK,1980,1.00297999382019
Denmark,DNK,1981,1.00197005271912
Denmark,DNK,1982,1.00162994861603
Denmark,DNK,1983,1.00270998477936
Denmark,DNK,1984,0.998849987983704
Denmark,DNK,1985,1.00448000431061
Denmark,DNK,1986,0.998629987239838
Denmark,DNK,1987,1.00223004817963
Denmark,DNK,1988,1.00326001644135
Denmark,DNK,1989,1.00315999984741
Denmark,DNK,1990,1.00278997421265
Denmark,DNK,1991,1.00086998939514
Denmark,DNK,1992,0.997609972953796
Denmark,DNK,1993,0.997139990329742
Denmark,DNK,1994,0.997730016708374
Denmark,DNK,1995,1.00277996063232
Denmark,DNK,1996,0.994400024414063
Denmark,DNK,1998,1.00014996528625
Denmark,DNK,1999,1.00057005882263
Denmark,DNK,2000,1.00018000602722
Denmark,DNK,2001,1.00318002700806
Denmark,DNK,2002,1.00266003608704
Denmark,DNK,2004,0.997460007667542
Denmark,DNK,2005,0.998390018939972
Denmark,DNK,2006,1.00080001354218
Denmark,DNK,2007,1.0014899969101
Denmark,DNK,2008,1.00706994533539
Denmark,DNK,2009,1.00539004802704
Denmark,DNK,2010,1.00373995304108
Denmark,DNK,2011,0.995270013809204
Denmark,DNK,2012,0.991659998893738
Denmark,DNK,2013,0.989589989185333
Denmark,DNK,2014,0.987839996814728
Djibouti,DJI,1971,0.432309985160828
Djibouti,DJI,1972,0.477479994297028
Djibouti,DJI,1973,0.497909992933273
Djibouti,DJI,1974,0.546230018138886
Djibouti,DJI,1975,0.588509976863861
Djibouti,DJI,1976,0.555469989776611
Djibouti,DJI,1982,0.726979970932007
Djibouti,DJI,1983,0.735329985618591
Djibouti,DJI,1984,0.743250012397766
Djibouti,DJI,1985,0.733609974384308
Djibouti,DJI,1986,0.714020013809204
Djibouti,DJI,1987,0.709980010986328
Djibouti,DJI,1988,0.718140006065369
Djibouti,DJI,1989,0.729290008544922
Djibouti,DJI,1990,0.731220006942749
Djibouti,DJI,1991,0.721819996833801
Djibouti,DJI,1992,0.729309976100922
Djibouti,DJI,1993,0.782540023326874
Djibouti,DJI,1994,0.774760007858276
Djibouti,DJI,1995,0.774439990520477
Djibouti,DJI,1996,0.748950004577637
Djibouti,DJI,1997,0.742560029029846
Djibouti,DJI,1998,0.755320012569427
Djibouti,DJI,1999,0.71272999048233
Djibouti,DJI,2000,0.735589981079102
Djibouti,DJI,2001,0.751420021057129
Djibouti,DJI,2002,0.769590020179749
Djibouti,DJI,2004,0.797240018844604
Djibouti,DJI,2005,0.824720025062561
Djibouti,DJI,2006,0.819369971752167
Djibouti,DJI,2007,0.865719974040985
Djibouti,DJI,2008,0.891870021820068
Djibouti,DJI,2009,0.899739980697632
Djibouti,DJI,2011,0.909460008144379
Djibouti,DJI,2012,0.901120007038116
Djibouti,DJI,2013,0.88306999206543
Djibouti,DJI,2014,0.872089982032776
Djibouti,DJI,2015,0.888310015201569
Dominica,DMA,1971,0.951390027999878
Dominica,DMA,1972,0.957729995250702
Dominica,DMA,1973,0.9548299908638
Dominica,DMA,1974,0.959890007972717
Dominica,DMA,1975,0.947650015354156
Dominica,DMA,1976,0.957759976387024
Dominica,DMA,1977,1.00211000442505
Dominica,DMA,1978,1.00547003746033
Dominica,DMA,1979,0.99931001663208
Dominica,DMA,1980,1.01061999797821
Dominica,DMA,1981,1.08016002178192
Dominica,DMA,1982,0.97545999288559
Dominica,DMA,1984,0.978579998016357
Dominica,DMA,1986,0.972109973430634
Dominica,DMA,1987,0.953750014305115
Dominica,DMA,1988,0.939170002937317
Dominica,DMA,1990,0.937300026416779
Dominica,DMA,1991,0.979019999504089
Dominica,DMA,1992,1.00739002227783
Dominica,DMA,1993,1.07293999195099
Dominica,DMA,1994,1.1102499961853
Dominica,DMA,1995,1.13811004161835
Dominica,DMA,1999,1.03085005283356
Dominica,DMA,2000,1.01570999622345
Dominica,DMA,2001,1.00884997844696
Dominica,DMA,2002,0.996510028839111
Dominica,DMA,2003,1.00414001941681
Dominica,DMA,2004,0.995130002498627
Dominica,DMA,2005,0.999840021133423
Dominica,DMA,2006,0.985580027103424
Dominica,DMA,2007,0.967170000076294
Dominica,DMA,2008,0.975009977817535
Dominica,DMA,2009,0.977630019187927
Dominica,DMA,2010,0.990339994430542
Dominica,DMA,2011,0.995940029621124
Dominica,DMA,2012,0.982900023460388
Dominica,DMA,2013,0.987370014190674
Dominica,DMA,2014,1.00540995597839
Dominican Republic,DOM,1971,1.00744998455048
Dominican Republic,DOM,1972,1.00635004043579
Dominican Republic,DOM,1973,1.01010000705719
Dominican Republic,DOM,1983,1.09098994731903
Dominican Republic,DOM,1985,1.02785003185272
Dominican Republic,DOM,1986,1.03512001037598
Dominican Republic,DOM,1998,0.971610009670258
Dominican Republic,DOM,1999,0.969659984111786
Dominican Republic,DOM,2000,0.960569977760315
Dominican Republic,DOM,2002,1.00829005241394
Dominican Republic,DOM,2003,1.00984001159668
Dominican Republic,DOM,2004,0.94514000415802
Dominican Republic,DOM,2005,0.947399973869324
Dominican Republic,DOM,2006,0.948080003261566
Dominican Republic,DOM,2007,0.934459984302521
Dominican Republic,DOM,2008,0.930899977684021
Dominican Republic,DOM,2009,0.862249970436096
Dominican Republic,DOM,2010,0.878430008888245
Dominican Republic,DOM,2011,0.901040017604828
Dominican Republic,DOM,2012,0.90065997838974
Dominican Republic,DOM,2013,0.904869973659515
Dominican Republic,DOM,2014,0.903949975967407
Ecuador,ECU,1971,0.960020005702972
Ecuador,ECU,1972,0.964209973812103
Ecuador,ECU,1973,0.959559977054596
Ecuador,ECU,1974,0.966130018234253
Ecuador,ECU,1975,0.968680024147034
Ecuador,ECU,1976,0.966050028800964
Ecuador,ECU,1977,0.971560001373291
Ecuador,ECU,1978,0.971480011940002
Ecuador,ECU,1979,0.965030014514923
Ecuador,ECU,1980,0.960910022258759
Ecuador,ECU,1981,0.972750008106232
Ecuador,ECU,1983,0.982219994068146
Ecuador,ECU,1984,0.992820024490356
Ecuador,ECU,1985,0.986710011959076
Ecuador,ECU,1986,0.98496001958847
Ecuador,ECU,1987,0.985899984836578
Ecuador,ECU,1988,0.987410008907318
Ecuador,ECU,1993,0.987580001354218
Ecuador,ECU,1994,0.990760028362274
Ecuador,ECU,1995,0.991400003433228
Ecuador,ECU,1996,0.990490019321442
Ecuador,ECU,1997,0.990469992160797
Ecuador,ECU,1998,0.995140016078949
Ecuador,ECU,1999,0.997659981250763
Ecuador,ECU,2000,0.994090020656586
Ecuador,ECU,2001,0.999109983444214
Ecuador,ECU,2002,0.998049974441528
Ecuador,ECU,2003,0.997730016708374
Ecuador,ECU,2004,0.997120022773743
Ecuador,ECU,2005,0.995190024375916
Ecuador,ECU,2006,0.993749976158142
Ecuador,ECU,2007,0.996510028839111
Ecuador,ECU,2009,1.01339995861053
Ecuador,ECU,2010,0.999239981174469
Ecuador,ECU,2011,0.998499989509583
Ecuador,ECU,2012,1.00012004375458
Ecuador,ECU,2013,1.00601005554199
Ecuador,ECU,2014,1.0019199848175
Egypt,EGY,1971,0.65504002571106
Egypt,EGY,1972,0.65404999256134
Egypt,EGY,1973,0.652629971504211
Egypt,EGY,1974,0.657079994678497
Egypt,EGY,1975,0.657720029354095
Egypt,EGY,1976,0.666339993476868
Egypt,EGY,1977,0.674340009689331
Egypt,EGY,1978,0.684069991111755
Egypt,EGY,1979,0.696569979190826
Egypt,EGY,1980,0.705169975757599
Egypt,EGY,1981,0.717980027198792
Egypt,EGY,1982,0.72995001077652
Egypt,EGY,1983,0.746490001678467
Egypt,EGY,1984,0.768090009689331
Egypt,EGY,1985,0.78846001625061
Egypt,EGY,1986,0.806119978427887
Egypt,EGY,1987,0.81904000043869
Egypt,EGY,1988,0.789139986038208
Egypt,EGY,1989,0.835550010204315
Egypt,EGY,1990,0.85004997253418
Egypt,EGY,1991,0.841220021247864
Egypt,EGY,1992,0.861760020256042
Egypt,EGY,1993,0.868669986724854
Egypt,EGY,1994,0.853240013122559
Egypt,EGY,1995,0.888170003890991
Egypt,EGY,1996,0.762960016727448
Egypt,EGY,1997,0.87704998254776
Egypt,EGY,1999,0.923259973526001
Egypt,EGY,2000,0.931800007820129
Egypt,EGY,2001,0.941789984703064
Egypt,EGY,2002,0.94963002204895
Egypt,EGY,2003,0.958329975605011
Egypt,EGY,2004,0.968580007553101
Egypt,EGY,2005,0.947889983654022
Egypt,EGY,2006,0.950909972190857
Egypt,EGY,2007,0.958019971847534
Egypt,EGY,2009,0.966790020465851
Egypt,EGY,2010,0.970179975032806
Egypt,EGY,2011,0.953670024871826
Egypt,EGY,2012,0.987269997596741
Egypt,EGY,2013,0.990000009536743
Egypt,EGY,2014,0.995989978313446
El Salvador,SLV,1970,0.919019997119904
El Salvador,SLV,1971,0.940789997577667
El Salvador,SLV,1972,0.950410008430481
El Salvador,SLV,1973,0.949790000915527
El Salvador,SLV,1974,0.956920027732849
El Salvador,SLV,1975,0.958360016345978
El Salvador,SLV,1976,0.967769980430603
El Salvador,SLV,1977,0.960370004177094
El Salvador,SLV,1978,0.9651899933815
El Salvador,SLV,1979,0.97188001871109
El Salvador,SLV,1980,1.01104998588562
El Salvador,SLV,1981,0.985289990901947
El Salvador,SLV,1982,0.976840019226074
El Salvador,SLV,1983,1.02622997760773
El Salvador,SLV,1984,0.99260002374649
El Salvador,SLV,1987,0.992309987545013
El Salvador,SLV,1988,0.994830012321472
El Salvador,SLV,1989,0.987829983234406
El Salvador,SLV,1991,0.98063999414444
El Salvador,SLV,1992,0.986400008201599
El Salvador,SLV,1993,0.981610000133514
El Salvador,SLV,1995,0.984269976615906
El Salvador,SLV,1996,0.97325998544693
El Salvador,SLV,1997,0.974940001964569
El Salvador,SLV,1998,0.934989988803864
El Salvador,SLV,1999,0.959439992904663
El Salvador,SLV,2000,0.940850019454956
El Salvador,SLV,2001,0.946850001811981
El Salvador,SLV,2002,0.932299971580505
El Salvador,SLV,2003,0.95210999250412
El Salvador,SLV,2004,0.967360019683838
El Salvador,SLV,2005,0.956110000610352
El Salvador,SLV,2006,0.957090020179749
El Salvador,SLV,2007,0.995670020580292
El Salvador,SLV,2008,0.959479987621307
El Salvador,SLV,2009,0.959190011024475
El Salvador,SLV,2010,0.950439989566803
El Salvador,SLV,2011,0.950900018215179
El Salvador,SLV,2012,0.950119972229004
El Salvador,SLV,2013,0.950959980487823
El Salvador,SLV,2014,0.955550014972687
Equatorial Guinea,GNQ,1971,0.775470018386841
Equatorial Guinea,GNQ,1974,0.802349984645844
Equatorial Guinea,GNQ,1993,0.938260018825531
Equatorial Guinea,GNQ,1994,0.957069993019104
Equatorial Guinea,GNQ,2000,0.823520004749298
Equatorial Guinea,GNQ,2001,0.969690024852753
Equatorial Guinea,GNQ,2002,0.950540006160736
Equatorial Guinea,GNQ,2003,0.97408002614975
Equatorial Guinea,GNQ,2005,0.956279993057251
Equatorial Guinea,GNQ,2008,0.950389981269836
Equatorial Guinea,GNQ,2009,0.95813000202179
Equatorial Guinea,GNQ,2010,0.970290005207062
Equatorial Guinea,GNQ,2011,0.979380011558533
Equatorial Guinea,GNQ,2012,0.976199984550476
Eritrea,ERI,1989,0.901809990406036
Eritrea,ERI,1990,0.939390003681183
Eritrea,ERI,1991,0.957130014896393
Eritrea,ERI,1992,0.846930027008057
Eritrea,ERI,1993,0.81673002243042
Eritrea,ERI,1994,0.783540010452271
Eritrea,ERI,1995,0.789470016956329
Eritrea,ERI,1996,0.798770010471344
Eritrea,ERI,1997,0.814199984073639
Eritrea,ERI,1999,0.831539988517761
Eritrea,ERI,2000,0.825609982013702
Eritrea,ERI,2001,0.831849992275238
Eritrea,ERI,2002,0.811280012130737
Eritrea,ERI,2003,0.818449974060059
Eritrea,ERI,2004,0.812879979610443
Eritrea,ERI,2005,0.820420026779175
Eritrea,ERI,2006,0.824050009250641
Eritrea,ERI,2007,0.847580015659332
Eritrea,ERI,2008,0.83789998292923
Eritrea,ERI,2009,0.842890024185181
Eritrea,ERI,2010,0.850000023841858
Eritrea,ERI,2011,0.835529983043671
Eritrea,ERI,2012,0.837130010128021
Eritrea,ERI,2013,0.845550000667572
Estonia,EST,1981,0.981109976768494
Estonia,EST,1982,0.988529980182648
Estonia,EST,1983,0.98701000213623
Estonia,EST,1984,0.976750016212463
Estonia,EST,1985,0.983839988708496
Estonia,EST,1986,0.97681999206543
Estonia,EST,1987,0.996529996395111
Estonia,EST,1988,0.982620000839233
Estonia,EST,1989,0.974799990653992
Estonia,EST,1990,0.97053998708725
Estonia,EST,1991,0.971660017967224
Estonia,EST,1992,0.974370002746582
Estonia,EST,1993,0.977119982242584
Estonia,EST,1994,0.976729989051819
Estonia,EST,1995,0.970560014247894
Estonia,EST,1996,0.975839972496033
Estonia,EST,1997,0.98377001285553
Estonia,EST,1998,0.983699977397919
Estonia,EST,1999,0.986810028553009
Estonia,EST,2000,0.994199991226196
Estonia,EST,2001,0.990220010280609
Estonia,EST,2002,0.991349995136261
Estonia,EST,2003,0.987169981002808
Estonia,EST,2004,0.987760007381439
Estonia,EST,2005,0.983129978179932
Estonia,EST,2006,0.983560025691986
Estonia,EST,2007,0.98905998468399
Estonia,EST,2008,0.984709978103638
Estonia,EST,2009,0.983259975910187
Estonia,EST,2010,0.984690010547638
Estonia,EST,2011,0.994960010051727
Estonia,EST,2012,0.993550002574921
Estonia,EST,2013,0.99151998758316
Ethiopia,ETH,1971,0.458409994840622
Ethiopia,ETH,1972,0.466109991073608
Ethiopia,ETH,1973,0.467269986867905
Ethiopia,ETH,1974,0.470490008592606
Ethiopia,ETH,1975,0.474009990692139
Ethiopia,ETH,1976,0.478100001811981
Ethiopia,ETH,1977,0.48105001449585
Ethiopia,ETH,1978,0.493580013513565
Ethiopia,ETH,1979,0.481840014457703
Ethiopia,ETH,1980,0.531759977340698
Ethiopia,ETH,1981,0.552820026874542
Ethiopia,ETH,1982,0.57344001531601
Ethiopia,ETH,1983,0.602039992809296
Ethiopia,ETH,1984,0.619260013103485
Ethiopia,ETH,1985,0.651719987392426
Ethiopia,ETH,1986,0.655700027942657
Ethiopia,ETH,1987,0.62432998418808
Ethiopia,ETH,1988,0.608049988746643
Ethiopia,ETH,1989,0.632040023803711
Ethiopia,ETH,1990,0.656809985637665
Ethiopia,ETH,1991,0.665639996528625
Ethiopia,ETH,1992,0.727660000324249
Ethiopia,ETH,1993,0.699400007724762
Ethiopia,ETH,1994,0.617420017719269
Ethiopia,ETH,1995,0.588100016117096
Ethiopia,ETH,1996,0.56511002779007
Ethiopia,ETH,1997,0.565270006656647
Ethiopia,ETH,1998,0.578249990940094
Ethiopia,ETH,1999,0.598049998283386
Ethiopia,ETH,2000,0.645770013332367
Ethiopia,ETH,2001,0.679409980773926
Ethiopia,ETH,2002,0.702049970626831
Ethiopia,ETH,2003,0.717840015888214
Ethiopia,ETH,2004,0.766330003738403
Ethiopia,ETH,2005,0.819339990615845
Ethiopia,ETH,2006,0.857999980449677
Ethiopia,ETH,2007,0.876950025558472
Ethiopia,ETH,2008,0.894299983978271
Ethiopia,ETH,2009,0.920409977436066
Ethiopia,ETH,2010,0.918789982795715
Ethiopia,ETH,2011,0.917100012302399
Ethiopia,ETH,2012,0.92577999830246
Ethiopia,ETH,2014,0.916890025138855
Fiji,FJI,1970,0.960389971733093
Fiji,FJI,1971,0.965160012245178
Fiji,FJI,1972,0.975149989128113
Fiji,FJI,1973,0.957620024681091
Fiji,FJI,1974,0.984409987926483
Fiji,FJI,1975,0.990190029144287
Fiji,FJI,1976,0.986559987068176
Fiji,FJI,1977,0.9894899725914
Fiji,FJI,1978,0.984019994735718
Fiji,FJI,1979,0.985719978809357
Fiji,FJI,1980,0.983690023422241
Fiji,FJI,1981,0.982429981231689
Fiji,FJI,1983,0.985090017318726
Fiji,FJI,1984,0.98812997341156
Fiji,FJI,1985,0.987630009651184
Fiji,FJI,1986,0.991649985313416
Fiji,FJI,1987,0.992659986019135
Fiji,FJI,1991,0.997739970684052
Fiji,FJI,1992,0.98905998468399
Fiji,FJI,1994,0.991069972515106
Fiji,FJI,1995,1.00178003311157
Fiji,FJI,1996,0.983860015869141
Fiji,FJI,1997,0.981599986553192
Fiji,FJI,1998,0.989120006561279
Fiji,FJI,1999,0.988839983940125
Fiji,FJI,2000,0.980279982089996
Fiji,FJI,2001,0.991729974746704
Fiji,FJI,2002,1.00451004505157
Fiji,FJI,2003,0.99592000246048
Fiji,FJI,2004,0.985140025615692
Fiji,FJI,2006,0.991230010986328
Fiji,FJI,2007,0.982900023460388
Fiji,FJI,2008,0.995310008525848
Fiji,FJI,2009,0.984189987182617
Fiji,FJI,2011,0.999390006065369
Fiji,FJI,2012,1.00801002979279
Fiji,FJI,2013,1.00901997089386
Finland,FIN,1972,0.930729985237122
Finland,FIN,1973,0.922110021114349
Finland,FIN,1974,0.931309998035431
Finland,FIN,1975,0.958459973335266
Finland,FIN,1976,0.977739989757538
Finland,FIN,1977,0.987550020217896
Finland,FIN,1978,0.99210000038147
Finland,FIN,1979,0.995140016078949
Finland,FIN,1980,0.992370009422302
Finland,FIN,1981,0.991649985313416
Finland,FIN,1982,1.00358998775482
Finland,FIN,1983,0.992720007896423
Finland,FIN,1984,0.994599997997284
Finland,FIN,1985,0.997780025005341
Finland,FIN,1986,0.999180018901825
Finland,FIN,1987,1.0059700012207
Finland,FIN,1988,1.00104999542236
Finland,FIN,1989,0.996569991111755
Finland,FIN,1990,0.994830012321472
Finland,FIN,1991,0.993809998035431
Finland,FIN,1992,0.996640026569366
Finland,FIN,1993,0.997240006923676
Finland,FIN,1994,0.997739970684052
Finland,FIN,1995,0.997309982776642
Finland,FIN,1996,1.00215005874634
Finland,FIN,1997,1.00120997428894
Finland,FIN,1998,0.997200012207031
Finland,FIN,1999,0.996490001678467
Finland,FIN,2000,0.994140028953552
Finland,FIN,2001,0.994790017604828
Finland,FIN,2002,0.993170022964478
Finland,FIN,2003,0.991060018539429
Finland,FIN,2004,0.991069972515106
Finland,FIN,2005,0.992839992046356
Finland,FIN,2006,0.997089982032776
Finland,FIN,2007,0.996010005474091
Finland,FIN,2008,0.991869986057281
Finland,FIN,2009,0.99330997467041
Finland,FIN,2010,0.993579983711243
Finland,FIN,2011,0.993449985980988
Finland,FIN,2012,0.993900001049042
Finland,FIN,2013,0.995679974555969
Finland,FIN,2014,0.999409973621368
France,FRA,1971,1.00188004970551
France,FRA,1972,1.00370001792908
