Entity,Code,Year,Gas (terawatt-hours)
China,CHN,2014,164.8459355330001
China,CHN,2015,63.26392499200006
China,CHN,2016,147.5156073330004
China,CHN,2017,309.9728118089997
China,CHN,2018,425.57591546000003
Colombia,COL,1966,0.38499999682999864
Colombia,COL,1967,2.2137499963100016
Colombia,COL,1968,0.22137500312000036
Colombia,COL,1969,1.0828124990799992
Colombia,COL,1970,-0.360937503569998
Colombia,COL,1971,0.5112500084399976
Colombia,COL,1972,2.880749999820001
Colombia,COL,1973,0.574749994520003
Colombia,COL,1974,0.6657499994799956
Colombia,COL,1975,-0.9834999981399939
Colombia,COL,1976,1.0622499961699958
Colombia,COL,1977,2.0502500018399985
Colombia,COL,1978,4.596000003209998
Colombia,COL,1979,1.8707499999800064
Colombia,COL,1980,2.6499999955499973
Colombia,COL,1981,2.2629999992500025
Colombia,COL,1982,2.39675000015
Colombia,COL,1983,3.528500004069997
Colombia,COL,1984,-0.25400000247000065
Colombia,COL,1985,0.12649999846000526
Colombia,COL,1986,0.6385000023400025
Colombia,COL,1987,0.5655000042399934
Colombia,COL,1988,0.141999997260001
Colombia,COL,1989,-1.71925000233
Colombia,COL,1990,1.3604999970900025
Colombia,COL,1991,1.1629999999999967
Colombia,COL,1992,-0.616749995020001
Colombia,COL,1993,1.4510000050900018
Colombia,COL,1994,-0.42025000347999963
Colombia,COL,1995,2.4759999951400076
Colombia,COL,1996,3.630250001819995
Colombia,COL,1997,11.637250002440005
Colombia,COL,1998,9.14624999382999
Colombia,COL,1999,-8.977249997909993
Colombia,COL,2000,0.44907355124999526
Colombia,COL,2001,2.0318576336700076
Colombia,COL,2002,0.5968837336899853
Colombia,COL,2003,-2.4870155473499906
Colombia,COL,2004,3.84840104101
Colombia,COL,2005,3.115242479939994
Colombia,COL,2006,3.183379893630004
Colombia,COL,2007,3.9695195477199974
Colombia,COL,2008,1.1348022043800086
Colombia,COL,2009,11.042052537339984
Colombia,COL,2010,3.6581806330800077
Colombia,COL,2011,-2.3016631317800034
Colombia,COL,2012,9.509262207990005
Colombia,COL,2013,10.113577941989988
Colombia,COL,2014,9.06806377168003
Colombia,COL,2015,-1.7233246775000026
Colombia,COL,2016,5.79866502534999
Colombia,COL,2017,3.6759656244999803
Colombia,COL,2018,8.684453036500017
Croatia,HRV,1966,0
Croatia,HRV,1967,0
Croatia,HRV,1968,0
Croatia,HRV,1969,0
Croatia,HRV,1970,0
Croatia,HRV,1971,0
Croatia,HRV,1972,0
Croatia,HRV,1973,0
Croatia,HRV,1974,0
Croatia,HRV,1975,0
Croatia,HRV,1976,0
Croatia,HRV,1977,0
Croatia,HRV,1978,0
Croatia,HRV,1979,0
Croatia,HRV,1980,0
Croatia,HRV,1981,0
Croatia,HRV,1982,0
Croatia,HRV,1983,0
Croatia,HRV,1984,0
Croatia,HRV,1985,0
Croatia,HRV,1986,0
Croatia,HRV,1987,0
Croatia,HRV,1988,0
Croatia,HRV,1989,0
Croatia,HRV,1990,25.52275000077
Croatia,HRV,1991,-1.8867499957400007
Croatia,HRV,1992,0.8645000005999997
Croatia,HRV,1993,1.3679999980100064
Croatia,HRV,1994,-1.5295000046399991
Croatia,HRV,1995,-1.8439999998000047
Croatia,HRV,1996,2.7122500008599957
Croatia,HRV,1997,0.9224999968600045
Croatia,HRV,1998,-1.0117500008299949
Croatia,HRV,1999,0.34950000332999664
Croatia,HRV,2000,0.22799999772999513
Croatia,HRV,2001,1.2295000027300063
Croatia,HRV,2002,0.6420000043199963
Croatia,HRV,2003,-0.16525000709000182
Croatia,HRV,2004,1.0165833357900063
Croatia,HRV,2005,-0.9359444396800001
Croatia,HRV,2006,-0.30316667646000184
Croatia,HRV,2007,4.050722231339996
Croatia,HRV,2008,-0.9595555610099957
Croatia,HRV,2009,-2.3204999985500017
Croatia,HRV,2010,2.6642777743899977
Croatia,HRV,2011,-0.7224999917099986
Croatia,HRV,2012,-1.825611120629997
Croatia,HRV,2013,-1.5281111035200006
Croatia,HRV,2014,-3.052233338010005
Croatia,HRV,2015,0.7265999970200028
Croatia,HRV,2016,1.0312222261300015
Croatia,HRV,2017,3.7531361173399986
Croatia,HRV,2018,-0.8104525877700013
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0
Cyprus,CYP,2005,0
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Cyprus,CYP,2008,0
Cyprus,CYP,2009,0
Cyprus,CYP,2010,0
Cyprus,CYP,2011,0
Cyprus,CYP,2012,0
Cyprus,CYP,2013,0
Cyprus,CYP,2014,0
Cyprus,CYP,2015,0
Cyprus,CYP,2016,0
Cyprus,CYP,2017,0
Cyprus,CYP,2018,0
Czech Republic,CZE,1966,0.19974999503999946
Czech Republic,CZE,1967,0.9035000077099999
Czech Republic,CZE,1968,1.25749999531
Czech Republic,CZE,1969,0.6427499997600004
Czech Republic,CZE,1970,0.7185000044000018
Czech Republic,CZE,1971,1.9424999940499994
Czech Republic,CZE,1972,0.8555000088
Czech Republic,CZE,1973,1.0619999976899983
Czech Republic,CZE,1974,2.6027499920800015
Czech Republic,CZE,1975,2.0967500098699983
Czech Republic,CZE,1976,1.72424999519
Czech Republic,CZE,1977,2.496749996910001
Czech Republic,CZE,1978,2.505999998820002
Czech Republic,CZE,1979,2.8417500043399997
Czech Republic,CZE,1980,3.970500003239998
Czech Republic,CZE,1981,0.0962499962999992
Czech Republic,CZE,1982,1.7902500009600004
Czech Republic,CZE,1983,5.5439999962200055
Czech Republic,CZE,1984,2.4185000074699943
Czech Republic,CZE,1985,9.103249999409996
Czech Republic,CZE,1986,2.782499992420007
Czech Republic,CZE,1987,4.7100000078900095
Czech Republic,CZE,1988,0.36024999611999675
Czech Republic,CZE,1989,1.821499997039993
Czech Republic,CZE,1990,2.2930000029300004
Czech Republic,CZE,1991,-2.140999996689999
Czech Republic,CZE,1992,8.560749994889989
Czech Republic,CZE,1993,1.4812500072500114
Czech Republic,CZE,1994,-1.602000005779999
Czech Republic,CZE,1995,8.865500002809995
Czech Republic,CZE,1996,11.49175000320001
Czech Republic,CZE,1997,1.5017499989100003
Czech Republic,CZE,1998,0.19149999868000123
Czech Republic,CZE,1999,0.48024999920998823
Czech Republic,CZE,2000,-2.6337500013099913
Czech Republic,CZE,2001,6.187250004570004
Czech Republic,CZE,2002,-3.1415000077700057
Czech Republic,CZE,2003,0.9322500073599969
Czech Republic,CZE,2004,-0.6315000100100008
Czech Republic,CZE,2005,-0.982249994109992
Czech Republic,CZE,2006,-1.2782499970800103
Czech Republic,CZE,2007,-4.127250003859999
Czech Republic,CZE,2008,-0.7572500014000099
Czech Republic,CZE,2009,-4.294749997269989
Czech Republic,CZE,2010,14.71525000087
Czech Republic,CZE,2011,-14.658249998529996
Czech Republic,CZE,2012,0.5459999948700016
Czech Republic,CZE,2013,1.050249999350001
Czech Republic,CZE,2014,-8.88875000101001
Czech Republic,CZE,2015,3.496500000919994
Czech Republic,CZE,2016,6.205249999800003
Czech Republic,CZE,2017,2.1480000006500006
Czech Republic,CZE,2018,-3.9194999993099913
Denmark,DNK,1966,0
Denmark,DNK,1967,0
Denmark,DNK,1968,0
Denmark,DNK,1969,0
Denmark,DNK,1970,0
Denmark,DNK,1971,0
Denmark,DNK,1972,0
Denmark,DNK,1973,0
Denmark,DNK,1974,0
Denmark,DNK,1975,0
Denmark,DNK,1976,0
Denmark,DNK,1977,0
Denmark,DNK,1978,0
Denmark,DNK,1979,0
Denmark,DNK,1980,0
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0.14594999883000004
Denmark,DNK,1984,1.03207499588
Denmark,DNK,1985,5.535675009620001
Denmark,DNK,1986,5.2541999927699985
Denmark,DNK,1987,3.2213250015900012
Denmark,DNK,1988,3.3359999998399985
Denmark,DNK,1989,1.2197249993600003
Denmark,DNK,1990,1.3031249970300003
Denmark,DNK,1991,3.2477395344200026
Denmark,DNK,1992,1.25039670532
Denmark,DNK,1993,3.1611079900599997
Denmark,DNK,1994,3.3707244002699994
Denmark,DNK,1995,5.066160465700001
Denmark,DNK,1996,6.610740009749996
Denmark,DNK,1997,1.9639663689300022
Denmark,DNK,1998,3.5790717216200036
Denmark,DNK,1999,2.3956940543000016
Denmark,DNK,2000,-0.6743254148700117
Denmark,DNK,2001,2.2955191307100122
Denmark,DNK,2002,0.503085411169991
Denmark,DNK,2003,0.5912210401700051
Denmark,DNK,2004,-0.2588832301299959
Denmark,DNK,2005,-2.1447109203500005
Denmark,DNK,2006,0.9773253171299956
Denmark,DNK,2007,-5.493294545299996
Denmark,DNK,2008,0.22648648115999492
Denmark,DNK,2009,-1.8881766710999912
Denmark,DNK,2010,6.011862428859999
Denmark,DNK,2011,-8.36613968064001
Denmark,DNK,2012,-2.8707534565799975
Denmark,DNK,2013,-2.305067174629997
Denmark,DNK,2014,-5.403442700459998
Denmark,DNK,2015,0.19814384551999353
Denmark,DNK,2016,0.5600065388500042
Denmark,DNK,2017,-1.3233350062699998
Denmark,DNK,2018,-0.9276264776000005
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0.6978
Ecuador,ECU,1971,0
Ecuador,ECU,1972,0.3140100000000001
Ecuador,ECU,1973,-0.4303100000000001
Ecuador,ECU,1974,0.5815
Ecuador,ECU,1975,0.29075000000000006
Ecuador,ECU,1976,-0.12792999999999988
Ecuador,ECU,1977,-0.4768300000000002
Ecuador,ECU,1978,0.02326000000000006
Ecuador,ECU,1979,-0.24422999999999995
Ecuador,ECU,1980,-0.13956000000000007
Ecuador,ECU,1981,0.30238000000000004
Ecuador,ECU,1982,0.23260000000000003
Ecuador,ECU,1983,0.24422999999999995
Ecuador,ECU,1984,0.5582400000000001
Ecuador,ECU,1985,0.03489000000000009
Ecuador,ECU,1986,-0.01163000000000003
Ecuador,ECU,1987,-0.12792999999999988
Ecuador,ECU,1988,0.29075000000000006
Ecuador,ECU,1989,-0.4186800000000004
Ecuador,ECU,1990,1.0234400000000001
Ecuador,ECU,1991,0.5931300000000004
Ecuador,ECU,1992,0.011629999999999363
Ecuador,ECU,1993,0.48846000000000034
Ecuador,ECU,1994,-0.3605299999999998
Ecuador,ECU,1995,-0.11629999999999985
Ecuador,ECU,1996,0.1977099999999994
Ecuador,ECU,1997,-0.3023800000000003
Ecuador,ECU,1998,0.05815000000000037
Ecuador,ECU,1999,-0.18607999999999958
Ecuador,ECU,2000,0.26749
Ecuador,ECU,2001,0.05815000000000037
Ecuador,ECU,2002,-2.0019728949200006
Ecuador,ECU,2003,0.9866483205500003
Ecuador,ECU,2004,3.06804349728
Ecuador,ECU,2005,0.14380004213999964
Ecuador,ECU,2006,0.5117208838800007
Ecuador,ECU,2007,-0.5661112072600005
Ecuador,ECU,2008,-0.48039376927
Ecuador,ECU,2009,0.8907744268199993
Ecuador,ECU,2010,0.31033314061000095
Ecuador,ECU,2011,-0.5814589460999997
Ecuador,ECU,2012,1.8821226629700005
Ecuador,ECU,2013,1.022131310989998
Ecuador,ECU,2014,0.21370301776000034
Ecuador,ECU,2015,-0.5151883683799987
Ecuador,ECU,2016,0.652758812650001
Ecuador,ECU,2017,-0.6307207767500014
Ecuador,ECU,2018,-1.1600311633800002
Egypt,EGY,1966,0.06737499740999997
Egypt,EGY,1967,0
Egypt,EGY,1968,0
Egypt,EGY,1969,0.14437499445000002
Egypt,EGY,1970,0.13475000645000001
Egypt,EGY,1971,0
Egypt,EGY,1972,-0.13475000645000001
Egypt,EGY,1973,-0.13474999481999994
Egypt,EGY,1974,0.028874998890000003
Egypt,EGY,1975,-0.09624999630000008
Egypt,EGY,1976,3.1762499942
Egypt,EGY,1977,0.7700000052899996
Egypt,EGY,1978,2.6950000010700013
Egypt,EGY,1979,3.6574999989599988
Egypt,EGY,1980,10.20249999159
Egypt,EGY,1981,2.5025000084700046
Egypt,EGY,1982,2.2137499963099962
Egypt,EGY,1983,4.42750000425
Egypt,EGY,1984,8.566249996340005
Egypt,EGY,1985,8.758750000569997
Egypt,EGY,1986,7.218750001620002
Egypt,EGY,1987,5.774999998970003
Egypt,EGY,1988,6.159999995799993
Egypt,EGY,1989,7.892499998980014
Egypt,EGY,1990,3.176250005829999
Egypt,EGY,1991,9.721249998459996
Egypt,EGY,1992,7.122499993689999
Egypt,EGY,1993,14.148750002710003
Egypt,EGY,1994,6.833750004789991
Egypt,EGY,1995,5.77499998734001
Egypt,EGY,1996,3.849999968299997
Egypt,EGY,1997,3.8500000845999978
Egypt,EGY,1998,2.8875000052999837
Egypt,EGY,1999,25.98749993140001
Egypt,EGY,2000,34.650000063600004
Egypt,EGY,2001,43.3124999632
Egypt,EGY,2002,19.249999957800014
Egypt,EGY,2003,30.799999979000006
Egypt,EGY,2004,19.2500000741
Egypt,EGY,2005,-0.9624999630000275
Egypt,EGY,2006,47.16249993150001
Egypt,EGY,2007,17.902500009600033
Egypt,EGY,2008,23.870000012800006
Egypt,EGY,2009,16.362499952499945
Egypt,EGY,2010,24.736250095800074
Egypt,EGY,2011,43.40874995950003
Egypt,EGY,2012,28.778749940399962
Egypt,EGY,2013,-11.3574999123
Egypt,EGY,2014,-32.82625498809995
Egypt,EGY,2015,-1.9997862921000547
Egypt,EGY,2016,33.35341625540002
Egypt,EGY,2017,65.80028936239995
Egypt,EGY,2018,36.15893767
Estonia,EST,1966,0
Estonia,EST,1967,0
Estonia,EST,1968,0
Estonia,EST,1969,0
Estonia,EST,1970,0
Estonia,EST,1971,0
Estonia,EST,1972,0
Estonia,EST,1973,0
Estonia,EST,1974,0
Estonia,EST,1975,0
Estonia,EST,1976,0
Estonia,EST,1977,0
Estonia,EST,1978,0
Estonia,EST,1979,0
Estonia,EST,1980,0
Estonia,EST,1981,0
Estonia,EST,1982,0
Estonia,EST,1983,0
Estonia,EST,1984,0
Estonia,EST,1985,10.48623401964
Estonia,EST,1986,-0.9558751195799982
Estonia,EST,1987,0.7949852460100004
Estonia,EST,1988,0.7949852576399987
Estonia,EST,1989,0
Estonia,EST,1990,3.0949483741700003
Estonia,EST,1991,0.058611106240000765
Estonia,EST,1992,-5.928611109109999
Estonia,EST,1993,-4.208888882260002
Estonia,EST,1994,1.80444443922
Estonia,EST,1995,0.8336111160199993
Estonia,EST,1996,0.6966666681300007
Estonia,EST,1997,-0.21166667454
Estonia,EST,1998,-0.3694444415199989
Estonia,EST,1999,-0.18277777780000015
Estonia,EST,2000,1.0030555523899984
Estonia,EST,2001,0.5683333397300006
Estonia,EST,2002,-1.3444444448199988
Estonia,EST,2003,0.7072222189499984
Estonia,EST,2004,1.3747222194199997
Estonia,EST,2005,0.2841666640499998
Estonia,EST,2006,0.11500001023000195
Estonia,EST,2007,-0.05000001001000065
Estonia,EST,2008,-0.39027777224000104
Estonia,EST,2009,-2.8794444392799994
Estonia,EST,2010,0.44694443552000074
Estonia,EST,2011,-0.6441666616899999
Estonia,EST,2012,0.23944444107999896
Estonia,EST,2013,0.19000000780000015
Estonia,EST,2014,-1.38083334248
Estonia,EST,2015,-0.5491666577899998
Estonia,EST,2016,0.43583333122999957
Estonia,EST,2017,-0.2416666665899987
Estonia,EST,2018,0.11199864449999986
Europe,,1966,50.114947439199966
Europe,,1967,85.1008093424
Europe,,1968,152.0432402998
Europe,,1969,193.12724350810004
Europe,,1970,225.85671107759993
Europe,,1971,251.16959576290014
Europe,,1972,290.5495499719998
Europe,,1973,222.09082031600042
Europe,,1974,245.2482181299997
Europe,,1975,154.14934654000035
Europe,,1976,196.15449796699977
Europe,,1977,115.59453931899998
Europe,,1978,103.01295876299992
Europe,,1979,148.57410829400033
Europe,,1980,-3.089193164000335
Europe,,1981,-27.609949128999688
Europe,,1982,-52.94537612699969
Europe,,1983,108.76133281899956
Europe,,1984,134.71095058399987
Europe,,1985,1055.012143591
Europe,,1986,102.93401316000018
Europe,,1987,182.7185997080005
Europe,,1988,37.913574377998884
Europe,,1989,122.35343593400103
Europe,,1990,354.92925134899997
Europe,,1991,60.067570681999314
Europe,,1992,-267.8801016010002
Europe,,1993,23.326898086000256
Europe,,1994,-133.74703641299948
Europe,,1995,254.50966047099973
Europe,,1996,514.3286915730005
Europe,,1997,-121.32137345200044
Europe,,1998,74.59252307499992
Europe,,1999,205.49191095700007
Europe,,2000,146.06921447100012
Europe,,2001,109.66589909999948
Europe,,2002,18.187019586000133
Europe,,2003,257.8812253830001
Europe,,2004,144.80184219900002
Europe,,2005,159.70479750400136
Europe,,2006,-47.56865035100236
Europe,,2007,-54.33656021599836
Europe,,2008,85.01866455900017
Europe,,2009,-485.1244357530004
Europe,,2010,454.5175751839997
Europe,,2011,-424.49838200400063
Europe,,2012,-147.48046031000013
Europe,,2013,-110.10558404299991
Europe,,2014,-544.0130035550001
Europe,,2015,88.18019399700097
Europe,,2016,287.9023340240001
Europe,,2017,228.69359697399886
Europe,,2018,-114.92795423899952
Finland,FIN,1966,0
Finland,FIN,1967,0
Finland,FIN,1968,0
Finland,FIN,1969,0
Finland,FIN,1970,0
Finland,FIN,1971,0
Finland,FIN,1972,0
Finland,FIN,1973,0
Finland,FIN,1974,4.44444444905
Finland,FIN,1975,2.9105555499000006
Finland,FIN,1976,1.2633333358200014
Finland,FIN,1977,0.14666666268999862
Finland,FIN,1978,0.7783333306000007
Finland,FIN,1979,-0.03388887796999995
Finland,FIN,1980,-0.5638889003400003
Finland,FIN,1981,-1.8274999954500002
Finland,FIN,1982,-0.3947222232599996
Finland,FIN,1983,-0.2030555550500006
Finland,FIN,1984,0.9474999960500003
Finland,FIN,1985,2.0077777884500003
Finland,FIN,1986,1.9966666609000008
Finland,FIN,1987,3.699999996419999
Finland,FIN,1988,1.1477777837499996
Finland,FIN,1989,5.080000002880002
Finland,FIN,1990,3.809999990529999
Finland,FIN,1991,1.3600000001300039
Finland,FIN,1992,1.0200000088199985
Finland,FIN,1993,0.9200000004299973
Finland,FIN,1994,2.9599999948100013
Finland,FIN,1995,1.2100000049900004
Finland,FIN,1996,1.5094444417999995
Finland,FIN,1997,-0.5511111123800063
Finland,FIN,1998,4.8980555611000085
Finland,FIN,1999,0.043611104400000045
Finland,FIN,2000,0.8300000010200037
Finland,FIN,2001,3.349999996129988
Finland,FIN,2002,-0.3000000019099929
Finland,FIN,2003,4.5400000064200015
Finland,FIN,2004,-1.7199999977700031
Finland,FIN,2005,-3.8500000031900043
Finland,FIN,2006,2.850000000700007
Finland,FIN,2007,-3.3200000040800006
Finland,FIN,2008,0.9205555539000017
Finland,FIN,2009,-4.50055554723
Finland,FIN,2010,3.9199999962700005
Finland,FIN,2011,-5.179999999639996
Finland,FIN,2012,-4.1750000042900055
Finland,FIN,2013,-2.2383333274900004
Finland,FIN,2014,-3.15027777353
Finland,FIN,2015,-3.67777778784
Finland,FIN,2016,-2.82611110845
Finland,FIN,2017,-1.7230555593000005
Finland,FIN,2018,2.1083333386800014
France,FRA,1966,2.7495064499999984
France,FRA,1967,7.542752799999995
France,FRA,1968,11.817242999999998
France,FRA,1969,11.69399989
France,FRA,1970,11.678752959999997
France,FRA,1971,17.696254520000025
France,FRA,1972,20.66224178999998
France,FRA,1973,23.148759049999995
France,FRA,1974,6.92274587
France,FRA,1975,18.910752160000015
France,FRA,1976,13.58324687000001
France,FRA,1977,8.631995340000003
France,FRA,1978,13.694255220000002
France,FRA,1979,23.596502420000007
France,FRA,1980,9.343751340000011
France,FRA,1981,3.997242629999988
France,FRA,1982,-9.94474322000002
France,FRA,1983,16.030245390000033
France,FRA,1984,5.18950370999994
France,FRA,1985,18.79949958000003
France,FRA,1986,1.623745710000037
France,FRA,1987,3.4007515599999465
France,FRA,1988,-1.4547501799999623
France,FRA,1989,-6.213501950000023
France,FRA,1990,19.605751888600025
France,FRA,1991,28.912749986299957
France,FRA,1992,-0.6762499588999162
France,FRA,1993,7.524749908899935
France,FRA,1994,-15.364499996000006
France,FRA,1995,20.827999993200024
France,FRA,1996,36.16825004360004
France,FRA,1997,-15.677250001800019
France,FRA,1998,24.125500064299956
France,FRA,1999,7.616749954299962
France,FRA,2000,19.751999952700032
France,FRA,2001,20.72050006530003
France,FRA,2002,-0.7412500289000263
France,FRA,2003,21.32549999219998
France,FRA,2004,9.65700004019999
France,FRA,2005,10.200499945600086
France,FRA,2006,-16.320250023300048
France,FRA,2007,-13.196249897499968
France,FRA,2008,16.255249953299995
France,FRA,2009,-16.55374995270006
France,FRA,2010,48.33374990460004
France,FRA,2011,-65.45414916139998
France,FRA,2012,14.252599424799996
France,FRA,2013,6.98858678900001
France,FRA,2014,-72.34803181370006
France,FRA,2015,28.434140596299926
France,FRA,2016,37.78174995620009
France,FRA,2017,2.357594058000018
France,FRA,2018,-20.535996162900005
Germany,DEU,1966,6.254248608659999
Germany,DEU,1967,10.758726326870004
Germany,DEU,1968,30.881091410040007
Germany,DEU,1969,33.446633833869996
Germany,DEU,1970,47.42115530667
Germany,DEU,1971,51.287203058400024
Germany,DEU,1972,62.19962554559996
Germany,DEU,1973,79.10619550610005
Germany,DEU,1974,88.43436590249996
Germany,DEU,1975,24.378564444900064
Germany,DEU,1976,27.145094074799943
Germany,DEU,1977,30.50276264870007
Germany,DEU,1978,37.63189659210002
Germany,DEU,1979,59.05476701479995
Germany,DEU,1980,-8.748854394100022
Germany,DEU,1981,-26.79041082469996
Germany,DEU,1982,-42.077260450800054
Germany,DEU,1983,21.4819843171
Germany,DEU,1984,24.95788056350011
Germany,DEU,1985,-6.809919053200019
Germany,DEU,1986,-1.6906570542000736
Germany,DEU,1987,48.816242900500015
Germany,DEU,1988,-9.765613075399983
Germany,DEU,1989,14.506546289799985
Germany,DEU,1990,3.5253902700000026
Germany,DEU,1991,32.30944442079999
Germany,DEU,1992,-7.565833349099989
Germany,DEU,1993,38.48638886139997
Germany,DEU,1994,12.813888875600014
Germany,DEU,1995,64.44638896000004
Germany,DEU,1996,92.53638890119998
Germany,DEU,1997,-38.876388932499935
Germany,DEU,1998,7.616666683499943
Germany,DEU,1999,-2.459444480800016
Germany,DEU,2000,-6.944999991300051
Germany,DEU,2001,45.236111150900115
Germany,DEU,2002,-1.3541667293999353
Germany,DEU,2003,10.591944462699757
Germany,DEU,2004,4.490833320800107
Germany,DEU,2005,14.599936469100044
Germany,DEU,2006,17.258472942799926
Germany,DEU,2007,-33.70700640179996
Germany,DEU,2008,8.644344539200006
Germany,DEU,2009,-50.70508655209994
Germany,DEU,2010,36.41128343289995
Germany,DEU,2011,-72.10527777699997
Germany,DEU,2012,2.4933333703999097
Germany,DEU,2013,38.642777820300125
Germany,DEU,2014,-110.79305555630015
Germany,DEU,2015,30.585833296400097
Germany,DEU,2016,79.31138894589992
Germany,DEU,2017,48.44916660610011
Germany,DEU,2018,-14.375146828199945
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0.8435000003500001
Greece,GRC,1983,-0.039500004070000094
Greece,GRC,1984,0.08049999902000005
Greece,GRC,1985,-0.05324999024999999
Greece,GRC,1986,0.30749999120000004
Greece,GRC,1987,0.1612500081499999
Greece,GRC,1988,0.25924999381000013
Greece,GRC,1989,0.013250000849999832
Greece,GRC,1990,0.034000002620000025
Greece,GRC,1991,-0.019499997739999664
Greece,GRC,1992,-0.12050000005000006
Greece,GRC,1993,-0.38500000846000026
Greece,GRC,1994,-0.52824999812
Greece,GRC,1995,-0.04299999442000002
Greece,GRC,1996,0.06300000075000001
Greece,GRC,1997,1.4154999999600002
Greece,GRC,1998,6.156415594910001
Greece,GRC,1999,6.4585403978199984
Greece,GRC,2000,4.998169799350002
Greece,GRC,2001,-0.25710749195000204
Greece,GRC,2002,1.46037059847
Greece,GRC,2003,2.7150552033800004
Greece,GRC,2004,2.3345360943600006
Greece,GRC,2005,0.17776979513000057
Greece,GRC,2006,4.660500006470002
Greece,GRC,2007,8.174811899000002
Greece,GRC,2008,1.65899058782
Greece,GRC,2009,-6.495359663630005
Greece,GRC,2010,3.2641664674800026
Greece,GRC,2011,8.694272024530001
Greece,GRC,2012,-3.721703239509999
Greece,GRC,2013,-4.961252120480005
Greece,GRC,2014,-8.864235554319997
Greece,GRC,2015,2.2711892986399995
Greece,GRC,2016,9.264120299689996
Greece,GRC,2017,8.234999998349998
Greece,GRC,2018,-0.866676124789997
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0.30394724717000005
Hong Kong,HKG,1996,18.964732502620002
Hong Kong,HKG,1997,10.81791600235
Hong Kong,HKG,1998,-1.860939001760002
Hong Kong,HKG,1999,2.89898024579
Hong Kong,HKG,2000,-2.987693467109999
Hong Kong,HKG,2001,0.2597557476199981
Hong Kong,HKG,2002,-1.4191642524299972
Hong Kong,HKG,2003,-9.629950044170002
Hong Kong,HKG,2004,7.713394265750001
Hong Kong,HKG,2005,0.05778172441999985
Hong Kong,HKG,2006,2.438081775739999
Hong Kong,HKG,2007,-1.8125514679899979
Hong Kong,HKG,2008,4.03657221968
Hong Kong,HKG,2009,-0.8582394669300015
Hong Kong,HKG,2010,7.02050444012
Hong Kong,HKG,2011,-7.317746468940001
Hong Kong,HKG,2012,-2.2661467516099982
Hong Kong,HKG,2013,-1.5259582509600023
Hong Kong,HKG,2014,-0.9628799965099972
Hong Kong,HKG,2015,6.585974250390002
Hong Kong,HKG,2016,0.8092808420099971
Hong Kong,HKG,2017,-0.10426921856999982
Hong Kong,HKG,2018,-0.9878822053999983
Hungary,HUN,1966,3.259000002799999
