Entity,Code,Year,Coal Consumption - Mtoe (terawatt-hours)
Central America,,1977,0.007824997573597989
Central America,,1978,0.008323218392890745
Central America,,1979,0.01657213789113186
Central America,,1980,0.1716121321051663
Central America,,1981,0.16782075210516628
Central America,,1982,0.03205213210516628
Central America,,1983,0.03205213210516628
Central America,,1984,0.00879213210516628
Central America,,1985,0.26255872404046376
Central America,,1986,0.2724907439739355
Central America,,1987,0.29319214331604504
Central America,,1988,0.15072464784366216
Central America,,1989,0.3958538743885082
Central America,,1990,0.28217688914758515
Central America,,1991,0.39529831883295263
Central America,,1992,0.364569175382736
Central America,,1993,0.46258412784103187
Central America,,1994,0.46788874988584483
Central America,,1995,0.36484695316051435
Central America,,1996,1.0093143465270613
Central America,,1997,0.49426765806199946
Central America,,1998,0.512635946878889
Central America,,1999,1.0215556012873335
Central America,,2000,3.022455500176225
Central America,,2001,3.210246363401556
Central America,,2002,4.1346856163157675
Central America,,2003,4.665833436666664
Central America,,2004,4.7903478528017125
Central America,,2005,5.437052423150221
Central America,,2006,4.779863362176886
Central America,,2007,5.37444370774578
Central America,,2008,5.725810732122227
Central America,,2009,4.711795857491114
Central America,,2010,5.601052368888894
Central America,,2011,8.230162566796851
Central America,,2012,10.13009712158404
Central America,,2013,12.707489549072712
Central America,,2014,13.182261912894505
Central America,,2015,15.572288796249877
Central America,,2016,17.936727833810973
Central America,,2017,17.359276466769916
Central America,,2018,25.978455802605026
Chile,CHL,1965,13.548950000000001
Chile,CHL,1966,13.956000000000001
Chile,CHL,1967,13.956000000000001
Chile,CHL,1968,13.956000000000001
Chile,CHL,1969,13.956000000000001
Chile,CHL,1970,14.92129
Chile,CHL,1971,14.409570000000002
Chile,CHL,1972,11.909120000000001
Chile,CHL,1973,12.932560000000002
Chile,CHL,1974,12.258020000000002
Chile,CHL,1975,9.79246
Chile,CHL,1976,9.8855
Chile,CHL,1977,10.64145
Chile,CHL,1978,10.37396
Chile,CHL,1979,11.478810000000001
Chile,CHL,1980,12.676700000000002
Chile,CHL,1981,12.653440000000002
Chile,CHL,1982,8.431750000000001
Chile,CHL,1983,10.10647
Chile,CHL,1984,13.63036
Chile,CHL,1985,13.641990000000002
Chile,CHL,1986,12.955820000000003
Chile,CHL,1987,13.35124
Chile,CHL,1988,18.608
Chile,CHL,1989,25.14406
Chile,CHL,1990,30.291498
Chile,CHL,1991,24.885874000000005
Chile,CHL,1992,21.517826000000003
Chile,CHL,1993,21.709721000000002
Chile,CHL,1994,25.605771000000004
Chile,CHL,1995,27.604968000000003
Chile,CHL,1996,38.25276798
Chile,CHL,1997,49.797682900000005
Chile,CHL,1998,46.853781
Chile,CHL,1999,48.350562000000004
Chile,CHL,2000,37.363701
Chile,CHL,2001,29.314578
Chile,CHL,2002,29.547178000000002
Chile,CHL,2003,28.250433
Chile,CHL,2004,32.72340705219286
Chile,CHL,2005,32.070108453101575
Chile,CHL,2006,40.0384739373732
Chile,CHL,2007,47.52157068272796
Chile,CHL,2008,50.81752067829481
Chile,CHL,2009,46.457575725239
Chile,CHL,2010,52.229167000000004
Chile,CHL,2011,66.986474
Chile,CHL,2012,78.098939
Chile,CHL,2013,87.787892
Chile,CHL,2014,88.557798
Chile,CHL,2015,85.05484200000001
Chile,CHL,2016,86.26053016381141
Chile,CHL,2017,89.68966342297077
Chile,CHL,2018,89.35034130305844
China,CHN,1965,1330.7046
China,CHN,1966,1423.5120000000002
China,CHN,1967,1265.344
China,CHN,1968,1255.9237
China,CHN,1969,1516.6101500000002
China,CHN,1970,1929.6496
China,CHN,1971,2224.8771500000003
China,CHN,1972,2352.9234500000002
China,CHN,1973,2383.7429500000003
China,CHN,1974,2358.5640000000003
China,CHN,1975,2658.21095
China,CHN,1976,2723.1645000000003
China,CHN,1977,2995.5391
China,CHN,1978,3289.1966
China,CHN,1979,3402.7054
China,CHN,1980,3539.01921114
China,CHN,1981,3520.1950210700006
China,CHN,1982,3724.8378617800004
China,CHN,1983,3989.0045195000007
China,CHN,1984,4338.2664451
China,CHN,1985,4736.2644672
China,CHN,1986,4951.423933120001
China,CHN,1987,5372.2418295
China,CHN,1988,5771.2236100400005
China,CHN,1989,6046.90180458
China,CHN,1990,6134.517037600001
China,CHN,1991,6433.42777371
China,CHN,1992,6731.49705606
China,CHN,1993,7170.356711000001
China,CHN,1994,7641.66728745
China,CHN,1995,7736.850532467
China,CHN,1996,8095.389509786951
China,CHN,1997,7931.912471250601
China,CHN,1998,7871.7167079050505
China,CHN,1999,8099.0327351820615
China,CHN,2000,8211.406204371851
China,CHN,2001,8635.75475124323
China,CHN,2002,9467.457537270242
China,CHN,2003,11283.058578411668
China,CHN,2004,13155.279703915607
China,CHN,2005,15405.105738806575
China,CHN,2006,16918.381738955395
China,CHN,2007,18423.91293498316
China,CHN,2008,18715.92062359206
China,CHN,2009,19605.601270552004
China,CHN,2010,20340.27589007062
China,CHN,2011,22141.80533137822
China,CHN,2012,22420.233672877093
China,CHN,2013,22900.31911397766
China,CHN,2014,22730.653068720127
China,CHN,2015,22259.33950787047
China,CHN,2016,21970.153149306905
China,CHN,2017,21985.64986756
China,CHN,2018,22175.211750000002
Colombia,COL,1965,23.422819999999998
Colombia,COL,1966,23.422819999999998
Colombia,COL,1967,25.7023
Colombia,COL,1968,23.41119
Colombia,COL,1969,24.992870000000003
Colombia,COL,1970,26.08609
Colombia,COL,1971,20.286290410000003
Colombia,COL,1972,21.07747931
Colombia,COL,1973,21.46532818
Colombia,COL,1974,25.957380790000002
Colombia,COL,1975,26.384572845150004
Colombia,COL,1976,25.8057079124
Colombia,COL,1977,26.45463277925
Colombia,COL,1978,26.7388102592
Colombia,COL,1979,26.97199362
Colombia,COL,1980,28.2871122755
Colombia,COL,1981,28.8200116685
Colombia,COL,1982,30.0082592355
Colombia,COL,1983,33.0745285065
Colombia,COL,1984,34.43383999900001
Colombia,COL,1985,35.514727547
Colombia,COL,1986,35.068429786
Colombia,COL,1987,44.0942837985
Colombia,COL,1988,35.174640761
Colombia,COL,1989,40.753385452
Colombia,COL,1990,18.581999390500002
Colombia,COL,1991,23.3688562185
Colombia,COL,1992,39.0869919505
Colombia,COL,1993,40.9821283625
Colombia,COL,1994,46.908542018
Colombia,COL,1995,41.976908669800004
Colombia,COL,1996,32.54101301425
Colombia,COL,1997,38.54059885
Colombia,COL,1998,36.6529917
Colombia,COL,1999,29.272049316021548
Colombia,COL,2000,31.437815210919442
Colombia,COL,2001,30.95842035
Colombia,COL,2002,25.461408973
Colombia,COL,2003,28.22483169685826
Colombia,COL,2004,24.698715899
Colombia,COL,2005,15.5623419965
Colombia,COL,2006,44.330043710622405
Colombia,COL,2007,39.031938935009336
Colombia,COL,2008,51.64210034230357
Colombia,COL,2009,47.50083408976227
Colombia,COL,2010,55.90734049199673
Colombia,COL,2011,45.26642773909566
Colombia,COL,2012,54.5603383264388
Colombia,COL,2013,58.68999742255632
Colombia,COL,2014,62.16691576309794
Colombia,COL,2015,57.77997378115277
Colombia,COL,2016,72.7699770388037
Colombia,COL,2017,60.22585112816249
Colombia,COL,2018,68.31312000429124
Croatia,HRV,1965,0
Croatia,HRV,1966,0
Croatia,HRV,1967,0
Croatia,HRV,1968,0
Croatia,HRV,1969,0
Croatia,HRV,1970,0
Croatia,HRV,1971,0
Croatia,HRV,1972,0
Croatia,HRV,1973,0
Croatia,HRV,1974,0
Croatia,HRV,1975,0
Croatia,HRV,1976,0
Croatia,HRV,1977,0
Croatia,HRV,1978,0
Croatia,HRV,1979,0
Croatia,HRV,1980,0
Croatia,HRV,1981,0
Croatia,HRV,1982,0
Croatia,HRV,1983,0
Croatia,HRV,1984,0
Croatia,HRV,1985,0
Croatia,HRV,1986,0
Croatia,HRV,1987,0
Croatia,HRV,1988,0
Croatia,HRV,1989,0
Croatia,HRV,1990,9.40342487
Croatia,HRV,1991,5.287114300000001
Croatia,HRV,1992,4.64732474
Croatia,HRV,1993,3.9496526700000003
Croatia,HRV,1994,2.4721891000000005
Croatia,HRV,1995,2.03247043
Croatia,HRV,1996,1.6641832200000002
Croatia,HRV,1997,2.8291138000000005
Croatia,HRV,1998,2.70485888
Croatia,HRV,1999,2.39898988
Croatia,HRV,2000,5.020659370000001
Croatia,HRV,2001,5.58897095
Croatia,HRV,2002,6.793734280000001
Croatia,HRV,2003,7.55588307
Croatia,HRV,2004,8.023571890000001
Croatia,HRV,2005,7.951140250000001
Croatia,HRV,2006,7.38130514
Croatia,HRV,2007,8.01363987
Croatia,HRV,2008,8.24686789
Croatia,HRV,2009,5.8931768600000005
Croatia,HRV,2010,7.9398126300000005
Croatia,HRV,2011,8.17265686
Croatia,HRV,2012,7.32921437
Croatia,HRV,2013,7.85205265
Croatia,HRV,2014,7.521074480000001
Croatia,HRV,2015,7.044465450000001
Croatia,HRV,2016,7.57093229
Croatia,HRV,2017,4.56284442
Croatia,HRV,2018,4.170178018423179
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,1.08159
Cyprus,CYP,1986,0.6629100000000001
Cyprus,CYP,1987,1.40723
Cyprus,CYP,1988,0.84899
Cyprus,CYP,1989,0.7559500000000001
Cyprus,CYP,1990,0.70943
Cyprus,CYP,1991,0.52335
Cyprus,CYP,1992,0.9652900000000001
Cyprus,CYP,1993,0.8141000000000002
Cyprus,CYP,1994,1.1164800000000001
Cyprus,CYP,1995,1.24441
Cyprus,CYP,1996,1.163
Cyprus,CYP,1997,0.88388
Cyprus,CYP,1998,0.16282000000000002
Cyprus,CYP,1999,0.27912000000000003
Cyprus,CYP,2000,0.41868
Cyprus,CYP,2001,0.61639
Cyprus,CYP,2002,0.51172
Cyprus,CYP,2003,0.51172
Cyprus,CYP,2004,0.51172
Cyprus,CYP,2005,0.51172
Cyprus,CYP,2006,0.35095620021222
Cyprus,CYP,2007,0.31871870019257004
Cyprus,CYP,2008,0.2606912001572
Cyprus,CYP,2009,0.13818870008253
Cyprus,CYP,2010,0.17042620010218001
Cyprus,CYP,2011,0.08016120004716
Cyprus,CYP,2012,0.0027912
Cyprus,CYP,2013,0.0027912
Cyprus,CYP,2014,0.025790000015720002
Cyprus,CYP,2015,0.03868500002358
Cyprus,CYP,2016,0.005164447499999992
Cyprus,CYP,2017,0.0346891111183694
Cyprus,CYP,2018,0.15463391114346645
Czech Republic,CZE,1965,410.84138
Czech Republic,CZE,1966,409.63186
Czech Republic,CZE,1967,396.14106
Czech Republic,CZE,1968,410.06217000000004
Czech Republic,CZE,1969,426.20461
Czech Republic,CZE,1970,431.47300000000007
Czech Republic,CZE,1971,449.53439000000003
Czech Republic,CZE,1972,443.12626
Czech Republic,CZE,1973,433.60129000000006
Czech Republic,CZE,1974,431.99635000000006
Czech Republic,CZE,1975,441.21894000000003
Czech Republic,CZE,1976,449.82514
Czech Republic,CZE,1977,459.54782000000006
Czech Republic,CZE,1978,461.33884
Czech Republic,CZE,1979,461.4784
Czech Republic,CZE,1980,447.18513
Czech Republic,CZE,1981,445.3708500000001
Czech Republic,CZE,1982,448.82496000000003
Czech Republic,CZE,1983,446.30125000000004
Czech Republic,CZE,1984,454.70974
Czech Republic,CZE,1985,444.83587000000006
Czech Republic,CZE,1986,442.82388000000003
Czech Republic,CZE,1987,437.67179000000004
Czech Republic,CZE,1988,442.80062
Czech Republic,CZE,1989,425.75104
Czech Republic,CZE,1990,345.94445647000003
Czech Republic,CZE,1991,316.9135458
Czech Republic,CZE,1992,295.92254717000003
Czech Republic,CZE,1993,287.87987882000004
Czech Republic,CZE,1994,272.46668634
Czech Republic,CZE,1995,272.72381401
Czech Republic,CZE,1996,272.11865859
Czech Republic,CZE,1997,255.68046769000003
Czech Republic,CZE,1998,237.00223412
Czech Republic,CZE,1999,215.94420017
Czech Republic,CZE,2000,246.71695920000002
Czech Republic,CZE,2001,242.13038957999999
Czech Republic,CZE,2002,237.63068443
Czech Republic,CZE,2003,241.52181494
Czech Republic,CZE,2004,241.88833439000004
Czech Republic,CZE,2005,233.69691834000002
Czech Republic,CZE,2006,241.97526864000002
Czech Republic,CZE,2007,241.5147439
Czech Republic,CZE,2008,229.04960523000003
Czech Republic,CZE,2009,211.57612336
Czech Republic,CZE,2010,218.38116200000002
Czech Republic,CZE,2011,214.98866774
Czech Republic,CZE,2012,206.14916994
Czech Republic,CZE,2013,196.50450398000004
Czech Republic,CZE,2014,190.43583042000003
Czech Republic,CZE,2015,189.86115723
Czech Republic,CZE,2016,191.2072018
Czech Republic,CZE,2017,181.3307732
Czech Republic,CZE,2018,183.16348388313756
Denmark,DNK,1965,43.008903000000004
Denmark,DNK,1966,48.74481900000001
Denmark,DNK,1967,41.733092000000006
Denmark,DNK,1968,37.392776
Denmark,DNK,1969,34.154984
Denmark,DNK,1970,27.318870000000004
Denmark,DNK,1971,16.718125
Denmark,DNK,1972,17.079818
Denmark,DNK,1973,26.177967000000002
Denmark,DNK,1974,24.728869000000003
Denmark,DNK,1975,23.857782000000004
Denmark,DNK,1976,33.146663000000004
Denmark,DNK,1977,38.130118
Denmark,DNK,1978,42.008723
Denmark,DNK,1979,50.097388
Denmark,DNK,1980,71.49775100000001
Denmark,DNK,1981,57.14400500000001
Denmark,DNK,1982,68.932173
Denmark,DNK,1983,65.83045200000001
Denmark,DNK,1984,69.385743
Denmark,DNK,1985,84.569871
Denmark,DNK,1986,85.54562800000001
Denmark,DNK,1987,83.970926
Denmark,DNK,1988,78.56762800000001
Denmark,DNK,1989,64.56976
Denmark,DNK,1990,70.833678
Denmark,DNK,1991,96.074267
Denmark,DNK,1992,80.024867
Denmark,DNK,1993,83.94417700000001
Denmark,DNK,1994,90.270897
Denmark,DNK,1995,75.460092
Denmark,DNK,1996,103.723318
Denmark,DNK,1997,77.108063
Denmark,DNK,1998,65.531561
Denmark,DNK,1999,55.052931
Denmark,DNK,2000,46.18273000000001
Denmark,DNK,2001,48.81576200000001
Denmark,DNK,2002,48.873912000000004
Denmark,DNK,2003,66.682931
Denmark,DNK,2004,51.11385
Denmark,DNK,2005,43.126414861111094
Denmark,DNK,2006,65.44173613888887
Denmark,DNK,2007,54.10831097222228
Denmark,DNK,2008,47.65503442499998
Denmark,DNK,2009,46.883346230555624
Denmark,DNK,2010,44.57366587222223
Denmark,DNK,2011,37.66049848888885
Denmark,DNK,2012,28.7631837805556
Denmark,DNK,2013,37.63481134444449
Denmark,DNK,2014,30.544028902777786
Denmark,DNK,2015,20.10075730277775
Denmark,DNK,2016,24.354530827499975
Denmark,DNK,2017,18.21966727457775
Denmark,DNK,2018,18.584270509783366
Eastern Africa,,1965,30.068583331097248
Eastern Africa,,1966,30.52069339352159
Eastern Africa,,1967,33.07721067853455
Eastern Africa,,1968,34.79283031462437
Eastern Africa,,1969,32.94396801897188
Eastern Africa,,1970,32.881884567639226
Eastern Africa,,1971,31.94783490026825
Eastern Africa,,1972,32.42820687691257
Eastern Africa,,1973,32.97217684681197
Eastern Africa,,1974,31.24947664016766
Eastern Africa,,1975,30.408373083556878
Eastern Africa,,1976,32.18757054691257
Eastern Africa,,1977,27.16497025020119
Eastern Africa,,1978,25.584838323489812
Eastern Africa,,1979,23.85022780035715
Eastern Africa,,1980,27.063332370330638
Eastern Africa,,1981,25.552684180367287
Eastern Africa,,1982,26.353111417031876
Eastern Africa,,1983,23.965288830511547
Eastern Africa,,1984,24.48867338701316
Eastern Africa,,1985,27.175691867113752
Eastern Africa,,1986,31.51643351405595
Eastern Africa,,1987,37.3823490505599
Eastern Africa,,1988,37.63519348069013
Eastern Africa,,1989,37.01012076765026
Eastern Africa,,1990,52.36459337765026
Eastern Africa,,1991,43.00038484754966
Eastern Africa,,1992,43.97294748761672
Eastern Africa,,1993,52.99696943419397
Eastern Africa,,1994,47.429190061161115
Eastern Africa,,1995,46.15381904444688
Eastern Africa,,1996,42.759645925948355
Eastern Africa,,1997,47.4785856225946
Eastern Africa,,1998,44.96961209204754
Eastern Africa,,1999,38.26788970899393
Eastern Africa,,2000,35.449979029831596
Eastern Africa,,2001,37.52689922486637
Eastern Africa,,2002,35.580661864586396
Eastern Africa,,2003,29.206415300591903
Eastern Africa,,2004,35.75290956115894
Eastern Africa,,2005,32.93696779771429
Eastern Africa,,2006,26.82607436666901
Eastern Africa,,2007,27.775583611787706
Eastern Africa,,2008,20.59841845753894
Eastern Africa,,2009,23.604019665968202
Eastern Africa,,2010,32.304918503045954
Eastern Africa,,2011,35.67730863651467
Eastern Africa,,2012,28.91374943536369
Eastern Africa,,2013,44.18349013255084
Eastern Africa,,2014,68.27893541460631
Eastern Africa,,2015,56.74447697610006
Eastern Africa,,2016,44.314272901926095
Eastern Africa,,2017,50.89887385051242
Eastern Africa,,2018,51.780317114769964
Ecuador,ECU,1965,0
Ecuador,ECU,1966,0
Ecuador,ECU,1967,0
Ecuador,ECU,1968,0
Ecuador,ECU,1969,0
Ecuador,ECU,1970,0
Ecuador,ECU,1971,0
Ecuador,ECU,1972,0
Ecuador,ECU,1973,0
Ecuador,ECU,1974,0
Ecuador,ECU,1975,0
Ecuador,ECU,1976,0
Ecuador,ECU,1977,0
Ecuador,ECU,1978,0
Ecuador,ECU,1979,0
Ecuador,ECU,1980,0
Ecuador,ECU,1981,0
Ecuador,ECU,1982,0
Ecuador,ECU,1983,0
Ecuador,ECU,1984,0
Ecuador,ECU,1985,0
Ecuador,ECU,1986,0
Ecuador,ECU,1987,0
Ecuador,ECU,1988,0
Ecuador,ECU,1989,0
Ecuador,ECU,1990,0
Ecuador,ECU,1991,0
Ecuador,ECU,1992,0
Ecuador,ECU,1993,0
Ecuador,ECU,1994,0
Ecuador,ECU,1995,0
Ecuador,ECU,1996,0
Ecuador,ECU,1997,0
Ecuador,ECU,1998,0
Ecuador,ECU,1999,0
Ecuador,ECU,2000,0
Ecuador,ECU,2001,0
Ecuador,ECU,2002,0
Ecuador,ECU,2003,0
Ecuador,ECU,2004,0
Ecuador,ECU,2005,0
Ecuador,ECU,2006,0
Ecuador,ECU,2007,0
Ecuador,ECU,2008,0
Ecuador,ECU,2009,0
Ecuador,ECU,2010,0
Ecuador,ECU,2011,0
Ecuador,ECU,2012,0
Ecuador,ECU,2013,0
Ecuador,ECU,2014,0
Ecuador,ECU,2015,0
Ecuador,ECU,2016,0
Ecuador,ECU,2017,0
Ecuador,ECU,2018,0
Egypt,EGY,1965,4.686890000000001
Egypt,EGY,1966,3.1866200000000005
Egypt,EGY,1967,4.90786
Egypt,EGY,1968,5.10557
Egypt,EGY,1969,5.51262
Egypt,EGY,1970,5.0823100000000005
Egypt,EGY,1971,4.170669190000001
Egypt,EGY,1972,3.6906874600000004
Egypt,EGY,1973,3.21467156
Egypt,EGY,1974,5.6131380900000005
Egypt,EGY,1975,6.70846312
Egypt,EGY,1976,6.5616460000000005
Egypt,EGY,1977,7.483579360000001
Egypt,EGY,1978,7.1691972
Egypt,EGY,1979,7.95214043
Egypt,EGY,1980,6.4020824
Egypt,EGY,1981,8.25132218
Egypt,EGY,1982,8.52677873
Egypt,EGY,1983,8.087850900000001
Egypt,EGY,1984,8.201476000000001
Egypt,EGY,1985,8.659639850000001
Egypt,EGY,1986,8.7069158
Egypt,EGY,1987,9.21078555
Egypt,EGY,1988,10.068684130000001
Egypt,EGY,1989,10.30473824
Egypt,EGY,1990,8.82841441
Egypt,EGY,1991,9.08664693
Egypt,EGY,1992,9.30814028
Egypt,EGY,1993,11.21232018
Egypt,EGY,1994,12.067160070000002
Egypt,EGY,1995,8.07423217
Egypt,EGY,1996,11.097346000000002
Egypt,EGY,1997,9.392376370000001
Egypt,EGY,1998,9.24011641
Egypt,EGY,1999,8.39926741
Egypt,EGY,2000,10.1112383
Egypt,EGY,2001,8.894670520000002
Egypt,EGY,2002,9.54212425
Egypt,EGY,2003,9.89404805
Egypt,EGY,2004,10.1125176
Egypt,EGY,2005,9.89404805
Egypt,EGY,2006,9.8995723
Egypt,EGY,2007,8.99910792
Egypt,EGY,2008,8.098236490000001
Egypt,EGY,2009,7.19778374
Egypt,EGY,2010,5.3964363
Egypt,EGY,2011,5.126364440000001
Egypt,EGY,2012,4.54181738
Egypt,EGY,2013,4.48714475
Egypt,EGY,2014,4.585022830000001
Egypt,EGY,2015,13.028237063068254
Egypt,EGY,2016,19.821674329855032
Egypt,EGY,2017,19.162025612149616
Egypt,EGY,2018,32.334021356861996
Estonia,EST,1965,0
Estonia,EST,1966,0
Estonia,EST,1967,0
Estonia,EST,1968,0
Estonia,EST,1969,0
Estonia,EST,1970,0
Estonia,EST,1971,0
Estonia,EST,1972,0
Estonia,EST,1973,0
Estonia,EST,1974,0
Estonia,EST,1975,0
Estonia,EST,1976,0
Estonia,EST,1977,0
Estonia,EST,1978,0
Estonia,EST,1979,0
Estonia,EST,1980,0
Estonia,EST,1981,0
Estonia,EST,1982,0
Estonia,EST,1983,0
Estonia,EST,1984,0
Estonia,EST,1985,67.52030284953126
Estonia,EST,1986,68.34151623766755
Estonia,EST,1987,68.93121070796838
Estonia,EST,1988,65.75423245257879
Estonia,EST,1989,68.07053863058545
Estonia,EST,1990,64.7984058
Estonia,EST,1991,57.96853711000001
Estonia,EST,1992,50.65590712
Estonia,EST,1993,37.21687225
Estonia,EST,1994,37.60291847
Estonia,EST,1995,36.64365281
Estonia,EST,1996,38.09568157
Estonia,EST,1997,37.734488660000004
Estonia,EST,1998,34.21202915
Estonia,EST,1999,31.14073223
Estonia,EST,2000,32.89802523
Estonia,EST,2001,32.445339110000006
Estonia,EST,2002,31.6380194
Estonia,EST,2003,36.58299073
Estonia,EST,2004,37.51565858000001
Estonia,EST,2005,35.96511209
Estonia,EST,2006,34.08216857
Estonia,EST,2007,41.081695700000004
Estonia,EST,2008,39.10934074000001
Estonia,EST,2009,35.502179940000005
Estonia,EST,2010,45.45873924000001
Estonia,EST,2011,48.4897731
Estonia,EST,2012,45.36879282
Estonia,EST,2013,48.71905855000001
Estonia,EST,2014,49.14935692
Estonia,EST,2015,44.45309314
Estonia,EST,2016,44.910849940000006
Estonia,EST,2017,49.52034229000001
Estonia,EST,2018,52.77547296633042
Europe,,1965,6094.770669803278
Europe,,1966,5847.71836483388
Europe,,1967,5658.220523870747
Europe,,1968,5745.591537715347
Europe,,1969,5820.6815150147595
Europe,,1970,5725.027189193289
Europe,,1971,5480.057666210119
Europe,,1972,5293.9539853095575
Europe,,1973,5378.126623323616
Europe,,1974,5329.304616079302
Europe,,1975,5204.3921881674805
Europe,,1976,5449.987861759498
Europe,,1977,5436.5529991464855
Europe,,1978,5536.9448960167865
Europe,,1979,5778.368111318593
Europe,,1980,5886.537904517484
Europe,,1981,5786.848647267169
Europe,,1982,5819.369511575444
Europe,,1983,5900.382009453322
Europe,,1984,5890.333077957913
Europe,,1985,7146.874765407158
Europe,,1986,7086.673760211093
Europe,,1987,7145.22869989092
Europe,,1988,7001.754577160705
Europe,,1989,6921.504420980917
Europe,,1990,6566.1830605078585
Europe,,1991,6142.295845603476
Europe,,1992,5812.77972424066
Europe,,1993,5424.477901009891
Europe,,1994,5144.053848121056
Europe,,1995,5046.744867742983
Europe,,1996,4942.556612148882
Europe,,1997,4871.800812879112
Europe,,1998,4715.462020077233
Europe,,1999,4477.194511510658
Europe,,2000,4606.2787990802835
Europe,,2001,4583.703634833209
Europe,,2002,4570.04702622809
Europe,,2003,4754.848793005029
Europe,,2004,4685.334181862263
Europe,,2005,4549.618646789795
Europe,,2006,4757.698244153999
Europe,,2007,4789.247924542629
Europe,,2008,4549.858062238053
Europe,,2009,4075.4750821613816
Europe,,2010,4259.818520583063
Europe,,2011,4440.476098298289
Europe,,2012,4537.956504111701
Europe,,2013,4391.609462028022
Europe,,2014,4123.153819037355
Europe,,2015,3944.3708812797804
Europe,,2016,3800.9380799027454
Europe,,2017,3669.7089992201627
Europe,,2018,3571.613000869547
Europe (other),,1965,105.31181969253252
Europe (other),,1966,102.91346302582761
Europe (other),,1967,89.95412302580674
Europe (other),,1968,93.86978635916442
Europe (other),,1969,92.5027263591957
Europe (other),,1970,97.08940969253251
Europe (other),,1971,107.32088463325614
Europe (other),,1972,104.94436957404234
Europe (other),,1973,110.26987118139786
Europe (other),,1974,113.39447278880553
Europe (other),,1975,121.22205772955
Europe (other),,1976,128.77511267025278
Europe (other),,1977,128.62992427765002
Europe (other),,1978,141.68843255168957
Europe (other),,1979,155.94659082573958
Europe (other),,1980,149.7171524331264
Europe (other),,1981,171.3023129872114
Europe (other),,1982,176.8774268746332
Europe (other),,1983,200.28849742871822
Europe (other),,1984,218.26835798280322
Europe (other),,1985,236.776031870225
Europe (other),,1986,241.25346242431002
Europe (other),,1987,234.414902978395
Europe (other),,1988,236.29884353248
Europe (other),,1989,227.541334086565
Europe (other),,1990,183.49840464065002
Europe (other),,1991,156.20394333575
Europe (other),,1992,147.4000834029
Europe (other),,1993,134.12092079310003
Europe (other),,1994,94.97543210364998
Europe (other),,1995,107.60398427470001
Europe (other),,1996,112.97143380621672
Europe (other),,1997,128.68124333900002
Europe (other),,1998,142.60600068145
Europe (other),,1999,117.32613505064391
Europe (other),,2000,139.95031651863403
Europe (other),,2001,139.11060584518432
Europe (other),,2002,147.3649027719005
Europe (other),,2003,156.08253914851747
Europe (other),,2004,161.41503001213363
Europe (other),,2005,147.9541045548824
Europe (other),,2006,155.3340050700338
Europe (other),,2007,147.07184388430576
Europe (other),,2008,158.74201453385626
Europe (other),,2009,161.12904769728925
Europe (other),,2010,162.03569403606716
Europe (other),,2011,182.12487891256782
Europe (other),,2012,163.9229991532599
Europe (other),,2013,169.67091350925202
Europe (other),,2014,140.00066841388943
Europe (other),,2015,159.89815497466714
Europe (other),,2016,166.42316617322334
Europe (other),,2017,164.89834490616383
Europe (other),,2018,164.98688234388686
Finland,FIN,1965,20.259820530000002
Finland,FIN,1966,18.804535370000004
Finland,FIN,1967,18.091895490000002
Finland,FIN,1968,21.78861892
Finland,FIN,1969,26.13805284
Finland,FIN,1970,26.56750000000001
Finland,FIN,1971,23.579444444444423
Finland,FIN,1972,26.157777777777735
Finland,FIN,1973,29.031944444444406
Finland,FIN,1974,29.58527777777777
Finland,FIN,1975,26.804999999999996
Finland,FIN,1976,36.120000000000054
Finland,FIN,1977,36.4208333333333
Finland,FIN,1978,49.094166666666666
Finland,FIN,1979,47.31305555555556
Finland,FIN,1980,53.68805555555552
Finland,FIN,1981,32.99416666666662
Finland,FIN,1982,36.59638888888888
Finland,FIN,1983,39.7508333333334
Finland,FIN,1984,45.78277777777775
Finland,FIN,1985,58.025833333333324
Finland,FIN,1986,53.05527777777778
Finland,FIN,1987,59.42694444444445
Finland,FIN,1988,59.49999999999997
Finland,FIN,1989,58.20638888888892
Finland,FIN,1990,61.28750000000004
Finland,FIN,1991,61.211666666666716
Finland,FIN,1992,55.71361111111108
Finland,FIN,1993,63.68888888888893
Finland,FIN,1994,77.55638888888895
Finland,FIN,1995,68.60500000000002
Finland,FIN,1996,81.74694444444451
Finland,FIN,1997,77.42805555555563
Finland,FIN,1998,63.53888888888887
Finland,FIN,1999,61.56555555555557
Finland,FIN,2000,58.3272222222223
Finland,FIN,2001,70.48916666666668
Finland,FIN,2002,76.59111111111112
Finland,FIN,2003,95.59250000000006
Finland,FIN,2004,85.87944444444445
Finland,FIN,2005,55.16888888888887
