Entity,Code,Year,Oil (terrawatt-hours),Natural Gas (terrawatt-hours),Coal (terrawatt-hours),Nuclear (terawatt-hours),Hydropower (terawatt-hours),Solar (terawatt-hours),Wind (terawatt-hours),Other renewables (terawatt-hours)
Eastern Africa,,1970,83.59492527767348,0.009249999999999984,32.881884567639226,0,11.406261230782,0,0,0
Eastern Africa,,1971,99.83836278409976,0.009249999999999984,31.94783490026825,0,9.193495741044,0,0,0.126
Eastern Africa,,1972,103.74373395801516,0.009249999999999984,32.42820687691257,0,11.349486638176,0,0,0.127
Eastern Africa,,1973,108.91720298405649,0.009249999999999984,32.97217684681197,0,11.615028959373,0,0,0.132
Eastern Africa,,1974,109.07347550819235,0.009249999999999984,31.24947664016766,0,14.743119554767,0,0,0.136
Eastern Africa,,1975,104.85342386032195,0.009249999999999984,30.408373083556878,0,15.577948042308,0,0,0.133
Eastern Africa,,1976,104.96335355714746,0.009249999999999984,32.18757054691257,0,17.115110299246,0,0,0.146
Eastern Africa,,1977,106.93525356546567,0.009249999999999984,27.16497025020119,0,19.410797423891,0,0,0.149
Eastern Africa,,1978,104.9473158093353,0.009249999999999984,25.584838323489812,0,18.516830891895,0,0,0.155
Eastern Africa,,1979,106.93566571395601,0.009999999999999985,23.85022780035715,0,19.8973036,0,0,0.161
Eastern Africa,,1980,110.80219341940075,0.010499999999999982,27.063332370330638,0,18.2546333558753,0,0,0.167
Eastern Africa,,1981,107.41433065269054,0.009999999999999985,25.552684180367287,0,19.0310418618705,0,0,0.177
Eastern Africa,,1982,103.62702954467282,0.010499999999999982,26.353111417031876,0,19.6677253347722,0,0,0.195
Eastern Africa,,1983,102.6880386868246,0.010499999999999982,23.965288830511547,0,19.4449134618705,0,0,0.189
Eastern Africa,,1984,104.35634357415714,0.003999999999999998,24.48867338701316,0,18.9151803194245,0,0,0.192
Eastern Africa,,1985,106.74696193252501,0.0037499999999999942,27.175691867113752,0,19.6916850519584,0,0,0.227
Eastern Africa,,1986,113.50602587146383,0.002499999999999996,31.51643351405595,0,18.8453733013589,0,0,0.617
Eastern Africa,,1987,115.03737443770109,0.0009999999999999985,37.3823490505599,0,16.4269603084245,0,0,0.615
Eastern Africa,,1988,125.26147336011813,0.001749999999999995,37.63519348069013,0,18.6184563571399,0,0,0.583
Eastern Africa,,1989,130.36602023789393,0.001249999999999998,37.01012076765026,0,18.0262147671271,0,0,0.574
Eastern Africa,,1990,132.99683786833148,0.0015000000000000022,52.36459337765026,0,21.3455682141471,0,0,0.685
Eastern Africa,,1991,129.49672554355206,0.001249999999999998,43.00038484754966,0,21.7425570996307,0,0,0.686
Eastern Africa,,1992,130.06781233983713,0.002999999999999993,43.97294748761672,0,19.6329896492222,0,0,0.677
Eastern Africa,,1993,133.65912083717453,0.0032499999999999972,52.99696943419397,0,20.5325324824716,0,0,0.662
Eastern Africa,,1994,140.70587208460682,0.0032499999999999972,47.429190061161115,0,20.6723213840232,0,0,0.546
Eastern Africa,,1995,145.62826831195918,0.004999999999999992,46.15381904444688,0,20.8618979157914,0,0,0.69
Eastern Africa,,1996,150.33631146808972,0.004999999999999992,42.759645925948355,0,20.7356768111942,0,0,0.834093087911035
Eastern Africa,,1997,152.58185722115476,0.005749999999999993,47.4785856225946,0,21.813017528,0,0,0.832093087911035
Eastern Africa,,1998,154.6794039353569,0.013590524999999958,44.96961209204754,0,27.86504585,0,0,1.04650196529575
Eastern Africa,,1999,163.19699024701592,0.019448515000000006,38.26788970899393,0,29.365874407,0,0,1.01218617582207
Eastern Africa,,2000,164.2921200399435,0.02314361499999996,35.449979029831596,0,30.854148745,0.0053,0.0001,1.50776315789474
Eastern Africa,,2001,173.17851436965782,0.021317375249999947,37.52689922486637,0,34.958432699,0.0087,0,1.60365263157895
Eastern Africa,,2002,175.35819902267932,0.02625477475000002,35.580661864586396,0,37.998413104,0.0119,0.0003,1.4967
Eastern Africa,,2003,176.30259027087519,0.029565349999999938,29.206415300591903,0,38.378885663,0.012,0.0004,1.9048
Eastern Africa,,2004,192.27520561152735,1.2567402707249995,35.75290956115894,0,38.951771183,0.0132,0.0009,2.1902
Eastern Africa,,2005,201.05575835244014,4.197484240512499,32.93696779771429,0,40.263620978966,0.0143,0.0013,2.1613
Eastern Africa,,2006,212.70868997740143,5.193444161268755,26.82607436666901,0,42.559585214,0.0182,0.0048,2.30119
Eastern Africa,,2007,218.46693829516727,5.789238792423103,27.775583611787706,0,46.386645062,0.022824283,0.011,2.21755
Eastern Africa,,2008,224.20609221569387,6.1548591504823875,20.59841845753894,0,45.787681399,0.031416192,0.01607,2.331822
Eastern Africa,,2009,234.12091230732108,7.269697945009244,23.604019665968202,0,48.020242975,0.045168917,0.0267,2.69072219
Eastern Africa,,2010,242.48895498746026,8.438041871801685,32.304918503045954,0,53.97224481,0.112431865,0.03821,2.946542064
Eastern Africa,,2011,256.9162076304155,9.550317344146817,35.67730863651467,0,55.613467824,0.194606791,0.03413,2.951661611
Eastern Africa,,2012,263.11943081626515,10.99139200673233,28.91374943536369,0,58.061104493,0.267353864,0.1540242,3.101649862
Eastern Africa,,2013,277.34433293578115,11.424062674817032,44.18349013255084,0,61.757797601,0.327192381,0.3147081,3.371167925
Eastern Africa,,2014,290.749660704539,12.551069243705433,68.27893541460631,0,65.9884917904,0.397598607,0.4413495,4.564418028
Eastern Africa,,2015,320.8222032205506,16.079248932327168,56.74447697610006,0,65.266757995,0.447760352,0.7779207,6.176652605
Eastern Africa,,2016,328.94744943952566,20.348945603453416,44.314272901926095,0,61.78509997412,0.49364847678,0.8900376,6.2065395183
Eastern Africa,,2017,346.50654106303244,20.07597406644223,50.89887385051242,0,63.4159751944052,0.594366287906549,0.791781194824936,6.47787581765676
Eastern Africa,,2018,356.5252329436307,21.58651873166099,51.780317114769964,0,67.0555287575366,0.69012472594067,0.863199466304525,7.0999104088702
Ecuador,ECU,1965,7.920637499999995,0,0,0,0.3447132,0,0,0
Ecuador,ECU,1966,8.269749444444443,0,0,0,0.3933266,0,0,0
Ecuador,ECU,1967,8.931145277777784,0,0,0,0.4375206,0,0,0
Ecuador,ECU,1968,10.672142222222229,0,0,0,0.4551982,0,0,0
Ecuador,ECU,1969,11.293050833333329,0,0,0,0.508231,0,0,0
Ecuador,ECU,1970,12.877644722222191,0.6978,0,0,0.5568444,0,0,0
Ecuador,ECU,1971,14.232480277777839,0.6978,0,0,0.6098772,0,0,0
Ecuador,ECU,1972,14.631551388888866,1.01181,0,0,1.0739142,0,0,0
Ecuador,ECU,1973,16.28416861111115,0.5815,0,0,0.5789414,0,0,0
Ecuador,ECU,1974,18.546285555555585,1.163,0,0,0.5789414,0,0,0
Ecuador,ECU,1975,18.147562777777807,1.45375,0,0,0.6054578,0,0,0
Ecuador,ECU,1976,20.509939166666634,1.3258200000000002,0,0,0.6319742,0,0,0
Ecuador,ECU,1977,25.594435555555574,0.84899,0,0,0.950171,0,0,0
Ecuador,ECU,1978,26.17273222222225,0.8722500000000001,0,0,1.082753,0,0,0
Ecuador,ECU,1979,27.873513611111154,0.62802,0,0,0.9766874,0,0,0
Ecuador,ECU,1980,35.726156666666654,0.48846000000000006,0,0,1.1578828,0,0,0
Ecuador,ECU,1981,39.948213333333385,0.7908400000000001,0,0,1.0562366,0,0,0
Ecuador,ECU,1982,43.62993388888885,1.02344,0,0,1.1843992,0,0,0
Ecuador,ECU,1983,39.96963027777774,1.26767,0,0,2.2936686,0,0,0
Ecuador,ECU,1984,40.17237722222225,1.8259100000000001,0,0,4.2116882,0,0,0
Ecuador,ECU,1985,49.39900722222219,1.8608000000000002,0,0,3.279,0,0,0
Ecuador,ECU,1986,50.14319194444448,1.8491700000000002,0,0,4.012,0,0,0
Ecuador,ECU,1987,50.63072555555553,1.72124,0,0,4.57,0,0,0
Ecuador,ECU,1988,48.865155833333304,2.01199,0,0,4.826,0,0,0
Ecuador,ECU,1989,50.56367749999994,1.5933100000000002,0,0,4.954,0,0,0
Ecuador,ECU,1990,50.39789750000002,2.61675,0,0,4.9866877,0,0,0
Ecuador,ECU,1991,56.955773333333305,3.2098800000000005,0,0,5.075921,0,0,0
Ecuador,ECU,1992,55.20078472222227,3.2215100000000003,0,0,4.9735809,0,0,0
Ecuador,ECU,1993,57.68342444444445,3.70997,0,0,5.8101371,0,0,0
Ecuador,ECU,1994,62.846388611111145,3.34944,0,0,6.5652775,0,0,0
Ecuador,ECU,1995,60.94065583333333,3.2331400000000006,0,0,5.1605513,0,0,0
Ecuador,ECU,1996,68.29644611111105,3.43085,0,0,6.3434151,0,0,0
Ecuador,ECU,1997,78.18628972222221,3.1284700000000005,0,0,6.5341771,0,0,0
Ecuador,ECU,1998,79.66963555555557,3.1866200000000005,0,0,6.5060954,0,0,0
Ecuador,ECU,1999,72.19261833333339,3.0005400000000004,0,0,7.17672593694,0,0,0
Ecuador,ECU,2000,76.82842444444448,3.2680300000000004,0,0,7.611231425515,0,0,0
Ecuador,ECU,2001,79.38502361111115,3.32618,0,0,7.070652628788,0,0,0
Ecuador,ECU,2002,78.7771063888889,1.3242071049070736,0,0,7.524256030124,0,0,0
Ecuador,ECU,2003,80.37900694444444,2.3108554232496648,0,0,7.180416910383,0,0,0
Ecuador,ECU,2004,87.28776981036435,5.378898924899998,0,0,7.411699139289,0,0,0.00324057
Ecuador,ECU,2005,95.14136869643117,5.5226989684125005,0,0,6.882639372876,0.00001238993,0,0.102856283
Ecuador,ECU,2006,100.83730111498616,6.034419843975003,0,0,7.129493192311,0.000014875,0,0.145555728742
Ecuador,ECU,2007,102.50296703721733,5.468308642557102,0,0,9.037655280444,0.000018162,0.000962135,0.218752751
Ecuador,ECU,2008,105.60008816585298,4.987914871971679,0,0,11.293333006078,0.000026687,0.002682461,0.208324462
Ecuador,ECU,2009,107.39316264931554,5.8786892952230945,0,0,9.225407228995,0.0000078786,0.003204416666,0.216519797
Ecuador,ECU,2010,124.17418543658812,6.189022438235283,0,0,8.636400921231,0,0.00343485,0.235561874588
Ecuador,ECU,2011,127.33136998334727,5.6075634886997,0,0,11.133088253311,0.00005812,0.00334467,0.278200369999
Ecuador,ECU,2012,131.82271118029155,7.489686155848987,0,0,12.237723413637,0.00032566,0.002398368,0.296353241997
Ecuador,ECU,2013,139.67485237052358,8.51181747238574,0,0,11.038824572776,0.00366360668,0.056702974648,0.295787929997
Ecuador,ECU,2014,147.15437602943808,8.725520483481729,0,0,11.457895633368,0.01648269559,0.079742466538,0.399471182998
Ecuador,ECU,2015,142.80742872944913,8.210332117536666,0,0,13.096270011695,0.036057927187,0.098806316921,0.407751048
Ecuador,ECU,2016,134.24996221629576,8.863090931592756,0,0,15.833842014888,0.038754817694,0.083958750247,0.489796490998
Ecuador,ECU,2017,131.24374863883793,8.232370154985956,0,0,20.08861,0.03748,0.0734,0.43085
Ecuador,ECU,2018,142.0259640853525,7.07233899376153,0,0,20.696120727535,0.037991538065,0.080257771291,0.427967651475
Egypt,EGY,1965,81.39379222222226,0.47162500000000007,4.686890000000001,0,1.7324048,0,0,0
Egypt,EGY,1966,87.33999388888894,0.5389999999999998,3.1866200000000005,0,1.8252122,0,0,0
Egypt,EGY,1967,71.32263611111108,0.5389999999999998,4.90786,0,1.966633,0,0,0
Egypt,EGY,1968,74.5997583333334,0.5389999999999998,5.10557,0,3.0007726,0,0,0
Egypt,EGY,1969,55.37866388888885,0.6833749999999998,5.51262,0,3.9907182,0,0,0
Egypt,EGY,1970,71.66592111111112,0.8181249999999997,5.0823100000000005,0,4.6889834,0,0,0
Egypt,EGY,1971,74.07779833333338,0.8181249999999997,4.170669190000001,0,5.0469548,0,0,0
Egypt,EGY,1972,84.65238666666663,0.6833749999999998,3.6906874600000004,0,5.1618592,0,0,0
Egypt,EGY,1973,79.57201638888891,0.5486250000000003,3.21467156,0,5.1530204,0,0,0
Egypt,EGY,1974,87.89896916666663,0.5775,5.6131380900000005,0,6.1164496,0,0,0
Egypt,EGY,1975,97.01281249999998,0.4812500000000004,6.70846312,0,6.7926178,0,0,0
Egypt,EGY,1976,114.5768708333333,3.657500000000001,6.5616460000000005,0,8.0035334,0,0,0
Egypt,EGY,1977,122.37047111111144,4.427500000000003,7.483579360000001,0,9.037673,0,0,0
Egypt,EGY,1978,126.69804972222197,7.122499999999997,7.1691972,0,9.9303918,0,0,0
Egypt,EGY,1979,138.93947555555604,10.779999999999998,7.95214043,0,9.6077756,0,0,0
Egypt,EGY,1980,155.64956333333384,20.982500000000048,6.4020824,0,9.8022292,0,0,0
Egypt,EGY,1981,179.15859194444465,23.485000000000035,8.25132218,0,10.2132334,0,0,0
Egypt,EGY,1982,203.74937416666648,25.698750000000004,8.52677873,0,10.4916556,0,0,0
Egypt,EGY,1983,224.3814058333334,30.12625000000005,8.087850900000001,0,9.8154874,0,0,0
Egypt,EGY,1984,241.74294083333368,38.69250000000001,8.201476000000001,0,9.6298726,0,0,0
Egypt,EGY,1985,245.68801611111067,47.45125000000003,8.659639850000001,0,9.148,0,0,0
Egypt,EGY,1986,246.78307722222198,54.669999999999966,8.7069158,0,8.972,0,0,0
Egypt,EGY,1987,256.41716666666616,60.445000000000036,9.21078555,0,8.9695,0,0,0
Egypt,EGY,1988,260.4202663888891,66.60499999999998,10.068684130000001,0,8.829,0,0,0
Egypt,EGY,1989,270.84620249999955,74.49750000000004,10.30473824,0,9.487,0,0,0
Egypt,EGY,1990,280.5364463888887,77.67375000000004,8.82841441,0,9.953,0,0,0
Egypt,EGY,1991,275.76706111111105,87.39499999999998,9.08664693,0,9.916,0,0,0
Egypt,EGY,1992,268.22276277777786,94.51750000000007,9.30814028,0,9.8,0,0,0
Egypt,EGY,1993,255.58455138888922,108.66625000000003,11.21232018,0,10.0925,0,0,0
Egypt,EGY,1994,253.925718055556,115.49999999999999,12.067160070000002,0,10.728,0,0,0
Egypt,EGY,1995,275.3647072222217,121.27499999999948,8.07423217,0,11.192,0,0,0
Egypt,EGY,1996,291.0923708333336,125.12500000000053,11.097346000000002,0,11.484,0,0,0
Egypt,EGY,1997,307.32628527777734,128.97500000000042,9.392376370000001,0,11.771,0,0,0
Egypt,EGY,1998,323.4117827777778,131.86249999999947,9.24011641,0,12.1045,0,0,0
Egypt,EGY,1999,329.764146111111,157.8500000000002,8.39926741,0,13.4405,0,0.012,0
Egypt,EGY,2000,323.2187036111115,192.5000000000004,10.1112383,0,14.178,0.0002,0.0805,0
Egypt,EGY,2001,310.64648222222235,235.81250000000003,8.894670520000002,0,14.4135,0.0009,0.179,0
Egypt,EGY,2002,301.1630177777778,255.0624999999995,9.54212425,0,13.9945,0.001,0.2125,0
Egypt,EGY,2003,309.4259997222228,285.8624999999998,9.89404805,0,12.939,0.001,0.286,0
Egypt,EGY,2004,319.8718241666669,305.11250000000035,10.1125176,0,12.8315,0.001,0.504050505050505,0
Egypt,EGY,2005,354.9231728518977,304.1499999999995,9.89404805,0,12.644,0.001,0.510111111111111,0
Egypt,EGY,2006,342.2420649706451,351.3125000000003,9.8995723,0,12.7845,0.001,0.605060606060606,0
Egypt,EGY,2007,365.01349622760625,369.2149999999997,8.99910792,0,14.2175,0.0012,0.662436363636364,0
Egypt,EGY,2008,390.4842553692966,393.08499999999975,8.098236490000001,0,15.096,0.0015,0.929813131313131,0
Egypt,EGY,2009,411.4835385252696,409.44750000000016,7.19778374,0,13.7725,0.0022,1.03719393939394,0
Egypt,EGY,2010,434.75570967832124,434.1837500000003,5.3964363,0,12.9545,0.0252,1.40914343434343,0
Egypt,EGY,2011,405.1143513863126,477.59249999999946,5.126364440000001,0,12.99,0.0936,1.64579393939394,0
Egypt,EGY,2012,424.01705858869946,506.37124999999975,4.54181738,0,13.0275,0.0581,1.78230404040404,0
Egypt,EGY,2013,428.6472283188313,495.0137500000002,4.48714475,0,13.2365,0.0591,1.5429202020202,0
Egypt,EGY,2014,459.36951998515696,462.1874950000004,4.585022830000001,0,13.587,0.0415,1.12617676767677,0
Egypt,EGY,2015,477.5594266100293,460.18770874999984,13.028237063068254,0,13.6835,0.0654,1.87114545454545,0
Egypt,EGY,2016,490.1736189938798,493.5411250000001,19.821674329855032,0,13.5025,0.1045,2.52580303030303,0
Egypt,EGY,2017,456.2534986095898,559.3414143797718,19.162025612149616,0,13.4074,0.262771857923497,2.44934935419771,0
Egypt,EGY,2018,426.9773226465915,595.50035203474,32.334021356861996,0,13.48338,1.03573907103825,2.43896681131469,0
Estonia,EST,1965,,0,0,,,,,
Estonia,EST,1966,,0,0,,,,,
Estonia,EST,1967,,0,0,,,,,
Estonia,EST,1968,,0,0,,,,,
Estonia,EST,1969,,0,0,,,,,
Estonia,EST,1970,,0,0,,,,,
Estonia,EST,1971,,0,0,,,,,
Estonia,EST,1972,,0,0,,,,,
Estonia,EST,1973,,0,0,,,,,
Estonia,EST,1974,,0,0,,,,,
Estonia,EST,1975,,0,0,,,,,
Estonia,EST,1976,,0,0,,,,,
Estonia,EST,1977,,0,0,,,,,
Estonia,EST,1978,,0,0,,,,,
Estonia,EST,1979,,0,0,,,,,
Estonia,EST,1980,,0,0,,,,,
Estonia,EST,1981,,0,0,,,,,
Estonia,EST,1982,,0,0,,,,,
Estonia,EST,1983,,0,0,,,,,
Estonia,EST,1984,,0,0,,,,,
Estonia,EST,1985,40.4460751807367,10.486234021632255,67.52030284953126,0,0,0,0,0
Estonia,EST,1986,40.010977884496945,9.530358898721724,68.34151623766755,0,0,0,0,0
Estonia,EST,1987,40.409794949272865,10.325344149459193,68.93121070796838,0,0,0,0,0
Estonia,EST,1988,40.7583030003729,11.12032940019666,65.75423245257879,0,0,0,0,0
Estonia,EST,1989,42.034189141210234,11.12032940019666,68.07053863058545,0,0,0,0,0
Estonia,EST,1990,41.403462120395226,14.215277777777775,64.7984058,0,0,0,0,0
Estonia,EST,1991,36.40866004271068,14.273888888888884,57.96853711000001,0,0,0,0,0
Estonia,EST,1992,19.742742222222248,8.345277777777778,50.65590712,0,0,0,0,0
Estonia,EST,1993,21.10992861111106,4.136388888888887,37.21687225,0,0,0,0,0
Estonia,EST,1994,19.55360888888883,5.940833333333339,37.60291847,0,0,0,0,0
Estonia,EST,1995,15.466638055555533,6.774444444444444,36.64365281,0,0,0,0,0.006
Estonia,EST,1996,16.5211180555556,7.47111111111111,38.09568157,0,0,0,0,0.005
Estonia,EST,1997,16.39904138888889,7.259444444444446,37.734488660000004,0,0,0,0,0.008
Estonia,EST,1998,16.330447500000002,6.8900000000000015,34.21202915,0,0,0,0,0.012
Estonia,EST,1999,14.802746388888844,6.707222222222226,31.14073223,0,0.004,0,0,0.012
Estonia,EST,2000,13.555092499999972,7.710277777777785,32.89802523,0,0.005,0,0,0.013
Estonia,EST,2001,15.27234111111113,8.27861111111111,32.445339110000006,0,0.007,0,0,0.011
Estonia,EST,2002,16.747565555555603,6.934166666666665,31.6380194,0,0.006,0,0.0014,0.027
Estonia,EST,2003,16.178899722222177,7.641388888888895,36.58299073,0,0.013,0,0.0061,0.026
Estonia,EST,2004,16.588952222222236,9.016111111111119,37.51565858000001,0,0.022,0,0.0076,0.031
Estonia,EST,2005,16.74028694444441,9.300277777777778,35.96511209,0,0.022,0,0.0539,0.033
Estonia,EST,2006,17.50525416666672,9.415277777777783,34.08216857,0,0.014,0,0.0763,0.038
Estonia,EST,2007,18.70777388888884,9.365277777777782,41.081695700000004,0,0.022,0,0.091,0.036
Estonia,EST,2008,17.852762777777723,8.975000000000009,39.10934074000001,0,0.028,0,0.133,0.038
Estonia,EST,2009,15.96284898669461,6.095555555555555,35.502179940000005,0,0.032,0.0001,0.195,0.314
Estonia,EST,2010,16.67323526070063,6.542499999999998,45.45873924000001,0,0.027,0.0001,0.277,0.742
Estonia,EST,2011,16.08742234978568,5.898333333333335,48.4897731,0,0.03,0.0002,0.368,0.783
Estonia,EST,2012,18.929783197241374,6.137777777777779,45.36879282,0,0.042,0.0003,0.434,1.001
Estonia,EST,2013,18.658322744469075,6.327777777777781,48.71905855000001,0,0.026,0.0014,0.529,0.667
Estonia,EST,2014,17.418281666127285,4.94694444444445,49.14935692,0,0.0267,0.0031,0.604,0.74
Estonia,EST,2015,17.26822424089859,4.397777777777783,44.45309314,0,0.027,0.0059,0.7151,0.759
Estonia,EST,2016,16.899137052723546,4.833611111111114,44.910849940000006,0,0.035,0.0101,0.594,0.885
Estonia,EST,2017,17.581908630079887,4.59194444444445,49.52034229000001,0,0.026,0.0126795147391443,0.723,1.28709298945339
Estonia,EST,2018,17.474835326087902,4.703943089430898,52.77547296633042,0,0.0156171617161716,0.0126795147391443,0.633888557078865,1.36985024384435
Europe,,1965,4980.569122350916,379.145305972057,6094.770669803278,19.9226552,302.516086403535,0,0,3.009
Europe,,1966,5467.011833898122,429.26025346260457,5847.71836483388,26.146751,325.221336996808,0,0,4.101
Europe,,1967,5934.497411938561,514.3610627792185,5658.220523870747,31.0563164,325.063455911293,0,0,4.489
Europe,,1968,6525.928094181238,666.4043030108876,5745.591537715347,34.5455782,336.871933136889,0,0,4.997
Europe,,1969,7267.227103715108,859.5315465841912,5820.6815150147595,42.9034382,331.779441459454,0,0,5.422904
Europe,,1970,8055.973115181132,1085.3882576430833,5725.027189193289,45.3702434,346.957865604242,0,0,7.1183569613
Europe,,1971,8453.693153559276,1336.557853771184,5480.057666210119,52.3474396,351.107456478808,0,0,7.231883626
Europe,,1972,9047.596611420298,1627.107403538182,5293.9539853095575,67.4403464,364.168941795798,0,0,7.12260804
Europe,,1973,9694.992730807382,1849.1982237552456,5378.126623323616,74.2944464,369.980286413798,0,0,7.663391239
Europe,,1974,9126.409770891394,2094.446441819908,5329.304616079302,86.0854698,399.54463635503,0,0,8.0420602
Europe,,1975,8810.393466431991,2248.5957885612584,5204.3921881674805,115.5810866,407.211404779091,0,0,8.520942081
Europe,,1976,9410.929207169745,2444.750285885689,5449.987861759498,135.8879958,377.006688069818,0,0,8.485597232
Europe,,1977,9328.600508385784,2560.3448251405616,5436.5529991464855,161.400648063158,456.695308487818,0,0,8.880291321
Europe,,1978,9800.723872124387,2663.3577847509696,5536.9448960167865,180.635361831579,456.18056182299,0,0.003,9.372139078
Europe,,1979,10024.282760953767,2811.931892219868,5778.368111318593,201.793883042105,480.140961212707,0,0.006,9.762957992
Europe,,1980,9348.721012403277,2808.842699914929,5886.537904517484,238.228067410526,465.549699477171,0,0.0105,10.74094928
Europe,,1981,8711.056816063783,2781.2327506599763,5786.848647267169,321.182535094737,471.331877768545,0,0.0105,10.753523151
Europe,,1982,8287.650130792852,2728.2873737005357,5819.369511575444,353.775312768421,467.212497556889,0,0.0185,9.836121004
Europe,,1983,8057.640267596433,2837.0487073670374,5900.382009453322,416.877492105263,481.038368902808,0,0.0301,10.136652155
Europe,,1984,8105.1079545887405,2971.759657267263,5890.333077957913,525.778120273684,486.785723723475,0.001010101010101,0.0382,10.510577808
Europe,,1985,9066.216665141403,4026.7718016042345,7146.874765407158,695.564609221053,502.174958671414,0.001010101010101,0.0574,10.961412738
Europe,,1986,9345.302949517218,4129.70581488414,7086.673760211093,738.880652284211,486.112437102181,0.001010101010101,0.1336,13.018809556
Europe,,1987,9388.736354375207,4312.42441384047,7145.22869989092,768.965147778948,529.519337603656,0,0.1908,12.875301294
Europe,,1988,9435.363980501379,4350.337989033907,7001.754577160705,846.289596147369,566.321468761696,0.001010101010101,0.3297,13.678099804
Europe,,1989,9402.841500145942,4472.6914245194075,6921.504420980917,886.895742042106,492.765597069232,0.00909090909090898,0.5154,13.537275893
Europe,,1990,9560.959746060551,4827.620676369161,6566.1830605078585,894.424807410527,502.457150374747,0.0125,0.779460414888889,18.9528526315789
Europe,,1991,9428.005350633564,4887.688245928738,6142.295845603476,917.811867084211,513.091774499393,0.0155,0.980027987838384,19.549433
Europe,,1992,9265.373133945954,4619.808145274944,5812.77972424066,924.236585947369,529.656649734949,0.027088,1.53504807975758,20.7096029999999
Europe,,1993,8991.482609050288,4643.135043415965,5424.477901009891,960.709646736842,550.466764678181,0.032383,2.28482609212121,22.879095
Europe,,1994,8942.673662654215,4509.38800703732,5144.053848121056,952.148705589474,557.19662852909,0.0376885,2.97923570282828,24.0178997093737
Europe,,1995,9091.59775533031,4763.897666477704,5046.744867742983,976.960309326316,564.88990936202,0.04684,3.86302920121212,26.4986314554852
Europe,,1996,9257.276942362949,5278.226358371216,4942.556612148882,1032.19773388421,548.086294097575,0.0538114111111111,4.82858524525253,26.6801998379573
Europe,,1997,9292.738238039989,5156.904984657796,4871.800812879112,1042.51730396842,567.678971968484,0.0639262444444444,7.29549295555555,31.6635193941627
Europe,,1998,9512.308391122368,5231.497508727312,4715.462020077233,1033.89621728082,593.904161671927,0.0870885,11.1764791351515,36.1150418430154
Europe,,1999,9412.412404968709,5436.989419135912,4477.194511510658,1040.45610790751,598.18085293966,0.0911980555555556,14.2443217667677,38.0996001734894
Europe,,2000,9306.206361189112,5583.058633549308,4606.2787990802835,1048.82467970045,617.617395913695,0.13447325,22.4547142028283,42.3312482954577
Europe,,2001,9458.739580051842,5692.724532765876,4583.703634833209,1082.00586723857,612.005384597485,0.1701665,26.9342866553535,44.9546686430853
Europe,,2002,9422.41015201874,5710.911552142082,4570.04702622809,1095.45517189764,563.911981851533,0.276783005555556,36.4259493147475,50.6563361786459
Europe,,2003,9480.55848156687,5968.792777467886,4754.848793005029,1104.81342068791,529.520538781824,0.468725744444444,44.5311522856566,57.9809707950342
Europe,,2004,9579.517890513049,6113.594620035684,4685.334181862263,1122.659949958,570.099692738073,0.751125872888889,59.296786859596,68.8201415055635
Europe,,2005,9653.783436928588,6273.299417813943,4549.618646789795,1110.19465357996,571.671885262073,1.48641124611111,71.0967493651913,78.7001787585392
Europe,,2006,9714.209716788666,6225.73076667408,4757.698244153999,1108.07074330095,561.854773345517,2.52411581388889,83.1641398783648,89.3026418185768
Europe,,2007,9551.226660032627,6171.394207253258,4789.247924542629,1055.81265569694,563.935055806906,3.81573281944444,105.713193767021,99.4855373983761
Europe,,2008,9502.896795130504,6256.412871760749,4549.858062238053,1055.09797628213,592.994442015017,7.50109913222222,121.353901497536,110.093741106731
Europe,,2009,9069.3648273004,5771.288435985907,4075.4750821613816,1004.69272590963,589.692338956356,14.1928270616728,135.383228613187,120.786575367038
Europe,,2010,8972.610383246309,6225.806011413184,4259.818520583063,1032.04807183144,649.72265439788,23.2633920167678,153.443496864175,136.930502254138
Europe,,2011,8728.939992668958,5801.307628593502,4440.476098298289,1024.16590869557,569.610031180959,46.7134823122146,186.656903230905,146.20320160265
Europe,,2012,8454.561812358848,5653.827168545422,4537.956504111701,998.366508881839,625.758754363224,71.8696141638955,214.837220064032,162.029678265106
Europe,,2013,8289.958350891522,5543.721584683792,4391.609462028022,986.485437185388,661.562560294615,86.9350868023531,248.094311753321,171.776075265267
Europe,,2014,8138.0721105392795,4999.708581064478,4123.153819037355,992.701824676198,644.005652165178,98.8325060062511,264.813330959907,183.511239008733
Europe,,2015,8323.312154716778,5087.888775493951,3944.3708812797804,968.267497379336,635.839361061419,109.880175638131,318.807053964561,196.616528870864
Europe,,2016,8528.627321254216,5375.791109143209,3800.9380799027454,942.170013989608,651.358043141047,113.950479059952,323.029197595995,201.582337792736
Europe,,2017,8677.875012715147,5604.484705367539,3669.7089992201627,936.122945368118,584.889493856197,124.542378657631,384.296381566767,208.235630191864
Europe,,2018,8629.146913604905,5489.556751732183,3571.613000869547,937.491629996931,642.066616614967,139.052062716789,404.369480106704,217.63249692526
Europe (other),,1965,48.67923027049978,3.459375000000003,105.31181969253252,0,9.41572165,0,0,0
Europe (other),,1966,57.249216322201164,4.230374999999994,102.91346302582761,0,10.362189116,0,0,0
Europe (other),,1967,69.94512018657116,4.895600000000002,89.95412302580674,0,11.186913382,0,0,0
Europe (other),,1968,81.25326804197348,6.118975000000007,93.86978635916442,0,12.345931448,0,0,0
